"nick","date","comment"
"zippypoodle",2011-06-12,"long time lurker first time poster i joined specifically to post my displeasure with this episode 110 im never watching this show again they butcher two important and relatively small scale battles compared to the future battles in the series if theyre gonna do this to small scale battles then i might as well quit watching right now because i dont want to watch a terrible blackwater episode i might as well not set myself up for disapointment i didnt even get to enjoy neds death because i was fuming about that the fact that i got screwed out of two major battles i cant believe they pulled a rome on me this is even worse then when they had a seven episode buildup of a fight between pompey and caesar and then just show the aftermath you just lost yourself a viewer hbo edit thanks for the useless time wasting tyrion guess what sceneboo hoo"
"Ser Frank Haven",2011-06-12,"10 out of 10 the pace was a bit fast but the ending is was nailed it its absolutely perfect even though ive read the book it still pains me to see nedd die"
"zippypoodle",2011-06-12,"910 very good episode"
"Asarlai",2011-06-12,"it wasnt terrible but no one else thought it was kind of slow paced they focused on several insignificant parts while skipping over the more exciting bits the end had a big emotional impact yeah but like 40 of the show was just eh"
"GSP",2011-06-12,"6 i was going to give it 4 but decided i was allowing my infuriation over getting ripped of two major and important battles cloud my judgement too much im tring not to let having read the books cloud my judgement of the series still i could only give it a 6 seriously if this is the gameplan they are going to follow seasons two and three are going to give me an anuerism i know they cant get everything in there and from a budget standpoint might as well cut out the big battle scenes but if this just turns into a soap opera while wearing swords ill be sorely disappointed get a significant budget for large battle scenes for season 2 please for the sake of my mental health"
"Abaddon",2011-06-12,"loved almost every part i understand they had to cut the tyrions battle sequence but couldnt they have shown them charging into battle and then found him unconscious on the field after the battle next to the corpse of a kill of his having him knocked out by his own men was cheap and lame very disappointed by thatother than that i thought it was easily the best episode of the season i have to give it a 1 for the tyrion misstep so 910 for me"
"MrDoog",2011-06-12,"long time lurker first time poster i joined specifically to post my displeasure with this episode 110 im never watching this show again they butcher two important and relatively small scale battles compared to the future battles in the series if theyre gonna do this to small scale battles then i might as well quit watching right now because i dont want to watch a terrible blackwater episode i might as well not set myself up for disapointment i didnt even get to enjoy neds death because i was fuming about that the fact that i got screwed out of two major battles i cant believe they pulled a rome on me this is even worse then when they had a seven episode buildup of a fight between pompey and caesar and then just show the aftermath you just lost yourself a viewer hbo edit thanks for the useless time wasting tyrion guess what scenetotally agree with you mate i didnt expect them to show whispering wood thought they might show jaime cutting down a few northmen just to give him some airtime but the way they completely distorted the other battle was just awful it made tyrion look like an incompetent oaf deprived of us a pretty exciting scene which i enjoyed in the books and like you said this battle was small potatoes compared to whats ahead maybe budgetary constraints well if theyd just followed tyrions contribution to the battle for a couple minutes showing the tribemen fighting it wouldnt have been that costly also if i hadnt read the series id have no idea what the significance of those two battles was the friend i was watching with was clueless that riveruns siege had just been lifted not to mention the predicament now facing tywins half of the lannister army which is effectively cutoff imo this particular episode simply didnt do the book any justicejust to add not only did my mate who hasnt read the series not know riveruns siege had just been lifted he didnt know it was besieged in the first place but at least he knows that bronns dad beat him and that shae doesnt like it when tyrion talks about her parents edited by mrdoog 12 june 2011  1116 pm"
"Robb_",2011-06-12,"910 i think at least one of the two battles should have been shown but it is understandable why neither werent they were going for the shock factor of robb capturing jaime and that moment paid off in my opinion maybe its because i havent read that far in the book yet to make me dislike how it was done the ending was really well done i hate that stupid little cunt joffrey though"
"Dalan",2011-06-12,"9 out of 10im still disappointed at not a single tower of joy reference just before neds death there seemed to be a hesitation and i thought there might be something but no otherwise this series has far exceeded my expectations of an adapted series yes some things have been changed yes roz has been annoying but this series has gotten me hookand my fianca for whom the last fantasy anything she got into was the lord of the rings movies is thoroughly hooked she cried when ned died and she never cries with movies she hates me for getting into the show but is addicted now"
"Bronn Stone",2011-06-12,"long time lurker first time poster i joined specifically to post my displeasure with this episode 110 im never watching this show again they butcher two important and relatively small scale battles compared to the future battles in the series if theyre gonna do this to small scale battles then i might as well quit watching right now because i dont want to watch a terrible blackwater episode i might as well not set myself up for disapointment i didnt even get to enjoy neds death because i was fuming about that the fact that i got screwed out of two major battles i cant believe they pulled a rome on me this is even worse then when they had a seven episode buildup of a fight between pompey and caesar and then just show the aftermath you just lost yourself a viewer hbo edit thanks for the useless time wasting tyrion guess what scenethe boards will just have to muddle on without contributions of this level of qualitywhile we are at it we must condemn that worthless goodfornothing bastard shakespeare how dare he tell the story of henry v without actually showing agincourt i feel robbed if he actually existed and if not for the fact hes been dead for 500 years id kick him in the trousers"
"Asarlai",2011-06-12,"while we are at it we must condemn that worthless goodfornothing bastard shakespeare how dare he tell the story of henry v without actually showing agincourt i feel robbed if he actually existed and if not for the fact hes been dead for 500 years id kick him in the trousersshakespeare was not going for an accurate depiction of history hbo is going for an accurate depiction of the novel"
"Lord Godric",2011-06-12,"i gave it a 9 the final scene literally gave me chills and was as sad and shocking as it should have been there were parts where i thought it dragged on a little like tyrions scene with shae and i wish we would have seen the whispering wood but still very good"
"Bronn Stone",2011-06-12,"shakespeare was not going for an accurate depiction of history hbo is going for an accurate depiction of the novelquite the opposite hbos intent or more correctly dds intent is to capture the spirit of the story as faithfully as possible within the inherent limits of the medium and the realities of modern television anyone who thinks otherwise is setting themselves up for endless disappointment i thought people here understood that but apparently not"
"MMGarrett",2011-06-12,"10 i may be in the minority but i loved the guessing game scene i thought it was a great way to tell the tysha back story i was hoping for some reference to the tower of joy or at least a promise me ned somewhere i think we went through the entire season without a single reference to neds mysterious promise im curious how they will fill this gap down the line still i loved every second of this episode it just gets better and better and better and better   "
"TamTam Rapley",2011-06-12,"the boards will just have to muddle on without contributions of this level of qualitywhile we are at it we must condemn that worthless goodfornothing bastard shakespeare how dare he tell the story of henry v without actually showing agincourt i feel robbed if he actually existed and if not for the fact hes been dead for 500 years id kick him in the trousersah yes comparing a play written hundreds of years ago while being performed in a theatre is an entirely valid comparison to a live action television series that type of reasoning is a great contribution to the level of quality and analysis on these boards bravo siras a viewer i have to wonder if they cant even show small scale engagements like the whispering woods which could of been done relatively cheap with it being dark and all how will they show blackwater the wall the fist mereen yunkai and astapor i would even settle for low budget close up and thick in the fighting battle scenes instead of the gorgeous sweeping shots of massive armies we deserve instead we recieve nonexistent battle scenes"
"Reposado",2011-06-12,"pretty disappointed other than the walder frey scene not because they didnt show the battle but because i dont see how someone who hasnt read would understand what happened with the battles jaime was captured but how they could have done better ive been really happy with most of the episodes but parts of this one lost me a better dialogue between tyrion and the messenger could have done wonders and made this episode the 10 i was expecting"
"Baratheon",2011-06-12,"the ending was gripping there was a real crucifixion vibe when ned was being led into the yard was very real and emotional i loved the episode and look forward to the next"
"ExLibris",2011-06-12,"i missed the battle scenes and i wasnt too keen on the whole bronntyrionshae slumber party but the negatives far outweigh the positives on this one and im more then willing to give it a 10 the final scene just wrenched my heart right out with how perfectly it was performed even though i knew everything that was about to happen so sad cryinggif classbbcemoticon altcrying "
"MrDoog",2011-06-12,"pretty disappointed other than the walder frey scene not because they didnt show the battle but because i dont see how someone who hasnt read would understand what happened with the battles jaime was captured but how they could have done better ive been really happy with most of the episodes but parts of this one lost me a better dialogue between tyrion and the messenger could have done wonders and made this episode the 10 i was expectingexactly we never see jaime with an army we never even see riverun someone who hasnt read the books would have no idea that a major siege has just been lifted or that a significant lannister host has just been smashed judging by the modest numbers accompanying robbs speech it looked more like the a mere skirmish has just happened not a battle its easier to notice these things when youre watching with those that havent read it so imo the episode failed to convey a sufficiently accurate message to the viewer since i had to answer about 50 questions once it had ended edited by mrdoog 13 june 2011  1204 am"
"Bronn Stone",2011-06-12,"ah yes comparing a play written hundreds of years ago while being performed in a theatre is an entirely valid comparison to a live action television series that type of reasoning is a great contribution to the level of quality and analysis on these boards bravo siras a viewer i have to wonder if they cant even show small scale engagements like the whispering woods which could of been done relatively cheap with it being dark and all how will they show blackwater the wall the fist mereen yunkai and astapor i would even settle for low budget close up and thick in the fighting battle scenes instead of the gorgeous sweeping shots of massive armies we deserve instead we recieve nonexistent battle scenesthe inability to show great battles is just as much a characteristic of television as it is on stage in one case it is physical and in the other case budgetary but both are steadfast and unbreakable rules you can either accept it or not watch frankly if you cant accept it probably best you dont watchlist the great large battle scenes in an ongoing television series between actual people not spaceships or other graphic elements i get philippi on rome and that is it and even that one was horribly fake lookingand i wont even touch the horrific sense of entitlement that says i spent my 1995 a month on hbo and somehow i deserve blah blah blah deserve really wow they gave it a budget of 50m for ten episodes they producers spent it as best they could that scene with tyrion shae and bronn cost 11000th of what you wanted would have cost and there arent 1000 such scenes to be cut talk hbo into 200m and im sure you can get more but i am not willing to pay 100month for hbo just for that well actually i probably am but there arent enough of me to make it workif it gets better ratings and sales there may be more budget down the road but since season two is probably going to start shooting next month you can expect the battle of the blackwater to be less than youve imagined but thankfully since youve promised not to watch we wont have to tolerate you pissing on our collective corn flakesall i can say is that i got to see a great rendition of the death of eddard stark an incredibly moving scene if glossing over the whispering woods was what i had to give up to get that ill take it every time"
"lynxx",2011-06-13,"neds death was perfectly done i was nearly as shocked as the first time i read it westeros will never be the same"
"Carldog",2011-06-13,"ok i get it their skipping one battle to focus on the other no no their their shipping both no way talk about your all time letdowns this happens to often 6 for what it could have been there where some great scenes but at the end of the day it did not deliver anyone watch the new xmen that delivered the dark night that delivered band of brothers delivered the pacific delivered deadwood delivered this is a good series but i can in no way endorse the idea that it is on even ground with the books im talking direction and writing at the top when its good at the bottom when its bad im bot saying it hasnt delivered just not enough"
"The Ranger",2011-06-13,"910 would have liked to seen a few more scenes involving the nightswatch and less scenes involving tryion broon and shae but overall it was a great episode and the ending was done amazingly as sad as it was frown5gif classbbcemoticon altfrown5  edited by the ranger 13 june 2011  1234 am"
"Kyptastic",2011-06-13,"when a piece of entertainment can make me feel the emotions that i did in those last five minutes it deserves a perfect score 1010"
"Winterfelled",2011-06-13,"sigh more nitpicking nonsense based on things they didnt do just like the book juvenile nonsense i swear to the seven the episode was a ten all the episode have been watchable several have been very good but this one was the first great episode in the game of thrones series without question the final scene was beyond thrilling and sean bean breathed life into a moment which in the book was outside of neds head he died confused and terrified but ever the good soldier we didnt get a sense of that in the books but we definitely got it here great scene great episode tyrions backstory was so well done but the drinking game was maybe even better such examination of character such great acting by jerome and peter stop whining that they didnt do a battle a certain way just stop it"
"Jaric",2011-06-13,"all i got to say is where the hell are the battles to me the main reason for wanting to watch this show is the war i can read all about tyrion and shea i wanted to see the battle at river run and the capturing of jaime sean bean losing his head sucked to see but new it was coming every thing at the wall was fine but short cutting the battles was a mistake and down right disappointing ill give this episode a 6 maybe 65"
"TamTam Rapley",2011-06-13,"sigh more nitpicking nonsense based on things they didnt do just like the book juvenile nonsense i swear to the seven the episode was a ten all the episode have been watchable several have been very good but this one was the first great episode in the game of thrones series without question the final scene was beyond thrilling and sean bean breathed life into a moment which in the book was outside of neds head he died confused and terrified but ever the good soldier we didnt get a sense of that in the books but we definitely got it here great scene great episode tyrions backstory was so well done but the drinking game was maybe even better such examination of character such great acting by jerome and peter stop whining that they didnt do a battle a certain way just stop itthey didnt do a battle period and condemning the condemners way to take the high road as a paying customer i can complain all i want if this was free then yes i would have no grounds but its not so just live with it"
"Ser_not_appearing_yet",2011-06-13,"loved it 1010 battle scenes hardly matter and neds execution was more emotional for me than the books great stuff big budget battle scenes are movie territory guys dont expect it from a character driven tv show thats all ill say there may be exceptions i guess edited by sernotappearingyet 13 june 2011  1256 am"
"brokor",2011-06-13,"2 details that i missed greatly in this episode and kinda ruined the experience although i appreciate the producers work bastard sword comment as people that have read the books know longclaw is neither a 1h sword nor a 2h sword it is a bastard sword like john loved this comment in the books and i rly missed it from the series tyrions story about tysha and how he had her last but gave her a gold coin cause after all a lannister is worth more the story made no sense to me or the people that i watched it with that havent read the books without this last piece of information what the story left us is that tysha was a whore that fucked the barracks excuse my language we missed that critical character development for tyrion also shae is baddd nothing like how i envisioned the role and her accent makes my ears bleed bad casting imo the first one in the series so farapart from the age differencies which i can tolerate but maybe thats just me didnt care enough for the battles but one scene in the dark with hooves echoing between trees in the whispering wood would be plain awesome that confusion and panic from both soldiers and horses i felt when reading the novels was breathtaking wish i had seen it in the series also grey wind they make ghost growl and bark but not grey wind whats up with that anyway the 2 details i stated first are my biggest disappointment because they wouldnt cost anything in budget or screen time which imo goes to show that the writer didnt have an understanding of the show and just chose to represent some lines of dialogue without their deeper meaning excited for the last episode will stay tuned in the forum aswell to learn about bluray releases and such edit about the last scene which many of you comment on i didnt have a problem with it but it didnt move me as much as the books did maybe ti is because when i see sean beans face i immediately envision him saying i would follow you my brother my captain my king so i dont think i will ever be able to buy him as another character the character that plays yoren is amazing and once again arya is the only girl in the world that could play this role damn i need to rewatch lotr when will the blu ray extended trilogy come out edited by brokor 13 june 2011  1259 am"
"SFA-OK",2011-06-13,"pretty much every episode including this one has been around a 6 or 7 out of 10 for me probably closer to 6 to be honest and the reasons for that score are pretty much the same every episode i didnt mind the tyrion backstory scene too much shae is definitely not what i pictured especially her accent did she have one in the book same goes for walder frey definitely not how i pictured him the actor who is playing bronn is doing a really good job even though the character is definitely different than the one in the book imo im liking how he is handling the character the budget constraints really showed in this episode one of the best scenes so far in the show imo was tyrion addressing the different tribes right before battle i thought it done really well and dinkledges facial expressions were hilarious but then he gets knocked out before the battle even starts ok i guess i can live with that but what is starting to bug me is how no matter what the scene is  dany and the dothraki robb tywin winterfell or kings landing there is always what seems to be about 2030 people in the scene its killing the epicness of the story robb says he has 20000 men but im not sure if i believe him because from the looks of things he has about 30 if the show was being filmed in a more abstract or artsy way itd be easier to overlook this but the show is shot in a very literal downthemiddle way and so these omissions are starting to really stick out for me i think someone on here mentioned it has to do with the sag hopefully hbo can fix this i thought neds execution was done really well i think people that havent read the books will be pretty shocked it mirrored the book really well"
"Bronn Stone",2011-06-13,"2 details that i missed greatly in this episode and kinda ruined the experience although i appreciate the producers workbastard sword comment as people that have read the books know longclaw is neither a 1h sword nor a 2h sword it is a bastard sword like johnloved this comment in the books and i rly missed it from the seriesthe characters name is jon not john you are pissing about details but cant remember the name of one of the leads while those names sound identical their derivations are totally different making that mistake whilst nitpicking elsewhere seems a bit out of line"
"BookWyrm",2011-06-13,"i dont see much substance added to a story or character in any of the battles that they could have or could have not  added to the episode the desire for this seems masturbatory martins characters are so complex and go through so much as a result of war wars consequences seem to be more important than the heatofthemoment action scenes thats a lust that can be sated with practically any old hollywood film nowadays considering also the logistical inefficiency of using precious air time to show something easily glossed over in so complex a story getting to know about tyrion and tysha was more important than watching jaimes sword go back and forth with the redundancy of watching leaves fall off of a tree in the end one can infer the tree lost its leaves and that jaime lost the battle though grrm writes suspenseful action sequences imho thats not what makes him particularly special i think the episode stayed fairly true to the spirit of the books such a monumental story was deftly handled and i say deserves a 10 as grrm shows one can be emotionally pulled to the edge of ones seat without falling to the sating of a lust the best one to date i think also did martin himself actually show the battle of the whispering wood its been awhile but i dont actually remember a firsthand account from the books so it seems strange to me to expect the show to spent massive time and money on it"
"Asarlai",2011-06-13,"the characters name is jon not john you are pissing about details but cant remember the name of one of the leads while those names sound identical their derivations are totally different making that mistake whilst nitpicking elsewhere seems a bit out of linethat poster also used things like rly so i doubt they were going for a grammatically correct post alas however i think the spelling of jons name given that the derivation plays no role in asoiaf in an internet post is less important than the inclusion of the unnecessary but characterbuilding detail of the sword in the tv series so rather than insulting the poster i feel its best to discuss the point throwing in huh a bastard sword would have been brief but keeping with the theme"
"Ser_not_appearing_yet",2011-06-13,"they didnt do a battle period and condemning the condemners way to take the high road as a paying customer i can complain all i want if this was free then yes i would have no grounds but its not so just live with itlolwutsorry but that is hilarious paying customer remind me where did you sign a contract with hbo where the small print mentioned epic battle sequencesthey are adapting asoiaf not conan the barbarian we dont need to see tyrion flailing around with some stuntmen this isnt lotr and was never going to be even if they did go to the expense theyd hardly be able to visually beat movies so it would be pointless anyway tyrions backstory  the greenfork"
"Gilead",2011-06-13,"910 i guess im glad they didnt show the battle that is to say im glad they knocked tyrion out rather than have him fight in it had they done that it wouldve looked so overthetop absurd it wouldve been tough to watch that was a part i was dreading works on paper not on film glad they tweaked it is this one of the sections youre not supposed to post spoilers in well ill put spoiler tags around it just in case spoiler next up  how potentially bad the dragons look this show could very well jump the shark when they hatch the eggs"
"Asarlai",2011-06-13,"spoiler next up  how potentially bad the dragons look this show could very well jump the shark when they hatch the eggs spoiler by which you mean the dragons will be like tiny jumping sharks"
"Bronn Stone",2011-06-13,"i think someone on here mentioned it has to do with the sag hopefully hbo can fix this sag is an american organization and has no effect here except that they recognize their british and european equivalents but there is no fixing it without creating a labor crisis unionisedunionized labor is a fixture in television production go outside the union structure and you lose every actor in the show unless they are willing to never work again after this job plus you lose all of the trades unless every cameraperson lighting person cg person etc is willing to never again work on a union project"
"TamTam Rapley",2011-06-13,"i dont see much substance added to a story or character in any of the battles that they could have or could have not  added to the episode the desire for this seems masturbatory martins characters are so complex and go through so much as a result of war wars consequences seem to be more important than the heatofthemoment action scenes thats a lust that can be sated with practically any old hollywood film nowadaysconsidering also the logistical inefficiency of using precious air time to show something easily glossed over in so complex a story getting to know about tyrion and tysha was more important than watching jaimes sword go back and forth with the redundancy of watching leaves fall off of a tree in the end one can infer the tree lost its leaves and that jaime lost the battle though grrm writes suspenseful action sequences imho thats not what makes him particularly speciali think the episode stayed fairly true to the spirit of the books such a monumental story was deftly handled and i say deserves a 10 as grrm shows one can be emotionally pulled to the edge of ones seat without falling to the sating of a lust the best one to date i thinkalso did martin himself actually show the battle of the whispering wood its been awhile but i dont actually remember a firsthand account from the books so it seems strange to me to expect the show to spent massive time and money on itthe show is a visual medium whereas the books are a collection of third person povs robb wasnt a pov in the books but in the show he happens to be far more important because were actually seeing his actions compared to hearing about from brans or catelyns pov point is its redundant for the show to be follow a pov arc during battle scenes because the drama of the show isnt pov centric but rather shows us everything in an ominiscient manner for example the show isnt pov centric like the books because we get additional scenes of other characters ie littlefinger joffrey cersei varys loras renly etc"
"malarky1231",2011-06-13,"terrible terrible i was hoping for an epic battle at the green forks but i only saw the aftermath if there was thing i was looking forward to the most this season it had to be this battle and they cut it why spend money on pointless sex scenes and extra scenes not from the book they couldve used this money to depict the battle im also disappointed how grey wind got no screen time roose bolton and karstark are absent where the hell is the blackfish they couldve at least mentioned karstarks sons getting cut down that means karstark is cut from the show and his whole mutiny thing is absent from the 3rd book i wouldnt be surprised if bolton is cut out from the show bc they could just get the freys to mastermind the whole red wedding scene i had such high hopes for this episode and this last part of the series now i know better lower expectations are needed to enjoy this show however i heard martin will be writing the s2 episode about the battle of blackwater so dont worry there will be a battle eventually a year from now next time you can be sure not to be let down during the most crucial moment of the 2nd book"
"Asarlai",2011-06-13,"sag is an american organization and has no effect here except that they recognize their british and european equivalents but there is no fixing it without creating a labor crisis unionisedunionized labor is a fixture in television production go outside the union structure and you lose every actor in the show unless they are willing to never work again after this job plus you lose all of the trades unless every cameraperson lighting person cg person etc is willing to never again work on a union projectdamn and yet lowincome workers are almost never unionized"
"Jaric",2011-06-13,"they didnt have to show the battle is full but what they could of done was tyrion  where is rob stark  then cut to scene robs army charges and breaks the siege at river run and the capturing of jaime or something like that i know its not lotr or braveheart and its a tv show but i know a lot of fans and non reader viewers who were excited to see some combat more than one on one or small 5 on 5 skirmishes but army vs army yes tyrions back story is important and shae is a whore i get it but does like 20 minutes of air time need to be spent in tyrions tent i doubt it and on a side note the main issue with this show is they are doing the book in ten episodes try reading the book in 10 chapters from a readers point of view you can fill in the blanks cause you know the story but from a non reader point of view everyone i talk to is confused and i tell them to go read the books and it will make sence lol"
"Winterfelled",2011-06-13,"they didnt do a battle period and condemning the condemners way to take the high road as a paying customer i can complain all i want if this was free then yes i would have no grounds but its not so just live with itall that noise and you dont address my point what a surprise you wanted the show to do what the book did and it didnt thats the beginning and end of your complaint and it is rooted in fanboyism and irrespective of the quality of the show itself therefore your complaints as a paying customer amount to nothing but petty childish whining the question was how would you rate the show not how closely did the show follow the book the battle might have lessened the quality of the show for all we know so to say that the show was somehow lacking without it is silly so take some of your own advice and just live with itthe show was fine without the battle it left more time for what the series is really aboutthe characters edited by winterfelled 13 june 2011  0132 am"
"Jaric",2011-06-13,"terrible terrible i was hoping for an epic battle at the green forks but i only saw the aftermath if there was thing i was looking forward to the most this season it had to be this battle and they cut it why spend money on pointless sex scenes and extra scenes not from the book they couldve used this money to depict the battle im also disappointed how grey wind got no screen time roose bolton and karstark are absent where the hell is the blackfish they couldve at least mentioned karstarks sons getting cut down that means karstark is cut from the show and his whole mutiny thing is absent from the 3rd book i wouldnt be surprised if bolton is cut out from the show bc they could just get the freys to mastermind the whole red wedding scene i had such high hopes for this episode and this last part of the series now i know better lower expectations are needed to enjoy this show however i heard martin will be writing the s2 episode about the battle of blackwater so dont worry there will be a battle eventually a year from now next time you can be sure not to be let down during the most crucial moment of the 2nd bookagreed so agree"
"Ser_not_appearing_yet",2011-06-13,"notice how the people who are critical of the show are getting bashed like we dont know what the hell were talking about let me guess our minds dont understand compounds or molecular structures rightthe fact is we all have standards and in this case we want battles and we want epic its in the book make it happenits not meant as bashing more as puzzlement for tv this show has been about as epic as things get i am truly confused as to what some of you were expecting"
"WillWork4NinjaPowers",2011-06-13,"spoiler by which you mean the dragons will be like tiny jumping sharks i dont know why but i just keep picturing it as looking like something from the dark crystal or fragglerock i dont know why i really hope nothing is made from felt next episode"
"WillWork4NinjaPowers",2011-06-13,"its not meant as bashing more as puzzlement for tv this show has been about as epic as things get i am truly confused as to what some of you were expectingi agree i want this show to last through the entire book series if that means i dont get an epic movie type battle scene i am okay with that as long as there are some really well done smaller scenes throughout"
"TamTam Rapley",2011-06-13,"all that noise and you dont address my point what a surprise you wanted the show to do what the book did and it didnt thats the beginning and end of your complaint and it is rooted in fanboyism and irrespective of the quality of the show itself therefore your complaints as a paying customer amount to nothing but petty childish whining the question was how would you rate the show not how closely did the show follow the book the battle might have lessened the quality of the show for all we know so to say that the show was somehow lacking without it is silly so take some of your own advice and just live with itthe show was fine without the battle it left more time for what the series is really aboutthe charactersive rated the show if you cared enough to read the earlier pages you would see that and yeah the show is lacking without battles we have 8 episodes of build up for a battle between starks and lannisters then it happens offcamera is that not a legitimate enough gripe"
"brian_177",2011-06-13,"terrible terrible i was hoping for an epic battle at the green forks but i only saw the aftermath if there was thing i was looking forward to the most this season it had to be this battle and they cut it why spend money on pointless sex scenes and extra scenes not from the book they couldve used this money to depict the battle im also disappointed how grey wind got no screen time roose bolton and karstark are absent where the hell is the blackfish they couldve at least mentioned karstarks sons getting cut down that means karstark is cut from the show and his whole mutiny thing is absent from the 3rd book i wouldnt be surprised if bolton is cut out from the show bc they could just get the freys to mastermind the whole red wedding scene i had such high hopes for this episode and this last part of the series now i know better lower expectations are needed to enjoy this showi agree it would have been nice for a big battle scene just for the fun of it the reality though is that big battles isnt what the books are about and isnt what the show should be about on the issue of money its not as if they could cut out 5 minutes of shae and add 5 minutes of battle thats not really how it works and even a 50 million dollar budget only goes so far theres a reason the hobbit films have a 500 million dollar price tagbig epic computerized battles cost big epic sums of moneyi definitely agree with you about greywind im missing all the wolves we havent really seen much of summer has he even been named yet weve seen very little of rickon or shaggydog and it seems like they only brought ghost back because there was no better way to deal with the wightson roose bolton and karstark i agree that bolton might be out completely but im not too worried they can make anyone a turncoat in affc or as you say just have the freys do it all similarly just because they dont mention karstark now doesnt mean they cant do it later maybe one of his sons dies in a future battle maybe they contrive some feud between houses lannister and karstark that makes karstark want to kill jaime just because they dont do it exactly as it was in the books doesnt mean it wont happen"
"Asarlai",2011-06-13,"i agree it would have been nice for a big battle scene just for the fun of it the reality though is that big battles isnt what the books are about and isnt what the show should be abouthow many times in the past two months have they talked about the starks and the lannisters going to war the lion and the wolf at each others throats troops mobilizing armies on the move peace fleeing war upon the realm but its not important and we shouldnt see any of it"
"Lady Blackfish",2011-06-13,"i gave this episode a 7 though i actually wish i had given episode 3 a lower mark than i believe i did at the time so that i could score this one a little lower too and still be consistent i didnt dislike it much but i did feel it missed the boat in terms of building flow and drama within the episode unit i liked individual elements but the whole was perhaps lacking compared to the potential i would have liked it more if the dramatic end felt like it had more build up throughout the episode off the top of my head i feel like it wouldve benefited from cutting between the different arcs more so that each arc could make some use of some convenient cuts and the different dramatic peaks could play off each other going in to the finale grrms episode 8 the pointy end is still my favorite edited by lady blackfish 13 june 2011  0200 am"
"BookWyrm",2011-06-13,"the show is a visual medium whereas the books are a collection of third person povs robb wasnt a pov in the books but in the show he happens to be far more important because were actually seeing his actions compared to hearing about from brans or catelyns pov point is its redundant for the show to be follow a pov arc during battle scenes because the drama of the show isnt pov centric but rather shows us everything in an ominiscient manner for example the show isnt pov centric like the books because we get additional scenes of other characters ie littlefinger joffrey cersei varys loras renly etchonestly i understand what youre saying except for the bolded part but i cant make the correlation between this post and my first one i think you missed a point in my first post the expenses of producing such largescale battles as grrm has written would make the price of creating the show rise dramatically maybe later youll get to see a huge battle such as the battle of the blackwater because of its significance to the development of certain characters ie davoss experience in the battle the attempted assassination of tyrion or even what it forced sandor to do but spending such significant cash and time on something that doesnt actually advance the story in a essential way that isnt sort of superficial just isnt rational from anyones point of viewa person can argue all they want about how too much airtime may have been spent with tyrion in his tent or with ned in his cell etc etc but to have a fully logical argument you need logical consistency saying less time should have been spent in tyrions tent then argue for precious time to be spent on a battle that is unnecessary to advance the plot and characterization falls utterly short of convincing i understand that many of you wanted to see a battle but why exactly besides just wanting to see the battle what reason for including it is there saying that its important in the advancement of the plot is a useless and baseless argument because i still dont see how theres virtually no actual explaining going on for the probattle argument besides a primeval bc i said so attitude"
"Asarlai",2011-06-13,"i gave this episode a 7 though i actually wish i had given episode 3 a lower mark than i believe i did at the time so that i could score this one a little lower too and still be consistentyou can delete and recast poll votes"
