"nick","date","comment"
"Icewind",2011-04-27,"im usually not one to post on forums but this incredible book series brought to life in film inspired me to come to some sort of place to vent my feelings and have a voice having read all the books so far four times over im sure others out there have read them 6 8 and 10 times over i can say with confidence that i notice every little nuance and tittle that strays from the book things that dont precisely fit or follow script by the book or are out of place or dont feel right but the bottom line for me is this i think theyve done an excellent job in capturing the essence of what i feel when i read song of ice and fire the depth the emotions the character of characters i feel the same liking to all the characters in the movie that i felt when i read the books and the same bitterness as well some of the acting feels a little forced and maybe just maybe overdone at times but when i look at the grand scope of the acting and how well the actors seem to mesh together in this it captures the special feelings i felt from day one when the first book hit shelves and i picked it up and read it im highly impressed and for me im happy about that because movies in the past have been written about books and theyve fallen so flat on their face to me that it made me sad i ever touched the first product to begin with but i like game of thrones i think mr martin struck oil gold and coal with this hbo deal on to episode 2 i think it achieved a second height beyond what episode one did i think the acting was overall better the script hit the key points of the book better and the pivotal plot twists were executed very well of course in some places it wasnt verbatim but with the acting i saw it is forgivable to me episode two felt right more than right it felt good from the love scene between drogho and daenerys to the execution of lady by lord eddard stark episode two captured the feelings and rekindled the fire i felt when reading song of ice and fire forgive me if i elaborated on too many things at once in this episode two thread if the administrators or thread starter feel this post would be better placed somewhere else or busted up into a couple pieces i will understand just now getting a feel for this forum thing i only ask your patience and a little feedback and debate would be welcome too smilegif classbbcemoticon alt "
"Cold Pie",2011-04-27,"forgive me if i elaborated on too many things at once in this episode two thread if the administrators or thread starter feel this post would be better placed somewhere else or busted up into a couple pieces i will understand just now getting a feel for this forum thing i only ask your patience and a little feedback and debate would be welcome too smilegif classbbcemoticon alt welcome to the forums smilegif classbbcemoticon alt   and theres no problem with your post whatsoeveri liked the second episode better than the first one this is probably because of the fact that the main introduction phase was done in episode one and it felt a bit rushed even though i have full understanding to why they had to mush in so much information in at once i do have a bit of problem with the sex scenes though and i hope they dont let them take up so much time in future episodes i know that some sex scenes are integral to the story like the one between cersei and jamie in ep 1 but some are unnessecary like the one in the winterfell brothel  with tyrion i understand this was used as an introduction to his character for people new to asoiaf but it was a bit over the top especially with jamie shooing in four additional girls in the end of the scene it felt like they had toned it down a bit in this episode which i thought was good although i fear that they will make danys exprostitute handmaiden a more important character than in the books for more scenes in which she educates dany or even when she has sex with viserys which is only mentioned in the books but will probably be an entire scene in the seriesranti do however feel that this series is just going to become better and better when the viewers will get to know the characters more and watch the plot build up but that requires a focused viewership from day 1episode 1 710episode 2 810 edited by cold pie 27 april 2011  0434 am"
"Mistral",2011-04-27,"ive rated this one a 6 i felt it was weaker than the opening episode although there were several scenes i loved which redeemed it somewhat negatives whats peter dinklage doing with his diction he seems to overenunciate every word like a sixthformer doing shakespeare i like him in the part other than this and i hope he tones it down a bit as he settles into the role im finding kit harington quite wooden not enough of the sulky angst or simmering resentment i remember from the jon snow of the books kit spends much of the time looking faintly stunned and more than a little vacant joffrey i find it hard to believe that even naive sansa would fall so completely under the spell of this horrid little squirt it was plausible in the books because he was tallish for his age and storybookhandsome  she was able to remain blind to his true nature for quite some time in the show he is just pure odious small gripe but i was disappointed not to hear catelyn tell jon that it should have been him i felt the scene with sansa the hound and ilyn payne was fumbled somewhat it wasnt clear why she was frightened of either of them particularly felt a bit rushed and stuckinthere theon shockedgif classbbcemoticon altshocked  bad bad casting positives both of the direwolf attacks were well done sean bean was the best thing in this episode again i hope the rest of the cast improve their game soon because at the moment he is carrying it for me and that worries me arya thumbsupgif classbbcemoticon altthumbsup "
"Cold Pie",2011-04-27,"whats peter dinklage doing with his diction he seems to overenunciate every word like a sixthformer doing shakespeare i like him in the part other than this and i hope he tones it down a bit as he settles into the rolestrange i always imagine tyrion to talk like thatjoffrey i find it hard to believe that even naive sansa would fall so completely under the spell of this horrid little squirt it was plausible in the books because he was tallish for his age and storybookhandsome  she was able to remain blind to his true nature for quite some time in the show he is just pure odiousi agree that they might have failed a bit with that but i always had the impression that sansa had a crush on him because of the fact that he was prince more than anything elsesean bean was the best thing in this episode again i hope the rest of the cast improve their game soon because at the moment he is carrying it for me and that worries mearya thumbsupgif classbbcemoticon altthumbsup arya and bean are great"
"Songlian",2011-04-27,"i gave it a 7 while the first episode was a 6 for me maybe i have exceedingly high standards maybe i was overly impressed with the books but there you have it im beginning to really like some things about the show though sean bean as ned was probably the first of them this episode"
"flyingwind66",2011-04-27,"they were trying to find aryadid you read the books smilegif classbbcemoticon alt but right now shes still a lvl 1 character prelvl 1 tonguegif classbbcemoticon altp  she hasnt gone out and gained any exp yet"
"Relic",2011-04-27,"these are astonishingly high ratings for being an internet poll theres usually somone who gives the 1 vote in protest or whatever but here theres not a single vote of 5 or loweringmar whats up man glad to see you posting on here i gave it a 4 might find that number a bit harsh when i rewatch it with friends tonight"
"cypselus",2011-04-27,"i gave it an 8 with some reservations just as in the book i dont care much for the daenerys storyline though viserys and mormont are wellportrayed most of the other performances are good kit harrington does not impress as jon im easily manipulated by sick kids and dying dogs so the episode grabbed me viscerally and finally something is starting to happen better than the first episode which just seemed rushed"
"arrowfan",2011-04-28,"ep2 810 i cant see how anyone could give a 6 or less rating i mean the casting is incredible production is tiptop and the story is  well its grrm i suppose the adaptation is whats left but even that is quite good i think game of thrones will have a lot of sleeper value anyway im thoroughly enjoying the hbo production ignore the gratuitous tits and its almost lotr does grrm"
"Carldog",2011-04-28,"first off ive enjoyed both episodes i gave this one an 80 85 really for three reasons 1 tyrion waking up in the dog pin is out of character for him and i didnt like that 2 the lack ghost i have a problem with 3 the chick on chick thing with dany and darea was a waste of time ill take more story over more sex very pleased over all"
"Direwolves are totally sweet",2011-04-28,"so far i think the acting has been superb just like the books sansas a little shit catelyn is vaguely nuts etc etc i suppose joffreys actor could have looked a little more 13 than 11 to fit with sansa looking older shes tall as hell but thats a tiny nit i think the lannister twins have been absolutely flawless so far no spoilers but theyve done a great job of hinting at some of the deeper plotlines going on that will continue to come to light as the series progresses my brother watched both with me having never read the books and directly asked me about something weve discussed ad nauseum over the years i disagree with the antidany actress stuff so far what a weird role to try to bring to film over 10 minutes of screen time so far but i feel like her interactions with drogo viserys and doreah have been very good at developing their characters with such limited time my biggest complaint is totally petty i feel like the hound should look more imposing scratchy voiced and brutal"
"Huan",2011-04-28,"i give it 8 out of 10 85 if it were possible when rewatching on dvr i fastforwarded through the catelyncersei and detective catelyn scenes every time just couldnt bear to watch them again wasnt a big fan of tyrion waking up with the dogs instead of reading all night and not sure how i feel about the jonjaime scene but i loved everything else the farewells were poignant and the kingsroad scenes were done about as well as i could have hoped barring ser ilyn payne who looks comical instead of deathly frightening sean bean is so good as ned stark"
"Papa Manderly's Meat Pie",2011-04-28,"i gave it a 7 gave the first episode an 8 as far as storyline and acting i thought everything was superb tyrion was excellent and arya once again was my favorite that being said i found the editingpacing to be a little off they did a much better job of that in the first episode there were some scenes that i felt lingered too long and became uncomfortable i hate it when that happens everyone is just standing around trying to look dramatic it works for a slit second but if the camera lingers it just starts to look posed if they were better with the editing they might be able to fit a whole other scene in ok maybe not but it would still help with the pacing i also still dont care for jon snow his acting seems a little wooden to me ive heard this is the weakest of the first 6 episodes though so if a 7 is the lowest number this season gets well that would be awesome"
"Tall Tyrion Lannister!",2011-04-28,"about a 85 or so way better than week 1"
"Triskan",2011-04-29,"yeah its almost as if the poll is being hosted on a fansite for the series the show is based on crazyi gave it a 9 arya made the show for me and tyrion followed that up those are my two favs in the book and they really make it shine herei also just gave it a nine and id agree that these two characters are the biggest stars they are absolute scenestealers every time but there are so many other good performances lena heady is so subtly good as a careful and crafty cercei ncw rocks as jaime too the girl playing sansa is great i had a bit of trouble with her at first just because she wasnt quite what i pictured in the books but shes doing an excellent job thus far but man tyrion and arya are just phenomenal mark addy never felt quite right to me as a casting i pictured robert as being an obvious exbasass from a physical warrior standpoint and addy doesnt quite capture that for me but im not worried about that any more he captures the character of robert so well really i am just so impressed by the cast i hope we see danys evolution and i think that we will i think the actress is doing a fantastic job with what shes given i just hope her character comes along a bit"
"Ran",2011-04-29,"its averaging 82 which i think is a pretty fair score most critics have been rating the episode 45 or a b and thats squarely in line with that"
"Tywin's bastard",2011-04-29,"i find it hard to rate this show im clearly more entertained by this than most other tv but im also more critical to what i watch than i am with things i havent already read any comparisons to whats been left in or cut out should be irrelevant i also prefer to rate entire seasons when were dealing with a continuing plot and not individual episodes if i tried it might reach a 9 primarily strengthened by the acting of some fantastic scenes i keep seeing things that increase my surprise on that several critics said that the second episode is the worst not only do i think its better than the first the second episode has been what has made every nonreader ive gotten to watch the show be completely enthralled by it they really liked the first as well but this was when they got truly sold"
"Tywin",2011-04-29,"758i liked the lannisters in this episode the most the banter between cersei jaime and tyrion at the table was topnotch and i liked the little look tyrion give jaime and cersei when they were looking between one another following the mention that bran might livei happen to like how dinklage speaks too he makes tyrion sound noble and posh sounding which i think fits the character well given he has has to be devious and eloquent to stand out morearyas actress is very goodpersonal grievancesno barristan and renly during the scene where ned finds arya in the hall i always liked the renly pisstaking bit where he makes fun of the name of joffreys sword lions toothjoffrey seems a bit i dont know off in places the bit where tyrion hits him hes fine the bit where hes talking about ilyn payne to sansa and he goes to touch her seemed a little wooden edited by tywin 29 april 2011  1138 am"
"Daenerys",2011-04-29,"a solid 8 overall very good but still feel off in some places when you go back to watch the first season of a tv series with a few years under its belt the first season sometimes two invariably seems a bit awkward compared with the later ones some shows that turned into classics such as seinfeld and star trek the next generation have first season episodes that are painful to watch in retrospect and you wonder how they got a second season approved the point being im thrilled that we have this kind of quality in the first few episodes of the first season it should only get better from here as the actors get comfortable with their characters and the directors and editors get a better feel for tone and pacing and so forth theyre not there yet but theres few really glaring problems for mewatching the series also has forced me to examine the books more critically and although they are still by far my favorite books i have to admit they arent perfect either theres sections that drag too much or dont feel relevant or authentic things i would have spent more time with or cut out being slavishly dedicated to the book is definitely not a good way to go harry potter movies went that route and suffered for it imo as long as they get the spirit of it right ill be happy and take it on its own merits and so far theyve succeeded"
"Bronn Stone",2011-05-01,"a solid 8 overall very good but still feel off in some places when you go back to watch the first season of a tv series with a few years under its belt the first season sometimes two invariably seems a bit awkward compared with the later ones some shows that turned into classics such as seinfeld and star trek the next generation have first season episodes that are painful to watch in retrospect and you wonder how they got a second season approved the point being im thrilled that we have this kind of quality in the first few episodes of the first season it should only get better from here as the actors get comfortable with their characters and the directors and editors get a better feel for tone and pacing and so forth theyre not there yet but theres few really glaring problems for meid say the difference between an adaptation and an original creation is responsible for a series finding its legs in the second or third season sttng seinfeld and the example i would have used  babylon 5 dont have the builtin advantage got has grrm has already created fullyenvisioned characters in those other shows the characters are still somewhat blank slates but in general i am happy with the show and think things will get better and are already pretty damned good edited by bronn stone 01 may 2011  0530 pm"
"Daenerys",2011-05-01,"throwing out the top and bottom 5 i get an average of 82 for this episode first episode average was 78"
"Kat",2011-05-01,"throwing out the top and bottom 5 i get an average of 82 for this episode first episode average was 78thanks for doing the tallying so we dont have to smilegif classbbcemoticon alt "
"John (Snow) Doe",2011-05-02,"8 this was a powerful episode it had some real actionpacked exciting moments eg  brans direwolf scene that were missing last week a lot of critics are commenting on how powerful the ending  neds killing lady  was im glad that this scene struck a chord with nonreaders because i think it sets the tone for the series and offers a taste of whats to come since it resonated well so should the rest of the series if properly executed my personal favorite scene was the joncat interchange in brans room i found the music really powerful and the entire experience very exemplifying of the grit and bleakness that define this series im really pleasedrelieved that theyre sticking close to the source material"
"DecoyRunner",2011-05-04,"agree with the general sentiment that the casting is a little off theon seems too skinny cersei seems too old and jamie looks like a soap opera character ah well it was never going to be perfect im torn between anger that its being somewhat mistreated and just being grateful that it exists as a television series at all will they make it to a dream of spring probably not but its enough that they try"
"Buster",2011-05-29,"the series is definitely growing on me i loved the first episode but it did suffer from pacing issues looking forward to watching episode 3 at some point today like the book the series has a slow start but when things start to get going they dont stop it deserves an 810 for superb acting set design and peter dinklage"
"Blizzard",2011-09-29,"i gave it an 8 it entertained me nicely and built on the plot without running with it"
"lyvyathan",2011-10-17,"i thought it was pretty good"
"dark  sister",2012-01-07,"my favorite part which is strangely enough not in the books is what happens after they find arya sansa lies ned pleads cerseijoff gloat and ned has to kill lady basically there is some sort of connection for lack of a better word  between ladys death and brans rebirth i like the music that begins to play how ned plays with ladys ears then it slowly pans closer to brans bed and his eyes open when we hear the sword cut off ladys head i never looked at this exchange of death for life in this scene i personally believe it was probably the producers interpretation but i think it works really well in the scene the music is haunting too side note i love ramin djawadis music for the series hes iranian and im part iranian too and he really captures the haunting melodies that i personally love in music maybe its a persian thing winkpng classbbcemoticon alt  who knowsthe title music is probably the best ever heres a boy who did his own version of it on the violin instead of cello and i think he plays it wonderfully and with a lot of passionhttpwwwyoutubectureplppvideo"
"Chelly",2012-01-31,"its not the best but i liked it a lot i also liked how they connected ladys death with bran coming back"
"Ser Luke.",2013-02-26,"710"
"Kat",2011-04-25,"thank you for taking the time to read thisbecause of the unique situation with the shows close adaptation of the novels we have decided that a stringent approach to spoilers is the only way to allow the forum to cater to the widest possible viewership from those whove not read the novels to those whove devoured every book it is of absolute importance that spoiling the tv show for those whove not read the books does not happen we will be quite harsh on this point including completely blocking access to this discussion forum to habitual offenders and possibly the rest of the forum if we judge the spoiling to have been malicious rather than simply thoughtless we have what we hope is a simple method of tagging each topic in regard to spoiler levelsno spoilers no spoilers of any kind only what has been revealed in the episodes that have been aired however mentioning a setting detail that does not in any way give away plot details is okay in this regard well trust users to use their best judgment when in doubt dont post errors will be treated as spoilingtv spoilers  this is particularly intended for those who have not read the books but are reading up on tvshow based discussion and media or watching previews for future episodes which may provide spoilers make sure that the spoiler you want to discuss has come from tvshow focused media if you cant cite the source it may be assumed youre spoiling the books and punished accordingly information from private screenings or viewings of episodes or material that is not yet aired should be protected with spoiler codebook spoilers  full on spoilers for all published works as well as all published media previews clips summaries etc that have been widely disseminated regarding the series information from private screenings or viewings of episodes or material that is not yet aired as well as spoilers from unpublished works adwd excerpts reading reports etc should be protected with spoiler codesome additional rules and notificationsanyone can start a thread however the thread will be hidden until a moderator approves it as appropriate try to make sure you mark the spoiler level as directed above that the title bears no spoilers that youre not closely duplicating an existing topic and that you are posting in the correct forumbe aware that other forums have different rules namely that discussing any material from published works is fine and does not need spoiler notification if you want to make sure you never see spoilers from those forums make sure to bookmark and only visit this forumplease remain civil in discussions rude remarks about other posters implying personal defects to them and so on is inappropriate if you have a personal beef with someone use the pm system to contact them privately titfortat insults and pointless arguments will not be toleratedsimilarly please remain respectful of the cast and crew especially when it comes to matters such as personal appearance its okay to say an actor does not fit your image of a character or even how the character is described but its not acceptable to go on about finding them too ugly for a role or what have you these are real people some of whom browse this forum some who even have a presence here theyve worked hard to create the best show they can performance critiques so long as theyre constructive are of course welcomewe highly recommend reading the board style guide our guide for how to avoid flames and the board faq its pretty safe to assume that all threads in the episode discussion forums are going to contain tv spoilers for that episode and previous ones but please try to respect the spoiler tags in the thread titles and if you must refer to something from the books that hasnt been revealed in the tv show yet in a nospoilers thread please use the spoiler tag to hide potential spoilers from unsuspecting readersnew threads in this subforum go into a mod queue where your topic may have its title edited to reflect spoiler content or may be merged into a more general preexisting topic if youre wondering what happened to your post look around in the other threads for instance we have been merging new threads with very specific observations about the episode into the longer episode 10x threads where others may be talking about that same thing before you start a new thread read some of the others edited by kat 01 may 2011  0505 pm"
"Kat",2011-04-25,"go on"
"Bronn Stone",2011-04-25,"come on cersei wouldnt have killed her own child after risking her life in pregnancy and childbirth in the book she just didnt want to go through it all for the sake of roberts kid since she already hated robert i assume that in the show theyll have cersei give robert the benefit of doubt for a bit longer than in the books thats all hence a common kid that died i am relived that they seem to be taking out the genealogy book because ned basing his accusation on it was just stupid there were 5 or so generations and one targaryen princess between people mentioned there and robert cerseis dead kid  gendry  barra will make the same point much more plausibly imhoand yes tyrion did think in acok that at least one kid of roberts would have deflected suspicion but he was speaking about a live kid iirc a longdead baby and after him a string of blonds wouldnt have quite the same effectascribing logical motivations to cersei is not a logical thing to do cersei is wildfire she changes with the prevailing wind and jumps to conclusions on the basis of the skimpiest of evidence she damned well might have killed the kid growing inside her on the basis of something stupid how about lyanna if she is a girla man has his needs so did those three tavern wenchesthe best thing my father did was to foster me at the eyrie i think ill do the same for my heirsmack ill honor you again"
"Cereal Forel",2011-04-25,"a bluray player would be a very good investment for when this show is released"
"Mack Kilimaro",2011-04-25,"go onno u why bean bagsseriously though a lot of my time thinking about the show has been wondering about how different elements would come across to nonreaders i have a friend from my wow guild who i have talked into trying the show although she had never read the books she seemed to be hooked from the first episode as soon as it was over she was like oh my god i hope bran survives the falllast night she was talking to me about how you could really see the connection with each wolf to its stark child also how the queen is such a bitch and she loves the younger sister and the wit of the dwarf particularly when they were having breakfast she singled out the speaking for the grotesques line there i hope her opinion is representative of other nonreaders who are trying the showi asked her who she thinks sent the assassin to brans room and she said the queen i wonder how the show will have that evidence be revealed and whenif she will change her mind to the correct culprit"
"tripleneck",2011-04-25,"hello all newbie here ive read all the books two favorite moments in ep 2 1 lannister breakfast when jaime says hed rather be dead than maimed tyrion replies that death is so final cut to jaime raising up his cup with the right hand that will be cut off very clever nod to readers and nice use of pure imagery to tell the story 2 the meeting of sansa and the hound in the village street i really like how theyre handling his character and i loved how joffrey cockblocks him the whole world is going to cheer when the little prince chokes on his own tongue"
"Smiler",2011-04-25,"i do find it odd that theon was included in the godswood scene but i liked how he so confidently pledged his peoples help that made me smirk knowing just how much help theon and his people are going to beactually in the book he was there for the discussion i dont have it with me but its basically the same scene in agot with catelyn rob maester l rodrick and theon when cat says she must go to kings landing rob draws his sword in anger and rodrick dresses him down for it which llewyn basically did the same thing in the hbo portrayal when rob talks about war in the book theon tells catelyn paraphrasing my lady my house owes a great debt to the starks which i always thought was extremely ironic given that ned and robert cast down theons father regarding the jaimejon scene in episode 2 i enjoyed it i thought it was very incharacter to how jaime tends to mock the young upstarts especially in asos like cleos frey and the crossbowman kid at the inn and even lorascount me amongst the ones who think it should have been you never really clicked i didnt miss it in the episode and i thought it was better handled in the hbo adaptation im not really a catelyn hater either though i dont think george intended readers to hate her but i dont know im not george i saw her as a character with good intentions who made some poor choices that escalated the war in reference to complaints about the development of the hound and other characters i think we all are forgetting that it took 2 to 3 books for us to really form our complete impressions of the characters at this point in the story the hound was really no more than a lapdog for joeffrey who made short jokes to tyrion and didnt seem to give a shit that he just ran down a butchers boy i dont think we get a good introduction to his character until he walks sansa home from the hands tournament edited by smiler 25 april 2011  0241 pm"
"chris.t.",2011-04-25,"the whole world is going to cheer when the little prince chokes on his own tonguehopefully the series gets picked up for season three and we can all prepare for the inevitable nationwide joffrey finally gets his parties"
"Bronn Stone",2011-04-25,"hopefully the series gets picked up for season three and we can all prepare for the inevitable nationwide joffrey finally gets his partiesi dont know if ill be over my red wedding reception hangover in time"
"ohmahgaw",2011-04-25,"actually in the book he was there for the discussion i dont have it with me but its basically the same scene in agot with catelyn rob maester l rodrick and theon when cat says she must go to kings landing rob draws his sword in anger and rodrick dresses him down for it which llewyn basically did the same thing in the hbo portrayal when rob talks about war in the book theon tells catelyn paraphrasing my lady my house owes a great debt to the starks which i always thought was extremely ironic given that ned and robert cast down theons father it always pissed me off in the books that catelyn trusted theon and not jon she hated jon because of what he represented but also because she feared that her sons positions would be challenged by him in the future which was why she was so mad at the idea of rob making him his heir given that she felt that way you would think shed mistrust theon just a little bit i mean his family was at war with the starks at one point and he wasnt too young to remember that"
"Alexia",2011-04-25,"it always pissed me off in the books that catelyn trusted theon and not jon she hated jon because of what he represented but also because she feared that her sons positions would be challenged by him in the future which was why she was so mad at the idea of rob making him his heir given that she felt that way you would think shed mistrust theon just a little bit i mean his family was at war with the starks at one point and he wasnt too young to remember thatwhen did catelyn trust theon iirc theon reminiscences about her coldness and mistrust and she urges robb not to send theon to balon i dont recall any indication that she trusted him so id be interested to see the citation"
"Norvard",2011-04-25,"to some earlier posts about some characters being dirty or having dirt on their faces i think there is not enough of it some actors hair is waaaaay to perfect for such times people need to have a bit more grease and messiness in their due its not like they haid a bunch of hair products and blow dryers in those days also we havent seen the full scene of the envoy reaching all the way to kings landing but i really hope they make it seem like a long journey so far it has seemed like a little 2 day stroll through the countryside sweeping aerial shots of the landscape and maybe even some map shots would help the land is large"
"JackintheBeanstalk",2011-04-25,"bean bags roflkat"
"Kat",2011-04-25,"ascribing logical motivations to cersei is not a logical thing to do cersei is wildfire she changes with the prevailing wind and jumps to conclusions on the basis of the skimpiest of evidence she damned well might have killed the kid growing inside her on the basis of something stupid how about lyanna if she is a girla man has his needs so did those three tavern wenchesthe best thing my father did was to foster me at the eyrie i think ill do the same for my heirsmack ill honor you againindeedof all things i cant possibly condemn cersei if she took abortifacient herbs when pregnant with roberts baby i mean if were going to be imposing modern ethics on this world and allthats one of the least evil things she does in the books"
"Volderon",2011-04-25,"to some earlier posts about some characters being dirty or having dirt on their faces i think there is not enough of it some actors hair is waaaaay to perfect for such times people need to have a bit more grease and messiness in their due its not like they haid a bunch of hair products and blow dryers in those days also we havent seen the full scene of the envoy reaching all the way to kings landing but i really hope they make it seem like a long journey so far it has seemed like a little 2 day stroll through the countryside sweeping aerial shots of the landscape and maybe even some map shots would help the land is largei think the dirt and grit is good enough if you think its bad watch camelot the women actually wear makeup"
"Ser Greguh",2011-04-25,"not sure if its been discussed but cersei may not have recognized the kid wasnt jaimes until after it was born in this particular version of events imo its perfectly plausible she offed the kid of course the symptoms of his illness are meant to mirror those of the tears of lys but that seems so obvious it feels like it may be a red herring edited by ser greguh 25 april 2011  0309 pm"
"JackintheBeanstalk",2011-04-25,"to some earlier posts about some characters being dirty or having dirt on their faces i think there is not enough of it some actors hair is waaaaay to perfect for such times people need to have a bit more grease and messiness in their due its not like they haid a bunch of hair products and blow dryers in those days also we havent seen the full scene of the envoy reaching all the way to kings landing but i really hope they make it seem like a long journey so far it has seemed like a little 2 day stroll through the countryside sweeping aerial shots of the landscape and maybe even some map shots would help the land is largeexactly right the trip from winterfell to the wall takes at least 18 days from the boundary of the new gift alone is 50 leagues there is a dearth of handy inns in which to pop in and clean up"
"Trebla",2011-04-25,"indeedof all things i cant possibly condemn cersei if she took abortifacient herbs when pregnant with roberts baby i mean if were going to be imposing modern ethics on this world and allthats one of the least evil things she does in the bookswe once had a very long and heated debate on the subject it starts to go beyond the abortion debate but into possible treason jaime was a member of the kingsguard cersei the queen they aborted the true born heir to westeros"
"Alexia",2011-04-25,"i dont think cersei would have killed a living baby of hers the stigma against kinslaying is strong and at least in the books saved tyrions life i have no doubt tywin would have killed him if he didnt believe it would bring a curse down on his head imo either cersei took some sort of abortifacient at a late stage of her pregnancy or this happened before robert succeeded in turning her against him i would be very disappointed if showcersei turns out to have murdered her own baby as for the rest of my thoughts on the show i loved the scene between the three lannisters and tyrion smacking joffrey the stark girls are wonderful and i enjoy watching joffrey on camera surprised to see he is shorter than sansa  how tall is sophie turner i loved the hound and his scene with tyrion and i felt so sorry for poor mycah otoh daenerys handmaids are even more annoying on television it is known stillsickgif classbbcemoticon altstillsick  than they were in the books i also missed aryas line i didnt hurt youmuch from the books"
