"nick","date","comment"
"Buckwheat",2012-05-22,"from the prior thread i actually thought that this worked just to point out the obvious the show has the luxury that martins pov system did not namely adding firsthand context to robbs embarrassingly bad decision to reneg on the betrothal here the show wants to give us more facetime with robb and they want to paint robb as the decent honorable and courageous leader with a streak of romanticism instead of having a relatively simplistic story of robb vbeing wounded and then bedded and then of course having to marry that woman who boffd him this story has a more gradual movement slowly and surely these two people continue to grow together and inexorably find a bond and to do that you need those moments of honesty and revelation ie i am revealing to you something deeply personal please do not betray by trust in doing so having robb talk about ned his father to a woman he obviously loves works in that context i dont think its a failure at all but a very good rearrangement of neds wisdom and its a good excuse to show how ned still influences his childreni agree about that it only felt somehow wrong to me that is allcant agree first roz is a wholly invented character while the volanese woman is a representation of jayne and is replacing her roz does not replace anyone while roz is basically a catchall to give us context to scenes we otherwise would have no link to she is a relatively empty space she adds nothing to the story and provides no insight the volanese woman meanwhile is a deeply effecting character to the story as she and robb are slowly meandering down the path to certain disaster this has huge ramifications but its more in the series we have the opportunity to actually meet robb and interact with him in the books we knew him only second hand through cat and to a much lesser degree through bran martin has said several times that if he had it to do all over again he would have given robb a pov okay with that said robbs love must seem genuine and real or its a failure robb cannot just get married offstage as he did in the book and just explain it away after the fact no we are now with robb so if he suddenly marries a foreign woman  well we better know a reason why that reason why must be real and genuine to me the show has done a very good job of making that relationship seem genuine by contrast nothing about roz feels real she is grossly tacked on to the show and is only there to provide a placeholder so the audience knows what is going on and  and it does not help that the actress playing roz is  decent but not very good ie if you are going to have a scene where a character cries the actress may actually want to actually cryheh i wrote this just because she reminded me of ros in one moment when robb starts talking about his problems and she is there only for him to have someone to talk toi do not really think their relationship works i like it better in the books despite there we know almost nothing about it but opinions differ in that apparently shrug"
"Mista C",2012-05-22,"regarding tyrion and the chain or lack thereof i put a few context clues together from the varystyrionbronn banter and i believe they are scraping the chain entirely in favor of another method i think tyrion the highborn plumber of casterly rock will devise some scheme with flushing rather than flinging a majority of the wildfire into the waters of blackwater rush the scene with bronn shooting the fire arrow made it seem as though he could have been using it to set the contaminated river ablaze i still think they will probably fling some wildfire and use ships full of wildfire as battering rams but i think the crux of the plan will be the river itself not necessarily as ingenious as the chain but it serves the same purpose of trapping and eviscerating stannis fleet its probably a lot more budget conscious as well and would still be creditable to tyrions ingenuity just a thoughtwow never even thought of that but i believe you are absolutely right the pig shit comment plus tyrions story to varys about being the highborn plumber of casterly rock seems very obvious now they will somehow flush jars of wildfire into the bay to ignite maybe behind the fleet once it enters the bay not the same as the chain but kinda along the same lines and the whole time he was telling the story about being in charge of the plumbing at casterly rock i was like where is this story going"
"Rickon is FIERCE",2012-05-22,"legba11 since prev thread is locked i cant quote you but i think its personal interpretation re whether the halfhand was captured or no it just reads tougher to me to have him die sacrificially to boot before anyone could technically take him into custody i respect him more it echoes something of the grit in the old hollywood westerns also lines up well with ygrittes answer to his question in the prev episode which is why i find it bizarre that he now shows up a prisoner dont really know what the point of having her say that was"
"RL Terrill",2012-05-22,"did robb actually get to the crag i cannot seem to remember that being confirmed by word or deed perhaps the msg about cat freeing jamie stopped him from reaching the crag "
"Rockroi",2012-05-22,"talisa will tell robb she is jeyne the story she gave is that of her grandmothers robb will meet her family talisajeyne is in on something with roose right now there are knowing looks whenever they pass each other in the tent i think they werent planning on jeyne actually falling in love with robb she was supposed to just be a spy passing on info from roose to tywin roose is so adamant about ramsay going to winterfell because that is part of the plan for the boltons to hold winterfell for tywin there was no weasel soup because in the tv version roose gets to take harrenhall without a fight since he is already partnered with tywinthis may be true but there is one problem its not economical what i mean is that it complicates a relatively simple story line if robb marries jaynetalisa it does not matter that much if she is a westerling of a volanese to walder frey a betrayal is a betrayal we then advance the story in much the same way regardless of whether or not we ever meet the characters family this way if talisa is exactly what she says she is we still get to the red wedding without any fuss or muss tywin can still get wind of this and still alert frey and bolton its possible bolton is tywins spy not talisa however if talisa is jayne westerling we then have to spend time introducing us all to her family which means more actors more plot more time with robb and draws us away from the other major players in other words more time an effort that would all be saved if robb just marries this volanese woman he has loved for so long same betrayal same outcomes but more economical as the writers have already completed that investment in the story and would not have to reinvest in it in the third season"
"Lady Sansa Stark",2012-05-22,"this may be true but there is one problem its not economical what i mean is that it complicates a relatively simple story line if robb marries jaynetalisa it does not matter that much if she is a westerling of a volanese to walder frey a betrayal is a betrayal we then advance the story in much the same way regardless of whether or not we ever meet the characters family this way if talisa is exactly what she says she is we still get to the red wedding without any fuss or muss tywin can still get wind of this and still alert frey and bolton its possible bolton is tywins spy not talisa however if talisa is jayne westerling we then have to spend time introducing us all to her family which means more actors more plot more time with robb and draws us away from the other major players in other words more time an effort that would all be saved if robb just marries this volanese woman he has loved for so long same betrayal same outcomes but more economical as the writers have already completed that investment in the story and would not have to reinvest in it in the third seasonindeed i think they just let go of the westerlingstory it wouldnt make any sense as they couldve spent that time to other storylines neh talisas has to be the girl robb forsakes his honor for i dont care at all though the westerlingstory would have been hard to believe by nonbookreaders as it was already hard to believe by the bookreaders in my opinion at least i really couldnt believe that the son of ned stark would do this on the other hand just because he is the son of ned stark its possible to explain his action as well"
"Rickon is FIERCE",2012-05-22,"he clearly did not know lf even tested his knowledge when he lf found it out with his comment about daughterssssi interpreted that as bait for aryas reaction but i guess it works for tywin tooi loved how tywinarya ended it was a meaningless arc plotwise but developed both characters better than martin ever did and it ended perfectly after weeks of soulful conversations clearly a bond forming tywin casually tosses arya into the meat grinder because she serves no purpose for tywin lannister that moment so perfectly defines his character with 5 seconds of effort he could have put her in a good position working somewhere decent in harranhal or even dispatching her with a couple of peon guards to moat caitlin for a small ransom she is a northern highborn but no its not worth that 5 seconds of effort so he gives her to the worst human being on the planet lf however did know who she is he also knew tywin did not know i dont understand how he would leave harrenhal without such a valuable commodity its like seeing a copy of detective comics 1 at a yard sale and not paying the 2 they are asking for it i understand that storywise they cant let lf get her because her story doesnt go that way but we should have seen lfs plot to grab her get foiledlike this a lotregarding tyrion and the chain or lack thereof i put a few context clues together from the varystyrionbronn banter and i believe they are scraping the chain entirely in favor of another method i think tyrion the highborn plumber of casterly rock will devise some scheme with flushing rather than flinging a majority of the wildfire into the waters of blackwater rush the scene with bronn shooting the fire arrow made it seem as though he could have been using it to set the contaminated river ablaze i still think they will probably fling some wildfire and use ships full of wildfire as battering rams but i think the crux of the plan will be the river itself not necessarily as ingenious as the chain but it serves the same purpose of trapping and eviscerating stannis fleet its probably a lot more budget conscious as well and would still be creditable to tyrions ingenuity just a thoughta very good thought and i do believe youre rightthe bay of wildfire seems quite plausible and really not much of a change i think we will definitely see renly though likely it will be loras maybe as tyrions last image before he drops unconscious even possible as the last shot of the episodei think loras as renly is highly likely and i think it would be a good change dont think its dramatic enough for the end shot though i sort of assumed itd be bran and rickon out of the crypts revealing they were alive but now that thats shot im thinking homage to last season the dragons burning down the house of the undyingthough it wouldnt really finish off danys plotline from clashsince dd have gotten input from grrm on the future plotlines maybe the whole jeynetalisa thing may take a more impotent role in the next book if i remember correctly jeyne is not at the rw and the possibility of a stark heir is still unresolved nulltrue we dont exactly know that there isnt a robb stark heir but we do know about jeynes mother getting in the way of that not impossible of course for grrm to throw us a curveball later one might even say it is likely considering jeyne just sort of disappeared and nothing much has been said about her discarded bc she was merely a plot device or saved up and waiting in the wings with a little understudy in her bellywho can say look what happened when lf disappeared for awhile"
"Leuf",2012-05-22,"i forgot to add my killed the thread post in mk i have they just thrown lf knowing about arya out the window they have this great scene with a significant plot development and then it just disappears in a puff of smokei think well see this come up again at a later date one thing it does show you now is that lf is clearly not on the lannisters side since he didnt say anything to tywin"
"Rickon is FIERCE",2012-05-22,"this may be true but there is one problem its not economical what i mean is that it complicates a relatively simple story line if robb marries jaynetalisa it does not matter that much if she is a westerling of a volanese to walder frey a betrayal is a betrayal we then advance the story in much the same way regardless of whether or not we ever meet the characters family this way if talisa is exactly what she says she is we still get to the red wedding without any fuss or muss tywin can still get wind of this and still alert frey and bolton its possible bolton is tywins spy not talisahowever if talisa is jayne westerling we then have to spend time introducing us all to her family which means more actors more plot more time with robb and draws us away from the other major players in other words more time an effort that would all be saved if robb just marries this volanese woman he has loved for so long same betrayal same outcomes but more economical as the writers have already completed that investment in the story and would not have to reinvest in it in the third seasoni dont think its quite the same if we take as given the arguments of economybudgetsimplicity and leave the rest i still think it blows that tywin will only be in cahoots with the freys in bringing about the rw the westerling subplot was a brilliant cold and calculating bit of tywinesque strategizing and opportunism nicely echoing his lifting of the siege in kl during roberts rebellion and it would have been nice to have that side of things included especially considering the whole grandfatherly rapport with arya this season i think hes not quite coming off as the powerful unstoppable monster he is in the books and the viewers may find it hard to gel with tyrion taking him out later i know weve heard the tysha story but weve seen the arya interactions so its up for debate how nonreaders will interpret him i agree with the earlier post about his casually dumping arya on the mountain as a good view of coldhearted tywin but that again is partially due to the fact that those of us whove read the books have reason to fear and loathe the mountain much more than the tv audience whove only seen him slaughter a horse and heard the story of what he did to little bro as a kid"
"Rickon is FIERCE",2012-05-22,"i think well see this come up again at a later date one thing it does show you now is that lf is clearly not on the lannisters side since he didnt say anything to tywinlf is only on one persons side ever and always"
"Ser Hippie",2012-05-22,"the westerlings had nothing to do with the rw or plotting it its explicitly noted in the text because sybelle westerling is furious about it since it got raynald killed the red wedding was a boltonfreytywin plot the westerling betrayal was sybelle feeding jeyne the contraceptivewe do lose that subplot but it was only relevant in one scene in affc edited by ser hippie 22 may 2012  0339 pm"
"legba11",2012-05-22,"legba11since prev thread is locked i cant quote you but i think its personal interpretation re whether the halfhand was captured or no it just reads tougher to me to have him die sacrificially to boot before anyone could technically take him into custody i respect him more it echoes something of the grit in the old hollywood westerns also lines up well with ygrittes answer to his question in the prev episode which is why i find it bizarre that he now shows up a prisoner dont really know what the point of having her say that wasahh i see you now gotcha i agree it conflicts with ygritte but she doesnt speak for all wildlings likely it was sloppy writing"
"Morrigan",2012-05-22,"buckwheat you said since when can shae read when was she shown to be reading i didnt notice at all a minor nitpick to be sure but im curious anyway tvshae was apparently highborn so i guess its not that surprising personally im more puzzled about bronns literacy lol"
"Ser Hippie",2012-05-22,"ahh i see you now gotcha i agree it conflicts with ygritte but she doesnt speak for all wildlings likely it was sloppy writingits pretty easy to explain really even ignoring the possibility ygritte was wrong she says that if they were feeling merciful theyd kill the halfhand quickly if not trails off rattleshirt specifically mentions theyre going to find out what halfhand knows which presumably doesnt involve pleasant treatment  the or else implied in ygrittes statement"
"arrowsmith",2012-05-22,"agreed on talisa  talisa there is no jeyne ill actually be annoyed if they have the chain at blackwater since there has been no mention of it by tyrion only the wyldfire which is more than enough to defeat stannis was tywin really heading to fight robb thought he was supposed to show up at blackwater confused"
"Rockroi",2012-05-22,"i dont think its quite the same if we take as given the arguments of economybudgetsimplicity and leave the rest i still think it blows that tywin will only be in cahoots with the freys in bringing about the rw the westerling subplot was a brilliant cold and calculating bit of tywinesque strategizing and opportunism nicely echoing his lifting of the siege in kl during roberts rebellion and it would have been nice to have that side of things included especially considering the whole grandfatherly rapport with arya this season i think hes not quite coming off as the powerful unstoppable monster he is in the books and the viewers may find it hard to gel with tyrion taking him out later i know weve heard the tysha story but weve seen the arya interactions so its up for debate how nonreaders will interpret himobviously anything that reveals the brilliance of tywin is always good in my book unfortunately its details that this story cannot literally afford to elaborate on i completely agree that in the books the westerlings were being used willingly by tywin to trap robb and that plan worked brilliantly well that level of machiavellian cunning cannot be properly translated in this show so we have to settle for the next best thing which is tywin working with the freys to take down robb not as fulfilling but not empty either the westerlings had nothing to do with the rw or plotting it its explicitly noted in the text because sybelle westerling is furious about it since it got raynald killed the red wedding was a boltonfreytywin plot the westerling betrayal was sybelle feeding jeyne the contraceptiveah no i agree that they probably had no idea that there would be a grand execution that evening but lady spicer can protest all seh wants she knew that she was serving robb to frey by way of tywin how do we know this well duh just like deep throat said years ago follow the moneyâ<U+0080><U+009C>this grants ser rolph spicer title to the castle castamere and raises him to the rank of lordâ<U+0080><U+009D> tommen scrawled his name  this is your royal pardon for lord gawen westerling his lady wife and his daughter jeyne welcoming them back into the kingâ<U+0080><U+0099>s peaceâ<U+0080><U+009D>martin george rr 20030304 a storm of swords a song of ice and fire book three p 819 bantam kindle editionobviously these people do not get these huge benefits and titles etc simply because they wrote tywin nicely the westerlings knew or more aptly should have known that their actions were going to lead robb to his doom maybe not at the rw maybe not in the manner described but as soon as sybil spicer put quill to parchment robb stark was as good as dead tywin orchestrated it all after that but what did sybil think tywin was going to do declare robb stark a royal liar liar pants beith on fire the westerlings want all the benefit of robbs destruction they took the pardons and titles i assume but none of the blame well too bad its sort of like saying hey didnt kill the guy i just painted the huge bulls eye on the guy and then called the guy with the gun and told him where to point"
"Ser Hippie",2012-05-22,"yes but im talking about what they did practically speaking to betray robb they sybelle and rolph obviously were working against him but in terms of story progression their key act was sybelle feeding the contraceptives to jeyne in the books rolph appears in order to have greywind react poorly to him and be sent away sybelle is a background character that doesnt do much that we know of until one scene in affc ruining the rw plotting would mean altering the freysboltonstywin losing the westerlings doesnt really matter with regards to the red weddingi certainly dont agree withas soon as sybil spicer put quill to parchment robb stark was as good as deadthe rw was freys idea he goes to tywin for lack of a better term moral support similarly its boltons idea to betray robb tywins role is to hammer out the details robb is dead for many reasons but sybelle and rolph are extremely minor players at bestrolph and sybelle are definitely opportunists and to most readers villains but theyre not really that important in general outside of removing the possibility of robb having an heir the frey bolton and karstark betrayals are a lot more serious and relevant to painting a bulls eye on robbsybelle and rolph betray robb to cover their own asses  well sybelle to protect her family too the pardons and make a small profit castamere is famous but also a ruin the westerlings cant afford sybelle at least certainly wouldnt have sent raynald along if she had actually understood what the plan was from tywins pov theres absolutely no need to involve either of sybelle or rolph in his plot as theyre not necessary to it edited by ser hippie 22 may 2012  0436 pm"
"legba11",2012-05-22,"its pretty easy to explain really even ignoring the possibility ygritte was wrong she says that if they were feeling merciful theyd kill the halfhand quickly if not trails off rattleshirt specifically mentions theyre going to find out what halfhand knows which presumably doesnt involve pleasant treatment  the or else implied in ygrittes statementyep its explainable in several ways though i think the most likely case is the writers didnt even consider it it doesnt really matter imo similar to catelyn not knowing that cersei had a son who died last season you can come up with explanations but the simplest one is sloppy writing"
"Leuf",2012-05-22,"lf is only on one persons side ever and alwaysyes but lf could get something from the lannisters with this knowledge the fact that he doesnt try to get anything out of it shows that he is already planning against them and not going to be around to reap any rewards from themon the other hand hes actually putting arya in danger by not telling him if tywin doesnt know who she is then she can be discarded as we saw if he still thinks he can win cat over then youd think hed be angling to get arya himself so i think hes perhaps given up on cat at this point and set his sights on sansa already"
"Leuf",2012-05-22,"its pretty easy to explain really even ignoring the possibility ygritte was wrong she says that if they were feeling merciful theyd kill the halfhand quickly if not trails off rattleshirt specifically mentions theyre going to find out what halfhand knows which presumably doesnt involve pleasant treatment  the or else implied in ygrittes statementno youre missing the context of how ygritte says they would just kill qhorinrobb wants to take ygritte prisoner rather than kill her he offers up the idea that they could question her as justification qhorin responds to this by asking her a couple of questions to which ygritte says nothing qhorin then asks her what they would do with him if they got hold of him ygritte quickly responds theyd either kill him quickly or kill him slowly depending on what sort of mood they were inso what exactly is the motivation for ygritte to either lie about this or speak on behalf of other free folk over which she has no authority when this answer is confirmation of qhorins side of the argument that they should just kill her on the spot this scene only makes sense if ygritte is just speaking an obvious truth that there is no point in denying except that it isnt true"
"Ser Hippie",2012-05-22,"how is it not truefirst of all ygritte actually does answer two of his questions revealing the wildlings are massed there in great numbers after she then refuses to answer a couple more questions qhorin asks if the wildlings would take him prisoner ygritte doesnt say yes or no directly she just gives the line about taking his head off if they were feeling kind and kill him slow otherwise how does take him prisoner torture him for information then kill him presumably painfully not fit until the killing him slowi dont see why taking qhorin prisoner makes people think they were going to be merciful im pretty sure they were going to grind whatever information they could out of him then brutally kill him thinking ygritte meant literally theyll kill you quickly right that instant or theyll slowly kill you immediately after that instant is too reading that scene too literally edited by ser hippie 22 may 2012  0609 pm"
"Leuf",2012-05-22,"because they arent just questioning him before they kill him they are transporting him back as a captive for mance to do whatever he likes with him its clearly not in the spirit of ygrittes answer which is that they have no interest in taking him prisoner they just want to kill him"
"Ser Hippie",2012-05-22,"rattleshirt specifically says that qhorin will know more about what the watch is doing than jon when ygritte and her band arrive hes being kept alive for a reason mance has no reason to keep qhorin alive afterwards he keeps jon alive in the books because jon convinces him that hed want to actually join the wildlings not to be merciful or kind i dont know why youd expect mance to keep qhorin alive if he made it that far in the show and he wont of course anyway edited by ser hippie 22 may 2012  0742 pm"
"Currawong",2012-05-22,"agree with rockrois posts above the writers have had to condense and streamline so much anyway plus they were also faced with the task of bringing certain key people onto our screens where they are absent from the book acok robb in particular does not get a pov in the book but because they have to show him onscreen they can hardly have characters sitting down and expounding at length about what hes done they have to make some changes that allow them to show robb but in a condensed and meaningful way the real guts of the robb  talisajeyne story is that robb is betrothed to a frey girl but because he has sex with another woman he decides it is honourable to marry her and thus he betrays his vows to the freys as long as the writers can show that critical element leading into series 3 then i couldnt care less if they have talisa rather than jeynesimilar to catelyn not knowing that cersei had a son who died last season you can come up with explanations but the simplest one is sloppy writing get realistic its not sloppy writing at all  why on earth would catelyn married to ned and way up north in winterfell for all those years and concerned with her own family know or care anything about what was happening to queen cersei in kl as far as having babies went shes hardly on good terms with cersei anyway"
"Harrad",2012-05-22,"is there anything in the book that shows jayne to have betrayed robb not to my imperfect memory whoever talisa is hardly matters seeing as the red wedding is coming its enuf for me that she is charlie chaplins granddaughter roose is a traitor in the book and will no doubt be one in the series i just wonder what fate the series has for theon since i cant imagine his fate in the book would be allowed in a video series its just too creepy this episode allows me to revisit my pet peeve at least one of them in the book catelyn stark showed no evidence for the moron gene before releasing jaime she was far from a paragon witness her treatment of jon and tyrion but being the daughter of one great lord and the wife of another should have given her a little more fortitude"
"nara",2012-05-22,"get realistic its not sloppy writing at all  why on earth would catelyn married to ned and way up north in winterfell for all those years and concerned with her own family know or care anything about what was happening to queen cersei in kl as far as having babies went shes hardly on good terms with cersei anywayi think that the news of the king and queen having a child and his subsequent death would make it around the kingdoms the children of a king are incredibly important so people will pay attention plus with ned and robert being such close friends they would be bound to take an interest in each others lives i remember thinking it odd in the first episode that robert asks arya her name because he should know neds children but i wrote it off as the type of thing adults say to children"
"Currawong",2012-05-22,"catelyn stark showed no evidence for the moron gene before releasing jaime she was far from a paragon witness her treatment of jon and tyrion but being the daughter of one great lord and the wife of another should have given her a little more fortitudesorry but book catelyn was also an idiot sure she was a desperate mother worried about her daughters and in the books she was also grieving for bran and rickon but as you say she was the daughter and wife of great lords so she should have understood the practical and political imperatives of keeping a key person like jaime lannister kingslayer and son of tywin as a stark prisoner he was a bargaining chip they could ill afford to lose but she threw it away on some inherently stupid scheme to send him off downriver in a boat to kl with only a lannister cousin and brienne to guard him as harebrained and idiotic schemes go that one realiy is hard to better biggrinpng classbbcemoticon altd "
