"nick","date","comment"
"Blue eyes Crowlack",2013-04-29,"the guy who plays davos is one of the best actors i have ever seen also i liked stannis in his weird shit going on plus rose leslie you know"
"Cornishman",2013-04-29,"i would rate this episode 9 as well thats two great episodes in a row for season 3  i hope the coming episodes are as well done as the previous ones this year truly remarkable work this year its hard to believe that they are actually improving as much as they are given the limited time they have to punch out the nearly 11 hours of television they need to do gwendoline christie  what can i say i think they had a hard time casting a truly ugly women as grrm portrayed brienne of tarth in his novels and went with what they thought would suit things best  a tall girl with some acting chops who has a hard to define allure about her well shes surely put any critics to the sword with her work in this episode i thought she was spot on a praise worthy effort on her behalf for the nearly 6 minutes she was on camera in the bath scene gwendoline should be thanking the director and art department etc for portraying her in such an appealing fashion and giving her the chance to shine an opportunity she seized in my opinion she looked magnificent yet very vulnerable as well and has left me wondering what more she has in store for us with all the great material shell have to work with in the coming seasons"
"Ser Creighton",2013-04-29,"it was pretty good some great scenes with some not so great scenes i thought jamiebree was one of the best scenes of the year easily they did a nice job pulling that off tywincersietyrion was well done robbs scenes were good davosshireen was sweet and i thought the actor playing stannis was better this week although different his changes were not as extreme as his lst scene with mel beric and the hound that was well done grey worm and dany was well done a second good week emilia good work with her facial emotion the arya scene i everyone in those scenes was great except arya not that she was bad i just thought a couple of times well i was wondering where some of the cold anger was like the hit list it felt more distant and sad she felt distant and sad the hot pie scene was better than the gendry scene it felt a little desperate and reaching where is the dark side didnt think she was bad but just not as good as others in the scene gendry felt kind of emotionless and arya felt desperate just like the scene with the knife it was desperate the jon and ygritte scene felt forced and they felt detatched it was an okay looking scene but i dont feel anything between the two characters they dont really talk on the show not sense last year really this year jon has hardly said a word and what he has said has not really been directed at her the scenes beyond the wall feel detatched with very little character development its just like lets put in a few of the well known scenes from the book and not bother with the rest it feels flat and devoid of emotion babies in jars dont remember that from the books but it felt wierd and out of place looked like someting out of aliens loras is getting butchered i always thought he was loyal to renly even in death he seems rather unbothered and rather enjoying himself sort of missing the chip on his shoulder he had in the books i gave it a 78 it was good some really nice scenes but the scenes beyond the wall are ruining a lot of it for me they just have no real character development going on there really not sure how i feel about the episode liked some scenes a lot didnt like others thought the camera work and lighting was good intresting with all the heavy shading mixed with natural streaming light dark and hazy at times illuminating at others characters constantly going from dark to light like stannis thought some of the makeup work was really well done jamies eyes swollen and puffy very subtle about what he just went through but the greyscale i never really imagined it looking that plastic one thing did shock me bree kinda has a pretty nice little caboose going on i was kind of like hey your a girl which tells you how well the actress is doing at least in my eyes"
"TheWhiteRabbit",2013-04-29,"this might be my favorite episode so far i feel this episode has setup the second half of the season perfectly"
"Robin Of House Hill",2013-04-29,"910 better than i expected it to be i like the actor currently portraying beric dondarrion the duel was excellent but the scene with jaime and brienne in the bath was the best there was too much missing north of the wall but it was only a one hour episode"
"lightbringer333",2013-04-29,"lot of fast paced events in this episode hbo shuld have ran this episode 70 min to inject more emotions in every scene karstak beheading scene was ok but not as good as theon scene with rodrik cassel sansa and petyr culd have been much better loras and squire scenes were too much paced daenyrys scene was ok jorah and selmy scene was not that interesting and below average jon ygritte scene was ok but was not that romantic and deep as expected not much smooching and thrusting and no love lessons from ygritte to jon and no teaching how to do it jamie brienne  olenna tyrion cersei tywin was memorable and were best"
"Ser Creighton",2013-04-29,"almost forgot little finger creepin on sansa thought that was an interesting scene"
"Loras",2013-04-29,"i really enjoyed this episode and rated it a 910 i really loved kerry ingram and tara fitzgerald it was really nice to finally see shireen  poor little lamb the scene between shireenstannis and shireendavos were really brilliant the patchface song was great too i marked this episode down one point because i felt that the kl sequence that closed the episode was very choppy it seemed like the scenes had been trimmed down too much to fit in the daenerys material that wasnt originally going to be in the episode otherwise great"
"Lucifer Lightbringer",2013-04-29,"1010absolutely phenomenal and in my opinion the best episode of the show so far well written directed and acted in almost every scene i have become rather worried that they were starting to paint everything with very broad strokes and were going to make a lot of motivations and backstory unclear to the viewers but this season they are really pulling it all together as much as can be expectedthe only thing that didnt really click for me was selyses little foetus collection it almost made me laugh  what was that and of course they continue to condense and simplify story arcs such as moving jon and ygritte right along instead of giving them time together but they have to do that there are times when it catches them though in this episode they thought they were being clever when they showed mormonts anxiety about selmys knowledge of his agency for kings landing but of course if selmy isnt hiding his identity then theres no real reason he shouldnt take his complaints directly to danny a minor plot hole they created for themselveslike i said though this is overall the best episode so far if you ask me very strong direction lots of details from the books that provide necessary plot points and characterization and some very strong acting and pacing throughout they did a great job on this onehighs for meygritte and jon in the cave because ygrittebath scene very well acted and it reveals some crucial characterization for jaime and the development of his relationship with and respect for brienne that is the king of thing i feared they would brush over but here they gave it all the attention it deservedthe trial by combat of sandor absolutely stunning the other swordplay in the show pales in comparisonof course all of the ways they reconcile the show with the books im glad that tyrion mentioned his previous marriage and im glad that they are making the lightning lord true to his book version even if the priest isnt reallyi like that they introduced stannis daughter and i thought that it was a clever way to show how stannis might come to realize that davos is one of his greatest servants and friends definitely missing patchface though"
"Belisarius09",2013-04-29,"i thought episode 4 hit the target on the bullseye but episode 5 blew episode 4 out of the water loved the jaimebriene bath scene with jaime revealing his side of the story behind his finest act also the lannister family scene at the end was superbly well done tyrion and cersei throw their jabs but at the end of the day theres no doubt in anyones minds that tywinn is in charge great stuff"
"TheEvilKing",2013-04-29,"decent episode i gave it a 6 full of lots of good scenes with lots of nice detail but nothing outstanding best parts of the ep were dragonstone jaimes monologue roose fucking with jaime and of course tywin as always"
"greensleeves",2013-04-29,"the bathtub scene was so so awesome the shireen and selyse scenes including the credits song were also high points for me i wasnt quite feeling the jonygritte stuff i dont know why i debated between an 8 and 9 i think ill go with a 9 because ncw"
"The Drunkard",2013-04-29,"favourite of the season stannisshireen jaimebrienne tyriontywincersei all seemed really well done"
"Eira Seren",2013-04-29,"i gave it an 8 but i think maybe it deserves higher i really enjoyed all of the scenes and seriously wtf with the pickled babies forget the wax appointment poor selyse needs to make time in her schedule for a good therapist i could watch cersei hear that she has to marry loras over and over"
"Mediumjon Umber",2013-04-29,"7 if i remember this episode after the seasons ended which i highly doubt i will it will be for all the nude butts it contained seriously the amount of buttockses was through the roof disliked harringtons acting jon getting all aggressive towards orrell was dumb and weird as i think it was completely out of character for him beric vs the hound was cool shireen and davos was a great scene as was jaime and brienne in the bath"
