"nick","date","comment"
"The Red Lamb Chop",2012-04-08,"i think the point of the stannismel sex scene was so that when mel gives birth to her stannis shadow baby thing its not gonna be a well how did that get there moment like when people ask what the heck how is mel giving birth to that theyll be able to point back and be like aha you see when mel told stannis she would give him a son and he impregnated her in what was to me a very awkward sexscene she actually meant that demonic thing was the son so all in all she does give him a son its just not humanspeaking of stanniss heir was i the only one saddened by the confirmation of shireens nonexistence"
"Ser Hippie",2012-04-08,"liked this episode a lot apart from a couple of scenes lfros  just felt unnecessary and id rather have spent time elsewhere ashayara seemed a bit off to me but im not too bothered loved sallador i also enjoyed one recap where the reviewer who didnt know his name referred to him as salad or sandwich balon was nailed perfectly the tyrionvarys tyrionjanos and tyrioncersei scenes were fantastic as well especially when you see tyrion realizing the mess hes stuck in aryagendry was done well and im glad to see yorens translated well to the screen as im a big fan of him in the books edited by ser hippie 08 april 2012  1133 pm"
"Dark14",2012-04-08,"i figured ashayara would be better looking to why would they kill rhakaro to he is kinda needed why not just recast him if thats the issue i mean he had like two lines in season one who would have noticed kinda pod at that same with stannismel isnt the whole thing with stannis that he always does the right thing no matter if its hard now he just looks like a man to go out whoring with robert and mel looks a whore instead of priestess"
"Sphinx The Riddle",2012-04-08,"i wonder if aegon the conquerer ever used his dragon table for that cheersgif classbbcemoticon altcheers "
"Ramsay Gimp",2012-04-08,"god must people hate on everything new davos and sall were great in this episode yara is a good fit as well warrior women shouldnt be beautiful  she was sexy which is all that matters as far as her looks are concerned and she played the role well"
"Envie",2012-04-08,"shes traumatized by the babykilling littlefingers acts like hes going to comfort her putting his arm around her and whispering and such but then he tells a story about a beautiful lyseni whore he once bought who acted similarly depressed and therefore couldnt get customers i hate bad investmentsthey haunt me he tells ros then he tells how he eventually sold this lyseni to some lord who wanted to transform her as a way of mitigating littlefingers losses it was all a notsoveiled threat to ros get your act together youere here to make money not cry and drive away customerswhat he meant by transform i dont even want to know sounded like some qyburn shitthank you so much  man that scene confused the crap out of me i knew littlefinger was threatening her somehow but since i couldnt really hear what he was whispering that well and none of that is from the books i lost the whole conversation pretty much im not sure why that scene was necessary at all i have defended ross addition to the cast in the past pretty heavily  saying how shes been a great transition device to tie together some of the loose ends with a few characters we dont get all the details about in the show and that shes probably headed for another role in alayayas place but this scene with littlefinger seemed complete pointless unless im missing the point along with my hearing sadpng classbbcemoticon alt "
"TeemuOfHouseSelanne",2012-04-08,"was that definitely rhakaro he doesnt play a huge role in the books but as dance progressed grrm seemed to be building him up for some sort of queensguardtype position or something i saw a version without dothraki subtitles so im not totally clued in tyionslynt is one of my favorite moments and i thought the show nailed it bronn taking over the goldcloaks can only be considered a plus his relationship with tyrion was one of the best parts of season 1 and this just allows for more bronn then we would have had while not affecting how his character arc plays out balon was damn near perfect asha had the tude but maybe not the look davos never really speaks allowed about his support for the seven in the books rather keeping those thoughts to himself so i have no problem with how the show is approaching his beliefs especially because the casting choice was damn near perfect excited to see marg and brienne next week also just wanted to touch on the stannismel bangfest i think its one of the few instances where hbo actually succesfully uses sex to help the plot along while reading it didnt occur to me that stannis was actually banging mel till she offered it up to davos it may have really confused a tv audience when mel has a stannis shadow baby later on speaking on mel thats exactly how i pictured her great casting call edited by teemuofhouseselanne 08 april 2012  1143 pm"
"Sphinx The Riddle",2012-04-08,"my problem with craster doming jon is wheres ghost edited by sphinx the riddle 08 april 2012  1136 pm"
"Corvinus",2012-04-08,"didnt like the rakharo thing one bit something tells me that he still would have had a role to play past adwd maybe now they can bring jogo"
"J_Crews",2012-04-08,"the loss of rakharo was a bit jarring to me but the other changes were mild in my opinion having joffrey be responsible for the purge of his fathers or so he thinks bastards makes him a better villain jon witnessing craster giving the babe up to the others is more powerful than learnig about it through exposition bronn acting as a standin for ser jacelyn bywater keeps them from having to pay another actors salary just to have him do tyrions bidding all season which bronn is also all about anyway then croak in the battle of the blackwater  i personally really liked bywater but he turnedout to be a throwaway character unworthy of a tv adaptation and the stannismelisandre thing mayve never been expressly laidout in the books but it was hinted at how else would she be pregnant with his shadow babies twice in upcoming situations also the books are told through povs of which we get none for either of them until several books later so how could we have seen it i must say i did rather miss the playful banter that marked theons initial meeting with asha yara in the show from the book though it wouldntve hurt a bit to leave that dialogue in there lved loved loved pyke by the way pretty much exactly as it was described in the books smilepng classbbcemoticon alt "
"Mya Stone",2012-04-08,"my problem with craster doming jon is wheres ghosthunting for food playing poker with dolorous edd drooling over crasters wivesdaughters unnoticed tonguepng classbbcemoticon altp "
"koftroy",2012-04-08,"i will write more laterbut there were a few changes i did not like i still have a problem with jon being portrayed as belligerent and following craster where is ghost i know we saw him once but ghost being by jons side is a key element of his character  he should have been sitting next to jon when sam came over also jon is not disobedient at this point he is doing his thinghere they show him as easily aggravated but he does act like ned in giving craster the evil eye judging the thing jaime lannister hated sbouy nedhe was all judgey he also really needs to find out what is going on with the boys maybe it is part of the hurt he still feels as being a bastard they did that i saw the need to introduce an other at this point as we always knew c is a dirtbag i know they only have 10 episodes but they could have just doubled that scene in the book when jon goes into the woods to look for ghost and finds dragonglass next to the body of the dead ranger stannis  melissandre we all knew that was going on but when i reread the books i felt stannis was not so much under her spell but was using it to differentiate himself davos was great and they really aged his son up cersei is finally acting like cersei they waste screen time with all that brothel crapthat could have been using to see more nw also arya was awesome and jaqen hagari know i cant spell it he was kind of sexy actually arya telling gendry who she really is i am not sure about that and she has gotten so much taller that is it for now raakharo dying he is there throughout all the books like her silver jorahs love for dany is creepy in the book here it looks kind of hot"
"CrypticWeirwood",2012-04-08,"speaking of stanniss heir was i the only one saddened by the confirmation of shireens nonexistencewe don‚<U+0080><U+0099>t know that she isn‚<U+0080><U+0099>t a son it only said selse had given stannis no sons that they were all stillborn shireen isn‚<U+0080><U+0099>t a son she might still exist who knows time will tell"
"Envie",2012-04-08,"ok heres my likes  pyke  balon greyjoy  just the way i imagined them perfect casting and artistry in rendering the island keep walkways gloomy interior complete with kraken fireplace  loved the tyrion  janos slynt scene  perfectly done pretty much every scene with tyrion is spot on  aryagendryhotpie  jaqen biter etc etc  great scenes true to book well casted actors great chemistry happening that conveys a sense of growing friendship thats essential for later parts of their story dislikes i wasnt fond of the tyrion  cersei scene this time around lena headey seemed a bit off this week im not sure why maybe this is my perception of her slipping a bit further out of control didnt like the cliffhanger ending with such a drastic change from the books i realize they need a way to tie in revealing what happens with the boys and all that but craster smacking jon over the head thats so far off the story  im disappointed didnt like the ros  littlefinger scene  even though i couldnt hear it even knowing now what the convo was about i felt it was pointless and lastly  i dont like the actress picked for asha greyjoy at all im female so im not going to go on about her not being sexy enough thats personal opinion i just dont feel she portrayed ashas incredible quick wit smartass attitude and huge confidence nearly well enough at all her eyes are too droopy she looked constantly insolent not cocky and self confident edited by envie 08 april 2012  1152 pm"
"areacode201",2012-04-08,"the actor that plays rakharo got a better gig thats why they killed him off iirc"
"N. Baratheon",2012-04-08,"speaking of stanniss heir was i the only one saddened by the confirmation of shireens nonexistenceme too if only because it looks like both her with her greyscale and patchface who theres obviously more to than meets the eye will have some level of importance as the books progress but im hoping that stannis just wants a son so bad hes not even acknowledging his daughters existence"
"sharkhawk",2012-04-08,"ive got a question the others havent been seen for 8000 years yet craster is giving his sons to them and has presumbly been doing so for years were they just waiting till they had enough of crasters sons to create an army the rangers have been visiting craster for years but only now the others are going after everyone"
"DirePenguin",2012-04-08,"envie  similar impression slightly different opinion i thought cerceityrion scene was weak due to the whole idea of the conversation itself it did reveal some very important insight about how cercei came to hate tyrion other wise jons    i actually hate the part where he was kinda running alone and stumble on things    didnt make any sense he was running alone in the dark wearing all blacks for gods sake could have made him stalk around a bit smarter than that   littlefinger  i dont know i dont like any porn scene in this series in general the girl with sement in her mouth was  ew i found greyjoys sex scene a bit more disturbing tho for some unknown reason edited by direpenguin 08 april 2012  1156 pm"
"Arrogant Bastard",2012-04-08,"good episode overall though not without its faults stuff i liked a lot tyrion with varys and janos great scene between him and varys and im glad they kept that paddling line of varyss also really enjoyed seeing tyrion take janos apart and naming bronn captain of the gold cloaks is a good way of not having to cast jacelyn loved that they kept bronns best line in the series too arya maisie williams is still fantastic and i enjoyed her scenes with both gendry and jaqen also liked the new yoren line about shaving a spiders arse when threatening the gold cloaks balon greyjoy and pyke pyke looks fantastic and the guy playing balon really did a tremendous job im glad they kept that scene almost identical to teh books and retained the iron gold discussion about theons bauble davos and salladhor saan great scene and very impressed with the guy playing saan nitpicks tyrion mentioning roberts bastards as potential claimants to the throne um no theyre not and tyrion would know better ros scene scene was pretty good actually adn well acted but hardly necessary i think the time could have been better spent elsewhere as it didnt really reveal anything new or add any characterization everyone knows littlefinger is a shit weasel already stannis and melisandre seems like theyre just trying to hard to show everything instead of keeping some things subtle gripes i really only have one big gripe about the episode adn its the ending really lame cliffhanger that was hardly necessary not every episode needs to end with a cliffhanger and this one was by far the worst of the cliffhangers felt straight out of true blood and its hardly suspenseful because nobody is really going to think jon wont come out of this ok"
"Sound_of_winter",2012-04-09,"a bit iffy with this episode there were good parts  pod makes an cameo smilepng classbbcemoticon alt   edd and his fart jokes  davossan and matthos  arya and the gang  cersei tearing up tyrion  tyrion tearing up janos stuff that threw me way off  sooo many sex scenes i wanna see robb or bran or sansa instead sadpng classbbcemoticon alt   was theon fingering asha oo  the girl playing asha looks pretty decent but she mumbles a bit"
"Dr. Pepper",2012-04-09,"i was disgusted by the theon and ashayara scene in a way that i never was with jaime and cersei maybe its because ive already developed sort of a pity for theon i seriously wanted to wash my eyes out with lye as i was watching it im not sold on the actor playing asha she lacked that spunk book asha has im very surprised with how explicit they are being with things that are only hinted at in the books i know grrm works closely with the show so i wonder if hes giving a silent nod to all of the theorizing that goes on in the forums or if the producers are just using their own theories i mean its hinted enough times that stannis and mel have done the dirty but we are never really sure there have been some amazing theories about what craster does with his sons and giving them to the others is not one that i bought into i wish i knew if we can use the show to learn more about the books i reread parts of the books dealing with the killing of the bastards this past week and i found that its never really stated that cersei is the one who ordered it slynt said it was orders but never mentions the queen the only time anyone says it was cersei was tyrion and varys only agreed that it was a terrible thing so it could have been joffrey since it was done around the same time that joff found out about the incest rumors i really like who they cast as jaqen i had imagined him as a slimy creepy man the scene was great still i wish arya had brought him some water pyke looked amazing balon was amazing i was not sold on ashayara she didnt have any spunk i was disgusted with the theonyara scene in a way i never was with jaimecersei maybe its because i have already developed a pity for theon after reading so much about what the future holds for him maybe it was just because the actress playing yara wasnt very good i had been defending ros inclusion on the show but im losing faith i cant figure out what they are building her up for im not entirely sure what that entire scene was even supposed to be telling us about littlefinger it starts out with him spying on his whoresare his whores his spiesthen turns disgusting when he wipes semen from a whores mouth and then watches her kiss a patron with that same mouth then he goes on to threaten ros all of his previous scenes have already showed us that hes a player in the games and that he has no problem playing dirty so what new were we supposed to learn dolorous edd made me laugh so hard that i spewed dr pepper from my nose it hurt i had to clean my nose up rewind and watch again just so i could laugh properly i didnt appreciate his character in the books because i couldnt quite understand the dour nature he was supposed to have the show makes me appreciate his comic value"
"Lordtoofat2sitAthrone",2012-04-09,"asha was ok i wasnt really taken in by the actor but they didnt keep the whole scene balon kinda reffered to her and she made a joke about theons garb and earlier on horseback she just kinda let theon play with her while he brags she didnt come off as a swaggering confident type  wishing she had been born a man like cersei but she really didnt leave an impression im a little miffed about the cliffhanger and i dont understand it how hard would it have been for gilly to have said he gives our sons to the gods leaving it a mystery to the viewer as to exactly what that means if someone can explain this decision to me please do im not a purist by any stretch changes for expediency or because of budget limitation or time constraints is fine but that ticked me off where is patchface where is this dynamic between queens men and kings men where are the reeds im not upset about the damphair because he can be omitted without any great loss untill the events of the 4th book i think this is the start of some serious deviation not thats necessarily a bad thing i remember an interview with the showrunners that said each season wont so much tell the story of the book but when its viewed as a whole will tell the story of asoiaf which im fine with"
"Mark Antony",2012-04-09,"this was a decent episode i enjoyed the north remembers more though  jaqen was pretty good i liked him rorge and biter were okay not really what i pictured at all but i‚<U+0080><U+0099>ll live yoren was bad ass as fuck in the opening scene his death is going to suck hope its epic i liked gendry a lot as well arya scenes were definitely highlights this episode cant stand shae i just dont get why they changed the character so much and why is she staying in the tower of the hand enjoyed varystyrion going at it though  loved the tyrionjanos scene even though it was ten times better in the books i get why they made bronn the lord commander of the city watch i was hoping to see jacelyn bywater but no big deal  ghost looked fucking awesome  so which blood rider did they kill off didnt like that change honestly geez i hate theon just as much on the show as i did when i was reading clash not how i pictured asha yara but whatever i was actually happy with the ironborn scenes thought balon was perfect  littlefingerros mehhhh i just dont like what they did with littlefinger and i hate ros so  davos is the man salladhor saan was casted perfectly imo great scene king stannis is my god  not really mad that they pinned king roberts bastards murders on joffrey and really enjoyed the cerseityrion scene  im sold on stannis already really like the casting surprised by him and mellisandre just straight up fucking but i guess they got to make shadow babies somehow no shireen i dont see why they cut her out  i get they wanted to show what craster does with his sons but they couldve handled it much better imo i could barely even tell that what picked the baby up until i saw the blue eyes but i think they could have made it clearer that it was a white walker and craster finding jon and hitting him upside the head idk just didnt like how much this episode differed from the books  no robb catelyn sansa renly jaime tywin etc this is probably one of my least favorite episodes of the entire series but still enjoyed it a lot solid 7"
"DannySpud",2012-04-09,"there have been some amazing theories about what craster does with his sons and giving them to the others is not one that i bought into i wish i knew if we can use the show to learn more about the booksi thought it was bookconfirmed that he gave them to the others i dont really do any theorising with asoiaf hell i only heard of rlj about a month ago but i was always under the impression that that was what happened ill have to find the bit in the booksfinally i can talk on here about this episode and finally i can actually get on the websitemy episode thoughtsi was a bit uncomfortable with the arya peeing scenethe yaratheon scene was creepier than i was expecting i thought she should have kept trying to stop him rather than let him finger heriron islands look amazingmel is hot no pun intended i liked how stannis was refusing to sleep with her until she insisted she could give him a son shows how much he wants a soni am assuming that was rhakaro bloodrider who dany had a moment with last ep who came back without a body is there something that confirms this since we didnt see his face so much for him replacing daarioghost is huge i feel sorry for quorinthe others are so well done i get chills when i see those blue eyesso craster has captured jon will this be the catalyst for jon being sent to the wildlingsso some deviations from the book but thats okay i like not knowing whats going to happen"
"Lord Belmore",2012-04-09,"it was good as usual but ill nitpick a bit my three biggest issues with the episode 1 crasterjon cliffhanger this feels really out of place and im curious to see how they resolve this i suppose it doesnt have to harm anything important jeor can die any number of ways without much loss the crasterothers reveal still occurs if they do it properly this could quickly become a nonissue but it just shocked me somewhat 2 as almost everyone has noted yaraasha really lacked the spice that made the character jump out in the books i dont care about her appearance and very well would have expected her not to be comely but the personality simply has not made the jump to the screen 3 im still also sad about patchface and shireen apparently being out the dragonstone scenes had such a creepy atmosphere in the books and they were part of it thankfully i dont see any of these mattering too much going forward shae is annoying but that will just make a certain moment that much better also was i the only one kind of glad when rakharo died simply because they scared me into thinking theyd stick him in as a love interest for daenerys based on the previous episode"
"Frumpus",2012-04-09,"i dont see why anyone cares that rakharo died he barely plays a role in the series as a whole and his characterrole is easily expendablereplaceable sallador saan being black only bugs me because the only reason hes black is because the series was overdue for some ethnic diversity so hes the token black guy personally i still think they should have just had jalabhar xho appearing in the background"
"aimlessgun",2012-04-09,"so much awesome little stuff in the episode and it flowed together pretty well too so many actors knocking it out of the park its funny talking about how ros is wasting our time again but it occurs to me that the dany section was just as much a waste of time and im not a dany hater though i guess if rakharos actor had to leave the show they did have to give him a sendoff"
