"nick","date","comment"
"Greywolf2375",2014-04-13,"ok this cold be better than just two jousting"
"Rhasgul",2014-04-13,"didnt actually expect them to use the dwarves loving it though this is television history right here"
"Newstar",2014-04-13,"that was pretty cool actually especially the way the dwarf actors were attired like the kings oh and sansas death glare was a thing of beauty"
"Rhasgul",2014-04-13,"god i want him dead so bad this is gonna be fun awesome interaction between peter and jack to be honest"
"SOSRadio",2014-04-13,"cant wait for the reaction vids"
"Moon And Stars",2014-04-13,"yesssss"
"Newstar",2014-04-13,"here we go"
"Greywolf2375",2014-04-13,"nunight joffrey"
"Rhasgul",2014-04-13,"cant wait for the reaction vids i can see the unsullied giggling all the way while hes clawing at his throat right now omg"
"Warhawk137",2014-04-13,"that was quite well done"
"Rhasgul",2014-04-13,"ding dong the bitch is dead at last"
"Tooms",2014-04-13,"his grace joffrey of the houses baratheon and lannister the first of his name king of the andals and the first men lord of the seven kingdoms and protector of the realm â rest in agony"
"jons nissa",2014-04-13,"damn"
"iknownothingjonsnow",2014-04-13,"nobody goes from zero to bitchy quite like cersei"
"Madfunkymonkey",2014-04-13,"for some reason i expected more"
"Fragile Bird",2014-04-13,"joffrey should have been coughing before he drank the wineâ that would have made it more ambiguous as to who murdered joffreyâ here they seem to try to make it more clear cut that it was tyrion even though there doesnt seem to have been any opportunity to poison the wine"
"Greywolf2375",2014-04-13,"â while watching joffrey die was excellentbased on what they showed on screen there is no way tyrion could have poisoned itâ"
"Warhawk137",2014-04-13,"joffrey should have been coughing before he drank the wineâ that would have made it more ambiguous as to who murdered joffreyâ here they seem to try to make it more clear cut that it was tyrion even though there doesnt seem to have been any opportunity to poison the wine â there was absolutely opportunityâ olenna was sitting right next to itâ as the camera established a couple of times â â â â while watching joffrey die was excellentbased on what they showed on screen there is no way tyrion could have poisoned itâ â â clearly some difference of opinion here edited by warhawk137 13 april 2014  0855 pm"
"Ser Jake",2014-04-13,"well that was pretty gruesome lookingâ"
"Tooms",2014-04-13,"joffrey should have been coughing before he drank the wineâ that would have made it more ambiguous as to who murdered joffreyâ here they seem to try to make it more clear cut that it was tyrion even though there doesnt seem to have been any opportunity to poison the wine â how do you get that we all know its no tyrion"
"Fragile Bird",2014-04-13,"decent death scene for joffrey though â and were any of the dwarves femaleâ have we eliminated the character of penny"
"iknownothingjonsnow",2014-04-13,"joffrey should have been coughing before he drank the wineâ that would have made it more ambiguous as to who murdered joffreyâ here they seem to try to make it more clear cut that it was tyrion even though there doesnt seem to have been any opportunity to poison the wine they did have the qot unnecessarily in the frame right before tyrion served him and she was the first nonfamily member to react â subtle clues but not nothing"
"jons nissa",2014-04-13,"yes that was the first thing i noticed too no girl dwarf but that doesnt mean she wont show up later"
"Newstar",2014-04-13,"goddamn im going to miss jack gleeson â yes that was the first thing i noticed too no girl dwarf but that doesnt mean she wont show up later â youre right we could see all the dwarfs faces huh edited by newstar 13 april 2014  0857 pm"
"Fool for Roose",2014-04-13,"im in tears of joy"
"-Ghost-",2014-04-13,"tha little threat from oberyn to cersei was nice"
"Fragile Bird",2014-04-13,"â how do you get that we all know its no tyrion we do but then there are the unsullied"
"Fool of a Book",2014-04-13,"well that was beautiful â the qot took a stone from the necklace and sansa touched the cup â gloriously done"
"Lord Godric",2014-04-13,"joffrey should have been coughing before he drank the wineâ that would have made it more ambiguous as to who murdered joffreyâ here they seem to try to make it more clear cut that it was tyrion even though there doesnt seem to have been any opportunity to poison the wine they do have him take a sip of the wine once with no issue â it wasnt until it was placed by marg next to olenna that joffrey started coughing though"
"LyrnaSnowBunnyAvenger",2014-04-13,"where do you go to see the unsullied reactionsâ i only have one rl friend who watches got and she also read the books â im sure they are dancingin shockâ â mixed feelings about this episode but im glad they nailed joffs death"
"Wmarshal",2014-04-13,"they killed axell and made him a seven worshipper those animals"
"WrathOfTinyKittens",2014-04-13,"gleason really nailed the character of joffrey just as much as dinklage nailed tyrion great episode"
"Greywolf2375",2014-04-13,"â there was absolutely opportunityâ olenna was sitting right next to itâ as the camera established a couple of times â â â â â clearly some difference of opinion here â yes qot could have done something but the way they are framing the scene they are making it appear that it can only be him even though the two times he filled the goblet everyone was watching him â â how do you get that we all know its no tyrion â no we all dont know its not tyrionsome people do some dontâ people watching the show who have never read the books may not have any clue there could be someone other than tyrion  especially since as things stand right now there were no gems mising from sansas necklace"
"Colonel Green",2014-04-13,"weirdly the promo for next week makes it look like margaery wasnt in on it"
"Trebla",2014-04-13,"was that jack gleeson singing the rains of castamere during the credits"
"E-Ro",2014-04-13,"the stannis scene ruined the whole episode for mei cant possibly think of a more effective way to demonize a character"
"Fat Mac",2014-04-13,"that was gruesome like his death in the books im not sure i can applaud it â the looks on several characters faces before the death were important tywins olennas margaerys oberyns i can see that the creators are trying to keep the unsullied guessing as to who poisoned the king"
"Fool of a Book",2014-04-13,"â yes qot could have done something but the way they are framing the scene they are making it appear that it can only be him even though the two times he filled the goblet everyone was watching him â â no we all dont know its not tyrionsome people do some dontâ people watching the show who have never read the books may not have any clue there could be someone other than tyrion  especially since as things stand right now there were no gems mising from sansas necklace ohhh you missed the part where lady o fussed with sansa then â watch the repeat â she clearly plucks at the necklace â which isnt obvious if you arent looking but they did make a point of sansa touching the cup edited by fool of a book 13 april 2014  0902 pm"
"jons nissa",2014-04-13,"joffrey should have been coughing before he drank the wineâ that would have made it more ambiguous as to who murdered joffreyâ here they seem to try to make it more clear cut that it was tyrion even though there doesnt seem to have been any opportunity to poison the wine â yes the way the scene was filmed really makes it look like it was tyrion does hbo want us to think it was him why doesnt it look like a stone is missing from sansas necklace â while the wedding scene was awesome and the tension fabulous it removes all sympathy for joffreys murder i know grrm has said he really tried to make us feel that a child was murdered through cerseis grief having cersei go into bitch mode so quickly as well as joffs over the top behavior seconds before the wine made that impossible"
"P. frontalis chiripepe",2014-04-13,"it appears bronn will take the place of ilyn payne as jamies secret sword practice person"
"MoIaF",2014-04-13,"it was sad definitely not a good death they were definitely showing us the queen of t being next to the cup although they should have made tyrions innocence a little more ambiguous"
"LyrnaSnowBunnyAvenger",2014-04-13,"tha little threat from oberyn to cersei was nice â oberyn needs much more facetime while still among the livingâ its going to suck when he dies as it did in the books but he is just so awesome badassery  i love his threats to the lannistersâ his fight against the mountain is going to be epic"
"Mya Stone",2014-04-13,"my unspoiled sister picked up on olenna right awayâ and there was a gem missing from sansas necklace on the right side her left by her hairâ that was gloriousâ but ill miss jack he was amazingâ"
"sharkhawk",2014-04-13,"margery put the cup on the table in front of the qot"
"sati",2014-04-13,"good episode but boltonramsay scene felt out of place"
"Warhawk137",2014-04-13,"look the point is for the purposes of framing the story in the tv show irrespective of what happens in the book they sorta have to make it look like it was probably tyrion but that its conceivable it could have been someone else â i think they pulled it off with as many places as that cup went â that said if dd really want to pull a shocking swerve on us theyll make it so that the poison was dun dun dun in the pie"
"Moseh Khayim",2014-04-13,"best line â not you"
"Colonel Green",2014-04-13,"while the wedding scene was awesome and the tension fabulous it removes all sympathy for joffreys murder i know grrm has said he really tried to make us feel that a child was murdered through cerseis grief having cersei go into bitch mode so quickly as well as joffs over the top behavior seconds before the wine made that impossible grrm was kidding himself thereâ if you want people to feel a bit sad at a child being killed dont make him a onedimensional psychopath without a single redeeming qualityâ nobody was ever going to feel sad that joffrey died"
"jons nissa",2014-04-13,"the stannis scene ruined the whole episode for me i cant possibly think of a more effective way to demonize a character â but he was so clearly not happy about it i think theyre really showing hes not in the same camp as mel and selyseâ"
"Fragile Bird",2014-04-13,"ohhh you missed the part where lady o fussed with sansa then â watch the repeat no one missed that scene  you could see that all the stones were still there â unless that was the reason they changed the stones to pale blue instead of deep purple so we would miss the fact a stone was missing"
"P. frontalis chiripepe",2014-04-13,"when joffrey grabbed the cup away from tyrion you could tell there was no wine in it it was empty then he took a sip from it as if wine was filled almost to the top"
"CrypticWeirwood",2014-04-13,"youre right we could see all the dwarfs faces huh â so â one could still be penny â after all everybody knows that only another dwarf can tell the difference between male and female dwarves   "
"NightStark",2014-04-13,"my unspoiled sister picked up on olenna right awayâ and there was a gem missing from sansas necklace on the right side her left by her hair â exactly what i thought"
"Tall Tyrion Lannister!",2014-04-13,"well that was beautiful â the qot took a stone from the necklace and sansa touched the cup â gloriously done imma have to rewatch this cause i didnt notice the qot part at all â â i laughed when pod was checking out the girl who was doing all the contortionist stuffâ"
"-Ghost-",2014-04-13,"so are they gonna have oberyn and loras hook up then cause they had them staring pretty hard i hope not"
"Newstar",2014-04-13,"loving the spanish tweets y sansa ayundado a tyrion ay mis feels and sansa helping tyrion oh my feels â there wasnt that moment from the books where tyrion deliberately poured out the rest of the wine in the cup was there â did tommen even have one line edited by newstar 13 april 2014  0904 pm"
"NightStark",2014-04-13,"â but he was so clearly not happy about it i think theyre really showing hes not in the same camp as mel and selyseâ â yeah he looked pissed i noticed that in the promo last week too"
"Fat Mac",2014-04-13,"the stannis scene ruined the whole episode for me i cant possibly think of a more effective way to demonize a character â i think its clear the creators want to show stannis having a moral dilemma problem is i dont think theyre doing a good job of it at all"
"Fragile Bird",2014-04-13,"my unspoiled sister picked up on olenna right awayâ and there was a gem missing from sansas necklace on the right side her left by her hairâ â yeah sure brag about that 80 inch tv set"
"Madfunkymonkey",2014-04-13,"now that joffery is dead did he ever do one good thing â he actually did"
"jons nissa",2014-04-13,"grrm was kidding himself there â â it wouldnt be the first time"
"Cas Stark",2014-04-13,"im back to thinking theyre going to have tywin kill shae and it will be a total total whitewash of the whole thing"
"sati",2014-04-13,"â but he was so clearly not happy about it i think theyre really showing hes not in the same camp as mel and selyseâ i dont understand the whining stannis was great this episode"
"Chebyshov",2014-04-13,"margery put the cup on the table in front of the qot i was trying to watch qot in the background after that happened but she wasnt in all the frames i mean obviously she did it but im wondering how kong theyre going to keep the unsullied guessing also that jaimeloras scene was glorious"
"Gran de Lys",2014-04-13,"â â but he was so clearly not happy about it i think theyre really showing hes not in the same camp as mel and selyseâ ita he seemed trapped to me by his unyielding nature"
"Chebyshov",2014-04-13,"im back to thinking theyre going to have tywin kill shae and it will be a total total whitewash of the whole thing i cant decide obviously she didnt get on the boat so has bronn turned at this point"
"Newstar",2014-04-13,"im back to thinking theyre going to have tywin kill shae and it will be a total total whitewash of the whole thing â my impression was that shae would go scorched earth on tyrion for revenge â oooh though i really like chebyshovs idea that bronn is already bought off and is already lying to tyrion about shae nice â also liked oberyn reminding cersei that myrcella was effectively the martells hostage and subtly threatening myrcellas safety well done edited by newstar 13 april 2014  0908 pm"
"Rhasgul",2014-04-13,"now that joffery is dead did he ever do one good thing â he actually did he died aye"
"iknownothingjonsnow",2014-04-13,"was that jack gleeson singing the rains of castamere during the credits id assume it wasâ jan a<U+009E>ar birgisson â i doubt jacks voice is that good but i know his enunciation is better â that sounded like someone who doesnt speak english or is it the common tongue singing phonetically"
"Lord Godric",2014-04-13,"theres plenty of time to establish the fact that sansas necklace played a role in the murder â i dont see why dd wouldnt do that â in the books it happened shortly after the wedding so im hoping next week sansa tells dontos that the necklace is missing a stone"
"Colonel Green",2014-04-13,"they did an excellent job once again of writing sansa out of her own pov chapterâ she had what two lines and no scenes of her ownâ and no agency whatsoever â the death was handled fairly nicely â the bolton scenes were quite good actually which is a nice change of pace"
"Madfunkymonkey",2014-04-13,"he died aye well two good things then"
"E-Ro",2014-04-13,"i think its clear the creators want to show stannis having a moral dilemma problem is i dont think theyre doing a good job of it at allthe word infidel has such a loaded meaning i cant even start its heavily linked with terrorists i will stop complaining but man they may as well have had him talk about his final solution for westeros"
"Boggsy Cyvasse",2014-04-13,"the effectsmakeup department outdid themselves with joffreys face as he suffocated awesome the tension between tyrion and joffrey was palpable you could have cut it with a valyrian steel sword â ps during the credits the rains of castamere really almost sounded like it could have been jack gleeson singing it"
"Chebyshov",2014-04-13,"theres plenty of time to establish the fact that sansas necklace played a role in the murder â i dont see why dd wouldnt do that â in the books it happened shortly after the wedding so im hoping next week sansa tells dontos that the necklace is missing a stone that plus the preview showed a scene between margery and olenna clearly discussing the poisoning im guessing they might just be explicit about it there so the audience knows tyrion is innocent"
"Tall Tyrion Lannister!",2014-04-13,"â yeah he looked pissed i noticed that in the promo last week too he looked like grumpy cat"
"Hodor knows",2014-04-13,"when joffrey grabbed the cup away from tyrion you could tell there was no wine in it it was empty then he took a sip from it as if wine was filled almost to the top â absolutely joff snatched the cup away and it was obviously empty â good episode but i think the show might be making more deviations than i am comfortable with"
"TheWhiteRabbit",2014-04-13,"was that jack gleeson singing the rains of castamere during the credits no sigur ros lol btw the two unsullied i watched it with think oberyn had something to do with the poisoning since he hates lannisters so much"
"Cas Stark",2014-04-13,"i cant decide obviously she didnt get on the boat so has bronn turned at this point â my guess is varys bronn mentions varys in the scene i think â i really disliked this â back to shae superwoman whore â she loves tyrion and wtf he thinks its better to tell her he wants her to leave because shes a whore instead of to save her life â when did he get this stupid"
"AugustusCaesar",2014-04-13,"the stannis scene was quite pointless he is still portrayed as somewhat of a villain to the unsullied i hope they change that before he marches to the wall"
"Scrambled Aegon",2014-04-13,"fucking hell that was great"
"Mya Stone",2014-04-13,"yeah sure brag about that 80 inch tv set â hey its 60 inches not 80 â"
"Chebyshov",2014-04-13,"also can we please talk about that awkward moment with cersei and brienne"
"jons nissa",2014-04-13,"â my impression was that shae would go scorched earth on tyrion for revenge â oooh though i really like chebyshovs idea that bronn is already bought off and is already lying to tyrion about shae nice â yes i was wondering about that i saw her to the ship and i wasnt followed â â yeah right â anyway i dont like how they played that scene it felt really unrealistic to have shae crying while tyrions lying the whole thing didnt flow imho but they had to get shae to turn somehow"
"Bluecore",2014-04-13,"valar morghulis â round of applause for tonights episode everyone we made itâ edited by bluecore 13 april 2014  0909 pm"
"NightStark",2014-04-13,"â my guess is varys bronn mentions varys in the scene i think â i really disliked this â back to shae superwoman whore â she loves tyrion and wtf he thinks its better to tell her he wants her to leave because shes a whore instead of to save her life â when did he get this stupid if he tells her its to save her life shell just protest that she can protect herself etc â hes being cruel to be kind"
"P. frontalis chiripepe",2014-04-13,"â my guess is varys bronn mentions varys in the scene i think â i really disliked this â back to shae superwoman whore â she loves tyrion and wtf he thinks its better to tell her he wants her to leave because shes a whore instead of to save her life â when did he get this stupid â he knew she might not leave if he told her the truth and that he still loved her"
"Tall Tyrion Lannister!",2014-04-13,"i cant decide obviously she didnt get on the boat so has bronn turned at this point is it possible that she did geto n the boat but was somehow redirected or vayrs had someone bring her back "
"Ser Creighton",2014-04-13,"joffrey should have been coughing before he drank the wineâ that would have made it more ambiguous as to who murdered joffreyâ here they seem to try to make it more clear cut that it was tyrion even though there doesnt seem to have been any opportunity to poison the wine well tyrion touches the cup and wine sansa touches the cup and the thorn in the lions paw is sitting right next to the cup when tyrion picks it up off the table to give to joff they make sure she is in the shot now for a moment of silence to honor the legendary king joffrey baratheon first of his name hero of the black water who single handedly defeated all five kings without breaking a sweat who exposed and ned stark for the treasonous bastard he was who gave the evil sansa a proper beating the god king to whom the world bent the knee his kind heart that gave jobs to dwarves when no one else would who fed the belligerent peasants with a firm hand and love instead of things like pretentious food who took in a queen who had lost her king and made her his wife who out smarted tyrion the stupid evil dwarf time and time again the man the myth the modern day warrior king joffrey baratheon who may now rule the seven heavens as he once ruled the seven kingdoms"
"Chebyshov",2014-04-13,"is it possible that she did geto n the boat but was somehow redirected or vayrs had someone bring her back  this would make sense if varys really did plant her in tywins tower like some people suspect"
"FNF",2014-04-13,"the character assassination of stannis is mindblowing kinslaying over a religion he is not totally devout to really stupid move by dd they should have kept the fact that lord florent tried to betray stannis to the lannisters and thus it was a justifiable execution edited by fnf 13 april 2014  0912 pm"
"Mark Antony",2014-04-13,"pretty pretty good lena killed it loved loved loved the bran sceneâ â only thing i hated was all the shae stuff especially her and tyrions scene â jack gleeson ye will be missedâ"
"Skywarpgold",2014-04-13,"ohhh you missed the part where lady o fussed with sansa then â watch the repeat â she clearly plucks at the necklace â which isnt obvious if you arent looking but they did make a point of sansa touching the cup â and actually theres a huge audio clue as the qot walks by the main table after touching sansas necklace theres also a quick scene of the necklace without one of the gems you can see the empty gem holder she drops her hand and you can hear a plink as she drops the gem into something i think it was the wine bottle itself its rather subtle i had to rewind to listen again â edit grammar fixes edited by skywarpgold 13 april 2014  0912 pm"
"Lord Godric",2014-04-13,"i also have to remark that the ramsey and roose scene was nicely done â i was wary about spending so much time at the dreadfort but i liked itâ"
"jons nissa",2014-04-13,"no sigur ros lol btw the two unsullied i watched it with think oberyn had something to do with the poisoning since he hates lannisters so much â you know i sort of got that vibe too perhaps dd is going with the who dunnit strategy â nah theyve really been super explicit about stuff"
"TheWhiteRabbit",2014-04-13,"im back to thinking theyre going to have tywin kill shae and it will be a total total whitewash of the whole thing im getting worried about this too how bad would it be if shae was kidnapped by cerseitywin and forced to testify against tyrion and then raped by tywin but when tyrion finds her he doesnt believe her or is that a good thing"
"Doloorous Edd cracks me up",2014-04-13,"goddamn im going to miss jack gleeson â â â â youre right we could see all the dwarfs faces huh we did not see head of the dwarf with the wolfs head that could be penny"
"Lord Godric",2014-04-13,"â and actually theres a huge audio clue as the qot walks by the main table after touching sansas necklace there also a quick scene of the necklace without one of the gems you can see the empty gem holder she drops her hand and you can hear a plink as she drops the gem into something i think it was the wine bottle itself its rather subtle i had to rewind to listen again then why did the poisoning take so longâ"
"l2 0 5 5",2014-04-13,"bronn was a nice sub in for ser ilyn to practice with jaime â the consistent camera nods to the new tommen were a nice indicator that the purple wedding was about to go downâ â the ramsayroosereek r cubed relationship was awesome â what a great clash those characters have together â â i felt like joffs coughing couldve been better which is a weird thing to nitpick about i know but it just seemed really forced however that scene was pretty much word for word from the book which i respect and am not surprised about since grrm wrote the episode"
"NightStark",2014-04-13,"it was good to see ned backalbeit for 2 seconds"
"Darth Pipes",2014-04-13,"grrms episode was a bit of a misfire last season but this one was pretty greatâ what a horribly uncomfortable wedding peppered in with some great character interaction and performances â very interesting they didnt have the reveal that joffrey was behind the plot to kill branâ i actually wondered last year if they would reveal this as they had showed joffrey being an even greater shit on the show that revealing the bran thing would garner no real surprise â looks like were seeing the birth of batshit crazy cerseiâ not just the end with her father but her ability to make stupid decisions by deciding that the leftovers would go to the kennels instead of the poor â terrific performance by peter dinklage but im getting tired of the show portraying him as a total angel â the bolton interaction was shown and was a good look at how the minds of roose and ramsay functionâ of course ramsay and locke would get along just greatâ very interesting that the plotting against jon is beginning nowâ this storyline should be good this yearâ alfie allen is handling the reek stuff well loved loras burning jaime with the neither will you line â no dwarves on pigs but that war of five kings bit was brutal â sophie turner didnt have much dialogue tonight but did a hell of a job with her nonverbal reactions â given the shows lack of subtlety it was nice that they didnt give away who had poisoned joffrey at allâ next weeks preview seems to imply that maegarey didnt know about it after all â best of luck to jack gleesonâ he brought his best to the role tonight showing joffrey in all his degenerate glory"
"Newstar",2014-04-13,"because we dont have the benefit of tyrions pov of the wedding where its clear he has no involvement in whats happening i think the show will clarify very quickly that tyrion is innocent"
"Cas Stark",2014-04-13,"if he tells her its to save her life shell just protest that she can protect herself etc â hes being cruel to be kind â i thought it was extremely stupid and she isnt that dumb in the show â my sister and father will kill you so you have to get on the boat end of discussion is much more sensible than what they did"
"Chebyshov",2014-04-13,"i also have to remark that the ramsey and roose scene was nicely done â i was wary about spending so much time at the dreadfort but i liked itâ it was but im confused about myranda she was one of the girls from theons castration scene last year but she cant be the same myranda whos friends with mya stone right"
"Raksha 2014",2014-04-13,"i was seriously expecting more intense grief from cersei it seemed like she went from numbness to rage against tyrion without the horror and pain i would think shed feel on the death of her firstborn â but in general good job with the wedding and festivities â loved the oberyntywincersei confrontation loras and jaime and what was going on between oberyn and loras  oberyn looking at loras like loras was dessert â great acting from whasisname playing ramsay when roose introduced fat walda to him that gleeful evil smile and the glint in his eyes â if i were walda id go home to the twins â dont know whats going on with shae but its likely as others have suggested that tywin got a hold of her and bribed bronn to lie to tyrion â though that makes bronn worse than he was in the books where he did not act for tyrion in asos but he didnt doublecross him either edited by raksha 2014 13 april 2014  0918 pm"
"Ser Creighton",2014-04-13,"hey its 60 inches not 80 got a 70 not that size matters to a guy or anything but mines bigger its bigger hahaha seriously my tv is huge sometimes i have to watch stuff twice because its so big i can only watch half the screen at one time"
