"nick","date","comment"
"winterstood",2013-04-14,"id honestly saya 10 outta 10 for real loved how they condensed the riverrun scenes  very effective shows how robbs a brilliant strategisttactician and was betrayed  in the book he was betrayed by roose bolton  who was the guy that did the blunder move on the show  didnt catch the name  but robb dealt with him well and i loved the funeral scene  touching funny  the blackfish was well cast  and the beautiful blanket that covered hoster tully the colors the texture  wow"
"TheHedgeWizard",2013-04-14,"gave it a 9 pretty slow during the episode but was so happy to finally see the tullys and riverrun a bunch of moments had me laughing the pod brothel scene was great and of course hand chopped that scene was perfect different from the book but still a holy shit moment great episode"
"Frumpus",2013-04-14,"they dumbed down theons arc quite a bit it seems  i actually liked this episode much more than the last two however i wish they used the valuable 5 minutes of air time they wasted after the podrick fiasco in something more importantthey dumbed theons arc down last season this season his arc is entirely new as he wasnt even around in the books so im not sure how you can say it was dumbed down unless you are including the previous seasonim not a fan of the theon scenes this season but thats largely because they are predictable and as book readers we all know whats going to happen in the end anyway so its wasting valuable screentime that could be used for actual scenes from the book"
"Zman1863",2013-04-14,"thought it was a good episode the dany scene was really good so were the brienne and jaime scenes i chuckled at the rock version of the bear and the maiden fair after jaimes hand got chopped off it was well placed"
"thegreatwhitebear",2013-04-14,"i love that scene with pod bron and tyrion one of the funniest moments since tyrion hoped cersei ate the turtle soup he jacked off in lol that and the end was great blackfish is awesome"
"Zios",2013-04-14,"i must be missing something or just in a meh mood 710 felt like i was watching filler other than the danyending"
"Fez",2013-04-14,"also the meereenese knot joke dd showing their trollface i see rofl2gif classbbcemoticon altrofl "
"Warhawk137",2013-04-14,"they dumbed theons arc down last season this season his arc is entirely new as he wasnt even around in the books so im not sure how you can say it was dumbed down unless you are including the previous seasonim not a fan of the theon scenes this season but thats largely because they are predictable and as book readers we all know whats going to happen in the end anyway so its wasting valuable screentime that could be used for actual scenes from the bookforgot tags spoiler erm fwiw why have all this crap with riverrun if we know whats going to happen to robb anyway yeah sure its in the books but we already know how it ends so why not skip it all obviously my point is this is supposed to be a coherent complete television show aimed at a wide audience not the drama clubs fanfiction reenactment of their own personal favorite scenes edited by warhawk137 14 april 2013  0921 pm"
"mafalda",2013-04-14,"i gave it an eight minus points for stannis begging to get some from mel and pods journey to losing his virginity i love this show but what have they turned stannis into but great episode"
"Zman1863",2013-04-14,"i love that scene with pod bron and tyrion one of the funniest moments since tyrion hoped cersei ate the turtle soup he jacked off in lol that and the end was great blackfish is awesomeyeah i thought the pod stuff was pretty funny even if the producer for boob exposure or whatever its called was behind its inclusion at least those scenes included giving the background for tyrions new position as master of coin and how lf was leaving a big mess behind"
"Table8",2013-04-14,"not digging the ep as much as the above posters really disappointed with some of the changes especially the pervy way they wrote stannis and a couple of filler scenes that seriously made no sense wtf was up with that talisa scene glad they mentioned the iron bank need to watch it again to really give it a score but wasnt that impressed from first glance"
"Tewks44",2013-04-14,"erm fwiw why have all this crap with riverrun if we know whats going to happen to robb anyway yeah sure its in the books but we already know how it ends so why not skip it allobviously my point is this is supposed to be a coherent complete television show aimed at a wide audience not the drama clubs fanfiction reenactment of their own personal favorite scenesyeah and i mean book readers know how the seasons going to end anyway so why bother making the show"
"Funkagenda",2013-04-14,"pretty good episode love the ending also the pod scene was pretty funny blackfish seemed cool to me edmure was also okay they seem to let ramsay be the goodguy just a little bit longer cant wait for the turn in that also locke seemed like an interesting chaarcter as well dont really miss vargo tbh"
"Darth Pipes",2013-04-14,"910 great episode the best since blackwater it felt like the storylines got a little more time too off the bat i want to say that i didnt like the way blackfish treated edmure he was compassionate to him when he missed the boat in the book telling him he had missed too whatever his feelings he wouldnt shove the lord of riverrun out of the way either that being said i loved his scene with catelyn very emotional and wellacted i think the blackfish character will be just fine speaking of emotional im surprised with just how much they got out of hot pies goodbye touching scenewell miss you hot pie fn loved the silent game of musical chairs played by the small council brilliant scene in every way the body language between the three stooges of westeros was perfectthey realize that the stern headmaster has returned meerenese knotnice way to work that reference in that was some fantastic horseplay in the theon chase scene i figured hbo would be reluctant to allow that with all the problems they had with luck still a fantastic sequence and they are doing a great job introducing the little bastard into the show book dialogue between jorah and barristan especially the rhaegar fought honorably but rhaegar died line very happy that was worked in jaime and brienne continue to be mvps this season gc did a good job showing briennes reaction to the terrible situation shes in ncw does some great work too and we get the big scene i have to admit the rock version of the bear and the maiden fair was jarring but darkly hilarious"
"Cas Stark",2013-04-14,"better than the last two i still feel the pacing was off and rushedso um pod at a whore house was a lot of wasted time and the rock music at the end was really really jarring if i didnt know storm of swords was the season they were waiting for i would never know it from watching season 3 since it feels much more thrown together than the first two"
"nara",2013-04-14,"not digging the ep as much as the above posters really disappointed with some of the changes especially the pervy way they wrote stannis and a couple of filler scenes that seriously made no sense wtf was up with that talisa scene i think the talisa scene was to showposting the rest in book spoiler code spoiler how young and innocent the lannister boys are before they get whacked by karstark"
"Serial Killer Arya",2013-04-14,"im just glad they mentioned rhaegars namemore than once i think i squealed i 3 blackfish never liked edmure so i liked his portrayal dany i like her feisty overall 8 i wished they had showed jamies skill from the prior seasons so people could really understand how great he wasto understand how crushed he will be best episode so far"
"go joff go",2013-04-14,"95 only bc the preview made it pretty clear that next weeks episode is going to be crazy also ithought both beinoff and weiss were going to direct the episode but only one got credit"
"Tom son of Tom",2013-04-14,"i think the talisa scene was to showposting the rest in book spoiler code spoiler how young and innocent the lannister boys are before they get whacked by karstark this"
"mafalda",2013-04-14,"910 great episode the best since blackwater it felt like the storylines got a little more time toooff the bat i want to say that i didnt like the way blackfish treated edmure he was compassionate to him when he missed the boat in the book telling him he had missed too whatever his feelings he wouldnt shove the lord of riverrun out of the way either that being said i loved his scene with catelyn very emotional and wellacted i think the blackfish character will be just finespeaking of emotional im surprised with just how much they got out of hot pies goodbye touching scenewell miss you hot piefn loved the silent game of musical chairs played by the small council brilliant scene in every way the body language between the three stooges of westeros was perfectthey realize that the stern headmaster has returnedmeerenese knotnice way to work that reference inthat was some fantastic horseplay in the theon chase scene i figured hbo would be reluctant to allow that with all the problems they had with luck still a fantastic sequence and they are doing a great job introducing the little bastard into the showbook dialogue between jorah and barristan especially the rhaegar fought honorably but rhaegar died line very happy that was worked injaime and brienne continue to be mvps this season gc did a good job showing briennes reaction to the terrible situation shes in ncw does some great work too and we get the big scene i have to admit the rock version of the bear and the maiden fair was jarring but darkly hilariousi hated that edmure continually misses and gets very frustrated with himself and the blackfish goes to help him instead of shoving him aside and making him feel like an idiot i got a flashback of suddenly mean dumbledore right there"
"Warhawk137",2013-04-14,"i think the talisa scene was to showposting the rest in book spoiler code spoiler how young and innocent the lannister boys are before they get whacked by karstark ooooh good point yeah if thats the case im 100 cool with that scene"
"Table8",2013-04-14,"i think the talisa scene was to showposting the rest in book spoiler code spoiler how young and innocent the lannister boys are before they get whacked by karstark your right didnt think that thru"
"Lord Godric",2013-04-14,"thought it was a good episode the dany scene was really good so were the brienne and jaime scenes i chuckled at the rock version of the bear and the maiden fair after jaimes hand got chopped off it was well placedi disagree it was jarring and took away from the drama"
"Zman1863",2013-04-14,"i hated that edmure continually misses and gets very frustrated with himself and the blackfish goes to help him instead of shoving him aside and making him feel like an idiot i got a flashback of suddenly mean dumbledore right therehaha true but mean dumbledore was more of a butchering of the character and a more important character than this more crusty version of blackfish i think they were trying to emphasize quickly without the other two books to lay the background that edmure is sort of a mutonhead "
"Cas Stark",2013-04-14,"i disagree it was jarring and took away from the dramatotally jarring this is game of thrones not the sopranos the music is not supposed to be modern or hip it was really stupid of them i thought"
"scurvy",2013-04-14,"i was despondent last week with all of the made up scenes that overwrote good scenes this episode was great loved the bastard building trust with theon and drawing it out thats going to be terrific thapphireth"
"BananaSpice",2013-04-14,"i really liked it but i may have actually liked last week better  i dunno it just felt like they wasted a lot of time on cersei and tyrion dragging chairs and the pod is a studmuffin thing sigh so many parts were super awesome though like danys parts were pure gold  definitely my favorite part this time around i also thought that arya and gendry saying buy to hot pie was super cute"
"Table8",2013-04-14,"totally jarring this is game of thrones not the sopranos the music is not supposed to be modern or hip it was really stupid of them i thoughtespecially after the dramatic final scene the music totally didnt fit if it came at the end of episode 2 i wouldnt have minded it so much but jaime losing his hand is a big event and deserves a more tense or melancholy ending theme but got is beyond mainstream and i guess we have to accept it will be prone to the marketing geniuses at hbo who try too way hard to be cool"
"Warhawk137",2013-04-14,"i really liked it but i may have actually liked last week better  i dunno it just felt like they wasted a lot of time on cersei and tyrion dragging chairs and the pod is a studmuffin thing sighwell not everything can be rollicking adventure i thought those were respectively a very smart character moment and a nice bit of levity"
"Ser Farbod",2013-04-14,"totally jarring this is game of thrones not the sopranos the music is not supposed to be modern or hip it was really stupid of them i thoughti thought the music was excellent way to slap you out of the shock that jamie lannister just had his sword hand cut off i thought it was nicely done"
"Cas Stark",2013-04-14,"especially after the dramatic final scene the music totally didnt fit if it came at the end of episode 2 i wouldnt have minded it so much but jaime losing his hand is a big event and deserves a more tense or melancholy ending themebut got is beyond mainstream and i guess we have to accept it will be prone to the marketing geniuses at hbo who try too way hard to be coolit really irritated me for some reason the music is usually so great the violins make you want to cry i cant imagine what they were thinking with that kind of a modern treatment for the song"
"Southpaw89",2013-04-14,"910easily the best episode so far this season the rhaegar quote made me smile and the end was fantastic i loved the blackfish as well fantastic jobi was so happy to hear that quote it literally made the episode a whole lot better"
"Warhawk137",2013-04-14,"especially after the dramatic final scene the music totally didnt fit if it came at the end of episode 2 i wouldnt have minded it so much but jaime losing his hand is a big event and deserves a more tense or melancholy ending themebut got is beyond mainstream and i guess we have to accept it will be prone to the marketing geniuses at hbo who try too way hard to be cooli think the more likely explanation for hbo using a punk version of that song for the credits would be a deliberate case of soundtrack dissonance rather than the idea that hbo is so out of touch theyre actually making dd put punk music in their show because its what the kids like these days"
"ServantOnIce",2013-04-14,"gave it a 4 disappointed weakest of the season so far imo and the worst episode in a while   one of the worst ones ever jmo"
"BananaSpice",2013-04-14,"well not everything can be rollicking adventure i thought those were respectively a very smart character moment and a nice bit of levityi didnt dislike the scenes but they seemed to drag on just a bit too long for me while other more important scenes felt a tad rushed i dunno i definitely still liked it a lot"
"Sxxman",2013-04-14,"i would give it a 9 mostly loved everything about it the thing with the pod scene is that if it happened to any other character but him i probably wouldve been annoyed but i thought it was hilarious and harmless the only issue i had with the episode was the punkstyle rendition of batmf it was really offputting best episode of the season io"
"mafalda",2013-04-14,"gave it a 4 disappointed weakest of the season so far imo and the worst episode in a while   one of the worst ones ever jmowhy do you feel that way ive had some episodes that felt meh to me but i dont think ive ever given an episode lower than a 6 what didnt work for you this episode just curious i love reading other peoples opinions smilepng classbbcemoticon alt "
"Ferrum Aeternum",2013-04-14,"1010 superb television with plenty of laughs to go along with some genuine tense moments maybe dd need to direct more episodes random thoughtsthe meereenese knot reference by tyrion was an awesome nod to book readers actually even though that scene was this weeks typical silly got naked chicks extravaganza even it was well done thanks to tyrions sales pitch to podif i were writing the episode stan  mels conversation would have gone differently although mels deadpan reaction to stans goofy i want you line was comedy gold gold jerry at least now the viewing audience knows that shadowbabies arent an unlimiteduse deus ex machinai have to say im enjoying not knowing what the hell is going on with theons arc apart from the identity of boy quite interested to see where this is going the chase scene was fantastic and im sure cost a fortune in stunt men and horsesthe blackfish is as ideal a casting as could possibly be done  bravo clive russell and of course nina goldastapor scenes were again hilarious and riveting danys arc is my favorite thus far this seasonlold hard at the small council meeting some great comic timing lolgif classbbcemoticon altlol even with my skin crawling at knowing what was coming next i fistpumped at jaime saving brienne with the sapphire story and while i like locke well enough as a hoat replacement i did miss thapphirethi think this episode may have set the record for intelligent nonsex related backstory exposition loved barry  jorah talking rhaegar especially the inclusion of jorahs fan favorite lineso yeah this was great and judging by next weeks preview it looks like were due for no less than three explosive epic scenes in that episode should be killer"
"Victarious",2013-04-14,"the credits song had me rolling need to rewatch this"
"Zman1863",2013-04-14,"especially after the dramatic final scene the music totally didnt fit if it came at the end of episode 2 i wouldnt have minded it so much but jaime losing his hand is a big event and deserves a more tense or melancholy ending themebut got is beyond mainstream and i guess we have to accept it will be prone to the marketing geniuses at hbo who try too way hard to be cooli actually thought the music was fitting given that the forced amputation completely shatters jaimes world additionally many viewers like many readers before them will have viewed jaimes declawing as calling for something more celebratory than melancholy and really if asoiaf has made it to hbo its already mainstream depending on how much of a hipster the beholder is edited by zman1863 14 april 2013  0940 pm"
"mafalda",2013-04-14,"and i loved the addition of riverrun in the opening credits"
"Warhawk137",2013-04-14,"if i were writing the episode stan  mels conversation would have gone differently although mels deadpan reaction to stans goofy i want you line was comedy gold gold jerry at least now the viewing audience knows that shadowbabies arent an unlimiteduse deus ex machinaand thank the seven for that i like my deus ex machinas to be a bit less soulrendingly horrifying and preferably accompanied by dragonswait"
"Cas Stark",2013-04-14,"i actually thought the music was fitting given that the forced amputation completely shatters jaimes world additionally many viewers like many readers before them will have viewed jaimes declawing as calling for something more celebratory than melancholy and really if asoiaf has made it to hbo its already mainstream depending on how much of a hipster the beholder isit shatters his world to the point that he comes out of a medieval setting and is shot into a modern one including a punk rock song ugh this was hbo trying too hard to be hip and failing the music for the show is fantastic and fits the setting story and mood perfectly throwing in a punk rock song was just silly"
"Carey Snow",2013-04-14,"not digging the ep as much as the above posters really disappointed with some of the changes especially the pervy way they wrote stannis and a couple of filler scenes that seriously made no sense wtf was up with that talisa scene glad they mentioned the iron bank need to watch it again to really give it a score but wasnt that impressed from first glancethey had to introduce the two lannister captives in case something happens to them cough karstark cough that way the tv audience can share robbs anger and shame"
"Dank Jedi",2013-04-14,"1010 cant really think about anything bad on this episode riverrun was awesome changing my funeral plans to a tully one and thinking about having my two nieces call me blackfish from now on gotta love seeing jorah and barristan compete for 1 queensguard little light on whats happening in the north but we all know it will get its episodes theons storyline is coming along nicely notice i didnt say poor theon like a lot of people do because he deserves everything he gets love seeing jaimes attitude towards brienne start to come out guess he does have a heart after all such a powerful moment when he lost his swordhand also who knew podrick was such a pimp anyone who hated those scenes with him tyrion and bronn i have one thing to say dont hate the playa hate the game of thrones"
"Sxxman",2013-04-14,"it shatters his world to the point that he comes out of a medieval setting and is shot into a modern one including a punk rock song ugh this was hbo trying too hard to be hip and failing the music for the show is fantastic and fits the setting story and mood perfectly throwing in a punk rock song was just sillyi didnt like the song choice but i doubt they did it to be hip and cool i mean if they were trying to make the song hip why would they use a punk rendition"
"Cas Stark",2013-04-14,"i didnt like the song choice but i doubt they did it to be hip and cool i mean if they were trying to make the song hip why would they use a punk renditionthe same reason they pulled out obscure 70s rock for the sopranos soundtrack"
"Karmarni",2013-04-14,"jaimes hand  knew it was coming but still was holding my breath agree that the bear and the maiden fair was jarring for that like the song sweet to have that version but didnt seem right for the moment think the show is picking up steam though the bouncing around does bother me a little wish i could put the story lines together liked the musical chairs scene and pods scene too chuckled at both"
"White Harbors Wrath",2013-04-14,"since they have several times used music more modern than medievalhaving a punk song that was way more folky than punk anyway is a complete non issuewe should have nitpicked probably 15 of the 23 credit song choices great choice having some ambient lute after something as epic as that ending would have been completely anti climactic"
"Buzzard16",2013-04-14,"i like the way theyre doing the whole cat and mouse with theon we know ramsey likes to do this with the woman the bait and switch with  im your friend  but im really orchestrating all this is a cool way to integrate material thats not in the books"
"DolorousKim",2013-04-14,"another pretty solid episode  i liked it as much as the first and better than the second i gave it an 8 as im a fairly hard graderwhat worked for meclive russell is looking to be an awesome blackfish if tonights episode is any indication stellar casting job once again his scene with michelle fairley was perfectionmichelle fairley gets some welldeserved props for the above scene  i havent enjoyed a cat scene so much since season onejaimie and briennes scenes were great once again and dear god the endingthe meeting of the small council and the musical chairs game some of the best actors in the series all facing off at the same time is always great viewingi enjoyed the tyrion pod and bronn scenes for the comic relief they provided this is a somber somber season so i appreciate the chuckles even if they dont move the story forward in any significant wayi was surprised that the hot pie and aryagendry farewell was actually fairly touching to me i dont recall being particularly phased when he left in the bookwhat didnt work for mestannis and mel whah since when is stannis some lovelorn horndog just begging mel for some really not liking the direction the show is taking stannis inedmure  in the books edmure is a decent kind hearted chap whos a bit on the hapless side at times in the show edmure looks like a spoiled haughty buffoon and since when is the blackfish so totally down on edmure to the point where he would shove him and diss him publicly and what was with robb snickering at edmure for missing his bow shot they are at a funeral for goodness sakes  show a little decency and decorumthe whole bastard and theon character arc  im just not buying it maybe it will improve with further developments but for now im thinking this just strains credibility a bit too much to successfully go where its supposed to be headed in the books maybe it is going in a totally different direction all together which would be a huge mistake in my opinionit also still rankles me that bran and rickon are supposedly just missing since their deaths provided such true and obvious motivations for so many things which happen in the story while their being missing does not have the same emotional resonancenot really digging the punk version of the bear and the maiden fair talk about pulling the viewer out of the ambiance of the show"
"franko99",2013-04-14,"am i the only one disappointed with that rendition of the bear and the maiden fair there are many fanmade versions in youtube waaaay better than that anyways i give this episode a 9 even the whores are better this season lol eta after reading this thread most of us didnt like how the music was used in the credits my bad for post before reading tonguepng classbbcemoticon altp  edited by franko99 14 april 2013  1014 pm"
"JonDunn",2013-04-14,"stannis and mel whah since when is stannis some lovelorn horndog just begging mel for some really not liking the direction the show is taking stannis inalolyou did not get the point of that scene did youstannis wants mel to produce another shadowbaby to take out enemies he doesnt just want to get some"
"Ser Creighton",2013-04-14,"well i am one of the more critical viewers i gave episode 1 a 4 or 5 and episode 2 a 56 did not really enjoy either episode 3 i give an 88 the brotherhood was great riverrun and blackfish they nailed it tyrion and cersie playing musical chairs had me rolling did not see that coming pod i get the pod change and he got some props makes sense but the whole it was free thing was outstanding dany is building up to a great moment and it keeps in line with her attitude in the books during that period had me wondering n the books and even though i know i was still like whats with the attitude jamies scenes were more subtle that i thought and i actually thought they would change things and make him lose an eye really well done i had one problem stannis that was it and i just thought they butchered him but to much good to bring the grade down much also i loved the extended scenes giving the characters more time it felt far less choppy the transition from dragonstone to astapore was near perfect simple but perfect special shout out to hot pie they three kids have not gotten much time but in that moment they translated so much emotion thats tough to do considering a lack of development for that story the hound was only in it for a second but it was perfect second for him watch your head no shea  huge bonus there was emotion there was plot there was great acting and they managed to squeez in some funny moments without dumbing down the show i am waiting for it to come on again so i can watch it again just to see the look on cersies face when she moves the chair priceless that my might be the best funny moment the show has ever had although i was expecting sansatyrion and thought that was the perfect lead in and just was left waiting for it the looks that varys was throwing back and forth omg where did they come up with that so childish and yet so right you can tell tyrion thought it was childish but had to do it anyone because cersie did it and he had to one up her i telling you it was genius the looks of the people at the table cant stop laughing about it just look at there faces while all this is going on renewed faith in the series after watching this"
"Kaiser Stormslayer",2013-04-14,"totally jarring this is game of thrones not the sopranos the music is not supposed to be modern or hip it was really stupid of them i thoughtit totally took away from the end and gave a feeling of a true blood episode ffs"
"DolorousKim",2013-04-14,"alolyou did not get the point of that scene did youstannis wants mel to produce another shadowbaby to take out enemies he doesnt just want to get somewell i was being a bit facetious with the horndog reference but judging by the body language i believe that ol stannis was not simply looking for an expedient way to produce his desired end result"
"Carey Snow",2013-04-14,"i personally could care less about the closing song no biggie the show is what matters"
"briantw",2013-04-14,"i give it a 910 quite arguably the greatest nonevent neds headblackwater episode in the threeseason series the ending was incredible i knew what was going to happen but it was still amazing also the song in the credits was hilariously great edited by briantw 14 april 2013  1014 pm"
"~Shiera Seastar~",2013-04-14,"i totally enjoyed this episode and i lold a lot scenes i love the small council arya saying byebye to hot pie i was kinda sad sadpng classbbcemoticon alt  but the watch your head one made me smile hosters funeral and the blackfish and cats scene astapor jaimes hand getting hacked off theons hunting scene my favorite i watched it twice the best by far smilepng classbbcemoticon alt "
"Cas Stark",2013-04-14,"i personally could care less about the closing song no biggie the show is what mattersthe music is part of the show if theyre going to start throwing in modern songs here and there it will totally change the feel of the series so i see a huge red flag that says the producers are losing their way in this season that they say the so wanted to get to weird"
"Zupoleon",2013-04-14,"best of the 3 so far  taking nothing away from the first two"
"Warhawk137",2013-04-14,"the music is part of the show if theyre going to start throwing in modern songs here and there it will totally change the feel of the series so i see a huge red flag that says the producers are losing their way in this season that they say the so wanted to get to weirdbit of an overreaction to a credits song that at best is deliberate soundtrack dissonance done for dramatic effect and at worst is just an anachronistic reference gag"
"The Storm King",2013-04-14,"i loved the tyrion bronn pod segment i loved the riverrun segment arya hot pie was cute the ending was out of place i thought the scene didnt fill me with horror like it did in the book it made it less seriousmaybe if it were a more sobre version"
"go joff go",2013-04-14,"i actually thought the music was fitting given that the forced amputation completely shatters jaimes world additionally many viewers like many readers before them will have viewed jaimes declawing as calling for something more celebratory than melancholy and really if asoiaf has made it to hbo its already mainstream depending on how much of a hipster the beholder isi really agree with this quote i think book bookreaders forget jaimie is still one of the bad guys at this point he doesnt deserve sad music"
"Kaiser Stormslayer",2013-04-14,"i personally could care less about the closing song no biggie the show is what matterswouldnt expect a bastard to appreciate the finer points winkpng classbbcemoticon alt "
"Dove",2013-04-14,"oh my god i cant stop laughing at the hand and sudden jump cut to credits with that music playing so casually brutal and gruesome its perfect jaime you poor bastard no good deed and all that edited by huntington 14 april 2013  1027 pm"
"JonDunn",2013-04-14,"oh my god i cant stop laughing at the hand and sudden jump cut to credits with that music playing so casually brutal and gruesome its perfect jaime you poor bastard no good deed and all thatyes its the dissonance that makes it work its used all the time in independent cinema"
"Dru",2013-04-14,"2nd easiest 10 ive ever given to an episode this was great was on the edge of my seat the whole time loved it"
"Magic 8 Ball",2013-04-14,"yes its the dissonance that makes it work its used all the time in independent cinemaso maybe well be getting some burt bacharach with the credits after episode 9"
"Head of The Ned",2013-04-14,"good episode i wasnt as excited as i normally get for my sunday ritual but it was still great im gonna go watch it again edited by head of the ned 14 april 2013  1031 pm"
"Targaryen Tempest",2013-04-14,"something like that didnt have a precedent in the show so it was too random for me the whole episode was amazing but i didnt like those last few seconds thought something went wrong with the tv and was trying to hear what they were saying i like what they are doing with the bastard the chair scene and pod was pretty funny i love how much the show makes me not like stannis whereas in the book i loved him wonder if maybe davos pointofview influenced me since davos loves him or if the show writers just dont like him edited by targaryen tempest 14 april 2013  1039 pm"
"jobmartell",2013-04-14,"hated the stannismel scene theonbastard scenes were great rhaegar fought valiantly rhaegar fought nobly rhaegar fought bravely and rhaegar died television gold my friends glad it made its way in although abbreviated"
"briantw",2013-04-14,"oh my god i cant stop laughing at the hand and sudden jump cut to credits with that music playing so casually brutal and gruesome its perfect jaime you poor bastard no good deed and all thattotally agree the casualness of the brutality is what makes is work so well"
"wandering",2013-04-14,"10 absolutely got loads in and it was all excellent to fucking amazing only thing i didnt like was the closing credits that music just doesnt belong and it kind if sucked me out of the moment there"
"Ser Redjed",2013-04-14,"i particularly enjoyed the humor shown in this episode it is an often overlooked quality found in the asofai seriesi mean really who doesnt like a dead bard now and theni now also bear the guilt and shame that the plot deviations worked in this episodelong live the hold steady edited by ser redjed 14 april 2013  1042 pm"
"J. Stargaryen",2013-04-14,"bit of an overreaction to a credits song that at best is deliberate soundtrack dissonance done for dramatic effect and at worst is just an anachronistic reference gagcompletely agreeive seen that user complaining about the song in a few posts now get over it cas you didnt like it we get it you not liking something  any sort of red flagi respect everyones right to complain about something once or even follow up to a reply but five posts on youre just naggingbtw loved the episode gave it a 10 edited by j stargaryen 14 april 2013  1042 pm"
"jobmartell",2013-04-14,"and is the comnent tyrion makes to lf about bastards in regard to the killing of roberts or an inside statement about him"
"DragonsHungry",2013-04-14,"the blackfish funeral scene danyjorahselmy and the rhaegar reference theon and jaimes hand nice episode"
"Warrick",2013-04-14,"i cant get over how bad that ending credit song was that was easily the most confusing and dumbest fucking decision ever it completely ruined the last scene for me that kind of dumb shit takes away from the realism and grittiness of a great tv show and makes it seem like a joke lol"
"Ser Graymax",2013-04-14,"another 7 from me with maybe a  too much like the last 2 episodes in timing and editing dont like how they are deviating from the books but i understand still a lot to like the bear sounded to me like they would sing it at a pub after a few rounds so it worked for for me but i have to go back and listen again dont know how well non readers can follow this season"
"Warrick",2013-04-14,"i love this show because i feel immersed into westeros those ending credits instantly warped me back into my house and took away any emotion that i felt from the last scene how people thought that was a good idea is mind boggling haha jesus"
"tito5601",2013-04-14,"a 9 because a 10 is reserved for episodes like blackwater for me i must say i even enjoyed the podrick scene even if it was a bit of a waste"
"RobertF",2013-04-14,"so how will the fx dept pull of jaimies missing hand in future episodes i wonder"
"Head of The Ned",2013-04-14,"so how will the fx dept pull of jaimies missing hand in future episodes i wonderit will be interesting for sure i cant wait to see goldenhand the just edited by head of the ned 14 april 2013  1056 pm"
