"nick","date","comment"
"fitheach",2011-06-19,"made my husband hasnt read the novels cry the last 11 minutes of the episode so ill give it a 9 not a 10 because hbo and grrm made my hubby cryshockedgif classbbcemoticon altshocked "
"Robb_",2011-06-19,"710 for me and the weakest of the first season the scenes with sansa and joffrey were excellent and most of daenerys too but i didnt care for the pycelle part and i thought the story moved a little too slowly oh and the final scenes of the night watch of the season has gotta be up there with the best really well done scene that"
"mbatter",2011-06-19,"loved it i cried like a baby though when she was saying goodbye to khal drogo i really loved them together and still hate reading the books sometimes knowing hes not there with her ugh i hate even talking about it i hope he comes back somehow and helps her kick some effing ass glad the dragon wasnt sucking on her boob that was kinda weird love jon snow hate joffrey how long until season 2"
"Aegar",2011-06-19,"1010 imo though some things did bother me a bit especially how early the king in the north scene happened that scene is my favorite in the first book and they did it 100 perfectly for the show other than its placement in the episode i absolutely loved the dragons and most of all the scene with mormonts speech and jon going beyond the wall and jaqen the look he gave arya was perfect insane foreshadowing for a tv show"
"FlameofUdun",2011-06-19,"perfect 10 i almost cried when i saw the dragons f yeah you guys made me worried about ros but it really wasnt that bad kinda liked it cant believe its over but im glad it ended so perfectly"
"lynxx",2011-06-19,"omg jaqen even if he didnt have half red and half white hair i was almost sure sansa was going to push joffrey off the bridge too bad she didnt but that wouldnt be true to the booksl shivers and tears when danerys walked into the flames thank you hbo"
"SFA-OK",2011-06-19,"6 or 7 the actor playing joffrey is pretty much perfect so far definitely do not like how theyve handled littlefinger or varys i liked how they handled the last scene the dragons look cool i think this episode showed maybe more than any other that more than 10 episodes was needed for the first season it seemed like so much was condensed into this last episode a lot of the scenes that set up the next bookseason seemed really rushed imo"
"Trebla",2011-06-19,"9 from me a very small nitpick but those werent dragons but wyvrens very disappointing to me but oh wellthe dragons in asoiaf are twolegged so technically they are wyverns edited by trebla 19 june 2011  1136 pm"
"Lundy",2011-06-19,"i figured the hooded dude was jaqen shrug910  loved the job madden did acting robbs grief cried my eyes out i like the guy playing yoren edited by lundy 19 june 2011  1145 pm"
"TheEvilKing",2011-06-20,"i figured the hooded dude was jaqen shrug910  loved the job madden did acting robbs grief cried my eyes out i like the guy playing yorenjaqen was obviously the hooded fellow the other two were rorge  biteri gave it 1010"
"Imp",2011-06-20,"910 a little slower for the finale than i had expected i couldnt really remember what this section of the book chapters was like still i thought it flowed much better than most of the previous episodes and all came together very well only exeception was the pycelleros scene which i didnt think was great but i didnt actively dislike it either was a meh couple of minutes"
"Salome Sand Witch",2011-06-20,"gave it a 9 because when the ros scene came on i even said out loud oh for f sakes and i rarely swear the dragon cgi was quite nice though i thought 3 eyed crow and dragons couldve been cheesy but i think theyre doing a pretty good job"
"Damocles",2011-06-20,"best episode of the series though the series as a whole i would rate a 5 or 6 id rate this a 7 and could have been an 8 it was better filmed better acted with some exceptions it seemed more within the scope of what the directors were able to accommodate given their six person cgi team it didnt have as much momentum and impact as it could have been if they had been able to give the climatic battles of the season and book a decent treatment in the episode before as it happens we havent really seen robb lead men in battle or fight and die alongside them like a king there was less focus on dany and the cheapass looking horde of some forty odd wretches and a couple dudes from the tanning salon her storyline will get better when her khalasar is actually reduced to about forty some odd wretches in actuality and theyre all ragged and dying the rozpycelle scene killed me enough already with this particular style of exposition its so unbelievably silly and stupid the varyslittlefinger scene was unfortunate peter dinklages enunciation continues to be grating but im only really going to dock them for the roz scene so 710 just compared against the series itself and not other shows who have done more and better with a lesser budget and worse source material then its a 1010 edited by damocles 20 june 2011  1217 am"
"Kuzbad",2011-06-20,"it seems hbo showed the mormont woman and it would be nigh impossible for nonbook readers to spot herwoa what did i miss"
"Joe Reed",2011-06-20,"jaqen looks exactly as id pictured him quite scary even though you dont see what he looks like him as the only hoodedguy with rorge and biter was pretty sweet glad to see gendry too i liked the actor they got for him though is seems a bit older but mehthe ros character bugs me to no end when she first showed up i thought she was gonna pretty much be shae but then well shae showed up and i was like then what is up with that ros chick so now that she is still showing up it bugs me even more the actress is super attractive and pretty good at acting but that only makes it more frustrating that she is kind of a weirdnakedexposition toolbut meh she was still pretty minor and they were smart to set pycell up as a douchebag and hell for all we know when we finally start reading adwd there will be like 50 pov chapters devoted to a character named ros and that is why she was added into the show haha910 great ep great acting solid ending and cannot wait until next year not a perfect score only because of rosshae and i thought that previous episodes were stronger"
"Daenerys",2011-06-20,"like almost every episode this one gets an 8 from me maybe 8 the pycelle scene was a waste maybe interesting to show he was just another guy in kl who is playing the game and maybe not what they seem but that would have been a lot more effective several episodes ago shortly after ned arrives were rushing to the climax here in the last episode of the season it just really slowed it down for me while not adding much also although i love me some littlefinger and varys the scene seemed poorly written to me and again a waste do we really need to have them discussing varys balls again and a gash eh could have been a lot more interesting or cut shorter pun intended wasnt marillion supposed to be this superstar bard his song sucked sorry i would not hire the dude for my kids birthday party in kl and dany should have lost her hair see my avatar on the plus side the dragons didnt look half bad at all i was worried seeing shaggydog was cool if random robb and catelyn had some nice scenes sansa didnt bother me as much as she usually does and i loved the old bears speech even though jon still seems a bit unreadable to me overall i think they did a pretty good job getting people reinvested in the series after neds shocking death which is pretty impressive in 1 hour with some wasted fluff edited by daenerys 20 june 2011  0122 am"
"Lundy",2011-06-20,"jaqen was obviously the hooded fellow the other two were rorge  biterwhich is what i said in response to others who thought theyd seen jaqen i found that puzzling as i too assumed the guy with the big sore on his nose was how hbo was doing the noseless rorge and the other would have to be biter"
"julandro",2011-06-20,"this was my favorite episode i did not expect the naked from lancel droolgif classbbcemoticon altdrool  but as ive seen sitting i wanted to see him in action that is having sex with cersei i guess for season 2 you will see the two having sex right"
"malarky1231",2011-06-20,"amazing episode did everything i expected with the exception of marillions tongue getting cut off that doesnt mean he dies so he may have another role to play in asos still i liked varys scene with lf and i enjoyed pycelles scene as well there wasnt any part i disliked and suffice to say the episode ended the season with a bang"
"The Fenris Wolf",2011-06-20,"1010 awesome friggin episode i loved all of it even the pycelle scene i thought the dragons looked amazing and i was so into that entire scene  tying that bitch of a witch to the pyre lighting the fire dany walking into the blaze the look on jorahs face like he wanted to stop her but couldntoutstanding then dany is found sitting in the ashes of her husbands funeral pyre with tiny dragons coiled around her wow that was cool i really liked the scene when the old bear was talking about fighting the real war north of the wall while the nights watch readied to ride out that was superb the lord commander has all the best lines i swear honor made you leave honor brought you back what made you think i was talking about your honor ha got to love seeing jon constantly learning so much from older wiser men on the wall the bit with sansa and joffrey on the wall was also really good when the hound stopped her from pushing him my wife nonreader laughed and said hes the only one who even knew what she was going to do how true doesnt that say a lot about that particular crowd in and of itself the director also lets you see a bit of the steel in sansa that starts coming out later whoever plays catelyn stark is phenomenal i practically choked up in her scene wrobb at the tree where she tells him to first get his sisters back then to kill them all that was powerful that look she gave over his shoulder was stonecold murder hell i was even happy with the rospycelle scene ive just surrendered to the ros at this point theyre going to slip her in there alot for their own reasons whatever if there has to be random ta at least shes smokin hot finally for anyone who is complaining about the cgi for the dragons seriously give it a rest i watched the preview of true blood that came on after this show and after multiple seasons their special effects are totally lame compared to got seriously they had these glowing fruit things that looked like cheap glass apples with lights in them then it got really trippy and these goblins started throwing balls of fire at each other it looked like an episode of the twilight zone reboot the effects were so cheesy with that to compare it to im going to stfu from now on about any cgi or effects in got"
"lokisnow",2011-06-20,"i didnt even catch it was ros with pycelle however i thought it was worth it for all the limber stretching and then the pause before he opens the door the sudden slump of the shoulders the hunch of the back and then assuming a shambling slow gate out of his room i didnt even recognize it as pycelle at the first of the scene because he wasnt his usual weezing slow witted self as he was in council and then to follow it with varyslittlefinger repartee just to subtly underscore the point that all three of these leading council members are not what they seem very very clever i also love the suggestion that benioff and weiss are planning on using ros to parallel shae in some way i think pycelle is a bigger player than weve realized and the entire reason we need ros in the show is that in season 2 and 3 were going to need some pycelle scenes and those scenes cant exist unless he has someone to talk to"
"John (Snow) Doe",2011-06-20,"8 a lot of great stuff definitely instilled in me a sense of and the story goes on i thought the pycelle scene was pretty unnecessary  wouldve preferred more closure for the main characters weve grown attached to i thought the ending for jon was actually more powerful than danys because of the great allusion to the very first shot of the series as for danys ending  i was genuinely impressed with the dragons but i think the blackout and switch from night to day lost a lot of momentum the scene wouldve been more powerful had they followed my memory of the book and shown the dragons flying out of the fire into the night sky awesome seeing a teaser of jaqen  it felt like a nice tilt to loyal readers whore eagerly awaiting his tv premiere nonviewers obviously have no idea what to expect very powerful performances from tywin and jaime  having heard gossip about mixing seasons and events from different books i was concerned cat was going to release jaime in their final scenevery thankful that didnt happen did anybody else pick up on anything from other seasons"
"Job Snow",2011-06-20,"i thought the dragons were really well done i like their forms and i like how the cgi showed them theyre really beautifull smilegif classbbcemoticon alt  although the black dread is more like the red dread tonguegif classbbcemoticon altp "
"freamon",2011-06-20,"910 i loved the opening scenes with bran rickon cat and robb brought tears to my eyesi was annoyed by how horrible jaime was to cat he said the same mean things to her in the book too but that was after they kept him in the dungeon for quite a while even jaime would not propose warming her bed only days after her late husbands beheading hes not that terrible a person and i could do without a threeminute monologue from pycelle good thing roz was there to stare at the whole timeeverything else was awesome by the way that singer was obviously not the marillion from the books hes an amalgam of marillion since hes the same actor from the cattyrion inn scene and the tavern singer to whom joffrey did that but when time comes to show marillion in the eyrie i am certain they will show another actor and actually introduce him as marillion i dont remember him saying his name in the inn scene in the show edited by freamon 20 june 2011  0212 am"
"Lews",2011-06-20,"i didnt even know it was ros until i read this thread i loved that scene as well as the varyslittlefinger one the three of them are fantastic tywins they have my son was great as well all the actors did a fantastic job really definitely a great way to end the season now we just have to wait a year for the next though the new book is almost out a few minor things have bugged me here and there in the show but really this has got to be one of the best shows ive seen and a very very good job of going from book to tv great job hbo and david benioffd b weiss 1010"
"Rand",2011-06-20,"910i actually liked the scene with littlefinger and varys the back and forth was a nice break from more of the plot driven scenes that seemed to dominate this episode i agree a bit with the roz scene however i think the aim was to show maester pycelles subtle charade although that in it self is probably overkill as welli liked the last scene i think if we heard the eggs crack or any sign of the dragons beforehand it would take away from the very moment you see the dragon peak out from her shouldermy main complaint is that they should have made this season 1214 episodes so that they didnt need to rush scenes and jump from plot point to plot point but since the budget was already so large and it probably wouldnt be possible i am thrilled with this final episode and the season in generalthe way i see it maester pcyelles scene combined with littlefinger and varys are there to help foreshadow tyrions battle at court as the kings hand next season weve only scene the first two as players so far the new audience doesnt know that pycelle is a lot more cunning than he seems as wellanyways 1010 for me dont think i could ask for anymore"
"The Warmth of Winter",2011-06-20,"jaqen was obviously the hooded fellow the other two were rorge  biterabout that could anyone cap a screenshot of their appearance it would be nice to be able to study them for a longer time"
"McGinnis",2011-06-20,"i gave this one a 910 not sure if id say it was the best episode of the season although its certainly up there i thought that the pycelle  ros scene was unnecessary not just because ros isnt supposed to be there but it just felt a bit awkward and for me at least took some of the pacing from the episode in contrast to some others i actually liked the littlefinger  varys scene although i agree that theyre probably being set up a bit too much theyre definitely better in the books but i dont hate them on the show either the last scene really had me worried until it happened that is what a fantastic way to end the episode and the season nights watch scene at the end was just as good even though i know everything thats going to happen i still felt like i needed to see the next episode immediately from day one maisie williams as arya has been almost exactly how i pictured her both physically and in attitude etc loved her last scene as well looking forward to seeing some juicy tyrioncersei rivalry in the next season"
"Joe Reed",2011-06-20,"about that could anyone cap a screenshot of their appearance it would be nice to be able to study them for a longer timehttpi52tinypiccom2a7h2rnjpgi found this image in google images not a very good one but im sure much better ones will come out soon jaqen is the badass in the hood"
"The Warmth of Winter",2011-06-20,"httpi52tinypiccom2a7h2rnjpgi found this image in google images not a very good one but im sure much better ones will come out soon jaqen is the badass in the hoodhmm yep thats probably him rorge seems to be lacking something though and it aint a nose edited by the warmth of winter 20 june 2011  0418 am"
"Black Sheep",2011-06-20,"the last scene was running along so good untill they had the blackout what the hell theyre ok with having gold melting in five seconds but need a whole night to hatch dragons really underwhelming in an episode where the cinematic flow was otherwise the best in the season im talking about great music about fluid scene transitions about epic mormont voiceover other than that it was a great transitional episode setting up characters to their arcs in the next seasons some scenes really gave me shivers as i knew what anticipated them i would give it a 9 edited by elibj123 20 june 2011  0504 am"
"Ealdorman Halasahr",2011-06-20,"another 8 from me great acting for the most part but perhaps the woman playing mirri maz duur could have added just a touch more feeling to her lines kind of like the idea already proposed here that pycelle littlefinger and of course varys are all great players and a lot more  involved in schemes to come than they let the rest of the court believe nicely done but come on ros involved in every tiny bit of scheming listening plotting  damn she knows more than littlefinger and he knows a lot perhaps shell end up on the iron throne ok a bit harsh i know but shes doing some fast climbing up the schemers ladder id say just wondering what theyll make of her character thats all michelle fairleys doing av great job portraying lady catelyn again it must be said and maisie williams  fantastic aryaarry cool great and   we met hot pie varmpaj in swedish a literal translation im still wondering though how a person not having read the books finds this first season fun and cool surely but what about coherence and consistency and clarity  did shehe understand the plot the tale the story like most readers i guess i compared the tvseason with the book perhaps a bit too much and too often all in all a good first season looking forward to the a clash of kingsseason"
"Nick Of Troy",2011-06-20,"this episode was utterly fantastic imo from the first blooddripping scene to the final screech i loved iti was wondering whether they would show a shot of the immediate aftermath of neds beheading and how theyd go about it imust say i liked it alot with the bloodied swords and blurred shot of his head being displayed i do wish they hadnt given shots of the septa and neds heads on spikes but then im a bit of a sook when it comes to rotting bodies joffery is performing admirably as an enraging little bastard that i love to hate drygif classbbcemoticon alt  really liked yorenarya and arrygendry scenes yay for hot pie rorge biter and jaqenthe scenes of bran cat and robb were really moving too felt my eyes go watery when i saw robb hitting the tree over and over and the anguish on maester luwin and robbs faces when they recieved the news was heartbreaking probably my favourite scenes of the episode tbh sansas scenes with joffery were very good too im glad we finally see some proper character development for her in her defiance to joffery and i liked her interactions with the hound those have been sorely missed since the series beganlol  lancelbum stunnedgif classbbcemoticon altstunned  heh was kinda hoping hed keep his hat on the whole timetywin and tyrions exchange was fantastic too im really liking both actors portrayal of their characters though i cant remember if booktywin was ever so complimentory to tyrion the pouring his wine for him was a nice touch i dont quite know what to make of shae yet but so far i find her finejorah as always is absolutly fantastic looks awesome in his armour and i noticed him limping a bit too i felt so bad for dany when she woke and saw drogo for the first time although i know it led to the birth of drogon and coit still sucked to see her world fall away from her when she euthanised him my eyes watered must have gotten some dust in them or something drygif classbbcemoticon alt  her speech was great and so was her rebirth as queen of dragons rhaegal did a good job of protecting his mothers decency hahaking of the north  this part of the episode was very very good probably my third favourite bit  just behind catrobb and branluwins reactions to ned and the birth of the dragons the addition of theons vow was very nice and i think its a very good setup to whats to come i wonder whether theyre going to change the iron island storyline a bit with theon being less willing to go through with his fathers plans the wall  these were decent but not really outstanding not to say i didnt like any of it indeed the old bears speech and jons intervention from his friends was very nice to watch pycelles monologue was a bit tedious and unedded imo though i reckon it gave a bit of history to the nonreading audience a bit like brans exposition to osha vagwashing was a littleunneededbut honestly i dont mind roz as much as others seem to hate her i dont really know what purpose she holds in the series yet except to be the token ta and expositional pillowtalk but well see how she develops as the series progresses this particular scene could have been cutshortened imo as it doesnt seem to do much except give us the maesters opinion of joff as kinglittlefinger and varys little chats are fast becoming a favourite part for me i love their verbal duels each trying to probe the other for weaknesses and their backhanded snipes at one anotherother things of notewow both a rickon and shaggy sighting send a raven to missing personsdragons hurrah the threeeyed crow finally gets some explaination hope they decide to expand its role beyond recycling the same clip 3 timesdragonsall up a solid 95 edited by nick of troy 20 june 2011  0700 am"
"Greywolf2375",2011-06-20,"not a 10 9 again following critiques are 100 of the minute nitpick variety didnt like cat bashing jaimes head with a rock even if it was in the book just seemed out of place loved they had no men like me liked the conversation didnt need rozs ta to get the point across fine with them tying the various threads together with roz and seeing whether she is truly varys little bird or truly lfs in the end but lets see her act and not just her ass umber is supposed to have a monstrous great sword  got the hound carrying one for no reason why cant umber have his missed hearing the crack of the eggs  really was looking for the before the fade to black reveal whether they sound it or not for me those are nitsthe way sansa looked the redness in her face the first show of her growing a real spineawesome aryayoren  ironically one of the few things my wife remembered about yoren from the books that she commented on last night i thought he was gross and bent over liked how they handled it the editing of when things happened did feel off cant wait to see how they pace the lflysa murder and whohow they have it done loved the dragons cry at the end really really well done over all havent given any individual episode a ten but for judging the serieseven as good as it has been the sum is more than its parts 1010 for season 1"
"sadfascist",2011-06-20,"i have my issues with this episode and others but on the whole there probably has not been a more faithful adaption of a book to film than game of thrones bravo hbo dd grrm and everyone else who helped make this happen a fantastic conclusion to a fantastic first seasoni trust there will many more to come edited by sadfascist 20 june 2011  0810 am"
"Decius",2011-06-20,"what the hell theyre ok with having gold melting in five seconds but need a whole night to hatch dragonsid bet a lot of money on the reason being that the dragons look really shit when trying to render them with the light from a fire and darkness all around"
"Tywin",2011-06-20,"8liked the dragons they look cool would have been good if danys hair had burnt off though minor thing thoughsick of seeing ros its not even funny now cant they pay some other girl to take her clothes off and stand in the backgroundpycelle scene was alright but went on too longsansas actress finally showing signs of improvement throughout the season i found her a bit wooden i know shes trying to seem all prim and proper like a lady at court  but the moments shes expected to unleash her sadness and grief didnt convince mejoffreys actor is nailing his character perfectly kudosarya scenes  awesome actress is perfect guy they got playing yoren is class tooshaes feigned innocent coyness seems to have been replaced with girl power fieriness fair enoughking in the north bit was mint like the actor they have for greatjon umber a lotlittlefinger and varys banter scene not as good as the earlier one the conversation went nowhere and provided no foreshadowing to anything or any real exposition they respect each other  blah went on too long i suppose such is necessary in a tv adaptation to keep audiences aware of the dynamicsmore direwolves  goodrickons actor delivered his lines well enoughmirri maz duur actress delivered the lines a bit too flatly the one time we as an audience get to truly understand her motives for fking dany and drogo over and its just explained so matter of factlyjorah  cool as ever actor is top notchnights watch actors are all great kit harington is jon snow guy they got playing sam is also mint old bear speech was epic"
