"nick","date","comment"
"Greyjoy67",2013-05-05,"an 8 i was expecting a slower more expositionreliant episode after the punches of 345 and thats what we got lots of 6s and 7s here and yes it probably was the weakest episode but i give it scores based on how id rate any tv and i was gripped enough feel i should have perhaps just given a 10 to ep 5 though just cause that was so good liking the way theyre pacing this season a lot more than season 2 for entertainment its the best season yet if not quite as polished as season 1      loved the ending on the wall found it beautiful actually lots of symbolism and worked well with the music  which reminds me i love love love how theyve built up ygritte and jons relationship theres gonna some be hard stuff to swallow later down the line always need a good romance on tv shows like this  roose bolton is amazing  freys and tullys scene was nicely done  scene was a bit long but iway rheon fucking with theon is delicious  sansa tyrion shae worked nicely  ros is dead people will still probably find issue in her death after complaining about her for so long but yay  littlefinger and varys always good  sorry linda but i love ygritte in the show shes way more attractive than 90 of the tough female characters theyve tried to build up in the show  i did like melisandre and aryas interaction but the whole ill see you again thing  eh  ramsay scene too long as good as it was  osha v meera who the fuck cares im sorry but if osha is going away later i really dont get the point in their conflict show brans attraction to meera or what and the dream thing was a bit sudden and out of nowhere  the way scenes cut about this week editing was a bit off tbh too tired to think of anything else"
"Broken Fox",2013-05-05,"ill give it a 6 a mediocre episode as far as got goes good scenes the wall climb varys and littlefinger tyrion and cersei tywin and the queen of thorns everything else fell flat edited by elementengine 05 may 2013  0913 pm"
"Hound Dog",2013-05-05,"but hey at least we got rid of rosha one of the madeup scenes i actually enjoyed and it wasnt even really a scene just a wonderful happenstance"
"Died a Hero",2013-05-05,"7 it was funny i loved the jaime or not im still fucked and the pinbroach conversation but nothing really happened outside of the wall climb and that wasdisappointing but for all you theons torture isnt in the books i dont like that theyre showing us this stuff youre lame its the perfect example of how the second medium of a story can show things that the 1st medium didnt one of the best parts of this season has been the bastards games he made theon yell please cut my finger off theyre being true to that story that wasnt even told what more do you want i cant wait to hear reek say not bastard never bastard you mustnt call him that edited by died a hero 05 may 2013  0921 pm"
"Mayhem",2013-05-05,"i gave it a 7 not alot going on they took up too much time with theon and a hundred thenns climbed the wall with jon and tormund how are they going to attack castle black with 4 men"
"scurvy",2013-05-05,"the worst of the season1"
"scurvy",2013-05-05,"i only enjoyed the casting of the freys and the parlay between ser jaime and lord bolton otherwise it was just bs wasted time when they could have told the story of the knight of the laughing tree and moved other things forward based upon the source material i guess tyrion now has motive for the purple wedding but otherwise it was oneonone dialogs telling things that shouldnt be said reek reek it rhymes with weak episode edited by scurvy 05 may 2013  0923 pm"
"Bluemangosteen",2013-05-05,"shipping to hell"
"Lord Godric",2013-05-05,"well here this season starts going really downhill by the looks of it i am so over everyone in kings landing except sansa the shows annoying toughgirl ygritte sucks something fiercely i wont even mention the theon crap well i guess i just did but ugh such a stupid decisionbut hey at least we got rid of rosi find it strange that the theon stuff bothers you its just offpage in the books"
"Serial Killer Arya",2013-05-05,"i gave it a blah 7 not impressed by aything in particular brans story is dull  boring sam the slayer is looking like sam the dummy theon torture scenes can get boring if overdone jon snow has yet to look like the badass he is if they kill gentry i will toss all my tvs out the window fire the writer for this episode so much more could have bee told or better done"
"Agamemnon",2013-05-05,"710 first off the thorosmel was an interesting departure i had no clue what the red woman was up to when she left stannis last episode and now it seems gendry is in for a nice burning jon is going to have quite an easy time with just 3 wildlings south of the wall to worry about nothing to spectacular happened though i love that they killed ros long overdue and the lord paramount of the trident is poised to become as serious a badass as he is in the books in the next season"
"Serial Killer Arya",2013-05-05,"oh and whats up with the brown eyes green eyes being shut forever rw prophecy"
"Lord Godric",2013-05-05,"and the pinbroach conversationugh the whole wedding conversation just made loras look like such a stereotype even more than last weeks ridiculous scene"
"tito5601",2013-05-05,"an 8 i was expecting a slower more expositionreliant episode after the punches of 345 and thats what we gotlots of 6s and 7s here and yes it probably was the weakest episode but i give it scores based on how id rate any tv and i was gripped enough feel i should have perhaps just given a 10 to ep 5 though just cause that was so goodliking the way theyre pacing this season a lot more than season 2 for entertainment its the best season yet if not quite as polished as season 1   loved the ending on the wall found it beautiful actually lots of symbolism and worked well with the music which reminds me i love love love how theyve built up ygritte and jons relationship theres gonna some be hard stuff to swallow later down the line always need a good romance on tv shows like this roose bolton is amazing freys and tullys scene was nicely done scene was a bit long but iway rheon fucking with theon is delicious sansa tyrion shae worked nicely ros is dead people will still probably find issue in her death after complaining about her for so long but yay littlefinger and varys always good sorry linda but i love ygritte in the show shes way more attractive than 90 of the tough female characters theyve tried to build up in the show i did like melisandre and aryas interaction but the whole ill see you again thing  eh ramsay scene too long as good as it was osha v meera who the fuck cares im sorry but if osha is going away later i really dont get the point in their conflict show brans attraction to meera or what and the dream thing was a bit sudden and out of nowhere the way scenes cut about this week editing was a bit off tbhtoo tired to think of anything else i thought i heard melisandre say ill never see u again to arya"
"Blue eyes Crowlack",2013-05-05,"this one is very mediocre on a writing and characterization level i felt and its probably my least favorite of this season obviously you need to retool to start gearing up but meh"
"litespeed74",2013-05-05,"as a nonbook reader i have to say this episode was the most powerful of this season more and more setup though i was hoping to see something take off solid 8510 imho great to see the red priestess amazing show"
"Greyjoy67",2013-05-05,"i gave it a blah 7not impressed by aything in particular brans story is dull  boring sam the slayer is looking like sam the dummy theon torture scenes can get boring if overdone jon snow has yet to look like the badass he is if they kill gentry i will toss all my tvs out the window fire the writer for this episode so much more could have bee told or better donei guess dd will be getting the chop then winkpng classbbcemoticon alt and i agree about the bran story at least worst arc in the series so so dull but sam is exactly the same in the books tbh and jon snow was cool this episode"
"Ser Conky of Sunny Vale",2013-05-05,"exciting and powerful from beginning to end much better than episodes 1 or 2 of this season and in the top 5 all time i have no idea how this could be considered weak or boring a solid 10"
"Greyjoy67",2013-05-05,"as a nonbook reader i have to say this episode was the most powerful of this season more and more setup though i was hoping to see something take off solid 8510 imho great to see the red priestess amazing showwhat did you think of the ending surprised nobody else reacted as strongly to it as i did the way it zooms back out and shows both sides of the wall with them in the middle symbolically and all dat jazz  my favourite ending in a while"
"Blue eyes Crowlack",2013-05-05,"how was thewriting off to you  just curious i thought as far as a tv show it was great very subtle in places with just enough epicness qot and tywin classic also the brusing of the brotherhood was a nice touch to me aint no good good guys bad bad"
"Fredwin",2013-05-05,"how can you say sam is the same in the books hes a coward not a total moron hes training to be a meister i gave it a 7 it was a very imbalanced episode the dialogue and direction of the first two scenes was probably the worst of the series in my opinion having them play back to back was a huge mistake"
"A Bear covered in Fluff",2013-05-05,"the barristanjorah conversation seemed pointless to include this episode and was a bit odd in drawing out the differences from the books so will dany never learn of jorahs earlier betrayal  whut that didnt happen this episode that was last episode"
"DolorousKim",2013-05-05,"i actually rather liked this episode so it gets an 8 rating from me to me it was much stronger than episode 2 and a bit stronger than episode 1 sure it was a bit of a let down compared to the past two episode but still this is a vast improvement over pretty much every episode in season 2 with the exception of the blackwater episodewhat worked for melady olennalord tywin  for all the folks who were getting disgruntled with the qot owning everyone that she conversed with we a have scene where each player held hisher own great acting as usual from charles dance and diana riggtyrioncersei  a bit of a new dynamic shown in this normally totally antagonistic relationship i guess misery makes for some strange bedfellows i really liked this scene and both peter dinklage and lena headey acquitted themselves quite wellthorosanyoneeveryone  i am also really enjoying paul kaye take on thoros he totally dominates every scene that hes injonwildings  i thought that the climb sequences were pretty well executed and that tormund was a bit more in keeping with the tormund from the books i also think that these sequences helped to advance the jon snowygritte relationship a bit further into the realm of believability orell sucks pretty hard thoughlittlefingervarys  i always like to see these two characters interacting and littlefinger was especially chilling his character has not been done justice thus far this season and i say this as someone who doesnt even care for the character to any great extent but i thought that the final scene was a big step in the right directionjaimebrienneroose  not a showstopping scene but something about this one was both amusing and creepy to me all at the same time roose telling jaime that he overplayed hisposition i was yelling hand during the pause i also like the failing at dinner line from jaimewhat didnt work for mei guess that im in the minority here but i really didnt like the ramsaytheon scene i hate torture sequences to begin with and things just seemed to go on forever please please tell me that we are not going to have two full seasons for theon getting tortured by ramsayarya the master archer  just wtf since when is arya some super wunderkind with the bow and arrowjojen has a seizure  again wtf are they mixing his character up with robert aryn i mean robin arynmeeraosha antagonism  why why is this necessaryberic selling gendry to mel  totally not in keeping with berric and the bwb may have been the most disappointing sequence of the episode to meros  okay i was never a fan but man that was a pretty shitty way for her character to have gone out"
"Jabronius Maximus",2013-05-05,"well it was just a meh episode i gave it a 7 the show was firing on all cylinders the last couple weeks but this week was more of a pit stop hopefully it picks up moving forward and i really dont like the actor for lf imo dude is tearing apart the character"
"Fredwin",2013-05-05,"what didnt work for mearya the master archer  just wtf since when is arya some super wunderkind with the bow and arrowwell in episode one season one didnt she take the bow from bran and make an expert shot for tv continuity that is"
"lomiller",2013-05-05,"gave it a 7 due to a couple good scenes it was more of a 65 though worst episode of the season imo"
"A Bear covered in Fluff",2013-05-05,"btw 910 for the episode i pointed out all my excitement in the nonspoiler thread lol editing all the while i was watching my only irk was some of the cheesiness the small awkward moments lorassansa tyrionsansashae but they needed those scenes to show sansas horrific dismay at littlefingers ship leaving such a cute ship oh and yea the bran scene seemed like filler to me they are getting closer to the wall and meera hunts for them but it was really pointless i did however also enjoy lfs mention of someone useful thinking of dontos edited by a bear covered in fluff 05 may 2013  0946 pm"
"go joff go",2013-05-05,"i gave it a seven i didnt dislike any scenes its just that it had too many low key scenes just the way it happens i was slightly disappointed that the bolton scene ended up being one of the shorter scenes in the episode"
"Arrow",2013-05-05,"arya the master archer  just wtf since when is arya some super wunderkind with the bow and arrowdidnt the very first episode of season 1 show arya humiliating bran when he was learning archery she comes up behind him and shoots and hits the center then runs from him"
"Shitmouth the Wise",2013-05-05,"im going to miss ros and her tits"
"Winterfell's Crypt",2013-05-05,"after two very solid episodes this was a letdown a 6 at best the changes with gendry really rankled me"
"TheWhiteRabbit",2013-05-05,"not amazing like the last few episodes but still solid id probably give it an 8"
"DolorousKim",2013-05-05,"well in episode one season one didnt she take the bow from bran and make an expert shot for tv continuity that isyep you are right that did happen in episode one but i took it to be more of lucky shot perhaps i misinterpreted and it was meant more to show her overall skill level my mind keeps going back to the way that book arya had trouble bending the bow properly when she was with bwb and thats where my cognitive dissonance is undoubtedly coming from"
"KRANG202",2013-05-05,"easily the worst of the season meh"
"DreamSongs",2013-05-05,"personally the only thing that really ruined the episode for me was loras scenes especially that horrible scene with sansa in the garden sophie turner deserves a better actor to play off of"
"Florina Laufeyson",2013-05-05,"9 it was pretty great because the wall stuff was awesomely done that shot of jon and ygritte on the top was beautiful sam singing the little children song was so great its my favorite sam moment 3 the big change with mel and gendry was pretty drastic but it works it really works im ok with itwell guys we dont have to worry about ros anymore scattered applausedropping lots of foreshadow bombs and the getting rid of ros plus roose action and some wall made for a good episode for me"
"Zman1863",2013-05-05,"im going to miss ros and her titshaha havent seen em in a while though i was glad they got rid of her but the way it was done made me refrain from celebrating"
"IPSidorov",2013-05-05,"best episode in the whole show the flaying begins wall climbing as the most cinematic scene ever no irritating dany stuff longawaited death of the whore"
"Chuck88",2013-05-05,"wasnt an amazing episode especially in comparison to the previous two but still very decent ramsay and the shot with ros at the end made it for me and that shot atop the wall at the end arguably the most beautiful shot of the entire series 810"
"Haymaker",2013-05-05,"give it a 7 worst of the season but this season is the best to date so it was still pretty darn good was definitly a setup epsidose so lacked the punch of the past three but ups the anticipation for the remaining 4 epsiodes dont have any complaints on any of the scenes really maybe having joffery straightup kill ros was a little odd to me interesting curveball having tywin threat to put loras on the kings guard but still hoping he is somehow put on it eventually"
"The Storm King",2013-05-05,"not as good as the earlier ones still gave it an 8 cos lf varys ros finally dead and tywin vs olenna"
"Ser Graymax",2013-05-05,"back to a 7 has to be some filler i guess still great tv we got to see just how attractive the red woman is when she talked to arya killing off ros wasnt the shocker it was meant to be and a loss of one of the most attractive females on the show ygritte continued to grate on a raw nerve and i loved her in the book be glad when she is gone the queen of thorns and tywin epic edited by ser graymax 05 may 2013  1043 pm"
"Arya Stalka",2013-05-05,"8 and commenting before reading other comments i was happy to see that sam found some buried treasure smilepng classbbcemoticon alt  again wtf is rickon lol maybe i missed him my fave part was the wall climb and as messed up as it sounds theons torture scene i am not sure how i feel about gendry and melisandre as the woods witch and what she saw in arya my fave lil assasin  could be a brilliant plot hmmmm loved tyrions awkward moment this episode is definitely leading to the climax eta yes i did enjoy qot and tywin lol ugh and brienne in a dress and poor jaime and his steak sadpng classbbcemoticon alt  edited by arya stalka 05 may 2013  1041 pm"
"Spilly",2013-05-05,"im sure if i were to buy the whole season 3 package and watched each episode back to back to back this episode wouldnt disappoint me its just a filler episode with some weird twists having to wait a week until next episode though makes this episode a bit ehh"
"a shadow",2013-05-05,"i did not like almost a single piece of it so if you are of the ones happy with it just skip tonguepng classbbcemoticon altp  blinkpng classbbcemoticon altblink  mellowpng classbbcemoticon altmellow  likely the first episode i was repeatedly checking time if it is going to be over already and definitely the first in a bad way i went to find who wrote this stuff benioff and weiss wackopng classbbcemoticon altwacko  the things what made me most mad besides the general wasting of the screen time were the handling of aryagendry blackfish loras no way in all the worlds is it in aryas character to see her friend taken away against his will by some stupid cow and do nothing they could have had her away training with anguy or any other excuse because melisandres gibberish about the darkness in her was neither here nor there for most of the viewers id guess blaskfich who is one of my characters in the books stays dum on tv all blaming no suggesting or doing anything else except repressing edmure loras childhood dreams about his wedding gave a halfsmile but also a neon writing of the word stereotype i dont know for me the actor already presents his character weakly with his acting and the stuff he is given makes it worse tonguepng classbbcemoticon altp  meeraosha was simply a waste gillysam almost as well even the effects of wall climbing seemed from an era of around 1970s dislike very much hope the next one will get back to being great or good"
"Lothar",2013-05-05,"my first 10 of the season because finally its slower theyve allowed scenes and stories to breathe and it doesnt feel theyre rushing through the plot which is how the last episode felt to me i feel like this was the most understandable episode of the season for causal fans i think it was so much better written than the last episode i feel like its the first time theyve done jons story justice this season mostly because they actually spent time on him with theon theyve finally told the audience that no theyre not supposed to know whos torturing theon or whats going on and the torture is becoming just as brutal as it was in the books olennatywin and varyslittlefinger were two scenes with awesome awesome dialogue that i loved all the more because i wasnt expecting it the entire climb and the beautiful shot at the end were some of the most atmospheric scenes in the series oh and ros is dead how could anyone give it less than a 9"
"lostinwesteros",2013-05-05,"this season is beginning to unravel i fear getting tired of ygrittes bravado felt shortchanged by the brief sam and gilly scene and shortchanged by the brief bran scene the sansaloras scene was entirely unnecessary imo qot and tywin was pretty good especially when she broke his quill hated what happened to ros liked the scene with tyrion and cercei the theonramsay scene was well played but i still think its being included at the expense of other solid story lines bran and company samgilly  i cant wait for coldhands  and i really hope were not going to get cheated out of him roose scene was weak frey scene was ok  loved the appearance of the frey boys view down from the wall was terrifichated the whole melisandre bit hated that beric and thoros handed gendry over to her men im no longer a fan of the bwbtheyre not a brotherhood after all gave it a 7 edited by not only but also 05 may 2013  1041 pm"
"Arrogant Bastard",2013-05-05,"i give it about a 75 but will round up to an 8 certainly not the best of the season by a long shot id put it on par with the season premiere and definitely better than episode 2 liked queen of thorns and tywin good little scene and i laughed at the sword swallower line melisandre and the brotherhoodcontrived yes but i thought the interactions worked i didnt particulary like to see the bwb handover gendry like that but i think it happened that way to spoiler set up arya running away from them  jon snowfirst time he got a considerable amount of screen time and it worked liked the ending long shot and his chemistry with ygritte meh jaime brienne and bolton i was really looking forward to this scene and it just sort of fell flat not bad but cut really short i imagine theyre spoiler trying not show roose as cruel and backstabbing as he is in the books so as not to give away his betrayal which makes sense however his betrayal may not have been built up enough when it does happen and catch people too off guard theon not bad but scene ran too long and until its revealed who this torturer is just seems to be going nowhere"
"TheWhiteRabbit",2013-05-05,"after watching it again i gave it a 7 it was definitely a setup ep and there were a few flat scenes solid nonetheless season 3 so far for me e1 7 e2 8 e3 9 e4 10 e5 10 e6 7 overall this season has been amazing thus far"
"Lord Godric",2013-05-05,"personally the only thing that really ruined the episode for me was loras scenes especially that horrible scene with sansa in the garden sophie turner deserves a better actor to play off ofoh please sophie turner is by no means the best actress on this show i wouldnt even go so far as to call her good"
"Steve Stark",2013-05-05,"interesting episode six or a seven from me cant wait to see unrosjust to watch people piss and moan about it on the forums"
"TNine",2013-05-05,"no way in all the worlds is it in aryas character to see her friend taken away against his will by some stupid cow and do nothing  yeah she would and already did in s2 when gendry was taken for torture right before tywin shows uparya couldnt do anything in that situation she was surrounded by men three times her size who would stop her and she tried to stop them but didnt get suicidal about it"
"Arya rules",2013-05-05,"best episode ever loved the changes from the book incredible visuals massive thumbs up to all involved"
"_Oberyn_",2013-05-05,"10 just for ros dying i hope all the other hbo bs gimmicks have the same fate"
"Rhaegarsjoy",2013-05-05,"810 good episode my only issue with every episode this season this how much little time is being given to robb n cat side especially as we get closer to seasons end of course always love varyslf scenes lf giving ros to his lil friends i feel conflicted on one hand no more pointless ros scenes on the other that lil fucker needs some smack down soon"
"cnote",2013-05-05,"i gave it a 6 worst episode this season by farthe worst scenestyrion and sansa when sansa was trying on her dress i was hoping someone would drape a lannister cloak around her and shed be wed to tyrion on the spot instead tyrion stops by and tells her right in front of shae no wonder they cut to the next scene they couldnt figure out what tyrion could say in this assbackward situation ser loras and sansa this scene was pointless loras is gay we get it he doesnt need to be talking up his favorite broach and describing his littlegirl fantasy wedding in the same episode the writers seem to take a stand for gay rights with the stuff olenna says and then they portray the only prominent homosexual character as a borderline offensive stereotype and whats with him describing an ideal wedding dress with french sleeves there is no fucking france in this universe its really sloppy writingthe best scenesflaying at the dreadfort ros shot up with crossbow quarrels why the fuck was she even a character"
"a shadow",2013-05-05," yeah she would and already did in s2 when gendry was taken for torture right before tywin shows uparya couldnt do anything in that situation she was surrounded by men three times her size who would stop her and she tried to stop them but didnt get suicidal about itin s2 she was a captive peasant made to witness the torture done by the men who held her and gendry was someone she barely knewin s3 she is a highborn to be ransomed for a high price by men who praise her father and give trials to the likes of the hound and gendry is supposed to be her family"
"Cravensbayne",2013-05-05,"really good my non reader friend is not diggin the slow story lines but i am eating every spoonful they are giving me i keep telling her to judge it once she has seen the payoff it wont be long 810"
"Cravensbayne",2013-05-05,"really good my non reader friend is not diggin the slow story lines but i am eating every spoonful they are giving me i keep telling her to judge it once she has seen the payoff it wont be long 810"
"a shadow",2013-05-05,"french sleeves there is no fucking france in this universei missed that lolgif classbbcemoticon altlol "
"Talbot",2013-05-05,"alright scene by scene as i remembersamgilly stuff was great it was good depth for the characters and i loved them talking about sams background i also thought that there was a very tense feel to the scene with the whole woods around them the fact that rast and the white walkers are out there made it great i didnt know what to expect having read the books as well my one nonreader friend thought sam was gonna die therebranoshameera was ok but these scenes arent doing much for me they just feel useless at this point which is frustrating since brans arc is vital to the northwhitewalkers in the bookwall climbing was well done i thought the jonygritte scene early on was a good way to develop that relationship and i loved seeing tormund acting a little more harlike the climb itself was cool the context of orell trying to cut their rope was relatively justifiable but still tense and that last shot of the north was magnificenti liked anguyaryas scene with the bow thoros is such a great character on the show so well acted the valyrian exchange was neat gendry being kidnapped is a good example of an effective adaptation from novelscreen but i thought the guys acting was meh arya was great tonight thoughjaimebrienne continue to run this season roose is being portrayed in such a subtly creepy way i love it jaime trying to cut the food was hilarious and the bondchemistry between the two is great definitely their season thus far however i was disappointed that we didnt get give robb stark my regards sets up my favorite line of the novels at the rw unless they moved it to next weektheonramsay was fucking brilliant iwan rheon is nailing the utterly crazysadistic nature of ramsay and its only the start of this torturous relationship i know some people want the worst to happen to theon but its gonna be hard for them down the stretch to not pity him great acting by alfiesansaloras was perfectly awkward i know their kind of stereotyping loras as a gay man but its still only lighthearted olennatywin was a fun exchange i love the humor that riggs brings to the qot and how she nearly ruffled tywins jimmies good foreshadowing with the kings guard i think that after learning he is to marry cersei loras will try and demand he join the kg but that cant work because tywin wants highgarden or maybe margaery can ask joffrey to appoint loras to spite tywin which will add further conflict between jofftywintyrioncerseis relationship is great on the show and the scene with shaesansatyrion was well acted by dinklagethe varyslittlefinger exchange was awesome if you can get over lfs speech impediment the voiceover was odd normally got doesnt do that but it worked for ross death im not upset by it i understand it and i get it it was particularly brutal but i like how its still a reminder of how fucked up joffrey is even with margaery starting to twirl him around her fingersstill the editing was a little jumpy i was still expecting a come down episode after the 3 kick ass weeks weve had before there were no excellent scenes but most everything was good7for reference3x1 83x2 83x3 93x4 93x5 10"
"DarkAndFullOfTurnips",2013-05-05,"i missed that lolgif classbbcemoticon altlol you missed it because it didnt happen he says fringed the show isnt stupid enough to reference france use your head"
"a shadow",2013-05-05,"you missed it because it didnt happen he says fringed the show isnt stupid enough to reference france use your headi try to ninjagif classbbcemoticon altninja  but it somehow made me feel better not even a little serious about the episode and i just had to try and fell better about it biggrinpng classbbcemoticon altd  edited by a free shadow 05 may 2013  1117 pm"
"Daenerys Must Die",2013-05-05,"solid 7 for me  most issues i have were already mentioned i think what nailed it for me was littlefingers monologuevoiceover the themes of that were very deep as well as something i connect with hes very nihilistic in a sense even though this is written for the show it fits in with the general dynamic of why hes so interested in the eyrie again at the end it jumps a bit but it worked well enough with the voiceover the one true king killing ros wasnt my favorite but im glad shes in the dirt"
"TheWhiteRabbit",2013-05-05,"you missed it because it didnt happen he says fringed the show isnt stupid enough to reference france use your headhahaha yes"
"Hoo",2013-05-05,"10 great episode"
