"nick","date","comment"
"Bastard of Boston",2012-05-06,"first it must be said it is thee biggest elephant in the room i saw tonks boobs stupefy i loled at how unimpressed bran was when theon with his chest puffed out gave him his wake up call it was like bran was two seconds away from hitting the snooze button and telling theon to come back in 10 minutes gods help you theon greyjoy indeed rip ser rodrik i enjoyed this episode im waiting for the uproar over the aryatywin bond though and how tywin would never ever befriend a cup bearer because hes tywin and has no time for charming family anecdotes or unnecessary bowel movements  once a day is plenty personally i cant say i mind that tywin is being humanizedeven made likeable i think it adds to the grayness of the show and the smile arya let slip when complimented was also something i liked  i think arya got a rise out of being complimented by someone as capable as tywin she may hate him but she respects him also i like how theyre going about excusing her three choicesits shades of the old wasting 3 wishes gag damn it geniei wish you would just shut up so i can thinkwait no i dont wish that she was forced to use that death wish because of the situation littlefingers appearance in this episode added some decent tension and i fully believe that he recognized aryaand just chose to keep it to himself why would he out arya when knowledge is power and outting arya is giving up power cant wait to see where this goes also liked the little tweaks to ygrittejons meeting it feels a little more i dunno believable that jon wouldnt allow ygritte to leavehe just cant bring himself to kill her so hed rather try and carry her around as a prisoner i think rose leslie will do well with the role another joff slap is always funadd that to the reel i will make this into a drinking game one day also i like this friendship theyre developing between sansa and shae if nothing else it will give shae something to domaybe even turn her into a better character than she was in the books itll make her later choices more difficult heh the qarth spice merchant is good times im sorry but i kind of enjoyed how condescending he was to dany she needs it every so often the dragon theft was an interesting nonbook developmentguess this is the got crew trying to invent things for dany to do since shes pretty absent for so much of clash we also got pretty good confrmation that talisa is indeed a liar and most likely jeyne did anyone see the letter arya found on tywins table is jeyne spying on robb and sending intel to tywin it looks like shes up to no good oona chaplin is hot and thank you roose for confirming that your psychotic bastard ramsay will grace us with his fuckery cant wait edited by bastard of boston 06 may 2012  0933 pm"
"SelaBela",2012-05-06,"man this episode was awesome so strong i loved every second tbh i was on the edge of my seat for aryatywin phew that was close i like the way they got the second name out of her without it being tywin petyr being there just had my heart in my throat for arya i love that i dont know whats going to happen crucify me if you must purists but i actually am loving the changes tyrion nailed it loved the sansan scenes heart is bursting with happiness jonygritte made me laugh so hard loved it i actually hated ygritte in the books but i might actually like this chick a bit"
"Lord Belmore",2012-05-06,"i was ready to be mad about theon killing rodrik instead of the boltons but roose mentioning his bastard erased that from a deficit to a gain we still get the boltons theyll still betray the starks but theon takes out rodrik as the more emotional choice i didnt dislike anything else so thumbs up to the episode i do hope daenerys still somehow gets her visions in the house of the undying but i didnt love it enough that its lack will ruin anything for me"
"dtones520",2012-05-06,"did anyone else notice a potential lollys sighting in the riot scene there was a bigger girl getting her shirt ripped off and i immediately said lollys"
"Trebla",2012-05-06,"that was a fabulous episode perhaps the best so far this season i enjoyed the deviations arya having to rush the kill of lorch arya practically playing peek a boo with littlefinger im really enjoying her interaction with tywin because it gives her an out for the most obvious question why doesnt she use a kill on tywin its harder to that without her inner dialogue i love yrgitte shes a fantastic casting choice and i enjoyed her new scenes with jon had to giggle at her grinding her ass into jon his balls are going to be blue for other reasons that being cold and the capper the case of the missing dragons it gives dany a lot more to do that just telling everybody she is the blood of the dragonmother of dragonsstormbornunburnt"
"House Snow",2012-05-06,"funny park of the episode for me was when jon was snuggling ygritte she started a sentece and i was so sure she was going to say you know nothing john snow and she said instead youre stupid so close"
"Triskan",2012-05-06,"i love yrgitte shes a fantastic casting choice and i enjoyed her new scenes with jon had to giggle at her grinding her ass into jon his balls are going to be blue for other reasons that being coldhow dare you serthere are children on this board"
"Ser Joe of House Targaryen",2012-05-06,"so if danys handmaidens are all dead then does that mean we wont have any girl on girl action on the ship to slavers bay frown5gif classbbcemoticon altfrown5 "
"Laohu",2012-05-06,"uh wtf just happened here at the end i did not see that one coming guess dany has more incentive to visit pyat pree at the hotu"
"LuisDantas",2012-05-06,"the changes were even deeper this time mostly worked however theon  i love his lost look after butchering rodrik i can almost hear he doubting he did it himself maester luwin and bran had some great lines and delivery as well i particularly liked brans tothepoint question and how even theon himself seems to wonder if he always hated the starks or if he does even now if only he had followed a bit more of maester luwins advice i felt like telling him that in order to be respected as lord of winterfell he would have to show a willingness to follow the northern ways of good will and show mercy at least at first eta oh and rodriks last line was just perfect i found myself fully agreeing daenerys  i never expected such a strong deviation from the books still the plot seems to be moving fast jon  i disliked that jon promised to kill ygritte in this version of the tale it is surprising that he seems to have lost the other rangers on the plus side jon and ygritte have great chemistry on the screen i loved their scene together robb  great lines here as well talisa does indeed amputate far better than she lies maybe she is a spy for tywin i feel that we are expected to suspect so tywin  the dislexia line caught me unaware i dont know what to make of tywin as a parent after that arya  great justification for choosing amory lorch arya probably expects to have some use as a spy for robb and therefore would rather not ask for tywins head particularly now that he has bonded somewhat with her great scene with the book of houses as well catelyn  she picked up on robbs feelings the moment she saw him with talisa i liked that i wish i could disagree with her reminder about robbs duties asha  i am not in love with the changes seen but are they even changes at all they fit perfectly with ashas pragmatism roose bolton  so now he is intentionally loosing ramsay on winterfell and announcing that he is doing so quite a change although it might not have lasting consequences petyr baelish  does the timeline in the books fit his suggestion that the lannisters pursue an alliance with the tyrells it does sound exactly like the sort of insidious counsel that he would give to weaken everyone else on that note it is interesting that apparently the unholy magic used to kill renly isnt such a secret in the tv show i have a feeling that we will have more clear reason to question davos opinion about stannis here which of course is a good thing  stannis gets the get out of prison free card way too often eta i found myself wondering about lollys does she even exist in this continuity it could go either way a pity that the riot scene did not involve horses they would have added a lot budgets are a sad reality edited by luisdantas 06 may 2012  0946 pm"
"Triskan",2012-05-06,"is it ok to discuss the scenes from the next episode in this thread or should that go to the e7 section"
"Joshua Stevens",2012-05-06,"who took the dragons and how was this episode over so quickly best one yet i think joshua stephens and greyjoy07 wow never seen that coming and dont have a clue who took them anybody else have any suggestions think they added this to give dany more scenes since so few in the books"
"axels15",2012-05-06,"one change i didnt like was killing ser amory with the poison dart it was a welldone scene on its own but the great thing about weeses death was that you were left scratching your head at how he got the dog to go nuts and kill his own masterid argue that its pretty damn impressive for him to get that blow dart into him without anyone seeing i mean that hallway cant have been too big maybe not supernatural but damn talented"
"MSUMC25",2012-05-06,"talissa  jeyne this makes so much sense howd i miss that anyways this is a way better set up than in the books glad ramsey will make an appearance and piss off everyone who hasnt read the books dreaming of jon snow putting a sword through his head"
"Baitac",2012-05-06,"lorchs entranceexit was fantastic too bad this wonderful relationship will end soon or will it"
"dtones520",2012-05-06,"i got a bit teary eyed in the first scene the kid playing bran did such as awesome job acting in that scene really really great job the kids are amazing in general"
"J_Crews",2012-05-06,"the riot scene was intense dismembering the high septon was a bit much though i think the disembowelment and nearrape of a young girl was quite enough thank you very muchthat was how he died in the book as well ripped apart by the mob"
"teemo",2012-05-06,"favorite episode of the season and a bolton bastard was mentionedyesssss"
"J_Crews",2012-05-06,"im pretty sure that there was nothing that indicated no visions all the scene was meant to do was to get dany to the hotu in an exciting way once she gets there pyat pree can tell her that if she wants her dragons she can do what he says then she drinks shade of the evening has visions and gets the dragons backthen dracarys dead warlocksalso killing handmaidsnot paying those actors next season which means money to pay other actors no need to waste budget dollars on irri who plays no role in the book other than waiting on dany when you can use that on edmure or jojen or meera or ramsayagreed irri iswas dead weight i hope doreah wasnt the culprit as some are suggesting however shes so adorable id like to keep her for a while longer"
"Magic 8 Ball",2012-05-06,"how was a doreah betrayal hinted at last week i missed that also add my thumbs up to the dragonnapping biggest on screen deviation so far but the meanderings of dany in essos need some spicing up bring it on"
"Lord Godric",2012-05-06,"i definitely agree that while the story was changed  the essence of the characters and of the story have been true to what martin created and that is what is important im glad others are able to see that and appreciate it instead of complaining about all the changes"
"Laohu",2012-05-06,"id argue that its pretty damn impressive for him to get that blow dart into him without anyone seeing i mean that hallway cant have been too big maybe not supernatural but damn talentedthe faceless men are best at what they do i think we can all agree on that"
"HokieStone",2012-05-06,"that beheading was brutal to watch sadpng classbbcemoticon alt even more brutaljust as it happened and rodriks head was rolling across the ground  i hear my 7 year old son  who had apparently snuck out of his bed and down the stairs without me hearing him standing behind me asking daddy what are you watching aw shitwhat did you see son umi saw a man cutting off another mans head fuck guess ill be reading the board at 300 am tonight after i deal with his nightmares"
"PhoenixFlame",2012-05-06,"scenes that got the biggest reactions from me  the riot i loved how tyrion was realizing oh no shits going down and got tommen out of there joffreys eruption was perfect i also thought they captured tyrions own panic really well hes usually so calm and put together but i dont care how badass you are an angry mob is scary he sounded like he was about to have a heart attack oh and sansan at long last i also loved how he started dragging joffrey away so undignified xd  the opening agreed i almost expected bran to be lol stop messing around when theon entered then his hysteria and theons face as he hacked rodriks head offwow  tywins room i loved the detail about jaime being dyslexic question  do twins commonly share problems like that i wonder if cersei is dyslexic too but no one bothered with her because she was a girl at least in tv canon and aryas selfsatisfied smile was perfect as was her question about tywins father  the assassination jaquens face was pure gold when arya barked now then the dartwow i was in hysterics  bastards i squeed when roose said his son would be honored to drive theon out but now im curious as to when roose is going to betray robb and ramsay take winterfell or maybe robb thinks ramsay has taken winterfell purely under orders and is just waiting out a snow storm or something to bring in theon while of course ramsay has torched it  osha tonks busting the kiddos out was awesome and we got a glimpse of shaggydog loved it when she slit the guys throat  great shot of her with her arm out looking like a ninja  mr spicer hes fierce i loved how he totally schools dany i dont hate dany like some do but i giggle nonstop when she gets taken down a peg"
"JonHo",2012-05-06,"i dont understand why irri had to die doreah dies in the books so why not kill her off i mean what"
"Triskan",2012-05-06,"the ending of the opening theon scene almost feels reminiscent of anakins final conversion to the dark side in e3 of star wars it feels like hes giving up his soul especially with ser rodricks final words but theres still hope for some redemption for theon"
"Cheese Pudding",2012-05-06,"im pretty sure that whoever stole the dragons is going to the house of the undying so she will probably pick them up thereim pretty sure that there was nothing that indicated no visions all the scene was meant to do was to get dany to the hotu in an exciting way once she gets there pyat pree can tell her that if she wants her dragons she can do what he says then she drinks shade of the evening has visions and gets the dragons backthen dracarys dead warlocksalso killing handmaidsnot paying those actors next season which means money to pay other actors no need to waste budget dollars on irri who plays no role in the book other than waiting on dany when you can use that on edmure or jojen or meera or ramsayas it was implied i know she will go to the house of the undying but i hope im wrong i really hope because i want to see her visions but i feel were not that lucky since shell go there in rage it would make no sense for her to drink the shade of the evening too dangerous for her since they have her dragons ok that made no sense in the books too but she had her dragonsneds dream were cut so maybe danys visions were too sadpng classbbcemoticon alt about why anyone tried it that someone asked in the thread she was at xaros he had good guards and he wanted her dragons so he wanted them safe"
"Horus Ex Machina",2012-05-06,"agreed irri iswas dead weight i hope doreah wasnt the culprit as some are suggesting however shes so adorable id like to keep her for a while longerdead weight i dont get this i loved irri she was daenarys link to her dothraki side id much rather have seen doreah go edited by horus bergeron 07 may 2012  0556 am"
"Laohu",2012-05-06,"theons last kick to detach the head from the torso was graphic as hell"
"dtones520",2012-05-06,"i dont understand why irri had to die doreah dies in the books so why not kill her off i mean whatbecause the chick playing doreah is hottera better actress plus who knows what the girl playing irris schedule looked like maybe she couldnt continue with the series like the guy playing rakharoand its not like irri jhiqui or doreah are important characters they are hand maids you dont need three one accomplishes everything three does plus doreah taught dany her sexy styles with drogo why not her be the one to finger bang dany later"
"JonHo",2012-05-06,"haha are u serious so just because shes hotter oh my god thats fucking retarted and no the actress who played irri was a good actress and she said in an interview that irris death came as a shock and she was free to do game of thrones"
"J_Crews",2012-05-06,"dead weight i dont get this i loved irri she was daenarys link to her dothraki side now theres little keeping her from being totally westerosiandaldead weight as in she does nothing that has any bearing on the narrative whatsoever even after 5 books shes windowdressing and her salary gobbles show budgetmoney better spent on other things imo"
"Cheese Pudding",2012-05-06,"oh this post is just to tell that i liked the episode im questioning just what the theft could have originated but if danys visions were not cut them the episode was like 8510 ygritte was excelente even considering the changes osha is hot we saw shaggy and rickon talked jaqen was awesome as well tywin is still a bit soft for me but his scenes with arya are amazing completely amazing edited by cheese pudding 06 may 2012  1023 pm"
"Francis Buck",2012-05-06,"best episode yet i honestly do not understand how someone can say these changes were negative by doing so youre basically just claiming that grrms story is completely perfect and cannot be altered whatsoever in any way having the dragons be stolen adds an awesome boost to danys storyline that was sorely needed you can tell that theyre really going to be make the hotu intense and very important to danys story this season and the alterations to theons subplot only served to make his arc even more tragic and powerful than it was alfie allens acting this season has easily been in the top five of the show he really just adds a whole new dimension to that plot and beyond anything elseramsay has been confirmed how can you not be fucking psyched about that"
"Bastard of Boston",2012-05-06,"are you guys sure irri is dead i didnt see blood it could be that shes just unconscious ill have to rewatch"
"nara",2012-05-06,"overall okay with the changes they made in this episode the dyslexia thing was strange but i like that it showed tywins true affection for jaime it makes a good contrast for his relationship with tyrion the riot scene was great i thought that sophie did a fantastic job acting the attack sceneit was pretty frightening i miss lollys but considered what happened to her its probably just as well that they left her out i also thought it was better on horses but i can spare the expense if it saves a character love the dany ending unexpected im sure theyll tie it back to her story somehow i like the robbjeyne changes we dont see them fall in love in the books so it explains his actions better not sure i liked the littlefingerarya peekaboo he seemed to recognize her but would he let her go if he caught her i dont think sohed keep track of her sansa and shae as friends but that could be because i dont like shae i dont remember lc mormont telling jon to obey quorin without question it looks like they may leave out the fight where jon has to prove himself by pretending to be a turncloak that would be a real pity because its so critical to his character development hopefully that will turn up in the next episode"
"Gurney Halleck",2012-05-06,"i definitely agree that while the story was changed  the essence of the characters and of the story have been true to what martin created and that is what is important im glad others are able to see that and appreciate it instead of complaining about all the changesindeed accept and be appreciative for the wonderful bounty of hbo goodness that we have recieved for our fandom"
"J_Crews",2012-05-06,"are you guys sure irri is dead i didnt see blood it could be that shes just unconscious ill have to rewatchi just read an interview with the actress shes dead as dead gets"
"Spooky Scary Jurble",2012-05-06,"a darkhaired and darkeyed volantene noblewoman gosh this show is throwing worldbuilding right out the window this along with the spice kings comment about the silver edited by horiatha 06 may 2012  1028 pm"
"Lord Godric",2012-05-06,"dead weight i dont get this i loved irri she was daenarys link to her dothraki side now theres little keeping her from being totally westerosiandali do have to agree with this while i dont really care that irri is gone i never could distinguish her handmaidens in the book they do seem to be forcing dany to neglect her dothraki side and they seem to be knowingly do it last week we had the she is not a princess she is a khaleesi and then we had the oh silly dothraki we cant steal his statues bit besides having her khalasar significantly reduced they seem to be breaking her bonds with the dothraki completely  which will be interesting come her final scene in adwd"
"Trebla",2012-05-06,"i thought the dyslexia story really added extra depth to tywin ive always found him to be one of the most fascinating characters in the story not likable mind you but interesting in the books we learned that tytos lannister was a laughingstock and a teenaged tywin had to extinguish two houses to bring back respect to house lannisterin the show tonight tywin remarked that his father was loving but weakthis story showed that tywin instead had to be hard for the sake of the family im quite sure jaime did hate tywin for forcing him to sit four hours a day trying to read rather than being in the training yard or staring at his twin but this episode showed how useless an unlettered commander can be"
"Bastard of Boston",2012-05-06,"a darkhaired and darkeyed volantene noblewoman gosh this show is throwing worldbuilding right out the window this along with the spice kings comment about the silveryou cant possibly still think talisa is talisa from volantis after the scene tonight shes clearly hiding her identity beyond that volantis isnt exactly an integral aspect of the ice and fire series i dont think altering the color palette of its people is all that detrimental to anything its one thing to make dany ravenhaired its pretty inconsequential to make a volantene one"
"Triskan",2012-05-06,"i thought the dyslexia story really added extra depth to tywin ive always found him to be one of the most fascinating characters in the story not likable mind you but interesting in the books we learned that tytos lannister was a laughingstock and a teenaged tywin had to extinguish two houses to bring back respect to house lannisterin the show tonight tywin remarked that his father was loving but weakthis story showed that tywin instead had to be hard for the sake of the family im quite sure jaime did hate tywin for forcing him to sit four hours a day trying to read rather than being in the training yard or staring at his twin but this episode showed how useless an unlettered commander can bei may be reaching here but it also lends itself to jaimes tireless work ethic when he keeps working w ser ilyn to get his lefthanded skills caught up with his right"
"LuisDantas",2012-05-06,"a late thought shae seems to be more central to the story now i wonder if she will take some of the queen of thorns role particularly later on"
