"nick","date","comment"
"darksellsword",2014-04-20,"i gave it a 9 i really liked this episode seemed so short obviously because i was enjoying itmy only pet peeve was wishing daario had of pissed on the champion to make up for strong belwas not taking a shit i think it was a bit of a cop out to be honest"
"Fez",2014-04-20,"810 â it was a solid episode throughout but not much stood out as outstanding either i didnt much like sams scenes but thats about it for my complaints â â except one i dont usually have any issues with the shows production designs but it looked embarrassingly warm and sunny during the wilding raid what happened to winter if it werent the starks words viewers could be forgiven for thinking winter already came and went and now its early summer"
"C0bR",2014-04-20,"710 too much dd butchery to my liking edited by c0br 20 april 2014  0911 pm"
"boojam",2014-04-20,"a strong 9 until danythen a 10emilia can really nail it when she is speaking high valyrianshe was excellent this episodei thought all the dialog was unformly better written this episode edited by boojam 20 april 2014  0912 pm"
"Zman1863",2014-04-20,"there were some good scenes but there were also some bad ones that jaimecersei scene was horrible and made no sense they are too set in their characterizations cersei and tyrion get consistently lightened as characters but when jaime goes through an actual in book transition they are resistant to following through with itâ"
"libertine",2014-04-20,"this one was a 9 for me tyrion  pod tywin  tommen tywin  oberyn littlefinger  sansa all were really great scenes i also liked the ending although the fight could have been a little more entertaining but nevermind it shows that daario is super badass sams scenes sucked a little though"
"TheHouseHB",2014-04-20,"a 10 best episode of the seasonâ"
"Shitmouth the Wise",2014-04-20,"very good episode considering nothing really big happened"
"Ran",2014-04-20,"8 i looked back over my votes for the first three episodes over the previous seasons and this one has had the best results from me yes even outdoing season 1  lord snow got a 7 so kudos to them for a solid start reviewed it in more detail here where i think its fair to say that its actually a fairly elegantly written episode im a sucker for stories with a strong thematic throughline though"
"Darth Pipes",2014-04-20,"810â a solid episode although not even close to the last twoâ at times it felt like the more expositionheavy episodes of season 1â but definitely a number of good scenesi liked tywintommen a lot for instance"
"Montey14",2014-04-20,"they twinoberynâ scene was the best of the episodethe sam scenes were blahhhhi would have liked to have seen the scene where littlefinger tells sansa about the true poisner of geoffryaria scenes were also very blehhhhand too bad they cut out the big eunich"
"RenlyTheOneTrueKing",2014-04-20,"7 i must be like the only one who likes sam liked the new daario except for when he peed littlefinger is so pervy but thats awesome dany was good jon was good not a fan of the jamiecersei scene oberyn still comes off as meh to me tywin is beast as per ush it looks like margaery didnt know of the plot and olenna is awesomely awesome davos is too good for stannis even though i totally ship them also yay shireen in another episode tommen is better like this for me laughed at aryas youre the biggest  to the hound used to love arya series 1 hated her 23 now love her again strange i love pod and liked tyrions wittiness wildling attack was amazing still love tormund i think thats pretty much the episode haha edited by renlytheonetrueking 20 april 2014  0924 pm"
"DreamSongs",2014-04-20,"810 â it was a solid episode throughout but not much stood out as outstanding either i didnt much like sams scenes but thats about it for my complaints â â yeah the sam scenes â the second one wasnt so bad but the first one was hard to get through"
"TheWhiteRabbit",2014-04-20,"i thought it was awesome enjoyed it more than episode 2 actually i feel like theyve finally figured out how to accurately pace each episode if the rest of the episodes are like the first three this season will turn out to be the best by far edited by thewhiterabbit 20 april 2014  0920 pm"
"Baltan",2014-04-20,"a 9 i really cracked at arya and the hound scene with the stew â i actually found myself asking what had davos figured out couldnt relate the bank of braavos loan that early in the story â im not sold into the gilly in mole town story but well she cant be around in the battle of castle black â new daario is ok but not super cool like daario should be total hottie either way â olenna and tywin were superb specially papa lannister educating tommen over a yet not so cold joffrey corpse â except one i dont usually have any issues with the shows production designs but it looked embarrassingly warm and sunny during the wilding raid what happened to winter if it werent the starks words viewers could be forgiven for thinking winter already came and went and now its early summer â where i live in winter if we have a polar wave the polar winds clear up the sky those sunny days are usually the coldest ones â edit spell edited by baltan 20 april 2014  0930 pm"
"Widows_Blood",2014-04-20,"i gave it an 8 only thing i didnt like was the sept scene and i could have gone without the samgilly stuffâ"
"Widows_Blood",2014-04-20,"also i think the pacing is the best its ever been the writing seems to be more confident and everything just flows seamlessly usually the first few episodes are the worst so the fact that i have really enjoyed the episodes thus far should mean good things for later in the seasonâ"
"boojam",2014-04-20,"ran man our perceptions of dany sure differi mean in the books george made her a juggernaut until dancei dont agree with the analysis"
"Jamie Lannister",2014-04-20,"710 the best scene by far was tywin quizzing tommen  that is the right kind of deviation it perfectly established the kind of thoughtful positive counterpart tommen will be to joff and dance killed it as usual excellent scene â shame it was followed by uh that edited by jamie lannister 20 april 2014  0922 pm"
"Batavian",2014-04-20,"i gave it a 5 mainly for the silliness in front of meereen"
"Ran",2014-04-20,"boojameh juggernaut shes stuck besieging the place for a good long stretch almost gets killed and discovers one of her most trusted advisors has been selling her out shes not that much of a juggernaut in asos"
"Bonifer Tasty",2014-04-20,"i liked the cerseijaime scene in teh sept but it was definitely creepy â was really excited to see sansa reunite with littlefinger but the scene ended up flat for menot sure why â and why did he throw the necklace into the boat with dontos â doesnt sansa still have the hairnet in the book  seems like that could be important â i really thought margaery might be in on the poisoning but this made it seem like she didnt know at all â sam scenes were boringwe know you love her just get on with it â also not sure im going to like the trip up to rout out the craster rebelsseems unnecessarily risky â i gave it a six maybe i should change it to a seven"
"shiola",2014-04-20,"i give it a 6 until i rewatch it â the dialogue wasnt engaging in most of the scenes â a lot of the acting felt kind of off â the way jaime was handled really really bothered me â new daario just doesnt work for me so far â margaery not being involved in the murder was disappointing to me â the good things seeing grenn again â the episode actually managing to shock me with the scene of the wildling massacre â the houndarya are a pleasure to watch â cersei in the very beginning of the episode was good â eta was gonna give it a 5 but i bumped it up to a 6 for shireen3 edited by shiola 20 april 2014  0947 pm"
"Sir Dominus",2014-04-20,"solid 8 from me"
"shiola",2014-04-20,"forgot to mention that i hate with every inch of my being the tv version of littlefinger â i can hardly stomach his stupid skeevy breathy voice â to me theres nothing compelling or interesting or intelligent about him at all"
"Ser Creighton",2014-04-20,"6 it was ok nothing stood out except i felt the acting was a bit over the top all around it felt more melodramatic than dramatic to me oberyn keeps doing the same thing raise chin stare cock head to the side a bit make a quip not really sure if that was stannis panic but he never seems to have the answer to anything dink is pushing his accent to hard its like he is speaking to children all the time sort of incest rape a lot of sam not doing much a little of jon being broody but not much else the wildlings i am going to eat mommy and daddy yes i know your so bad and scary you cant act but so scary really oh god and little finger elongating every word he could speaking of bad acting tywin and tommen what was that it was like some dark version of school house rocks arya and the hound came off almost like a comedy schtick to me meet the odd couple i thought the gate to meereen was the best part in terms of production and melodrama dany has always been a bit melodramatic so fit right in with her drama or soap opera can be a fine line at times i dont think dd would know a fine line if they tripped over it probably hit it with a sledge hammer like most things if they did i dont mind the changes or anything just thought the acting themes and plot were a bit off tonight and i didnt find much interesting in the episode"
"DreamSongs",2014-04-20,"drama or soap opera can be a fine line at times i dont think dd would know a fine line if they tripped over it probably hit it with a sledge hammer like most things if they did i dont mind the changes or anything just thought the acting themes and plot were a bit off tonight and i didnt find much interesting in the episode ellaria sand probably bothers me the most â her acting is like something from a bad telenovela â jmo"
"ohpooratlas",2014-04-20,"was kind of a flat episode for me until the siege of meereenâ that brought it up to a 7 forâ me â episode needed more creepy littlefinger"
"Daenerys Must Die",2014-04-20,"8 on par with the last few weeks and pacing was good felt it ramping up to the ending bits â tyrionpod 2nd half of aryasandor nights watch stuff samgilly felt like it dragged along but what can ya do tywintommen conversation  very socratesesque as a friend of mine pointed out mereen  just the scope of it felt very grand compared to seasons past and i enjoyed that despite my not being the biggest fan of that story edit how could i forget dontossansalf  seems well get more into the necklace next week â all highlights for me â will save the cons for nitpicking thread edited by daenerys must die 20 april 2014  1000 pm"
"Gannicus",2014-04-20,"mediocre episode â some good moments â the tywintommen scene worked sansalf was executed well tyrionpod was nice kit harrington has learned how to act â some bad moments â jaimecersei wtf either that scene was misdirected or misacted because i doubt they were trying to do a rape scene sam and gilly will continue to bore us to tears for many an episode im sure how many dornish pornos are needed before we get that oberyn is a passionate bisexual man â and of course we need to be subjected to another insufferable dany badass scenewell acted though while stannis tells davos hes running out of time edited by gannicus 20 april 2014  1002 pm"
"Shitmouth the Wise",2014-04-20,"6 it was ok nothing stood out except i felt the acting was a bit over the top all around it felt more melodramatic than dramatic to me oberyn keeps doing the same thing raise chin stare cock head to the side a bit make a quip not really sure if that was stannis panic but he never seems to have the answer to anything dink is pushing his accent to hard its like he is speaking to children all the time sort of incest rape a lot of sam not doing much a little of jon being broody but not much else the wildlings i am going to eat mommy and daddy yes i know your so bad and scary you cant act but so scary really oh god and little finger elongating every word he could speaking of bad acting tywin and tommen what was that it was like some dark version of school house rocks arya and the hound came off almost like a comedy schtick to me meet the odd couple i thought the gate to meereen was the best part in terms of production and melodrama dany has always been a bit melodramatic so fit right in with her drama or soap opera can be a fine line at times i dont think dd would know a fine line if they tripped over it probably hit it with a sledge hammer like most things if they did i dont mind the changes or anything just thought the acting themes and plot were a bit off tonight and i didnt find much interesting in the episode but you gave it a 6"
"P. frontalis chiripepe",2014-04-20,"i really liked this episode there was a few cheesy parts like when grey worm mormont and barristem all took turns asking to fight the lone warrier and then each took on a puppydog face when dany turned them down but overall great episode and ill have to watch it again to be sure but it might be my favorite of the 3 so far"
"chicagostatecougars",2014-04-20,"5 it was aight"
"ServantOnIce",2014-04-20,"710 â â â 1 sex scene with oberyn was too long â 2 i loved the thenns scene but it was too lord of the ringish and doesnt fit into asoiafgot â 3 the duel scene was great    â but i miss strong belwas    â â â 4 everything else was solid except for sam sending gilly to a filthy brothel to raise a kid â dumb sam"
"Scrambled Aegon",2014-04-20,"im torn most of the episode deserves a 9 or me but jaime turning into a rapist does not i dont know how ill reconcile the two and rate this one i might have to see how they handle it in interviews and in next weeks episode because apparently they didnt mean for it to come across the way it really really did"
"Vegeta_Greyjoy",2014-04-20,"4 weakest episode in the entire series"
"chicagostatecougars",2014-04-20,"jaime scene was disturbing as hell i imagined it as more consensual than that to me it was a powerful scene in the novel one of the most memorable but the depiction from the show was disturbing as fuck"
"lil_z",2014-04-20,"loved this episode thought i might be biased as a book reader i loved daenerys scene this episode held a lot of promise and setup for next episide â there are many who seem disappoitned but you need these episodes to both save budget and to build up to the next episode seems we have impending wildings attack sir davros is hatching a plan we dont know what yet tywin and oberyn are working togethers though uneasy and meeren sansa has found her way off of kings landing finally shows the tension of who the slaves will react to the queens speech and show â in context this was a fantastic epidsode call it the cliff hanger before the climax of several plots"
"Ran",2014-04-20,"107 votes 750 average 7 media 763 normalized topbottom 5 removed"
"Nictarion",2014-04-20,"9 that last speech was epic the command that clarke has over that language is so got damn hotagreed i gave it an 8 loved cocky daario vs meereens champion kissing one of his ladies was a nice touch the rest of the episode was just ok but the ending was great edited by nictarion 20 april 2014  1044 pm"
"Nictarion",2014-04-20,"dp edited by nictarion 20 april 2014  1043 pm"
"YourMomsBox",2014-04-20,"hmm i thought it was the best episode of the three last weeks was a bit disappointing just because i expected a little more from it there was a couple of things that i didnt like however primarily the jaimecersei scene jaime is one of my favorite characters and he has been in the process of a very good redemption arc since last season i was slightly distracted during that scene but it seemed like he pretty much raped cersei was that in the books i cant recall and yeah the sam scenes were boring but the storyline wgilly never interested me to begin with so i didnt expect much i cant think of anything else that i disliked to be honest the aryahound scenes tend to have some lines that really crack me up everything else was pretty good in my opinion i think ser creighton your getting much too critical about the episode its a tv show and not everything can be perfect i dont see how lf and tyrions voicesaccents are an issue at all the wildlings should be presented in a somewhat darker light id agree that the whole cannibal thing isnt necessary but attacking that village the way they did felt kinda fitting makes them actually feel threatening to some likeable characters from the nw jonsampyped etc i dont know how the tommentywin scene was terribly actedat all i liked that tywin basically admitted that joff was a crap ruler and the part about strength not being the most important characteristic of a ruler good episode a solid 8"
"YourMomsBox",2014-04-20,"hmm i thought it was the best episode of the three last weeks was a bit disappointing just because i expected a little more from it there was a couple of things that i didnt like however primarily the jaimecersei scene jaime is one of my favorite characters and he has been in the process of a very good redemption arc since last season i was slightly distracted during that scene but it seemed like he pretty much raped cersei was that in the books i cant recall and yeah the sam scenes were boring but the storyline wgilly never interested me to begin with so i didnt expect much i cant think of anything else that i disliked to be honest the aryahound scenes tend to have some lines that really crack me up everything else was pretty good in my opinion i think ser creighton your getting much too critical about the episode its a tv show and not everything can be perfect i dont see how lf and tyrions voicesaccents are an issue at all the wildlings should be presented in a somewhat darker light id agree that the whole cannibal thing isnt necessary but attacking that village the way they did felt kinda fitting makes them actually feel threatening to some likeable characters from the nw jonsampyped etc i dont know how the tommentywin scene was terribly actedat all i liked that tywin basically admitted that joff was a crap ruler and the part about strength not being the most important characteristic of a ruler good episode a solid 8"
"Empress In The North",2014-04-20,"â how many dornish pornos are needed before we get that oberyn is a passionate bisexual man â â â well everyone wants to see olyvars arse again gods death that thing can block out the sun â anyway i give it an 8 i actually kinda went kyaa when i saw the gates of meereen so much detail absolutely gorgeous as for the jamie  cersei scenewhy edited by empress in the north 20 april 2014  1042 pm"
"goddessoftitsandwine",2014-04-20,"8 overall â the jaimecersei scene gets a pitiful 1 from me in terms of adaptation character development and for adding unnecessary rape into a show overloaded with violence against women â â on the other hand i really loved sansas escape â ive never been a fan of aidan gillens acting but the scene was still beautifully shot â i also loved danys final 10 minutes â i dont get the hate for her i think that was awesomeâ"
"IvanStark",2014-04-20,"without dany scene it would be 5 with her i raised to 6 â sam scenes really killed the episode for me i dont know what will happen with him and this baby but instead of all the other interesting characters we would like to see and feel bran jon rickon more martells we get 10 minutes of borring sam and gily â i hate how they represented jaime while we are starting to like him in the book show is representing him as a total jerk that even cercei seems likable in comparison to him â sansa and littlefinger scene could be even more epic in my opinion â arya and hound were interesting but still waste of time â wildlings scene was great â tywin nailed it in both scenes especially with oberyn categorically was perfect tommen scene was also good i am starting to like tommen â new daario was finaly likeable and it could be more stylish without pissing i see here that some peple disliked short fight but for me it was perfect that pain in the ass on the horse is theatrically preparing as he will do a heroic thing and before everything starts he is down i was so excited â waiting for more edited by ivanstark 20 april 2014  1054 pm"
"JonCon's Red Beard",2014-04-20,"â well everyone wants to see olyvars arse again gods death that thing can block out the sun â â before i rate the episode because my screen isnt in the best conditions i have to ask did we see oberyns ass that might get the episode a few more points"
"Stan the Man Baratheon",2014-04-20,"107 votes 750 average 7 media 763 normalized topbottom 5 removed seems proper rating for this average episodeâ"
"Ser Redjed",2014-04-20,"i gave it a nine â i think that a good birthday present for the hound would be the emily post etiquette handbook"
"Jslay427",2014-04-20,"to the farmer the hound robs lf is lord paramount of the rl now so you cant blame raiders on walder frey"
"Ser Creighton",2014-04-20,"but you gave it a 6 yeah i gave it a 6 was going to be a 5 but being under the weather and probably more critical than normal i gave it the benefit of the doubt and gave it a 6 look i thought it was mediocre but there are far worse things out there than that you ever see into the blue or any of those fast five movies those are like 2s and 3s this was better than that by a bit so 5 or 6"
"Ser Creighton",2014-04-20,"710 â â â 1 sex scene with oberyn was too long â 2 i loved the thenns scene but it was too lord of the ringish and doesnt fit into asoiafgot â 3 the duel scene was great    â but i miss strong belwas    â â â 4 everything else was solid except for sam sending gilly to a filthy brothel to raise a kid â dumb sam yeah i agree there were a couple of things that sort of felt lord of the ringish and out of place for the series tonight"
"Ser Creighton",2014-04-20,"before i rate the episode because my screen isnt in the best conditions i have to ask did we see oberyns ass that might get the episode a few more points nope he had pants on while having sex"
"JonCon's Red Beard",2014-04-20,"nope he had pants on while having sex â i hate hbo â this is worst that the stannis butchery james rapery tyrion whitewhashery cersei victimization â i give the episode a 5 â wait i already voted"
"Empress In The North",2014-04-20,"â before i rate the episode because my screen isnt in the best conditions i have to ask did we see oberyns ass that might get the episode a few more points â i doubt he signed on to that sort of thing or im sure we would have seen it by now brb getting pitch forks for hbo riotâ edited by empress in the north 20 april 2014  1121 pm"
"IlAovatar",2014-04-20,"610 â overall it was a decent episode however i find it completely ridiculous how new tommen has been shoehorned in so fast i can only imagine how utterly random it must seem to a lot of nonreaders i actually liked his coversation with tywin and unlike some of the shows other casting screw ups eg ramsay the actor isnt necessarily wrong for the role i just think the timing of the change is so off that its tantamount to inventing a new stark child and giving them an important role in the next episode like theyve been there the whole time â and yet again i found myself rolling my eyes at their portrayal of daenerys they seem to be trying to recreate the same scene over and over again with a show of power followed by the cheesy delivery of a valyrian word edited by ilavatar 20 april 2014  1129 pm"
"Empress In The North",2014-04-20,"610 â overall it was a decent episode however i find it completely ridiculous how new tommen has been shoehorned in so fast i can only imagine how utterly random it must seem to a lot of nonreaders i actually liked his coversation with tywin and unlike some of the shows other casting screw ups eg ramsay the actor isnt necessarily wrong for the role i just think the timing of the change is so off that its tantamount to inventing a new stark child and giving them an important role in the next episode like theyve been there the whole time â â â well when would have been a good place to insert him the last time we saw tommen before the purple wedding was the battle of the blackwater"
"Corvinus",2014-04-20,"sansas escape  8  what was up with littlefingers accent margaery  olenna  6  not a bad scene but nothing special either the sept of baelor  10  between tywin immediately taking tommen under his wing and the one sex scene that was not gratuitous this was excellent arya  the hound  10  great chemistry between the two sam  gilly  6 â  more awkwardness from sam but interesting setup with moles town dragonstone  7  started with more stannis butchery but he did say one line the real stannis would have said the pantry line not the history book line  shireen continues to impress and 1 for monty python reference the brothel  1  seems the red viper is getting the stannis treatment from the writers at least they finally touched on his poison knowledge still no mention of his nickname tyrion  pod  10  very touching and great acting the wildling attack  6  the cannibalism is going a bit too far but a fairly good action scene castle black  9  other than reducing the nws numbers much more than they should have the rest of the scene was pretty good kit continues to impress this season daenerys  7  meereen looks great i was not too impressed with the duel too short and the whole positioning was a bit awkward nice use of mangonels though i hope they wont â have the slaves do all the fighting average grade  7310 rounding down to 7 for the vote"
"Belisarius09",2014-04-20,"liked this episode the least out of the first 3 so far â those sam and gilly scenes were numerous and boring"
"Queen of Whores",2014-04-20,"a strong 7 i would have given it an eight but for stannis threatening to kill davos jaime raping cersei and the hero worship of daenerys the orgy was also dumb and unnecesary we get it oberyn fucks guys as well big deal other than that pretty good episode my favourite of the three so far by a long margin i really dont like the new tommen but his scene with tywin was good if only for the huge exposition dumps from tywin that i loved i really like that jon and alliser seem to have a grudging respectappreciation for each others decisions and knowledge also was that bowen marsh that was naming all the brothers and said they should dump the wildlings from the wall classic bowen if soâ"
"Mr Smith",2014-04-20,"7 it almost managed to pull itself up near the end but not quite some absolutely outstanding scenes up against some very very poor ones â what i liked tywin teaching tommen about the virtues of kings up there with my favourite scenes from this show ever sam looking after gilly we didnt get to see much of this in the books with the wildlings a lot closer to the wall great character development arya and the hound excellent from start to finish endearing the hound to us while reminding us what he truly is and maise williams continues to kill it tywin negotiating with oberyn top draw stuff from both actors and finally some good dialogue â what i hated jaime borderline rape of cersei how was that necessary please someone explain that to me fuck tyrions selflessness why do d and d think the sun shines out of tyrions arsehole cant we get a little bit more of his dry sarcasm and mutterings of vengeance i did however think throwing suspicion onto tywin was a nice touch sansas escape not only was it horribly rushed but then we had to have aiden gillen and his stupid accent trampling over all of sophie turners good work he has utterly ruined that character â parting thoughts the dialogue was much improved but poor decision making by the creators regarding the development of critical characters damaged the scene episode remained solid overall"
"DogLover",2014-04-20,"hated this episode so very much probably the worst one yet"
"Oberyn2cool4Westeros",2014-04-20,"better than the second episode not as good as the premiere"
"IlAovatar",2014-04-20,"â well when would have been a good place to insert him the last time we saw tommen before the purple wedding was the battle of the blackwater they should have forseen the age issue to begin with and picked someone as old as the other child actors to play tommen right from the start or at the very least they should have given us glimpses of a new tommen last season it just seems so forced and ridiculous how this random boy showed up magically only moments before joffrey died and now suddenly hes going to be king edited by ilavatar 20 april 2014  1157 pm"
"Seneti",2014-04-21,"8 out of 10 liked everything except for  the end of that scene between jaime and cersei shame because the beginning and middle were really good  gilly being so mean to sam  no tokars  i was hoping for some seriously flamboyant complicated dresses for the meereenese and instead we got the same old masters garb"
"yushkevitch",2014-04-21,"overall it was fine lots of buildup esp with tyrion â but alas no strong belwas im still saddened by this"
"TheGreenBell",2014-04-21,"9 if it werent for tje jaimecersei scene id rate it 10â"
"TheEvilKing",2014-04-21,"gave it a 7 the dragonstone scenes felt rushed jaime rape scene set his redemption arc back about 2 seasons well done littlefingers acting is worse than ever its hilarious though i hated how they didnt explain the conspiracy properly like in the books unsullied are going to be so confused â the rest was pretty solid but the ending was a bit of an anticlimax i thought we were going to see the slaves start killing the masters its like they just ran out of time"
"Haymaker",2014-04-21,"i would give it a 9510 so rounded up to 10 kinda suprised how varied the opinions are on this really good episodeâ didnt think any scene was too cheesy or fell flatâ â â most were fantastic with exceptional dialog and acting imoâ littlefignersansa scene and dialog very much like i remember from the book and done wellâ podtyrion emotional ending and its always great to hear tyrion try to put the pieces together tywin teaching tomman while essentially taking him under his wing away from cersei as quickly has he can jon snow finally being a character i care about again after the debacle of his story line the last two seasons espcially s2â the other scenes not mentioned provided some good setup for future episodes the only scene that was meh to me was the 1st samgilly one â yes the jaime and cersei scene came off too rough unfortunately espcially for nonbook readers but i think the intention was the same as the books backed by a quote from the director of this episode here googlqsq8lv so not getting my panties in a bunch over it"
"Sarah Lannister",2014-04-21,"7â i really enjoyed davos and shireen and even the stannis and davos sceneâ tywin and tommens scene was quite goodâ tywin and oberyn was good the scene that preceded itwe get itoberyn likes everything â sams stuff seemed to drag a little but i still love him and his familyâ â i hoped theyd let go of the manflesh angle with the thenns but it seems thats not going to be the case â i hope well see the mountain next episode â pod was good this episode but him taking kevans role irked me a bit â jon and danys arcs were okâ hope we get to see bloodraven leaf or coldhands next episode"
"Alboin",2014-04-21,"i dont think i liked synopsis of the episode scenes alone are good some are better then the others as usual and its normal but after kings death i would expect to see more of an aftermath â seeing sam and gilly running around moles town in such dramatic place of the story was just boring for meâ"
"Eira Seren",2014-04-21,"gave it an 8â enjoyed the scene with danaerysâ was afraid the new daario wouldnt be able to pull it off but he acquitted himself rather well â thought the scene with sam and gilly worrying about the nw men got a bit drawn out enjoyed the wildling fight and the tywin scene â seems they thought jamie was appearing too nice so had to scuff him up a bitâ in the book its usually cersei whos behaving atrociously â littlefinger as icky as ever â i almost got a little teary when tyrion ordered pod to leave kl â eta they have got the dornish right edited by eira seren 21 april 2014  0124 am"
"Eira Seren",2014-04-21,"â yes the jaime and cersei scene came off too rough unfortunately espcially for nonbook readers but i think the intention was the same as the books backed by a quote from the director of this episode here googlqsq8lv so not getting my panties in a bunch over it â â yeah i think some of us may have missed the consensual part i definitely didnt see it"
"Hoo",2014-04-21,"dialogue was great as usual love that jaime went for another child without hesitation balish took the claim to north from tywin â i am very interested to see what he has in mind as far as tyrrions trial â north is a mess castle black cant call for troops â rebellion was crushed but it is not just a weird story line i like arya and the hound i just wish they would get to where ever they are going â there was no point in the scenes this episode other than to say winter is coming maybe daeneryss story line has been meaningless for the last two seasons â i like that they â kept it to minimum and hope it stays that way"
"Beric175",2014-04-21,"i gave it an 8 because of the jaimecersei scene not sitting all too well with me and because i do not yet see what theyre setting up with gilly other than that superb acting and dialogue and the last scene made me feel that the new daario is a nice compromise between the one from episode 1 of this season and the one from last season keep writing him like that dd please lots of great speeches in the episode"
"T.C",2014-04-21,"5 worst of the season so farâ"
"Waylin Stark",2014-04-21,"7 this episode was pretty good but not spectacular nothing memorable â plus points  tywin and oberyn pods farewell hound being smart wildling attack dany at the gates minus points  sam scenes should have shown more cersei and jaime especially after the sex"
"bluemoon",2014-04-21,"this one was a 9 for me tyrion  pod tywin  tommen tywin  oberyn littlefinger  sansa all were really great scenes i also liked the ending although the fight could have been a little more entertaining but nevermind it shows that daario is super badass sams scenes sucked a little though â  this"
"Sun",2014-04-21,"a very good episode for the first time since season 1 dany and her storyline doesnt bore me to tears or make me cringe with second hand embarrassment i like the homage to indiana jones they did with daarios champion fight â this episode gets an 8 for that miraculous feat aloneâ â whats going on with aidan gillen in every other show i see him in and there are plenty he delivers decent performances come to got and hes a prime roasted ham of the first order what is going on also lf in now irish apparentlyâ â the jaimecersie scene was a let down on many levels least of them that it came off as borderline rape the scene leaves very little room for interpretation but i can live with it however i can not live with the timid and reticent acting and the way the scene was blocked and directed was mediocre at best it drew all the power away from what should have been a very emotionally powerful and cognitively controversial scene â â im editing this for the record â i initially said above that it was borderline rape but after rewatching the scene several time noticing little things like cersie pushing jaimes face away from her as she sobs and says dont i have changed my mind its not borderline rape it is rape â the reason im editing now is because frankly im getting sick of the show writers and director flip flopping on the issue first saying rape then not then rape then not again â so i thought i should have it stated clearly what i think for the forum record if there is such a thingâ edited by sun 02 may 2014  1052 am"
"scotcat",2014-04-21,"yeah i think some of us may have missed the consensual part i definitely didnt see it same here in the book it was definitely consensual  now jaime is a rapist ok sleeping with your sister isnt exactly a badge of honour but still if the directors intention was to show she gave her consent he failed miserably i dont know how this is anything other than character assassination in the part of dd im afraid and im someone who has been supportive of these two on the whole as for the rest of the episode it was solid enough it wasnt on a par with the last two eps but it did its job the whole scene in the sept just leaves a very bad after taste for the whole ep edited by scotcat 21 april 2014  0310 am"
"Aeva Demetre",2014-04-21,"i feel the redeeming scenes included how masterfully they depicted cersei feeling extremely threatened and almost trapped daario killing the champion from meereen and the hounds rather accurate advice to arya after stealing the farmers silver â jaime and cersei the rape scene i mean this woman is the only one mourning the loss of her child and after listening to her father insult her dead child and display his powers of manipulation using her other son and effectively the ruler she is raped by the only person she trusts and cares for otherwise right next to her dead sons corpse i mean damn â daario was just plain awesome the way he stood there waiting after winking at dany waiting lol thinking of the best way to kiss that knife look sexy and glance at dany at the same time then in two seconds he finishes off the arrogant champion swag â that bit where the hound blew his nose was a bit gross haha but he was on point with his later advice to arya after stealing the silver weak people arent going to survive let alone through winter i really began to like and pity the farmer and his little daughter they were kind and trusting it was difficult to hear the hounds reasoning afterward but it was so distressingly true it felt like a necessary juxtaposition to have someone who has harnessed strength from past suffering and who has a greater likelihood of survival and others who have good intentions but likely wont make it much further in a world full of strife â the rest of the episode was pretty good but these scenes stood out to me edited by aeva demetre 21 april 2014  0350 am"
