"nick","date","comment"
"Dongicus",2012-06-03,"absolutely horrible worst yet i pride myself on having a high tolerance for the tv show changing certain elements but was there a scene that was faithful to the book at all in this onethis was justreally really badimghttpthemescompanyaby300x300jpgimg"
"Uknownothing",2012-06-03,"i think expecting the translation of a huge literary work to tv or movie to be completely faithful to the book is unrealistic i think if one keeps that in mind and appreciates the work for what it is rather than for what it should be viewing is much more enjoyable overall i find that many of the critics of the show are probably bitter because it seems they are doing a constant compare and contrast in their heads rather than just enjoying the show for its entertainment factor i give the episode a 9"
"_Oberyn_",2012-06-03,"7 barely but very poor indeed arya theon sansa and sam were ok rest was shite it felt like an eternity of whores taking more screen time yet not even 30 seconds could be spared for sir bronn dany was just bolocks but that was expected and jon there were four instances where the plastic swords were too fucking obvious not during the fight"
"CacauCinnamon",2012-06-03,"gave it an 8 not as happy as i hoped to be i really expected more of the house of the undying the scene of sansa being relieved from the wedding was perfect tyrion with shae was lovely and as a book reader well i shouldt comment on that still lovely im not in love with all the changes within aryas storyline also did jaqen say the deaths were to the red god in the books too  because it does not fit with other stuffive read clash of kings last year and after reading all the others so fast i think i end up forgetting some details there were many things i really enjoyed thing i didnt care much about i was completely ok with the change on how winterfell burned i thought it was a good way of gaining time and things i got quite disappointed with overall though i just cant wait for season 3"
"nothatso",2012-06-03,"i felt like despite the departures from the books it was solid tv except for the jon storyline which was completely mishandled this season imo the other departures i didnt feel altered character development quite as much regardless i enjoyed the episode as for the house of the undying does the snow on the throne represent jon was dany then shunning the throne to go beyond the wall and find her family in death did they just spoil the entire series"
"TheHedgeWizard",2012-06-03,"the brienne scene was absolutely brilliant enjoyed the majority of the episode besides that whole robb and talisa secret wedding the house of the undying was pretty decent drogo but i thought we would of seen the actually undying instead of just pyat pree roasted by dragon fire the jonqhorin scene could of been alot better in my opinion one of my favorite parts of the book but not that great in the show overall it was a decent ending to the season now we play the waiting game till season 3"
"Eira Seren",2012-06-04,"am left curious as to the motivation for halfhand picking a fight with jon and does tv jon just kill him because halfhand attacked him and called his mother a whore who burned winterfell and why if there were no defenders otherwise enjoyed ros and varys valar morghulis and brienne and jamie it was really sweet of dany to throw pyat pree a barbeque after everything he put her through"
"J_Crews",2012-06-04,"who burned winterfell and why if there were no defendersbecause thats what it says to do in the medieval warfare 101 textbook under the heading how to sack a citycastle you either occupy it or do your best to destroy it to deny it to others it doesnt matter that there were no defenders  you roundup the populace take everything of value that can be carried then either murder everybody outright or march them off toork your fields kitchens etc peasants sadly were treated as chattel one step above outright slaves its pretty obvious to me ramseys men did the sacking either after letting the ironborn besides theon go free as robb commanded or more likely doublecrossing them after they opened the gates to surrender i guess the ironborn could have done it as a departing f u but then where are ramseys 500 men who were previously besieging them i think ramsey did it with the intent that it be blamed on the ironborni gave this episode a 9 mostly because i have largely separated book and show in my mind into 2 separate entities not totally mind you  they still have to bring the story to the same place but if they go a slightly different route to get there im fine with that the fact is that as much as we book lovers btch about every little change that criticism simply has no bearing on the average tv viewer media buzz ratings and critical assessments are all still very positive edited by jcrews 04 june 2012  0232 am"
"kephv",2012-06-04,"despite some grievances i really loved the episode especially the ending so its a 10 for me i had already heard rhaegar was gone and all the hotu stuff was original and was disappointed but i honestly didnt expect anything less since how the seasons been going so far so i was wondering what they were going to put in place of it and besides the last bit with dany and the dragons i did love the other segments with the wall it was really amazing seeing dany actually walk there and throne room i was a bit surprised to see drogo again but thought that scene actually worked rather well it was also great to finally see a white walker  loved the look the ice spear the slowly approaching hoard setting up for the battle next season which hopefully well get to see the cgi there was fantastic i didnt at all like jons story this season they completely blew it by having him captured and dragged along like an idiot his fight with qhorin was decent though as was the last shot of the valley with the wildings i was severely disappointed arya didnt kill anyone but jaqens fairwell was as good as i hoped itd be i was really satisfied with theon this season and this last episode was another highlight for him great episode overall edited by manyfacedone 04 june 2012  0230 am"
"Nipz",2012-06-04,"rated it a eight wasnt too bad glad that hotu was cut down as that was probably one of the worst scenes in cok the scene with dany in the throne room is very interesting what really i loved that scene in the book im just sorry it wasnt verbatim still it was quite good all the hate around here too i enjoyed that episode more than any other this season yes ive read the books too ill give it a 9 but i dont know what kind of rating system is going on when the show can get an 8 and still suck the only thing this season if i had one wish id add would have been the quorinjon adventure it kind of portrays jon as a whining screw up and i would have liked him and halfhand to have had their exchange in the cave"
"Nipz",2012-06-04,"dbl post edited by nipz 04 june 2012  0234 am"
"HyacinthGirl",2012-06-04,"i find it unacceptable and frankly insulting that tywins horse did not shit at the foot of the iron throne instead taking his dump before entering the hall why change this defining moment the infernal writers have now ruined the character arc of everyone in the throne room there are so many layers and dare i say foreshadowing as well as hindshadowing to this striking moment in the books and yet the diabolical d  d ruined the entire series with the premature poop why i ask you i still retained hope for this travesty of an adaptation but this fellow book purists this felt like molten gold being poured over my head i fell to the floor wailing cursing the old gods and the new where was joffrey gingerly stepping around the dung i feel betrayed and sickened wow felt blasphemous writing that that was an awesome episode and i gave it a 10 stop playing spot the difference its fantastic television edited by hyacinthgirl 04 june 2012  0237 am"
"Howdyphillip",2012-06-04,"i gave this an 8 for it was an outstanding piece of television i was left as a book reader with considerable wanting though"
"Lord of Cheese",2012-06-04,"i gave it a 510 all the points that were hard hitting in the books were softened down in this episode the lite budget method of story telling and oh yes one last look at ros titts should have had tywin visit tyrion and had tywin say what varys did this is how we start wearing tyrion down until he does you know what eventually hotu was lame dragons could barely puff smoke and suddenly that guy fully catches fire the execution of it was my main gripe too simple too quick just flat why not make drogon break his chain and fly at his face and then burn him make it exciting damn it so danny loses all her servant girls now too"
"Lord of Long Lake",2012-06-04,"why are so many people so negative oh they changed too muchapart from dany not a whole lot was changed and thats because they needed her featured more prominently after such a great season 1all the character development arcs emotions feelings etc are all exactly the same as in the book i thought tyrionshae was an amazing scene that was better than the booktheon showed remorse and desperation just like the book arya developed due to the difficult situations she was put in and frankly interacting with tywin makes for better tv than getting beaten by a dumb chef jon talked with ygritte learnt about the wildlings and killed the halfhand albeit without ghost which was the only thing i was disappointed by and showed how he was torn between serving the halfhand and trying to fight the wildlings sashapetyr seeds were planted for season 3 with petyrs motivations revealed brienne and jaime furthered their relationship meaning more screen time for everyones favorite couple robb married the westerlingvolantis girl which we got to see for the very first time and we got to see a freaking other btw danys dragons for the first time ever used their fire to burn the hotu just like the books oh im sorry all three dragons were there instead meaning there was more fire than in the booksgreat season great child actors not given enough credit i believe since most child actors suck great production quality for a tv show amazing characters and an amazing story even if it varies slightly the story isnt diminished martin who wrote the episode last week made changes please just try to enjoy and stop being so negative at every slight little detail that is changed because one day the show will no longer be on air and every single person on the forum and every fan of the book andor show will think damn that was one of the best shows on tv and i complained about every tiny detail almost the whole time it was on air the episode may not have been a 1010 but the season as a whole has been a whole lot better than glee which i will never watch or whatever bs is on tv these dayslast thing season 3 droolgif classbbcemoticon altdrool "
"antisocial",2012-06-04,"it was okay episode i dont think it was a good episode to end the season on no really great cliff hangers to keep people talking about it till next season im not overly happy with the jons scenes it was just really underwelmling aryas was also just kinda meh dannys wasnt that bad about what i expected absolutly loved the brienne scene she has a little bit of a vengence streak that i like and stannis and melisandre that was a great rewrite and a great scene and poor theon another great alfie moment he really deserves to be nominated now the white walkers okay like the way they looked but giving them a nazgul screamreally really thats the best they could do is literally rip the audio right out of the lord of the rings and reuse it so fucking disappointed with that honestly when i watch that again once it comes out on video ill just hit the stop button right before that part god really nazgulnothing that even remotely sound like winter pfft just kinda a shoulder shrugging episode"
"Javi Marcos",2012-06-04,"a great 9 and that is because ive read the books and i know that a a clash of kings season 2 of got if i hadnt read the books id have given it a 10 great tv"
"drigoly",2012-06-04,"5 danyjonstannis storyline was fucked up hard with this episode"
"David C. Hunter",2012-06-04,"despite some grievances i really loved the episode especially the ending so its a 10 for me i had already heard rhaegar was gone and all the hotu stuff was original and was disappointed but i honestly didnt expect anything less since how the seasons been going so far so i was wondering what they were going to put in place of it and besides the last bit with dany and the dragons i did love the other segments with the wall it was really amazing seeing dany actually walk there and throne room i was a bit surprised to see drogo again but thought that scene actually worked rather well it was also great to finally see a white walker  loved the look the ice spear the slowly approaching hoard setting up for the battle next season which hopefully well get to see the cgi there was fantastici didnt at all like jons story this season they completely blew it by having him captured and dragged along like an idiot his fight with qhorin was decent though as was the last shot of the valley with the wildings i was severely disappointed arya didnt kill anyone but jaqens fairwell was as good as i hoped itd be i was really satisfied with theon this season and this last episode was another highlight for him great episode overalli agree with this i give it a 10 as well i really really loved the ending for dany white walkers and master luwin"
"Jussi",2012-06-04,"10my second favourite episode after blackwater really enjoyed the house of the undying sequence in my opinion the season 2 was much stronger than the first one"
"duncanthemedium",2012-06-04,"i think this is a universal verdict jon and dany were not handled in the best possible way this season apart from that though everything else was absolutely brilliant i am really excited about seeing more of stannismel and briennejaime arya and bran were amazing as they were in the last season too and tyrion is his brilliant self as always cant wait for season 3 until then ill let dreams of margaerys neckline sustain me droolgif classbbcemoticon altdrool "
"Ser Leo Targaryen",2012-06-04,"i gave it a 5 i know a bit harsh it was a good season overall but this episode for me was just a lackluster the house of the undying was when i first put together the whole lrj theory that i later came to find out that it was pretty popular when i joined this forum i know its just a theory but i came to accept it as almost truth and i really wanted to see how the series was gonna deal with that ignoring the whole passage was just a big disappointment also all of the ones loyal to dany were betraying her or dying i mean its interesting but her life was already hard enough with the few friends she had another thing was the burning of winterfell that moment was hugely emotional for me and in the series it was treated as whatever they burned the castle eh other than that the episode was nice jaqen was great and so was tyrion and really i just love natalie dormer and as for the splitting of the stark kids heres to hoping theyll introduce the reeds next season to promote that cheersgif classbbcemoticon altcheers "
"PatrickStormborn",2012-06-04,"i gave it a 10 was i disappointed with the house of the undying yes of course but they completely changed her motives for going there anyway book  wanted help show  wanted her dragons back so all things considered it wasnt a bad scene danys scenes were definitely the highlight of the episode for me though burning pyat pree amazing becoming a true dothraki and stealing from xaro the best the scenes in the house of the undying were very interesting the throne room in kings landing empty and filled with snow dany visiting her husband beyond the wall i hope both are foreshadowing some future events smilepng classbbcemoticon alt  it was also nice to see dany on some of the westeros sets for once the scene with luwin by the heart tree was everything i feared it would be i have to say it was probably the saddest moment from both seasons combined for me"
"LanniSlayer",2012-06-04,"i find it unacceptable and frankly insulting that tywins horse did not shit at the foot of the iron throne instead taking his dump before entering the hall why change this defining moment the infernal writers have now ruined the character arc of everyone in the throne room there are so many layers and dare i say foreshadowing as well as hindshadowing to this striking moment in the books and yet the diabolical d  d ruined the entire series with the premature poop why i ask you i still retained hope for this travesty of an adaptation but this fellow book purists this felt like molten gold being poured over my head i fell to the floor wailing cursing the old gods and the new where was joffrey gingerly stepping around the dung i feel betrayed and sickenedwow felt blasphemous writing that that was an awesome episode and i gave it a 10stop playing spot the difference its fantastic televisioni love this rofl2gif classbbcemoticon altrofl "
"duncanthemedium",2012-06-04,"the scene with luwin by the heart tree was everything i feared it would be i have to say it was probably the saddest moment from both seasons combined for mereally even neds head being chopped off jk i totally get iti gave the episode an 8 minus points for the hotu and jonqhorin storylinesi give the season a 88 which is an average of the ratings ive been giving the episodes throughout the season those are solid tv numbers imo three 8s six 9sone 10 bring it on season 3"
"Lord of Cheese",2012-06-04,"for me its not so much about spot the difference but rather some things being much better in the books than in the show the characters were developed better in the books with fantastic dialogue that was left out of tv for no reason the hard hitting scenes were quite impacting in the books whereas in the show it was just meh and some of my nonbook friends were left wondering what was going on or why this or that happened this is a fault of directing and storytelling"
"White Raven",2012-06-04,"i gave it a 10 i enjoyed this episode very much and voted here before reading the discussion so that no negative comments could influence it"
"Bride of Winter",2012-06-04,"510 would be generous i cant even recognize my favorite series in this show anymore edited by bride of winter 04 june 2012  0935 am"
"King Rickon",2012-06-04,"i really enjoyed how they took time for lots of dialog without action you got to really understand the characters and what theyre about usually a tv show doesnt take time for such depth like the secenes with tyrion  shae luwin and the stark kids ros  vrys etc i thought the scene in the house of the undying was boring and slow but it sucked in the book too im not a dany fan i really wish that qhorin had given jon the instructions to live and fight with the wildlings as jon tends to repeat them to himself during his long journey with them and it totally provides his motivation"
"The Meeraculous Third Reed",2012-06-04,"really cba with pros and cons really roughly a 7 as a tv show a 3 in terms of being faithful to the books lot of the changes piss me off now i really think i need to start separating myself from the books mentally"
"The Ragged Man",2012-06-04,"i give it an 825 i enjoyed seeing khal drogo again"
"Mediumjon Umber",2012-06-04,"a whopping 10 if it hadnt been for a certain scene in kl i wouldve given this episode a 9 but sansa little dove your smile made my heart melt "
"Mexal",2012-06-04,"i gave it a 7 but to be honest my biggest issues with this series has nothing to do with the changes though i do miss all the mythhistory but i assume at some point theyll get to it but the storytelling structure the best episodes have been the ones where its tightly focused where only 23 stories are being told instead of 5 minutes spent on each story i want more of those every episode that features all the stories is comparably weaker to the stories that are tighter episode 3 and 9 are great examples of this if that doesnt change i will continue to be underwhelmed for part of the season"
"The Meeraculous Third Reed",2012-06-04,"really cba with pros and cons really roughly a 7 as a tv show a 3 in terms of being faithful to the books lot of the changes piss me off now i really think i need to start separating myself from the books mentally"
"BinkyBonks",2012-06-04,"awful absolutely awful there are so many changes from the book and all of them are terrible the bastard of bolton doesnt sack winterfell the maester luwin scene is bungled and he looks full of vitality even though hes supposed to be dying and this would be confusing for nonbookreaders the house of the undying is just pathetic the conclusion to the qarth part of the series  with danaerys storming the city with a few men  is absurd ghost doesnt intervene in the fight with qhorin halfhand the dire wolves were almost entirely absent this season samwell hides behind a rock in the midst of an undead horde which is goofy and unnecessary he could have watched from a cliff shae is being presented as humane when shes supposed to be presented as materialistic i could go on and on the excuse that they have to cover so much ground in a single episode is not enough to get them off the hook for this they could have easily had the bolton men instead of pyke men sack winterfell for example they keep taking liberties and all these liberties are stupid instead of trying to translate a work of genius as well as possible to television they are trying to improve upon it predictably theyre failing edited by binkybonks 04 june 2012  1020 am"
"Mediumjon Umber",2012-06-04,"awful absolutely awful there are so many changes from the book and all of them are terrible the bastard of bolton doesnt sack winterfell the maester ludwin scene is bungled and he looks full of vitality even though hes supposed to be dying and this would be confusing for nonbookreaders the house of the undying is just pathetic the conclusion to the qarth part of the series  with danaerys storming the city with a few men  is absurd ghost doesnt intervene in the fight with qhorin halfhand the dire wolves were almost entirely absent this season samwell hides behind a rock in the midst of an undead horde which is goofy and unnecessary he could have watched from a cliffluwin tonguepng classbbcemoticon altp and sam is myopic so him watching well anything from a faraway cliff doesnt make sense"
"Pellaeon",2012-06-04,"only a 4 im afraid i will compete all episodes with blackwater from now on"
"Tadco26",2012-06-04,"how did dany and her kalasar of  a dozen people take over the house of the king of qarth he has no guards sam is just overlooked by the white walkers and their army of zombies they let jon go because qhorin attacked him jon hasnt even said he wants to join them yet and now he is free at the lord of bones suggestion is pyat the only warlock in the order im curious why they even bothered with ser dontas in episode one and havent had a scene with him since while littlefinger has already offered to take sansa home did varys recruiting ros really warrant that much screen time i dont think the scene was bad if you have unlimited screen time but i also dont see what it added considering how one of the main defenses of changes to the book is they dont have enough time to fit it all in"
"Sanette",2012-06-04,"510 and im being nice what the hell was that is this still an adaptation of asoiaf or some entirely different book because this is how it looks like boring anticlimatic episode that just continues to change the characters and the whole show is getting dumber and dumber they left so many important things out winterfell jon dany robb that the logic just went to hell who burnt down winterfell why didnt bran and rickon go with the northmen the viewers dont know it was ramsey so it doesnt make sense why did dany act like a psycho and killed her last handmaiden jon killing the halfhand looked like he acted on selfdefence and not on an order they made robb look like an arrogant idiot who doesnt value his mothers advice and just do what the hell he wants i just cant with this season and dont even let me start on the hotu mess"
"Apoapsis",2012-06-04,"this was definitely the weakest episode so far of both series not because they changed so much from the books  i dont particularly care about that  but because it was just bad all the emotional bits were just ridiculous  tyrion and shae robb and mrs robb dany and drogo none of those scenes were really needed well maybe the wedding scene was but it was crap anywayi watched last series in more or less one go since i didnt even know it existed until it had almost finished airing i was planning to do the same with this one since i really dont like having to wait between episodes but curiousity got the better of me hopefully remembering this episode will make it easier to wait for the third series to finish before i start watching it"
"TyrionTargaryen",2012-06-04,"stop being a bunch of nerds when are you going to get it in your heads that this is an adaptation call the whaaammmbullllaanccceeee never seen a bunch of crybabies whine as much as this here have some cheese with it it was an amazing episode it was no blackwater but i give this one a 9 that throne room scene in winter and khal drogo in that tent was 100x better than the silly visions of rat faced dudes raping a girl and a baby rhaegar"
"hatbar",2012-06-04,"i give it a 9 thought it was a very strong episode to end the season this is the only episode this season that i have actually cared about dany and wanted to watch what happens with her and i hope they use her a bit better in season 3 roll on season 3 i thought bran and co leaving winterfell was extrememly sad meaning that there is no starks there anymore i think robb and cat should know by now that bran and rickon are dead i thought that would come this season i had to knock one off though because it wasnt as good as blackwater and the end of theons arc was a bit naff after such a brilliant build up"
"musiclover7",2012-06-04,"i gave this episode a 6 in my opinion there was enough content here to warrent two episodes it gets a 6 from me mainly because it felt rushed and important happenings were just sort of glossed over or completely left out yeah i like many think the danny story was really messed up in this series i can understand them needing to spice it up a bit for tv but the fact that they added new content at the expense of other more crucial content sort of spoiled it i guess she does not get to know that she will be betrayed 3 times in the tv series that whole scene where her dragons set fire to the warlock was poorly shot to such an extent that it was unbelievable i dont know why the decided to change johns story around so much either would have been better if he and the half hand were trapped like they were in the story and had more chance to dialogue it was not an easy decision for him to betray his vows pose as a wildling in the book and he would not have come to the decision at all if it were not from the strong assistance of the half hand so they added stupid content at the expense of important content now for the burning of winterfell how did that happen according to the tv series anyone know it just sort of happened too rushed i guess we will get the answers to that one next season the tyrion scene was good as was the scene with theon the throne room scene was well done i guess beggars cant be choosers i am personally just stoked to get to see this story made into a motion picture at all but that said i feel the need to offer critique where critique is needed so far they have done an awesome job this last episode came up short imo"
"Sanette",2012-06-04,"stop being a bunch of nerds when are you going to get it in your heads that this is an adaptation call the whaaammmbullllaanccceeee never seen a bunch of crybabies whine as much as this here have some cheese with itit was an amazing episode it was no blackwater but i give this one a 9 that throne room scene in winter and khal drogo in that tent was 100x better than the silly visions of rat faced dudes raping a girl and a baby rhaegari dont care how many events from the books they change as long as the character developement stays the same this is why we all love the books is it not so when they make jon look like a stupid retard im going to be pissed ive seen so many films and tv shows that i can see the faults and clichas and this episode had plenty of them everyone has a right to have an opinion just because yours is different to mine doesnt meant its right and i dont think that seeing dead drogo being emotional is better than seeing prophecies that play a huge part in the whole series"
"BinkyBonks",2012-06-04,"stop being a bunch of nerds when are you going to get it in your heads that this is an adaptationwere not being nerds or crybabies its just an awful terrible episode theyre taking too many liberties which arent necessary"
"sumpthy",2012-06-04,"was going to give it a 9 then watched mad men and adjusted down to an 8 i think all the people throwing a conniption over every minor change should probably be watching a different show because youre going to give yourself high blood pressure with regards to the prophecies not being shown theyd be far far more obvious in visual format than they are written down edited by sumpthy 04 june 2012  1040 am"
"smithy",2012-06-04,"it wasnt bad butis nothing like the books anymorei rated it a 6you know  expecting a tv series that is limited to 10 episodes per season that run on average for less than 60 minutes per episode to be completely faithful to the books is a little unrealistic  truth be told the only way they would even come close to keeping the story completely faithful to the books is by making each episode a 2 to 3 hour long feature film with a budget to match  pretty unrealistic if you ask me if you are finding the whole viewing experience so bad why even bother to put yourself through it every week why not just reread the books and stop with the constant unreasonable expectations xx"
"jamesellaby",2012-06-04,"heres my review again ive never read the books i should point out so approach it from a purely tv viewer perspective id give it an 8 by the way httpwwwnewadventsode10review"
"gogorath",2012-06-04,"absolutely horrible worst yet i pride myself on having a high tolerance for the tv show changing certain elements but was there a scene that was faithful to the book at all in this onethis was justreally really badjust by virtue of your reaction to this episode i think its pretty clear you dont have a high tolerance not saying your opinion doesnt count but cmon there were plenty of changes but most people are not having this reactionthe throne room scene for example was pretty darn close even if you are a perfect literalist most of the other stuff outside of jon and dany were thematically consistent if not with every single detail arya and jaqen tyrion and varys before shae comes in theon and lewin etc your level of tolerance for the small details is showing there"
"gogorath",2012-06-04,"gave it a 9 really enjoy alan taylors work unfortunately the only thing i struggled with was the effects in the ending  i was neither overly impressed with the dragonfire or the white walkers i would have preferred the latter stay off screen jons sequence was rushed as well but everything else was so wonderfully done to me it still hung a nine i havent rewatched yet i may be more tolerant of the effects then"
"Ser Hollard",2012-06-04,"i feel like they are trying to give the book readers something new while gutting the important parts 410step 1 kill ros dont waste screen time making her into a full character then whine that there isnt enough time for the important thingstyrionshae its obvious now that that want shae to be a full character and not a whore she is a whore and its kinda important to her arc that she loves shiny things gotta love the acting but the emotion was wrong at this point it suggests that the up coming betrayal might not happen and that shae might be some kind of pressure point that tyrion gets pressed on rather than her being a fulcrum for tyrions twangoh wait maybe thats too misogynistic for an hbo audiencethats why you have brienne catlyn arya ygritte and melisandre and maybe cerseistannismelisandre i liked this scene but i was very conscious of the time it took up in the episode it felt like something that could have waited till season 3 or yknow never shownjon and the halffail i have to wonder why they spent as much screne time screwing this plotline up as they could have just showing it the way it happened in the books this was a great plotline about the hunters being the huntedhouse of the undying i really hope they show this in season 3 rather than just the privy of prayt prye again i liked what they showed but they could have cut the two scenes we got from ep 8  9 with dany wringing her hands about stolen dragons to show us the freaking prophesies i mean they are kinda important for her continuing arc and the overarching theme of whats going onthis makes me hope even more for a sort of prequel episode that explains roberts rebellion and gives some backstory"
"Greyjoy67",2012-06-04,"another case where all the low voters are commenting whereas all the high voters do not lets hear more praise balance it out also ran or whoever id be interested in seeing the average score for each of the episodes on here episode 9 seems to be ridiculously higher than any other episode pros  tyrion sansatywinmargaeryjoffrey scene emilia clarkes acting theon and luwins scene together jon and qhorins fight  people saying he never instructed him  im sorry but it was just about obvious enough in ep8 that qhorin had told jon what to do cons  sack of winterfell could have tugged at heartstrings more  more shots of the ruins perhaps even shots of the boltons approaching a hidden bastard maybe before they burned the place and theon being knocked out was fine as a change but really rushed also hotu needed a better payoff  prophecies that masked woman should have had a plot point anyway i felt that a lot of the changes were unnecessary in this episode and thats actually the first time ive said that this series blackwater was so epic and well done it was almost as if the series had learned its lesson and finally reached its zenith and then boom we slip slightly down again when i say down episode 8 was a big disappointment for me after eps 6 and 7 which were probably my favourites alongside ep9 i just think that the vast number of storylines could have reached their climaxes at different points and allocated at different points ep 8 desperately needed something big to keep the momentum going after 6 and 7 im babbling in a nutshell too much cutting between scenes and too many big book moments given barely any screen time but id still give it an 8 as ive said before even the weakest episodes of the series for all the familiar problems were frequently exciting yes i felt a bit irritated at the slight plot changes especially in daenerys storyline but i still couldnt take my eyes off it series 2 wasnt as faithful to the book as series 1 but is was just as if not more riveting as television hopefully with series 34 covering sos they manage to get the balance just right next series"
"Greyjoy67",2012-06-04,"oh and i nearly forgot the main white walker looked absolutely badass whatever anyone says"
"Bloodraven's Lost Eye",2012-06-04,"i dont understand why some things are done differently than from the books especially the parts above the wall basically from the moment jon meets ygritte its all done differently however i dont see the point at all the attack on the fist was completely unsatisfying the others didnt seem scary at all he just looked like a whitepainted ruffian they shouldnt be naked and with wild hair imho i imagined them statuesque with icearmor and the wights were just zombies in the books they actually kick ass and are fast the suspense of the three blasts was entirely lost on me why was it filmed by day the way it was filmed felt like yet another stupid zombie bmovie zooming out over the crawling zombies i dont mean to be too harsh but i just dont understand any of the decisions they made at all concerning the parts above the wall to me the way it was written in the books was perfectly translatable to the series they also missed out on jons warging dream its like the director of this episode couldnt admit grrm wrote the novels extremely well and just had to do it differently like a little child im waiting to see what my nonreader friends think of this episode edited by bloodravens lost eye 04 june 2012  1117 am"
