"nick","date","comment"
"Sothoryosdragon",2014-05-04,"so it was revealed in the show how john aryn actually died in season 4 episode 5 he was killed by his wife and littlefinger the death of john aryn was basically the opening of this episode and in turn the catalyst for the events in the series its just interesting to see how far things have come since the first episode and how things are tying in"
"The L.E.D.",2015-02-04,"its been a while since you posted this but allow me to add my two cents â i only now that im watching the show again from the beginning truly seeing how the show is from the very beginning setting littlefinger up asâ theâ schemer of schemers hes constantly at work whether with the nedcatelyn business or by giving offhand remarks to sansa at the tournament trying to rock the boat all the time its like his every word pierces a heart somewhere in the seven kingdoms brilliantâ"
"LugaJetboyGirl-irra",2011-04-22,"so i finally just watched the first episode on hbo go with all the special features hbo did a phenomenal job there was some really cool stuff there for example there was a kick ass little video about how they filmed the prologue apparently it took them 10 weeks to get the snow all laid out id say it was worth it i thought the prologue scene was beautiful it was also cool to see some of the props up close for example i hadnt actually realized that roberts crown was essentially shaped like antlers they even had a 360 degree view of lyannas statue and a cool video of one of the ds explaining about how shes the only woman robert ever loved and the significance of the feather incidently there were two statements related to the recent fan controversies at the filming of the dothraki wedding the director i think said that we are supposed to see the event through danys eyes with everything being scary and other in one the other little videos benioff was talking about how in the infamous dany bath scene viserys actions made perfect sense to him viserys because in other circumstances they would have been married but we the viewers are definitely supposed to find it creepy i know part of the reason they included all those special feature things was to further help people who were confused by the details but i thought it was also just something super cool to do for the fans having been a torn reader from back at the beginning i definitely got to experience what it felt like for the cast and crew of the project to really want to please and include the fans it was this special features thing that really drove home just how much hbo is taking it to the next level it kind of made me feel a little warm and fuzzy inside"
"DemiNymph",2011-04-23,"please tell me what the feather means i didnt get it its not something from the books is it"
"Ferrum Aeternum",2011-04-23,"please tell me what the feather means i didnt get it its not something from the books is itno its a dd idea  see this vid posted the other dayhttpwwwyoutubechvgeye7d5rm8"
"legba11",2011-04-23,"i said it earlier long thread but i dont think theres anyway that martell would do something so obvious as give a public gift to drogo at his wedding he is clearly established as a very patient and cautious and openly admits that drawing the ire of the lannisters thus certainly the still strongly allied barethonlannister throne would mean the doom of his people if he was to give a gift it would have been very notpublic i think a stronger case could be made it was a gift from oberyn martell he is the viper and he is much more willing to openly stand in defiance"
"CryFenril",2011-04-23,"viper snakes good catch legba btw are you the original legba from the old board if so welcome back if not great name thumbsupgif classbbcemoticon altthumbsup "
"Dragonfish",2011-04-23,"i said it earlier long thread but i dont think theres anyway that martell would do something so obvious as give a public gift to drogo at his wedding he is clearly established as a very patient and cautious and openly admits that drawing the ire of the lannisters thus certainly the still strongly allied barethonlannister throne would mean the doom of his people if he was to give a gift it would have been very notpublicyes it does seem inconsistent but i think its a mistake to assume the show is as consistent as the books are if the producers wanted to throw in a dornish envoy as a nod to fans i dont think they would have thought about it much beyond thatanyway toward the end of the last thread we determined that the whole dornish envoy thing is a mostly unfounded rumor i think a stronger case could be made it was a gift from oberyn martell he is the viper and he is much more willing to openly stand in defianceive never thought of oberyn as much of a schemer the way he solves problems is with his spear not with an envoy"
"Kaitscralt",2011-04-23,"why cant the snakegiver have just been some random person presenting a gift that was supposed to weird daenerys out its only the pilot"
"LugaJetboyGirl-irra",2011-04-23,"why cant the snakegiver have just been some random person presenting a gift that was supposed to weird daenerys out its only the piloti agree although it would be cool to have some dornish business going on snakes are definitely a surefire way to further freak out a sheltered girl who is supposed to be terrified by all the scary others around her"
"Daenerys",2011-04-23,"yeah i personally think the snakes were just some random giftgiver i wouldnt try to read too much into it but then again who the hell gives a crate of snakes as a wedding gift uhthanks i guess but as i recall drogo gives no reaction at all to this if it were really unusual or insultng or shocking wouldnt he be surprised or angry or something just seems like another poorly thought out lets think of anything weird to make the dothraki more exotic move like lets say eyeliner on a warlord edited by daenerys 23 april 2011  0153 pm"
"legba11",2011-04-23,"yea i already said i think the snakes were just a random gift fun to speculate while we wait for tonight oberyn wouldnt give snakes as a scheme other than to tweak robert and his brother he definitely seemed a lets poke it with a stick and see what it does type in the short time we got to know him"
"LugaJetboyGirl-irra",2011-04-23,"i kind of hope that in an effort to illustrate danys transformation from timid fragile petal into woken dragon hbo shows dany wearing the snakes on her shoulders all the time and then maybe drogon will eat the snakes smilegif classbbcemoticon alt "
"Kat",2011-04-23,"i kind of hope that in an effort to illustrate danys transformation from timid fragile petal into woken dragon hbo shows dany wearing the snakes on her shoulders all the time and then maybe drogon will eat the snakes smilegif classbbcemoticon alt are you suggesting that dany should take the snakes with her on the plains drygif classbbcemoticon alt "
"LugaJetboyGirl-irra",2011-04-23,"are you suggesting that dany should take the snakes with her on the plains imghttpasoiafwesterdefaultdrygifimgof course she can have little saddle baskets that the snakes ride around in but mostly they can cling to her arms as she gallops about then at night they can sleep with her and drogo in their tent o love either that or the care of the snakes can be relegated to danys annoyed handmaidens"
"Talleyrand",2011-04-23,"are you suggesting that dany should take the snakes with her on the plains drygif classbbcemoticon alt snakes on the plains sounds like i just found my new pitch to new line cinema edited by lothbrok 23 april 2011  0425 pm"
"aeu",2011-04-23,"what are wills last words sounds like fuckin unintelligiblehe says forgive me lordits a weird thing to say though i have no idea who the lord is it has been suggested he is asking for forgiveness from ned but that doesnt make sense to me"
"LugaJetboyGirl-irra",2011-04-23,"snakes on the plains sounds like i just found my new pitch to new line cinemaomg i cant believe i missed that hangs head in shame"
"Kaitscralt",2011-04-23,"someone get these motherfucking snakes off these motherfucking plains"
"Whitering",2011-04-24,"he says forgive me lordits a weird thing to say though i have no idea who the lord is it has been suggested he is asking for forgiveness from ned but that doesnt make sense to mewell the southern people of the realm worship the seven however most of the teaching of that religion states that there are not seven gods but seven aspects of a single god"
"The Anti-Targ",2011-04-24,"well the southern people of the realm worship the seven however most of the teaching of that religion states that there are not seven gods but seven aspects of a single godbe that as it may they never use the singularas for the alleged dornish snakes i still think it too much of a risky gambit for any one in dorne to openly send an open envoy to danys wedding"
"CryFenril",2011-04-24,"i think what will was saying was forgive me my lord to ned for being an oathbreaker he also protests that hes not a coward and asks for news to be brought to his mother so i think its just him interacting personally with ned as for the snakes  it neednt be anything political or overt yet just oberyn being curious and sneaking into the wedding to get a look at the last targaryens bael the bardstyle only instead of songs its snakes he brings and no he wont be making off with the lovely maid hes just taking a peek to stay abreast of things if that is in fact what were being teased with its very subtle indeed it could even hint at alleras but i think the serpents can really only point to one personit strikes me as the kind of homage dd would toss in there as a nod to those in the know  sort of an acknowledgment of the people who are diehard fans and would go berserk over something absolutely inconsequential because we know what it might mean its a minor detail that means nothing in and of itself but those quick enough to catch it would get all wiggly and happy maybe i could just be overexcited and reading too much into it naaaah i never do that edited by cryfenril 24 april 2011  0917 am"
"aeu",2011-04-24,"i think what will was saying was forgive me my lord to ned for being an oathbreaker he doesnt say my lord though he just says forgive me lord it is a weird way to address nedin any case is there any reason for him to apologize to ned will did not swear an oath to him i can see him pleading to be forgiven before the sentence is passed but no reason to ask for neds forgiveness right before he dies"
"RemitMan",2011-04-25,"the first episode does a tremendous job dealing with the execution and the discovery of the wolves everyone is present and all of the most important lines are delivered flawlessly in particular sean bean shows a reluctant determination as he almost whispers the sentence of death this scene shows us jon bran and eddard and reveals much about their characters on the other hand the most disappointing scene in the first episode is the wedding night of daenerys and drogo the book surprises us by revealing drogo as a sensitive and loving husband the series shows us a rape scene one of the most touching and special moments of the first book is completely reversed how can dany come to love someone whoâ<U+0092>s raped her the series has taken its first serious misstephttpasoiafovrnitthroness01e01"
"Thelonious",2011-04-25,"i finally saw this as i went hom for easter and my mum taped it so we watched it together its interesting to watch it with someone totally unfamiliar with the story she has a background in medieval history so dany being traded about like a chattel didnt seem to bother her which i thought was interesting she had one complaint one question and made one prediction about the story complaint she didnt rate peter dinklages performance i kind of agree because for all that hes been good in other things ive seen he struggles with the accent in this and its detrimental to his performance thats something that can be improved though question it wasnt 100 clear to her what throne viserys was lusting after i assume its fattys she said but its interesting that that perhaps wasnt made totally clear prediction i think itll turn out that they have quite a good marriage she said of dany and drogo at the end of the wedding scene cue emilia clarke sobbing but maybe not just yet"
"CryFenril",2011-04-25,"he doesnt say my lord though he just says forgive me lord it is a weird way to address nedin any case is there any reason for him to apologize to ned will did not swear an oath to him i can see him pleading to be forgiven before the sentence is passed but no reason to ask for neds forgiveness right before he diesi have rewatched the scene a few times and i could swear its a very quiet but contracted forgive me mlord  which seems perfectly appropriate as one would likely be asking forgiveness for ones crimes before dying"
"Papa Manderly's Meat Pie",2011-04-26,"i finally saw this as i went hom for easter and my mum taped it so we watched it together its interesting to watch it with someone totally unfamiliar with the story she has a background in medieval history so dany being traded about like a chattel didnt seem to bother her which i thought was interestingprediction i think itll turn out that they have quite a good marriage she said of dany and drogo at the end of the wedding scene cue emilia clarke sobbing but maybe not just yeti finally watched it with my wife and she had a similar reaction to the danydrogo scene she has never read the books and she doesnt have any sort of history background she is a music teacher but she thought drogo was actually pretty tender with danyher comment while the scene was happening was literally something to the effect of what are you crying for he is being pretty gentle and he is obviously going to be way better than your brother just relaxi guess my reservations about this scene proved to be unfounded"
"red snow",2011-04-29,"just caught up on the show i was on holiday and i was quite pleased with it some of the cast are instantly standing out for me arya theon viserys almost wish they had cast the actor as someone else as hes great and of course tyrion i thought jason momoa was being underused but hopefully thats intentional so that we can see that he is not as bad as he initially seems the tv show is making him far leass sympathetic already i was worried though that people who havent read the books may be confused though something i found happening in later installments of the potter films i may not notice as i can fill in the gaps with the books as a control ever the scientist i asked my brother who has never read the books what he thought two episodes in and he thinks its good a bit like rome and that the dwarf is good seems like the show is doing things right in that respect my major grumble is with the intro which is excellent aside from the clockwork building of cities i find that really irksome as to me it screams steampunk which is nothing at all like the technology present in westeros i think this would confuse even nonfantasy readers as well im pleased they made a biggish deal about discovering the direwolves although it was a pretty quick transition into them ageing up and two episodes in i feel they are shying away from the wolves when they can perfectly understandable considering they are a tricky element to film seeing the mother though im reassured that the wolves will become more dire come season 2 smilegif classbbcemoticon alt  regarding that scene vicky pointed out to me that jon snow stops before ghost yelps we initially thought that was a bad editing mistake bit then i wondered if they were actually being really clever the books clearly indicate a connection between the stark children and their direwolves already the show has me doing loststyle coverups for potential mistakes edit i forgot that the actor playing joffrey was excellent too hes a complete an utter little shit and thats exactly how joffrey should be i can see his scenes being a guilty pleasure so far the bad guys are definitely stealing the show for me cant wait for littlefinger edited by red snow 29 april 2011  0301 am"
"Thelonious",2011-05-01,"i think alfie allen as theon may prove to be inspired casting what he lacks in terms of looks he makes up for in swagger which is something that hadnt occurred to me when reading the books but makes perfect sense"
"Hazl",2011-05-01,"i think alfie allen as theon may prove to be inspired casting what he lacks in terms of looks he makes up for in swagger which is something that hadnt occurred to me when reading the books but makes perfect senseid love for grrm to describe theon in the books using the word swagger"
"RSasoiaf",2011-05-08,"finally got to see it all this weekendit was hard to get considering i found no way to get hbo around here regarding the episodelove it itâs bound to be epic well done my only notes tyrion and arya were just over the top altough actors were good and scenes were funny so it doesnt really hurts it looked good but has others said on tyrion he does not come across in the book like we see him in his first scenes episode 1 tyrion is on a different level compared with book tyrion but its ok because as i have seen on following episodes he seems to be getting on track on arya yeahhh maisie is just perfect and whatever they write she will perform a small wonder out of it stilli had the feelling that was not really the arya we start with in the book i have the fellling book arya is a lot more shy and inside the closet to beggin with i feel its only after facing joff and loosing nymeria that she really starts to go a bit more agressive towards sansa and only after syrio does she openly sees herself as a possible warrior also the kind of passion commitment and sacrifice she goes through in order to try and become a warrioriâm not sure people will understand that or even buy it if the show tries to go there because as for the show she already started like a little warrior very confident a natural both the scene wth the bow and the food play in the banquet are a bit unrealistic considering what we know about her in the beggining and boy would she get in trouble if she would do that food fight on the royal banquetshe is not the starkâs jester but a lady from a high house but again it looked good so let it be smilegif classbbcemoticon alt  i was pleased with seing it on the most often complaints catâs motives iâm ok with it its a change but im ok with it it doesnt go that far from the character and she can still get back on track and do what she will have to do theon we have time for him latter the crypt and the lack of info about lyanna and the rebelion miss it a bit but thereâs still time for that also sandor no problem i will give the guy the chance and trust he can act bad ass dannydrogo no problem also i understand what they are doing i would still like to have danny start showing her dragon blood from the 1st step but its ok if they want to make for a more weak girl grows strong story ark in reallity dannyâs book does have the power and the will to fight since the beggining she just cant see how she should use it and she is more or less misguided by viserys view on the universe which is more or less the only one she has to start with this is why she has a good first night with drogo why she proudly mounts her silver she really wants power she really feels like being a queen is her destiny she may not be so sure on the path she is taking but she does want to be powerfull and she imediatelly feels somewhat attracted by drogoâs power and by the same logic she quickly dismisses viserys as week as soon as she can compare him with other better examples hboâs danny will be a bit different but in the end will get more or less to the same place i believe so its ok"
"Gildenlow",2011-05-27,"i just noticedhttp30mediatumbjp1ryo1500pnghttp24mediatumbjp1ryo1500png theres multiple others edited by gildenlow 27 may 2011  0233 am"
"litechick",2012-03-14,"ok so im a noob to the hbo threads and i just bought the dvds and watched them all within the last 24 hours i want to jump in and discuss but im a year too late be that as it may these are some of the things im thinking about on first viewingthe lift cage at the wall i like that they put it on a track rather than a hanging swaying contraption like in the books im a little skeptical about the manpower of the lift though that fricken thing would be heavy and they just show one poor bastard walking a wheel to lift itat the very least it should be counterweighted with a load equal to the weight of the lift leaving the operator to hoist the weight of the cargo only i will admit that this is the sort of thing that would only interest engineering geeks so i wont belabor the pointexcept to add that im missing the switchback stair it will be important later and im curious what they will do when the time comes also a lift on a track cant swing over to deliver jon snow on the north side of the wall for his fateful meeting with mancethe flipflop of catelyns approval for ned accepting the hand job im guessing that they chose to make the tv character argue against it in order to make the cat more likeable to the viewing audience and i dont necessarily fault them for that but someone who is deeply familiar with the book version its a major departure for the whole motivations and essence of the characterditto on tywin gutting an animal i get it that they needed to communicate an air of menace immediately as the foundation of that character in the books george has the liberty of developing that menace without tywin speaking a word but even for a great actor that would be hard to pull off in a 23 minute scene nevertheless i have that fangirl kneejerk reaction that lord tywin would never do thathe would command a servant that detail would be entirely appropriate to the introduction of randyl tarly but not lord tywinthe first ride in the commentary they delicately indicate that the actors didnt feel capable of communicating that switch of tone from brutal to romantic but it doesnt quite scan for me in the books drogo has his game face on during the public portionseeming warlike and hardbut once he gets dany alone he is all gentleness albeit with the unstated fatalism that she is gonna get fucked one way or the otherhe is patient with her fears and her timid modesty he gives her time to transition through her emotions come to acceptance and ultimately desire in real time im guessing that this evolution would take at least an hour realistically that could only be done on screen with a montage and i cant blame them for not going that routethe real shift is from the first ride to the second drogo is all sensitivity and consideration at first but in the books he quickly settles in to the sort of sexual dynamic with which he is more familiar and that has always seemed to me to be the disorienting and troubling partbecause the hbo version starts with rape it throws the whole dynamic off because why is she reminding him of it in an effort to assert that intimacy and bring him back from living death bah its interesting to discuss the differences but i cant really fault the production too much its a complicated thing to communicate on screenim surprised to see so much commentary on the snakes i easily rationalized it like this a bunch of alliessuckups are trying to out do each other giving exotic and expensive gifts the snakes produce some precious venom and therefore make a terrific wedding presentthis post is way too long so ill just cut off there and see if anyone wants to talk to me smilepng classbbcemoticon alt "
"opark77",2012-03-15,"ok so im a noob to the hbo threads and i just bought the dvds and watched them all within the last 24 hours i want to jump in and discuss but im a year too late be that as it may these are some of the things im thinking about on first viewingthat must have been a mammoth viewing session if you watched all ten and the commentariesthe lift cage at the wall i like that they put it on a track rather than a hanging swaying contraption like in the books im a little skeptical about the manpower of the lift though that fricken thing would be heavy and they just show one poor bastard walking a wheel to lift itat the very least it should be counterweighted with a load equal to the weight of the lift leaving the operator to hoist the weight of the cargo only i will admit that this is the sort of thing that would only interest engineering geeks so i wont belabor the pointexcept to add that im missing the switchback stair it will be important later and im curious what they will do when the time comes also a lift on a track cant swing over to deliver jon snow on the north side of the wall for his fateful meeting with mancewe dont see that at all in this episode do we you make a valid point regardless about counter weightinggemma jackson production designer did a featurette on the lift design if you want to see some behind the scenes footage of ithttpwwwyoutubechvwjctf6t4co4the flipflop of catelyns approval for ned accepting the hand job im guessing that they chose to make the tv character argue against it in order to make the cat more likeable to the viewing audience and i dont necessarily fault them for that but someone who is deeply familiar with the book version its a major departure for the whole motivations and essence of the characterbut you get the angeldevil shot with her and luwin over neds shoulders out of it i agree it is a sweeping change however it didnt seem to affect her through the rest of the season why do you think she wants him to go in the book i think her motivations in the book lie with firstly with the protection and secondly with the betterment of her family she recalls the symbolism of the direwolf with the stags antler in its neck signifying that she thinks robert poses a threat to her family and concludes that ned must not offend robert by declining ned also realizes that she is keen for sansa to become queen one dayin the show they have dropped the secondary concern with the betterment of her family but her primary motivation is still protecting them  she has just reached a different conclusion about the dangers of the situation and the best course of action she takes neds position from the book of wanting to stay in winterfell in the show luwin argues alone for going south while in the book he backed her up having the two sides verbalize the arguments for and against the decision to go south helps to create a dynamic and dramatic moment for eddardditto on tywin gutting an animal i get it that they needed to communicate an air of menace immediately as the foundation of that character in the books george has the liberty of developing that menace without tywin speaking a word but even for a great actor that would be hard to pull off in a 23 minute scene nevertheless i have that fangirl kneejerk reaction that lord tywin would never do thathe would command a servant that detail would be entirely appropriate to the introduction of randyl tarly but not lord tywinive seen this kneejerk reaction several times i dont understand it i thought the symbolism was fantastic and that the barely contained rage of book tywin was well expressed by show tywin killing and butchering a stag all on his own it also speaks to his appreciation of well honed skills and his distaste for other people the english gentry still go on about respect for the animals they hunt todaythe first ride in the commentary they delicately indicate that the actors didnt feel capable of communicating that switch of tone from brutal to romantic but it doesnt quite scan for me in the books drogo has his game face on during the public portionseeming warlike and hardbut once he gets dany alone he is all gentleness albeit with the unstated fatalism that she is gonna get fucked one way or the otherhe is patient with her fears and her timid modesty he gives her time to transition through her emotions come to acceptance and ultimately desire in real time im guessing that this evolution would take at least an hour realistically that could only be done on screen with a montage and i cant blame them for not going that routethe real shift is from the first ride to the second drogo is all sensitivity and consideration at first but in the books he quickly settles in to the sort of sexual dynamic with which he is more familiar and that has always seemed to me to be the disorienting and troubling partbecause the hbo version starts with rape it throws the whole dynamic off because why is she reminding him of it in an effort to assert that intimacy and bring him back from living death bah its interesting to discuss the differences but i cant really fault the production too much its a complicated thing to communicate on screeni agree the dynamic is altered for the show by the staging of that first scene i think the second time we see them have sex in the show is very unlikely to be the second time they have had sex the look of dany in the first scene of the kingsroad suggests that she is having a very difficult time of it for days  weeks by the time she gets pregnant in lord snow she tells irri that she has missed two periods so at least 5 weeks and probably much longer have passed since the wedding nightim surprised to see so much commentary on the snakes i easily rationalized it like this a bunch of alliessuckups are trying to out do each other giving exotic and expensive gifts the snakes produce some precious venom and therefore make a terrific wedding presentnow this was in this episode i also didnt dwell on it either before hearing the commentary im not sure i even had a rationalizationthis post is way too long so ill just cut off there and see if anyone wants to talk to me smilepng classbbcemoticon alt breaking your thoughts down by episode instead of trying to cover the whole season in one go is probably a good way to get them into easier to discuss portions im rewatching the series in anticipation of the second season and have been writing a series of blog posts at gameofthroneswikiacom if youre interested"
"litechick",2012-03-17,"opark thanks for respondingthat must have been a mammoth viewing session if you watched all ten and the commentariesyeah i have a tendency to work with something on the tv so i just keep rolling through them while i did a soldering project smilepng classbbcemoticon alt you are correct and my post was not strictly limited to ep1 i could argue that we see the lift in the opening butstill guiltywhy do you think she wants him to go in the booki agree with your assessment of her motivations the point which i think gets missed by her flip flop is that she is from the south comparatively and she is on board with playing the game in a way that ned is not she knew he was uniquely illsuited to play the game but she sent him anywayshe threw him to the lions if youll pardon the expression to suit her own ambitioneven as i write it out i realize its a petty point to nitpick but for some reason i feel like the show is candycoating her and i would rather let her be judged with all her strengths and flaws intactsame with tywin it changes the essence of the character in order to understand lannister pride you need to understand that he would never lower himself to preparing food for others cause i dont see how he could possibly be planning on eating it all himselfdanydrogonot really worth quibbling about it all worked out in the end its just a shame that the audience missed out on that tender side of him i loved the way the confrontation over the slaves turned out and it goes a long way to mending the initial error"
"Sir Cortnay Penrose",2012-05-08,"is there a forumthread for us poor mortals who had to wait for the dvds to watch season1 and are now trawling the internet for comments on season 2 i gather spoiler sir rodrik meets a different death than in the book  i havent got any smart comments except it was great my husband and i managed to get our daughter on board her comment on neds death was poor cat"
"Lyonel B",2012-05-10,"i was just rewatching this episode and noticed a bit of a glaring error in an attempt to convince ned to stay in winterfell cat pleads with ned that your father and brother once road south on a kings demand while rickard was called to answer brandons charges brandon rode to kl on his own accord"
"Distorted Humor",2012-05-18,"watched it last night  the big issue for me was that drogo was a lot less tender with his new bride then in the books but i must say the casting was amazing"
"rmholt",2014-05-23,"to treat my withdrawal watching old eps q deserter claimed to see white walkers but he just saw wights right unless there was a ww off screen before that the dead wildlings were laid out in a pattern does that mean anything to anyone snow looked fake or was that just me"
"Stuart Kerrigan",2013-06-19,"hi all i keep reading about how jon arryn was played by sir john standing in the pilot  but as far as i recall his only scene was a corpse wiki articles mention he appears in flashback only in the pilot  have i missed a scene or some such or was his scenes deleted"
"Aerys Blackfyre",2013-06-29,"thats strange where did you read this"
"Nordling",2013-06-30,"most likely it was deleted along with other flashback scene from pilot showing the death of rickard stark and his elder son"
"Aerys Blackfyre",2013-06-30,"most likely it was deleted along with other flashback scene from pilot showing the death of rickard stark and his elder sonare you sure are these deleted scenes available"
"Sothoryosdragon",2014-05-04,"any word on these deleted scenesâ"
"AlienTwo",2014-05-06,"this has some relevant info â httpgameofthronesipilotepisode â they have never released the actual pilot and maybe never will edited by the sad king guybrush 06 may 2014  1249 pm"
"CrannogXninja",2014-03-24,"in episode 1 when rob n ned visit lyannas tomb theres a feather in her hand its black and red aka fire and blood anyone notice this"
"ChrisJM89",2014-04-02,"surprised no one has commented on this ive seen it a very good spot black and red in the middle with a white outline had to youtube it to make sure edited by chrisjm89 02 april 2014  0253 pm"
"JonCon's Red Beard",2014-04-02,"httpwwwyoutubechvgeye7d5rm8"
"Bishop437",2011-04-17,"here there be spoilers if you have not read this book you shouldnt be reading this i thought a few thing that they changed were interesting first thing is it seems the others will be refered to as the white walkers i like the move for television because viewers may not pick up on just who the others are easy enough they changed the way the epiloge resolves although it doesnt matter very much royce still dies but without putting up a fight the wrong ranger survived the encounter with the others as it was the older more grizzeled man who was beheaded by eddard in the snow i noticed that some of the things i would have expected to happen when the white walkers appeared didnt happen it didnt get noticely colder there seemed to be only one and they actually let the young ranger live which i think is out of charecter for them they hate the living and doubt very much that they would have let him go to serve as a warning to the wall or the seven kingdoms but as i said it changes nothing really i wonder why they left out the coldness that travels with them or that they only appear in the night but i still found it to be very well done i didnt mind the pace of the show really alot of things have to happen in each episode and i expect things to move right along it actually makes me think that because of the way things are moving i think its entirely possible that ned may only be in  3 mabey 4 episodes before his card gets punched so much has still got to happen edited by kat 18 april 2011  0115 am"
"KyleLitke",2011-04-18,"here there be spoilers if you have not read this book you shouldnt be reading thisi thought a few thing that they changed were interesting first thing is it seems the others will be refered to as the white walkers i like the move for television because viewers may not pick up on just who the others are easy enough they changed the way the epiloge resolves although it doesnt matter very much royce still dies but without putting up a fight the wrong ranger survived the encounter with the others as it was the older more grizzeled man who was beheaded by eddard in the snow i noticed that some of the things i would have expected to happen when the white walkers appeared didnt happen it didnt get noticely colder there seemed to be only one and they actually let the young ranger live which i think is out of charecter for them they hate the living and doubt very much that they would have let him go to serve as a warning to the wall or the seven kingdoms but as i said it changes nothing really i wonder why they left out the coldness that travels with them or that they only appear in the night but i still found it to be very well done i didnt mind the pace of the show really alot of things have to happen in each episode and i expect things to move right along it actually makes me think that because of the way things are moving i think its entirely possible that ned may only be in  3 mabey 4 episodes before his card gets punched so much has still got to happenas far as ned goes im not sure if there are 8 or 10 episodes in this seasoni doubt ned dies in the final episode maybe not even in the second to last but it wouldnt be as early as 3 or 4 theres actually not all that much going on after ned dies in the first book a bit enough for at least one episode and probably 2 but i dont think any more than thatas far as the others id bet its due to lost the bad guys in lost were called the others doesnt matter to most people if the books came out first or not people will see it as a ripoff if theyre continuously called that im just speculating there but id bet thats a big reason why theyre calling them the white walkers"
"TheKassi",2011-04-18,"honestly i am nothing short of ridiculously impressed over how much of the core plot remains unaltered if i compare it to other translations i have seen in the past several years such as the dresden files or sword of truth and i am astounded of the quality of the reproduction the show will not be perfect i would guess as time goes inconsistencies will build upon inconsistencies but heck after watching tonight i would not be surprised if i am proven dead wrong hope hbo picks up more books"
"Tall Tyrion Lannister!",2011-04-18,"i dont think ned loses his head in 3 or 4 episodes once eddard bites the dust theres only enough for one episode really you have the king of the north partsansas ending and dany with the fire so hell probably be dead around episode 9"
"ingsve",2011-04-18,"as far as i can tell eddards death is the cliffhanger for the 9th episode"
