"nick","date","comment"
"Zman1863",2013-04-07,"liked it quite a bit however i had a problem with two scenes hated the scene with catelyn talking about jon snow im not a huge fan in the books but i cant see what the point of inventing all this maudlin sentimentality they do seem to pile the blame for the travails of the starks on her and now they have her screen version admitting guilt because of a failing the book character would never have acknowledged the scene with tyrion and shae didnt work for me either a rare instance when a tyrion scene fell flat for me"
"DarkAndFullOfTurnips",2013-04-07,"thoros  awesome also jaimes joke about cocks on the iron throne had me loling"
"ServantOnIce",2013-04-07,"10 up there with blackwater and better than any episode other than blackwater last season"
"Bride of Winter",2013-04-07,"the best episode ive seen in a long time possibly since season 1 imo would have been a 10 im giving it a 9 because of weird timing  some scenes were too drawn out where others were cut too short the scenes with the reeds seemed a bit awkwardly short considering it was their time to be introduced and im also a little peeved they cut the discussion of marrying willas from the sansamargolenna scene"
"ServantOnIce",2013-04-07,"way too much made up stuff when they have too much material to adapt that theyre ignoring hated the episodeangry game of throne fan is that you"
"FromTheShadows",2013-04-07,"loved the scene where the hound spotted arya hated the scene where the guy wanted to leave sam behind thought there shouldve been more scenes of jon snow and the wildings overall 710"
"Ran",2013-04-07,"it didnt change catelynyou may have missed the part where she indicates that only a mother can make one of those figures for their childshe explicitly believes that she ought to be a mother to jon this makes everything much worse in the novel in the society she lives in there is absolutely no social obligation on her in regards to jon nor is there understood to be a moral obligation ned is the one who is acting against the norms who is inflicting this situation on everyoneso yeah its a significant changemoreover you literally have her taking the view that maybe this is all her fault those who are inclined to believe that either through latent misgoyny a lack of empathy or a preference for simplistic narratives are just going to latch onto it thats not what i think the writers expected but its what theyre going to get"
"Mark Antony",2013-04-07,"i gave it a 7 the sansaqueen of thorns scene was awesome i really enjoyed the branreeds and jaimebrienne scenes as well nothing else really stood out to me the catelyn scene was hard to watch i just started petting my dog oh thoros was pretty good i guess but i felt the arya scenes were just okay edit forgot about the theon scenes i thought they were really well done think i might change my score to a 8 edited by mark antony 07 april 2013  0918 pm"
"Magic 8 Ball",2013-04-07,"they are nicing up cat to make people feel worse later this season"
"Bride of Winter",2013-04-07,"also im very impressed at how every single one of the countless new characters introduced in this episode were perfect even if this shows writing leaves a little to be desired recently i have to give casting an a"
"YourMomsBox",2013-04-07,"it was simply a good episode the parts i didnt care for were the briennejaime fight a letdown compared to the book cat scenes and shae nothing mind blowing but per usual i enjoyed it"
"Florina Laufeyson",2013-04-07,"no the cat scene no i have spent plenty of time on these boards bashing cat but her lamenting over jon snow was terriblei actually have some beefs in this episode and this is the biggest one i get what they are trying to do here though but im not sure it was necessary thoros being up in everyones business isnt that tom osevens role rains of castemere was nice but thoros singing it was weirdjon not being marked as a warg is ehhhhmarg being awesome the sequel im loving it olenna was great joff being more willful with cersei is great its a change but i like itmuthafucken reeds hnngh jojen is awesome ok he just is awesome meera will mess you up 333333333333 howland got name dropped boh hai theon like that do ya do you like it i didnt think so oh hai ramsay brrrrjaimebrienne stuff was good the fight was a little lackluster but the scene worked just the same and hot pie looked like hot pie biggrinpng classbbcemoticon altd  nice hound entrancejon keeps his mouth closed this season thumbsupgif classbbcemoticon altthumbsup needed more butterbumps but i guess i can deal i give it 9 heads of the ned out of 10 mostly because i loved me some reeds and olenna the reeds entrance was great despite the changes plus more direwolf action olenna was word for word from the book and i loved it"
"teemo",2013-04-07,"i really did not enjoy this episodeit felt about 4 hours long and lots of unnecessary stuff the i love jon snow monologue is terrible from every aspectthe writing was piss poor and cheesy not something that grrm would ever write it sounded like talisas sob story about her brotherwhere its so contrived my eyes start to glaze over i fail to see the point of all of the cerseijoffrey tension this was such a downgrade from last week sadpng classbbcemoticon alt "
"Darth Pipes",2013-04-07,"they are nicing up cat to make people feel worse later this seasonunfortuneately the writers cant stay away from tv tropes while i disliked cats opinion of jon in the books i liked her character quite a bit but on tv sometimes it has to be black and white d and b seem to think cat has to be made likeable like this for her death to resonate maybe thats true but the thrones books are supposed to eschew stuff like this cat is a good person who has several flaws one of them is how she treats jon"
"Lany Cassandra",2013-04-07,"i knew people would hate the jon snow scene but i dont see why exactly it didnt change catelyn it reinforced that she could never love jon no matter whatit gives her a martyr complex it was rather senseless as it didnt add to her character at all"
"Magic 8 Ball",2013-04-07,"didnt like the cat scene but understand they are trying to make her sympathetic didnt jamie and brienne reference being in the vicinity of riverun yet got taken by bolton men dispatched from harrenhall dont get this one liked the touch of the betrayal by the guy that jamie suggested killing but dunk ermm brienne was too honorable to kill theons torture mercifully pg13 so far hope they dont leave him quite as mutilated as in the books qot went over very well with nonbook readers esp female that i was viewing with i nerded out on how the brotherhood is robin hood and his merry men they didnt really recall who the brotherhood was or connect it to beric for damn sure liked seeing joff the homophobe cat talisa was too distracting and not enough action for me to give it 810 but liked it overall gave it a 7 edited by no avatar that movie suck 07 april 2013  0936 pm"
"go joff go",2013-04-07,"i gave it a 95 not much i didnt like i cant believe how many scenes they got in there without it feeling jumpy it was kind of the opposite of last weeks episode which felt slow paced"
"cybobbie",2013-04-07,"well i really liked and i justify my high score simply because of some great scenes specially jaime and brienne and the queen of thorns with sansa jaimes and olennas lines were brilliant i also loved the brotherhood appearance and the reeds i only could not give a better score because shae still is too painful to watch and of course cats scene was something that im still digesting"
"Magic 8 Ball",2013-04-07,"jamie vs brienne fight was a little bit better than i thought they would pull off thoros vs arya was funny and at least a little dose of realism vs arya the 10 year old supah ninja edited by no avatar that movie suck 07 april 2013  0925 pm"
"Linda",2013-04-07,"mostly a pretty lacklustre episode i actually found it very hard to remember much about it at all when we sat down to work on the reviews nothing really stood out except the awful awful catelyn scene awful in the sense of the complete mess they made of the character i suppose the acting was alright i continue to find margaery nothing but annoying the way dormer portrays her miscast for sure"
"The Ghost of Winter",2013-04-07,"loved loved loved olenna she was spot on im sick of talisa though go away"
"DarkAndFullOfTurnips",2013-04-07,"you may have missed the part where she indicates that only a mother can make one of those figures for their childshe explicitly believes that she ought to be a mother to jon this makes everything much worse in the novel in the society she lives in there is absolutely no social obligation on her in regards to jon nor is there understood to be a moral obligation ned is the one who is acting against the norms who is inflicting this situation on everyoneso yeah its a significant changemoreover you literally have her taking the view that maybe this is all her fault those who are inclined to believe that either through latent misgoyny a lack of empathy or a preference for simplistic narratives are just going to latch onto it thats not what i think the writers expected but its what theyre going to getnobody in their right mind will actually believe that cats treatment of jon is directly responsible for the fate of her other children this is certainly a change for cat but its just grief and overreaction and grim reflection"
"Ran",2013-04-07,"theres a lot of people not in their right mind youll see"
"House Martell",2013-04-07,"unfortuneately the writers cant stay away from tv tropes while i disliked cats opinion of jon in the books i liked her character quite a bit but on tv sometimes it has to be black and white d and b seem to think cat has to be made likeable like this for her death to resonate maybe thats true but the thrones books are supposed to eschew stuff like this cat is a good person who has several flaws one of them is how she treats joni didnt like cat in the books but i respected her character she was interesting and flawed they have definitely been over simplifying her from the beginning they are trying to make her more likable but she is losing that complexity that made her tragic and interesting its a huge mistake imho"
"teemo",2013-04-07,"mostly a pretty lacklustre episode i actually found it very hard to remember much about it at all when we sat down to work on the reviews nothing really stood out except the awful awful catelyn scene awful in the sense of the complete mess they made of the character i suppose the acting was alright i continue to find margaery nothing but annoying the way dormer portrays her miscast for surea casual viewer could easily skip over this and not miss much just watch previously on i agree about dormerbad casting there thanks tudors"
"Nezzer",2013-04-07,"really enjoyed this episode i gave it a 9 i didnt mind the cat change i never cared much about catelyn anyway but it was a good scene if you avoid comparisons with the book the only thing that bothered me a bit were the lenght of some scenes some mustve lasted less than two minutes other than that everything was great and that was the sole reason i didnt give it a 10 hi ramsay how ya doing good to finally see you bro"
"Head of The Ned",2013-04-07,"i knew people would hate the jon snow scene but i dont see why exactly it didnt change catelyn it reinforced that she could never love jon no matter whatyeah i thought it was really good at first i thought she was making the story up i was like wtf is going on here and then she made up for it she really is a great actorwas really good seeing ramsay i cant wait to see how that all goes down jojen was awesome too edited by head of the ned 07 april 2013  0934 pm"
"SandSnakeSire",2013-04-07,"cat talking about jon was to let people know that bastards can be made legitimate in some cases so it doesnt seem out of the blue when robb puts it in his will at least thats my guess if thats not the case then i agree unnecessary and boring scene"
"Florina Laufeyson",2013-04-07,"i continue to find margaery nothing but annoying the way dormer portrays her miscast for sureand you continue to be alone in this opiniontalisa is hogging up robbs scenes and im not cool with this to be honest but i guess its adding to the whole red wedding thing that will eventually happen theons torture mercifully pg13 so far hope they dont leave him quite as mutilated as in the bookstrue but like its pretty gnarly for those of us who know whats going on here it is leaving nonreaders rather baffled like my mum thought it was someone related to theon who set this up like his dad or something poor mumlol they justhave no idea how fucked up ramsay is the cat thing justno the last line she said is actually what bothered me the most something about all of this happened because i didnt keep my promise cat wut"
"Darth Pipes",2013-04-07,"i forgot to mention but i thought sophie turner was terrific she played her characters fear and terror in confessing to olenna brilliantly"
"Magic 8 Ball",2013-04-07,"maybe i should have upgraded to an 8 for anguys yo imma shoot dis arrow in the sky and if you dont move ya fat ass by the time im done talkin you gonna be dead that was awesome"
"teemo",2013-04-07,"and you continue to be alone in this opinionyesim sure you speak for everyone who has read the books and watches the show i dont like the casting either"
"House Martell",2013-04-07,"cat talking about jon was to let people know that bastards can be made legitimate in some cases so it doesnt seem out of the blue when robb puts it in his will at least thats my guess if thats not the case then i agree unnecessary and boring sceneall you need is one line saying a king can legitimize bastards while robb makes his will to do that you dont need to totally change cat for that one fact"
"Howdyphillip",2013-04-07,"nobody in their right mind will actually believe that cats treatment of jon is directly responsible for the fate of her other children this is certainly a change for cat but its just grief and overreaction and grim reflectionactually this was the only bit of dialog in the whole scene that didnt resonate with me i personally dont mind the changes that they have made to catelyn in the books we get to understand her through her thinking we are not privy to that in the show if they were to just show her actions as written i think that the character would be completely different than how we as readers interpret her"
"ebevan91",2013-04-07,"i dont think this broken website registered my post so ill post it again the tyrionshae scene was by far the worst scene of the episode"
"Florina Laufeyson",2013-04-07,"yesim sure you speak for everyone who has read the books and watches the show i dont like the casting eithergiven how many people glowed about marg last week and are glowing about her this week i can safely say you are in the minority"
"DarkAndFullOfTurnips",2013-04-07,"i dont think this broken website registered my post so ill post it again the tyrionshae scene was by far the worst scene of the episodetyrion almost saved it but couldnt they are trying to set things up but its just coming off as cheesy and annoying possibly because of shaes actingalso marg is a much more compelling and powerful character i respect that everyone has their opinions but shes quite a good actress and ill respectfully disagree smilepng classbbcemoticon alt  edited by darkandfullofturnips 07 april 2013  0944 pm"
"teemo",2013-04-07,"given how many people glowed about marg last week and are glowing about her this week i can safely say you are in the minorityprobably but telling someone theyre alone seems a little rude and inaccurate"
"~Shiera Seastar~",2013-04-07,"i enjoyed this episode better than last time see without nude scenes squeezing in we get to see more of our important characters on screen i feel sorry for theon cat scenes with talisa i dont buy it glad to see arya the hound for less than a minute jaimebrienne and the new additions to this season bwb qot and the reeds"
"Head of The Ned",2013-04-07,"i love everyone complaining about the fight like get over it what did you expect jaime showed his smarts and skill brienne showed her sheer power and equal skill thats the point and to make enough noise to get caught locke was pretty sweet i thought complain less life is easier that way"
"Lany Cassandra",2013-04-07,"i dont think this broken website registered my post so ill post it again the tyrionshae scene was by far the worst scene of the episodeparts of it were from the book after tyrion is told hes to marry sansa i think shea does say you want her this child i dont remember the rest of it though"
"Warden of the North121",2013-04-07,"locke  count rugenhttpwwwwearyslot712015223gif"
"ebevan91",2013-04-07,"parts of it were from the book after tyrion is told hes to marry sansa i think shea does say you want her this child i dont remember the rest of it though i think its the actress portraying shae ive never liked her"
"UnCleos",2013-04-07,"pretty disappointed this week certain scenes like shaetyrion shaesansa joffreymarg and cattalisa ugh were real misses for me hbo writers taking too many liberties and trying to craft oh wow scenes when they just fall flat the whole joffrey hating renly and homosexuals thing seemed very political and out of place and of course cats deviation was as someone pointed out simply trying to obtain sympathy for the rw georges world isnt black and white that is why it is great apparently the writers are not aware of this"
"Lany Cassandra",2013-04-07,"ok just watched the rickenwolf scene again and i was likely wrong smilepng classbbcemoticon alt "
"A<U+0089>adaoin",2013-04-07,"and you continue to be alone in this opinioni love marg i love the casting smilepng classbbcemoticon alt dont even want to think about that cat scene right now but can i say that i love the reeds"
"Stallion That Mounts Texas",2013-04-07,"tyrion almost saved it but couldnt they are trying to set things up but its just coming off as cheesy and annoying possibly because of shaes actingalso marg is a much more compelling and powerful character i respect that everyone has their opinions but shes quite a good actress and ill respectfully disagree smilepng classbbcemoticon alt agree with everything you said"
"Warden of the North121",2013-04-07,"i love everyone complaining about the fight like get over it what did you expect jaime showed his smarts and skill brienne showed her sheer power and equal skill thats the point and to make enough noise to get caught locke was pretty sweet i thoughtcomplain less life is easier that wayyou speak the truth my friend the fight scene was great"
"DolorousKim",2013-04-07,"i liked the episode but not quite as much as last weeks i rated it a solid 7 what worked for megreat introduction of the queen of thorns dianna rigg is going to be awesome in this role this scene made me appreciate magaery more than i have up to this point as wellalso a great introduction of thorros i didnt even mind that he appears to be absorbing the role of tom o sevens i predict that i am going to enjoy the show bwb as much as i did the book version and of course its always great to see the hound againi liked the brienne vs jaime fight and didnt mind the switch up in circumstances from the book gwendolyn cristie kicks ass as brienne she was really convincing as a powerful swordswomani also enjoyed show jojen a good deal more than book jojen ferb is going to acquit himself well in this rolewhat didnt work for methe cat and talisa scene i think that the writersproducers went astray in this attempt to woobify cat i also dont understand the outright hostility that show cat is projecting towards talisa even book cat doesnt hold jeyne wholly responsible for robbs decision to marry her and is relatively kind to hernot thrilled with show dolorous edd telling sam that they left him behind because he was fat and slow and they wanted to live  even if true book edd would have expressed himself in a kinder or at least a much more humorous waywhats with rickons just running off like that why would they let him and why would summer leave bran i dont think that the show is at all accurately or effectively depicting the nature of the bond between the starks and jon snow and their direwolveseverything else i was either neutral on or waiting to see more of before i form an opinion on  boy the producers sure werent kidding when they said that season 3 would be much more divergent from the books than the previous two seasons it remains to be seen if they will stay true to the spirit of the characters and major story lines or not"
"sharkhawk",2013-04-07,"gave it a 9 would have done a 10 except for the cat scene"
"Turinqui-Calima",2013-04-07,"i didnt like the episode at all most of it was just boring but the scenes that stood out where the bad ones namely tyrionshae and of course catelyntalisa banggif classbbcemoticon altbang  the only good scene was the olenna scene and that was pretty much straight from the booksone thing i do enjoy a lot is the acting even when the writing is bad i love all the joffrey scenes just because jack is doing such a great job jaime and brienne were great too"
"Cubicz",2013-04-07,"nobody in their right mind will actually believe that cats treatment of jon is directly responsible for the fate of her other children this is certainly a change for cat but its just grief and overreaction and grim reflectionmy take on it is that cat is trying to find a pattern in the chaos having lost people in my life you start asking yourself questions should i have done something different is it my fault its not unheard of to have regrets in life especially after the damage is done her husband father and maybe her children are dead and shes still here why with that said its a major deviation from the book screen cat is different from book cat the only commonality is that a large portion of fans dislike her in both incarnations at least they ended it with her saying she didnt keep her promise if they had ended it with some crap like if only i could see him again to say im sorry  there would have been a table flipped in my house"
"tito5601",2013-04-07,"the part where ramsey says hes gonna help theonn im gonna like the theon storyline this season also the intro with bran jon and robb was great"
"tito5601",2013-04-07,"locke  count rugenhttpwwwwearyslot712015223gif his long lost twin brother"
"Lany Cassandra",2013-04-07,"the only good scene was the olenna scene and that was pretty much straight from the booksmy husband loved that scene too and asked if it was from the books he can now spot which scenes are almost direct quotes because they are so intense which says a lot about the quality of the rest of the writing sadpng classbbcemoticon alt we both still really like the show we just know the grrm scenes are the best"
"TheWhiteRabbit",2013-04-07,"i gave it an 8 it felt like there were so many things going on at once but i thoroughly enjoyed practically every part i thought the sansa meeting the queen of thorns scene was a little rushed also i thought they could have described the reeds a little bit better i bet nonbook watchers are a little confused the only part i didnt particularly care for was the shaetyrion scene favorite part the ending scenesaryas and jaimies most critics say things really pick up next episode so i cant wait edited by thewhiterabbit 07 april 2013  1104 pm"
"Ferrum Aeternum",2013-04-07,"very strong episode loved the reeds thoros and especially the qot diana rigg is perfect for the role as far as im concerned theons scenes were disturbing as they should have been  and boy looks like hell be fantastic in hisfuture role devilgif classbbcemoticon altdevil forgive me for not understanding all the consternation about the infamous character assassinating cat scene basically all she said was that she momentarily felt bad for wishing jon dead and in her guilt thought she might be able to accept him among her own and then when he got better she went right back to business as usual hardly a ruination of either book or show catyou may have missed the part where she indicates that only a mother can make one of those figures for their child i didnt miss it and i doubt godric did either the simple fact of the situation was that she wished ill on jon and then he caught the pox a devoted believer in the supernatural as cat is might believe her prayers had been answered so to speak and feel intense guilt in retrospect so she made the sevencatcher as a motherly gesture in a moment of doubt then came to her senses once jon recoveredas to her statement at the end to talisa about this all being her fault azads explanation above captures my opinion pretty wellmy take on it is that cat is trying to find a pattern in the chaos having lost people in my life you start asking yourself questions should i have done something different is it my fault its not unheard of to have regrets in life especially after the damage is done her husband father and maybe her children are dead and shes still here why edited by ferrum aeternum 07 april 2013  1013 pm"
"FSBA",2013-04-07,"i assume her talk with talisa was the character assassination scene some people have talked about honestly i think it was a solid choice to add it adds another level of depth to cat and jons relationship cat would have to be a sociopath not to feel some kind of remorse for jon while he was on the brink of death it also speaks to her rage about jon that even after her come to jesus moment she went right back to hating him"
"DarkAndFullOfTurnips",2013-04-07,"my take on it is that cat is trying to find a pattern in the chaos having lost people in my life you start asking yourself questions should i have done something different is it my fault its not unheard of to have regrets in life especially after the damage is done her husband father and maybe her children are dead and shes still here why with that said its a major deviation from the book screen cat is different from book cat the only commonality is that a large portion of fans dislike her in both incarnations at least they ended it with her saying she didnt keep her promise if they had ended it with some crap like if only i could see him again to say im sorry  there would have been a table flipped in my housei agree completely and i dont think its odd for a mother or parent to think that way in fact id be surprised if you didnt its self torture but thats often how you react to such brutally depressing newscharacter assassination thats being a bit melodramatic"
"NickSnow",2013-04-07,"i gave it a 710 i dont know why i didnt like it as much as a lot of you guys did i thought it was a bit slow and it didnt feel as coherant as the previous episode there were some good moments thought brienne and jaime arya and the brotherhood margaery sansa and olenna and yesi actually liked the reeds but there was one moment that i hated catelyns scene its not the actresses fault i love the actress but the writers decided to completely ruin her character aacck god i feel like im not going ot care during the red wedding because they are making robb and catelyn totally despicable and stupid they nedd to develop both of them way more"
"modbelle",2013-04-07,"i wish more things were developed this episode sansa agreeing to tell the tyrells about joffrey felt a little rushed especially since this was pretty much her first scene with margery so while the nods of encouragement were wonderful it didnt seem to make sense why she would all of a sudden trust the tyrells and confess joffreys treatment to her even though margery was to marry joffrey really feel like margery needed to spend some time trying to befriend sansa first also the bwb introduction and arya felt incredibly rushed especially since the hound was introduced so quickly afterwards hope they go back and sort of explain bwb better idk this is the second episode and aryas storyline was given so little time i almost feel like its meant to be a really down played this season and take the back burner that said its still early on so i hope it will be better flushed out conclusion overall complaint is some storylines feeling rushed in this episode margery though felt like a real player in the game i particularly liked how in the sansa scene it is said margerys father wants her to become queen and which explains booksansa think margery more a pawn when really margery has ambition in the show aka a pov character misreading another character also margery dealing with a possibly very dangerous situation with joffrey and outmanuevering him cerseis lose of power is fantastic to watch jaime and his weakness in fighting after the imprisionment and real happiness to do it while the overall idea that he really would kill brienne to get away is magnificient to watch really eta i gave it 510 if it was another show i would have given it a 710 but got i expect more from edited by modbelle 07 april 2013  1031 pm"
"Ser Graymax",2013-04-07,"saved by the bell or in this case the last 10 minutes or so the rest was too rushed with too much crammed into too many short scenes a 7 at best the vikings were actually better this week as for dormer i could just watch her for the hour and be happy"
"DarkAndFullOfTurnips",2013-04-07,"i wish more things were developed this episode sansa agreeing to tell the tyrells about joffrey felt a little rushed especially since this was pretty much her first scene with margery so while the nods of encouragement were wonderful it didnt seem to make sense why she would all of a sudden trust the tyrells and confess joffreys treatment to her even though margery was to marry joffrey really feel like margery needed to spend some time trying to befriend sansa first also the bwb introduction and arya felt incredibly rushed especially since the hound was introduced so quickly afterwards hope they go back and sort of explain bwb better idk this is the second episode and aryas storyline was given so little time i almost feel like its meant to be a really down played this season and take the back burner that said its still early on so i hope it will be better flushed outin the novels it happens the same way she never meets marg or qot before that lunch and she is talked into it quite quickly short of having a 15 minute scene to build trust i dont know how this could be done differently"
"WesterosGypsy",2013-04-07,"i would give it a 6 the scene with shaetyrion was downright awful it completely lacked emotion and wasnt convincing at all same could be said about the scene with cattalisa and i cant imagine cersei allowing joffrey to talk to her like that the rest of the episode wasnt too bad"
"Ser Farbod",2013-04-07,"6 one of my least favorite episodes so far several unnecessary scenes the shaetyrion scene and the margeryjoffrey scene just seemed like a waste of time i didnt mind the cat scene as much as i thought i would this episode just seemed more like a bunch of set up scenes nothing really happened edited by ser farbod 07 april 2013  1039 pm"
"cybobbie",2013-04-07,"maybe i should have upgraded to an 8 for anguys yo imma shoot dis arrow in the sky and if you dont move ya fat ass by the time im done talkin you gonna be deadthat was awesomeindeed happy that you posted about it because was one of my favorite moments on the episode smilepng classbbcemoticon alt yesim sure you speak for everyone who has read the books and watches the show i dont like the casting eitherprobably but telling someone theyre alone seems a little rude and inaccurateim in the group like you that dont like her as mag and i think that considering that many people here likes and deslikes some of the casting i think youre right to point out that we should not criticize anyone here about this kind of comment they are personal opinions period i also find painful the performance of the actress that plays shae but that doent mean that shes bad only that she is bad imo for this character thats the same feeling that i have about dormer specially because i didnt pictured mag while reading the books as she portrays her"
"modbelle",2013-04-07,"in the novels it happens the same way she never meets marg or qot before that lunch and she is talked into it quite quickly short of having a 15 minute scene to build trust i dont know how this could be done differentlythe thing is i remember buying it in the novel maybe partially because it was in sansas pov but in the show it just felt weird for her to be agreeing to tell margery these things i feel like the show would have benefitted from a set up scene even though the book didnt need it one of the people i watch the show with has never read the books and they were scratching their heads about why sansa would do something like that"
"A Winters Summer",2013-04-07,"i liked it better than the first actually really liked the bran and reeds scenes the best in the episode imo as for rickon running off i assumed he was just running ahead of the group or going to do whatever rickon does playing gathering berries or plants ect hell be back whanever we see bran again i think cat scene was a little weird but doesnt bother me nor do i think it will ruin cats character i truly believe the shae and tyrion scene could have been left out the warging scene was great with orell i just hope they do not deviate from bloodraven later in the series 8 of 10"
"Kasrith",2013-04-07,"epic"
"Pinkie Baelish",2013-04-07,"7 and im being generous im usually one of the show fanboys but wow what a letdown from last week the editing was really off this weeki think benioff and weiss did it themselves and it didnt seem to mesh well at all this was the weakest episode of the entire series imoyes even weaker than the kingsroad oh and get rid of vanessa taylor im generally fine with invented scenes but i felt there were far too many this week with only a handful being similar to the books cons theons torture was a major letdown for me not because i didnt find it gruesome but it was just shot in such a way that it felt far too corny and even borderline comical alfie allen is a good actor but his acting really bugged me this episode margaeryjoffrey scene was largely pointless while they could have still left it in they should have saved it for a later episode no barristandaenerys im not one thats itching to see dany each week but the ending to last week was just begging for a resolution ramsay not nearly creepy enough granted he only had about 2 lines though so ill hold judgment id be fine with the cat monologue had she not blamed the woes of the starks on her not loving jon that didnt really make sense swordfight was disappointing i liked how jaime freed himself so quickly but the fighting was pretty clunky all around nothing compared to the fantastic nedjaime fight from season 1 tyrionshae felt too long sibel kekillis line delivery still bothers me it just feels too wooden and the pair didnt have much chemistry in this particular scene minor nitpicking but the nws march to crasters keep would have been far more effective if it was done at night pros michelle fairley absolutely killed in this episode wow yes the monologue was confusing but she delivered it really well first briennejaime scene was good really liked paul kaye as thoros olenna isnt completely like her character in the books but i can understand the change given that it would appear too similar to maggie smiths downton abbey character yeahwe left ya youre fat and youre slow and we didnt want to dieoh dolorous edd i love you so much i liked how they showed karstarks growing dissent and mentioned the negative effects of robb marrying talisa yay for warging yay for backstory on howland reed and roberts rebellion liked the reeds introduction also direwolves look great stray observations what was up with ciaran hinds accent this week is he a part of the aidan gillen revolving accents club is it just me or has sophie turner gained a teeny weeny bit of weight i mean that in a good way wow the stark kids look so much older are we still getting sam killing the ww joe dempsie has been added to the main cast so im assuming hes getting a more prominent role if he is going to take the part of edric storm edited by pinkie baelish 07 april 2013  1057 pm"
"DarkAndFullOfTurnips",2013-04-07,"the thing is i remember buying it in the novel maybe partially because it was in sansas pov but in the show it just felt weird for her to be agreeing to tell margery these things i feel like the show would have benefitted from a set up scene even though the book didnt need it one of the people i watch the show with has never read the books and they were scratching their heads about why sansa would do something like thatthe problem is they dont have an unlimited amount of scenes to express a simple concept which is that sansa appears to admire marg and olennas so brutally honest and forward even about her own family that she seems trustworthy not to mention sansa is looking for friends like her and has likely been dying to tell someone desperately how awful joffrey is"
"Kasrith",2013-04-07,"the thing is i remember buying it in the novel maybe partially because it was in sansas pov but in the show it just felt weird for her to be agreeing to tell margery these things i feel like the show would have benefitted from a set up scene even though the book didnt need it one of the people i watch the show with has never read the books and they were scratching their heads about why sansa would do something like thati felt it was epic showed how fragile and messed up she is over her kings landing experience and how cautious she is about opening her mouth the fact that she couldnt hold it in goes to show how close to a boiling point she was all along it didnt take much for a little girl to finally greave over her father and the abuse she received from her betrothed"
"Winterz",2013-04-07,"i feel this episode served to introduce characters and develop the plot to the eventual most important outcomes i gave it a 7 because of the lack of action"
"Words of Winter",2013-04-07,"wit the exception of spoiler butterbumps the qot sansa scene was almost word for word from the book loved it the cattalisa dialogue was wtf bad im sorry just bad and too divergent from books and it showed edit the arya scene was weak she came out and said her grandfather was a lord she keeps that close the vest the shaetyrion scene was also weak but i sort of see where theyre going with it edited by dread pirate dave 07 april 2013  1118 pm"
"Pinkie Baelish",2013-04-07,"true but like its pretty gnarly for those of us who know whats going on here it is leaving nonreaders rather baffled like my mum thought it was someone related to theon who set this up like his dad or something poor mumlolthey justhave no idea how fucked up ramsay isthis is what im worried about i have a feeling theons arc this season is going to confuse the hell out of a lot of viewersbtw if you seperate books from the show cats monologue would have worked if it werent for that last line if cat did feel guilty about the war you would think that it had to do with arresting tyrion or freeing jaime rather than not loving jon unloved jon has nothing to do with neds death sansa being a captive or bran and rickons deaths im still hoping that we get a reconciliation between robb and cat edited by pinkie baelish 07 april 2013  1107 pm"
