"nick","date","comment"
"Papa Manderly's Meat Pie",2011-05-02,"i gave it a 7 while i dearly loved aryas scenes  and there were some of her very best  the show itself felt really disjointed and oddly edited to the point where it distracted me why is dany getting off a horse why is robert sitting in some random room talking to kingsguard and just hanging out we need to spend a minute looking at jon walk through the castle black to get toan elevator so much exposition not enough dialoguei liked what they were trying to do  the warstory as exposition and backstory is really awesome in that it captures the feel keeps the budget down and gives us the always good unreliable narrator but in this case it felt so out of place why are we just hanging out with selmy and jaime why is robert even in this room guhso many good things  arya arya arya cersei and joff jaimes war jaime and ned and neds brilliant summation of jaime serving when service was safe but a lot was just so oddly blocked that it didnt hit as well as the prior ep didi actually thought it was better than last weeks episode especially as it pertains to editing so i bumped it up to an 8 from 7 last week so i have 878 so fari agree i thought roberts battle stories scene was both awkward and brilliant it did some good things but why is robert just sitting around drinking by himself and talking to berristan selmy and why would he call jaimie in and belittle him so much they could have been riding in the woods hunting or something maybe that would have been too expensive but they way they set it up was very awkwardi also thought dany stopping the whole horde was not executed properly why did she stop everybody not the reason from the books the show gives no explanation whatsoever for this impulsethe council was very underwhelming to say the least and i thought littlefinger was a bit of a disappointment he was so monotone with his delivery it just didnt mesh with me i understand he was trying to be dry but this didnt seem dry to me it seemed like it was lacking in feelingi think those things could have been done better but i think overall the episode was better than last week old nans scene was pretty awesome i thought"
"Hyper",2011-05-02,"my take the weakest episode so far but i still liked it mostly setup and character introductions i wish they would have cut out the long robertser barristanjamie scene and spent the time elsewheremy ratings so farwinter is coming  8the kingsroad  9lord snow  7 edited by hyper 02 may 2011  0638 pm"
"Dru",2011-05-02,"i gave it a 10 loved the added scenes and the character development was great although lack of wolves makes me grumble but not enough to demote a point"
"KhalHodor",2011-05-02,"old nans scene was pretty awesome i thoughtagree those lines are right from the book and are among my favorites the actor really nailed it well done whoever you are"
"Whitering",2011-05-03,"i voted 8 and it had nearly all to do with arya and tyrion the actors are fantastic i am a big sean bean fan and the small council guys all seem well suited the their roles varys is just the right amount of oily heh there is a show i watch called make it or break it i tivo every episode and skip large parts of it this hour long show becomes a 15 minute episode the way i watch it i filter out all the characters i dont like and all the teenage angsty crap i noticed i skipped right over all the dany stuff this episode i certainly dont do that when i read all in all pretty good i hope to see more of arya over the coming episodes edit an oh ya i agree about old nan her 20 seconds there made the white walkers way more foreboding and scary in way less time than the intro to episode 1 did in a much longer time edited by whitering 03 may 2011  0210 am"
"Tywin's bastard",2011-05-03,"my take the weakest episode so far but i still liked it mostly setup and character introductions i wish they would have cut out the long robertser barristanjamie scene and spent the time elsewherethis reminds me of how james hibberds episode 3 recap on ew starts the author says he liked this the least of the 6 episodes he saw and his friend thats watching on tv said it was his favorite this far both gave the same argument why theres tons of character developmentim the kind of person his friend is and i thought the scene you wanted to take out was one of the best scenes this far all categories i think the strengths of the book series do not lie with the plot although its fantastic but rather with the characters and scenes like that are what brings the show closer to what the book can do in that regard i my opinion of coursejust fun to see how greatly opinions can differ while still liking it smilegif classbbcemoticon alt "
"kuroishi",2011-05-03,"im firmly on the best episode yet side of the discussion smilegif classbbcemoticon alt  i liked that they spent more time with a few characters in order to flesh them out and let some others a bit on the side if they continue in this direction fleshing out different characters in each episode i could see it working very well as a series"
"Horus Ex Machina",2011-05-03,"easily my favorite episode of the season i felt like we were finally finished being introduced to the characters and finally beginning each of the character arcs i had alot of fun watching this one"
"Horus Ex Machina",2011-05-03,"easily my favorite episode of the season i felt like we were finally finished being introduced to the characters and finally beginning each of the character arcs i had alot of fun watching this one"
"valacirca",2011-05-03,"i gave this a 6 after giving the first episode an 8 and the second episode a 9 so suffice to say im not a fan of this one i felt that they took a few too many liberties with the story compared to the book that the differences felt jarring as opposed to the subtle way it was handled in the first two episodes i was especially not that keen on how they rearranged catneds arrival at kings landing and how they met and everything related to that lots of iffy changes with the events at the wall as well tyrion had quite some good lines and moments in the part of the book that this episode covered but i didnt feel like he shined in the same way here also i was extremely disappointed with the portrayal of littlefinger which felt incredibly flat and not remotely as colorful and witty as i imagined him to be loved all of the scenes with arya and that scene with robert was superb as well and that oh shit my baby girl is going to battle look that ned had at the end of the episode after he started amused that was perfect"
"Eponine",2011-05-03,"4 i did the opposite of the hardcore fan of the books for whom the show will never be good enough because it wont be exactly like the books all the enjoyment that i got out of this episode is because of the books  i cant resist the chance to see scenes reenacted some of them quite well however as a tv show i feel that its way below hbos best work and if i wasnt a fan of the books and the board but were coming to the show unfamiliar with the story after this episode id be thinking this really isnt for me"
"Kalbear",2011-05-03,"whats odd with him being in his bedchamber seems like the most natural place to get away from everything save leaving the castle short way to the bed when youve gotten too drunk as wellwas that his bedchamber i had no idea it just seemed odd i dont know why roberts there i dont know why anyone else is there why is he just hanging out etc they did that a couple times this ep  with dany getting off her horse because in the next scene she needs to be in an open area and with robert hanging out in a room because he needs to be talking to just his kgit struck me as odd and i noticed it  and that is probably the worst crime being noticed"
"thistlepong",2011-05-03,"im relatively new to both the books and the forum this episode diverged from the source material more than the previous two but i think the changes were effective and acceptable my wife who has no experience with the story really liked this one where she struggled with 01 and 02 i found it entertaining enough to warrant an 8"
"madking",2011-05-03,"saw it last night and i loved it great shots of castle black and life at the wall we see more of kings landing and finally meet littlefinger and varys the last scene with arya and syrio training was just the icing on the cake i give the first ep a 6 the second a 7 and this one an 8"
"Ser Warpechowski",2011-05-03,"easily my favorite episode of the season i felt like we were finally finished being introduced to the characters and finally beginning each of the character arcs i had alot of fun watching this oneagreed i think this was the best at least now they spent more than a few seconds at each scene where in the previous episodes everything was too rushed now they took some time to develop the characters spend some time on quality dialogue and there were some very good scenes specially old nanâs scene imho the best scene of the episode and syrio forel it was a character development episode and those are my favoritesi mean just look how much time they spent on the scene the assassin tries to kill bran there should be more tension and more time developed to it in episode 3 they gave some scenes its proper time like tyrion talk with mormont old nan ned talking with arya king robert scenethe aditional scenes dont bother me as much for example in the books we get to know much about robert through nedâs memories yet they arent in the show an aditional scene to show him how bad ass he wasis looks proper to mei just wished they had added a flashback scene to the end where ned looks arya and starts to hear battle sounds just wish he could remember something awesome"
"Sancho",2011-05-03,"i have to disagree with most posters in that i am beginning to fear that the show is being bungled as much as i love george rr martins books at this point it is not even close to truly great tv like madmen and breaking bad this episode once again felt like a montage of short scenes depicting important moments and overloaded with expository dialogue character development consists of discrete snapshot scenes where a character suddenly changes from one scene to the next for example in one scene jon snow beats up on the other watch recruits and is generally hated in the next tyrion lectures jon and in the following one jon is already giving pointers to the other recruits its even worse for danny whos relationship with drogo and the dothraki evolves in a choppy and unnatural manner the reason for this is that we are not given any breather scenes to immerse us into the lives of the characters we are told that characters evolve and are even given a reason as to why and how but it just doesnt feel right we simply have no time to let it sink in on top of it the editing in this episode was atrocious as the story jumped from place to place every few minutes if at least we could spend a consecutive twenty minutes with jon or with dany or with cat we might have more time to empathize with them these have been problems in large parts of earlier episodes as well but i kept hoping that once the initial character introductions were done with the show would settle into a better narrative pace with this third episode i am starting to fear that the shows writers and directors are just not able to handle the huge numbers of characters and locations that the story needs to keep track of the frustrating part is that some scenes were truly impressive and demonstrated the potential for greatness that this show could achieve but i fear that maybe 10 episodes per book is simply not enough in order for the viewer to care about the various plot twists heshe must first care for the characters and i am not sure that a nonfan of the book will at this point that being said i continue to look forward to seeing a great story play out on screen and am crossing my fingers that things will fall into place i would hate to see the show canceled after the second season conclusion 510 for this weeks entry"
"Mistral",2011-05-03,"i gave this one a 9 and it is definitely my favourite so far very interesting how it seems to be polarising folk i found this one a delight from start to finish it felt meaty and flavoursome and done in a way that the first two werent they seemed choppy and a little awkward to me  lots of nice ingredients thrown into a pot of water but not yet cooked enough to eat in episode 3 the stew has thickened and the flavours are starting to mingle and it is clear now that this is going to be delicious end of dodgy metaphor leavinggif classbbcemoticon altleaving  all of the actors seemed more comfortable in their roles i thought tyrion was pitchperfect where the previous week i found him a little grating and jons previously immobile face hinted at the promise of expressions to come cersei is really growing on me ned and arya went from great to amazing  i could really feel how out of place ned was as soon as he arrived in kings landing varys was good and i liked gillens performance as littlefinger standout scenes for me tyrion yoren and benjen jawing away in castle black arya and syrio robertbarristanjaime i loved that scene and why shouldnt the king be sitting having a drink and a yak and a good old reminisce so yeah loved it i really feel the series hit its stride with this episode and i feel a lot more confident now in looking forward to the rest of it"
"Eponine",2011-05-03,"character development consists of discrete snapshot scenes where a character suddenly changes from one scene to the next for example in one scene jon snow beats up on the other watch recruits and is generally hated in the next tyrion lectures jon and in the following one jon is already giving pointers to the other recruits this isnt a change or a condensing of the book after donal noye gives jon a similar lecture his entire reaction is suddenly he felt ashamed and guilty then he runs around in happiness that bran will live then he apologizes to grenn in the dining hall and insults alister thorne next chapter all the boys who become his sidekicks have completely forgiven him already and hes become their leader to the point that he can convince them to be nice to sam hes never shown having the slightest bit of difficulty winning any of them over i think that one of the reasons that jon appears to never have to bear the full consequences of anything besides that he doesnt is because hes not very internally reflective its taken for granted that he changed from being a bully to a leader in one moment and then he never reflects on his past actions again"
"Sancho",2011-05-03,"this isnt a change or a condensing of the book after donal noye gives jon a similar lecture his entire reaction is suddenly he felt ashamed and guilty then he runs around in happiness that bran will live then he apologizes to grenn in the dining hall and insults alister thorne next chapter all the boys who become his sidekicks have completely forgiven him already and hes become their leader to the point that he can convince them to be nice to sam hes never shown having the slightest bit of difficulty winning any of them over i think that one of the reasons that jon appears to never have to bear the full consequences of anything besides that he doesnt is because hes not very internally reflective its taken for granted that he changed from being a bully to a leader in one moment and then he never reflects on his past actions againyou may be right but my issue is not with whether the depiction is true to the presentation in the book a tv series is a different medium and character development on a printed page does not always translate well into a visual format a book is inherently a medium where you use your imagination to fill in holes so when a chapter ends on one note and the next begins with a changed situation your mind fills in the gap this is very tricky to pull off on tv issues of the passage of time arise maybe some establishing shots of life on the wall might have helped maybe some scenes at the dinner table maybe the recruits giving some dirty looks to jon in short a way to make us truly experience what he feels and establish that an adequate amount of time has passed my complaint is basically that the pacing of the series so far is way too fast and inconsistent something as small as better editing without changing anything else could make it much better"
"arrowfan",2011-05-03,"gave this one a 910 probably more than it deserves but the scenes at the wall and a few others were so cool also the story seems to be settling in for me while the adaptation is clearly the weakest aspect of the hbo series its still pretty good the only scene i did not like in this ep was the conversation between robert and jaime where robert outwardly chastises him it just seemed a bit over the top it does present an interesting angle though ie robert really wasnt a good king and kind of arrogant as well fav scenes  all the stuff at the wall i was worried about the actor for jon as were some others but i have to say hes stealing every scene hes in for me also the odd friendship jon has with tyrion came off well was wondering how they would end this ep the fade out of ned watching arya sword training with syrio was pretty good at first hes bemused and a little proud but then seems to have some misgivings badass award goes to joggo was that him for neckwhiplassoing viserys overall great stuff edited by arrowfan 03 may 2011  0523 pm"
"johnny",2011-05-03,"you may be right but my issue is not with whether the depiction is true to the presentation in the book a tv series is a different medium and character development on a printed page does not always translate well into a visual format a book is inherently a medium where you use your imagination to fill in holes so when a chapter ends on one note and the next begins with a changed situation your mind fills in the gap this is very tricky to pull off on tv issues of the passage of time arise maybe some establishing shots of life on the wall might have helped maybe some scenes at the dinner table maybe the recruits giving some dirty looks to jon in short a way to make us truly experience what he feels and establish that an adequate amount of time has passed my complaint is basically that the pacing of the series so far is way too fast and inconsistent something as small as better editing without changing anything else could make it much betteri pretty much agree with you the show just isnt working for me i dont think this book translates well to the screen at least not in these short 1 hour episodes theres too many characters and way too much going on in the book to be covered everything feels awkward and forced the tone of the story and characters change at the drop of a hat one minute the characters are jovial and happy  the next minute girls are getting raped kids are thrown out of windows political conspiracies arise and theres very little development in between its like you said theres just not enough time for us to get to know these characters and become invested and build up to those dramatic moments plus there was a lot of pointless dialogue in this episode such as between the king and jaime what was that all about and there was that scene with tyrion and whatshisface did we really need these long pointless dialogue scenes like you said theres way too much exposition going on its not necessary to fill the audience in on every bit of back history and there are more subtle ways to tell that part of the story i thought they handled it pretty well in the first episode but its been downhill since then im also disappointed in some of the set pieces kings landing is terrible it looks like tiny cheap castle rather then a big city everything is so clean looking i know they are on a budget but couldnt they have added some special effects or something to make it look more believable and whats up with the dothraki why do horse people look like theyve never seen dirt in their lives the fake spraytans and hair gel doesnt help either winterwell and the wall look pretty fantastic though the bright side of this episode was tyrion and arya i can definitely see them becoming my favorite characters in the show i like jon as well edited by johnny 03 may 2011  0659 pm"
"arrowfan",2011-05-03,"im also disappointed in some of the set pieces kings landing is terrible it looks like tiny cheap castle rather then a big city everything is so clean looking winterwell and the wall look pretty fantastic though totally agree on kl being too clean its supposed to be a dump but of course all the scenes so far have been in the red keep so its cleanliness can be forgiven but yea kl doesnt feel monsterous as it should the wall is probably the most spot on of all its pretty much exactly as i picture it i especially like the scene where jon is looking over the edge snow covered forest vast scale strong snowy wind blowing across perfect"
"The Anti-Targ",2011-05-03,"7 from me good bits and bad bits imo with the good outweighing the bad seeing syrio was great and the interplay with arya wonderful didnt much like how things went across the narrow sea i liked what they did at the wall given the constraints though i thought some of the scripting could have been done better and not having steamy breath on the wall when they did it well for the prologue was disappointing i thought all the scenes with ned sansa and arya worked well was less impressed with littlefingers characterisation than i thought id be but could be having too high expectations in the first place renly might as well not have ben at the small council i like varys so far didnt really dig the bob selmy jaime scene i did like the ned jaime scene in the throne room so yeah too many negatives to give an 8 but a solid show nonetheless"
"Ser Warpechowski",2011-05-03,"i pretty much agree with you the show just isnt working for me i dont think this book translates well to the screen at least not in these short 1 hour episodes theres too many characters and way too much going on in the book to be covered everything feels awkward and forced the tone of the story and characters change at the drop of a hat one minute the characters are jovial and happy  the next minute girls are getting raped kids are thrown out of windows political conspiracies arise and theres very little development in between its like you said theres just not enough time for us to get to know these characters and become invested and build up to those dramatic moments plus there was a lot of pointless dialogue in this episode such as between the king and jaime what was that all about and there was that scene with tyrion and whatshisface did we really need these long pointless dialogue scenes like you said theres way too much exposition going on its not necessary to fill the audience in on every bit of back history and there are more subtle ways to tell that part of the story i thought they handled it pretty well in the first episode but its been downhill since then im also disappointed in some of the set pieces kings landing is terrible it looks like tiny cheap castle rather then a big city everything is so clean looking i know they are on a budget but couldnt they have added some special effects or something to make it look more believable and whats up with the dothraki why do horse people look like theyve never seen dirt in their lives the fake spraytans and hair gel doesnt help either winterwell and the wall look pretty fantastic though the bright side of this episode was tyrion and arya i can definitely see them becoming my favorite characters in the show i like jon as welli wanted a better adaptation but now i see it would take 30 hours not 10 hours to properly do itnow im just enjoying the ride the tv series is a diferent entity from the books and at least now we can see some of our beloved scenes in action we wont be able to see all the good parts from the book but at least a few of them will be done properly"
