"nick","date","comment"
"Tywin's bastard",2011-06-07,"hmm i guess the lannisters seem to be cursed with having really bad scouts in general maybe the guards figured it out when they saw him counting with the help of the eyes from previous scouts you know like an abacus one tent thats one eyeball two tents thats two eyeballs shit im running out of eyeballs at this rate have to use me fingers nowas i said in the previous thread its actually quite unlikely that a scout could count the spears of an army without using his fingers theres a reason the word digit has double meanings and its because the decimal system is based on our number of fingers its just logical that most people in westeros are on the level of children by our standards if they can count beyond a few coppers for purchases at all that is i think some people are severely underestimating what it takes to have a literate and educated population even on a low level"
"Xenophon",2011-06-07,"as i said in the previous thread its actually quite unlikely that a scout could count the spears of an army without using his fingers theres a reason the word digit has double meanings and its because the decimal system is based on our number of fingers its just logical that most people in westeros are on the level of children by our standards if they can count beyond a few coppers for purchases at all that is i think some people are severely underestimating what it takes to have a literate and educated population even on a low levelalso he may have been trying to keep track of multiple things number of foot horse lords siege engines baggage carts etc that could get tricky fast and we dont know it was using his fingers that gave him away right he could have been making marks in a stick to pass on to a courier or they could have just assumed he was counting because why else would he be hanging around the campre the question of how theyll market the show next year i dont think a big name star is nearly as important for the 2nd season as it was for the 1st by now people have a good idea of what the show is all about if you like quasimedieval political dramas youre probably going to watch anyway if you dont you arent the existing cast are recognizable enough now to use in ads reminding hbos target demographic that the show is coming back and short of doing something crazy like casting jay z as stannis and beyonce as mel theyre probably not going to expand the audience much beyond that target demographic regardless of who they cast"
"Asarlai",2011-06-07,"one that gets caughtalso the guards said he looked to be counting maybe he was writing numbers down and the guards didnt knew how to readhe could have countedapproximated 100 then put his hand in front of his face to divide that hundred from the rest and use that group to estimate 1000 to estimate the total while keeping track on the fingers of his other hand"
"Tywin's bastard",2011-06-07,"also he may have been trying to keep track of multiple things number of foot horse lords siege engines baggage carts etc that could get tricky fast and we dont know it was using his fingers that gave him away right he could have been making marks in a stick to pass on to a courier or they could have just assumed he was counting because why else would he be hanging around the campno we dont know that it was just something that was brought up in the discussion and i wanted to oppose the notion that it would somehow be odd to count on your fingers as an uneducated man in a medieval society when it in fact should be extremely common he could of course have done a number of different things to look like he was counting just as you say"
"Xenophon",2011-06-07,"he could have countedapproximated 100 then put his hand in front of his face to divide that hundred from the rest and use that group to estimate 1000 to estimate the total while keeping track on the fingers of his other handalso very possible ive seen people do something similar when estimating crowd sizes at events"
"legba11",2011-06-07,"re the question of how theyll market the show next year i dont think a big name star is nearly as important for the 2nd season as it was for the 1st by now people have a good idea of what the show is all about if you like quasimedieval political dramas youre probably going to watch anyway if you dont you arent the existing cast are recognizable enough now to use in ads reminding hbos target demographic that the show is coming back and short of doing something crazy like casting jay z as stannis and beyonce as mel theyre probably not going to expand the audience much beyond that target demographic regardless of who they casti agree i think its more likely they hire quality but not well known actors that is hbos typical method sean bean was probably the biggext name for their flagship series i think he noses out steve buscemi and well above anna paquin gandolfini was barely known olyphant even less so the killer from scream 2 rome and carnival had no star power to speak of have i forgotten any of their big dramasthis is not a slight on the acting ability of these actors most of them were brilliant choices and the reason these shows are so excellent"
"Brewmaster",2011-06-07,"one that gets caughtalso the guards said he looked to be counting maybe he was writing numbers down and the guards didnt knew how to readhe was a scouthe was probably just standingsittinghiding within sight of the camp one of the main purposes of sending a scout out would be to count he wouldnt need to be doing anything to appear to be counting"
"howland_reed",2011-06-07,"with the build up this show has towards the dothraki invading the dragons hatching and the others waking up the next three seasons right lose nonreaders fast tv crowd are fickle mistressesi think the wall scenes with jon in future books will be fine i actually thought his storyline was a total bore in got and tough to get to but once they start ranging north his chapters were my favorite readsthe problem will be adapting danys chapters over the next few seasons not only will it be difficult to show certain scenes prophetic dreams but after all the buildup of an invasion in got her story kind of languishes to the rest of westeros"
"Aeron Greyjoy",2011-06-07,"as i said in the previous thread its actually quite unlikely that a scout could count the spears of an army without using his fingers theres a reason the word digit has double meanings and its because the decimal system is based on our number of fingers its just logical that most people in westeros are on the level of children by our standards if they can count beyond a few coppers for purchases at all that is i think some people are severely underestimating what it takes to have a literate and educated population even on a low levelperhaps he signaling like they do in the trading pits to a scout farther off with a spyglass perhaps that way he gets the count with out risking losing the information"
"Jaime L",2011-06-07,"best scene from ep108 for me was the final scene in the throne room that captured the offkilter kingdom gone corrupt feel you get from the books poor sansa havent thought much of the actor who plays joffrey to this point but he really nicely captured his unique brand of malicious ennui cersei pycelle and varys all nicely came into focus as well hell so did robb drogo and in a different veinhodor sunlight motherfucker do you get it its been mentioned before but with rr at the helm the whole thing felt more self assured and the storytelling when youre jumping from character to character has never been more coherent everything that needed to be conveyed was conveyed and it didnt take a 5 minute long monologue with asstoass going on in the backgroundalso thought catelyn was just perfection in this episode in the subtle play of emotions that crossed her face seeing her eldest robb leading an army to war think michelle fairley has captured the essence of catelyn beautifully throughout but this episode especially gave us that first window into both her misgivings regret and setting the seeds of her future despair think over the progression of her plot arc well once again be reminded of the dichotomy between those fans heartbroken over what befalls catelyn and those without souls other things i notedi laughed out loud probably 45 times in this episode sometimes because the show intended i should and sometimes not arya stabbing the stable boy felt a little afterschool specialish lesson to the kids this is what happens when you stab em with the pointy end and grey wind running over to bite off the greatjons fingers had me on the floor all it was missing was the monty python gusher of blood spurting straight up and of course the line your meatis bloody tough i mean im not sure what i would expect the show to do differently  after all that is exactly what happened just the execution cracked me up for some reasondrogo is legitimately more badass than i was expecting when i saw the first stills of jason momoa who looked like an emo wwe wrestler to me at first loved the way he pulled out his two daggers only to drop em on the ground as he continued to shout out all the things he was gonna do to the guy momoas been perfect  a shame he wont be with us much longerrickons appearance was jarring because hes been gone so long thought they were just gonna merge the two characters into brickon ive noticed beyond aging up the stark children it also seems to apply to the greatjons and hodors of the world im vaguely terrified of the cryptkeeper that will await inside the twins hope they use a muppet but thats just meloved that we and tywin got introduced to shagga timmett and chella that was a treat was like a whos who of the mountain clans"
"Northern",2011-06-07,"varysned  oh poor ned so doomed im glad they included this scene although i was expecting them to drop it out in favor of some random nudity they could of had ned naked in the dungeon i know i would have appreciated that type of random nudity rolleyes2gif classbbcemoticon altrolleyes "
"kungtotte",2011-06-07,"i really liked the casting of the greatjon and how the character was played he feels a bit like hamish and campbell from braveheart and of course james cosmocampbell plays the old bear which is pretty much exactly the mental image i had of the greatjon when i was reading the bookswell we didnt get all dressed up for nothing"
"Andhaira",2011-06-07,"great episode not the best but close syrios fight wasnt choreographed all that well i cant suspend disbelief enough to belive that he knocked out those armoered helmed men with a swift knock to the head otherwise everything else rocked we got some new lore from the hands of grrm himself apparently the others sleep under the ice for thousands of years before reawakening i sure hope they show selmy killing lannister guardsmen next episode instead of us just hearing about it like in the books drogo was awesome i will definately watch the new conan movie now oh and ghost should be mute too late for that now i guess"
"shadow of death",2011-06-07,"hopefully we get to see selmy carve some cake next week"
"Cereal Forel",2011-06-07,"best scene from ep108 for me was the final scene in the throne room that captured the offkilter kingdom gone corrupt feel you get from the books poor sansa havent thought much of the actor who plays joffrey to this point but he really nicely captured his unique brand of malicious ennui cersei pycelle and varys all nicely came into focus as well hell so did robb drogo and in a different veinhodor sunlight motherfucker do you get it its been mentioned before but with rr at the helm the whole thing felt more self assured and the storytelling when youre jumping from character to character has never been more coherent everything that needed to be conveyed was conveyed and it didnt take a 5 minute long monologue with asstoass going on in the backgroundalso thought catelyn was just perfection in this episode in the subtle play of emotions that crossed her face seeing her eldest robb leading an army to war think michelle fairley has captured the essence of catelyn beautifully throughout but this episode especially gave us that first window into both her misgivings regret and setting the seeds of her future despair think over the progression of her plot arc well once again be reminded of the dichotomy between those fans heartbroken over what befalls catelyn and those without souls other things i notedi laughed out loud probably 45 times in this episode sometimes because the show intended i should and sometimes not arya stabbing the stable boy felt a little afterschool specialish lesson to the kids this is what happens when you stab em with the pointy end and grey wind running over to bite off the greatjons fingers had me on the floor all it was missing was the monty python gusher of blood spurting straight up and of course the line your meatis bloody tough i mean im not sure what i would expect the show to do differently  after all that is exactly what happened just the execution cracked me up for some reasondrogo is legitimately more badass than i was expecting when i saw the first stills of jason momoa who looked like an emo wwe wrestler to me at first loved the way he pulled out his two daggers only to drop em on the ground as he continued to shout out all the things he was gonna do to the guy momoas been perfect  a shame he wont be with us much longerrickons appearance was jarring because hes been gone so long thought they were just gonna merge the two characters into brickon ive noticed beyond aging up the stark children it also seems to apply to the greatjons and hodors of the world im vaguely terrified of the cryptkeeper that will await inside the twins hope they use a muppet but thats just meloved that we and tywin got introduced to shagga timmett and chella that was a treat was like a whos who of the mountain clansim too lazy to type it out so i agree with all of this post awesome episode also barristan the bold and khal drogo have just entered my favorite characters list edited by cereal forel 07 june 2011  1118 am"
"LugaJetboyGirl-irra",2011-06-07,"loved that we and tywin got introduced to shagga timmett and chella that was a treat was like a whos who of the mountain clansoh oh oh this was one of my favorite bits because all of chellas ears there was a big mound of them hanging down over her chest geeeerrrrowesssssss"
"Volderon",2011-06-07,"i just thought it was so stupid for robb to let that scout live why in the world would he do that just so he could have some half assed boast at tywin im gonna kill you mofo so stupid and i cringe whenever i see lf in a scene he doesnt do it for me at all edited by volderon 07 june 2011  1127 am"
"ser_nerdick",2011-06-07,"rickons appearance was jarring because hes been gone so long thought they were just gonna merge the two characters into brickon i loledagree with most of what has been said great episode the pacing was much more consistent than in previous episodes i was skeptical about the bob ross syrio actor at first but he was great in the swordfight scene also really enjoying varys scenes still extremely disappointed with the casting for cersei but i suppose eventually ill get over it maybeedit oh and loved the intro of bronn to tywin bronn son of you wouldnt know him edited by sernerdick 07 june 2011  1132 am"
"Maltaran",2011-06-07,"my first thought on seeing the greatjon was he used to be in casualty then grey wind bit his fingers off and i thought he was a doctor hell know how to take care of that another thought on that line  i recognised the actor despite the huge beard which is the sort of thing which will make it difficult for them to disguise barristan further down the line ghost seemed to turn into lassie for a minute there naked hodor seemed to be the comic relief moment for this episode"
"kungtotte",2011-06-07,"i just thought it was so stupid for robb to let that scout live why in the world would he do that just so he could have some half assed boast at tywin im gonna kill you mofo so stupidthe scout is going to run to lord tywin all like omg robb stark has 18000 men and hes marching straight for you and tywin is going to be like lol what a noob imma put all my guys right here and meet them head on then what happens is that roose bolton shows up with only robbs foot and locks tywin up in battle while robb leads his horse to defeat jaimes hostby letting the scout live he is feeding tywin false information deception is a crucial part of war edited by kungtotte 07 june 2011  1143 am"
"A<U+0089>tA©",2011-06-07,"and in a different veinhodor sunlight motherfucker do you get it hes norn irish so no winkgif classbbcemoticon alt "
"oneeye",2011-06-07,"oh how could i forgot the leech they havent introduced roose properly yet have they one thing i noticed a friend of mine is watching the show who has not read the books and he is so confused by the targaryen ned robert background even though he is very keen on the show and likes it i wonder if they needed to do more there in the tv show"
"Xenophon",2011-06-07,"another thought on that line  i recognised the actor despite the huge beard which is the sort of thing which will make it difficult for them to disguise barristan further down the lineyeah im betting they arent going to bother trying to hide it from the audience dany wont know who he is but we will it will be a nice teasercliffhanger for the end of season 2 why is barristan there whenhow will dany find out who he really is and what will she do about itone thing i noticed a friend of mine is watching the show who has not read the books and he is so confused by the targaryen ned robert background even though he is very keen on the show and likes it i wonder if they needed to do more there in the tv showmaybe you should direct him to the hbo viewers guide i had a friend in a similar situation and he seemed to find it helpful edited by xenophon 07 june 2011  1203 pm"
"The Knight of Grasses",2011-06-07,"ive noticed beyond aging up the stark children it also seems to apply to the greatjons and hodors of the world im vaguely terrified of the cryptkeeper that will await inside the twins hope they use a muppet but thats just melol that would be sweet although i cant decide if i want it to be statler or waldorf it would be sweet if they gave frey a twin and they could both be up there heckling the starks and his many children"
"Tywin's bastard",2011-06-07,"the scout is going to run to lord tywin all like omg robb stark has 18000 men and hes marching straight for you and tywin is going to be like lol what a noob imma put all my guys right here and meet them head on then what happens is that roose bolton shows up with only robbs foot and locks tywin up in battle while robb leads his horse to defeat jaimes hostby letting the scout live he is feeding tywin false information deception is a crucial part of warexactly this was the show being clear on why tywin notices that robb splits his host too late to do anything about it we havent seen the clever part yet though so were being led to believe that robb is just more merciful than smart just like the greatjon thought and just as tywin will think"
"Xxtayce",2011-06-07,"have we seen roose bolton yet robb mentions that the dude scares the hell out of him"
"Wunhopkuendo",2011-06-07,"he was a scouthe was probably just standingsittinghiding within sight of the camp one of the main purposes of sending a scout out would be to count he wouldnt need to be doing anything to appear to be countingright i mean what the fuck do people think a scout is doing if not counting jesus already he doesnt have to be the count on sesame street in order to be obviously counting troops weapons tents formations etc this is a scouts primary job some peoples children i tell yaand enough already about the wooden sword and armor have any of you ever gone hiking in the woods with a heavy pack and tripped i know no one will ever admit to losing those cool points on something that happened out of plain site but answering in your head isnt it pretty hard to get back up right away now double or triple the weight and have it all over your body syrio doesnt need to knock people out with a rap on the head he just needs to get them off their feet to incapacitate them he will eventually lose the fight unless he takes the opportunity to run but his goal is to provide arya with a head start not to stand toe to toe with half a dozen armor plated soldiers he accomplishes this feat does he not"
"The Knight of Grasses",2011-06-07,"i definitely need to watch this episode again because i find myself focusing on the nitpicks despite all the awesome things that happened robb turned into a bad ass drogo became a super awesome bad ass more direwolves selmy giving the realm the middle finger after they gave him the middle finger ned and varys sansa being manipulated all of those scenes were well done now of course the nitpicks tyrion marches into camp with 300 armed ruffians and thereâ<U+0092>s no escort no outrider or scout who found them to bring them into camp yes i suppose itâ<U+0092>s possible that it happened off screen but thatâ<U+0092>s dubious because of what tyrion says â<U+0093>now itâ<U+0092>s time to see what my father saysâ<U+0094> or something along those lines indicating tywin hasnâ<U+0092>t been notified yet and because there are no armed lannister men riding with them i donâ<U+0092>t remember how this happens in the book but it just seemed a bit off to me jonâ<U+0092>s fight with the wight was just okay when he stabs the thing and it goes down only to open its eyes it reminded me of campy zombie horror flicks someone else mentioned this but the scene where weâ<U+0092>re introduced to the greatjohn just didnâ<U+0092>t work very well on screen i think they did this the best they could but itâ<U+0092>s just an awkward scene to pull off without subtext big dude we donâ<U+0092>t know is arguing with robb both get angry wolf bites off dudeâ<U+0092>s fingers everyone laughs it somehow made sense in the books but it was tough to convey on tv syrios defense of arya im fine with him knocking knights down with his wooden sword obviously hes skilled with it and its strong enough maybe reinforced with a metal rod to fend off attacks by blades but the fact that all four or five of those guys stayed down for that longit was just tough to swallow this is the scene im most interested in rewatching to see if i buy into it more the second time around i know i know the nitpicks arent important but they stood out to me in this episode for some reason the encouraging thing is that every occasion i have enjoyed an episode better the second time i watched it so iâ<U+0092>m looking forward to that later this week edited by the knight of grasses 07 june 2011  1226 pm"
"schrecklich",2011-06-07,"as others have stated it really was clear that grrm wrote this episode or at least this episode deviated the least from the plot in the books i wonder though if faithfulness to the books was why this episode to me seemed to have some many moments where the audience was asked to overlook things for instance when tyrion goes into tywins camp with the clansmen were there no scoutsguards posted outside the camp or do we just assume that they skipped over any challenge he received for bringing in a huge host of armed fighters or with robb winning over the northern lords  they show umber and grey wind but its still a stretch to me that just from that one scene that all of the northern lords would fall in line to go to war with a green boy there were other smaller moments too i wasnt really convinced by tyrions winning over of shagga i think these are just the kinds of leaps that are required to squeeze the series into such a small amount of screen time if the jumps get too big though the show will become difficult to watch edit oh regarding the scout counting i just assumed what was meant was that the scout was probably sittingstanding still for a while staring at the army maybe he made some pointing gestures with his hand as he did so perhaps his lips were moving slightly as he mouthed the numbers i doubt he was ticking off the troop numbers on his fingers edited by schrecklich 07 june 2011  1227 pm"
"Bronn Stone",2011-06-07,"robbs ploy with the scout is made that much more effective by his not having shared his plans with the greatjon or his mother or his other lords they are as fooled by him as the scout is that way the scout will report to the lannisters that not only was the soft child merciful but that he disregarded the advice of older and wiser men extremely well done booksrobb would not have come up with this trick this early on but tvrobb is older and doesnt have the blackfish yet"
"valacirca",2011-06-07,"tyrion marches into camp with 300 armed ruffians and thereâ<U+0080><U+0099>s no escort no outrider or scout who found them to bring them into camp yes i suppose itâ<U+0080><U+0099>s possible that it happened off screen but thatâ<U+0080><U+0099>s dubious because of what tyrion says â<U+0080><U+009C>now itâ<U+0080><U+0099>s time to see what my father saysâ<U+0080><U+009D> or something along those lines indicating tywin hasnâ<U+0080><U+0099>t been notified yet and because there are no armed lannister men riding with them i donâ<U+0080><U+0099>t remember how this happens in the book but it just seemed a bit off to mejonâ<U+0080><U+0099>s fight with the wight was just okay when he stabs the thing and it goes down only to open its eyes it reminded me of campy zombie horror flicks someone else mentioned this but the scene where weâ<U+0080><U+0099>re introduced to the greatjohn just didnâ<U+0080><U+0099>t work very well on screen i think they did this the best they could but itâ<U+0080><U+0099>s just an awkward scene to pull off without subtext big dude we donâ<U+0080><U+0099>t know is arguing with robb both get angry wolf bites off dudeâ<U+0080><U+0099>s fingers everyone laughs it somehow made sense in the books but it was tough to convey on tv syrios defense of arya im fine with him knocking knights down with his wooden sword obviously hes skilled with it and its strong enough maybe reinforced with a metal rod to fend off attacks by blades but the fact that all four or five of those guys stayed down for that longit was just tough to swallow this is the scene im most interested in rewatching to see if i buy into it more the second time aroundi know i know the nitpicks arent important but they stood out to me in this episode for some reason the encouraging thing is that every occasion i have enjoyed an episode better the second time i watched it so iâ<U+0080><U+0099>m looking forward to that later this weeki totally agree with all of these criticisms and they arent even nitpicks to me theyre clear shortcomings of the episode thats why im having a hard time swallowing all the 10s the episode has been getting on the ratings threadthe tyrion scene was especially befuddling how the heck could that party get that close to the lannister camp without either any resistance or escort crazy edited by valacirca 07 june 2011  1254 pm"
"valacirca",2011-06-07,"double post my bad edited by valacirca 07 june 2011  1246 pm"
"The Knight of Grasses",2011-06-07,"regarding the scout iâ<U+0092>m not sure what the big deal is of course i have no room to talk given all the nitpicks i listed above but i donâ<U+0092>t know what people expect guards enter the tent dragging an unknown man between them guard 1 my lord we found this lannister scout counting our troops robb how do you know heâ<U+0092>s a lannister scout and how do you know he was counting guard 2 look my lord he has lannister stationery and he has 19864 tick marks on this paper guard 1 donâ<U+0092>t forget his badge that says â<U+0093>hi iâ<U+0092>m a lannister scoutâ<U+0094> guard 2 oh and check out what we found in his pockets casterly rock driverâ<U+0092>s license a book called â<U+0093>counting northmen for dummiesâ<U+0094> a calculatorâ<U+0085> robb hmmmmâ<U+0085>yes that seems pretty conclusive i didnâ<U+0092>t think anything seemed strange with that scene in the show i try to think about these things in terms of a nonreader which scene is more confusing the one where they apprehend a scout they found counting troops or the scene where a dude gets his fingers bitten off and then everyone starts laughing for a nonreader iâ<U+0092>d be way more confused by the latter but those of us whoâ<U+0092>ve read the books know how umber works so it makes sense"
"Arya The Assassin",2011-06-07,"this was also the lowpoint for me as the guards were all in heavy armor  whats the point of your helmet it a wooden swords can send you flying while wearing ita helmet can protect you against fatal cuts or blows but youll still feel the kinetic impact imagine that youre wearing a helmet and that someone is hitting you on the head with a solid wooden stick or bat i believe syrio had some kind of lead core in his training sword the hit wont kill you but youll still feel the force of the blow and itll probably disorient you for a while due to concussion or even cause unconsciousnessbesides syrio attacked the unprotected areas of those guards the neck lower arms and legs the guards didnt wear neck protection hitting those smaller areas with such speed and precision requires a lot of skill not to mention the coordination of syrios attacks against multiple foes but thats one of the ideas behind this fight as written in the book and shown onscreen technique and skill wins over brute forceheres a summary of the fightguard a swings his blade against syrio but misses and syrio whacks his head with a right swing the guard loses balance and falls to the groundguard b thrusts his blade but syrio sidesteps the attack and grabs the guards cape the guard is struggling to keep balance as hes being pulled backwardsguard c hacks with his sword but syrio strikes the blade sideways and lets his own blade hit the backside of the guards lower leg on his downward thrust the guard loses his balance and fallsguard d prepares to take a swing at syrio whos still holding the cape of guard  but syrio is faster and hits the guard on the unprotected area of his lower arm the guard almost freezes due to shock or pain but manages to hold on to his swordguard b still being held by syrio swings around with his sword but syrio ducks and the guard hits guard d in the head instead guard d goes downsyrio turns around and hits guard b on the throat with his sword this can be lethal and would definitely keep this guard pacified for the rest of the fight guard b goes downguard c is on his feet again and prepares to attack syrio but syrio is faster he turns around to face him and strikes his head with full force guard c goes downguard a is also back in the fight but syrio parries his blow and hits the guards lower leg the guard loses his balance and syrio tackles him before hitting his head guard a stays downsyrio turns around to face the kingsguard commander the commander thrusts his sword but syrio deflects it they slash and parry until the commander grabs syrios sword and splits it with his swordnotesmost of the guards were only temporarily taken out concussion minor injuries etc so syrio wouldnt have much time before the other men rejoined the fightsyrio does not try to grab another sword immediately after his own sword is broken instead he blocks the commander so that he cant reach arya protecting arya and letting her escape has much higher prioritywe dont get to see what happens after arya leaves the scene but syrio would probably try to buy arya some additional time so his first priority would be to get another sword fight defensively and keep the entrance blockedsooner or later he would have to flee because fighting the commander in addition to the other guards would most likely be too challenging even for a master swordsman like syrio it would serve little purpose anyway since his primary objective is delay the commander and his guards not to kill themsyrio should have no problems running away from the guards hes not wearing bulky armor as long as he doesnt get surroundededit removed a lot of empty space edited by arya the assassin 07 june 2011  1252 pm"
"valacirca",2011-06-07,"re syrio vs guards the book is so great and convincing in describing how syrio won that fight while the show was just so fing clumsy in showing it not to mention it seemed really implausiblefrom the booksyrio did not wait for them to reach him but spun to his left arya had never seen a man move as fast he checked one sword with his stick and whirled away from a second off balance the second man lurched into the first syrio put a boot to his back and the red cloaks went down together the third guard came leaping over them slashing at the water dancerâ<U+0080><U+0099>s head syrio ducked under his blade and thrust upward the guardsman fell screaming as blood welled from the wet red hole where his left eye had been the fallen men were getting up syrio kicked one in the face and snatched the steel cap off the otherâ<U+0080><U+0099>s head the dagger man stabbed at him syrio caught the thrust in the helmet and shattered the manâ<U+0080><U+0099>s kneecap with his stick the last red cloak shouted a curse and charged hacking down with both hands on his sword syrio rolled right and the butcherâ<U+0080><U+0099>s cut caught the helmetless man between neck and shoulder as he struggled to his knees the longsword crunched through mail and leather and flesh the man on his knees shrieked before his killer could wrench free his blade syrio jabbed him in the apple of his throat the guardsman gave a choked cry and staggered back clutching at his neck his face blackening edited by valacirca 07 june 2011  1253 pm"
