"nick","date","comment"
"StrongBelwas",2011-05-23,"low moments and high moments low moments i was not pleased to see the moon door in the floor as soon as i saw what they were doing i knew that it had been placed there specifically for the obligatory moment in a fight scene when two opponents are locked in combat and leaning against the void and what do you know there was bronn for a moment pressed against the brink the little moments when hollywood intrudes upon martins story upset me they pull me out of my belief suspension why havent we seen the specifics to vaes dothrak where are all the looted momuments part of what made vaes dothrak engaging were the shadows of dead gods and fallen kings scattered upon plains grass i think our filmakers dropped a ball here high moments the speech delivered by eddard in regards to gregor clegan was completely excellent bravo i also want to acknowledge harry lloyd for a moment now that we will not be seeing him again i felt that he nailed his character perfectly even though danys brother is a man we like to hate every moment he was on screen matched the character described in got i hope harry gets more work quickly"
"Ferrum Aeternum",2011-05-23,"superb from start to finish this is what i envisioned this tv show being when it was first announced several years ago no major complaints and nothing this week that felt like fillerim not completely pleased with the series relationship between rob  theon my understanding from the books was that they were friends and that rob trusted theon else wise why would he send him where he did later my take was that theon was treated fairly and equally with the trueborn stark childrenits necessary so that theons turn of the cloak in season 2 will make sense if he and robb were all buddy buddy right now with no conflicts between them his change of heart next year would feel much too rushed and random externalizing conflict is one of the unfortunate consequences of any tv adaptation of a written work edited by ser helman tallhart 23 may 2011  0838 am"
"Emo Jon Snow",2011-05-23,"my first 10 of the season i loved the episode i rate the nitpickers in this thread a 4"
"End of Disc One",2011-05-23,"a solid 9 not as good as last weeks imo but still very goodthis"
"valacirca",2011-05-23,"my first 10 of the season i loved the episodethishavent said it yet but im saying it now best episode yet"
"Huan",2011-05-23,"910 i am going to miss harry lloyd going forward he was brilliant in this episode managing to convey viserys bewilderment and resentment at the love for dany and convincing me to feel sorry for the boy who would be king by the end fantanstic crowning scene the hunting scene left me cold and i am tired of ros already but everything else was good i was expecting no direwolves in the wood so wasnt disappointed"
"maxlongstreet",2011-05-23,"best yet i say more jane espenson next season this was written better than the dd episodes in my view  hardly a wrong word in it anything you could find fault with in the episode  lack of wolves not enough people in the hunt etc  had nothing to do with the writing"
"Bronn Stone",2011-05-23,"best yet i say more jane espenson next season this was written better than the dd episodes in my view  hardly a wrong word in it anything you could find fault with in the episode  lack of wolves not enough people in the hunt etc  had nothing to do with the writingi thought the episode had the single clunkiest bit of poorly constructed exposition in the series to date there had to be a better way for littlefinger to remind the audience that catelyns family sigil is a fish than pretending to be confused about it it doesnt make sense in the context of a ploy either of course lf knows the little twit grew up there and eddard knows he knows genuinely painful on the ears could have been much more effective with a slap in the face of your wifes father  mocking his very sigilfor that and poor direction i can only go as high as 8 the wolves issue and the hunt issue could have and should have been resolved with a glimpse of the wolves chasing someone into the brush and sound effects handling the rest if you hear the sounds of the hunt in the distance you havent spent much money but you make the scene bigger all the same if you hear the wolves savaging wildlings you know it happened and you understand later when osha is so damned afraid of the things"
"Starkess",2011-05-23,"i thought the episode had the single clunkiest bit of poorly constructed exposition in the series to date there had to be a better way for littlefinger to remind the audience that catelyns family sigil is a fish than pretending to be confused about it it doesnt make sense in the context of a ploy either of course lf knows the little twit grew up there and eddard knows he knows genuinely painful on the ears could have been much more effective with a slap in the face of your wifes father  mocking his very sigilive heard a couple complaints about this and i dont get it at all to me the comment played off very much as a tauntjab at ned ie remember your wife recently upset the lannisters what a coincidence that its her familys sigil"
"reiver",2011-05-23,"its necessary so that theons turn of the cloak in season 2 will make sense if he and robb were all buddy buddy right now with no conflicts between them his change of heart next year would feel much too rushed and random externalizing conflict is one of the unfortunate consequences of any tv adaptation of a written worksome of the previous groundwork was necessary were at the stage where were being beaten about the head with it now to the extent that its ridiculous that they allow theon to even have a bow if hes so much an outcast and prisoner let alone sent off as a trusted envoy im now thinking theons capture of winterfell within the context of this adaptation would not even be the slightest betrayal whereas in the book i had a fair bit of dissonance about it"
"Tywin's bastard",2011-05-23,"some of the previous groundwork was necessary were at the stage where were being beaten about the head with it now to the extent that its ridiculous that they allow theon to even have a bow if hes so much an outcast and prisoner let alone sent off as a trusted envoy im now thinking theons capture of winterfell within the context of this adaptation would not even be the slightest betrayal whereas in the book i had a fair bit of dissonance about ittheon is trying to make robert go to war for the honor of the starks and he has said that he would stand by his side just as robb already knows thats in essence about as much as the book tells us about his loyalty only in more examples none of the other starks seem to have any fondness for theon they seem to see him as cocky arrogant and annoying or just ignore him altogetheri dont feel that it makes it strange that hes allowed to go as he pleases they are just telling back story and explaining a character that will become important if the show doesnt alter the story from the book well even see first hand that he had no intentions whatsoever to betray robb when he went to his father its his father that has the plan and theon then acts to get his fathers approval because hes just found out that no one cares about him anymore and everyone sees him as someone the starks has made into a soft weakling thats not worthy to be lord of the iron islands"
"Icebreaker",2011-05-23,"i gave it 6 the 5th episode was the best so far imo so this one was a bit of a letdown for me i dont know perhaps im not being objective it is all very painful for me to watch when i know how it will end for the good boys overall im happy with the fighting scenes which seem quite realistic and brutal although some of the characters arent depicted as i had imagined them  bronn for example he is atleast 1015 years older than he should be ser vardis even more so on the other hand another fantastic performance from peter dinklage brilliant actor he really is the star of the series for me edited by icebreaker 23 may 2011  0447 pm"
"Renasko",2011-05-23,"810 pretty good episode not quite reaching perfect marks though figure the second season will improve theyll learn from their mistakes more direwolves less exposition a little more lannister gold should be sweet"
"Daenerys",2011-05-23,"robb and theon was again a bit too much we get that theon isnt a stark we get that he resents his position but theyre overegging the pudding to the extent that theons betrayal is an inevitability it was quite shocking in the books and im sad how much of that they will have lost in trying to justify and explain it earlyi agree im almost finding myself rooting for theon first of all he may be a bit of a cocky wanker but at least hes got a personality and some humor compare to robb who seems to have the personality of a cardboard box second all the starks treat him like shit seemingly for no reason thats not the impression i got from the books yes hes a greyjoy and his family tried to rebel but he was obviously a child at the time and should not be held accountable for that the only scenes in the tv series where he seems a part of the stark family is when hes joking around with the stark boys when they get haircuts and when hes present when cat tells the small winterfell group about the treachery of the lannisters other than they why wouldnt he hate the starks i actually loved it when robb asked him where bran is he said its not my house and stalked off and even there he still came back and saved their assesso yeah its not going to have the same surprise or impact when heyou know"
"YoDaddy",2011-05-23,"giving it a 6 i cant decide if im too much of a fanboy to be so dissapointed in certain elements that stray from the books or if those constantly passing out 10s are"
"YoDaddy",2011-05-23,"oh and does anyone else find themselves singing satisfaction whenever theon enters a room could he look more like mick jagger"
"Bronn Stone",2011-05-24,"overall im happy with the fighting scenes which seem quite realistic and brutal although some of the characters arent depicted as i had imagined them  bronn for example he is atleast 1015 years older than he should be ser vardis even more so on the other hand another fantastic performance from peter dinklage brilliant actor he really is the star of the series for medinklage is 41  18 years older than tyrion but you are okay with that in the books catelyn estimates that ser vardis egen to be about fifteen years older than bronn so if this bronn is 15 years older than the one in the books truth is hes closer to 20 that would mean brendan mccormack should be about sixty i cant find his actual age but hes clearly not sixty probably a good bit younger than jerome flynn"
"Daenerys",2011-05-24,"episode poll ratings minimum 100 votes top and bottom 5 thrown out epi  title  rating  678910  101  winter is coming  78   102  the kingsroad  82   103  lord snow  79   104  cripples bastards and broken things  82   105  the wolf and the lion  88   106  a golden crown  88   overall series average  83"
"valacirca",2011-05-24,"tally of episode scores so fare06  868 136 votese05  863 235 votese02  814 235 votese04  800 248 votese01  788 241 votese03  787 136 votesoverall series score 819  10so few votes for the pilot episode"
"gypsyscarlett",2011-05-24,"my first ten everything was topnotch the acting the writing the directing all the scenes flowed perfectly together and my gal dany rocked the powerful yet quietly eerie way she delivered the final line gave me goosebumps i will miss the actor who played viserys but what a memorable way to go"
"Holymoly",2011-05-24,"im not completely pleased with the series relationship between rob  theon my understanding from the books was that they were friends and that rob trusted theon else wise why would he send him where he did later my take was that theon was treated fairly and equally with the trueborn stark childrenive been rereading the first book after a few years and must say that i am surprised how i am picking up a different take on theon second time around first time reading through the books i think you miss much of the nuances the author included as you werent neccessarily aware of the future importance of seemingly innocuous commentsoccurences when i read through the first time theons story was very surprising for me as it devloped however second time of reading and the wildling scene in particular you get the suggestion of a certain cavalier flippant attitude towards the stark children that wouldnt be expected if they were blood relations in the book robb is incredibly angry with theon for taking the shot the tv series is using a slightly blunter instrument to make the point however i believe that it is a point present in the book"
"Greywolf2375",2011-05-24,"910 actually over a 9 but not perfect there are some things i still dislike about how the stories are being adjusted  theonroz didnt fit well  some other minor quibbles but to me this has been the best episode so far if i can ever get hbo go to work maybe the next will bump it up a notch but this was the peak to this point for me"
"Hombre de Murcielago",2011-05-24,"910 great episode but not quite perfect maisie williams and peter dinklage continue to nail every scene they are in but im consistently disappointed when sansa or draco malfoy joffrey are in a scene the lack of direwolves during the fight in the woods was also a disappointment overall the series appears to have finally picked up momentum and this episode did an excellent job of keeping it going"
"Abaddon",2011-05-24,"gave this one a 9 id say its my highest 9 yet maybe a 93 or 94 very close to giving an episode a 95  10 and i think that in eps 810 there should be some great opportunities to do so"
"SFA-OK",2011-05-25,"710 solid like in all previous episodes there were some unnecessary changes and scenes really not a fan of how they continue to portray theon its like who cares if and when he becomes a dick he already is way too onedimensional for my liking didnt like the change to the moon door just so they could add a cliche into the bronn fight sean bean was once again one of the big highlights not a fan so far of littlefinger or really anyone else in the kings council those characters and the intrigue was much more interesting in the book so far tyrion lannister is great once again the crowning scene was done really well but when you start feeling bad for viserys there might be something wrong in the book i didnt feel bad for the character at all its strange how they made viserys into a somewhat semisympathetic character but theon is a complete douche who you feel nothing for i actually didnt mind the sansa scene the jeoffrey cast is great that actor is creepy"
"Songlian",2011-05-25,"8 i liked it a lot viserys again stole the show for me many great scenes overall they keep being too obvious with things and its beginning to bother me a little dany and the dragon eggs dany and the fire thing theon and his imminent betrayal is it even betrayal at this point given how much crap he gets from everyone baratheon and the golden hair etc all these things came as surprises in the books now theyre so obvious its painful otherwise good episode"
"Davieboy",2011-05-26,"my verdict is a 9 i thought it covered a lot of ground well with fab performances all round i actually think alfie allen is capturing theon very well  i can easily imagine him in the events we know are coming up in the future esp his initial meeting with asha a real highlight for me harry lloyds viserys deserves all the plaudits its receiving enjoyed the bronn fight  i always imagined sean bean in his sharpe persona as bronn whilst reading the books loved mord  could not resist telling my wife about the gold teeth he later acquires probably the only spoiler ive given her shes never read the book and positively loves the show as do all her workmates she convinced to watch based on my sayso danys story is her favorite part downsides  as sfaok says above the kings council is lacking something i dont recognise renly on tv as the renly in the books and littlefinger one of my fave characters hasnt really shone yet early days for him i guess and varys is fine so far i guess its just renly as always the end of the show is a huge wrench back to reality watching from ep 1 tonight as my friend from oz is over  i have to do my bwb duty"
"The Fan",2011-05-26,"they keep being too obvious with things and its beginning to bother me a littlethis is more than a little grating to me as well i cannot tell if its due to the fact i have read the books or because they dd believe that the american audience perhaps rightly have no appreciation of any subtlety renlyloras and the slurping littlefinger and ned in the throne room among a few others i have purged from memoryi did really enjoy episode 6 the crowning scene was really the crown of the episode harry lloyd played viserys the mad brilliantly right to point he pitches forward gildedas for the theon bit in the books i was under the impression that robb jon and theon of similar age were brotherly rivals even though theon was not a stark he was not mistreated or mistrusted how they are portraying it when he travels as an envoy it is his poor experience running into asha that i had thought causes him to decide to well we know what he doesand the direwolves where oh where are the direwolves i started a topic called hbo got where are the direwolves to discuss it but the wildlingbran scene was one of the best scenes where the direwolves earn their keep couple that glaring omission with the vaguely wolflike dogs they were forced to use stupid irish wild animal laws and what was a terrific aspect to the books is barely a footnote in the show as near as i can tell the only characters in the show aware that the wolves exist are brans throatless assassin sansa and joffrey drygif classbbcemoticon alt "
"Songlian",2011-05-26,"this is more than a little grating to me as well i cannot tell if its due to the fact i have read the books or because they dd believe that the american audience perhaps rightly have no appreciation of any subtlety i think its a little bit of both having read the books we are surely more quick to catch on the clues but at the same time i get the impression that they really wanted to make sure as many viewers as possible understand whats going on because it they dont or lose track of the events theyll most likely stop watching and thats bad for your ratings hence the obviousinyourface thing meh smilegif classbbcemoticon alt  edited by songlian 26 may 2011  0626 am"
"WinterBreeze",2011-05-26,"it was a 9 until the death scene at the end that brought it up to a 10 for me"
"Noir Dove",2011-05-27,"i am a new reader i have been reading the first book along with the show stopped whenever the show stops i have only been spoiled about one major thing an event that happens at the end of book 1 that being the only major plot point that i accidentally stumbled upon i have to say im finding everything else is quite surprising i had not a clue why ned was searching for roberts bastards and i realized the answer just as sansa opened her mouth so i know many of you are seasoned fans but as a new comer it is very fresh and very interesting for me"
"Bronn Stone",2011-05-28,"i am a new reader i have been reading the first book along with the show stopped whenever the show stops i have only been spoiled about one major thing an event that happens at the end of book 1 that being the only major plot point that i accidentally stumbled upon i have to say im finding everything else is quite surprising i had not a clue why ned was searching for roberts bastards and i realized the answer just as sansa opened her mouth so i know many of you are seasoned fans but as a new comer it is very fresh and very interesting for methat is great to hear i hope you get similar enjoyment on the twists and turns yet to come"
"tarantella",2011-05-28,"9 complaints first the hunt was sort of crap and im not sure i like where theyre going with renlys character i know he doesnt share the same tastes as his brother but i dont remember him being all pissed off like this from the books someone correct me if im wrong the fight between ser vardis and bronn was great but there was one thing i found weird about the whole situation what exactly is bronn supposed to be in the tv series in agot hes definitely a mercenary hired by catelyn so its not particularly shocking that hed fight for tyrion or use dirty tactics to beat vardis in the series however no mention is made of what exactly bronn is hes roughlooking and roughfighting but he could pass for a hedge knight just scraping by lysas court seems to be shocked at how dishonorably he fights no way for a knight i think gets said at some point so i thought that whole bit was weird other than those complaints everything was great tyrions back and forths with mord and his confession the trial by combat and especially the crowning its sad to see harry lloyd go  he made viserys fun to watch"
"zippypoodle",2011-05-28,"an eightany episode without dire wolves receives an automatic one point deduction if the direwolfs played a pivotal role in the scene and this week there were two wildings which could have been eaten by dire wolves but were not there lack was missed because we got to saw one eat one alreadyhalf a point point deduction was for ros because that entire episode was very why is this here the other half a point lost because theon and rob once again have a heart to heart but act like assholes to each other not the good friends as described considering how theon is treated in the show to date i dont know why hes fallen into the stark lacky role it makes no sense when everyone treats him like shit every other episode felt required needed or was just awesome could have used a little more mord but what i got was excellenti guess we all have different things we expect from the show so im not going to criticize your position which seems to be that every variation from the books rates a deduction thats a valid way to watch the seriesi take a different tack when changes are made i take both into account and decide which i like better sometimes its the book version other times its the show version when it comes to the theonrobb interaction you mention i am liking the way theon is presented in the show much more than in the book theons sudden turn in the book while explained to some extent by his desire to prove himself to he iron island people never quite sat right with me see this slightly more antagonistic relationship between theon and the starks makes is all work better things add up robbs comment that its not theons house maester lewins snarky comment about failed rebellions tyrions mocking of theon who had no response to tyrions comments etc and even with this it still makes sense that robb would send theon to treat with his father im also liking show cersei bettershe seems a little more human otoh i think book sansa is much better i didnt like her being bitchy to the septa"
"zippypoodle",2011-05-28,"9 complaints first the hunt was sort of crap and im not sure i like where theyre going with renlys character i know he doesnt share the same tastes as his brother but i dont remember him being all pissed off like this from the books someone correct me if im wrongno hes not and its another one of those changes i think im going to like it makes more sense for renly to want to be king for the reasons he stated on the hunt than book renlys reasons granted i will be upset if they decide not to kill renly off or something like that but exploring different possible motivations fine by me"
"NW Deserter",2011-05-28,"what exactly is bronn supposed to be in the tv series in agot hes definitely a mercenary hired by catelyn so its not particularly shocking that hed fight for tyrion or use dirty tactics to beat vardis in the series however no mention is made of what exactly bronn is hes roughlooking and roughfighting but he could pass for a hedge knight just scraping by lysas court seems to be shocked at how dishonorably he fights no way for a knight i think gets said at some point so i thought that whole bit was weirdi noticed this too in the otakuassemble episode reviews on youtube that im sure were all familiar with by now the guy thought he was a member of the nights watchand i dont think hes even been officially named yet either maybe theyll put in some dialogue between him and tyrion on the eastern road that will shed some light on tvbronns history and motives"
"zippypoodle",2011-05-28,"710didnt like the change to the moon door just so they could add a cliche into the bronn fight the crowning scene was done really well but when you start feeling bad for viserys there might be something wrong in the book i didnt feel bad for the character at all its strange how they made viserys into a somewhat semisympathetic character but theon is a complete douche who you feel nothing for i cut out the parts i didnt want to respond to of whats left i thought when i first saw it that i would agree with you that oh instead of bronn using a different style to defeat ser vardis theyre going to be lame and have him trick him into falling through the hole and then they didnt they actually showed the fight pretty much as id pictured it and only had him shove him through the hole at the end so i ended up liking itand i agree that viserys is somewhat more sympathetic here but i attribute it to being able to actually see just how pathetic he is he has all these delusions of grandeur but is just a pathetic little man in more ways than one and i dont care how bad a person is seeing him sitting there waiting for gold to get poured over his head youd have to be pretty cold not to feel something for him even if as i do you feel it was deserved"
"SerArthurHeath",2011-05-28,"one and a half post edited by serarthurheath 28 may 2011  0636 pm"
"SerArthurHeath",2011-05-28,"i find it interesting that some people keep saying that they dont like how theon is coming across as so much of a dock so early as opposed to his first scene in the book where its pretty clear hes a douchebag and others say that hes being treated so harshly that hes sympathetic andor his betrayal is inevitable a these seem to be practically if not opposite criticisms once again and i tend to think that if people can throw polar opposite criticisms at the same thing what it actually signifies is that they are being very over sensitive and the actual portrayal is very good coolgif classbbcemoticon altb  im fairly sure he is portrayed as a dick an outsider and sympathetically in the books we didnt see much of him in book 1 just like jaime but he definitely had these traits and the tv show not having povs is third person omniscient where we were always going to get earlier and more accurate complexities in character than in the books also because a 10 hour tv show will effectively go at a much faster pace than its source book all development must start earlier in order to not seem like inconsistency thats not hard to grasp c i dont think his betrayal will be too obvious to tv viewers some will get it but some people guessed that ned was doomed or that hed betray the starks in the books that doesnt mean they all will the signs ate there to see because of the differences in the pace of revealing information and the speed at which things happen and scenes change it has to be more obvious in the show otherwise the signs would not be there and having something happen as an absolute shock with no clues at least having more than one thing happen is imo awful writing thats why foreshadowing is s universal literary technique its clear in retrospect in the books why theon betrayed the starks if it werent it would appear to be a cheap change in characterisation as a form on deusdiabolis ex machina the same applies in the show they are mediums that run with a different pace and a different viewpoint that seems to me to account for all perceived differences in characterisation except renly but he was dull in the book so feel free to make him interesting"
"Bronn Stone",2011-05-29,"the fight between ser vardis and bronn was great but there was one thing i found weird about the whole situation what exactly is bronn supposed to be in the tv series in agot hes definitely a mercenary hired by catelyn so its not particularly shocking that hed fight for tyrion or use dirty tactics to beat vardis in the series however no mention is made of what exactly bronn is hes roughlooking and roughfighting but he could pass for a hedge knight just scraping by lysas court seems to be shocked at how dishonorably he fights no way for a knight i think gets said at some point so i thought that whole bit was weirdif bronns relationship with catelyn is ever formalized we arent privy to that fact as far as we know he is a sellsword who has fallen in with her it may be she does hire him but it may be like the freeriders who attach themselves to the royal train hes just going along hoping for a reward at the bottom of the route up to the eyrie she specifically notes that he has not acknowledged her authority so i suspect the latter is more likely"
"Ealdorman Halasahr",2011-05-30,"clearly a good episode 8 out of 10 no problem but as my friend pointed out when a king goes hunting how many people does he bring with him one guard one wineskin holder and  well how many would you bring if you were a king my suggestion was that the hbo budget for the episode had run its course and that they couldnt include an entire entourage"
"Steelwitch",2011-10-02,"this is the episode that ive watched and rewatched a bazillion times my very favoritei knew viserys was in trouble when he came to the party drunkwith a sword i could watch drogo over and over alsoi mean really a crown for king never sounded sweeter than in dothraki"
"Chelly",2012-01-31,"i just want to say that the golden crown was one of the most satisfying deaths for a character i strongly disliked ever"
"Aerys Blackfyre",2012-12-09,"good episode but not my favourite theres no jon and ned is in pain cryinggif classbbcemoticon altcrying "
"Anomandaris86",2011-05-23,"i know they have to cut out a lot of minor details in this show leaving only important stuff but i kind of wish they would be more subtle on some of these things when ned started reading from that lineage book and ended with joffrey baratheon gold of head i couldnt help but roll my eyes a little bit i think we get it two other things that stood out theon getting pissed on and constantly reminded of his hostage status his betrayal wont come as any great surprise also removing him kicking the head makes him seem a lot more sympathetic than he actually is the dragon eggs is there any doubt that they wont hatch at this point thoughts"
