"nick","date","comment"
"lokisnow",2011-05-09,"damn the show gets better and better that was a ten the first ten of the season i was starting to get worried but it keeps improving they opened with an 8 barely pushed over to a 9 improved a little bit more the third time out but it was really the fourth time that was this shows charmand now pretty much every domino has been set and with tonights ending lady stark just knocked over the first one its all downhill from here i think itll be epicregardless of how you feel about the relationship wouldnt it be much more dramatic for the hound himself to describe his own brother burning his face off and right now sandor needs a personality i doubt a lot of people even have much sense of him at all littlefinger does not need to be telling that story his personality is well established already and he will have plenty more screen time coming also why keep cutting back to shots of gregor after the joust wih his face still covered by the helmet wouldnt that be a good opportunity to give him a little nonverbal acting is he smirking happy about the having brutally killed a man sad horrified indifferent confused contemplative we cant tellnaw i never really understood why the hound would actually blab to sansa it makes sense for littlefinger to purvey that particular information and its a little creepy how hes using it to kind of impress sansai think they kept gregor in that armor because hes only really going to be seen in his armor hell be an icon recognizable by the gargantuan presence he imposes rather than his face and something about the armor design screamed spoiler gregorstein to me edited by lockesnow 09 may 2011  0431 am"
"reiver",2011-05-09,"i rated it 7 it was a decent episode but had too many flat and seemingly pointless scenes with protracted backstory im rather baffled that after 3 episodes of dancing around names and history when it would have been appropriate that we got such an info dump with this ep not that im opposed to filling in the history but it all seemed a bit forced clumsy and unnatural i also dont like a lot of the changes im not a book purist and i accept the need to reshape for a different medium i just think that too much has been mangled and lost for the sake of changing rather than to improve so many of the good lines have been plucked and replaced with cliched pap that seems to be from bbc drama rather than the hbo shows i love this isnt even scratching the awesomeness of rome or deadwood"
"The Anti-Targ",2011-05-09,"definitely a step up ghost looked great and tbh i never really cared that ghost was mute thats ubergeek stuff and im just a regular geek i thought it all came together fine i think theyve done it reasonably well by bringing in some history at this point though i do wonder if ep4 might not have been a tad late to bring the n00bs up to speed"
"Ahriman",2011-05-09,"best episode so far"
"Eddard house stark",2011-05-09,"excellent thought the scenes with sam finally showed the true character of jon great ghost scene hodor looks nothing like i would have imagined cersei looked like a geisha the hound is getting underplayed and littlefinger overplayed"
"Abaddon",2011-05-09,"overall im losing faith in this show  its employing the same formula each week and there isnt much creativity or risk taking in the writing and directing i think a lot of people on this forum should take the view of a nonreader and essentially ask is this a good show apart from its foundation in great literature there is a lot of ratings inflation going oni think youre missing that a lot of people understand its incredibly challenging to translate something to the screen from a book particularly one written with a pov structure and they are doing a great job while the experience is naturally distilled from the book i firmly believe that if one watches the show they are getting a great experience my spouse would agree i was out of town last week and she rewatched the 3rd episode without me they can then go to the book and flesh out backstory without many contradictions at alli also think the new scenes have for the most part been very well done giving us glimpses of character interaction we could never see in the book and in a very believable way i am very pleased how well those are coming off so far as they really underscore how well the show creators understand the characters of course there are a minority of cases where i dont like the changes but overall well done ddso yeah if its not working for you thats too bad but i think people here are being honest and i think its a bit cheeky to suggest theres ratings inflation going on when youre part of the ratings deflation crew just as much i personally think both characterizations are silly were all just giving our honest opinions here"
"Abaddon",2011-05-09,"as far as my own rating i would give this a 9 probably the best episode for me so far but i am expecting bigger and better things as the story starts opening up again for the record my ratings so far were 8 9 6 and now 9 the 6 was maybe a little harsh i might up it to a 7 on further reflection but it was easily the most disappointing episode for me so far so i felt it was appropriate to distance it from the 1st episode by more than one point and will probably keep it thereabout the only real gripe i have one obviously shared with many others is that the hands tourney looked very good but way too poorly attended really theyre spending all of this gold on the purse but only 20 people show up disappointing i understand why and it didnt ruin the episode or anything but a really grand tourney would have taken this one easily to a 10 for meive been excited each week for the next episode with the exception of this weeks due to my disappointment with last weeks so thats another indication that it has been the outlier for me so far the story is really going to explode starting next week and continuing all of the way through the end and i cant wait"
"drawkcabi",2011-05-09,"i thought it was the best episode so far but i know the story and characters so well i cant help but be subjective it was just that this was the first episode that felt like the books all the way through to me the previous 3 feeling not having this impact even so its been a while since i read the books i didnt even remember until reading this thread that it was sandor himself that told his story about his brother burning him my only minor complaint is at the point where tyrion is tossing the coin at theon and then leaves to go to the brothel outside winterfell as the scene switches it looked like the training yard for castle black was right outside the walls of winterfell it might not look that way on a second viewing if i pay better attention but the point is only because i knew better i wasnt confused where i think i might have been if i hadnt read the books"
"Bronn Stone",2011-05-09,"this one gets an 8 from me i think that it was a bit of an error to run two actionlight episodes backtoback i would have extended the battle where jon names sam his queen of love and beauty jon mowed through three men a little too easily imo and the episode needed some good swordplay this could have been done easily enough without busting the budget like some elaborate flashback definitely would have got a hint of the complications of dealing with the dogs in the scene with rast just to have the thing sit on him and growl appeared to have been difficult enough that they didnt really show ghost and any of the actors in the scene at the same time i suspect that just getting that growl took forever i knew the decision to have lf reveal the hound story would be unpopular here and im not crazy about it but i do like it as a way to show that lf is privy to all sorts of information that is dangerous and secret also liked that the lfsansa dynamic was not too overly creepy at first sophie looked great  she seemed a lot younger in this scene than in previous ones ser hughs ugly demise clearly shook her of her storybook ideas i was a little bit disappointed in that while catelyn apparently saw the bat of whent the twin towers of frey and the stallion of bracken in the inn i could see nothing of them i understand that there is a concern that you dont want to make the livery look like superhero costumes i serve lady whent call me batman but the whole point of livery is that it becomes a uniform in the chaos of battle"
"Mad Queen",2011-05-09,"7 because of all the jonsamwall goodness the welldone scene at the inn and most dany scenes but everything else especially the expository dialogue could have been better thumbs up for gendry too"
"flyingwind66",2011-05-09,"i gave a 9 my highest rating yet i loved this episode biggringif classbbcemoticon altd  sam didnt look or sound like how i imagined but that was all ok because he did such a bang up job with his acting i thought it was funny how they kept mentioning rossrose i guess shes that redhead with tyrion in the first episode lol i bet that totally unspoiled speculation thread is going to think shes way more important than she actually is haha i like how they added in that scene with jon and sam talking about girls and sex really helped show jons hang up on being a bastard and not fathering any etc it pretty much replaced benjen with sam for this bit of jons development as a deeper character im ok with them delaying that from episode 1 to now haha also woot to ghost being there edited by flyingwind66 09 may 2011  1231 pm"
"Steinman",2011-05-09,"best so far but still not a 10"
"Ara",2011-05-09,"2 they seem to have held the hands tourney at my local renaissance fair that was pretty bad and disappointing as i was looking forward to this part of the series since the beginning"
"Daenerys",2011-05-09,"2they seem to have held the hands tourney at my local renaissance fair that was pretty bad and disappointing as i was looking forward to this part of the series since the beginningagreed it did look very ren faire budget just like so much else absence of direwolves is one lots of movies with all kinds of animals doing all kinds of things kings landing also feels kind of small to me although i like the area around the blacksmith where they found gendry and the dothraki wedding looked very sparse and unimpressive but even if they cant show a wide shot of thousands of people it would have been nice to pack the stands around where the starks are sitting a little more than 3 deep can it really cost that much for a couple dozen extras i mean most little league games are better attended than this grand tournament if the show does well hopefully theyll up the budget a little bit to make things feel larger remember when the holodeck was just a small room with bright tronstyle grid lines on the wallshowever i think rating it down to a 2 is way too harsh i thought the episode was very good and the small size of the tournament didnt ruin it for me edited by daenerys 09 may 2011  0243 pm"
"RAddichio",2011-05-09,"i gave ep4 a 9 rather than the 10 for ep3 due to a certain lack of tyrion screentime the imp played by peter dinklage electrifies every scene in which he appears the rather long scene between benjen tyrion and the recruiting officer was especially entertaining in last weeks show best lines i think hes beginning to like me from ep3 while ned starks war is easier than daughters gets that tribute this week characters gaining more oomph than in the book due to a strong performance for me are petyr baelish samwell and jaime another reason ep4 scored slightly less imho is due to the dragged out dragon eggs expository scene the fantasy aspect of game of thrones plays best when exposed least many new hbo subscribers were lured by the historical drama theme  those viewers in particular will remain enthusiastic for the series as long as dragons and whitewalkers are kept to a minimum"
"ExLibris",2011-05-09,"samwell tarly boosts it from a 9 to a 10 theyve made him a good source of comic relief that seems to be in line with his characterthough hearing him tell the tale of how he came to the nights watch was very chilling my girlfriend turned and looked at me and said thats mean drunkgif classbbcemoticon altdrunk  edited by exlibris 09 may 2011  0317 pm"
"Bronn Stone",2011-05-09,"samwell tarly boosts it from a 9 to a 10 theyve made him a good source of comic relief that seems to be in line with his characterthough hearing him tell the tale of how he came to the nights watch was very chilling my girlfriend turned and looked at me and said thats mean drunkgif classbbcemoticon altdrunk randyll tarly harsh but fair it is known"
"Gungnir",2011-05-09,"three it was simply put boring to me i enjoyed reading this part of the book but something didnt translate well to the screen i think it was the expository dialogue that really put me off if they could have flashbacks or something anyway regardless of the reason or my overall enjoyment of the tv series high this episode felt like a flop edited by gungnir 09 may 2011  0358 pm"
"Sancho",2011-05-09,"7this episode was very refreshing after last weeks travesty there was legitimate plot advancement exposition was laid out by means other than shameless 2way dialogue and there were some good action scenesi still think this show is dangerously lacking in wow factors that will sustain a nonreader audience the writers should be smarter about departures from the book  instead of having another exposition scene such as the one with viserys in the tub why not have a dothraki raid on an anonymous village or a flashback to a battle in balon greyjoys rebellion there are better ways to give information and advance the story ways which could also offer broader appeali agree with moonjump05 that littlefinger telling the hounds story was painful  why do we have to learn about everybody and everything this way it felt just like last weeks terrible scene in which jaime recounted the executions of rickard and bran stark on that note sophie turner actually earned some points in my book this week  ive been skeptical on her acting thus far but i think she finally showed some promiseoverall im losing faith in this show  its employing the same formula each week and there isnt much creativity or risk taking in the writing and directing i think a lot of people on this forum should take the view of a nonreader and essentially ask is this a good show apart from its foundation in great literature there is a lot of ratings inflation going oncompletely agree with this this weeks episode is much better paced than last weeks but while it has a better handle on all the exposition the fact remains that there is just too much of it the issue seems to be that the way the backstory as presented in the books namely trough memories and dialogue translates poorly on tv the exposition was well delivered by the actors but i dont think the casual viewer wants to hear tales about events long past for an hour its tv not radio they really need to find a more creative way to communicate the richness of the world of icefire and do so more judiciously and yes i am aware of how hard this is to do in only 10 episodes given the scope of the source material still speaking as a fan i did enjoy the episode i just hope that nonfans feel the same"
"Daenerys",2011-05-09,"highest rated episode so far update scores dropped a bitchart httpwwwchartgocoidb41a0f22aa update added nielsen ratingsepisode poll ratings minimum 100 votes top and bottom 5 thrown outepisode 101 winter is coming  78episode 102 the kingsroad  82episode 103 lord snow  79episode 104 cripples bastards and broken things  82overall series average  80 edited by daenerys 10 may 2011  0126 pm"
"Evrach",2011-05-09,"great episode has someone seen it with subtitle and noted down the names of the dragons viserys is speaking into his bath please thank you very much"
"Ser_not_appearing_yet",2011-05-09,"i disagree with some of you the exposition is a necessary evil i find it rather annoying but the people who im watching it with new viewers appreciate it its really impossible to tell the story without it of course sometimes it could be delivered better but its definitely necessary and overall doesnt hurt the show"
"Prince of Dinas Emrys",2011-05-09,"i gave it a 9many of the objections i read are from readers complaining that nonreaders wont find the exposition interesting apart from this being a logical fallacy called the psychologists fallacy in which subjective thought processes are projected onto others and taken erroneously as concrete and objective its also irrelevant to whether you enjoyed the show or not why not let the nonreaders decide for themselves whether they like it i dont think the show could sustain such a huge viewing audience if nonreaders werent getting into it the three nonreaders we watch the show with certainly seem to like it"
"Daenerys",2011-05-09,"would you not expect the scores to drift up those who didnt like the first two or three are voting with their clickers we cant all be as clued in as you are thank the godsgood point however i would think the vast majority of anyone reading westerosorg forums are already fairly large fans of the books and i doubt very many of them are going to stop watching the series perhaps a very small handful who simply cannot accept any deviation from the books exactly as imagined by them"
"YoDaddy",2011-05-09,"im also gonna have to say i was dissapointed in this one the tourney was very unimpressive and this part of the story as a whole just didnt measure up to what i pictured too bad i loved episode three i didnt expect hodor to be 40 either"
"valacirca",2011-05-09,"cumulative episode scores out of 10 so far based on the poll results e01  765 e02  815 e03  787 e04  811"
"nim",2011-05-10,"best episode yet but still gave it just a 65 i have a hard time believing that nonreader fans are keeping interest at this point maybe my expectations are too high but im constantly disappointed this is the first episode where lfs lines dont feel completely flat but his explanation of sandors burn was a bit painful where are varys giggles i also am not a big fan of sean bean i know that he is supposed to come across as brooding and wary but to me he just looks slightly confused and i was so excited when hodor was called but when he came out was like wth that being said jonsamalliser  pure joy i also think cersei is fantastic jaime too and theon  wow was not expecting that great acting and definitely looking forward to more of him the shows are definitely getting better and looking forward to rating an episode a 10"
"McCloskey",2011-05-10,"i thought this one was the worst so far there was too much random and insistent exposition and the tourney was weak i think next week will redeem it but as a reader this was the weakest"
"Decius",2011-05-10,"i disagree with some of you the exposition is a necessary evil i find it rather annoying but the people who im watching it with new viewers appreciate it its really impossible to tell the story without it of course sometimes it could be delivered better but its definitely necessary and overall doesnt hurt the showi love backstory and exposition episodes in series far more than the actionstuff usually in this case i know all the things already which of course takes away a bit but the acting made it still very exciting for me this episode hit all the right buttons for me"
"John (Snow) Doe",2011-05-10,"i think youre missing that a lot of people understand its incredibly challenging to translate something to the screen from a book particularly one written with a pov structure and they are doing a great job while the experience is naturally distilled from the book i firmly believe that if one watches the show they are getting a great experience my spouse would agree i was out of town last week and she rewatched the 3rd episode without me they can then go to the book and flesh out backstory without many contradictions at alli also think the new scenes have for the most part been very well done giving us glimpses of character interaction we could never see in the book and in a very believable way i am very pleased how well those are coming off so far as they really underscore how well the show creators understand the characters of course there are a minority of cases where i dont like the changes but overall well done ddso yeah if its not working for you thats too bad but i think people here are being honest and i think its a bit cheeky to suggest theres ratings inflation going on when youre part of the ratings deflation crew just as much i personally think both characterizations are silly were all just giving our honest opinions herei want to begin this by saying that im really enjoying the show and im extremely relieved its been renewed for a second season as a fan of the books its clear to me that the production staff has a lot of respect for the books and grrms visionhowever i think that reverence is actually becoming a detriment to the show the writers and production staff need to use the advantages inherent in the tv medium  advantages which are not available in literature  to make the story richer and more dramatic instead they are sticking so closely to the book that they are falling into the trap of telling us what happenshappened instead of showing usas a case in point one scene i found excruciatingly boring was jaime and neds meeting in the throne room towards the beginning of ep 3 what was the point of this scene it was another extended dialogue scene in which historybackground was laid out staging it between ned and jaime only served to establish enmity between them but that had already been done how much cooler would it have been for ned to walk into the room and then a panoramic shot of the room fades to the same room 20 years ago showing the starks roasting and aerys laughing manically it would have given us the same information in a more interesting way using the advantages of a screen medium overwhelming the audience with exposition via dialogue makes for a generally boring show and alienates a lot of viewers it threatens the longevity of the showlooking at the ratings in which the lowest episode ranking when adjusted for outliers is close to an 8 its pretty clear to me theres some inflation look at how many people in their reviews each week write best episode ever im enjoying this show i think its great  but its not as great as it could be for obvious reasons most of my friends whore watching the show as nonreaders are confused and disillusioned as fans i think we should be most critical of the show by handing out high praise in light of the shows shortcomings i feel were undermining its potential"
"Evil.Bubbles",2011-05-10,"hello all non book reader here and new fan of the showi will give this episode a 7and most for the lack of actionor to put it better the lack of action that i wanted to see since i saw the first episodewhat got me hooked to this show was the minute i saw the white walkersbeing a resident evil fani was like  zombies on snowthats amazingd now since then the dialogue has been greatand i love how the explain the story so fari especially like the story of the wolfs and horse peopleim really bad with namesbut i really want to see more of the white walkers and i also i did not appreciate the ending scene i mean why go trough all that trouble with calling on for honor and you go threaten a midgeta funny one at that"
"Ran",2011-05-10,"she didnt really threaten him she arrested him so he can be tried and judged john doedont come here to see what the general audience thinks go read the professional critics go read sepinwall whos not read the books and whos ranking of the episodes almost exactly along the same lines as this forum is rating them try vanderwerff or poniewozik or lacobs or mcnutt who have read the books but are also professional critics and youll see they quite like it too i dont see why the fans need to be more critical than the critics"
"Mistral",2011-05-10,"i mean why go trough all that trouble with calling on for honor and you go threaten a midgeta funny one at thatbecause she thinks he tried to murder her son not so funny regardless of heightanyway i gave this one a 7 i found it slightly disappointing although id be hard pressed to explain exactly why i loved episode 3  i guess im in a minority there but it just seemed to flow better and there was a richness to the dialogue an authenticity to the acting that i feel was less apparent in episode 4i was surprised and put out that lf told sansa about how the hound got his scars i was really looking forward to that scene when he escorts her home from the feast and tells this horrifying story himselfi dont understand why they shifted that to lf dunnogif classbbcemoticon altdunno  seems like a bit of a waste of a really powerful scene oh wellon the positive side ncw is really getting his teeth into jaime  theres an assuredness there something simmering im glued to the screen when hes on kh is really improving as jon  i wasnt at all impressed by him at the beginning of the series but hes got it now thumbsupgif classbbcemoticon altthumbsup  although i agree with many that its a shame ghost isnt around much the lack of direwolves generally is a real shame the scene at winterfell where robb and bran receive tyrion was chilling in the book as i remember it  shaggydog halfferal snarling grey wind taking his cue the sense of visceral fear i missed that although i understand why they couldnt do it for the show if the dogs have been difficult to work with we were just left with robb being a bit rude and tyrion flouncing off to the brothel dunnogif classbbcemoticon altdunno  liking sam though and i quite like the actor who plays pyp minor role notwithstanding"
"Zezibesh",2011-05-10,"other episodes have been 6s this was a 7 yes i tend to use the whole rating scale deal with it"
"John (Snow) Doe",2011-05-10,"ran i call it like i see it as a reader and a viewer im entitled to an opinion fans need to be critical because our feedback is obviously being noted dd are members of this forum and therefore holds the potential to make the show better i am as big a fan of the books and the show as anybody but my honest perception is that the general audience and critics alike are overlyenamored with the novelty of this show causing them to discount some serious flaws similar to how the walking dead was received just because the show is good doesnt mean it cant be better anybody who watches the show is welcome to disagree with me however no number of critics or viewers disagreeing with me will change my mind  the only thing that will do that is a better show"
"Tywin's bastard",2011-05-10,"as a case in point one scene i found excruciatingly boring was jaime and neds meeting in the throne room towards the beginning of ep 3 what was the point of this scene it was another extended dialogue scene in which historybackground was laid out staging it between ned and jaime only served to establish enmity between them but that had already been done how much cooler would it have been for ned to walk into the room and then a panoramic shot of the room fades to the same room 20 years ago showing the starks roasting and aerys laughing manically it would have given us the same information in a more interesting way using the advantages of a screen medium overwhelming the audience with exposition via dialogue makes for a generally boring show and alienates a lot of viewers it threatens the longevity of the showits of course always a matter of opinion but im not at all unhappy with that we havent gotten flashbacks that can at times come off as cheesy storytelling so its not a given that it would work well and i also see merit in two good actors establishing themselves their relationship if you dont continually build on a rivalry it wont seem very strong or important and history through good acting rather than showing something that only gives us part of that and at a higher cost the flashback would put less focus on the now and more on the past which i think is the reversed of how they want it i understand your point about show not tell but i didnt find that necessary there then again i love good scenes with nothing but talk so my opinion if of course in that context flashbacks also have the problem of either having a different actor play a current role and thus not looking particularly similar or to use the same actors and make people wonder why they looked about the same about 16 years agoin short i agree that it could have been done with a flashback but not in that it would necessarily have been better or even as goodlooking at the ratings in which the lowest episode ranking when adjusted for outliers is close to an 8 its pretty clear to me theres some inflation look at how many people in their reviews each week write best episode ever im enjoying this show i think its great  but its not as great as it could be for obvious reasons most of my friends whore watching the show as nonreaders are confused and disillusioned as fans i think we should be most critical of the show by handing out high praise in light of the shows shortcomings i feel were undermining its potentiali rather think that focusing on negatives will enhance the negative experience just as focusing on the positives will do the opposite i think that if a reviewer gives a grade he should talk roughly as much about the positives as the scores percentage value of the scale and spend the rest on negatives so i dont see why someone shouldnt hand out high praise if he really enjoyed an episode thats after all the entire point of the show to entertainas for the actual grades theres no definition for the scale or ive missed it so people might very well be grading things on differently defined scales which of course means that one has to take that into consideration when judging the importance of it"
"John (Snow) Doe",2011-05-10,"point taken tywins bastard im not saying things have to be done with a flashback  i was just suggesting it as a way of conveying information without another dialogue scene which imo this show has too many of the power of the screen is visualization which i dont see them emphasizing enough"
"Tywin's bastard",2011-05-10,"point taken tywins bastard im not saying things have to be done with a flashback  i was just suggesting it as a way of conveying information without another dialogue scene which imo this show has too many of the power of the screen is visualization which i dont see them emphasizing enoughyes i understand your point and i can see merit in it still as said i just love the many calm dialog scenes so i cant really complain about that from a personal standpointits also funny how our anecdotal evidences on the shows effectiveness differ the nonreaders youve encountered have obviously been confused while everyone ive encountered have been absolutely thrilled yet more proof of how much we can rely on our environments to tell a grander picture"
"Ser_not_appearing_yet",2011-05-10,"because she thinks he tried to murder her son not so funny regardless of heightanyway i gave this one a 7 i found it slightly disappointing although id be hard pressed to explain exactly why i loved episode 3  i guess im in a minority there but it just seemed to flow better and there was a richness to the dialogue an authenticity to the acting that i feel was less apparent in episode 4i was surprised and put out that lf told sansa about how the hound got his scars i was really looking forward to that scene when he escorts her home from the feast and tells this horrifying story himselfi dont understand why they shifted that to lf dunnogif classbbcemoticon altdunno  seems like a bit of a waste of a really powerful scene oh wellon the positive side ncw is really getting his teeth into jaime  theres an assuredness there something simmering im glued to the screen when hes on kh is really improving as jon  i wasnt at all impressed by him at the beginning of the series but hes got it now thumbsupgif classbbcemoticon altthumbsup  although i agree with many that its a shame ghost isnt around much the lack of direwolves generally is a real shame the scene at winterfell where robb and bran receive tyrion was chilling in the book as i remember it  shaggydog halfferal snarling grey wind taking his cue the sense of visceral fear i missed that although i understand why they couldnt do it for the show if the dogs have been difficult to work with we were just left with robb being a bit rude and tyrion flouncing off to the brothel dunnogif classbbcemoticon altdunno  liking sam though and i quite like the actor who plays pyp minor role notwithstandingfrom what i recall the scene between the hound and sansa shouldnt have taken place yet it may happen next week just without him telling her how i got these scars"
"Carldog",2011-05-10,"75"
"Ran",2011-05-10,"rani call it like i see it as a reader and a viewer im entitled to an opinionnon sequitur no one questioned your right to your opinionin the end neither your opinion or mine matters the show doesnt live or die by how much any one person cares for it it lives or dies by what the general audience and to a much much lesser degree the critics think what you consider to be a better show may well be a worse show in the minds of othersso yeah doesnt matter words are wind but viewership and subscriptions are golden"
"DemiNymph",2011-05-10,"i gave a 9 took off one point as i thought they should show more of the tournament but then again i could always watch a knights tale over and over again"
"Starkess",2011-05-10,"i gave a 9 took off one point as i thought they should show more of the tournament but then again i could always watch a knights tale over and over againi just watched that on saturday its called a lance hello love it"
"thistlepong",2011-05-10,"i liked a lot of the episode but it seemd kind of disjointed and rapid compared to 03 id give it a six mostly cause i expect the better ones are coming"
