"nick","date","comment"
"Arrogant Bastard",2011-05-30,"i gave it a 10 easily my favorite episode of the series so far i did think the brothel scene was a bit over the top but i still enjoyed littlefingers long speech and i didnt think it was out of character for him either loved charles dance as tywin cant wait to see him interact with tyrion probably next week also enjoyed the theonosha talk and i really liked maester luwins line are the two mutually exclusive in your expereince the throne room scene at the end was probably my favorite scene in teh whole series up to this point it really ratcheted up the tension and was practically identical to the scene in the book my only complaint was roberts death scene i wish they showed ned more upset at his friends passing and kept roberts line about being with lyanna"
"elmis",2011-05-30,"one of the best ones so far a solid 10 if they had cut the roz scene actually play with her ass should deduct two points but i gave it a 9 regardless smilegif classbbcemoticon alt "
"Lews",2011-05-30,"people seem to be pretty split i for one loved it the lf porn scene was most likely done for the sex bit but i could see past it lf was talking and the actions of the girls was mirroring what he was doing to the realm something fake that seems goodbut dont get me wrong i totally understand why some would find it off putting and distracting im just not one of themthis it may seem like it was just simple porn and in a way it was but at the same time it was a fantastic visual of lfs actions and excellent foreshadowing i loved the episode tywins introduction was great in my opinion and it was good to see more jon not quite sure why they trimmed the oath but i didnt notice it while watching so obviously not a bother great to get more from drogo besides grunting and sex toomy one complaint would be that there was no arya tyrion or much varys if only each episode was two hours long"
"Daenerys",2011-05-30,"another solid 8 from me agree with others that the porn is just way too over the top drawn out and distracting and also agree roberts death was lacking resonance and man am i going to miss mark addy he was just fantastic from start to finish did love the mournful sound of the bells of baelor in the background though one thing that seemed odd to me was littlefinger actually holding a knife to neds throat was that really in the book seemed to out of character for me littlefinger is a guy who makes his living behind the scenes and disguising his loyalties he schemes but hes hands off when it comes to fighting i think hed feel that was not only beneath him but not wise to stick his neck out like that for all to see well another very good episode overall that just missed the mark in a few places to keep it from touching me deeply missing arya and tyrion already sadgif classbbcemoticon alt "
"valacirca",2011-05-30,"one thing that seemed odd to me was littlefinger actually holding a knife to neds throat was that really in the book seemed to out of character for me littlefinger is a guy who makes his living behind the scenes and disguising his loyalties he schemes but hes hands off when it comes to fighting i think hed feel that was not only beneath him but not wise to stick his neck out like that for all to seeyes it was winkgif classbbcemoticon alt as his men died around him littlefinger slid nedâ<U+0080><U+0099>s dagger from its sheath and shoved it up under his chin his smile was apologetic i did warn you not to trust me you know edited by valacirca 30 may 2011  0311 am"
"John (Snow) Doe",2011-05-30,"8 very enjoyable  whole episode went down pretty much as i expected only reason i cant give a 910 is for lack of innovationsurprise"
"Imp",2011-05-30,"last week i gave a 9 this week got an 8 purely on the basis of the littlefinger exposition  lesbian sex scene way way over the top"
"Ealdorman Halasahr",2011-05-30,"i gave it a 7 out of 10 i think the scene in the brothel was a unworthy of grrms writing done in someany other way perhaps and still including the littlefinger speech the episode might have gotten 8 out of 10 but not now not ever and why is lord tywin butchering an animal in his pavilion shouldnt some of his servants be doing just that nice hard acting though by charles dance im glad tywin lannister isnt my father"
"Decius",2011-05-30,"i think the scene in the brothel was a unworthy of grrms writing really because the grrm i remembers has lots and lots of similar sex scenes winkgif classbbcemoticon alt and why is lord tywin butchering an animal in his pavilion shouldnt some of his servants be doing just thatmany hunters are very peculiar about their prey and the symbolism was very niceflatout 10 for me by the way despite the clumsy sexposition scene which  as said  is quite in grrms spirit"
"Loras",2011-05-30,"i gave this episode a 9 mark addy was brilliant as robert his final scene really stole the show for me there is so much depth to the friendship between eddard and robert and i got it in that scene it was excellent i enjoyed his interaction with joff too which was all too rare in the book addys performance had such a strong sense of regret to it also outstanding was the writing for cersei headey has impressed me in nearly every scene and this week was no different the confrontation in the gods wood was beautifully done she really captured the cersei from the novels in that moment as well as the scene in the throne room which was wonderfully executed that is until it came to the action section where the whole thing went a bit flat props too to the actors behind ser barristan and renly excellent work in their scenes the downside for me in this episode was the scenes set at the wall  particularly the nights watch vows i found them to be flat and very monotone when reading the books i found the vows stirring and inspiring though there was none of that here"
"WightWolf",2011-05-30,"and why is lord tywin butchering an animal in his pavilion shouldnt some of his servants be doing just that nice hard acting though by charles dance im glad tywin lannister isnt my father quote i like that he butchered the animal a stag btw like he was ripping the guts right out of the house of baratheon shows that he chose to butcher the animal obviously he could have had it done but he chose it seven hells he has a chest of drawers in his tent gave it an 8 littlefinger scene was over the top mormont is underrated as a character and his importance to the story"
"julandro",2011-05-30,"im a little disappointed for those who know me a little as you can imagine what happens to me the series has not shown a scene of lancel lannister and her cousin cersei"
"NW Deserter",2011-05-30,"im a little disappointed for those who know me a little as you can imagine what happens to me the series has not shown a scene of lancel lannister and her cousin cersei rolleyes2gif classbbcemoticon altrolleyes  thats not even revealed until book 2 they need to show lancel turning haughty and arrogant first his and tyrions scene where he gets the truth out of him is a good one no need to ruin it early"
"NW Deserter",2011-05-30,"mormont is underrated as a character and his importance to the storywhich one im loving both myself though we havent gotten a lot of the old bear yet jorahs being portrayed perfectly though"
"julandro",2011-05-30,"rolleyes2gif classbbcemoticon altrolleyes  thats not even revealed until book 2 they need to show lancel turning haughty and arrogant first his and tyrions scene where he gets the truth out of him is a good one no need to ruin it earlyyou are right but several people told me they had shared a scene it is possible that the creators have put the scissors in the mounting"
"Carldog",2011-05-30,"we are all die hard fans of asoiaf but at times our emotions can get in the way of what is really going on thus i feel this forum lacks brutal honesty people that see the truth are calling out the show while others are saying its the best one yet or excellent or a 10 the fact is this ep was none of those it was good not great and i dont see how a view could be subjective ex the porn shot i like chicks but we all know whats going on there robberts death i guess the king died lacked emotion tywin and the stag poorly done when put in context of the book drogo here i come wwe in conclusion this ep was much like the seires up and down hit and miss a roller costeryou get the point"
"nothatso",2011-05-30,"we are all die hard fans of asoiaf but at times our emotions can get in the way of what is really going on thus i feel this forum lacks brutal honesty people that see the truth are calling out the show while others are saying its the best one yet or excellent or a 10 the fact is this ep was none of those it was good not great and i dont see how a view could be subjective exthe porn shot i like chicks but we all know whats going on thererobberts death i guess the king died lacked emotiontywin and the stag poorly done when put in context of the bookdrogo here i come wwein conclusion this ep was much like the seires up and down hit and miss a roller costeryou get the pointi didnt give the episode a 10 but youre really being unfair to other posters here it was a pretty damn good episode and if people liked it that is their opinion it is subjective how can their opinion on how much they liked the episode which is what this generally boils down to not be subjective how was tywins scene poorly done why did you think drogos scene was bad it seems you essentially threw out a bunch of opinions after saying it isnt something that can be subjective"
"jellydonut",2011-05-30,"yeah thats very subjective and personal heres how i see it you have your opinion others have theirs theres nothing that says one is more valid or more true than the other i dont see how you can come out and say that you see the truth while others are just baaahing along its your opinion and its worth just as much as anyone elses  anyway i disagree  i think the only real low point of this episode was the littlefinger whore scene sure the producers may have felt that lf needed more exposition but why so long and gratuitous it might just be that i dislike the way theyve made a nonbook prostitute a recurring character that messes up our story lines tonguegif classbbcemoticon altp  it seems like they meant to include the subplot where jon makes sure sam ends up as aemons steward going from his dialogue i see ser allisers revenge revenge for what the scenes they filmed that were left on the cutting floor in favor of roz eating out another prostitute worriedgif classbbcemoticon altworried  i loved charles dance as tywin and i dont think dressing the stag was out of character hes rich and powerful but hes not a lofty lord who sits on pillows he gets his hands dirty dressing his own kill illustrates that and the kill being a stag was a nice bit of symbolism well at least i thought so unsuregif classbbcemoticon altunsure  edited by jellydonut 30 may 2011  1056 am"
"NW Deserter",2011-05-30,"we are all die hard fans of asoiaf but at times our emotions can get in the way of what is really going on thus i feel this forum lacks brutal honesty people that see the truth are calling out the show while others are saying its the best one yet or excellent or a 10 the fact is this ep was none of those it was good not great and i dont see how a view could be subjective exthe porn shot i like chicks but we all know whats going on thererobberts death i guess the king died lacked emotiontywin and the stag poorly done when put in context of the bookdrogo here i come wwein conclusion this ep was much like the seires up and down hit and miss a roller costeryou get the pointthose who see the truth the fact is that this episode was subparyeah okay good to know your opinion is fact rolleyes2gif classbbcemoticon altrolleyes "
"Carldog",2011-05-30,"what im saying is remove the emotional attachment and judge it that way its very hard to do most posters cant it cant truely be subjective if emotions are fueling your post there needs to be separation which the forum lacks when dealing with the show tywin how was it bad how was it good i ask drogo i want you westeros next saterday night in the madisen square garden robert that was not done well fact porn hey joey my mom and dad are gone look whats on tv says the 15 year old to his friend"
"Ealdorman Halasahr",2011-05-30,"really because the grrm i remembers has lots and lots of similar sex scenes winkgif classbbcemoticon alt nah martins sex scenes are involving more pink masts than that surely or a lords kiss not so many sleazy and utterly unnecessary unmotivated scenes just for the sake of nudity or heterosexual males ideas of lesbian sex workers sex itselfmany hunters are very peculiar about their prey and the symbolism was very nicei like that he butchered the animal a stag btw like he was ripping the guts right out of the house of baratheon shows that he chose to butcher the animal obviously he could have had it done but he chose it seven hells he has a chest of drawers in his tentall right i give you the obvious symbolism that was rather  symbolical i still wouldnt want tywin lannister as my father though edited by ealdorman halasahr 30 may 2011  1106 am"
"NW Deserter",2011-05-30,"dude you saying the scenes are bad  and claiming that its actual fact  is the same as people calling this episode the best yet in reality none of the scenes are good or bad and theres no way to prove their quality in either direction its fine if you dont like them but to say that were ignoring the facts if we say we like them is a bit ridiculous edited by nw deserter 30 may 2011  1102 am"
"Daenerys",2011-05-30,"theres a lot of irony wrt the sex scenes hbo likes to boast about how they have the freedom to show the explicit sex full frontal nudity male nudity rape incest what have you as well as violence like decapitating a horse or lingering on blood spurting from a guys neck for 15 seconds yet at the same time they seem trapped and beholden by those same freedoms the scenes becoming obligatory and shoehorned in whether they fit or not or are necessary or not im disappointed that hbo doesnt have the guts to be better than starz in this regard where i expect it camelot if they want to be the elite storytellers they should be able to rely on that without forced gimmicks nothing wrong with a sex scene if it really makes sense but its getting ridiculous its like someone has a sex and violence checklist for each episode wont ruin thrones for me but it is distracting"
"iheartseverus",2011-05-30,"its getting ridiculous its like someone has a sex and violence checklist for each episode wont ruin thrones for me but it is distractingagreeboy on boy checkbrother on sister checkdwarf on whores checkgirl on girl checkslurping sounds checksucking noises checkmoaning and squealing checkdoggy doggy everywhere check check checkrolleyes2gif classbbcemoticon altrolleyes "
"Lany Cassandra",2011-05-30,"what im saying is remove the emotional attachment and judge it that way its very hard to do most posters cant it cant truely be subjective if emotions are fueling your post there needs to be separation which the forum lacks when dealing with the showtywin how was it bad how was it good i askdrogo i want you westeros next saterday night in the madisen square gardenrobert that was not done well factporn hey joey my mom and dad are gone look whats on tv says the 15 year old to his friendmy husband has no emotional attachment to the series at least he didnt when the show started he has never read a single word grrm has written never met the man never wanted to and just barely tolerates my idolizationhis facts say this is the best series on tv his facts say king robert is very well done his facts say he was ready to ride with drogo his facts say he learned a lot about littlefinger in that brothel scenei might get used to a world where opinion equals facti gave the episode a 9yes it was the brothel scene that lowered edited by lany cassandra 30 may 2011  0329 pm"
"Lany Cassandra",2011-05-30,"sorry funky double post edited by lany cassandra 30 may 2011  0304 pm"
"Fantasma",2011-05-30,"agreeboy on boy checkbrother on sister checkdwarf on whores checkgirl on girl checkslurping sounds checksucking noises checkmoaning and squealing checkdoggy doggy everywhere check check checkrolleyes2gif classbbcemoticon altrolleyes hint dont read the books winkgif classbbcemoticon alt "
"Carldog",2011-05-30,"lany your husband must like pro wrestling look i never said its not a good show its my fav on tv but you prove my point when i say we fan boysgirls cant truly make subjective post unless we strip all emotion that dosent happen here much look at the rankings of each ep not many votes below seven it reminds me of when star wars ep 1 came out people where going nuts as they made their way out of theaters saying how great it was a few months later most were in tears remember fan is short for fanatic"
"Dru",2011-05-30,"i hate pro wrestling and thought the drogo scene was well done when i watch a series that ive read before hand im pretty good at putting the book in the back of my head and watch the show for what it is so far got is pretty amazing great cast the sex scene was a little over the top in this episode but it did really show what kind of person lf really is my wife is a didnt read the series and she is in love with the show take it for what it is and quit nitpicking the crap out of it its entertainment and pretty damn good to boot i gave this episode a 9 sex scene did kinda spoil it"
"Lews",2011-05-31,"what im saying is remove the emotional attachment and judge it that way its very hard to do most posters cant it cant truely be subjective if emotions are fueling your post there needs to be separation which the forum lacks when dealing with the showit must be so nice to be you and to be so far above everyone else good thing your opinions are fueled by facts not the stupid emotions like enjoyment that everyone else has"
"Landless Knight",2011-05-31,"people seem to be pretty split i for one loved it the lf porn scene was most likely done for the sex bit but i could see past it lf was talking and the actions of the girls was mirroring what he was doing to the realm something fake that seems goodi honestly dont think they included the scene for its symbolic valuesome employees get danger money the actress playing roz should demand exposure money if she was remunerated per inch of skin per minute shed be one of the highest paid cast membersshe must be a favourite of the costume department how will we dress her for the next sceneive got a nice bracelet and a piece of string heregreat"
"Bronn Stone",2011-05-31,"lanyyour husband must like pro wrestlinglook i never said its not a good show its my fav on tv but you prove my point when i say we fan boysgirls cant truly make subjective post unless we strip all emotion that dosent happen here much look at the rankings of each ep not many votes below sevenit reminds me of when star wars ep 1 came out people where going nuts as they made their way out of theaters saying how great it was a few months later most were in tears remember fan is short for fanaticyou should have quit when you were merely way behind now you are approaching expressing irredeemably stupid opinions this thread has a ten point scale that scale isnt really defined so each of us is applying our own definitions all of which are equally valid i have chosen to define a ten as in the top ten percent of all television shows ever produced i dont see any logical flaw in giving this episode that rating so much of it was absolutely brilliant i cant see how anyone using my definition could rate it below seven but i dont whine at the 2s because i know they are using different definitionsas best i can tell your scale is on a scale of one to ten how much does this meet my fanwank expectations it isnt perfect in some cases it isnt what i would have done but they have captured the essence of the story with the possible exception of the direwolves they didnt get renly right but out of dozens of characters hes the only one i think they got indefensibly wrong that is a well over 90 score in my book i am happy"
"Holymoly",2011-05-31,"much backstory and character explanation going on in this episode theon and tywin well done littlefinger less so i dont have a problem with the gratuitous teen erotica however i do have a problem with littlefinger being as frank and honest with a couple of cheap whores totally out of character and not particularly well acted either props this week to eddard tywin and sam they kept the episode going and provided the structure for the whole thing to hang together hopefully the entire canon will be serialised in time so long as grrm actually finishes it only then will much of this episode fall in to place for many"
"Asharak",2011-05-31,"i gave the episode an 8 it would have been a 10 if the sex scene hadnâ<U+0092>t been there i feel embarrassed on the producers behalf it just felt childish and amateurish it downgrades the material when they show a graphic 5 minute softcore sex scene in a show that is usually pretty grown up it doesnâ<U+0092>t make the show feel more adult it makes it feel like it was made for 13 year olds"
"Popgun",2011-05-31,"drogos speech was like wwe wrestling facepalm like wtf how a wwe comparison came up ill never know you must be real smart carldog to think game of thrones is like pro wrestling i guess everyone else is too emotional and couldnt connect the dots thanks for pointing that one out champ"
"valacirca",2011-05-31,"actually it was wweish in some parts thats not to say it was bad i loved that part"
"Popgun",2011-05-31,"actually it was wweish in some parts thats not to say it was bad i loved that partim not a pro wrestling fan to be honest but im pretty sure its never featured a guy talking in dothraki describing how he is going to cross the narrow sea with 40000 men and horses to conquer the lands"
"Adam Bodestyne",2011-05-31," but you prove my point when i say we fan boysgirls cant truly make subjective post unless we strip all emotioni cannot help but think you are perhaps confusing the words subjective based upon subjective feelings or intuition not upon observation or reasoning and objective not influenced by emotionobjective is probably the word you meant"
"valacirca",2011-05-31,"im not a pro wrestling fan to be honest but im pretty sure its never featured a guy talking in dothraki describing how he is going to cross the narrow sea with 40000 men and horses to conquer the landsconsidering the personas that have been introduced into pro wrestling through the years that description could very easily be made into a prowrestling character"
"SerArthurHeath",2011-05-31,"what im saying is remove the emotional attachment and judge it that way its very hard to do most posters cant it cant truely be subjective if emotions are fueling your post there needs to be separation which the forum lacks when dealing with the showtywin how was it bad how was it good i askdrogo i want you westeros next saterday night in the madisen square gardenrobert that was not done well factporn hey joey my mom and dad are gone look whats on tv says the 15 year old to his friendum theres no way you can dissociate yourself from a show emotionally part way through it unless you didnt make those attachments initially and your not meant to emotionally dissociate yourself from the show that would remove the value of trying to create emotional attachment and empathy with characters in the first place and you may as well just show plot and no character development edited by serarthurheath 31 may 2011  0548 am"
"Lany Cassandra",2011-05-31,"lanyyour husband must like pro wrestlinglook i never said its not a good show its my fav on tv but you prove my point when i say we fan boysgirls cant truly make subjective post unless we strip all emotion that dosent happen here much look at the rankings of each ep not many votes below sevenit reminds me of when star wars ep 1 came out people where going nuts as they made their way out of theaters saying how great it was a few months later most were in tears remember fan is short for fanatiche hates pro wrestlings and has never watched it your point was we are too much emotionally envolvedmy husband had no emotional attachment loves it and so you insult him with the wrestling commentyour opinion does not equal fact"
"ViennaGirl",2011-05-31,"i give it an 8  wish the whole nw vow was included but loved the creepy heart tree the sex scene was disproportionately long but if it brings viewers and keeps the show going ok im not a huge daenerys fan in the books but im starting to like her in the show which is good because i know shes the it girl my heart is breaking for nedi wanted him to take renly up on his offer and change the storyline not really but tywin skinning his own deer  really in a tent yuck would love more more more jon more arya more more more did i mention that i would love more jon"
"Abaddon",2011-05-31,"she must be a favourite of the costume department how will we dress her for the next sceneive got a nice bracelet and a piece of string heregreatnow that was funny thumbsupgif classbbcemoticon altthumbsup "
"Greywolf2375",2011-05-31,"gave it an 8 would have been a 9 if not for the awful lfporn scenewhat she said as well as the changes to tywin being detractors"
"Nnorb",2011-05-31,"im not a pro wrestling fan to be honest but im pretty sure its never featured a guy talking in dothraki describing how he is going to cross the narrow sea with 40000 men and horses to conquer the landsclearly you arent familiar with some of john cenas more inventive metaphors rating the individual episodes seems somewhat odd to me as much of their impact depends on what comes before and after i know its not the same but do we rate individual chapters of a book910 for what its worth the 2nd best television series ive ever watched would probably be number one if i hadnt read the books"
"The Night's Watch",2011-05-31,"thought the episode was good except for tywin not how i imagined him at all the highlight was drogos speech"
"Carldog",2011-05-31,"popgun to quote gus from lonesome dove your in over your head pea to quote walter from big lebowski your out of your element donny"
"Carldog",2011-05-31,"lany we the readers not your husband the non reader must separate emotions how eles can i put it"
"Lany Cassandra",2011-05-31,"lanywe the readers not your husband the non reader must separate emotionshow eles can i put iti know that is what you meant i am very emotional about it so i shared my husbands feelings on it he likes it a great deal and you still discounted his opinion and insulted him you think yours is the only viable opinion there are no misunderstandings here"
"Carldog",2011-05-31,"lany yes there are misunderstandings i never insulted him or discredited him i made a joke about my own comment the drogo secne had a wwe feel to it he said he liked it i said he must like wwe its a joke as for my opinions they are not the only viable ones on the board but they are made without an emotional attachment you admit emotion in your last post which creates bias messaging it goes back to my original statement of inflated ep rankings who cares about what i have to say im one dude"
"tarantella",2011-05-31,"id give this one an 8 tywin definitely fits the hardass patriarch bill really well and i thought they got the relationship between him and jaime down in that scene the dany scenes were also pretty good especially now that were seeing how jorah is conflicted and i couldnt stop cringing at almost every single thing ned stark did or said this episode i still think theyre getting renly wrong he seems way too halting and hesitant in the book he was a flashy slightly arrogant guy i imagine usually with a rakish grin granted he had to be serious this episode but still i dont know how theyre going to pull off that scene between him and stannis in season two at this rate and littlefinger telling those whores all about his ambitions and his love for catelyn ehh the whole thing felt wrong it didnt seem characteristic of littlefinger at all and it overstayed its welcome i have absolutely no problem with those kinds of scenes but this one felt jammed in for lack of a better word edited by tarantella 31 may 2011  0214 pm"
"The Anti-Targ",2011-05-31,"would have been a 9 but for ros training day scene which put it back to an 8"
"YoDaddy",2011-05-31,"had to go with a 6 i love lesbian sex as much as the next guy but this scene had zero place in the show what is it with these writers when a guy like me thinks theres too much sex and nudity in a show you have a serious problem i could pick it apart even further but that is just the fanboy in me being dissapointed that it is not following the book more"
"Eve",2011-05-31,"gave it an 8 would have been a 9 if not for the awful lfporn scenethat was exactly why i gave it an 8 as well i am all for the sex scenes but that was just unnecessary and distracting i almost gave it a 7 but at least we saw ghost this episode"
"Bannerman",2011-05-31,"im disappointed in the cliffhanger ending and tommy carchetti is a poor casting choice for littlefinger so many casting choices are on the money though that i shouldnt quibble smilegif classbbcemoticon alt "
"Dalan",2011-05-31,"lanyyes there are misunderstandings i never insulted him or discredited him i made a joke about my own comment the drogo secne had a wwe feel to it he said he liked it i said he must like wwe its a jokeas for my opinions they are not the only viable ones on the board but they are made without an emotional attachmentyou admit emotion in your last post which creates bias messaging it goes back to my original statement of inflated ep rankings who cares about what i have to say im one dudeas much as i loathe to get involved in this i fear i am unable to resistjust because you believe your opinions lack emotions do not make it so to not admit your own emotional influences in your opinions is an insidious and dangerous conceit every human opinion has emotion it is impossible for a human being to separate opinion from emotion to deny that your emotion influences your opinions or rationales could in time lead you to a belief of moral superiority over others due to your believe that others opinions are swayed by emotions while yours are falsely not i hope you in time come to realize that you do not have a monopoly on what it means to be unemotional or biasedi also hope you understand how awesomely epic that previous paragraph was especially posted on a thread dedicated to rating a television episode of a series based on the first book of a fantasy seriesback on to what really matters my opinion i gave this episode a 7 so the series stands as 192831049596877going a bit downhill the last few but perhaps it is just my expectations that are going up and i really want to see the tower of joy edited by dalan 31 may 2011  1135 pm"
"valacirca",2011-06-01,"tally of episode scores so far episode 7 emerges at the middle of the packe06  875 206 votese05  862 245 votese02  812 241 votese07  809 151 votese04  796 252 votese01  791 142 votese03  787 235 votesoverall series score 821  10"
"Popgun",2011-06-01,"tally of episode scores so far episode 7 emerges at the middle of the packe06  875 206 votese05  862 245 votese02  812 241 votese07  809 151 votese04  796 252 votese01  791 142 votese03  787 235 votesoverall series score 821  10interesting i thought e07 was the best yet e04 was my least favourite hence i only gave it an 8 all other episodes got a mixture of 9s and 10s"
"BigFatCoward",2011-06-01,"tally of episode scores so far episode 7 emerges at the middle of the packe06  875 206 votese05  862 245 votese02  812 241 votese07  809 151 votese04  796 252 votese01  791 142 votese03  787 235 votesoverall series score 821  10freaky i just popped in to ask someone with the time on their hands to work this out thanks very much i havent watched ep 7 yet but that is about bang on the money for the order i had them so far does that make me mr average"
"mimi",2011-06-01,"i gave episode7 a 9 thought it was really good i will miss mark addy2 thingsthe kings death and the vows and ending wouldve packed a lot more emotion if there was even a little appropriate music im so surprised at how little music there is in each episode those scenes could be so dramatic yet they were so quiet that it didnt quite make itto me love the opening theme and wish they would apply it moreand im sorry but aiden is just really flat to me littlefinger is an important role and hes not the part at all he looks the part but his lines are almost roboticlove the wall"
"Swordfish",2011-06-01,"that was exactly why i gave it an 8 as well i am all for the sex scenes but that was just unnecessary and distracting i almost gave it a 7 but at least we saw ghost this episodewe also heard him barkso it gets a five from me"
"Ealdorman Halasahr",2011-06-01,"thought the episode was good except for tywin not how i imagined him at allthe highlight was drogos speechi kind of liked charles dances take on tywin lannister not bad at all hopefully youll like him better in the future episodesby the way welcome to the board enjoy your time here rofl2gif classbbcemoticon altrofl "
"oneeye",2011-06-01,"i have been giving 10s i mean compared to the book we could argue but compared to other tv shows especially non hboshowtimeamc crap on cbs or fox 10 is easily the only option"
"Songlian",2011-06-01,"7 again for me made from 9 and 6 scenes tywin lannister was definitely a 9 he made the episode for me and the skinning of the stag was so much like him it was amazing im very pleased with the casting and the acting for him the same with osha the nights watch vow would have been a ten if they hadnt cut down the words every scene with ned especially those at the end and probably the final one with robert mark addy was simply great in this show and as far as im concerned he will be missed moving into 6 territory ros and littlefinger what was that i dont even contrary to the popular belief i found drogos speech hilarious especially when he got to boast about raping the women and such another part that should have been dramatic for me but ended up being hilarious was when the riderless horse gets back from beyond the wall and jon asks all pouty where is my uncle like everyone knew but wouldnt tell him and im not exactly sure what that scenes was supposed to bring that we didnt knew already and i just have to mention dany and sam who are so great with their performances theyre making me like their characters in the books as well smilegif classbbcemoticon alt "
"Former Lord of Winterfell",2011-06-01,"6 for me two points lower than id give any other epthe lf sex scene was just bizarre from the general reaction i doubt it will have the intended effect of attracting more viewers my wife  who has a good porn collection and actually sells sex toys  has signed off from the show because of that and 1 because littlefinger himself is just such a disappointment like the bad guy in some wall street movie rather than in a medieval settingi thought tywin was great but the idea of dressing an animal in your tent was just wacky you might skin inside but youd never gut inside and just dump the entrails inside a tent particularly in good weather that struck me as strange for that matter you generally gut the same timeplace you bleed itthe rest was great though"
"Eve",2011-06-01,"we also heard him barkso it gets a five from mebiggringif classbbcemoticon altd  i wonder why they kept the bark it did make me laugh out loud but at least they remembered that the wolves were in the books"
"King-Slayer",2011-06-02,"the porn scene was really off putting and drawn out to the extremei dont mind throwing in some sex and nudity but 5 minutes of pretty hardcore girl on girl sex is way over the top not to mention it totally overshadowed the importance of what littlefinger was sayingtywin is a disappointment in his first appearance i would give it a 7 i agree over the top the littlefinger scene is the worst in the series for me so annoying trying to hear the story i had to rewind to listen to it again i liked tywin though but not the gutting of the animal i suppose they wanted to add the symbolism and have something going on instead of just a conversation someone said jaime and his father had this conversation in the book i dont remember reading it ill flip through and try to find it"
"Tywin's bastard",2011-06-02,"we also heard him barkso it gets a five from mewe already knew ghost isnt mute in the show though since he snarled in the scene where they scare rast edited by tywins bastard 02 june 2011  0445 am"
"Gurney Halleck",2011-06-02,"on par with the other episodes so far this season just yes im all for juicy book moments and exposition of plot this epi had lots of both but i dont think it was portrayed as well as in previous shows yes i agree the littlefinger brothel scene was a bit nutty play with her arse  did anybody else realise how quick and done that line was over before it began it may look on paper but i think the actors were a bit i know this is hbo but really dont get me wrong love arty sex but this was distracting from the lines lf gives ros make more time for sansa and the hound will you kindly yeah lack of direwolves is crap but at least we have them looking awesome and real before they become huge and cg"
"Swordfish",2011-06-02,"biggringif classbbcemoticon altd  i wonder why they kept the bark it did make me laugh out loud but at least they remembered that the wolves were in the booksha truewe already knew ghost isnt mute in the show though since he snarled in the scene where they scare rasti missed that i think but that doesnt make it better theres just no reason for it the fact that hes mute is not a throwaway detail and making him bark and growl serves no useful purpose and detracts meaningfully from the story its just a really bizarre decision"
