"nick","date","comment"
"tito5601",2014-06-08,"i give it a 8"
"ohpooratlas",2014-06-08,"that was the most underwhelming episode 9 of the series â i really dont know who is going to be left at the wall after this â i gave it a 6 only good moments were ygrittes death and jon being a bamfâ"
"Ice_Specter",2014-06-08,"on the positive side the giants and mammoths were great the fight choreography seemed better and some of the shots were really cool â on the negative side i thought the romance scenes were corny i dont like that they seem to have killed off three characters that yet live in the books and that ending was way too abrupt also the episode started at 904 and ended at 952 stupid â  this"
"greywindsrage",2014-06-08,"mammoths giants and ghost plus sam being a boss 10"
"Rayn",2014-06-08,"too much romance ygritte being legolas was a bit much way too short also where do all the nights watch guys come from they all seem to die and more come out of the woodwork more than 100 brothers there still pretty solid 7510 for me edited by rayn 08 june 2014  0909 pm"
"the_dentman",2014-06-08,"horrible horrible horrible ending if they followed to stannis it may have been best episode ever now its maybe a 7 for be books killed tv in this battle"
"Ser Blake",2014-06-08,"it was absolutely perfect edited by ser blake 14 march 2015  0429 pm"
"Cold Crashing Waves",2014-06-08,"it gets a solid 10 from me that episode kicked ass"
"boojam",2014-06-08,"ciaran hinds is in only one episodegezz thats weird"
"ToTheWolves",2014-06-08,"jon i need him more than i need you me who is he talking aboutghoosstt"
"Karmarni",2014-06-08,"gave it a 5 battle was actually boring despite the hype ygritte too melodramatic especially the music wished for more ghost sorry to see grenn and pyp go"
"P. frontalis chiripepe",2014-06-08,"surprised we didnt see stannis yet overall 8 out of 10"
"rmholt",2014-06-08,"i didnt like much about it i thought it could have been a lot better just the basics with the gate defended the battle was over i liked the scythe given the climbers but would rather have had the turtle  suspense  the stair fire  and i cant even fathom how pyp and grenn became dispensable i did like the desperate energy of the wildlings since the battle was just pointless anyway the wall was to protect all people against the white walkers at least the show could have made an awesome performance i had a hard time figuring out where people were until i decided the elevator was actually a transporter no blackwater 7 edited by rmholt 08 june 2014  0910 pm"
"rmholt",2014-06-08,"i wouldnt knock it because of the ending they cut it short to make the finale incredible why would you give a bad rating because stannis isnt in the episode its not like they cut it they just havent gotten to it yetâ yeah stannis us coming i corrected for that"
"Mark Antony",2014-06-08,"9 ending pissed me off and they killed grenn at least he had an epic death but overall i was quite entertained no blackwater though"
"Nictarion",2014-06-08,"a 9 for me i think blackwater was better but they did a damn good job with this one i loved that we got the giants riding mammoths grenn and pyp dying was surprising jon bradley was great he kind of stole the episode imo"
"A Man Reads",2014-06-08,"but    but    stannisâ â we had 20 minutes of dialogue followed by 20 minutes of fighting followed by 510 minutes of tormund husband of bear in chains and jons mission i had hoped they would cover more ground tonight â the fight scenes were very well done lots of great camera work and it was well coordinated aliser thorne tormund ygritte jon and grenn had strong episodes i suppose the cgi money went into giants ghosts scene was quite limited the dialogue was noticeably lagging though â it felt like they were halfway between a movie and tv show and forgot about the storyâ â 7 for now maybe revised on rewatch edited by a man reads 08 june 2014  0914 pm"
"Sarah1128",2014-06-08,"9 was great thrilling suspenseful intense however it wasnt a 10"
"Ser Conky of Sunny Vale",2014-06-08,"i only gave it a 10â â it was soâ disappointing because there were minor inconsequentialâ differences from the book and stannis with another separate battle sceneâ and with all the leadins required for that doesnt show up until nextâ weekâ â â â stupid"
"Charles Phipps",2014-06-08,"â since the battle was just pointless anyway the wall was to protect all people against the white walkers at least the show could have made an awesome performance â eh the battle wasnt pointless the wildlings needed to be stopped no matter the cost"
"rmholt",2014-06-08,"it needed 10 more minutes but ygrittes death was well done a shame pyp went down janos hiding like a coward was great it was the fastest 50 minutes of tv i have ever seen i gave it a 90 because it should have been 60 minutes praying this is dealt with appropriately"
"Darth Pipes",2014-06-08,"10 â that was how it ended â ersorry about thatâ the quick ending aside this was a really impressive hour of televisionâ not as good as blackwater storywise but definitely surpassed it in terms of actionâ great job â i was sorry to see pyp and grenn die too but at least they went out in a good way â loved getting to see peter vaughn as aemonthat man never disappoints â owen teele also shined as tonight and his fight with tormund was awesomeâ we didnt see ser alliser die so i would assume hell live to see another day â good job by kit harringtonthe character of jon snow really shinedâ i did love how he utilized some dirty fighting against the thennâ same with john bradley and im glad he was part of this battleâ loved him dropping an f bombâ he might have been the mvp tonight â will miss rose leslie a lot â some really impressive action pieces and fxâ nothing with the giants disappointed especially the one who fired an arrow all the way up to the top of the wallâ that was awesome â i can appreciate letting the wilding situation go on another week and build things further but without stanniss appearance i agree this episode lacks from the other episode 9 onesâ it wasnt a gamechangerâ but next weeks episode sure as hell will be and i think thats the key â next week is going to be a serieslong 66 minutes and they are going to need itthat episode has a lot to pack in edited by darth pipes 08 june 2014  0913 pm"
"Aldi_AA",2014-06-08,"5 no stannis they cant put him in the beginning of next ep thats bs he should have had his triumphant episode ending moment now its just gonna be a scene no one talks about because of all the other stuff that will happen in episode 10"
"Howling Mad",2014-06-08,"very good the adapted ygritte death scene was excellent making slynt out to be a coward was well done the attack at the gate good but not great however they missed once again when it comes to putting the direwolves on screen ghost should of had a more prominent role â â"
"Zman1863",2014-06-08,"i gave it a 9 it was close to a ten â i havent had many qualms with deaths for the show that dont happen in the books but grenn and pyp hurt even if they were both well done i also understand that grrm pretty much writes them out of adwd when jon goes all a commander cant hang with his boys my reading of that was to put them out of danger for whatever mayhem breaks out in castle black in the wake of jons assassination but maybe they wont figure into the story very much in the future even if they are aliveâ â my other criticism is maybe a pacing complaint the buildup might have lagged a bit in the beginning i loved the middle section with the initiation of the attacks but then it seemed to lag despite the action going on i think they might have tightened it im not sure it would have been enough time to have a jonmance scene and stanniss arrival but maybeâ â overall it was quite entertaining they do very well when they can focus an episode as occurred in blackwaterâ edited by zman1863 08 june 2014  0914 pm"
"Dave Grose",2014-06-08,"i thought this was a strong episode i hope neil is just their go to for battle episodes i loved the scythe great addition i thought the changes were actually beneficial in this episode but i dont particularly like jon walking out alone to meet with mance but lets hope its somewhat interesting i was really hoping to see a certain person i dont want to include spoilers but i really wanted to see the end of this battle like it occurred in the books but i understand the size and scope of such a thing in one episode whew im rambling good episode like a breath of fresh air after the previous episodes disappointments"
"darksellsword",2014-06-08,"it was a 10 for me if you cant give this episode a 10 then theres very little point to you watching the show because it was amazing  i hope people remember this is not a spoiler free thread and when things that you think should of happened in this episode happen in the next i hope you all will be big enough to come back here and raise your vote to a 10 edited by darksellsword 08 june 2014  0915 pm"
"Knight of Ashes",2014-06-08,"8 from me grenn i believe that qualifies as a good death if there is such a thing under those circumstances and pyp dying gave it that unpredictable feel and so did dolorous edd taking charge i kinda wish theyd deviated and have tv ygritte survive and be taken prisoner her death scene was rather generic and so was maester aemons i was a young man once speech but way to go sam"
"FalseKnight",2014-06-08,"it was absolutely perfect until they cut it off â i dont get it they set out to tell the story of the first night of the battle and set up the battle north of the wall they picked the natural break in the story"
"Lonely_Wolf",2014-06-08,"i loved the episode it was very well done for all those that say the ending was anticlimactic i say it was the opposite since his betrayal was dismissed earlier the show needed another way for jon to go to mance it was well written and it was very action packed i liked how they concentrated all their efforts on the wall in order to really highlight the importance of itâ â as for stannis coming to the rescue that would need a whole entire episode which im guessing would be next season i havent seen the preview for next week yet so im not sure â it was an adrenaline rush for me and very emotional towards the end very well executedâ â i gave it a 1010 â edit just saw the previewi guess its next week then edited by lonelywolf 08 june 2014  0931 pm"
"DreamSongs",2014-06-08,"i felt like this episode topped blackwater in s2 â im not a big fan of the wall story line on the show but with this episode it came alive â i was glued and my eyes didnt leave the screen for a second â the first 10 minutes was waiting for a lannister scene â after the first 10 minutes i just didnt care anymore because i was so engrossed"
"sati",2014-06-08,"6 worst since mhysa"
"LordStoneheart",2014-06-08,"i i dont knowâ â im at such a loss for opinion here there were some great visuals great acting the fight scenes seemed choreographed well enough though its not my strong suit to judge but why does it feel so underwhelming if they tried to recreate blackwater i think they failed i dont know exactly where its off but if my sister who doesnt read the books actually hated it or felt cheated of a good episode i think something is definitely wrong â i give it a four for that anticlimactic ending useless death of grenn very messy battle scene in the front of castle black and the useless death of grenn i know i repeated myself oh and one more reason the death of fucking grenn raaaagggggeeeeeeâ"
"Lyanna<3Rhaegar",2014-06-08,"i loved it loved that they devoted the whole episode to the wall gave it 9 only because pyp  grenn died which sucks"
"awesome possum",2014-06-08,"first episode of the entire series i find myself disappointed with and underwhelmed byâ"
"rmholt",2014-06-08,"â eh the battle wasnt pointless the wildlings needed to be stopped no matter the cost riiiiight  why i guess thats why they didnt let them through later on it was an error passed down over millennia books basically are a series of misunderstandings why did a lot if huge things happen bad assumptions bad info misunderstandings"
"Nictarion",2014-06-08,"i only gave it a 10â â it was soâ disappointing because there were minor inconsequentialâ differences from the book and stannis with another separate battle sceneâ and with all the leadins required for that doesnt show up until nextâ weekâ â â â stupid love your avi and usernameâ"
"Ignorant Bog Woman",2014-06-08,"710 â episode would have been 1010 if it wasnt for that stupid ass ending and if it continued on until you know what"
"Ice_Specter",2014-06-08,"6 worst since mhysa â what didnt you like"
"SeA±or de la Tormenta",2014-06-08,"they hate stannis period it should had been the great end of an intense episode where you feel the wall is almost going to fall now its going to be probably played as a filler in the episode where tyron kills shae and tywin daenerys looks at dragons and lsh pops out edited by seaor de la tormenta 08 june 2014  0921 pm"
"Talbot",2014-06-08,"they hate stannis period it should be been the end of an intense ending in an intensive moment now itw going to be probably played as a filler im the episode where tyron kills shae and tywin daenerys looks at dragons and lsh pops out can you imagine the reaction if the stannis scene is rushed and theres no lsh â good lord"
"Mark Antony",2014-06-08,"they hate stannis period it should be been the end of an intense ending in an intensive moment now itw going to be probably played as a filler im the episode where tyron kills shae and tywin daenerys looks at dragons i kinda agree well see how it plays outs but i felt it would of been a epic ending"
"Cas Stark",2014-06-08,"they hate stannis period it should be been the end of an intense ending in an intensive moment now itw going to be probably played as a filler im the episode where tyron kills shae and tywin daenerys looks at dragons and lsh pops out â yep"
"sati",2014-06-08,"â what didnt you like what kind of an idiot ends the battle ep before the battle is done instead of awesome climax the climax is now gonna be one of the scenes in finale"
"OnlyOne",2014-06-08,"very anticlimactic for me i give it 710"
"Ice_Specter",2014-06-08,"what kind of an idiot ends the battle ep before the battle is done instead of awesome climax the climax is now gonna be one of the scenes in finale â ahh yes â considering some of the things that will definitely be in the finale it wont really have the same impact"
"OnlyOne",2014-06-08,"what kind of an idiot ends the battle ep before the battle is done instead of awesome climax the climax is now gonna be one of the scenes in finale disappointing"
"The Red Melli",2014-06-08,"this episode felt like a  skirmish â all the buildup isnt helping either"
"Dain Storm",2014-06-08,"810 enjoyed it a lot but it was a bit anti climatic"
"LordStoneheart",2014-06-08,"what kind of an idiot ends the battle ep before the battle is done instead of awesome climax the climax is now gonna be one of the scenes in finale â well isnt that everyones problem with adwd lol"
"Cold Feet",2014-06-08,"kinda pissed stannis didnt roll in but i felt like i was having a fucking heart attack during that battle some of those death were really creative and well done giants riding a mammoth kick ass pretty much every scene with the giants my heart raced"
"LaffsAtBookReaders",2014-06-08,"my first 1010 for an got episode still laughing at so called bookreaders thinking stannis shows up at the night siege when he comes during the day siege lmao"
"ToTheWolves",2014-06-08,"ok assuming what we all expect to happen in episode 10 it would seem they have more than enough material to have a good finale with that said i dont see why they save the stannis arrival for next episode it could have very well fit in this one and i think it wouldve been great but hey who knows why dd do the things they dowe should all tweet them but i actually enjoyed the episode though going to have to learn that dd can and will do whatever they like though"
"Carey Snow",2014-06-08,"horrible horrible horrible ending if they followed to stannis it may have been best episode ever now its maybe a 7 for be books killed tv in this battle â in the books stannis does not come the first night either"
"Grizzly Mormont",2014-06-08,"wow silliest episode of the season probably silliest of the entire show they lost something in focusing the whole show in one placeâ â however the giants were awesome the kid killing annoying redhead was awesome i like how he looked at jon like yeeeah bitch i got thisâ â jons die hard roll out of the elevator was cheesy but ghost was badassâ"
"John Hulboy",2014-06-08,"i liked episode jon killing thenn was goodlittle disappointed it ended after 52 min there is too much to happen in last episodeended too soon"
"BrettStark",2014-06-08,"as a book reader this was one of my fav episodes of the season had tremendous dialogue and action â why are people claiming they are upset that stannis didnt come in the books he didnt come until the mancejon meetup anyway lol people will complain about anything even when theyre wrongâ"
"BrettStark",2014-06-08,"wow silliest episode of the season probably silliest of the entire show they lost something in focusing the whole show in one placeâ â however the giants were awesome the kid killing annoying redhead was awesome i like how he looked at jon like yeeeah bitch i got thisâ â jons die hard roll out of the elevator was cheesy but ghost was badassâ â its funny during the first 4 seasons all i ever heard from friendsfamilyforums was that there wasnt enough fight scenes we finally had a full episode worth of one giant battle and people are complaining people have a right to their opinion but damn i dont understand how anyone could have disliked this episode ive read the books twice and watched each episode like 3 times at least this ranks in the top 5â"
"Whatsthedillio",2014-06-08,"where did the budget for this episode go â on the ferocious cg battle of the 3 giants and 10 climbers in front of the wall â perhaps neil marshall bought a real forest to burn down we did see some nice scenes of trees burning â where are these 100000 wildlings â i saw like a 100 dudes standing around some trees â if theres an army i want to see it â i used my imagination just fine when reading a book i dont want to use it when watching a tv show â fortunately though we got a slow motion action shot of john holding ygritte gag â terrible â according to george rr martinâ tomorrow night on hbo neil marshall returns with a battle even bigger than blackwater should rival or surpass any battle ever seen before on television keep your swords sharp â â um what â there wasnt even a battle north of the wall and we got a crap battle of 40 people south of it â perhaps if you only watch keeping up with the kardashians and 16 and pregnant than yes this was the biggest battle ever seen on television â otherwise it was crap â â not even getting into leaving stannis out â crap crap crap â neil marshall should never be allowed to direct anything involving combat battles or people thinking about battles â â id rate this lower than a 1 if i could"
"Ignorant Bog Woman",2014-06-08,"as a book reader this was one of my fav episodes of the season had tremendous dialogue and action â why are people claiming they are upset that stannis didnt come in the books he didnt come until the mancejon meetup anyway lol people will complain about anything even when theyre wrongâ they are complaining that the episode ended before that happened youre the one who is wrong"
"BrettStark",2014-06-08,"where did the budget for this episode go â on the ferocious cg battle of the 3 giants and 10 climbers in front of the wall â perhaps neil marshall bought a real forest to burn down we did see some nice scenes of trees burning â where are these 100000 wildlings â i saw like a 100 dudes standing around some trees â if theres an army i want to see it â i used my imagination just fine when reading a book i dont want to use it when watching a tv show â fortunately though we got a slow motion action shot of john holding ygritte gag â terrible â according to george rr martinâ tomorrow night on hbo neil marshall returns with a battle even bigger than blackwater should rival or surpass any battle ever seen before on television keep your swords sharp â â um what â there wasnt even a battle north of the wall and we got a crap battle of 40 people south of it â perhaps if you only watch keeping up with the kardashians and 16 and pregnant than yes this was the biggest battle ever seen on television â otherwise it was crap â â not even getting into leaving stannis out â crap crap crap â neil marshall should never be allowed to direct anything involving combat battles or people thinking about battles â â id rate this lower than a 1 if i could â even in the books the battle wasnt just one massive thing mance sent multiple smallmedium sized forces at the wall in the books we dont see stannis until jons treat with mance seriously how could the show have done a better job at portraying the battle of castleblack besides a full 25 hour motion picture they did a brilliant job people are just hatersâ"
"The Drunkard",2014-06-08,"according to george rr martinâ tomorrow night on hbo neil marshall returns with a battle even bigger than blackwater should rival or surpass any battle ever seen before on television keep your swords sharp â huh well at least we may know why episode 10 has the highest second sequence in the show those horses ought to cost a lot"
"JonCon's Red Beard",2014-06-08,"i was ready to give it a 10 â but 8 because stannis"
"StrollofShame",2014-06-08,"i was soooo expecting stannis i nearly wet myself with excitementbut it might have looked a little too much like helms deep in that big movie trilogy for comfort if thatd happened it will come i can wait i cant believe any episode of got made me scream in frantic support of aliser thorne for that plus the end of ygritte i say 10"
"BrettStark",2014-06-08,"they are complaining that the episode ended before that happened youre the one who is wrong â lol people complain there wasnt enough action how the hell would you have liked them to fit the entire battle then the delay jon goodbyes treat with mance stannis arriving in one episode peoples expectations are seriously flawed well get that next week ughâ"
"Whatsthedillio",2014-06-08,"â even in the books the battle wasnt just one massive thing mance sent multiple smallmedium sized forces at the wall in the books we dont see stannis until jons treat with mance seriously how could the show have done a better job at portraying the battle of castleblack besides a full 25 hour motion picture they did a brilliant job people are just hatersâ â cut out the 40 minutes of sam talking about wanting to get laid and you know actually showed the battle that happened â they showed 2 giants a mammoth and a couple climbers â no stannis â no multiple forces â it was crap edited by whatsthedillio 08 june 2014  0944 pm"
"BrettStark",2014-06-08,"look im not here to argue with peoples opinions people have a right to them and wont change them i thoroughly enjoyed the episode and cant wait for stannis to arrive next weekâ"
"StrollofShame",2014-06-08,"â even in the books the battle wasnt just one massive thing mance sent multiple smallmedium sized forces at the wall in the books we dont see stannis until jons treat with mance seriously how could the show have done a better job at portraying the battle of castleblack besides a full 25 hour motion picture they did a brilliant job people are just hatersâ yep"
"BrettStark",2014-06-08,"â cut out the 40 minutes of sam talking about wanting to get laid and you know actually showed the battle that happened â they showed 2 giants a mammoth and a couple climbers â no stannis â no couple forces â it was crap â this is a show that has dialogue they had to buildup sams feeling of loss before gilly came back they also had to make jon reminisce about ygritte before tonights climax of ygritte dyingâ â it was obvious tonights episodes climax was going to be ygrittes deathâ"
"OnlyOne",2014-06-08,"â even in the books the battle wasnt just one massive thing mance sent multiple smallmedium sized forces at the wall in the books we dont see stannis until jons treat with mance seriously how could the show have done a better job at portraying the battle of castleblack besides a full 25 hour motion picture they did a brilliant job people are just hatersâ people arent haters there was a mammoth a few wildings and two giants oh wow pfft extremely disappointing im not a stannis fan so his not being in this episode isnt a big deal but this battle was hyped up and it just did not deliver did not deliver thats not hate thats a fact"
"Baltan",2014-06-08,"a 7 â it had great moments like ghost time and grenn telling janos he was needed downstairs and the scythe jons speech with alliser was fine too and didnt betray the relationship so kudos for that â so a big for the scripters for changing the plot a little bit and still getting a coherent and flowing story but for jon leaving longclaw with sam â but this episode left me feeling meh and it was not only me my unsullied family also felt the same way like if the cliffhanger was left at an odd moment jon crossing unarmed the gate â a whole episode dedicated to the wall and it felt like it was not enough that it needed to close some plotlines before the finale thats going to be clogged with all the other plotlines getting their closurecliffhangers i really thought this was going to be the last episode this season to feature the wall hence a little more of of the plot advancing â i dont know maybe ill review my scoring after a rewatch with the whole season finished"
"Whatsthedillio",2014-06-08,"â this is a show that has dialogue they had to buildup sams feeling of loss before gilly came back they also had to make jon reminisce about ygritte before tonights climax of ygritte dyingâ â it was obvious tonights episodes climax was going to be ygrittes deathâ â hence why people are hating jackass â this was supposed to be a battle episode and instead we got to hear about sams extensive thoughts about sex instead of actually showing battle sequences â if thats what youd rather watch then well i really dont know what to say"
"franko99",2014-06-08,"10 â bestepisodeever"
"Stan the Man Baratheon",2014-06-08,"â hence why people are hating jackass â this was supposed to be a battle episode and instead we got to hear about sams extensive thoughts about sex instead of actually showing battle sequences â if thats what youd rather watch then well i really dont know what to say all the hype for best battle ever was just shit"
"Konradsmith",2014-06-08,"the charge will be next episode the battle that we got already was good â we shouldve known this when alex graves said thered be a battle in the finale thats what he meant edited by konradsmith 08 june 2014  0950 pm"
"mickyd",2014-06-08,"where did the budget for this episode go â on the ferocious cg battle of the 3 giants and 10 climbers in front of the wall â perhaps neil marshall bought a real forest to burn down we did see some nice scenes of trees burning â where are these 100000 wildlings â i saw like a 100 dudes standing around some trees â if theres an army i want to see it â i used my imagination just fine when reading a book i dont want to use it when watching a tv show â fortunately though we got a slow motion action shot of john holding ygritte gag â terrible â according to george rr martinâ tomorrow night on hbo neil marshall returns with a battle even bigger than blackwater should rival or surpass any battle ever seen before on television keep your swords sharp â â um what â there wasnt even a battle north of the wall and we got a crap battle of 40 people south of it â perhaps if you only watch keeping up with the kardashians and 16 and pregnant than yes this was the biggest battle ever seen on television â otherwise it was crap â â not even getting into leaving stannis out â crap crap crap â neil marshall should never be allowed to direct anything involving combat battles or people thinking about battles â â id rate this lower than a 1 if i could â â cut out the 40 minutes of sam talking about wanting to get laid and you know actually showed the battle that happened â they showed 2 giants a mammoth and a couple climbers â no stannis â no multiple forces â it was crap â â â better still cut the grey worm crap â shorten the aryahound roadtrip and give the wall the build up it needed rather than try to cram everything into one episode â what do i know â im not a tv producer just an sunday night internet armchair critic â going to watch it again before rating it â fabulously entertaining tv on its own merits but impossible to not judge vs the books however thorne was awesome the few cgi effects were perfect but left wishing they had done the wall true justice throughout the season â make it the siege the books had â no turtles scarecrow brothers a missed opportunity for truly brilliant tv â as the book was of the battle brilliant storytelling edited by mickyd 08 june 2014  0951 pm"
"OnlyOne",2014-06-08,"it was a 10 for me if you cant give this episode a 10 then theres very little point to you watching the show because it was amazing  i hope people remember this is not a spoiler free thread and when things that you think should of happened in this episode happen in the next i hope you all will be big enough to come back here and raise your vote to a 10 no way im ever voting this episode a 10 i gave it a 7 and thats too generous"
"Stan the Man Baratheon",2014-06-08,"the charge will be next episode the battle that we got already was good it was good that is why i gave it a 7 â but surely you also agree that stannis should have been in this episode"
"Ser Creighton",2014-06-08,"god that sucked i know some people liked it but that sucked major battle 20 guys in the yard fighting a lot of guys on the wall standing around and looking no sense of urgency and the wildlings use the worst battle plan ever the attack consisted of 4 guys climbing the wall 1 mammoth 2 giants and maybe 5 or 6 guys storming the gate with them or poking the mammoths ass with their spears the guys on the wall killed more of their own than than mance did and mance actually breached the wall with that force are you kidding me this was all about the battle in the yard where the wildlings seem to slaughter the 20 men defending it over and over yig got 20 kills by herself ghost was totally wasted ghost vision quick shot of his mouth then a long shot of him eating apparently jon needed ghost to kill one wildling really badly thought sam was cheesy dont care if grenn or pip die gilly is still annoying and cant act the forward or backward role seems to be the wildling standard for fighting jon was ok and had a decent fight scene thought thorne was the best in the episode honestly just did not feel much emotion it felt bland cgi was decent nothing special really just kind of blah about the whole thing nothing really happened except a few secondary characters die who have no emotional attachment too on the show the cliffhanger i new was coming and i get it but that doesnt mean it works all that well one thing i really couldnt stand was the wildling line at no point did it look 100000 strong maybe 5000 which you know is fine but for most of the episode whenever they showed them they were standing there growling and snarling grrrrr grrrrrr harg snarl was the direction ok guys i need you to act like idiots and what are they growling at the men of the watch are 700 feet up they cant see your face you like ants to them and they probably can barely hear you some stood there snarling and got shot and about 10 seconds later after the third or 4th guy gets nailed they all act shocked and back up this was suppose to be bigger than the blackwater not even close not even in the ball park i give it 4 because jon and thorne were solid it had some solid cgi here and there but for the most part everything around them sucked low energy no emotion bad acting and that was not a battle is was friggin skirmish in the training yard i am glad some liked but it just did nothing for me this is episode 9 and that was boring edited by ser creighton 08 june 2014  0953 pm"
"Konradsmith",2014-06-08,"well since id hyped that along with the rest of you stan i felt crestfallen that it didnt happen but thats because i feel i mightve shot my credibility by saying something incorrect over and over there were enough signs that stans arrival would be in the children that i shouldve put more thought into â anyways stan someone can make a youtube edit of the battle and tag stans chargeâ on the end so in the end we get it all the same edited by konradsmith 08 june 2014  0953 pm"
"DreamSongs",2014-06-08,"i liked that stannis did not arrive in this episode â it gave clarity to what may come with the others and how the wildlings and the westerosi must join together â if stannis had arrived during this episode it would have diminished the impact of boththe joining of a common enemy and of stannis attempt to join all together â i think leaving stannis arrival at the wall with reinforcements after this episode makes sense and shows a savvy man who knows how to be a king"
"Martini Sigil",2014-06-08,"people who hated this episode should just stop watching the show is different from the books get over itâ â i love the books as much as anyone but stannis wasnt supposed to show up yet anywayâ â the production was incredible jons coming out party great episode for anyone who doesnt have sex with their stannis doll edited by martini sigil 08 june 2014  1000 pm"
"Baltan",2014-06-08,"i cant believe any episode of got made me scream in frantic support of aliser thorne â his speech to jon about leading was also terrific"
