"nick","date","comment"
"Arya Stalka",2013-04-21,"10 so much about this episode was awesome the spider with tyrion then the lady of thorns margaery working her charm sam manning up and rescuing gilly jaime  brienne telling him off arya busting out sandor cant wait for next epi and finally dany and her army oh lets not forget we find out podrick is hung like a bull bahaha i love that smilepng classbbcemoticon alt  eta theon  the bastard dayum loved that too i smell some reek edited by arya stalka 21 april 2013  1030 pm"
"Ser Bronn's Mullet",2013-04-21,"remember when people said emilia clarke was a bad actress good times"
"teratomatastic",2013-04-21,"by far my favorite episode of got yet everything about it was perfect"
"Lyanna's rose",2013-04-21,"10 10 10 10 i loved the varystryion scene with varys back story very well done i loved the briennejamie scenes varys queen of thrones was amazing dialogue so glad the ramseytheon came back around i was worried they were actually going to change theons arc but this was amazing i even like theons monologue about ned stark its a little blunt much like what they did with catelyn to make her more sympathetic but i was fine with it i love love love tv margery and then there was dany in astapor amazing and extremely well done amazing episode cant say it enough best so far edited by lyannas rose 21 april 2013  0914 pm"
"ebevan91",2013-04-21,"holy guacamoleandramin djawadi hit one out the parkyeah the music during danys scene and the credits was incredible"
"Mark Antony",2013-04-21,"10 best episode since blackwater imo"
"Jabronius Maximus",2013-04-21,"gave it a solid 8 this season looks very promising aside from catelyn all the book changes make sense and are working pretty consistently great scene with dany too and ramsay that son of a bitch has the exact crazy eye look that i imagined book ramsay would have the actress playing olenna is a top notch choice as well i expected beric to be a bit more of a badass though but thats just my own expectation of the lightning lord as the casting for him was still very good edited by sgt rex power colt 21 april 2013  0921 pm"
"sharkhawk",2013-04-21,"definate 10 the dracarys scene was as badass as the books"
"Fez",2013-04-21,"a 9 for me not quite as good as last weeks 10 overall it was really amazing episode with some great dialogue and moments also beric was goddamn awesome but there were two issues that stopped it from being a perfect 10 1 jack gleeson is so good that i legitimately cant stand watching extended joffrey scenes i know thats a credit to him and the writing but if i so cant stand a scene that ill mute it until its over so i dont have to listen to him thats an issue i know thats my issue but this is my rating even with this the episode would probably still be a 10 but 2 i never much liked the dracarys scene i thought it was silly in the books and i thought it was silly here it never made sense that the slavers would be so stupid i dont care how blinded by greed they are supposed to be so the music was epic and the visuals were cool but i just didnt like the scene i was hoping the writers would find some sort of change to the transaction so that the end effect was the same but that the process would make more sense they didnt so the episode ended on a silly note so its a 9"
"Jon Wat",2013-04-21,"whoever voted 510 should stop watching now it wont get much better that this amazing"
"TheMountianNick",2013-04-21,"great episode solid 9 loved it"
"Patrick Austrian",2013-04-21,"i would have to say the astapor scene was best scene in the whole series far and above it was so perfect in every way"
"Ser Creighton",2013-04-21,"could of done with a bit more of the sacking of astapor thought jamies scenes were well done mormont and the watch got cut a little short as well but really only minor details thought most of the new stuff worked looks like ros is going to find out where whores go kind of made me smile 96 best of the year"
"Ser Farbod",2013-04-21,"remember when people said emilia clarke was a bad actress good timesseriously she became daenerys stormborn in so many ways this episode her accent and tone were perfect valyrian sounds amazing they did such a good job i rewound her reveal 5 times and still got goosebumps each time"
"TheMountianNick",2013-04-21,"whoever voted 510 should stop watching now it wont get much better that this amazingobviously someone who wants a page by page word by word adaptationi will be in the minority on these boards for saying this but every book change i have been behind the books have many short commings and im glad to see many exercised from the series i will agree jon snows storyline isnt as good as it could be but up to this point in the books it pretty much crap too edited by themountiannick 21 april 2013  0920 pm"
"Ser Steven",2013-04-21,"i gave it a 10 it was definitely one of my favorites right up there with blackwater"
"Heathered",2013-04-21,"i am a little speechless the best episode by far so far very very impressed i cant wait to see what they do with other unnamed scenes"
"Nuncle Kraken",2013-04-21,"im still in awe that was so badass whats really amazing is the quality of the acting jorah looking proud when dany freed the unsullied was awesome a fuckin dragon is no slave"
"ugashep",2013-04-21,"best episode i think everagree only the season 1 finale compares to me"
"DolorousKim",2013-04-21,"best episode of the season so far i gave it a 9what worked for mequeen of thorns and varys  conleth hill and diana rigg two exquisite actors doing their thing loved loved this scene some of lady olennas dialogue seems like a direct shoutout to the readers especially the part where she rips on the house motto of the tyrells and that just makes a good thing outstandinghound vs bwb  rory mccann was simply awesome in this scene my usual sympathies are with the bwb but the hound was so convincing that it had me wavering in my allegiancedany vs the slavers  emilia clarkes performance isnt usually at the top of my list considering the depth of this cast but she really brought it in this episode  she provided a truly epic moment so some well deserved kudos to herbrienne and jaime  i am loving the interaction between these two it seems to get better each weektywin and cersei  now theres the dickish tywin that we all know so well charles dance delivers as usual and lena headey succeeded in making cersei sound both rational and sympathetic this episode which is no small featwhat didnt work for mevarys captures the sorcerer  what what what are they going for here as much as i adore conleth hill and normally dig any excuse to see him on the screen i didnt really see the point here other than possibly pointing out how truly dangerous varys is which anyone paying attention should already knowjoff and margaery  while i havent always dug natalie dormers performance as margaery i think that shes been killing it this year but joff has suddenly gone from dangerous psycho with a slightly goofy vibe to a giddy lovestruck schoolboy not that im faulting jack gleasons overall performance i just think that someone in production is overselling the influence that margaery has on joff to an almost ridiculous extreme we get it already okaystill a very effective episode overall where even the parts that didnt totally work for me were still much stronger than previous episode weak points were to me so far this year"
"Ser Farbod",2013-04-21,"im still in awe that was so badass whats really amazing is the quality of the acting jorah looking proud when dany freed the unsullied was awesomea fuckin dragon is no slaveian glen has been amazing one of the most underrated actors on the show he really conveys so much without even talking or with the cadence and tone in his voice alone"
"Q the Cat",2013-04-21,"seriously she became daenerys stormborn in so many ways this episode her accent and tone were perfect valyrian sounds amazing they did such a good job i rewound her reveal 5 times and still got goosebumps each timei agree i had goosebumps when that scene started they did a good job from dany speaking in valyrian but the head slaver not noticing because he was busy with the dragon she was excellent and her character is really developing into a legitimate forcei also really liked the jaime scenes they had his rotting hand around his neck and made him drink horse piss just like in the book i expect the nonbook reading viewers will start to have pity on his character now toogreat episode the best of the season for sure"
"Arya Stalka",2013-04-21,"remember when people said emilia clarke was a bad actress good timesright she was perfect from the get go"
"Ferrum Aeternum",2013-04-21,"ever since i read the scene with dany taking astapor ive been waiting to see it i was not disappointedsame it is my favorite scene in all the books and they nailed iteverything else tonight was great too favorite part aside from the final scene was the look of mad twisted joy on iwan rheons face when he pulls the baitandswitch on theon that look told me hell be perfect for his roleoh and i gave it a 1010 duh tonguepng classbbcemoticon altp  edited by ferrum aeternum 21 april 2013  0929 pm"
"teej6",2013-04-21,"jon stargaryen i wasnt too impressed with this episode but ive definitely enjoyed other episodes in the series so to respond to your comment i will continue watching the series expecting it to get better the dany scene was done well but the rest of the episode wasnt in my opinion the nws scene was disappointing and the pod joke is distracting"
"Randyll Tarly",2013-04-21,"a 10 theons face was priceless and dany speaking in the valyrian tongue really owned that idiot of astapor"
"Timett sonof Timett is God",2013-04-21,"best episode yet"
"Jon Wat",2013-04-21,"jon stargaryen i wasnt too impressed with this episode but ive definitely enjoyed other episodes in the series so to respond to your comment i will continue watching the series expecting it to get better the dany scene was done well but the rest of the episode wasnt in my opinion the nws scene was disappointing and the pod joke is distractingwell everyones entitled to their own opinion blackwater had a small ammount of haters as well and it was a masterpiece of television as dd said you cant appeal to everyone and neither should you edited by jon stargaryen 21 april 2013  0937 pm"
"franko99",2013-04-21,"fantastic episode 1010 every scene was perfect my only problem maybe tht we didnt get to hear mormont dying words  wizard in the box whatever perfect episode and it only gets better from here"
"Warden of the North121",2013-04-21,"definitely a 10 best episode other than maybe fire and blood of the entire series the amazing thing is this season is only going to get better"
"Hound Dog",2013-04-21,"danys scenes were awesome as was bericclegane also so pleased to see jaimebrienne developing their relationship no cat save for brans dream or robb and no shae or jeyne wester talisa  was also quite nice fantastic episode"
"piratesswoop",2013-04-21,"95 gave it a 9 only because of the unnecessary drawing out of the pod nonsense and the way the mutity at crasters keep seemed so rushed aside from that i loved it dracarys"
"House Martell",2013-04-21," for everyone who thought ros was around just for the t  a she may have a valuable role to play yet  hope we get mormonts last words some how  varys is a secret targ how long did he plot and wait to get the sorcerer hes up to something"
"tito5601",2013-04-21,"a ten when dany spoke valyrian i was shaking from how powerful that scene was she reminded me of aegon the conqueror"
"Arrow",2013-04-21,"fantasticso many noteworthy moments  where to start  i dont get a sense of romantic feelings between jaime and brienne so much as his respect for her something new for him  i suspect he has seen more dedication and integrity in her than in most of the men hes ever known even though shes a formidable warrior and worthy opponent theres a certain innocence about her that makes her character so appealing and danys segment  wow just wow varys and the sorcerer was a shocker edited by arrow 21 april 2013  0956 pm"
"teej6",2013-04-21,"jon stargaryen yes i do have a right to my opinion which i just voiced you on the other hand are voicing your opinion and also belittling others who disagree with you"
"greensleeves",2013-04-21,"910 it was awesome hopefully that was the last well here about the pods love magic the cgi at the end was a bit off somehow but a really great episode loved all of the jaime stuff"
"Ororo727 Jon Snow Fangirl",2013-04-21,"dracarys"
"Lady Lea",2013-04-21,"one of the best in the series and the best this season definitely it was not without flaws but the good far outweighed the bad even ros wasnt unbearable"
"Batavian",2013-04-21,"interesting the fascination with podricks sexual prowess great episode"
"Moon-Pale Maiden",2013-04-21,"dracarys dracarys wow that was honestly the best episode of the series so far mormont astapor lord beric margaery olenna and lf oh sansa my heart i was glad to see so many thing straight from the books aside from box o wizard it was perfect i gave it a 10 i got shivers when dany started to speak valyrian it sounded so natural the scene was better than what i imagined from the books and yet it remained faithful for the most part i was hooting and hollering during that whole scene woohoo so glad i have hbo go because im a gonna watch it again right now edited by moonpale maiden 21 april 2013  1006 pm"
"Jon Wat",2013-04-21,"jon stargaryen yes i do have a right to my opinion which i just voiced you on the other hand are voicing your opinion and also belittling others who disagree with youi did not which part of everyones entitled to their own opinion didnt you understand and i believe i said that this season probably wouldnt get much better than this how is that belittlingalso theres a quote button on the bottom right it helps a lot edited by jon stargaryen 21 april 2013  1000 pm"
"theJoker501",2013-04-21,"definitely best episode to date looked like they changed dondarrians character i doubt many people would notice though"
"Dragonblood Stormborn",2013-04-21,"daenerys scene was perfect it gave me goosebumps while i shouted and cheered and even cried it was seriously as badass as in the book"
"Nuncle Kraken",2013-04-21,"ian glen has been amazing one of the most underrated actors on the show he really conveys so much without even talking or with the cadence and tone in his voice aloneagree strongly everything he does is worth watching in a cast full of superb actors he still manages to stand out without even speaking its part of the reason i believe after this season it will be the best tv show ever im a huge fan of the wire tommy carcetti is awesone in that show yet the same actor playing littlefinger gets lost in the shuffle amazing cast dd take a lot of heat some of it deserved but im so happy they put this series on tv"
"King of the Wall",2013-04-21,"before i didnt see the point of the theon scenes but now because of his cofession of not killing bran and rickon saying ned was his father and of course ramsays face when theon is being chained up is really making me like this storyline still disappointed with the bran storyline there is satisfactory explanation on the reeds or a good view of their relationship with bran i ship meera and bran so im dissapointed they havent exchanged words yet i liked that varys could finally make his speech about his cutting and the touch of the wizard in the box really justified it i loved his interaction with the queen of thorns but i think it was better when the tyrells were doing that out of their own initiative and theyre implying varys is scheming for the pw wtf i liked the conversation between cersei and the qot and how margeary is able to manipulate joffrey better than cersei even tywin points that out and also i dont rely on you because youre not so smart as you think you are har am i the only one who pauses the show to see what tywin is writing on his letters finnally dany i was standing up during the whole scene it was beyond epic it was better than what i imagined when i read the books the look on peoples face when they noticed she was speaking valyrian jorah and barristan exchanging a look like thats our girl the scene of the unsullied marching out of astapor made my heart beat faster i gave it a 10"
"teej6",2013-04-21,"i did not which part of everyones entitled to their own opinion didnt you understand and i believe i said that this season probably wouldnt get much better than this how is that belittlingalso theres a quote button on the bottom right it helps a loti do apologize for not using the quote button but i was using the abridged version of the site on my phone and the quote option wasnt available to me your statements  â<U+0080><U+009C>whoever voted 510 should stop watching now it wont get much better that this amazingâ<U+0080><U+009D> â<U+0080><U+009C>blackwater had a small ammount of haters as well and it was a masterpiece of televisionâ<U+0080><U+009D>  sounds terribly condescending thats my opinion smilepng classbbcemoticon alt  and fyi i did enjoy the blackwater episode"
"Florina Laufeyson",2013-04-21,"remember when people said emilia clarke was a bad actress good timesshes still not amazing but shes playing with chewing the scenery and it really works right now shes a great ham ill give her that made that scene a lot of fun i want her to get better and she has improved"
"Nikos Targaryen",2013-04-21,"910 amazing the only reason its not 1010 is because of the added unnescessary scenes and deviations from the book"
"Arrow",2013-04-21,"having not gotten this far in the books yet i have to wonder did margaery arrange for the adoring crowd to be out there when she was touring the tombs with joffrey if so that was quite a brilliant move on her part"
"theJoker501",2013-04-21,"shes still not amazing but shes playing with chewing the scenery and it really works right now shes a great ham ill give her that made that scene a lot of fun i want her to get better and she has improvedhonestly i havent seen a bad actor on this show maybe its because i am only on the second book and watched the show first but i really like all the characters even shae emilia clarke plays a great role in my opinion she was green at first but starts to come out of her shell its exactly how she is in the book"
"wolverine",2013-04-21,"was a little slow for a while but the last three scenes were fantastic almost had a nerdgasm during unsullied scene i gave it a 9"
"Sand11751",2013-04-21,"an absolute 10 one of the best in the series ever ive never felt so sorry for theon or shared an understanding of how much cersei seeks her fathers approval or felt more proud of daenerys"
"Winterz",2013-04-21,"this was the first time i rate an episode this season over 7 a well deserved 10 very intensive enjoyed every second edited by winterz 21 april 2013  1034 pm"
"Jon Wat",2013-04-21,"i do apologize for not using the quote button but i was using the abridged version of the site on my phone and the quote option wasnt available to me your statements  â<U+0080><U+009C>whoever voted 510 should stop watching now it wont get much better that this amazingâ<U+0080><U+009D> â<U+0080><U+009C>blackwater had a small ammount of haters as well and it was a masterpiece of televisionâ<U+0080><U+009D>  sounds terribly condescending thats my opinion smilepng classbbcemoticon alt  and fyi i did enjoy the blackwater episodeand that was my opinion as well i undestand how it can be considered condescending but that was certainly not my intention well no harm donebut i still would like to know the reason behind that score 510 because of some pod jokes is a bit strong"
"mafalda",2013-04-21,"i gave it a 10 minus theon and boy the first half was a little slow for me probably because i knew what was to come with dany and crasters keep and just kept waiting for that but yeah the episode gets a 10 alone just for dracarys liked dany tricking kraznys theon and boy mutiny at crasters keep the sept of baelor it was gorgeous olenna and varys what happens when the nonexistent bumps against the decrepit laugh out loud sansa and marg arya rooting out the hound about micah did not like ros and varys especially the continued discussion about pods package i was disappointed that tywin didnt tell cersei she has to remarry during that particular convo but im sure it will pop up soon varyss rushed story of how he was cut and the magician who did it it was just rushed and weird brans brief odd scene lord beric ha drastic change from season 1 yes i get hes not supposed to looks the same but they got a totally different actor excuse me while i watch the encore and drool over dany again smilepng classbbcemoticon alt "
"Arya Stalka",2013-04-21,"honestly i havent seen a bad actor on this show maybe its because i am only on the second book and watched the show first but i really like all the characters even shae emilia clarke plays a great role in my opinion she was green at first but starts to come out of her shell its exactly how she is in the booki completely agree about emilia clarke she is on screen as i imagined her from the books i do not like the way royce dotrice makes her sound on the audible but not much couldve been done about that edited by arya stalka 21 april 2013  1039 pm"
"~Shiera Seastar~",2013-04-21,"910 amazing the only reason its not 1010 is because of the added unnescessary scenes and deviations from the booksame here 9 for the jaime theon aryahoundbwb crasters keep and astapor scenes minus 1 for tyrion varys and ros scenes  they took away a lot of time in this episode if all combined together qot cersei and tywins scenes are okay edited by sheira seastar 21 april 2013  1042 pm"
"The Storm King",2013-04-21,"varys was awesome marg was awesome queen of thorns was awesome dracarys was awesome 1010"
"DaveRoid",2013-04-21,"1010 dracarysshe sounded like a dragon in that scene just wowed edited by daveroid 21 april 2013  1044 pm"
"Ser Graymax",2013-04-21,"8 because i want more"
"Unsullier",2013-04-21,"unreal episode the scene with sandor in the cave was phenomenal i might be the only one who thinks that rory mccann spelling is delivering the best performance of the anthology"
"Florina Laufeyson",2013-04-21,"i completely agree about emilia clarke she is on screen as i imagined her from the books i do not like the way royce dotrice makes her sound on the audible but not much couldve been done about thati think its fair to say that everyone rocked the smallclothes in the acting department during this episode i hope clarke keeps it up a good hammy dany is good times"
"Died a Hero",2013-04-21,"10 because no matter how hard i pushed the button it wouldnt give out a 12 could quite possibility be the best episode of the series the ending was just as epic as i thought in the book ty god for book dany being back edited by died a hero 21 april 2013  1100 pm"
"ladyinblack",2013-04-21,"been a complainer about this season but tonight they did a great job wasnt even bothered by the sections that completely ignored the story linedont know where they are going with varys and littlefinger enjoyed the queen of thrones and varys tate e tata emilia clarke owned it she was perfect perfect and the the astaphor storyline was really good lannister scenes excellentsuch good casting for that familyall act brilliantly crasterswell done but where is mormonts raven pacing was much improved i am in for the season ramsay story different from the book but it seems it will get to the same dark place"
"Cornishman",2013-04-21,"exceptional episode i found it to have a certain nuance sophie turner has completely won me over with all the attention that maisie williams received from season 2 for her excellent work portraying arya sohpie was overlooked somewhat that will not be the case with this season in my opinion her scene with margery was incredible work it wont surprise me if hbo submits it to the emmy committee for consideration a slight deviation from the books of course the suggestion for her to marry loras as opposed to his brother but a forgivable one when you see the performance sophie turned out responding to that suggestion ive never been a sansa fan in the books nor the hbo adaptation but sophie turners portrayal has slowly been building block by block this season and i believe episode 4 tonight isnt the culmination but merely the jump off point to some incredible performances yet to come im very very encouraged and looking forward to more i watched this episode tonight at a friends place with a 30 foot screen home theater room with a couple dozen other friends and co workers danys final scenes the last five minutes or so the place was pandemonium and when she gave her dracarys order to drogon i couldnt even hear any of the actors words for the next minute as everyone was going berserk cheering compared with season 2 its my opinion that hbo and the production team has really increased the tempo much sooner this year if this is what we can expect this early in season 3 i have great expectations for what is yet to come 1010 from me hands down my favorite episode in the entire series so far with episode 9 from season 2 of course being the gold standard edited by cornishman 21 april 2013  1103 pm"
"Magic 8 Ball",2013-04-21,"1010 i actually like dany now too bad i know its all downhill from here"
"Ser Creighton",2013-04-21,"you know dany is getting a lot hype this episode emilia deserves it but i thought one of the more intrestinng moments of the episode was theons reveal about his feelings about ned stark its a moment where theons reality check sinks in hard for him and shortly after that reality real does set in its change from the books but i can understand it he met his real father dude is a first class turd and the man who raised him the last 10 years of his life was everything to him his own father wasnt"
"Ser Creighton",2013-04-21,"oh and we have the first four bet someone throws something lower than a 4 up there just so they can be the person to give it the lowest score a 4 the setting sets props film location and special effects alone are enough to give it a better score than that any day of the week let me guess dany wasnt wearing the right dress or theon should not be in the episode or the nights watch outfits are not black enough a 4 come on thats a bs a score if you dont like the show that much you might want to watch something else i want to see the full 4 review show me all the bad"
"The She Wolf",2013-04-21,"wowowowow loving the tyrell women both were fantastic nw at crasters keep was perfect poor old bear sadpng classbbcemoticon alt  brienne  jaime scenes were gold tywins lines were epic really gave off the you dont mess with this guy vibe lots of varys a lot of new nonbook stuff there but the actor is so good he makes it work for me theons breakdown and then getting a taste of deception well done there beric dondarrion came across as epic as he does in the books the hound and arya were both great in that scene it was really the highlight of the episode but then wowowow dany she just blew my mind today everything about that scene was so perfect wow 1010 biggrinpng classbbcemoticon altd "
"Pinkie Baelish",2013-04-21,"i gave it an 8 although i might change it to a 9 pros that amazing deranged look in iwan rheons eyes when theon is recaptured dude was born to play ramsay speaking of boltons does anybody else think burn gorman would make a good roose burn gorman is crasters reckoning final scene was good but i imagined it to be a lot more climactic and brutal just to drive home danys conqueror side margejoff was surprisingly good its amazing how gleeson manages to humanize such an utterly repulsive character high valyrian sounds great and clarke did a good job in that final scene cerseitywin now thats how you create a new scene while staying true to the story and characters oh and really liked the repeated closeup of tywins letters jaimebriennegood as always i dont think ncw said 5 words in the entire episode but still managed to remain captivating theons monologueapart from the ned being his real father bit hounddondarrion scene was good cons big huh on varys finding the sorcerer although it does illustrate his power it just was a bit surprising not sure how to react to it no mormonts last words are you serious the old bear deserved better far better i heard a lot of talk about how the episodes are longer this year but so far they seem to be the same length as last season varys monologue about his castration i imagined it to be quite ominous idk it just felt too matteroffact to me"
"Cornishman",2013-04-21,"you know dany is getting a lot hype this episode emilia deserves it but i thought one of the more intrestinng moments of the episode was theons reveal about his feelings about ned stark its a moment where theons reality check sinks in hard for him and shortly after that reality real does set in its change from the books but i can understand it he met his real father dude is a first class turd and the man who raised him the last 10 years of his life was everything to him his own father wasnti agree 100 with this i had actually forgotten about mentioning this when i wrote my post as so much happened in tonights episode ill be re watching it again several times tonight  as i said nuancesive complained numerous times here that the sense of scale in terms of the size of the forces was a huge weak point in the entire series even in blackwater if you count the number of troops on screen even at the maximums you get a company or a very light battalions worth of troops on the screen at any given time hardly the numbers that grrm has represented in the books as much as i hated to compare spartacus to got this was one place where spartacus actually did a good job of giving the viewer scenes with huge numbers of forces in the fieldwell tonight the hbo team really hit the nail right smack on the head with the unsullied representations particularly in the final scene  that is how deployed forces should appear in the asoiaf world regiments and regiments of troops i cant wait for more i hope they follow suit with the other major houses and their forces in the field in future episodes"
"Er Rn",2013-04-21,"810 i love varys but his scene with tyrion and the sorcerer was kinda wtf for me that and his scene with ros were my least favorite parts of this episode but overall i loved it the qot and marg get better with every episode"
"Pinkie Baelish",2013-04-21,"this episode was good but i really dont get the love thats been showered on it it was no baelor or blackwater i really wish i could enjoy this as much as everyone seems to be but i just dont understand whats so extraordinarily good about it"
"Winterfellian",2013-04-21,"this episode was good but i really dont get the love thats been showered on it it was no baelor or blackwater i really wish i could enjoy this as much as everyone seems to be but i just dont understand whats so extraordinarily good about iti actually agree with you i like it fine but am far from being as impressed people here seem to be dunnogif classbbcemoticon altdunno  it was the best episode so far though i give it an 8"
"teej6",2013-04-21,"this episode was good but i really dont get the love thats been showered on it it was no baelor or blackwater i really wish i could enjoy this as much as everyone seems to be but i just dont understand whats so extraordinarily good about iti totally agree"
"Lord of Cheese",2013-04-21,"i gave it an 8 i probably should have given it a 7 1 for the stupid bran scenes this is starting to get a little ridiculous with him running through the woods chasing the 3ec then flashbacking to jojen its just pointless 1 for the ever greater possibility that we will not get to see sam the slayer i would have given a 10 if they showed sam the slayer 1 for dragging on with the scene between joff and marg its just dumb it didnt add anything no charcter development at all no story advancement but overall it was a pretty damned good episode"
"Lord of Cheese",2013-04-21,"this episode was good but i really dont get the love thats been showered on it it was no baelor or blackwater i really wish i could enjoy this as much as everyone seems to be but i just dont understand whats so extraordinarily good about iti totally agreei agree here too i think its just the dragons at the end it was pretty powerful way to finish and alas thats what ppl remember most"
"Steve Stark",2013-04-21,"earns a 9 from me id give it a 95 if i could it was not a perfect 10 but i will say that it was probably my favorite episode thus far i was also surprised to hear my wife say that she liked this one shes not too into the show so thats saying something if nonregular watchers watched this one they might be hooked now i think the episode was very well done there were differences of course but for the most part i enjoyed them and it was good television edit now that i see people asking why some of us think its so good ill answer that with the word momentum it had great dialogue story movement and you got to see most of the characters but more than any of that the momentum of the episode was perfect edited by steve stark 21 april 2013  1149 pm"
"Valyrian Badass",2013-04-21,"i gave it a solid 10 the ending was sooooo awesome i couldnt sit still in my chair waiting for drogon to burn the astapori briennes reaction to jamie whining was just pefection im so happy those two are helping eachother out"
"buff daddy",2013-04-22,"i gave it a 6 some of the scenes were great and just full of awesome drama but there were some scenes that just felt like fanfiction that didnt do anything to move the plot forward episode just felt really uneven to me"
"Words of Winter",2013-04-22,"10the last 20 minutes of the episode were amazing the rest was pretty good i normally would give it a 9 but the end was so amazing it would be criminal to give it anything but a tenwell i guess im criminal dont get me wrong i want to give it a 10 but that means that this is as good as it gets one of the best of the shows if not the best the ending was epic so i give it a 925 i still want them to get betterthis episode had the most consistent acting from everyone even samwell sansa and ros which had some weak outing of resent thank the gods hee hee shae was not involved it would have brought it down to 8the only two cons i really saw wasthe segway to varys cutting story it didnt flow into it well but it was acted well nonethelesssansa and loras was expected even though it is not in the book he reaction was well done a little forced but not enough for me to say in my head hey she is just actinggreat job"
