"author" "date" "body"
"50" "TheNorthRemembers" 2013-05-10 " lordtubbington  so you are overthinking this haha i dont think so but arent we all puzzled by the intrigues in got many thanks by the way to lord tubbington love that cat avatar a certain bang and mroneill i found your responses really enlightening and agree with almost all that was said in outline incorporating contributions it seems this is the sequence 1 ros told varys about lf’s plot to spirit sansa away with him to the eyrie by pointing out that lf’s cabin on the ship was to have two beds 2 varys tells the lannisters that lf was taking their captive sansa away from kings landing no this seems unlikely the lannisters cant know there is an escape plot involving lf and sansa  if they did tywin might just kill lf as his ambitions are clearly dangerous if he had been found out plotting to steal the heiress of the north from under tywins nose he would hardly be left free to chat with varys at all as much as varys fears lfs ambition he probably fears even more the lannisters and their plan to dominate every kingdom in westeros and the prospect of another mad king getting loose when tywin dies  so he has no motivation to tell the lannisters of lfs plans which he is probably cunning enough to foil himself anyway so scrap 2 3 lf is confronted by the lannisters so he tells them by the way guys the tyrells are planning to marry sansa to loras no the lannisters found out about the sansa and loras plan from their own sources cersei was suspicious of themnot necessarily from varys or lf or varys is quite capable of informing tywin of the plan to marry sansa to loras without needing to bring ross information about lfs designs into it at all the tyrellsansa assignations after all take place in broad daylight in the palace gardens where i think as olenna herself points out there is probably one of varyss little birds in every bush alternatively varys and olenna conspired to keep sansa away from lf but lf discovered this new match after loras rumble with the squire lf’s informant he then informed cersei of the tyrell intentions which was the first the lannisters knew of any scheme involving sansa lf also found out about ros snitching through one of his spies ros is not his only spy another one of his tarts may have informed on her or not being quite as bright as she should be to play such a dangerous game she may have given herself away shae one should also not assume that shae is the whore with a heart of gold that she was presented as in s02  she is above all a born survivor whose only protector tyrion cant even admit that he has any relationship with her at all without her suffering an unpleasant end  she may well have already established her own connections with varys lf or indeed the other lannisters tywin or cersei do not need to know that she has any connection with tyrion to find sansas maid a useful informant she also has had contact with cersei in the blackwater episode and may even be working directly for her as presumably all the maids are officially part of the queens household if anyone has a motivation to sabotage sansas options with both lf and loras it’s her shaes future is based on two relationships as tyrions secret mistress and as sansas maid if sansa either escapes with lf or goes to highgarden with big gay l shae has to choose which relationship to lose but she almost certainly can see lf as the dangerous nihilistic psychotic he is and she was there when ros warned sansa about him as for highgarden removed from tyrion shed just be a surplus ladys maid in a palace full of better born and more competent ones so scrap 3 too 4 lf now tells varys that he has caught ros out as varys informant and so he gives her to joffreyat no point were varys or littlefinger impicated in any schemes although both are guilty so keeping quiet for mutual benefit excellent contributions folks but more to follow though about shae  "
"51" "JohnDear" 2013-05-10 " lordtubbington  if they were going to remove dorne out doubt they would have sent myrcella there in the first place no casting yet but you never hear next seasons casting before the previous has finished "
"52" "thecoordinator" 2013-05-10 " lordtubbington 09 may 2013 919pm get ciffix for firefox sorry that wasnt meant to be an order  i just pressed the post button accidentally commiserations on not having ciffix anymore though its a lifesaver "
"53" "willowight" 2013-05-10 " turinsday  by the sounds of it rhaegar may well have been the closest and look where it got him i dont think rhaegar was a baddy either just a messed up targaraen people liked him in his time "
"54" "willowight" 2013-05-10 " mroneill  its only the same way we get sociopaths in real life two out of three children can be fine from a warped upbringing but one of them may be just not wired right "
"55" "willowight" 2013-05-10 " turinsday  the mountain vargo hoat who cut off jaimes hand and ramsey snow in the books anyway still unsure if we will get him in the show joff is a socio yes but more a product of his upbringing than pure evil "
"56" "willowight" 2013-05-10 " bmarshalsea  i believe its better known as a manticore  "
"57" "LordTubbington" 2013-05-10 " acertainbang  lets just say shae is a somewhat more complicated and problematic character than has been revealed yet she may well feel affection for tyrion and indeed sansa but in the end she is a grifter and nothing will stand in her way "
"58" "ACertainBang" 2013-05-10 " lordtubbington  very credible but there are a couple of things which dont tally firstly shae shows extreme jealousy at tyrions protectiveness of sansa a scene in e02 i think also she seems to care about sansas well being the incident with hiding the period stained mattress for example varys discovered littlefingers plan for sansa from ros varys and olenna conspired to keep sansa from littlefinger littlefinger discovered this new match after loras rumble with the squire littlefingers informant he then informed cersei of the tyrells intentions which is the first the lannisters knew of any schemes involving sansa at no point were varys or littlefinger impicated in any schemes although both are guilty so keeping quiet for mutual benefit "
"59" "LordTubbington" 2013-05-09 " monders not encouraging you to download anything illegally but filesharing has perfectly legitimate uses i find tixati works very well with none of the setup problems ive encountered with other applications "
"60" "LordTubbington" 2013-05-09 " realstokebloke  great theory but no  lf wouldnt even be aware of theons fateindeed as he has designs on the north himself thus his creepy interest in sansa littlefinger would probably prefer theon to be alive free and still causing chaos there with all his digits and other detachable organs intact "
"61" "LordTubbington" 2013-05-09 " thecoordinator  the godfather was exactly what i had in mind  to which you could add gone with the wind numerous disposable pulp novels that made great noir films pretty much the entire oeuvre of stephen king whereas you would not believe how many great novels have been trashed by films rather fewer by tv because tv is a more expansive medium  compare the terrible dune movie to the merely mediocre dune tv series for instance just found out there there is a 50s film of faulkners the sound and the fury a book the first third of which is the stream of consciousness of a deeply retarded man with literally no sense of time for example  how can that conceivably translate to a standard hollywood movie and dont even get me started on the 1958 brothers karamazov starring yul brynner richard voyage to the bottom of the sea baseheart and william shatner  as the eponymous siblings "
"62" "LordTubbington" 2013-05-09 " thecoordinator  i actually did have ciffix for firefox but because videoadblock isnt being updated any more i couldnt watch american tv shows online with the newest version of firefox 20 and so had to go back to an earlier firefox version 15 that predates ciffix now if i could find firefox v 19 anywhere "
"63" "LordTubbington" 2013-05-09 " thenorthremembers also shaes future is based on two relationships as tyrions secret mistress and as sansas maid if sansa either escapes with lf or goes to highgarden with big gay l shae has to choose which relationship to lose but she almost certainly can see lf as the dangerous nihilistic psychotic he is and was there when ros warned sansa about him so even if there was room in the boat this would be a very poor career move indeed and quite likely to end unpleasantly for her as for highgarden removed from tyrion shed just be a surplus ladys maid in a palace full of better born and more competent ones  and as her gaydar is undoubtedly vastly better than poor sansas she must also know that loras is not seduceable so her best bet is for both of sansas escape options to fail and for her to remain in kings landing  and getting both of her mealtickets to marry each other with the prospect of leaving dangerous kings landing to a new life in the north must be the perfect result she also has had contact with cersei in the blackwater episode and may even be working directly for her as presumably all the maids are officially part of the queens household and cersei was the one who suggested the marriage between sansa and tyrion to tywin so i nominate shae as a significant player in the game herself and while this is not in the books there is a development which will make this theory sound a lot less far fetched in a few more episodes time "
"64" "thecoordinator" 2013-05-09 " lordtubbington 09 may 2013 706pm get ciffix for firefox plus anyone with any pretensions to culture at all knows that the better the book the harder it is to adapt satisfactorily to the screen while some very poor books indeed have been adapted into great movies and tv shows somebody on radio 4 said the very same thing this morning referring to the great gatsby they used the godfather as an example of an indifferent book which made a great film "
"65" "thecoordinator" 2013-05-09 " lordtubbington 09 may 2013 706pm get ciffix for firefox "
"66" "LordTubbington" 2013-05-09 " mroneill  and of course varys is quite capable of informing tywin of the plan to marry sansa to loras without his needing to bring ross information about lfs designs into it at all the tyrellsansa assignations after all take place in broad daylight in the palace gardens where i think as oleanna herself points out there is probably one of varyss little birds in every bush  plus sansa is quite the stupidest noblewoman in the seven kingdoms one should also not assume that shae is the whore with a heart of gold that she was presented as in s02  she is above all a born survivor whose only protector cant even admit that she has any relationship with her at all without her suffering an unpleasant end  and he also spent a considerable period of time between s02 and s03 recovering fro a near mortal wound so she may well have already established her own connections with varys lf or indeed the other lannisters after all tywin or cersei do not need to know that she has any connection with tyrion to find sansas maid a useful informant indeed if shae is a consummate golddigger who wants to be mistress to the lord of one of the seven kingdoms and confidante to his lady everything has just turned out very well for her indeed so if anyone has a motivation to sabotage sansas optiosn with both lf and loras its her "
"67" "LordTubbington" 2013-05-09 " thenorthremembers  there is no reason why the lannisters need to know about the plot to spirit awayabduct because lfs motives are hardly pure sansa at all indeed due to her most likely future plotline although they are now changing quite a lot from the books they cant know there is an escape plot involving lf and sansa  and if they did tywin would just order lf to get on with his mission to the eyrie or indeed kill him as his ambitions are clearly dangerous  which again cant happen plotwise the plan to marry cersei rather than sansa to loras and tyrion in sansa actually makes perfect sense for the lannisters anyway as they get effective control of two more kingdoms the north and highgarden  loras and everyone in his family other than his sister and granny being weaklings as opposed to the tyrrells adding the north to their domains and although sansa may not be the brightest stark tywin knows she has real reasons to hate the lannisters and may thus be a potential threat married to a weakling like loras  whereas married to tyrion she will under the thumb of the son he knows to be the cleverest of his children however much he detests him it also solves perfectly tywins what to do with cersei and tyrion problem he knows that she is a bad or just not much of any influence on joffrey and also wants her gone from kings landing before jaime returns as he clearly has a hangup about his children shagging each other  but she is quite capable of dominating a loras tyrion he clearly just cant bear to look at unsurprisingly given that his being born at all killed the only love of his life and will not under any circumstances allow the dwarf to inherit his own lands  but knows he is clever enough to win and rule the north in the lannister interest and joffrey doesnt need to know what ros did at all and indeed cant know as a future plotline depends on sansa not being followed around at all times by a detachment of guards to torture her to death just for fun as for varys however much he fears lfs ambition he probably fears the lannisters and their plan to dominate every kingdom in westeros and the prospect of another mad king getting loose when tywin dies even more  so he has no motivation whatsoever to tell the lannisters of lfs plans which he is probably cunning enough to foil himself anyway the loose end is therefore how lf learned of ross betrayal at all  he may have surmised that the lannister change of plans was prompted by varys  but if he had been found out plotting to steal the heiress of the north from under tywins nose he would hardly be left free to chat with varys at all but ros is not his only spy and another one of his tarts may have informed on her and presumably ros doesnt wander the docks without a servant or bodyguard in tow  or not being quite as bright as she should be to play such a dangerous game she may have given herself away in one of their little talks so you are overthinking this "
"68" "LordTubbington" 2013-05-09 " johndear  have they cast a red viper yet i am at least halfconvinced that they may give his big scene in s04 to bronn as otherwise he will have nothing else to do and if they did they can avoid finding yet another set of locations dorne being the westeros equivalent of medieval spain and eliminate the whole dornish plotline which occupies far too many chapters of the last two books to no purpose whatsoever if they choose to gallop through and wrap up everything in six seasons which there are good economic reasons to do i can well see this happening  however if they do drag it out into a 7th or 8th they may need the dornish filler "
"69" "LordTubbington" 2013-05-09 " chillingworth really dont think that emilia clarke is the ideal dany at all  however it was going to be tamsin merchant who i just cant imagine in the role at all also not sure about iain glen who is a fine actor but just doesnt have any sexual chemistry with emilia at all but is supposed to be utterly besotted with her  although this may be more down to her than him loras is also not turning out well  although i think thats the writers camping him up being gay does not mean that you cant be the best knight in westeros rather than the actorthe ashayara actor also just isnt physically credible as a woman who can command an army of misogynistic barbarian males by being able to outfight outsail outride outdrink and outswear any of them  they really needed a more lucy lawless character but in such a big cast thats going incredibly well "
"70" "LordTubbington" 2013-05-09 " edwardelric  no  while the book series will never get finished at all the tv series is unlikely be more than 7 or 8 seasons and may be as few as 6 most of the core original cast seem to have been contracted for 6 seasons and several of them dinklage in particular will be in a very strong position to demand a lot more money if it drags on into 78 and the current book will just about take them into about the middle of season 4 after which there are two very long volumes where nothing very much actually happens for 2000 pages other than people wandering around slowly and describing everything they see in excruciating detail i really cant see those providing enough plot for more than a half season so that then gives them seasons 5 and 6 to finish off the whole saga leading up some gigantic battle between dragons and ice zombies in the ruins of harrenhall not a spoiler as that book hasnt been written yet and probably never will be  but i am willing to bet any reasonable amount that that is how it will end "
"71" "LordTubbington" 2013-05-09 " johnnyg79  but wrong you are and i have indeed read many better books many of which are leather bound plus anyone with any pretensions to culture at all knows that the better the book the harder it is to adapt satisfactorily to the screen how many mediocre adaptations have there been of war and peace and anna karenina frex while some very poor books indeed have been adapted into great movies and tv shows "
"72" "LordTubbington" 2013-05-09 " johnnyg79  you probably wont say that after the next episode but one its a slow build just because there are so many character arcs to keep going simultaneously and one or two have been dropped or delayed  weve not seen anything of theons sister and some biggish stuff that will happen in the iron isles yet  but that wont probably happen until next season but due to stuff that will happen before the end of this season the writers have rather fewer balls that they have to keep juggling so s04 should just zip along by comparison "
"73" "LordTubbington" 2013-05-09 " sinequanone  finding badass stuff for bronn to do is indeed a bit of a challenge for the writers as long as he is tyrions bodyguard in kings landing and nobody is trying to kill him difficult to say more without spoilers from the books  although i suspect precisely because tvbronn is such a badass his character arc may diverge a great deal from bookbronn "
"74" "LordTubbington" 2013-05-09 " ciwstudent  forgot that  the problem with obsessive compulsively reading all the books in order is that the endless meandering tedious nothingness of the last two tends to drive some of the details of the first three from your memory but he certainly doesnt own the greatest little whorehouse in westeros and command a whole army of prostitutes and catamites overall i think they were driven by the dramatic need to provide varys with a foil  indeed a negative reflection of varys who is motivated not by a real if carefully hidden and somewhat ruthless utilitarian humanitarianism but by pure nihilistic ambition and who very unlike poor varys uses sex to get his way oh and by the need to have as much tits and ass in the show as possible although they do seem to have toned that down somewhat this season once it became clear that teenage boys would continue watching even without a nude scene every ten minutes  and is it just me or is there less swearing as well  dont think anyone has dropped a cbomb yet for instance  and how better to achieve that than to have a major character seemingly actually live in a brothel "
"75" "MRONeill" 2013-05-09 " thenorthremembers  i think lf found out about ros and varys through one of his spies i got the impression that the lannisters found out about sansa and loras by their own sources remember cersei was suspicious of themnot necessarily varys or lf i think this because per your point i wouldnt think the lannisters would let either varys or littlefinger off the hook for plotting to either arrange sansas marriage to loras or steal her this is one of those moments where its important to keep in mind that varys has spies everywhere as do lf cersei tyrion and presumably tywin and joffery even in the book a lot of the secrets that get out we dont know the source beyond my little spiders or spies "
"76" "MRONeill" 2013-05-09 " scandibaby  yes snl  and thats lady oneill if you please  although i feel like echoing aryacan i pose as a commoner without joining a brothel cant find a better link than thishopefully itll work httpwwwhuffingtonpostcom20130408peterdinklagesnldrunkuncleskitn3039385html "
"77" "TheNorthRemembers" 2013-05-09 " im trying to work out the sequence of events involving ros varys and littlefinger does it go like this 1 ros told varys about littlefingers plot to spirit sansa away with him to the eyrie by pointing out that littlefingers cabin on the ship was to have two beds 2 varys tells the lannisters that littlefinger was taking their captive sansa away from kings landing3 littlefinger is confronted by the lannisters so he tells them by the way guys the tyrells are planning to marry sansa to loras how did lf come to know this information was it from sansa but it seems he didnt tell the lannisters that varys was involved in the latter move or maybe he did4 lf now tells varys that he has caught ros out as varys informant and so he gave her to joffrey there are therefore four victimspeople losing face or position here  sansa and ros lf and varys someone who has said the lannisters cant move against the tyrells except by proxy  eg marrying off sansa to tyrion putting loras in the kg etc but tywin would kill varys in an instant if he thought he was working against the lannisters but surely littlefinger is as much open to suspicion of duplicity from the lannisters as varys is both were pursuing a goal that was inimical to that of the lannisters puzzled of manchester "
"78" "DiddleyDum" 2013-05-09 " moretears  bet he gets killed though "
"79" "TheNorthRemembers" 2013-05-09 " 0824am more than five million people now hear a few words of dothraki or valyrian the fabricated languages spoken in the television series game of thrones each week  more than the number who hear welsh irish gaelic and scots gaelic combined evan davis speaks to david peterson president of the language creation society who created dothraki  spoken by the nomadic horsemen listen again athttpwwwbbccoukprogrammesb01s8qx7 "
"80" "MoreTears" 2013-05-09 " scandibaby  and ned stark himself sean bean is the lead in a new us series that just got the greenlight yesterday titled legends the 10episode first season will start in the us in summer 2014 "
"81" "JohnDear" 2013-05-09 " scandibaby  myrcella was sent to dorne to secure an alliance with its rulers dorne is the last unseen kingdom of the seven kingdoms dornish characters will start to become significant in the next season wait till you meet the red viper tommen is still around he still has a role to play in the game "
"82" "singist" 2013-05-09 " hey did anyone else hear john humphries speaking dothraki on the today programme this morning hes no jason mamoa but did bring a sort of welsh lilt to the language probably been having tutorials from littlefinger "
"83" "scandibaby" 2013-05-09 " httpherocomplexlatimescommoviesgameofthronesstarrichardmaddentoplaycinderellaprince richard madden aka king robb will star in the new disney cinderella movie  as the prince naturally "
"84" "scandibaby" 2013-05-09 " thenorthremembers  i mentioned this earlier in the blog too what did happen to myrcella ive only been reading the books a step behind the series so i dont spoil my experience of this brilliant show "
