"author" "date" "body"
"12" "James Minglis" 2014-06-06 " “elia of dorne” they all heard ser gregor say when they were close enough to kiss his deep voice boomed within the helm “i killed her screaming whelp” he thrust his free hand into oberyn’s unprotected face pushing steel fingers into his eyes “then i raped her” clegane slammed his fist into the dornishman’s mouth making splinters of his teeth “then i smashed her fucking head in like this” as he drew back his huge fist the blood on his gauntlet seemed to smoke in the cold dawn air there was a sickening crunch ellaria sand wailed in terror and tyrion’s breakfast came boiling back up he found himself retching bacon and sausage and applecakes and that double helping of fried eggs cooked up with onions and fiery dornish peppers he never heard his father speak the words that condemned him perhaps no words were necessary i put my life in the red viper’s hands and he dropped it when he remembered too late that snakes had no hands tyrion began to laugh hysterically "
"13" "Bluegoat" 2014-06-06 " ah i misunderstood you  yes sansa would be a minor sometimes you see teen sex scenes on tv so i dont know quite where that would f it in "
"14" "Bluegoat" 2014-06-06 " none of them are really major  certianly bronn is a sort of third tier character in importance to the story and oberyn was never a major character though one might have thought he was going to be a lot of the fun of bronn was i think because he was a minor character  he could get a lot of funny lines and such because he was in a way outside of the real action of the story "
"15" "Bluegoat" 2014-06-06 " yes i think that is the main goal it was her seductive walk that i found a bit silly though i suppose its what one might expect of a 14 year old trying to look sexy "
"16" "Idil" 2014-06-06 " if he is not doing it intentionally to make a point it may have to do with the nationality of the person directing that episode his accent may change if he is influenced by the accent of the person speaking into his ear "
"17" "realstokebloke" 2014-06-06 " theres no body for syrio though tv wise anyway consoling thought though especially ros "
"18" "realstokebloke" 2014-06-06 " the political nuances have cropped up before ref tywins appropriation of what was widely considered to be the republicans rallying call trust only ourselves i think it was in e5 or 6 bws time at trinity seems also to add a certain credibility love to know if theres anything in it "
"19" "Bluegoat" 2014-06-06 " um yes he crushes his head it is squashed in both cases the only difference is he does it in a hug from the bottom rather than a shove from the top my guess is that having him on top had to do with filming or visual considerations "
"20" "realstokebloke" 2014-06-06 " i never knew inigo montoya was is saul from homeland apols if mentioned in the many pages i havent yet read through good ol mandy "
"21" "ROUcynic" 2014-06-06 " a least he took his cape off "
"22" "CentralBelter" 2014-06-06 " yes that would be a good charitable interpretation but if it was intended theyd have made it explicit at some point and commented on it it would have been good though "
"23" "ROUcynic" 2014-06-06 " give it a chance  bits of it are dead currently "
"24" "ROUcynic" 2014-06-06 " not everyone  happily "
"25" "ROUcynic" 2014-06-06 " he was vanquished  he just managed to kill the viper before he died "
"26" "crehane" 2014-06-06 " youll never guess who i bumped into on grafton street this morning only littlefinger himself aiden bloody gillen i shouldve asked him about the accent but i was too star struck to think of it however i do have my own theory on the matter i reckon that littlefinger is an up jumped social and political climber as such his accent is an affectation in view of this his speech or more specifically his accent sometimes lets him down it also has a tendency to change depending on who hes talking to "
"27" "keef1980" 2014-06-06 " also its been pointed out to me that the hair dying is more about disguising herself red hair would be a giveaway to her being a tully "
"28" "BrandonMP" 2014-06-06 " in the books poisonlaced spear and days after the battle in the show that wasnt made apparent and he could conceivably still be alive although i believe he just bleed out "
"29" "BrandonMP" 2014-06-06 " one of the best things about having read the books first is watching some of the scenes replicated in the show better than your imagination in recent episodes id put the courtroom scene and this battle in that group "
"30" "ACertainBang" 2014-06-06 " the next episode seems like it will be pure wall but i really want to know tyrions fate also what about shireen and pod poor ol stannis grumpychops didnt get much of a look in this season i hope thats nothing to do with woof79 abandoning us "
"31" "James Minglis" 2014-06-06 " no he smashes him in the teeth then puts out his eyes with his fingers then crushes his head against his chest so not the same thing ok "
"32" "trizzer" 2014-06-06 " i call duckorth lewis "
"33" "chriskilby" 2014-06-06 " dont understand all the fuss about littlefingers accent ive always thought he sounds like pierce brosnan "
"34" "Bluegoat" 2014-06-05 " fwiw i pictured him as looking like the guy who played biff in back to the future "
"35" "Bluegoat" 2014-06-05 " fingers and he didnt have that girlfriend he instead used to chase down peasant girls in the woods with a pack of female dogs and rape them and if they have a good chase hed name new dogs after them his torture of theon i thought was just as bad too though obviously not so visual "
"36" "Bluegoat" 2014-06-05 " yes in the book he forced an eldely widow whose land was adjacent to his to marry him then he raped her then he locked her in a tower room until she starved to death apparently having tried to eat her own f "
"37" "Mirthin" 2014-06-05 " hmm i havent had the impression that his sadism was really turned upi actually thought the stuff with the girls in the woods was turned down a bit i cant recall an analogous scene in the books wasnt there something about ramsay marrying an older noblelady for her land and then sicking his dogs on her was that in the second book told to bran when he held court in winterfell one thing i noticed though is he seems a lot less stupid in the show yeah ill agree with that and younger too no i pictured a very different character before his was introduced in the series i always pictured him as potbelled chavy peter sarsgard i dont know why thats just how i saw him one of the problems i have with the tv show is that the characterisations eventually overtake the ones ive created in my minds eye i had very different ideas about what stannis davos and melisandre looked like too but now its gone "
"38" "Bluegoat" 2014-06-05 " if i recall correctly he wasnt saying necessarily that those people were better than him but that they were stronger "
"39" "Bluegoat" 2014-06-05 " yes i agree i think he is a very good man but for him honour is a fairly simple and straightforward thing he doesnt tend to look for a lot of layers to the situation and he isnt interested in or perhaps very able at playing politics "
"40" "Paul Manley" 2014-06-05 " it looked as if part of the combat scene was missing on my recording here california what killed mountain "
"41" "Bluegoat" 2014-06-05 " hmm i thought most of your better characters were worse even when i liked them oberyn seemed much more onedimensional stannis was more onedimensional the hound went from being truly dysfunctional to being a sort of curmudgeon youd like to cuddle jorah went from being a bearlike curmudgeon to a hot sexy guy catleyn though i didnt like her as a person much was i thought a great portrait of a strong good but fatally flawed person on both show and in the books "
"42" "Bluegoat" 2014-06-05 " i think you are right and it is true in the books i actually started reading them not knowing that martin was american and i was surprised when i realized he was he is quite good overall at giving characters of different backgrounds a different voice "
"43" "Bluegoat" 2014-06-05 " as far as i know there is no real question that the show will overtake the books and the producers and martin are all aware of this as you have likely noticed these stories are pretty meticulously plotted out already with things from the very first books only coming to fruition in the latest so i dont think it is likely to be a problem i dont see any reason for book readers to get worried about knowing the ending any more than i think show watchers should be "
"44" "Bluegoat" 2014-06-05 " i wish the books were anywhere near as subtle as the show can be when its not pumping blood and breasts in our faces its natural that a visual media has more scope for visual effects written stories have other strengths which the show sometimes lacks "
"45" "Bluegoat" 2014-06-05 " no they defiantly get rid of the stones dany asks the slavers about it in the book and they say that it is worth it because it makes them more obedient their training and use as massed soldiers make a tendency to less massiveness less important  they are fit in any case the question in the show is now whether they also remove the penis "
"46" "Bluegoat" 2014-06-05 " the whole problem with the meereen scenes is that theres no political intrigue or tension and were left with pointless romance like danydaario and greywormmissandei which is weird because as a reader they were all about political intrigue "
"47" "Bluegoat" 2014-06-05 " i didnt like either daario much and i didnt see much chemistry with either of them but maybe that isnt really down to the boys "
"48" "Bluegoat" 2014-06-05 " i tend to agree people are unfair they forget that as written the character is only 11 in the first book and 13 when she escapes kings landing and her bad decisions are very much in keeping with her age but she does seem to me to be very observant and careful  she really notices for example what makes joff happy and is very detail oriented in general really good with people arya seems pluckier but it would have been a disaster for her if she had to remain in kings landing she is not nearly as observant about people as sansa is she makes a lot of errors about their motivations and who to trust i thought ned should have got the girls away without telling them anything myself and sooner than he planned to "
"49" "Bluegoat" 2014-06-05 " not at all jaimes is very good for a nonenglish speaker and tyrion sounds like a fake englishman fro a 1960s theater production "
"50" "kged" 2014-06-05 " ok in this episode even i could hear littlefingers accent going awry when people have said this previously i have rather dismissed it not having noticed significant problems with his accent myself but he was absolutely all over the place here the speech to young lord robin was 100 brendan obaelish  he sounded like my cousins from ballymun im curious if any american viewers found his accent dodgy in the wire im not competent to pick up on faults in a bawlmer accent "
"51" "Bluegoat" 2014-06-05 " battlefield tactics and duels are not the same at all the reasoning is given clearly in the book where oberyn talks to tyrion the mountains armour is impenetrable by any weapon  it is too thick more so than any normal armour he uses the spear because it gives him the reach he needs and because with its long slender point he can try and slip it into the gaps at the joints "
"52" "Bluegoat" 2014-06-05 " hmm i havent had the impression that his sadism was really turned upi actually thought the stuff with the girls in the woods was turned down a bit one thing i noticed though is he seems a lot less stupid in the show "
"53" "Bluegoat" 2014-06-05 " there are ways around that which is why it is weird to me that mountain 2 didnt seem bulkier you wouldnt have had the shirtless stuff but that was really just eye candy not that i am complaining it is entirely possible to make a lankier person like that seem very large for tv especially in armour "
"54" "Bluegoat" 2014-06-05 " also it would be kind of a silly thing for her to do i think "
"55" "Bluegoat" 2014-06-05 " no she isnt but i think it would be a bit creepy for them to write her a sex scene the moment she is legally able to do one i kind of thought her kissing petyr who the actress has known since she was about 15 was slightly creepy "
"56" "Bluegoat" 2014-06-05 " i thought the spear got him closer to the side than through the heart its described a a wound in his side in the book in any case the point really was that he was strong enough that once he got his hands on oberyn it was game over even if the mountain was already half dead "
"57" "Bluegoat" 2014-06-05 " i dont think we know that yet "
"58" "Bluegoat" 2014-06-05 " no i agree with the others and it is interesting to me that show watchers seem to get the impression that martin kills of everyone you get attached to i didnt feel that way in the stories at all  more like everyone good or bad was fair game just as in life one thing i would say is that the characters that i thought were the most important earlier in the story by this point it was clear to me that that was an error  the ones that will be important are sometimes ones we saw and dismissed at the beginning or in other cases werent introduced to until later and some seem to have stories included for reasons other than we might have thought at first "
"59" "Bluegoat" 2014-06-05 " no he smashes him in the teeth then puts out his eyes with his fingers then crushes his head against his chest pretty much the same except in the book the gregor stays flat on his back the whole time and embraces him like a lover is i think what it says its pretty gruesome "
"60" "Bluegoat" 2014-06-05 " i thought it was a bit over the top "
"61" "Chgorob1" 2014-06-05 " show watcher only here i liked vipers choice of a long spear as his weapon after having shown the importance of weapon choice in his first episode when stabbing a lannister also it is on the martell sigil also i could not help but think that tyrions comment about at least wear a helmet could play out with a sword to the head as it turned out it may or may not have helped oberyn as he was grabbed by the neck yet depending on the type of helmet it seemed the teeth blow made him almost unconscious and defending that blow perhaps he could wiggle free of survive long enough for the mountain to die is the mountain dead i thought about a vipers snake most scary attributes being its teeth fangs and eyes both of which were destroyed in the battle as far as tyrion for me it could go any direction back in season one i couldnt help thinking somehow ned would not be killed therefore it is very possible he is executed it is fun to think about how he could be saved can an exception be made for mercy and still send him to the wall is the gods decision final could jaime help him escape assuming his execution will not be immediate he mentioned before the trial that helping him escape is treason but we know tywin would have a hard time executing both his sonsis an unknown event about to happen in kings landing that could cause enough chaos to allow him to escape like sansa didvarys or bronn helping him in secret "
"62" "CentralBelter" 2014-06-05 " i wish it would get a move on "
"63" "SarahHughes" 2014-06-05 " oh i think thats a really good theory and one i hadnt considered "
"64" "ID3397218" 2014-06-05 " hasnt she just gone over to the starkside "
"65" "PrincipalOfTheLine" 2014-06-05 " youre probably right "
"66" "PrincipalOfTheLine" 2014-06-05 " i think sansa is still a minor in our terms though not in westeros terms isnt she therefore it would be illegal to show her having sex even if the actor playing her is an adult "
"67" "redmal" 2014-06-05 " she hasnt dyed her hair dark like her mother catelyn and sansa both have the same natural hair colour auburn shes probably changed her hair so as not to be recognized "
"68" "James Minglis" 2014-06-05 " im pretty sure he says the line then i smashed her in the face like this and the chapter ends pretty sure the whole face crushing thing definitely doesnt happen though "
"69" "PrincipalOfTheLine" 2014-06-05 " in the book he just smashes him in the face and then the chapter ends though jonathan has a point from memory admittedly weak and ruined by drink he pulls him towards him so that he impales him on the spear shaft doesnt he "
"70" "PrincipalOfTheLine" 2014-06-05 " every week we get one of these youre going to stop watching a show which you havent enjoyed for ages fair play thats what i would do if i didnt like the show as well from a narrative pov all that mattered was that the mountain killed him it didnt matter how i think yourre wrong about this theres a hugely popular scene in the first lord of the rings film in which the fellowship escape down some stairs across a bridge in moria according to peter jackson all the script said was fellowship run down stairs and across bridge what happened was that the content of the scene expanded during filming until it was one of the keynote action sequences of the whole film which is simply to illustrate that in tv and film it is not just what happens that matters but how "
"71" "crehane" 2014-06-05 " now that shes free of kings landing shes finally putting in to practice all the lessons she has learned from the likes of cersei joffrey margaery the queen of thorns ser meryn trant the hound tryion shae ser dontos littlefinger "
"72" "crehane" 2014-06-05 " i think youre missing the point somewhat jonathan firstly the trial by combat is in the books so its in the show secondly in the books the viper dies by getting his head crushed box ticked for that reason it does serve a narrative function thirdly the way in which it is portrayed in the show does serve an artistic function that of establishing an emotional connection between you the viewerreader and the characters being protrayed your horror shock and disgust is akin to that experienced by tryion jaime ellaria sand his paramour etc and it connects you with these characters on an emotional level the vast majority of dramas on tv these days amount to mind numbingly boring yawn fests got is different i for one am delighted to have a storydrama of such quality that it can elicit that sort of response and emotional attachment in me as a viewer it may not be for everybody but if you dont likeappreciate it then dont watch it there are plenty of mind numbingly boring yawn fest dramas out there for you to watchfall asleep in front of instead all ill say is that compared to them youre not likely to fall asleep in front of an episode of got "
"73" "suedonym66" 2014-06-05 " poor arya always the mourner never the corpse "
"74" "crehane" 2014-06-05 " judging by the title of the episode the watchers on the wall i think thats a pretty safe bet "
"75" "crehane" 2014-06-05 " yes its only a fleshwound lets not overreact folks "
"76" "crehane" 2014-06-05 " it trial by combat to the death combat is a dangerous affair its not beyond the bound of possibility for both combatants to die during the process therefore whomsoever dies first is the loser since the mountain still had enough puff in him to squish oberyn head regardless of his condition alive or dead by the end he had to be alive beyond oberyn in order to inflict upon him the horrible death we all witnessed hence the mountain wins simples "
"77" "CavalierDisregard" 2014-06-05 " i wonder if many people recognised winterfell when they saw it its been so long not surprised the iron islanders gave up so easily it wasnt winterfell it was moat cailin it appeared in the credits for the first time and ramsey mentioned it by name good call on alfred molina for doran martell though "
"78" "tommycoss" 2014-06-05 " the viper is i fear beyond even the help of the lord of light "
"79" "dsk84" 2014-06-05 " thanks for sharing that really good clip get to appreciate that fight even more looking at it from that angle looking at it it almost reminds me of when i used to play soul caliber 2 as kilik against someone like nightmare "
"80" "crehane" 2014-06-05 " i reckon that the missandeigrey worm romance plot line is meant to hammer home for the viewer the devastating damage and cost which the slavery imposed upon these characters has had on them in another time and place missandei and grey worm might have been able to love one another and be lovers but what has been done to them now makes this almost impossible "
"81" "crehane" 2014-06-05 " my moneys on bronn doing the dirty work with jaime paying him to do it ah lets hope its true twould be great to see that pair back together again for another road trip "
"82" "Casimer" 2014-06-05 " so sad to see oberyns demise ive read the books so i knew it was coming but still was hoping against hope the description in the book of oberyn having his teeth smashed in by a mailed fist was perfectly horribly done – then you know hes done for it was really a horrific scene – it keeps on popping into my head what will become of tyrionwhat indeed "
"83" "DeleteThisPost" 2014-06-05 " i stumbled upon a youtube video where they show some behindthescenes footage from that fight "
"84" "crehane" 2014-06-05 " firstly its probably got a lot to do with the fact that the fantasy genre originated in europe tolkien et al and that the settings are usually variants on the medieval themes of kings and knights etc which also originated in europe as such fantasy done with american accents just sounds completely wrong secondly a good portion of got is filmed in ireland and weve taken swearing to the realms of art form thirdly beneioff and weiss spent some of their formative years studying at trinity college in dublin where im sure they developed an abiding love for the more colourful and inventive forms of irish verbal expressionism or cursing for the unintiateted i for my part and if i do say so meself am quite eloquent and clean mouthed for an irishman  "
"85" "crehane" 2014-06-05 " bronn by his own admission and by declining the option of being tyrions champion didnt really believe that he could have taken the mountain i dont reckon any of the others could either what oberyn brought to the table was his proficiency at dornes unusual and exotic fighting style a style that the mountain being of the hack and slash brigrade probably wasnt too familiar with have to say as a spectacle it looked great and as some have already pointed out i would have enjoyed it even more if the fight had lasted a bit longer "
"86" "DeleteThisPost" 2014-06-05 " just a bit of a correction on something that i got wrong something that i didnt know the rulers of dorne have been using the titles prince and princess long before they became part of the seven kingdoms this style dates back 700 years before aegon conquered the rest of westeros  1000 years prior the events in game of thrones  and comes from the influence of the rhoynar it is also useful to know that the dornish practice a version of primogeniture in which the firstborn child has the right of inheritance regardless of sex "
"87" "crehane" 2014-06-05 " owing to the nature and particular position of the moon door i prefer to consider that fate as being akin to being flushed out the ars of the eyrie 8 "
"88" "keef1980" 2014-06-05 " no shes realised that she has a bit of power now and is using it "
"89" "crehane" 2014-06-05 " has another look at that scene where sansa appears and descends the stairs im not sure that she has actually dyed her hair and the fact that it appeared darker may have been a trick of the light also did anyone else notice the complimentary nature of her dress to littlefingers cloak a possibly notsosubtle hint towards the fact that they are now both in sync league with one another is sansa to be the future lady baelish "
"90" "Jez Holland" 2014-06-05 " are you saying the way people die has to either be artistic or serve a narrative function are you also saying that people do not die in needless and pointless ways either way you are wrong i would also ask you to rewatch the scene you were so disturbed by and tell me how much gore do you see then you compare it to the saw films i would ask you to go and watch the first saw film again the perception is that it is very gory the reality is very different i think you are perceiving these things to be gorier than they are "
"91" "crehane" 2014-06-05 " definitely not a fantasy eastenders thats actually a massive insult to the source material and grrm if the characters in eastenders had even a fraction of the depth that got characters have then eastenders might actually be a watchable tv show as for whether got has an ending you can rest assured that it does but only grrm dan weiss and david benioff know the full details theyve already put a provisional limit on the length of the show seven seasons however my money would be on a more realistic eight seasons or seven seasons with a big budget movie to finish it off an idea which has been tabled btw at this stage were probably about half way through the story and i reckon by the time were done well be looking back on got as a landmark in tv history a shining example of what can be achieved in the medium of television if it isnt already by the time its completed got will be viewed as one of the greatest tv shows ever made ive a fairly good idea of where this story is going and how it will end keep watching folks coz you aint seen nothing yet "
"92" "bagsofsmoke" 2014-06-05 " can i offer you a tissue to dry your eyes dont watch it if you dont like gore and trust me there are far worse things in real life "
"93" "CarlosPakuskos" 2014-06-05 " argh repeated posts because of my screwy internet please remove if i cant remove them myself thanks "
"94" "CarlosPakuskos" 2014-06-05 " shocking but arguably predictable episode id think that with all the deaths that had happened everyone youd be rooting for would be dead and the death count continues grrm really has his way with characters maybe you can predict whos next maybe not "
"95" "CarlosPakuskos" 2014-06-05 " shocking but arguably predictable episode id think that with all the deaths that had happened everyone youd be rooting for would be dead and the death count continues grrm really has his way with characters "
"96" "CarlosPakuskos" 2014-06-05 " shocking but arguably predictable episode id think that with all the deaths that had happened everyone youd be rooting for would be dead and the death count continues grrm really has his way with characters "
"97" "James Minglis" 2014-06-05 " yeah theyve really dropped the ball on the wall storyline this season hopefully next week makes up for it "
"98" "frangipani0" 2014-06-05 " so that means youll never post here again right "
"99" "ocelot75" 2014-06-05 " my feeling is that roose knows that his son is psychotic better to keep the psychotic son on side rather than anger him and have him scupper your plans for domination of the north or try and knock you off because you have pissed him off also good to have someone to do your dirty work and if it all go to hell in a handbag you can bump them off or flay them a la boltonstyle "
"100" "James Minglis" 2014-06-05 " in the book he just smashes him in the face and then the chapter ends though jonathan has a point "
"101" "pdboxer" 2014-06-05 " right i dont get it sansa is a nervous coltish child fearing lord baelish in one scene then 2 minutes later emerges dressed and walking provocatively like some seductive sex bomb what is supposed to have happened baelish shagged her "
"102" "CaptainKremmen" 2014-06-05 "  "
"103" "Tadhginsalzburg" 2014-06-05 " no chance of spoiling im just trolling i promise i have no idea what happens its just tyrion doesnt strike me as the accepting kind "
"104" "DeleteThisPost" 2014-06-05 " even though they are probably not related given a recent comment i wrote i cant help but feel as though you responded to me on the wrong thread "
"105" "welshinzaghi" 2014-06-05 " hawkeye "
"106" "welshinzaghi" 2014-06-05 " the mountain did die just not first "
"107" "Sinequanone" 2014-06-05 " but you seem to be alone in the opinion thats how i like it baby me against the world "
"108" "dsk84" 2014-06-05 " nicely handled id add that jon snow is more central to the books than he is to the tv show so him being alive in the show should mean more than what it is now just seeing him for 5 minutes an episode if even that i was certainly far more invested in his story in the books at this stage than i am in the show but he is an exception "
"109" "vandenberglegs" 2014-06-05 " the mountain is a known sadist who revels in bringing pointless pain and suffering throw in that he was taunted by a prancing viper to the point where he was nearly vanquished and you get a great big inhumanly strong sadist who is willing to kill someone with his bare hands in the most horrific way and so he did that and its in the book so whatever totally believable if somewhat gory imho "
"110" "dizzzz" 2014-06-04 " well oberyn got a little too cocky  for his own good so thats what you get i too loved the scene with aryn and the hound at the gate to the eyrie sansas transformation was amazing suddenly the light went on im assuming she gave herself up to baelish although could be wrong and that as well as dying her hair dark like her mothers suddenly gives her the upper hand in that relationship lets see if its a flash in the pan or has long reaching consequences as for jorah hes a traitor and you cant trust traitors hes lucky she didnt crucify him as for the nudity count missandei is fetching but a week without the red witch leaves me wanting "
"111" "NeitherYankNorBrit" 2014-06-04 " oberyn was trying to get gregor to admit who gave the order to satiate his own desire for vengeance against tywin as i said above oberyn and his family arent looking to justify their actions the martells just want to punish those responsible for the deaths of elia and her children "
"112" "NeitherYankNorBrit" 2014-06-04 " yeah i kinda dug quentyn short pudgy shy reminds me of me when i was that age quentyn is the antidaario "
"113" "keef1980" 2014-06-04 " if you know whats coming do you really have to be such a dick about it some of us dont want to have hints off those who know "
"114" "DiddleyDum" 2014-06-04 " scuse me just have to go and name my sword "
"115" "trizzer" 2014-06-04 " quentyn would be a good storyline i think certain aspects of his story were written fantastically "
"116" "Bluegoat" 2014-06-04 " ah of course though it might have been rather amusing to see the hound on an icelandic pony "
"117" "redmal" 2014-06-04 " i dont think jorahs gone for good its a pity about bronn but theres a possibility he might make a reappearance at a latter date as hes not dead "
"118" "redmal" 2014-06-04 " yes youre right littlefinger was named lord of the trident when he was given harrenhal making him the overlord of the freys however with no power base he would still be in a weak position "
"119" "chriskilby" 2014-06-04 " purple rains of castermere "
"120" "chriskilby" 2014-06-04 " jeezus "
"121" "chriskilby" 2014-06-04 " dont fucking watch it then "
"122" "JimTheFish" 2014-06-04 " oberyn friendzone and bronn were the three i was thinking of "
"123" "James Minglis" 2014-06-04 " at the point where we are in the tv show from what ive gathered and felt myself no not to the same extent anyway they have changed things that made certain deaths have a bigger impact and the casting has helped too ned is essentially the main character of the first book so that was big he also wasnt sean bean so i think it made it more of a surprise the red wedding was obviously big but the two main characters it killed off werent as important as they are in the show rob for instance does not have any chapters from his perspective the only time we see him are through cats eyes they added a lot of scenes for him in the show khal drogo became much more popular in the show due to the actor and oberyn while awesome isnt around for long enough to gain a strong attachment to him pretty much all his brothel scenes are added to the show i wont say more than that though spoilers and such "
"124" "CaptainCanada" 2014-06-04 " the bloody gate scenes are filmed in iceland no horsies allowed there "
"125" "redmal" 2014-06-04 " i dont think oberyn was so popular in the books anyway there were still a lot of the the popular characters alive in the lalest book so dont worry mind a few dont make it "
"126" "CaptainCanada" 2014-06-04 " er that didnt happen in the show "
"127" "redmal" 2014-06-04 " what are the reasons you are alluding to do you know something i dont "
"128" "NickinFrance" 2014-06-04 " so tell me as a non reader of the books  is the feeling that the best characters seem to get bumped off also true in the books or is it just a bit of fluke of casting but no spoilers please "
"129" "malevoisine" 2014-06-04 " well if the vipers head explosion didnt put me off my dinner that certainly will "
"130" "Jonathan Rossney" 2014-06-04 " last nights episode was the last straw for me ive been bothered by the gratuitously explicit violence in what is essentially a fairly shallow lazily nihilistic emotionally uninvolving show for a while but there was simply no artistic or narrative reason for oberyns death to be as horrifically graphic as it was from a narrative pov all that mattered was that the mountain killed him it didnt matter how from an artistic pov what did we learn from it that the mountain is an unpleasant fellow that westeros is a dark and violent place that worthiness of cause is no guarantee of success that a fight to the death isnt nice well duh  watching got for four seasons has already demonstrated that in spades because there was no artistic or narrative point to oberyns mode of death the only conclusion i can reach is that the creators were going for a cheap grossout shock ending by gruesomely killing a very likeable and flamboyant character in the nastiest way imaginable but such exploitative provocative behaviour worthy of a indie 1970s horror hack fatally undermines the supposed seriousness of the world theyre creating and also demonstrates a breathtaking callousness and sadism that is simply depressing admittedly theyve been doing that for a while with the gratuitious violence and cruelty but never as extremely as this but it is also is an example of remarkable clumsy filmmaking the whole point of the trial by combat is to determine whether tyrion lives or dies and its importance lies in what is at stake both for him and his immediate family we dont give two figs whether the mountain lives or dies and oberyn hasnt been around long enough for us to be invested in his quest for justice but such a disgusting graphic prolonged death scene is so shocking that it actually distracts attention away from whats really important the reaction of tyrion and the other lannisters as i imagine many viewers are going to be so shocked or sickened that they cant pay attention to anything else undercutting such a powerful emotional moment with gratuitous gore is something youd expect from a grindhouse hack not a serious drama so the hell with game of thrones if i ever want pointless nastiness ill rent a saw movie "
"131" "DeleteThisPost" 2014-06-04 " nevertheless if you think it is unrealistic for oberyn to have beaten the mountain given the choice of weapons then that is your prerogative but you seem to be alone in the opinion "
"132" "Sinequanone" 2014-06-04 " yes i didnt find the whole tableturning very believable he knocks oberyn down and his right hand then moves down by his side then next frame his hand right hand is suddenley behind oberyns neck you can see this by slowing it down but at the time it looked false in normal speed another reason why overall this was not a great duel "
"133" "James Minglis" 2014-06-04 " yeah in the books the duel is much more even and it doesnt happen at the end of an episode in fact it doesnt happen too long after the red wedding if i remember correctly so by that point youre shitting yourself thinking a surely no one else can die now and b if they could die anyone could die its brilliant "
"134" "Idrinkyourmilkshake" 2014-06-04 " hell the only scenes where the characters sound and feel like humans are the ones added by the show a statement which would bizarrely indicate you have neither read the books or watched the show surely that cant be true though i think people are better than that and always have been ive read enough on medieval europe a pet subject of mine to recognise that they were humans then just as now and to also recognise that dogeatdog brutalism materialism and postmodern angst are peculiarly modern conditions the likes of machiavelli and hobbes would argue otherwise im inclined to at least partially agree with them "
"135" "Sinequanone" 2014-06-04 " keep up we are talking about quarterstaffs separately "
"136" "Sinequanone" 2014-06-04 " who was replaced by daario nahaaris for a scene and of course maybe daario is a contender against the mountain "
"137" "NickinFrance" 2014-06-04 " well personally i though the trail by combat all too obvious the surprise ending was well telegraphed to me  oberyn was having it far too easy and it was just so clearly leading up to the big surprise it would be less obvious if the scene had been somewhere in the middle of the episode cant say im that bothered about oberyn although the mistress is another matter in fact since youre single now but i would be sad to see tyrion go its all very well killing off the main characters for shock value but the show is seriously in danger of being left with a bunch of greying bearded dull old men i mean lannister vs baratheon  who gives a fk meanwhile dany is like nick clegg and the libdems  finding the realities of governing far less interesting than the process of getting there as is true for us viewers the best bit me was sansa stark  a character id previously found somewhat irritating if truth be told but watching her literally grow up before us is something only this epic tv can do and her transformation from victim to a woman suddenly aware of the power of her sexuality was brilliant "
"138" "DeleteThisPost" 2014-06-04 " ah very good thats not a contradiction then i dont remember it happening like that but me not remembering it doesnt mean it didnt happen so ill take your word for it thanks for the response "
