"author" "date" "body"
"18" "anonnyscouse" 2013-06-09 " sinequanone  one big problem with that in the scene when she reveals she is pregnant we do see the latter she writes its clearly in high valyrian so unless her mother is from essos it would make no sense to write in that language what is translatable has nothing to hide it doesnt mention her mothers name to be hidden either "
"19" "Sinequanone" 2013-06-09 " if you read above i modified opinion to be that talisa was really jeyne but used a pseudonym and that she wasnt an actual spy but was writing back to her mother who was informing tywin "
"20" "anonnyscouse" 2013-06-08 " billmilibz  theres no indication in the books that jeyne was pregnant in fact the indication was the opposite so the tv show making it clear that theres no stark heir and removing a frankly ridiculous theory is welcome in my eyes "
"21" "Zoggers" 2013-06-08 " billmilibz  but shes not a spyalso grrm being perfectly happy with the show killing off robbs wife and potential heir means shes she must be pretty irrelevant in the grand scheme of the books as well "
"22" "BillMiLibZ" 2013-06-08 " this talisa being a spy is annoying me they should have kept it closer to books "
"23" "ID958469" 2013-06-08 " are we allowed to discuss anything that happened in the books that has been omitted from the tv series im very curious as to what others who have read the books and been watching the show make of its omission or maybe i just missed it if not please stop reading if we are then thought please in the book before heading to the wedding robb sent a crow to john at the wall with what is implied is instruction that if anything should happen to him then john becomes king of the north lord of winterfell or something totally different "
"24" "DavidLePage" 2013-06-08 " the mob frenzy here attacking sunburst is not much less mediaeval than the episode itself "
"25" "IanShuttleworth" 2013-06-08 " q whats the difference between ygritte and kiaoraa  "
"26" "amcalabrese" 2013-06-08 " so i take it talisa was not a spy after all "
"27" "ronanh81" 2013-06-08 " sinequanone  if she was a spy why would she allow herself to get pregnant plan on keeping the child knowing tywin would want it killed "
"28" "sunnyone" 2013-06-08 " lordtubbington  not proof per se no "
"29" "sunnyone" 2013-06-07 " sinequanone  ingenious theory but im not buying it "
"30" "Sinequanone" 2013-06-07 " anonnyscouse 07 june 2013 536pm get ciffix for firefox we can assume nothing it may be left as a half revealed plot element as i said before we may never know for sure either way but the making of the supposition is fun "
"31" "anonnyscouse" 2013-06-07 " sinequanone  id say unless tywin says talisa was a spy we can assume she wasnt dont forget tyrions first wife and his current whore who tywin has suspicions about but no proof and no idea of identity so hed revel in telling tyrion about how he used talisa and then had her killed just to tie up loose ends "
"32" "Sinequanone" 2013-06-07 " ive just rewatched s02 e04 when robb and talisa first meet when robb and roose first approach her and roose says surely one of our men deserves your attention she says your men are not my men when robb asks her what her last name is she does not give her name and says you want to know what side my family fights on when asked where she is from she says from volantis and even robb seems surprised by that youre far from home if she is really from volantis why does she make the two statements above about your men and my family  maybe she really is jeyne westerling  a vassal house to the lannisters  and was treating her side after the battle when confronted with robb she decided she actually fancied him and came up quickly with another identity reference her words in a later episode i always thought i was a brilliant liar perhaps her letters were not as a spy back to the lannisters but were really back to her mother  a westerling  a fact she still wished to hide and her mother was informing the lannisters thus she was an unwitting instrument of tywin rather then a willing agent and her love for robb was real "
"33" "Sinequanone" 2013-06-07 " this television series breaks rules  dont expect anything to be obvious or predictable "
"34" "Sinequanone" 2013-06-07 " chillingworth 07 june 2013 104pm get ciffix for firefox you are taking this too seriously why do i have to deal with it and why are you so annoyed  we are just discussing a tv program not the political situation in palestine anyway it doesnt have to be confirmed in the show at all  thats one of the clever things in this program  it breaks the normal narrative rules like killing off the heroes and leaving only hints and halfreveals of the plot maybe it will be revealed and maybe not  we might never know for sure  but it is a possibility "
"35" "iamahorse" 2013-06-07 " my wife was very upset when grey wind was killed she didnt seem to mind when a pregnant woman was stabbed repeatedly in the stomach "
"36" "iamahorse" 2013-06-07 " the sight of robb stark full of arrows looking at catelyn as his says mother was just heartbreaking i think that episode will be one piece of television that will stay with me forever "
"37" "Chillingworth" 2013-06-07 " sinequanone  well there is six and a half minutes of my life ill never get back she is notwas not a spy deal with it if she iswas a spy then it will be confirmed within the show probably in the next episode except it wont therefore shes not a spy "
"38" "Shackalack" 2013-06-07 " thewansteadimp  the westerosorg recaps might help  theyre split down into sections for no spoilers and book spoilers and do a compare and contrast per pov chapter and then a summary of additional scenes that werent in the books handy but spoilerladen so be warned "
"39" "LordTubbington" 2013-06-07 " sunnyone 06 june 2013 855pm get ciffix for firefox so dont multiple conversations with jaime saying my father will give you lots of money jaime then being released and bolton stabbing robb with the line the lannisters send their regards count as proof "
"40" "Sinequanone" 2013-06-07 " deletethispost 07 june 2013 848am get ciffix for firefox oh ok cool just looked up how to do that "
"41" "DeleteThisPost" 2013-06-07 " sinequanone 06 june 2013 1248pm i dont by the talisaasspy bit despite the circumstantial evidence collected by some it just doesnt sit right with me but thanks for the youtube link though may i make a suggestion without offending hyperlinks are incredibly helpful combined with hypertext like heres a youtube video of evidence that talisa was a spy they help encourage people to actually follow the link thanks "
"42" "DeleteThisPost" 2013-06-07 " scandibaby 06 june 2013 1046pm thanks for the mention though a hyperlink wouldve proved useful there as there are more than one princess bridered wedding videos on youtube heres another one i found "
"43" "sunnyone" 2013-06-07 " mroneill  all shall be well my dear what will be will be "
"44" "sunnyone" 2013-06-07 " sezame  some at the wedding were sympathetic to the starks and knew what was going to happen so that accounts for some of their actions sorry sezame i dont understand your statement who at the wedding was sympathetic to the starks and yet also knew what was going to happen and what actions by whom does that fact account for i am mystified please explain "
"45" "anonnyscouse" 2013-06-07 " mroneill  not sure if jeyne had known what her mother had given her or she could have been telling catelyn what she thought catelyn would want to hear "
"46" "dsk84" 2013-06-07 " lordtubbington  i recall early on in the books  possibly towards the end of the first one that a potential hint about roose is given i think it was just before the battle of the whispering woods where roose leads the decoy forces and catelyn notes that he is a somewhat frightening man who she doesnt trust entirely whereas there was no reason to believe roose was anything other than dedicated to robb in the tv series till he lets jamie leave for kings landing "
"47" "Malkatrinho" 2013-06-07 " lemonlace  ive read all the books including the last two im afraid see later comments in the thread discussing how grrm is in danger of screwing everything up "
"48" "MRONeill" 2013-06-06 " anonnyscouse  wasnt there a conversation between her and catelyn in which jeyne expressed grief about not having conceived yet but i may be making that up "
"49" "MRONeill" 2013-06-06 " doncobaino  for now  but the north remembers so does varys "
"50" "MRONeill" 2013-06-06 " mroneill  mroneill  bah note to self read thru all comments in a thread before posting especially when there are a million of them "
"51" "MRONeill" 2013-06-06 " mzorin  good point although she apparently can still breast feed "
"52" "MRONeill" 2013-06-06 " ignacio puntin  i dont entirely disagree with you  but to be fair tywin has accomplished a whole lot wo stepping outside of kings landing  and bolton as well when it seems that the freys most likely are going to get the brunt of the shame for breaking guests honor i do think that they glazed over winning that battle too quickly  what fighting they showed was very entertaining and i wouldve liked to see more kifill  id be incredibly shocked if the dragons ever turned on dany  she is their mother after all and they seem to be very aware of this fact not to say that kids cant turn on their mothers joffery anyone  but this appears to be quite the bond plus she seems to differ from her some of her ancestors in believing that they cannot be enslavedcontained but i suppose who knows what the behavior of grown up dragons really is  "
"53" "sezame" 2013-06-06 " sunnyone  some at the wedding were sympathetic to the starks and knew what was going to happen so that accounts for some of their actions "
"54" "sezame" 2013-06-06 " lordtubbington  i highly recommend reading the books i am now on book four "
"55" "sezame" 2013-06-06 " scandibaby  geez and hahaha thanks for that info "
"56" "sezame" 2013-06-06 " love the tv recaps as ive just finished book three bought and watched seasons 1 and 2  have not seen any of season 3 yet an amazing story and tv series and yes i am team dany and jorah love the comments too "
"57" "MRONeill" 2013-06-06 " nickc909  arya has never been one to listen to authority or do what was expected of her from sewing to wearing dresses to daydreaming about her wedding  shes the exact opposite of sansa she stood up to joffery hit him she stood up to melisandre who has done that and survivednot been put in a cell shes the girl who is only emboldened by tragedy  i highly doubt shell start censoring herself now towards the hound or anyone else because shes relatively fearless and would much rather be truthful and not hold back than give into what anyone else wantsexpects of her "
"58" "scandibaby" 2013-06-06 " sinequanone  i could say you were all beating a dead whore "
"59" "scandibaby" 2013-06-06 " forgot to mention  check out the very amusing mashup of princess bride and the red wedding scene "
"60" "scandibaby" 2013-06-06 " httpwwwslatecomblogsbrowbeat20130606gameofthronesredweddingandprincessbridemashupisperfectwatchvideohtmlwpisrcflyouts "
"61" "MRONeill" 2013-06-06 " sunnyone  stop saying that it makes me sad "
"62" "MRONeill" 2013-06-06 " sinequanone  there are all types of violence in reality and in goti see the freys violence as simply that of a dirty old man who isnt very intelligent and certainly doesnt breed intelligent men hence your accurate description of how they were seen  somewhat comical characters you then have joffery and the mystery theon torturer these individuals enact violence because they can and because they get off on it perhaps the mountain is similar here as well although hes more of a plunderrapecause mass havoc  whereas the two above are far more calculating about it i dont think got can be careful about engaging in casual psychopathy  because this is a psychopathic world again in real life too horrible things happen and are done to people  sometimes because someone has created their own justification for it the justification of which is almost always arguable  and sometimes because theyre truly psychopaths which is most usually indefensible "
"63" "MRONeill" 2013-06-06 " thecoordinator  yes i think it was at least initially to save his own arse realizing that it was his men that cut off the kingslayers handsomething its safe to assume that tywin would be quite upset to hear about i mean tyrion is a little monster to him  what use is an average sized son wo his sword hand i think the key to boltons returning jaime was to show that he holds no true allegiances except to himself perhaps he already knew about the plans for the red wedding and therefore of robbs demise  or perhaps he just saw what we saw which is that robb was fighting a losing battle and he then chose the side that in the immediate future would hold the power "
"64" "lemonlace" 2013-06-06 " malkatrinho  please dont read this comment if you havent read the books  dont want spoilers ill try to be ambiguous as possible though not necessarily jeyne could still and i really hope so be in the state fans theorise she might be in the clues in the book were definite and i dont think grrm lays down that kind of groundwork for nothing then again jeyne may well reappear but not in that state benioff and weiss have shot themselves in the feet before and written themselves into corners theyre apparently checking their story lines with grrm and yet last season they wrote shireen out stannis said that he had no children and yet lo shireen appeared this series bw make mistakes i really hope the shows writers have written themselves into a corner again here it seems unlikely that grrm would be influenced by the show and alter plot points that hed already decided upon then again that theory is perhaps far too typical fantasy tropeish for grrm i doubt hed give us hope or a happy ending for one of the relative good guys "
"65" "MRONeill" 2013-06-06 " sinequanone  forgive me if this has been said  on a 2hr bus ridecan finally catch up on all the comments we also dont know the extent of boltons involvementplan hatching here im agreeing with  but im hesitant to give tywin all of the credit we know he was writing letters and its a good assumption that this was part of itbut we didnt see what letters he received bolton is quite the sadist seems to run in his blood the style of the red wedding very much appears to be something boltons clan would hatch  the manipulation allowing them to relax for a moment and believe that fences were mended its difficult to figure out the order of decisions especially what was knowndetermine prior to jaime falling into boltons hands "
"66" "raeofsunshine" 2013-06-06 " moretears  o rly that should be good it was mostly wishful thinking on my part anyway "
"67" "Spacedone" 2013-06-06 " patchdog  i dont know in the previous episode cersei explained what happened to the raynes of castamere in great detail to then have an episode entitled the rains of castamere seemed to be an unnecessary hint towards what might happen they should have named it something else so that there wasnt a hint until they musicians started playing although clearly it wasnt that much of a hint since so many people missed it so im nitpicking "
"68" "SteveParadis" 2013-06-06 " in case it hasnt appeared yetits been noted that this red wedding is not a patch on the original and best httpwwwyoutubecomwatchvabvwodi8uja "
"69" "sunnyone" 2013-06-06 " lordtubbington  i totally agree with you with regard to getting much much more out of the series if you read the books but were almost at the end of series 3 now so my inclination would be  and was  to humour harry and to hope that he will spend the months between now and the start of series 4 catching up with the booksreading is of course good for everyone but not everyone turns out to be a reader "
"70" "sunnyone" 2013-06-06 " lordtubbington  there was clearly a negotiation between tywin and bolton to arrange for jaimes ransom i think thats just your opinion i dont think theres any proof of this "
"71" "LordTubbington" 2013-06-06 " sunnyone 06 june 2013 841pm get ciffix for firefox because i genuinely think you will get much more out of the series if youve read the books or at least the first three  and reading is good for you and should always be encouraged ok being sarcastic may not be a very persuasive way of achieving this  but i am somewhat lacking in social skills "
"72" "sunnyone" 2013-06-06 " lordtubbington  oh come on lord tub i think its great to be given permission nay to be invited to post retrogressive spoilers that lazyass dude harry72 may well not have the time at present to read two and a half big books to find out what he wanted to know you really didnt have to reply to him you know and you didnt have to be nasty elsewhere youve been writing reams of exposition and showing us how well versed you are in the books so wheres the problem with this request "
"73" "LordTubbington" 2013-06-06 " sinequanone 06 june 2013 756pm get ciffix for firefox and in general i am always in favour of people reading books "
"74" "LordTubbington" 2013-06-06 " sinequanone 06 june 2013 756pm get ciffix for firefox no  i am telling someone who wants to know whats in the books to read them "
"75" "sunnyone" 2013-06-06 " sinequanone  i just did very thought provoking "
"76" "LordTubbington" 2013-06-06 " 5432hun 06 june 2013 209pm get ciffix for firefox really disagree that a stark baby is a bug to the plotters  rather its a feature because they would control it and gain from it a claim to the north and the mere existence of a stark is not a threat as long as its a stark that they control  and on the contrary having no starks and the north falling into anarchy is a worse threat at least for the lannisters who want control over all seven kingdoms "
"77" "LordTubbington" 2013-06-06 " sinequanone 06 june 2013 1215pm get ciffix for firefox if youd read the books youd know assassins are a genderneutral profession on this world and the faceless men may actually be able to change their apparent sex and the seductress idea doesnt wash as tywin with his rather obsessive hatred of whores would hardly for a moment imagine that robb would be dumb enough to throw his whole cause away for one plus talisa is all too clearly just mistress material being a foreigner with no noble connections so again to a tywin it is inexplicable that even a stark would actually marry her otoh tyrion knows whores and knows the starks and must also know the freys as well because hes travelled north and would have stopped at their castle so you can just imagine him coming up with such a plan  but remember he is away in the vale at the time this plot would have been hatched littlefinger knows whores but his motivations are somewhat different to the lannisters as he loves a stark catelyn and has designs on another sansa so this seems convoluted even for him  and in any case if he had an operative as talented as talisa on his books why would he be using roz as his lieutenant as for varys hes very much a balance of power operator  he likes his rivals to be divided and must regard tywin as the most dangerous and so would hardly hatch a scheme that would make the lannisters supreme "
"78" "LordTubbington" 2013-06-06 " 5432hun 06 june 2013 414pm get ciffix for firefox and i was only really talking about when bolton becomes a traitor for bookroose its before duskendale and thus before he gains control of jaime which actually is something of a problem as if he is already a secret lannister all of the interactions between him and jaime are false as he really has no option other than to send him back to tywin  plus he has no motivation to punish brienne at all and would be better off giving her to jaime to curry favour with tywins heir bookroose also has an additional motivation to betray bookrobb as his son has already taken winterfell and the last thing he wants is for bookrobb to lead his army back north and take back control for tvroose there was no duskendale and no immediate threat of robb returning north this means he doesnt have any particular reason to betray tvrobb until after he gains control of jaime  he wants robb to stay in the south and fritter away his forces fighting lannisters and that is in fact tvrobbs plan but having jaime puts him into a negotiation with tywin and the latter simply makes him an offer he cannot refuse this to me makes far more sense than bookrooses betrayal does "
"79" "Sinequanone" 2013-06-06 " lordtubbington 06 june 2013 718pm get ciffix for firefox ha you are very funny coming on to a tv discussion and telling us to read the books d d "
"80" "LordTubbington" 2013-06-06 " sinequanone 06 june 2013 1248pm get ciffix for firefox so if she is a spy when will that reveal take place there is now nobody left alive in westeros to be shocked or upset by this revelation "
"81" "LordTubbington" 2013-06-06 " lordtubbington 06 june 2013 718pm get ciffix for firefox sorry  assumed you were the original lazyass dude wanting us to summarise the books for him "
"82" "LordTubbington" 2013-06-06 " sinequanone 06 june 2013 504pm get ciffix for firefox neither and both really you should just read the fucking books  hell you can even buy them as audiobooks which require no effort to listen to at all other than being awake "
"83" "Sinequanone" 2013-06-06 " chris howell 06 june 2013 616pm get ciffix for firefox er he needed spy reports to find out what robb was doing  "
"84" "Chris Howell" 2013-06-06 " sinequanone  tywin doesnt need agents all he needs is paper and a pen "
"85" "anonnyscouse" 2013-06-06 " dsk84  theres also a problem with one of the dothraki being killed in the show but not in the books so maybe they can overlap the two differences "
"86" "nickc909" 2013-06-06 " muppetn2   its my passport photo "
"87" "Sinequanone" 2013-06-06 " lordtubbington 06 june 2013 406pm get ciffix for firefox wow you are a really pleasant chap or are you just winding us up "
"88" "Muppet_N2" 2013-06-06 " nickc909  nice avatar nickc909 "
"89" "5432Hun" 2013-06-06 " lordtubbington  you seem to misunderstand im sayng that theyve cut the duskendale subplot out of tv all together and its ok to talk about it because in the books its already happened and we know its happened by this point in proceedings im not saying that duskendale has happened offscreen its just been cut in the books iirc robbs plan is to send catelyn to seaguard to be protected by the mallisters find howland reed and get passge through the marshes so as to return north without having to attack moat caitlin from the south as i say in another post its the emphasis which grrm puts on these plans leading up to the wedding which averted my suspicions that robb was going to suffer a similar fate to ned the planned attack on casterly rock on tv provides this same function its intended to make us think that the big story of s3 is going to be robb overcoming adversity to triumph over tywin in the manner of a traditional hero fortunately grrm doesnt roll like that "
"90" "LordTubbington" 2013-06-06 " harry72 06 june 2013 1215pm get ciffix for firefox actually no  you can read the book yourself or if that is too challenging one of the multiple synopses that are online and the main pleasure we book readers get is precisely from spoilering people who wont read  if you want to be told thats no fun at all "
"91" "LordTubbington" 2013-06-06 " sinequanone 06 june 2013 1209pm get ciffix for firefox you are using modern codpsychology to describe fantasy warlords walder frey is an evil old man but everything he does has sound political reasons and is raising his familys wealth and status look up the st bartholomews day massacre and ask if catherine dei medicis was a psychopath because she invited her leading enemies to the wedding of one of their leaders to her daughter and then had them all killed i could come up with several dozen more historical examples of massacres at feasts all of which seemed like a political masterstroke at the time and some of which actually were as if all your enemies are dead you are stronger "
"92" "LordTubbington" 2013-06-06 " sinequanone 06 june 2013 1219am get ciffix for firefox in the books yes jeyne westerling is an unwitting lannister agent because her parents are lannister bannermen and so they connive at her seduction of robb but talisa is not jeyne and if she was a lannister spy and they were aware that she was pregnant with the heir to the north then she becomes a piece of independent value in the game who it would have been worth taking prisoner rather than killing walder frey for instance could have married her off to one of his many spare sons or grandsons and had the baby proclaimed lord of the north  or just sold it to someone else roose bolton could have married her to his son and had the baby turned into his figurehead tywin already has sansa to stake his claim to the north but a spare stark heir would still be useful particularly as he knows sansa has good reason to hate joffrey and that tyrion has a mind and ambitions of his own so talisa superspy really doesnt work "
"93" "dsk84" 2013-06-06 " anonnyscouse  true that it could just be a rare case of oversight on the part of the show runners there was another instance that occurred in the first season that may lead to continuity issues come adwd drogo killing a particular blood rider "
"94" "LordTubbington" 2013-06-06 " 5432hun 06 june 2013 947am get ciffix for firefox i disagree on that we actually get a whole scene where robb berates edmure for losing just 200 men if bolton had lost most of robbs army in the books its most of the stark infantry so we are presumably talking 50 or 100 times edmures losses in the only real defeat suffered by the northerners in the whole war we would have had to hear about it it is also implausible that even with the freys robbs army would be strong enough to march on and take casterley rock if theyd only recently lost most of the troops hed brought south with him and i forget if that is bookrobbs plan  as hed suffered a major defeat at duskendale wasnt he more intent on reopening communications with the north and opening up a line of retreat there than expecting to actually win the war by this stage plus the tv and books diverge most radically in the robbcatelyn arya and jaimebrienne character arcs particularly in aryas case which is highly also relevant to when harrenhall changes hands and to the course of the war in the region so it is simply not reasonable to assume that every battle and event that is in the books but not the tv show still happens offstage  if it were a more faithful and direct adaptation and i am very glad it is not that would be a valid assumption but it is obviously not "
"95" "LordTubbington" 2013-06-06 " diamonddag 05 june 2013 1026pm get ciffix for firefox hodor as a lost targaryen bastard with the fireproof dragonrider gene  brilliant idea i am just visualising him doing mel gibsons ridiculous speech from braveheart but on a dragon rather than a horse and with every word being hodor "
"96" "LordTubbington" 2013-06-06 " fulton 03 june 2013 803pm get ciffix for firefox i enjoyed spartacus hugely but wouldnt call it fantastically well done with the last season in particular jumping the shark at multiple points and if got is a 10 spartacus would probably rate a 6 overall thanks to the last two seasons dragging the score down da vincis demons is however the biggest pile of shit ive ever seen masquerading as a historical drama and not even silly enough to be fun "
"97" "Sinequanone" 2013-06-06 " anonnyscouse 06 june 2013 255pm get ciffix for firefox well of course either is possible we may never know for sure "
"98" "LordTubbington" 2013-06-06 " choerilus 06 june 2013 1228pm get ciffix for firefox everyone loves the terms spoiler but nobody really seems to define it imo if something is not stated directly in the books but is very widely discussed as a possibility by readers based on what appears to be many clear but inconclusive hints then it is not really a spoiler and these hints are there in the tv series as well we hear for instance about ned having a sister about rhaegars abduction of her about her father and brothers horrible fate for protesting it about this provoking roberts revolt and usurpation about lyanna dying and about ned bringing back baby jon snow from the war  although any sensible noble with a bastard son would have farmed him out to another relative or friend to raise rather than have bring him home to poison your relationship with your wife all of which could and i would say almost has to generate a rlj theory even for someone who hasnt read the books and as i said george rr martin and the showrunners constantly allude to this theory themselves without actually confirming it in interviews look here they are doing it right here httpwwwyoutubecomwatchvmkzodgraze8 at 330 and it is absolutely clear that the answer to the question who is jons mother that george asked the two wouldbe adapters as a test was not ah just some servant girl so i really do not think discussing rlj is a spoiler for the tv show the summary of the reeds tournament at harrenhall wolf girl meets dragon boy story i posted might however be technically a spoiler as it is at least possible that theyll bore viewers by spending 15 minutes recounting it in a future episode but given the sort of show it is id say the chance of that conversation taking place is so near to zero as to be not worth thinking about at all and even if it is there is nothing in that story which is new to anyone who has looked at the tv show only evidence and has joined up the dots "
"99" "anonnyscouse" 2013-06-06 " sinequanone  theres potential for losing a lot more men through reprisals from a splintered army robb needed his whole army at casterly rock so that would have been a total defeat that this is not as for talisa she would have been captured at the very least at casterly rock and they could have dealt with the pregnancy with a lot more subtlety tywin is very good with his subtle plans as he proved with dealing with the sansaloras engagement you fell for the red herring set by benioff and weiss while most people have accepted they were wrong you are still trying to put forward a futile argument "
"100" "David Drabble" 2013-06-06 " sunnyone  and  the biggest one for me which was thankfully left out  after robb is killed catelyn completely loses her mind in grief and scratches her own face until its running with blood she is killed almost as a mercy "
"101" "SimonMH" 2013-06-06 " elsmallo thanks "
"102" "thecoordinator" 2013-06-06 " sunnyone 06 june 2013 210pm get ciffix for firefox i dont now remember what reason bolton gave jaime for releasing him and sending him off to kings landing i dont remember either but wasnt it just to suck up to tywin bolton does tell jaime to make it clear that he had nothing to do with cutting his hand off "
"103" "Sinequanone" 2013-06-06 " anonnyscouse 06 june 2013 234pm get ciffix for firefox come off it this way of removing robb is far more tywins style why would he want to force a battle and lose good men rather than get someone else to assassinate robb and also ensure the removal of his unborn baby "
"104" "anonnyscouse" 2013-06-06 " dsk84  yeah i cant think of a characters arc that can be satisfactory changed to cover it believably but a new character sets up problems later in the storyline with the recognising from another character "
"105" "5432Hun" 2013-06-06 " sinequanone  yes but theres a fair amount of confirmation bias in that isnt there i could just as easily start with any other theory and use clips from the show to prove it again im not saying its impossible that she was a spy but all of the evidence could just as easily be used to demonstrate that the writers simply want to put a bit of doubt in our minds to keep us speculating until the payoff of talisa getting killed noones doubting she was killed on tywins orders they all were "
"106" "elsmallo" 2013-06-06 " simonmh  nice poem re sunburst oh dear i dont think youve made very many friends on this forum well im not going to hammer on at you i do frankly watch game of thrones knowing that it is my monday night bit of superior rubbish telly sometimes i shout at the telly oh rubbish and other times i squeal in delight i love this show point being is that it is usually enjoyable i dont buy all the comparisons made with shakespeare and the great works of european history because i think most people havent read any of that really they are just aping what the reviewers customarily write about grrmartin i have read shamefully you might think all of grr he writes good characters even if they are all rather full of themselves and fairly gripping mature fantasy if by that i mean that everyone dies as opposed to everyone somehow doesnt die but all the orcs do dreadfully boring family trees though begat this begat that its worse than the bible yes of course i could have spent the time reading more edifying stuff but i dont feel any shame about this really i have read other things we all have our weaknesses etc i think there is a cultural relativism at work these days which tries to elevate lowculture stuff like got comic books etc by comparing them to the classics and saying look there is also sex and death and violence but i dont generally agree nor do i really agree that it is murder porn though i do find it a bit much at times i think there is something about pride and tribalism and a certain delight in violence yes  but this is certainly a part of some people for it to be porn there would have to be very little else and of course there is some conventional porn in got as well so its fantasybritish character actorsviolencesexy porn all at the same time "
"107" "anonnyscouse" 2013-06-06 " sinequanone  she was set up to look like a spy but then if she was a spy it would mean tywin would know of the casterly rock plan could trap robb by the sea with reenforcements like catelyn said was a risk and beaten him on the battlefield which would have been better for lasting power than the way robb was eventually defeated which guarantees reprisals "
"108" "dsk84" 2013-06-06 " anonnyscouse  good job being vague i had actually forgotten which character you were referring to so i had to look up an alphabetical list of characters before i realised who you were talking about i imagine it would be something like with lady talisajeyne westerling have some elements based on the book character but manufacture a new one "
"109" "ocdc" 2013-06-06 " sunburst  httpwwwyoutubecomwatchvlyhatqsektq "
"110" "5432Hun" 2013-06-06 " grayfox  dacey mormont is jorahs cousin and the old bears niece quite right apologies just checking this ive also misremembered the sequence of catelyns discovery of the armoured frey its dacey who asks for a dance and when he brusquely refuses catelyn notices the mail under his clothees "
"111" "5432Hun" 2013-06-06 " harry72  one more thing worth mentioning one of the the things the book does well in the preceeding chapters is put a lot of emphasis on what is going to happen once edmure is married lots of plans being made lots of motherson anguish about catelyn being separated from all her children in the book the plan for her is to be sent to the mallisters in seaguard the amount of effort invested in those plans encourages us to believe that whatever is going to happen at the wedding there will be an after for robb and his cause so when it turns out there isnt one its more of a shock on tv they did a bit of this by focusing on how robb will once he has the freys back on board attack casterley rock which i thought was well done as far as it went but for obviuous reasons had less capacity to build up our expectations in this way "
"112" "Sinequanone" 2013-06-06 " sunnyone 06 june 2013 210pm get ciffix for firefox i might watch those bits again but i remember being confused at the release of jaime  i had not clocked at that point that bolton was a traitor  i dont think any reason was given to jaime  it was left ambiguous "
"113" "Sinequanone" 2013-06-06 " 5432hun 06 june 2013 209pm get ciffix for firefox have you watched the video i posted i changed my mind about the gruesomeness of the red wedding and particularly the stabbing of pregnant talisa if it was done under lannister orders "
"114" "sunnyone" 2013-06-06 " patchdog  yet robbs marriage to jayne westerling was contrived by another major player whom im not going to name in case its any kind of spoiler given that we only really get to know this some time after the wedding "
"115" "grayfox" 2013-06-06 " 5432hun  dacey mormont is jorahs cousin and the old bears niece "
"116" "sunnyone" 2013-06-06 " sinequanone  just a quick thing about boltons words to robb i dont see how jaime would have known that bolton was going to kill robb my minds gone silly and i dont now remember what reason bolton gave jaime for releasing him and sending him off to kings landing could he have told jaime he was going to betray robb did he "
"117" "5432Hun" 2013-06-06 " sinequanone  sorry im a bit confused about what youve now changed your mind about whether talisa was a spy or whether the depiction of the red wedding was too gruesome i definitely agree targeting talisas unborn baby was deliberate  both by the architects of the red wedding tywin etc and by the writers within the story any male heir of robbs is a huge problem even if they have him under their control because he is a potential rallying point for the north now that they believe all the male starks are dead sansa is heir to winterfell and her child will be a lannister for the writers talisas death and the manner of it adds a surpriseshock value for many of the audience who already know what is coming ive never been convinced by the idea that talisa is a spy but its always been enough of a possibility that i wasnt sure whether she would survive the red wedding or not for her to be despacthed so traumatically was not exactly a shock to me but it did add a great deal of emoitonal weight to the sequence "
"118" "anonnyscouse" 2013-06-06 " grayfox  i think including the jeyne storyline would have given tv viewers more clues about what was going to happen you couldnt just drop her in as a one night stand and robb marrying her so they would have to given her a short introduction which probably would have included her mother conspiring with the lannisters "
