"author" "date" "body"
"15" "Berzerker" 2011-04-22 " hansomcab why do good actors such as sean bean take on these sordid productions is it for money they should be ashamed some of sean beans earliest tv work was in 1993 as the gardener in lady chatterleys loverwhich was produced by gasp the bbchahahaha fckin awesome  anyway i think its a bit late in the day for such moral highground well it is for him and im sorry i have to address this hbo has led the way with this filth via sparticus now we are regaled with even more visual and titilating viewing sky atlantic has to take some of the blame spartacus blood  sand was a starz production not hbo and spartacus gods of the arena is being broadcast on sky 1 not sky atlantic all im saying hansom is if youre gonna aim for a mindset of scruples or lack thereof then aim true fella and get yer friggin facts straight "
"16" "SmartyMcFly" 2011-04-22 " moretears there are a number of boards where criticisms have been made about accents the one the bears the brunt is dinklages british accent  and a more general one about a mix of regional accents being present i dont have those concerns at all  but they are out there "
"17" "MoreTears" 2011-04-22 " sharpeiboy where can i find these criticisms from americans about the british accents in truth from the way you worded your statement it sounds like you havent heard of any americans criticizing the choice to go with british accents and are just speculating that americans are upset about said accents "
"18" "sharpeiboy" 2011-04-22 " one great difference ive just thought of is that in the books sorry a lot of the characters are shown as ridiculously young really pupils at junior school these days  they act  speak as though they are grown up and thank the 7 gods they do but that is one different point in the tv series even daenarys is in fact the equivalent of a 5th former now so her reactions to khal drogo make sense only if she has been deprived of any teenage nudgewink  has been totally dominated by her brother who seemed pretty rational in the episode despite being pretty crazy from the start in my memory sarahwseeing the difference between rape  necessary consent in the whole world of westeros in every level of society especially the nobility one thinks that one is not treading the streets of london ec1 even with sansa stark one has to think that their parents set it up well in advance i think a lot of the negative criticism from the us stems from the fact that everybody has an english accent thank god one thing that would have ruined the tv series is the thought of everyone speaking as though theyd just auditioned for the wire "
"19" "SmartyMcFly" 2011-04-21 " just posting again to add to the great comment replies to dandelionz post sarahhughes i too pronounce arya in that way  like the musical term  aria "
"20" "SarahHughes" 2011-04-21 " sharpeiboy  i always pronounced it aria rather than arya i am always wrong on the pronunciation of names dandelionz  great comment i felt that she went with him because she had no choice and that she clearly feels violated by what occurs but believes she has no choice because she has grown up alone with only her insane brother for guidance i think the scene walked a very fine line and for all drogos gentler touches still seemed to fall more on the side of rape than consent to me i think you have a point about the ritualised nature of the wedding scene and generally its great to see so many people who enjoyed it and havent read the books i think its an interesting start and one that will hopefully continue to build strongly "
"21" "judierudie" 2011-04-21 " fantasy stuff is not usually my bag it always brings to mind 20 sided dice and dungeons and dragons so i hadnt read the books watched it due to the strength of the cast and have to admit i was mightily impressed its got me hooked straightaway which is damn good going considering id heard others say it was a bit of a slow burner if you want slow burning watch the first 3 hours of boardwalk empire cant wait for next monday now and may just read the books "
"22" "sharpeiboy" 2011-04-21 " dandelionz what a good comment questions1 at least other other person has seen it as right the sex is ritualised but not the killing odd that nobody has commented on the latter while frothing at the former nowt so queer as folk 2 no yes good excellent maybe  wait until you see the future as for brandon ill tell you in july "
"23" "Dandelionz" 2011-04-21 " as total newcomer to the series i thought it was an excellent start to whats evidently a series with a huge amount of depth and detail that they have to try and cram the basics of into only an hour also despite a couple of people complaining about teasers id like to say thanks to all the other commenters for not giving spoilers  those teasers dont really count its not like it means anything to those of us that dont know couple of questionsthe main bone of contention seems to be daenerys  drogos weddingtwo thoughts1 the impression i got from the debauchery of the gathering itself was that all the various uhh romping going on was for display and not actual romping given that not one of the men ever bothered to so much as fiddle with his trousers and given that they werent exposed when they turned around 2 seconds later i figured it was a sort of tribal wedding display of sex rather than actual sexmaybe this is a lot more specific in the book but really i took most of that to be more of a kind of pantomime of acts rather than the acts themselves 2 their later consummation and the willingness of daenerys and the roughness of drogoeither the version i saw was cut or im interpretting things differently hereif they wanted to portray him as rough and genuinely taking her unwillingly then having him slowly and gently removing her clothes is an odd way to do itsure she wasnt exactly cheerful about her situation but she willingly followed him away from the wedding without a word of complaint or any physical resistance similarly she offered no resistance beyond softly spoken words when they were alone and its quite possible that he has no idea what shes saying at all so that didnt mean a lot of course this may turn out to be false and he might have understood her perfectly but thats not clear at the moment at leastthe only resistance she gave was a general wish to not have to do this and if i remember rightly that was only to her brother she seemed either totally resigned or compelled to acceed to her brothers wishes the scheming lunatic that he appears to be and went willingly no matter how much she might have not have actually wanted toactually i rather got the impression that any personality of hers mustve been subjugated in the past as she seems mostly vacant at the moment i hope and assume that that improves throughout the story from drogos point of view he was similarly doing what he would have expected presumably by their custom but was treating her gently with at least a modicum of dignity anyhoo long comment sorry about that but at this stage as someone with no knowledge of the books whatsoever thats how it seemed the show itself excellent i particularly loved the title sequence like a proper homage to that most enduring of fantasy tropes  the map at the front of the book all in all highly anticipating the rest of the series at the moment and at the moment im torn between whether brandon is dead or going to be crippled and resentful as he grows up probably the first but im hoping for the second "
"24" "martin77" 2011-04-21 "  hansomcab its ok ive found another one of your daily mail type quoteshbo has led the way with this filth via sparticus now we are regaled with even more visual and titilating viewing sky atlantic has to take some of the blame this stuff should be on a pay per view channel only excellent stuff "
"25" "martin77" 2011-04-21 " hansomcab  censorship is long overdue and will inevitable come back it needs to otherwise our western based society and its values will lack any moral credibilty at all  what a brilliantly funny daily mail type comment have you got any more  "
"26" "adz8" 2011-04-21 " decent enough first episode i have no knowledge of the books but i can see some interesting characters developing sean bean is typically strong and convincing as a leader and im particularly impressed by mark addy these were the only two who seemed in any way natural with the dialogue too often with these medieval middleearth type programmes or like lotr for example the dialogue is so rigid and unconversational and this was no exception disappointingly the pentos scenes looked horrible and although the intention is i assume to create a contrast between there and winterfell it was overdone so looks tacky and fake the nudity is at times gratuitous and although i have no moral objection it is often distracting also when nudity is actually required to create a sexual or intimate moment this is lost due to its overuse in other scenes costumes are excellent and i look forward to more scenes around the spectacularly created wall "
"27" "sharpeiboy" 2011-04-21 " ive read various comments about aryas name ive always pronounced it as on the tv how else could it be pronounced like urea westerose or westerross real question this this is almost like watching in retrospect the very first episode of buffy sorry or the sopranos knowing that it will stretch out for years and years "
"28" "sarabanda" 2011-04-21 " great comments everyone though not as many as id have expected i guess thats what you get for a show being shown on sky  what will we do when mad men also jumps ship later this year anyway my two cents big huge massive lover of the books beginning a reread as we speak and all in all i am quite satisfied with the results so far 1st episodes of anything are never a masterpiece and i dont judge a series by them with the exception of frasier sharpei boy know what you mean by having waited all your life for this the only minor quibble i have with the episode is the tower scene with bran being pushed it felt slightly rushed and how aryas name is pronounced at first i thought the person who said it had a speech impediment definitely getting the boxset when it comes out "
"29" "EddieLarkin" 2011-04-20 " hmm i think orgies and deaths are referenced in the books as occuring at dothraki weddings but maybe you dont read about them directly and although tyrion isnt introduced that way in the book it is a major point of his character that he uses prostitues a lot so id consider it more of a deleted scene from the books rather than an invention its not really enough to just say hes a bit sex mad show dont tell the ending scene though and the dany and drogo scene are in the book "
"30" "SmartyMcFly" 2011-04-20 " eddie  i would beg to differ take solace in the fact that the sex scenes were taken directly from the book not just added in for the sake of upping the viewership though im sure they couldnt have hurt it sorry  gonna have to ref the books here the scene of tyrion with the prostitutes at winterfell is not in the book  and that was the bulk of the boob count cant believe i just used the 2 words the wedding scene  i dont recall reference to the orgy that was going on either sure there is sex in the book most of it plot centred not always though  i really felt they pushed the sex for the first episode for the sake of it "
"31" "EddieLarkin" 2011-04-20 " 1 nudity no need for quite so many women to be naked and fondled by fullyclad men its disquieting take solace in the fact that the sex scenes were taken directly from the book not just added in for the sake of upping the viewership though im sure they couldnt have hurt it 2 prostitutes always shown having a right laugh on telly arent they youd think it was a brilliant career choice except in reality its pretty grim dont suppose we could see some grubby pissed off whores even in period drama dont worry if it sticks close to the book there will be a few whores with a lot less to smile about however we both follow the rule that any show needs to be given 4 episodes before ditching it and it has sean bean so shes hanging on in there critics say the show really finds its feet in episode 5 and that is the best episode by that point "
"32" "macster" 2011-04-20 " sharpeiboy think lola means jaime not tyrion god now ive got prince charming stuck in my head too "
"33" "sharpeiboy" 2011-04-20 " casting seems rather good but i cant take the queens evil brother seriously with that hairdo in every scene he was in i pictured charming from shrek brilliant lolawish id thought of that but i think you meant lord farquaad in shrek 1 seeing that he was a dwarf and had odd features whereas pc was based on rupert e even to the flicking of his hair odd but i could never actually picture tyrion physically on the tv he is quite easy on the eye but g r r m portrayed him as being grotesque  hideous good thing in a way because he is one of the goodies despite him doing x and y and z later on "
"34" "Pillowhead" 2011-04-20 " casting seems rather good but i cant take the queens evil brother seriously with that hairdo in every scene he was in i pictured charming from shrek this totally i havent read the books and am not really a fantasy fan but was intrigued by what id read about it being ambiguous person led drama and more like a historical epic then witches and goblins larking about with dragons thought it was a pretty solid start obviously when creating a whole world and history there is going to be an element of slowness to start with but i definitely want to see what happens next my gf was less impressed largely because of the quantity of boobs and exposition however we both follow the rule that any show needs to be given 4 episodes before ditching it and it has sean bean so shes hanging on in there "
"35" "lola465" 2011-04-20 " ive not read the series of books so came to the tv series blind trailers made me thing camp as a row of tents looks absolute pants  think ill watch it glad i did since i am genuinely looking forward to the next episode couple of 1st impressions1 nudity no need for quite so many women to be naked and fondled by fullyclad men its disquieting2 prostitutes always shown having a right laugh on telly arent they youd think it was a brilliant career choice except in reality its pretty grim dont suppose we could see some grubby pissed off whores even in period drama3 casting seems rather good but i cant take the queens evil brother seriously with that hairdo in every scene he was in i pictured charming from shrek "
"36" "72pel" 2011-04-20 " i meant this onepicasawebgooglecomalistair500bollocksauthkeygv1srgcnljtzos88kg4qe "
"37" "72pel" 2011-04-20 " im sorry i just couldnt resisthttpspicasawebgooglecomlhwebuploadunamealistair500aid55975756670961079 "
"38" "marktheowl" 2011-04-20 " i thought it was great i havent read the books but what we want from these types of dramas at the start is good acting ambivalence of motive great characters sex and violence im drawn in and although i kind of know what path things are likely to take im pretty sure sharpe heading south isnt going to end well and that the murderous incest types will have a good time before being found out i dont know how or in what order excellent shame some of us have to avoid murdoch via the interweb ps peter mannion "
"39" "EddieLarkin" 2011-04-20 " alwaladsome scenes dont make much sense maybe book readers can clarify what scenes did you feel didnt make sense "
"40" "sharpeiboy" 2011-04-20 " last comment underflow have thought the books sorry again have such depth and subtlety that the odd scene later in the series explains any mystery early on no scene can be understood without a mass of backstory that explains why people do what they do  who they do it to a virtue in seeing the inevitable boxed set in one sitting undoubtedly a great advantage in g r r ms way of writing which has really been prominent in the series such as it is so far  is that there is no victorian novel sort of writing that sums up a character in 3 paragraphs as soon as she appears you really have to immerse yourself in that world  hope that you understand it better in a few weeks sorry to have been typing so so much have been waiting for this to appear on the screen for most of my adult life  it is so far even better than my highest expectations night "
"41" "Underflow" 2011-04-19 " my hope is that hbo can rectify the problems with martins series  disjointed plot lines and commerically the length of time between books on the plus side like steven erikson martin has delivered characters that dont sit firmly on the side of good or evil  when stuff heats up later in the series i hope hbo plays this aspect for all its worth for me the first episode while giving out a good dose of information necessary for the back story it failed to explain the initial death  and the family connotations  that set the plot moving theres actually more sex and nudity than i remembered from the book but having watched rome and spartacus it remains retatively on the tame side overall i know its good because im part way through watching the episode again "
"42" "hcfd" 2011-04-19 " havent read the books but found this pretty easy to follow after wading through a season of explain nothing treme you get used to being a bit in the dark was strangely unmoved by the kid and the window in fact my first thought was i hope he doesnt fall on that cute little wolf my second was still thats one character wont be feeling up his sister i was also a little disappointed by the title sequence which i realise is very little in the scheme of things but hey they dish out emmys for it and hbo is usually so good at them all of that said i liked it i loved peter dinklage as ever and am heartened by the appearance of joseph mawle so why not "
"43" "SarahHughes" 2011-04-19 " alwalad actually the accents which are usually the sort of thing that drives me insane didnt bother me at all possibly because of the whole its fantasy thing sharpeiboy many but sadly this is probably not the place to go into them agree with you about the fantasy being treated in the same way as real life being a plus point though "
"44" "sharpeiboy" 2011-04-19 " as one person who read the first 34 books sorry and then had to wait and wait for the next one  then had to wait x 100 for this latest offering later on this year  it might prod g r r m to write more quickly because as things are going even my grandchildren would be getting their pensions when the series comes to an end if the tv series follows say the tudors there will be a real logjam in 5 years time one excellent thing is how fantasy is treated in the same way as real life as in the white walkers   treated in as valid a manner will be interesting when real elements of fantasy start winding in the plot sarahhughes any thought on the tower of joy "
"45" "alwalad" 2011-04-19 " i thought it was about a 65 in the grand scheme of things with an extra halfmark becaue it is the first episode  they really should have made it feature length as that would have given a bit more tension to it things that workedit looks great some wonderful performances especially from peter dinklage and mark addy excellent twist at the end  have never seen a kid defenestrated in a fantasy show before things that didntaccents are occasionally all over the shop some dialogue is a little stilted especially in the first scene some scenes dont make much sense maybe book readers can clarify "
"46" "allochthonous" 2011-04-19 " i thought nicolaj costerwaldau did in fact do a pretty good job conveying jaimes ambvialence in the last scene as he looked between bran and cersei  i think it came across that he shoved bran because cersei wanted it rather than doing it entirely of his own volition i agree that removing the consent from danys wedding scene was a real mistake and it seems odd to do it for no reason theres plenty of nastiness in the books without adding to it in this instance "
"47" "Werthead" 2011-04-19 " the significance of the wolf dying with a stags antler wedged in its throat will become clearer later neither of those teasers was necessary and if anything saying things like that will just encourage people whove read the books to post spoilers in the comments which they have been specifically asked not to could you act as if you havent read the books perhaps actually in the case of the stag and the wolf i think the comment was about later in the episode were told outright that the direwolf is the symbol of house stark so the question then is what does the stag represent "
"48" "SmartyMcFly" 2011-04-19 " just so you know that it is worth sticking with hbo have just confirmed series 2 is to go ahead with filming this summer  autumn "
"49" "SarahHughes" 2011-04-19 " also grayfox  what did you think of it as a television programme then "
"50" "SarahHughes" 2011-04-19 " clm76  duly noted its definitely hard to strike a balance i do however have someone watching it with me who not only has no idea whats going to happen but generally spends a lot of time mocking my love of fantasy by saying alchemy while making strange hand gestures he actually loved the first episode despite this so hopefully the fact im watching it with someone who has no idea of the plot will help me keep the rest of the posts spoiler free regarding what i wasnt keen on  i do honestly think the pentos scenes are going to be difficult to pull off without making less fantasy obsessed viewers crack up at times theyre just a little more overripe than the parts set in westeros and that scene with the lads hanging out half naked could have come from an eighties pop video but youre right these are by and large nitpicks sorrison its a hard act to balance because there are some subtle touches that might get missed then again i think over all missing them wont spoiler the show so i should probably leave them out sharpeiboy guilty as charged it was a silly in joke and one i couldnt resist but consider my wrist well and truly slapped "
"51" "MoreTears" 2011-04-19 " breaking news hbo has just announced that the show is renewed for a second season and to think somebody on the other guardian got thread yesterday was predicting swift cancellation "
"52" "sorrison" 2011-04-19 " i think knowledge of the books can provide a bit more understanding as to whats going on and also pinpoint vital bits of information that may be easily missed by someone who has not read the book but i would agree hinting at things that become more vital later is probably a tad too far i was watching it last night with my 2 of my flatmates that had not read the book and one which had and on conclusion the immediate question was oh my god does he die and to say anything is to give things away "
"53" "sharpeiboy" 2011-04-19 " l r  j  this is really tongue in cheek  would escape people who knew the books well let alone a tv audience i think george r r martin is either quietly revelling in it or quietly furious about it  the ultimate injoke  a bit like the answer to the world  everything being 42 if those were teasers then the g is playing a murky game havent come across the formula since i haunted the message boards of the series many years back if anyone thinks this post is real abstruse nonsense it is because it is written for few people one thing i would say re the books v the tv series is that it would have been so easy to make a mess of the tv series because of the books  am amazed that hbo has made such an excellent series that would stand out if the books had never been published a true first "
"54" "CLM76" 2011-04-19 " i enjoyed the pilot hugely i think sarah hughes is spoton about what worked and very picky about what supposedly didnt in fact i thought the excellent pacing helped the targaryen plotline fit in almost seamlessly  they are separate but involved and they werent introduced too early and fair play to sky for showing it with only one ad break  the pace was minimally disrupted many peoples nitpicks seem to be this is different from how i imagined it when i read the book surely you must have been expecting that the only thing i would ask from this episode by episode blog is less of this please his illegitimate son jon cue an army of fans crying l r  j dont worry this will make sense later maybe the significance of the wolf dying with a stags antler wedged in its throat will become clearer later neither of those teasers was necessary and if anything saying things like that will just encourage people whove read the books to post spoilers in the comments which they have been specifically asked not to could you act as if you havent read the books perhaps "
"55" "grayfox" 2011-04-19 " will people stop going on about whats in the book and whats not in the book this is a tv blog "
"56" "macster" 2011-04-19 " favourite character so far is ser rodriks whiskers extraordinary "
"57" "exmanc" 2011-04-19 " sharpeiboy despite my long residence in sweden i still prefer to read works of fiction in english being somewhat impulsive i just went ahead and ordered the whole seriesincluding the new book out in july from amazon pretty cheap 380 kr 35 incl postage "
"58" "SmartyMcFly" 2011-04-19 " ive read the books multiple times but trying to keep comments to tv show only overall i was impressed and enjoyed it as already mentioned  the pentos  wedding storyline seemed a bit detached from the other proceedings as it does in the books i found some dialogue a bit clunky and it veered dangerously close to fantasyesque at times most of the time it was fine though actors were almost uniformly good with hints at great performances for episodes to come so many familiar faces in there and more to come pacing was slightly erratic and it never seemed to quite flow  but i think that was to be expected given the density of plot and numbers of characters blend of cgi was done pretty well  with slight exception of bran climbing atop the castle  which did look a bit obviously backdropped my biggest gripe with the show  tbh  is the gratutious sex and the portrayal of the rape at the wedding they appear to have upped the number o and increased the graphicness of the early scenes  and i dont really know why  other than for salaciousness would love to know what people make of the characters so far "
"59" "sharpeiboy" 2011-04-19 " exmanc kampen om järntronen forum publisher about 5 years ago "
"60" "NearlyHeadlessNed" 2011-04-19 "  hansomcab comic geniusseriously though if youre offended by a show then try not watching it rather than calling for censorship its what i did with deadwood "
"61" "exmanc" 2011-04-19 " i really enjoyed the first episode even though i had not read the booksin fact living in sweden  i hadnt even realized it was based on a book which upsets me a little as i always prefer to read the books first before seing it on tv  cinema "
"62" "SarahHughes" 2011-04-19 " werthead  its an interesting argument because i never felt of it as down played in the books what i thought was that we saw everything from danys point of view and she was terrified and followed her brothers belief that drogo was a savage and then was surprised by the fact that he wasnt what shed expected the problem is that i dont think you can pull that trick off on a tv show very easily because youre not in the characters heads as much i certainly do think theyre going to struggle to move the relationship on believably after such a brutal start "
"63" "SarahHughes" 2011-04-19 " masterstroke  im not sure how to address this in the blog  and admittedly im guilty of it at one point in my post for which i apologise i do think we should try and discuss it apart from the book ie does it work on its on as a standalone show for my part i think so but id be interested to know what others thought alcockell  the first episode could certainly have done with being a little longer boardwalk empire got a feature length start after all just because theres so much to explain i think it would work well watched all in one block certainly although thats only based on how detailed episode one is everyone ok nudity count it is next week i agree that it seems a little gratuitous in parts sharpelboy im sorry i thought it was still obscure enough not to matter plus there are two other possible arguments but in retrospect misjudged oh yes and the other scene i should have singled out because i thought it was really well done was the part between ned and robert in the family tomb addy and bean struck just the right amount of rueful nostalgia for what might have been "
"64" "Werthead" 2011-04-19 " i havent read the books so come to the tv series clean of all that i have one question is the sex in the book as nasty as shown last night as mentioned elsewhere this is a big departure from the books where the drogodany relationship is hands down the most controversial point of discussion between fans the relationship is deliberately played ambiguously raising questions about consentbutbeingpressured the age of consent in a medievalesque society versus our own and so on but in the book the author arguably backpedals a little bit on the unpleasant aspects of the arranged marriage by having dany get into it a bit and be attracted to drogo in the tv series theyve decided to treat it more brutally ive seen mixed reactions to this some feel that the author undersold the scene in the book by trying to make it as nice as it could be under the circumstances rather unusually for him it has to be said and others think that by making this relationship apparently more unpleasant and abusive from the start it makes it much harder to come back from i really really hope that the book crowd and their continual spoilers go away this is going to be a problem on all sites that cover the series especially since you also have tv viewers asking bookreaders for clarifications of certain points which may then spoil the books if they decide to read them later and its an area where the tv series goes in a different direction its easy enough to avoid spoiling future developments but its difficult to know where to draw the line when talking about backstory or motivations "
"65" "masterstroke" 2011-04-19 " i really really hope that the book crowd and their continual spoilers go away "
"66" "TAFKAJamie" 2011-04-19 " macster the bath scene is i think actually toned down from the relevant scene in the book where viserys is a bit more handson and i suspect will also serve as visual prefiguring of a key scene for daenerys later in the series not in reply to you specifically i also think that the rougheningup of the first danydrogo sex scene is there to allow his character to have some kind of story arc softening towards dany as the show progresses cos he doesnt really get much to do in the book thought the changes that were made were largely quite sensible ones and that the general presentation of story elements is rather smart  at this point in the book you know or you think you know roughly as much as viewers of the series should "
"67" "hellcat" 2011-04-19 " i agree with those asking for a tit count not least because most of the nudity except for dany and khal drogos wedding night seemed calculated and gratuitous shit guys its an hbo show without a bumshot cautiously optimistic so far though the plot was much too busy but given the source material i think that was necessary bean addy and dinklage are predictably terrific kudos to the kid playing arya as well the kid playing joffrey is perhaps too obviously punchable im a fan of the books but not of daenaerys targaryen i felt sorry for her in the beginning but any and all layers of personality have been gently exfoliated from her lovely hide a word of praise for emilia clarke though shes nothing like as annoying as her character "
"68" "macster" 2011-04-19 " thought the scene at the wedding was toned down from the book but otherwise the sex seems to have all been turned up a bit  i thought the bath scene was nothing but gratuitous still not as gratuitous or as stupid as spartacus though still if i remember the books correctly it should tone down a bit for the next few episodes on the whole its well done well put together wellperformed now weve got to wait for the plot to kick into gearas usual with hbo shows "
"69" "DrPretorius" 2011-04-19 " apologies i made an error myself i mean that hbo didnt make spartacus though obviously it wasnt sky either "
"70" "DrPretorius" 2011-04-19 " hansomcab this has to be a troll appropriately enough for such an entertainment it just seems so whitehousian and uninformed  sky didnt make spartacus sky atlantic is a pay channel  that i refuse to believe its sincere "
"71" "sharpeiboy" 2011-04-19 " giggsyschesthair the books have a lot of 13th14th century influences with notions of chivalry  honour  peasants  villeins women were perceived as potential marriagepartners quite a lot of prostitutes but that is par for the course if you have a lifeview of one of the major houses plus ca change i think cirsei doesnt like this status quo but as yet can do little about it look at her sideways glances at her husnand the king michelle fairley was perfect in the books i found it difficult to give her a face but no longer "
"72" "alcockell" 2011-04-19 " im one of those who only has freeview  and was hoping this was going to come onto the bbc or channel 4 but am waiting for the dvds or for hbo to consider a deal with seesaw to enable a wider audience linux users etc to stream the content independent of sky cos playout clients based on iplayer tech work better on a wider range of kit  sorry rupert but the beeb is way ahead of you there from what i have read it would appear that there are likely to be quite long previously on chunks at the top of each episode consequently might there be call for hbo to splice each series into effectively a multidisc feature film similar to how columbia did with das boot when the full series was released on disc 6hour series turned into about a 5hour film considering that i saw battlestar galactica off the dvds i watched the whole series over 23 days or offer that mode of traversing each disc cos if its going to be that immersive it sounds like the kind of thing id want to watch in one hit thoughts "
"73" "CB666" 2011-04-19 " gups plus the scene at the wedding which ended up with the fight "
"74" "Chojinalpha" 2011-04-19 " hey look when i said chubby i meant i think of her as rake thin in the books like a wisp of a girl that was all actress had a regualr body "
"75" "Gups" 2011-04-19 " giggsy i think there were three sex scenes in the show last night tyrion the dwarf and the prostiute whcih didnt seem that nasty to me but i dont recall being in the book cersei the queen and jaime nasty in the sense that its incestous but not otherwise and drogo and daenerys the last appeared as rape in the show but in th ebook she is initially scared but he treats her very gently and intercourse is consensual this was probably the biggest departure from the book in yesterdays episode thats not to say that there isnt a lot of unpleasant descriptions of rape etc in the books "
"76" "Corrective" 2011-04-19 " thought it was very well done and as someone with no knowledge of the books i loved the final scene brilliantly dark and unexpected and a good sign of things to come cant believe some commenters comparing it unfavourably to spartacus on dialogue acting direction design scope story action and pretty much any other area you want to measure game of thrones looks infinitely better than the juvenile sub300 crapfest that is spartacus "
