"author" "date" "body"
"30" "molari" 2012-05-31 " scotianova  i give up i genuinely dont know if im not explaining myself or youre being willfully obtuse on topic  not a lord yet but jon snow as owen hargreaves just for the physical resemblancemelisandres weird shadow demon baby  joey bartoncersei  roberto mancini "
"31" "SarahHughes" 2012-05-31 " ha yes it does should really have checked back but i lacked time and did rate kerr logans brief performance "
"32" "SarahHughes" 2012-05-31 " to be fair it wasnt entirely negative i admire his don quixote like tilting at windmills as i do stanniss refusal to admit defeat "
"33" "sophia89" 2012-05-31 " fanbloodytastic episode genuinely the first episode from either series where i wasnt bothered by the changes from book to screen the whole shebang was as compelling as it was in the book bang on form tyrion cersei shae sansa and joffrey aaargh joffrey i hate you such a good episode that i didnt even realise until just now that we didnt see a hint of arya and i love her "
"34" "Sinequanone" 2012-05-31 " ahhhh now we understand your negative reference to arsene wenger a while back  "
"35" "gareth69" 2012-05-31 " i apologise if you did mention wilko in a series 1 blog but i cant remember it if you did sounds like a leveson witness overall i thoroughly enjoy your entertaining got blogs "
"36" "Kyle1982" 2012-05-31 " he has said he wont be introducing any new characters so i suppose we can just looks forward to having all these be bumped off over the course thatll be fun i think the addition of many of the new characters threw a lot of people but i loved feast for its intricacy and very westeroscentric plot i think dance lost it a bit in many parts but it was enjoyable in large sections obviously we cant say too much here "
"37" "Silgen" 2012-05-31 " tyrion lannister  alan pardew not much expected of him but hes punching way above his weight i suppose that means graham carr is bronn "
"38" "ScotiaNova" 2012-05-31 " molari31 may 2012 1201pmplease try to understand the difference between seeing the extremely sensitive information and seeing some refernce to its existence or what kind of information it is what i cant understand is your need for such specific information    do you think aarhaarh is stealing your story ideas or somethingyou think george has that specific information as to the beats of everyones stories    the meandering and lengthening of the narrative would suggest otherwise    "
"39" "SarahHughes" 2012-05-31 " harry redknapps a cockney littlefinger finger in every pie and cant stop telling people what he thinks even when they havent asked him not that im an occasionally bitter spurs fan in any way shape or form "
"40" "molari" 2012-05-31 " scotianova while i dont doubt the accuracy of what you say it is still lacking specifics  eg in this link martin explains that he has given character endings to the producers please try to understand the difference between seeing the extremely sensitive information and seeing some refernce to its existence or what kind of information it is "
"41" "SarahHughes" 2012-05-31 " i abjectly apologise youre quite right i should have referred to him my reason for not making him random brit this week despite the chilling presence is that i thought id done him last year i certainly meant to because of the dr feelgood connection "
"42" "ScotiaNova" 2012-05-31 " my point was why would the extremely sensitive information be available anywheregeorge rr martin has said in print and audio and video interviews that hes told them the endings for every major character    do you expect him then to share that information publiclythe point is they have enough information to complete the story should the original author be unable to do so    with that authors blessing for the time being people do and can have falling outs "
"43" "BeesSting" 2012-05-31 " wonderful episode loved the wildfire explosion tyrion bron  varis continue to steal the show i think the house of the undying is going to feature large in the last episode should be fun "
"44" "gareth69" 2012-05-31 " i cant believe that sarah hughes continues to ignore the silent but chilling character of ser ilyn payne this week waiting patiently to dispatch the women folk should stannis and his men take kings landing and want to exercise their rape and pilage rights the chartacter is played by wilko johnson once of dr feelgood many moons ago "
"45" "Belfast77" 2012-05-31 " ok enough lets put this to bed  that was rubbish a listless dreary hour of drivel that im kidding it was utterly utterly awesome a relentless thrilling hour of drama that had me on edge of my seat throughout the entire episode because in this show you can never really be sure i have only read the first book who is going to survive and who is going to get their head chopped off in half etc probably the best hour of tv i have ever seeni am already looking forward to watching it again for tyrions rousing speech the hounds fear of fire stannis the one man army joffers sliding off to hide the truly frightening distruction of the fleet cersei and her poison the sheer width of tywins shoulders the list goes on more please more more more "
"46" "5432Hun" 2012-05-31 " i really enjoyed a feast for crows i happened to enjoy all the characters a dance with dragons was quite dull in parts and a bit of a sprawling mess pretty much the same here grrm has obviously lost a bit of control over the narrative and adwd is the weakest of the books but overall im still enjjoying them i should say as well that imho affc and adwd both improved on second reading the new characters were less jarring and possibly as a result it felt much more like the books were a logical narrative extension of what had gone before now that the story has probably spread as wide as it can i hope grrms writing will tighten up as the plot lines come back together towards the conclusion "
"47" "5432Hun" 2012-05-31 " yes that seems to be clear now  also seems that tywin might be granted freedom of the city by his grandson lol given the fact tywin considers jaime a bit of a disappoiontment one can only imagine his opinion of that psychotic little shitbag of an abomination joffrey i sincerely hope we get to see him put joffrey firmly in his place "
"48" "molari" 2012-05-31 " following sarahs apt comparison of stannis with arsene wenger i started wondering which other premier league managers could be compared to lords of westeros tywin  alex ferguson obviouslyned  mick mccarthy others "
"49" "molari" 2012-05-31 " scotianova thanks for the slightly patronising response i have still not seen anywhere a breakdown of what grrm has shared with the tv series producers eg drafts of chapters book synopsis character arcs etc how would knowing the level of this information be spoilers i can quite easily believe that this information exists somewhere on the internet my point was simply that while people often refer to the producers having this knowledge the depth and type havent been explicitly stated in anything ive read im happy to be corrected if you have a link to something though "
"50" "Kyle1982" 2012-05-31 " i really enjoyed a feast for crows i happened to enjoy all the characters a dance with dragons was quite dull in parts and a bit of a sprawling mess but if you take them both as one timeline as you should then theres enough to set up two books worth of lovely chaos i should think theyll hbo split a storm of swords in to two series and then amalgamate certain events from feast and dance into one or two series by which time winds of winter will be out the series may catch up the bookswhat then dual narratives possibly "
"51" "TheNorthRemembers" 2012-05-30 " i thought in history peace treaties were often sealed by marrying off members of the principal families yes  i agree but usually after a peace settlement i guess not whilst at each others throats in any case the trailer for ep 210 shows sansa talking to littlefinger in kl as this is a publicly available trailer this is not a spoiler so that clears up the question of whether she went with the hound yes that seems to be clear now  also seems that tywin might be granted freedom of the city by his grandson lol "
"52" "scandibaby" 2012-05-30 " you had me at talky but you won my heart at flash a bit of leg "
"53" "scandibaby" 2012-05-30 " there speaks someone whos seen i claudius shed be terrific "
"54" "scandibaby" 2012-05-30 " point taken im just happy someone acknowledged one of my posts a first cheers "
"55" "scandibaby" 2012-05-30 " thanks for this despite having this much imagination about headey he really doesnt have any shite calls out to shite "
"56" "scandibaby" 2012-05-30 " and you base these conclusions upon personal experience with the actress in your dreams "
"57" "scandibaby" 2012-05-30 " i wondered this immediately too wtf "
"58" "5432Hun" 2012-05-30 " thanks for this response  yes the idea of marrying off sansa and joffrey when both families are at war with each other does seem odd im intrigued that she possibly did not take the opportunity to escape with the hound we are still not sure about that but such an escape would have made an interesting parallel journey to that of arya with yoren i thought in history peace treaties were often sealed by marrying off members of the principle families in any case the trailer for ep 210 shows sansa talking to littlefinger in kl as this is a publicly available trailer this is not a spoiler so that clears up the question of whether she went with the hound intriguing clip of arya in the trailer too if it means what i think it does then thats a good development in my view "
"59" "JimTheFish" 2012-05-30 " thats fair enough and good points all i think the original poster was raising a pretty interesting question but i do think it was phrased a bit too much in that annoying pomo academic jargonese "
"60" "SimonEssex" 2012-05-30 " talky horsey talky hangy fighty shouty this many frosty khaleeeesssiiii thats my summary of it but if you want me to flash a bit of leg heres the series finale preview httpwwwyoutubecomwatchvs9ocwia9vfu "
"61" "Dryhtscipe" 2012-05-30 " no i told you off for trotting out a tired cliche response "
"62" "TheNorthRemembers" 2012-05-30 " certainly a sansajoffrey marriage hasnt made a huge amount of sense for some time   with winterfell no longer in stark hands it makes even less sense at this point what might happen to sansa if she doesnt marry joffrey  especially ifwhen jaime returns to kings landing andor it becomes known to the lannisters that he is no longer in stark hands well i suppose that might depend to a large extent how much power tyrion still holds at the time id trust him to keep his word  return sansa to the starks but cersei or tywin of course i know what actually happens but its still fun to speculate based only on the tv stuff so far i hope we get at least some answers next week thanks for this response  yes the idea of marrying off sansa and joffrey when both families are at war with each other does seem odd im intrigued that she possibly did not take the opportunity to escape with the hound we are still not sure about that but such an escape would have made an interesting parallel journey to that of arya with yoren "
"63" "Sinequanone" 2012-05-30 " i want a special mini series just about bron then again i would like a special mini series about brienne and one about arya ummm maybe one about tywin in his youth er etc etc o "
"64" "Ivesy3000" 2012-05-30 " wasnt that great the battle was more smallscale than my cock "
"65" "ScotiaNova" 2012-05-30 " molari 30 may 2012 314pm scotianova  ive heard people refer to this a few times but not seen any direct quoteslinks which state it clearly let alone exapand on how much detail was given however    youre clearly able to use the internets as your responding to a blog here    do a little searching pretty sure most aarhaarh interviews over the last few years mention it    how can there be clear explanations of how much theyve been told and in how much detail without revealing spoilers "
"66" "Foom" 2012-05-30 " beryl reid would have made a lovely queen of thorns is prunella scales still acting "
"67" "Sunburst" 2012-05-30 " you have a very interesting conception of interesting but thats legitimate 30 of customers on amazon agree with you 70 on the other hand think the book is bad those are roughly the same people who love the first three books i thought a dance with dragons was one of the worst books i have ever read it bored me so much i was furious i actually returned it to the bookshop and asked for my money back they gave me three books instead for that overpriced gigantic lump of nonsense "
"68" "badger1969" 2012-05-30 " if he continues this way and hes firmly convinced that the unmitigated disaster called a dance with dragons is the best book he has ever written hell finish the series all right if he lives to the age of 120 in excellent health a lot of people seem to slag off both a feast for crows and a dance with dragons but  although i saw their point completely with crows i really enjoyed most of dragons i suppose this had a fair bit to do with dragons having more characters i really liked in it but still the story progressed to my mind not in any way i might have expected  or even wanted  it to progress at the start but still in interesting  unexpected ways "
"69" "badger1969" 2012-05-30 " so its not possible to enjoy something and employ your critical faculties on it at the same time i think youll find it is and whats more makes what youre watching doubly enjoyable it certainly is possible to do both i just found the particular post i was responding to a bit ott in the way the poster chose to talk about fantasy tv in general judging a tv showepisode as goodbad  analysing why is one thing worrying that the popularity of the fantasy genre might somehow be bad for society  which is how i read the post  seems like another i suppose i feel the same when i read people condemning the popularity of downton abbey because it must mean that the people who enjoy it are endorsing the class society at least someone raising that argument makes some sense to me  even if i think its total nonsense it may be that i misinterpreted the original post completely though given the number of long words the author is either way smarter than me or just swallowed a dictionary quite possibly both "
"70" "badger1969" 2012-05-30 " what do you all think about the question books versus tv series will the tv make grrm write faster or will the tv series really overtake the books at some point i predict some stand alone miniseries in the shows future  maybe 2 more years of the tv show first  for sure up to the end of the 3rd book roughly but sometime after that  i can see at least a prequel miniseries with a young ned  robert  rhaegar lyanna etc revealing the events of 17 years earlier obviously this can only be done once grrm has revealed all the key stuff in the books andor is happy to have it revealed in addition  depending entirely on how the story is planned to progress in books 6 it might well be worth telling the stories of dorne andor the wider world of the iron islands separate to the main story thats assuming that either or both of these strands are ultimately crucial to the whole story in other words that you cant just omit large chunks of storycharacters entirely "
"71" "badger1969" 2012-05-30 " do we know if the idea of marrying joffrey off to margaery tyrell ever came to anything the idea was i think to get the tyrells and the knight of flowers on side with the lannisters since from last nights episode the tyrells seem to have thrown their lot in with tywin lannister anyway do we assume that joffrey is now to tie the knot with margaery if so that would put sansas future with joffery in even more doubt a very good question but  as has already been indicated by a couple of earlier replies  it does rather highlight the problem with this being an adaptation of a book rather than an original series its the sort of thing you might see discussed ad nauseum if it were an original series i must admit i thought the idea had been mentioned already on tv  maybe by tyrion  if it hasnt maybe discussing it is more questionable  though i dont see theres too big a problem discussing differences between the tv  the books when its discussing past events   missing characters as long as it doesnt lead to too much discussion of future events  other than pure speculation i assume we will find out next week the details of the deal between the tyrells  the lannisters  presumably brokered by littlefinger after he left harrenhal this may or may not involve margaery  joffrey certainly a sansajoffrey marriage hasnt made a huge amount of sense for some time   with winterfell no longer in stark hands it makes even less sense at this point what might happen to sansa if she doesnt marry joffrey  especially ifwhen jaime returns to kings landing andor it becomes known to the lannisters that he is no longer in stark hands well i suppose that might depend to a large extent how much power tyrion still holds at the time id trust him to keep his word  return sansa to the starks but cersei or tywin of course i know what actually happens but its still fun to speculate based only on the tv stuff so far i hope we get at least some answers next week "
"72" "Sunburst" 2012-05-30 " since most fans of the series have been able to pinpoint the flaws in those two books im fairly confident a team of top television producers will be able to do likewise oh if only the problem was to pinpoint the flaws in those two books those books are the flaws 1700 completely superfluous pages instead of bringing the narrative forward they slow it down and push it back either skipping from book 3 to book 6 or inventing a whole new storyline after book 3 might work though i trust benioff and weiss far more than martin martin is a very imaginative guy with great flair for dialogue and plot twists but when it comes to the overall construction of the entire narrative hes proven himself to be absolutely incompetent his original plan was to write a trilogy now his original first book of that trilogy has mushroomed into 5 books of eight hundredone thousand pages each his original idea for one book mutated into 5000 pages if he continues this way and hes firmly convinced that the unmitigated disaster called a dance with dragons is the best book he has ever written hell finish the series all right if he lives to the age of 120 in excellent health "
"73" "Heavycola" 2012-05-30 " wilko johnson those mad staring eyes are unmistakable "
"74" "Silgen" 2012-05-30 " indeed i remember a james burke program in the late 70s called if memory serves connections he hung a pig carcass up on a scaffold and took a swing at it with a broadsword and basically cut half way through it only stopping when the blade smacked against the spine granted the pig wasnt wearing chainmail but old burkey wasnt exactly the medieval warrior type either and it wasnt hard to imagine that some giant whod been swinging a sword all his life could cut a man in half also theres the story of the anglo saxon huscarl at the battle hastings told by the norman victors so there may be some truth in it said huscarl wielding a twohanded battle axe is said to have cut through a man in chainmail from neck to groin through the saddle to kill the horse underneath "
"75" "Courtjezter" 2012-05-30 " that is what i was thinking as splitting the book over 2 seasons seems the most likely "
"76" "Haru" 2012-05-30 " my guess is a certain dornishman but that is just a guess a good guess he can easily be kept back for the fourth season though depending on how they set out the chronology of events "
"77" "Sinequanone" 2012-05-30 " i can t remember what size sword the hound uses i can find it believable that a six foot long two handed sword can cut a man in half there is some talk that this could be done with a katana too its actually a tendency of historians to underestimate the power of medieval weapons for many years the power and size of the english long bow was underestimated until they found some perfectly preserved in the mary rose shipwreck the average size of the mary rose longbow was 6 foot eight inches with some as long as 6 foot 11 inches the poundsforce of these original bows was 2 or 3 times that of modern longbows "
"78" "molari" 2012-05-30 " scotianova  ive heard people refer to this a few times but not seen any direct quoteslinks which state it clearly let alone exapand on how much detail was given however    given the decline in quality and increase in selfindulgence of the later books vs the high quality of the new scenes written for tv would it neccesarily be a bad thing for the final couple of tv seasons to be produced without a book to base them on should knock wood grrm not actually survive to finish writing asoiaf we might get something considerably more cohesive and concise "
"79" "Silgen" 2012-05-30 " after the seasons covering feast for crows and a dance with dragons i suspect the network will cancel the show as the viewers will be bored to tears and the ratings will collapse i disagree mixed together with all the fat pared off theres enough there for at least one good season possibly two what may cause hbo to cancel the series is the increasing budget for gsi and it can only get worse with twow and ados besides i absolutely refuse to let hbo cancel the series before lena hedley get to do a certain walk "
"80" "Courtjezter" 2012-05-30 " my guess is a certain dornishman but that is just a guess "
"81" "Haru" 2012-05-30 " after the seasons covering feast for crows and a dance with dragons i suspect the network will cancel the show as the viewers will be bored to tears and the ratings will collapse since most fans of the series have been able to pinpoint the flaws in those two books im fairly confident a team of top television producers will be able to do likewise eg in adwd there are about five chapters dedicated to one characters journey from one part of the world to another which id imagine the tv show will cover in three or four scenes its pretty likely that some of the less interesting characters will either have their roles minimised or be written out altogether we may already be seeing this with the casting details for the next series  theres at least one character missing id be annoyed to see left out "
"82" "Sunburst" 2012-05-30 " well get an end to the tv series hbo willing hbo willing thats a big if after the seasons covering feast for crows and a dance with dragons i suspect the network will cancel the show as the viewers will be bored to tears and the ratings will collapse "
"83" "Courtjezter" 2012-05-30 " grrms characters need to take a leaf out of stephen kings characters in the dark tower and pay him a visit  no that just may push him closer to the grave imagine the mountain or the hound turning up at your door roland deschain was never that intimidating "
"84" "ScotiaNova" 2012-05-30 " well get an end to the tv series hbo willing as both producers have been told how the story ends for all of the major characters    "
"85" "Sunburst" 2012-05-30 " sometimes i get quite afraid he might die before he finishes the books considering how ridiculously slow he is its a strong possibility and then what then no conclusion of the story ever "
"86" "TopTroll" 2012-05-30 " not that theres anything wrong with girly screaming mind im quite partial to it on occasion yeah ive totally done it too "
"87" "TopTroll" 2012-05-30 " damn straight dont come near me with ya trite mainstream propaganda gripping stories character driven plotlines ha i watch things i cant be sure even exist "
"88" "5432Hun" 2012-05-30 " as actresses all of maggie smith judi dench or helen mirren would of course do a fantastic job none of them feel quite right to me though and i doubt if theyll be able to get such high profile actresses for a supporting character "
"89" "Silgen" 2012-05-30 " yes indeed i was wondering what they were gonna do with bran and rickonand as someone on the comments blog for that article says maggie smith would do a fab queen of thorns  or helen mirren let the fantasy casting begin both would be great as qot as would judi dench but my choice would be sian phillips "
"90" "thorngirl" 2012-05-30 " yes indeed i was wondering what they were gonna do with bran and rickonand as someone on the comments blog for that article says maggie smith would do a fab queen of thorns  or helen mirren let the fantasy casting begin "
"91" "thorngirl" 2012-05-30 " grrms characters need to take a leaf out of stephen kings characters in the dark tower and pay him a visit  interesting that many of you were happy about the rains of castermere  my husband turned to me and said see this is why i dont like fantasy all the bloody songsand thats the man who got me into robert bloody jordan "
"92" "JimTheFish" 2012-05-30 " so its not possible to enjoy something and employ your critical faculties on it at the same time i think youll find it is and whats more makes what youre watching doubly enjoyable "
"93" "JimTheFish" 2012-05-30 " what absolute bollocks how do you know shes vain know her personally do you besides name me an actress who probably isnt a little bit vain at some level its also called selfawareness and a necessary prerequisite of the job personally i think shes been excellent in this series vastly outshining her work in movies although her performance as cersei is gradually eroding my ability to watch her in the sarah connor chronicles in quite the same way again "
"94" "TheFatCaptain" 2012-05-30 "  dtyhtscipe those things are an entirely different kind of fantasy not really in the got world there exists both dragons and men with enough freakish strength to chop other men in half or maybe its just that people in the gotverse have softer flesh and weaker bones than human people in our reality rendering them more prone to being chopped to bits whatever the explanation you prefer  got isnt our universe plus xy and z its another place with its own rules i am however vastly amused that this trite old remark often run out at complaints of physical unrealism in fantasy stories relating to combat especially was recommended by 85 people as i say physical realism doesnt apply as what were watching isnt our world 85 people agree that griping about unrealistic battles in a fantasy world is pedantic and pointless and you find this amusing ok "
"95" "Drewv" 2012-05-30 " this is what people keep telling me about moorcock that it is an exception to this rule in fantasy which possibly makes it the type of fantasy that briar is looking for sadly i prefer to consume the genre in adapted forms so like you i am doomed to hope and wait "
"96" "Drewv" 2012-05-30 " sometimes people dont understand what i say but thats because im foreign so am i and i think that both of us are doing rather well "
"97" "Drewv" 2012-05-30 " just relax  enjoy it ffs i enjoy it in two ways first as popular entertainment and then as an object of cultural criticism mathematically speaking therefore you might say that i enjoy it more than you "
"98" "justanotherchilli" 2012-05-30 " wow i have no idea what that means youre truly an intellectual sometimes people dont understand what i say but thats because im foreign "
"99" "MarSane" 2012-05-30 " have you seen how old grrm is he needs to get these novels finished sharpish i completely agree sometimes i get quite afraid he might die before he finishes the books and then what there is an interview with him up on youtube from the thronescast series where he mentions he plans on living another twenty or thirty years after he has completed the book series he was born in 1948 and it took him six years to write a dance with dragons wow ambitious what do you all think about the question books versus tv series will the tv make grrm write faster or will the tv series really overtake the books at some point "
"100" "sunnyone" 2012-05-30 " have you seen how old grrm is he needs to get these novels finished sharpish umm some among us would not consider grrm old "
"101" "sunnyone" 2012-05-30 " i think they must read this blog over at sky for reasons i wont reveal oh ok i wanted to record 56 up i watched the ep but also recorded the second screening which happens at some ungodly hour o tuesday morning lo and behold when i watched the recording there was no voice over the final credits and i could hear the full gloom of the rains of castamere "
"102" "Haru" 2012-05-30 " did you just tell me off for being too mainstream oh dear "
"103" "Courtjezter" 2012-05-30 " have you seen how old grrm is he needs to get these novels finished sharpish apparently he has turned in his script for episode 7 of season 3 though it is titled autumn storms "
"104" "5432Hun" 2012-05-30 " well ive finally sobered up returned from north wales and watched the episode not going to repeat all the praise already posted havent read all the comments anyway just a couple of thoughts jack gleeson is turning into one of the best things in this show the counterpoint between his bravado ordering sansa to kiss his sword ooerr and his cowardice in the face of the enemy was great and entirely believable joffrey is such an irredeemably psychotic little shit that he could easily descend into a caricature eg jack nicholson eating the scenery as the joker which for some reason people find watchable gleeson has given us someone appalling but still complex and human the wildfire explosion  i was a bit relieved they nailed this they were never going to be able to reproduce what happens in the book but i was worried this might turn out to be a bit of a damp squib literally one tiny criticism  not even a criticism really just one of the downsides of telling a complex story over 10 episodes i dont think we had enough time to invest in a character like mathos seaworth and as a result his death didnt mean a lot to me its a shame but there we go "
"105" "Silgen" 2012-05-30 " superb episode brilliantly scripted by grrm id love to see mr martin script more episodes next season though book fans may recoil in horror at the thought of him doing anything other than writing the winds of winter 247 so heres my modest proposal george martin should write the scripts for all the episodes next season and the season after that and so on until he finishes a dance with dragons and then he should just carry on and finish the song of ice and fire in tv form he can write the last two books afterwards and meanwhile theres no problem with the series running out of books and we all get to see at least some closure to the saga just a thought "
"106" "JusticeTeam" 2012-05-30 " its no surprise that shae came across much better in this episode than she has previously grr is on record saying that her character was one of the things that he wasnt the way he would have done it so naturally in an episode he wrote himself hed look to do it right "
"107" "TopTroll" 2012-05-30 " oh yes if you want something to fill the lean times when this series has finished go and get the plantagenet radio plays by mike walker the third possibly best series isnt out yet but all the episodes are chock full of nasty characters and sex and violence i know audio on its own isnt as popular but at least it means you can listen to it on the bus "
"108" "Dryhtscipe" 2012-05-30 " fair enough i was eating ice cream at the time so only glanced in time to see the hit and not what came after his screaming was pretty girly though not that theres anything wrong with girly screaming mind im quite partial to it on occasion "
"109" "Dryhtscipe" 2012-05-30 " cant for obvious reasons really like dancing not being worth piss against might "
"110" "Dryhtscipe" 2012-05-30 " i suspect its something quite different the hound still enjoys killing plenty but doesnt see why he has to kill for dishonest bastards who are very much like his brother but with power the fire was a reminder of that along with his repeated speeches about how others enjoy killing but dont have the balls to admit that they kill because they enjoy it  "
"111" "Dryhtscipe" 2012-05-30 " those things are an entirely different kind of fantasy i am however vastly amused that this trite old remark often run out at complaints of physical unrealism in fantasy stories relating to combat especially was recommended by 85 people probably xena warrior princess fans all of em "
"112" "malacara" 2012-05-30 " if you listen closely that same melody is played in many lannister scenes at least in season 2 "
"113" "Sunburst" 2012-05-30 " finally after four stinkers  a great episode next week sansa pushes cersei off the palace wall just kidding "
"114" "DiamondDag" 2012-05-30 " everyone has said everything worth saying oh well ill throw in my thoughts the hound was always one of my favourite characters he fascinated me with his mix of brutality and sadness quite rightly they just didnt have time to give him the depth in the tv series but he was brilliant in this episode it was great that they gave time to his unique relationship with sansa the way the fire gradually got to him was well done leading to him stealing the best line of the night away from dinklage fuck the kingsguard fuck the city fuck the king yeah on the overall battle i thought it was interesting that there wasnt really a good or bad side tyrion has obviously shown he is no villain and even though stannis can be harsh he has shown he isnt arrogant or stupid you end up with two good guys going at it almost wanting both of them to be victorious both leaders showed they had the courage to face battle alongside their men and i have to say i felt surprisingly more sorrow for stannis watching the show than when i read the book just because i feel like he didnt deserve such a panning i suppose the only thing that would make you side one over another is the knowledge that a stannis victory would lead to a very dead joffrey hbo that wildfire explosion was worth the extra cash stunning the lack of chain is forgiven "
