"author" "date" "body"
"11" "ALY81" 2011-06-24 " love jorah nearly died at the expression on his face when dany kissed him also hurrah the hound finally emerges  he better get the dialogue and screen time he deserves next season "
"12" "SarahHughes" 2011-06-24 " and one final point damn you no edit button guardian  i know there are plenty of sex scenes and bedroom conversations in the books i think theyre better handled than here i dont really object as such to the scenes here i just felt that two of them the added in one with littlefinger and the pycelle scene were poorly written in contrast to the other written in scenes and well a little adolescent in their construction obviously i am also just intensely frustrated that they wrote in those scenes but chose not to show ned and cat in bed for the scene when they learn about jon arryn at the very beginning "
"13" "SarahHughes" 2011-06-24 " oh yeah also i didnt make up sexposition it was coined in the us press i just thought screw it might as well use it it saves space  im also a little lazy at times "
"14" "SarahHughes" 2011-06-24 " kulturtrager  hey i only did what i was asked do to  after week one the posters on here asked for a nudity count so i said yeah ok because it amused me mildly clearly the nudity count was never serious although you do seem rather determined to make it so did you really think i was genuinely offended by the pycelle scene because thats quite sweet if so and possibly the second best example on this blog of someone entirely missing the tone of a piece do i think sex is something to titter about no but i dont think this show always handled their sex scenes that well i appreciate they were trying to make a point that point was not always particularly well handled to quote someone far wiser than me if you have to shout about sex the whole time the chances are youre probably not getting that much to me game of throness sex scenes were often rather too much bluster and not enough point i have nothing against sex on television i certainly dont shade my eyes and go ooh no sex i just think it should add something or tell us something about the characters and a lot of times on game of thrones that didnt seem the case a couple of their scenes just appeared a little juvenile in contrast with the rest of the piece as to the alcohol thing trust me i have no shame if there was a ridiculous amount of drinking or drug taking in the show and the readers of this blog asked me to have a count i probably would im all about letting people have want they want on here terribly permissive i know "
"15" "JamesWMoar" 2011-06-24 " i dont know whether there was a dwarf character in the books at the first place but i now know that peter dinklage was born to play one of the inbred lannisters tyrions a dwarf in the books too the lannisters cerseis kids aside arent actually any more inbred than the next noble house "
"16" "bobnessuk" 2011-06-24 " looking through the blog there seems to be welldeserved praise for the series sandwiched between fierce arguments about the two ‘s’s’ – sex and spoilers so i might as well shove in my twopennith worth before the blog is closed downhow good do i think got is will you indulge me in a little ‘pycelle’ moment i remember many years ago seeing ‘apocalypse now’ at the cinema it was around the same time as ‘star wars’ had just come out at the beginning of the film there is a scene where martin sheen’s character has just been ordered to terminate colonel kurtz  “with extreme prejudice” this is obviously a very serious moment but is ruined by the fact that actor playing the officer was harrison ford “bloody hell” everyone in the audience cried “it’s han solo”well channel 4 is just about to start a new ‘comedy drama’ called ‘sirens’ i was watching a trailer for it yesterday that featured richard madden in one of the roles “bloody hell i cried “it’s rob stark” methinks that this may soon be a common reaction especially if it is repeated on a terrestrial channelas for the sex issue i personally feel that this was part and parcel of the whole got package one of the most fascinating things about the series was its lack of compromise it was perfectly willing to kill off central characters to show the sheer brutality of the times or the ambiguity of peoples’ morals if it had started getting all coy about the sex scenes then it would have affected the rest of the show as well as for spoilers i goodness i’m going all doddery againi recall what hywel bennett said during the first screening of ‘tinker tailor soldier spy” someone came up to him in a bar and offered him 1000 if he told him who the ‘mole’ was “i told him it would be a lot cheaper to read the book” replied mr bennettfor those who seem to be getting all king joffrey about spoilers i do suggest you read the books it can only end in tears or if you follow got philosophies ‘fingers and tongues” "
"17" "shexmus" 2011-06-24 " for a medieval fantasy there was remarkably little fantasy which is not necessarily a bad thing for this viewer who has issues with the fantasy genre in print as well as in moving pictures indeed the most fantastic bits in the series were confined to the beginning of the first episode where a blue eyed monster appears and towards the end of last episode with the rebirth in fire no less of cute little dragons i take it theyll grow to become big mean firebreathing dragons that will eventually fight on our side the blueeyed monster threat emerging from mordor oh pardon me i meant to say the threat that is emerging from behind the wall of the neighbourhood watch while there was little fantasy there was lots of sex and violence the problem with got is that while violence seems incidental to the plot the depiction of most sexual acts comes across as gratuitous and boringly longwinded and it hardly contributes to the story i can only assume that the amount of sex on got is intended to be some sort of taboobreaker for fantasy genre peter dinklage is the true star of the show i love every one of the scenes he appears i dont know whether there was a dwarf character in the books at the first place but i now know that peter dinklage was born to play one of the inbred lannisters there are some signposts to what may unfold i still maintain an earlier prediction that the bastard who joined the neighbourhood watch will lose his virginity to that platinum blonde nubile across the narrow sea his friend samwise tarly will become a wizard eddy stark may have lost his head but his spirit will live on and may even make a comeback like gandalf did catelyn starks neurotic sister will lose her realm to the uncivilised barbarians that just won a skirmish for lannisters arya will reunite with her sworddance master and that crippled boy will ride on one of those dragons got is nothing like the sopranos it is far inferior it is even lesser a tv series than its nearest equivalent rome which was cruelly restricted to only two seasons nevertheless got is quite watchable as a tv series "
"18" "Kulturtrager" 2011-06-24 " smartymcfly im sorry if ive given the impression that im not reading the responses i most certainly am giving them my full considerationim perfectly aware of what you are arguingi just simply disagree that the sex is any way shape or form superfluous to any scene i just dont get why anyone would comment on the sex for prudish reasons or otherwise i dont know how to make my points any clearerthe books are as concerned with sex as jane austens are with money "
"19" "SmartyMcFly" 2011-06-24 " kulturager you dont seem to be reading the responses to your comments you still seem to think a lot of the people here including me are railing against the sex in a prudish manner  if you actually read the responses it is not about the sex per se it is about the context for some of it i keep repeating that word some its because the criticism is aimed at certain scenes not the sex as such im not going to repeat the arguments that have already been made because theyve been made and if you want to take the time to read them they are all  as for hbo i tend to like their shows they do tend to push the boat out with original drama and they most certainly do use sex to bring in the subscribers their shows are littered with sex scenes that have little to do with plot development again im not being prudish about it merely stating that in some theres that word again of those scenes the sex is extraneous to the story being told sometimes it still works sometimes it doesnt and is jarring and actually gets in the way of storytelling i think in got there are a number of such scenes superfluous in there purely for titillation and unecessary for plot development  especially when harnessed to lengthy dialogue it is almost as if they have made a decision you see this lengthy bout of exposition  well viewers may get a little bored by it  if we show a few bums n boobs n bits it will keep them entertained whilst we do all the boring talky bits "
"20" "Kulturtrager" 2011-06-24 " diamonddag determined to argue over nothing no not at all im honestly of the opinion that too much is made of the sexual aspect of a game of thrones so i commented and i disagree that the sex at any time in the drama is unnecessary or simply there for titillation i mentioned censorship as a general point of order re sex in art not applying that point to the seriesi couldnt care less about getting into some back and forth with people i dont know i just write what im thinking and rebut what i find flawed rexposition any time the current king explains why he should be the one with the shiny toys "
"21" "DiamondDag" 2011-06-24 " kulturtrager you seem determinded to make an argument out of nothing sarah was clearly joking at the sight of pycelles transparent bed clothes youre right that sex scenes have their place in the series what people are objecting to is the stupid and lazy way that backstory is paired with the scenes its as if the writers couldnt find a way to explain something without boring the audience to death so they masked it with some boobs and no one has has mentioned censorship please stop trying to invent drama "
"22" "Rosimir" 2011-06-24 " im far less bothered by the sex scenes than by some of the accents the poor little minstrels dick van dykeworthy cod cockney for example if you can have an irish warrior with robb stark why not a scottish minstrel yet i know accents dont trouble all and positively bore some it takes all sorts "
"23" "CavalierDisregard" 2011-06-24 " lexposition  any time lex luthor explains his dastardly schemes to thwart superman "
"24" "CavalierDisregard" 2011-06-24 " kulturtrager hexposition i like it i wonder if shakespere coined that word when writing the start of macbeth "
"25" "Kulturtrager" 2011-06-24 " smartymcfly your point rests on whether or not a viewer senses that a scene has shoehorned sexmartins fictional world is drenched in actual sex and conversations about sex so to find sexual activity in any given scene to be superfluous is to me showing some problem with sex itself the producers are seeking to keep the spirit of the novelsand viserys is utterly sexual thus his representation seems perfectly sensible to me im not going to parse every single comment written about the sex in the scenes you mention but as a barometer please read again what ms hughes has written above blatant nudity my eyes may never recover restrained this is the language of someone who it could be claimed is at the least uncomfortable with sex try this analogywould she have an alcoholic drink count in her reviews it might read like this blatant drinking never get over tyrion drunk thank god they restrained themselves to one winethe drinking was clearly shoehorned into that meeting of robb and catelyn etc if she did so she would be ridiculed as drinking alcohol something i have never done is so normal and unremarkable in britain as to pass without notice in a television show but sex has to be tittered at or censored or deemed ridiculous or superfluous im sorry smarty but the sex in the series is totally in keeping with the spirit and flesh of the novelshbo is innocent of the charges mlud "
"26" "ab47690" 2011-06-24 " much as i enjoy game of thrones after reading your article i feel you should probably get out more "
"27" "5onthe5" 2011-06-24 " can i just say there is plenty of bad and unnecessary sex in the books too "
"28" "GregDC" 2011-06-23 " also sarah i have enjoyed your got reviews immensely and want to tell you that i too am writing from a little dell in brooklyn or did you mean deli as in delicatessen the guardian font is hard on the eyes "
"29" "GregDC" 2011-06-23 " i havent been able to run through all the comments so sorry if this has been addressed without revealing spoilers from the books what does everyone make of the witchs description of daenerys baby she described it as scaled like a lizard with bat wings are we supposed to believe that daenerys was to give birth to a dragon herself "
"30" "SmartyMcFly" 2011-06-23 " i have read the books and i know grrm uses sex quite a bit in there i also dont think he is immune from the criticism that some of the sex is gratiutious either the criticism at the tv show is aimed at some of the scenes not all and is not at the sex in particular but the rather ludicrous juxtaposition of unrelated lengthy dialogue with the sex most of the criticism i have read are not being prudish  i dont have a particular problem with seeing sex in tv shows yet i still found a few scenes superfluous three scenes in particular appear to have garnered the most criticism  2 of which i would agree with to a certain extent viserys  dorah  in the bath littlefinger  ros  other pycelle  ros the pycelle and ros i thought actually brought something new to the plot and has added slightly more depth to pycelle than is present in the book there are also a few seeds planted in that scene so to speak the other 2 so obviously had sex shoehorned into the scene the conversations could easily have been had without it  in fact either scene could have arguably have been dropped altogether  particularly the littlefinger one as it possibly took away an element of suprise from what was due to unfold later on "
"31" "Kulturtrager" 2011-06-23 " perhaps you have not read the novels smartymcfly if you have then you should be aware that martin enjoys using bedroom scenes for conversation thus the occurrence of the same in the television adaptation thus the sex scenes are actually in fact called for and to be shown at length with characters chatting fucking showing skinand whatever else happens between two people involved in a natural daily activity so that being said to criticise the sex in a game of thrones comes across as prudish to me for my part its as silly to even notice the sex and then to make up a stupid word like sexposition as it would be to contrive hexposition for a scene with two witches explaining their evil plots "
"32" "smilerone" 2011-06-23 " this has been an excellent dramawith some outstanding acting from all involved particularly like michelle fairley as catelyn who brings an inner core of steel to her role watching her console her son and saying we will save you sisters and kill them all made for compulsive viewing although no lover of the fantasy genre and despite the appearance of cgi dragons at the end im hooked and looking forward to series 2 never heard of got until the series started however will resist the temptation to dive into the booksits now the tv series for me "
"33" "Spikediswhack" 2011-06-23 " i started watcing the series this week and looked at the review of episode one there were two nice big spoilers from people whod read the books there so i just want to say thanks to those of you who are total well you get the idea "
"34" "SmartyMcFly" 2011-06-23 " kulturtrage and thirdly quit whinging about the whinging about sex scenes it just makes you sound like a contrarian attention seeker seriously i dont think many people here have been criticising the sex scenes for the sex as such more the gratutiousness of some of it and the tendency to use them for prolonged unrelated exposition i personally quite like the term sexposition  it does exactly what it says on the tin when it comes to describing what has been happening in the production "
"35" "Kulturtrager" 2011-06-23 " ms hughes you have done a solid series so far but firstly for the love of all thats holy drop this ridiculous term sexposition its not only cringeworthy but its meaningless exposition is exposition and secondly quit whinging about sex scenes you come across like a 12 years old alternately shocked and fascinated by the everyday occurrence of sex "
"36" "MagnusGreel" 2011-06-23 " nudity  sex what an awesome series but talking of sex scenes and nudity the tone of the 1st ep was so geared towards teenage males and presumably cigarchomping libidinous middleaged tv execs with no imagination that i almost didnt go back for part 2 glad i did and for the modst part the nudity sex etc hasnt felt gratuitous one thing  can you stop cataloguing the nudity count in your blog please its embarrassing "
"37" "reverber8" 2011-06-23 " firstly kudos to the team behind the series  a making a production spanning locations from malta to ireland and doing it pretty darn well is something of a collaborative feat in general the series so far has been a feast of welljudged scripting casting and direction and i think the series finale has lived up to the high expectations emilia clarke truly has come into her own and her daenerys which started off little more than wishywashy blonde has truly grown to fill the increasingly urgent drama happening on the other side of the narrow sea dragons three of em little bitsy ones i hope and pray that the magical elements which so far has been on the sidelines of what is at its heart a compelling human drama wont upset the balance of fantasy and realism that has made the show so riveting god help us all if this devolves into eragon territory another character making bigger strides is sansa who now has to choose daily between honourable death and life as a gilded prisoner goffrey makes an unlikely but very capable caligula and heaps some truly horrific abuse on sansa you can see some inner steel developing in her though which makes her interesting to watch the hounds surprising intervention in saving sansa and jorahs short but touching scenes with daenerys just show what a wealth of interesting characters this series has i disagree with ms hughes on pycelle though  although it did slow the pace of the story somewhat  i thought it was hilarious what with the postcoital calisthenics and the lets put on the doddering old fool face before he starts off for the day fantasy doesnt normally give older actors much more to do than play old grouches or wise sagementors and i hope they do more with pycelle here "
"38" "CharlieBronze" 2011-06-22 " there are so many characters whose fates im invested in but one character im intrigued to see more of next season is barristan selmy i loved his defiance when he was dismissed from court by joffrey hopefully his nobility and honour wont prove to be as much of a fatal flaw as it was for ned stark "
"39" "KarolusAfricanus" 2011-06-22 " sunburst yes i agree with that both scenes are so unimportant or irrelevant as they appear to be at first sight and yes weiss and benioff did a real good job out of the material i think just like the book is improved by a second reading this whole season warrants a second viewing that would validate if maybe not all then almost all their choices in terms of scenes shown or deleted compared to the source material "
"40" "Gibbus" 2011-06-22 " some serious box in this programme "
"41" "SarahHughes" 2011-06-22 " sunburst interesting analysis ill have to watch those scenes again youve certainly made me want to interesting points re benioff and weiss too  i actually think that to address something raised earlier they would adapt book 4 very well for those very reasons "
"42" "Sunburst" 2011-06-22 " ive just rewatched some of the scenes now it seems to me that the pycelle and ros scene is actually really good and serves an important function he gets himself a whore and has his fun and then his tongue slips  he nearly blurts out what he really thinks of all the bloody kings hes had to endure but  hes lucid enough to realise that ros is very likely a spy varys or littlefingers or perhaps cerseis and you can see it on his face when he stops talking  his mind is fast he immediately starts his dull babbling that reveals nothing and bores ros to tears and when she presses him to actually say what hed meant to say at the beginning he pretends even more that he doesnt remember and she just gives up and then he starts jumping up and down and we see that not just his mind but his body is in a good shape too and then he puts on his robe and chain and goes for the door and immediately assumes a weak slouching pose he knows how to play his role and he does it brilliantly in fact hes fooled everyone at court perhaps even littlefinger and varys he might be one of the most dangerous players in the game so the scene was actually brilliant for telling us all that and since tyrion is coming to kings landing imagine the scale of the intrigues  tyrion littlefinger varys cersei and pycelle together in the same castle i cant wait  then the varyslittlefinger scene aside from the witty banter we see that the two of them are extremely alike  both have risen from almost nothing unlike everyone else around them who inherited their wealth and power and they know that they are birds of a feather and respect and admire each other for that but respect is not the only thing here  when varys sees joffrey entering the hall he immediately bows his head and says and we serve the rightful king thus signalling to littlefinger shut your bloody mouth hes here and littlefinger realises immediately and joins in so they are watching each others back and even though theyre rivals they obviously feel more kinship and loyalty for each other than for anyone else least of all the kings they serve in fact with the two of them clever and devious cooperating in this way the kings are merely blind pawns in their hands and whats interesting  i never noticed all this from the books just from these two scenes but it fits with the books of course and expands on them wonderfully which leads me to conclude that benioff and weiss are much more intelligent and capable writers than martin hes great at plotting and worldbuilding but they have improved on his work immensely giving it more depth and logic especially when it comes to the characters like cersei catelyn and robb and these three courtly schemers "
"43" "strangebotwin" 2011-06-22 " the witch may have got her revenge but i wonder if dany will be inclined to be merciful in future "
"44" "konakimbers" 2011-06-22 " havent watched it yet but did danearys emerge from the flames with a dragon suckling at her breast as in the book "
"45" "Sojournernz" 2011-06-22 " oops  of course meant white walkers too much tolkien sloshing around in my head "
"46" "Sojournernz" 2011-06-22 " no spoilers in here  all speculation what i would like to see happen next joffrey get murdered horribly and with great humiliationtyrion gets his wife backtyrion gets some happiness in his life and shows his dad what hes made ofbran to be able to walkclimb againsam to get a girlfriendor a boyfriendarya to be the next queen of westeros  or at least lady of winterfelljaime and cat get it on  brick to the face notwithstandingdany rides all three grown up dragons in a bigtop circusthe white riders sweep down and completely devastate westeros the dragons sweep in from the east and completely devastate westeros but not all too soon please because then it would be over "
"47" "mygrimmbrother" 2011-06-22 " mauritanarian everyone reading this blog has obviously enjoyed the show and has come here to discuss it when i read the end of sarahs post this week at no point did it even occur to me that she was giving away actual plot points for season 2 its clearly just a list of things that could happen  are likely to happen even were all just clearly very excited at where it could go from here and i think you flew off the handle a little there well quite a lot actually i get it that the show is important to you but dont be abusive "
"48" "SarahHughes" 2011-06-22 " mauritianarian look i accept its badly structured and i asked them to remove it although they havent but i honestly meant it to read as which moment would you like to see happen as in a purely speculative which great thing if you were writing the show would you like to see happen most so the whole justice to joffrey thing was nothing to do with what may or may not happen in the books and entirely to do with isnt that what everyone wants to see given what a little shit he is anyway im sorry you didnt read it that way this blog has never spoilered and never would but do you think in future that if you disagree you could manage to do so with out being gratuitously rude thanks "
"49" "TAFKAJamie" 2011-06-22 " promise me nedshead "
"50" "nedshead" 2011-06-22 " i have a theory for all you got fans out there and this one is a dead cert neilcaraldo  mauritianarian  complete tool "
"51" "Silgen" 2011-06-22 " tremendous adaptation of one of my favourite books better than i could have reasonably hoped for it helped that book one is mainly characterdriven and they were able to scrub round the bits that would have been expensive but book two is a different kettle of fish the producers will have to up the cgi and budget for the next series i would have said it was impossible but theyve already done the impossible once so who knows id like to add my thanks to sarah for an enjoyable blog and to most of the posters here for an interesting read i may not have contributed much but i read them all and really enjoyed the reactions and speculations of the newbies lets hope some of you can remain unspoiled for the next series "
"52" "JoeOrdinary" 2011-06-22 " loved the series  which i didnt think i would after episode 1 i thought the nudity was gratuitous in that episode and simply wasnt necessary im not a prude i just like good story telling and thought it got in the way episode 2 onwards and it improved immensely and especially handled the politics well nice to hear some good heartfelt northern swearing used to good effect especially from king robert i liked the story arc but i have my misgivings about where i think it may go after this the biggest mistep however was that pillow ive seen the exact same one in dunelm for a tenner can we have a special category in awards ceremonys from now on  best actor under 4 6 "
"53" "Pillowhead" 2011-06-22 " mauritianarian well maybe thats how you read it and i can see how even though i personally took it to mean something entirely different but the intention which is what is key here was to create debate based on what we have seen so i wouldnt worry about it as like i said these things may or may not happen like you say arguing about semantics is boring so lets put it to bed now and be happy that nobody has listed a whole list of definite spoilers we know to be true "
"54" "amypoodle" 2011-06-22 " also mauritianarian do you really expect anyone here who cares about not spoiling the books for newbies to confirm or deny the coming to pass of any of sarahs discussion starters really to be honest though youve kind of forced people into a position where they sort of have and thats really annoying isnt it i understand why it irked when you thought youd been spoiled but that youre still cursing and swearing away even after sarah and the rest did their best to explain and placate even in sarahs case going so far as to apologise for any lack of clarity doesnt reflect too well on your social skills no sir as for the bloke who stomped off in a hissy fit because of the dragons well theres just no point getting into it with someone like that "
"55" "mauritianarian" 2011-06-22 " tyrion bring justice to joffrey way to context specific to be speculation seiing that tyrion is heading off to kings landing and joffrey really does deserve a good dose of justice pillowhead  this aint speculating what you want to see happen this is asking you which moment you want to see first ie these moments are coming which one you wanna see 1st anyway still cant wait for the 2nd series even if i do know well well see wont we "
"56" "nedshead" 2011-06-22 " great show great blogreally cannot wait for next year oh well rereading the books in my pjs for the forseeable future will have to do mauritianarian really ott sunshine probably should reread the blog and be less hasty with your posts if this show doesnt win a host of emmys i will stick a sword up my bunghole "
"57" "pintooo" 2011-06-22 " i would also like to convey my thanks to sarah and the majority of posters to this blog for adding another dimension to this brilliant series except for this finale blog which has been riddled with spoilers and speculation on the whole the conforming with the books is welcome if you must know what happens next buy the books and please then keep it to yourself at least until after the plot point has been aired "
"58" "Pillowhead" 2011-06-22 " mauritianarian as people have continually complained on this here blog confirming what doesnt happen is just as big a spoiler as confirming what does the point is as per sarah hughes original blog post speculating what you want to see happen so yes all of these things might happen or they might not i can sort of see where the misunderstanding has come in but to me at least having followed the blog it was pretty clear the intention of the post was to stimulate conversation about what people wanted to see in season 2 "
"59" "macster" 2011-06-22 " mauritianarian  i just dont get that read at all its speculation not spoilers anyway on a cheerier note  arrested westeros "
"60" "Jonnytheshirt" 2011-06-22 " wenders14 yeah lovin jorah and dany  brilliantly cast always liked jorahs character but even moreso in the series "
"61" "wenders14" 2011-06-22 " excellent escapist fantasy the tension between the beautiful emilia clarkes character and that of the always watchable iain glenn was well built up and realistic for viewers as were other relationships between characters generally "
"62" "ScottyMuser" 2011-06-22 " mauritiaarian  nope your reading of the sentence is wrong it is a deliberately ambiguous sentence with probably the most common use actually being the hypothetical  you dont really need a hypothetically speaking style of prefix to a question to have a question be hypothetical  it is all about the context an ambiguous sentence is in for instance if i said lets go to the movies what do you want to watch and listed a number of films would you automatically assume we were going to see all of them or that we couldsee 1 of them if they were even on youd assume the second meaningthe hypothetical due to the context in this case the context is clear  it is on a blog which althoguh written by someone who has read the books has on multiple occassions asked people not to post anything even remotelyspoilery in the comments and has always endeavoured not to mention anything even backstory from the books given the context therefore you have managed somehow and i still cant understand how think the question wasnt the hypothetical what do you want to happen folllowed by a list of things the author thinks people as she does would like to see happen due to peoples reactions in the past over cdertain characters and events which it clearly was instead you managed to construe it asi know i have asked people in the comments not to even mention the books even though there is some material in book 1 which would help with viewers understanding of things but i dont care i am going to break my own rules because i feel like being annoying these things will happen in the next seriesbooks  which do you want to see happen first next time maybe read a little more clearly the context of the question before getting on your high horse about the author of the blog spoiling things by telling you what is going to happen when she is posing a hypothetical question maybe "
"63" "Jonnytheshirt" 2011-06-22 " one thing  and this no spoiler for any future episodesbooks its from the storys past as far as everyone reading here is concerned however it discusses a bit more detail from book so you may want to skip however one very important thing for me in the books which im not too sure came across clearly in the tv series or maybe they just skipped the importance quickly i am looking forward to rewatching them is the fact that in martins tale the smallest actions flutter outward like a butterfly effect and create great consequences the obvious one being the jeoff with his head moment  the first being bran innocently climbing and seeing something he shouldnt however the major nail in the coffin neds most effective traitor in the end was sansa ill be watching closely on my rewatch  have they changed the dynamics of how ned eventually went down we all saw the stark staff were killed in the process of preparing to leave ned was sending his girls home  however one little bird ran and told cersei all about it maybe it all just happened too fast really must rewatch however a major theme for me personally is that sansa is the innocent architect of the whole disaster "
"64" "Silgen" 2011-06-22 " mauritianarian shouldnt you be getting ready for school "
"65" "LaughingGnome" 2011-06-22 " mauritianarian a simple 5 point plan i can recommend for you believe me it will make you a better person  1 take a deep breath2 buy the books3 read them if you can4 come back5 apologize to sarah whilst feeling very silly and childish "
"66" "mauritianarian" 2011-06-22 " this comment was removed by a moderator because it didnt abide by our community standards replies may also be deleted for more detail see our faqs "
"67" "mauritianarian" 2011-06-22 " ok lets break this down heres the critical sentence let us know which moment you cant wait to see first this is not asking anyone to speculate this is saying for those of you thatve read the books as i am rereading them now let us know which moment you cant wait to see first ie what do you want to see first the sentence is clear its explicit in its content have i read it properly sarah or am i misquoting you had you meant to say something else surely youdve saider something elselike er what do we want to see next ie change the fucking sentence structure to mean something else macster  that is the meaning of the sentence  these things happen what cant we wait to see first the order in which the words are used to form the sentence reveals it meaning just like erall sentences you know like er syntax and sematics so these events do not transpire then the dragons dont burn down kings landing tyrion doesnt conspire to kill joffreyetcetc "
"68" "KarolusAfricanus" 2011-06-22 " just in passing one more series that id really like to see on the small screen roger zelaznys chronicles of amber now thatd make for a great tv series "
"69" "Dryhtscipe" 2011-06-22 " well that was interesting this series really has been awful for me not awful in the sense of i havent enjoyed it  but awful in another worse sense im currently attempting to write a novel posted in blog format the idea was to do at least 2000 words a week or roughly a chapter and post once a week diabolically without editing firstly i fell into the edit trap anyway which slowed me down a tad but then worse happened i got into first this series late but played catchup quickly enough and then got into the first book too now thats all well and good but when youre writing science fiction you do not need a head full of swords and fantasy every time i try to write now fantasy elements just creep in that do not even remotely fit the context i fear this will continue until i finish every single book in the series thus far damn it "
"70" "Randomsausage" 2011-06-22 " anyone else think that ser jorah mormont speaks a bit like swiss toni out of the fast show i think hes my favourite characterjust because of that slaying a dragon is just like making love to a beautiful woman "
"71" "UnclePhaester" 2011-06-22 " sunburstyes that is a great line quite possibly the best line of the whole book series come to think of it it still pales in comparison with fear not my lady well stick our swords up tywin lannisters bunghole "
"72" "willowroolz" 2011-06-21 " its only just occurred to me that the singer whose tongue was cut out was called marillion perhaps if this had been done a bit sooner we wouldnt have been subjected to kayleigh bloody joffrey cant do anything right "
"73" "Sunburst" 2011-06-21 " now you know how worthless life is when everything else has gone yes that is a great line quite possibly the best line of the whole book series come to think of it heart of darkness is basically nothing more than the extrapolation of that line "
"74" "SarahHughes" 2011-06-21 " in all honesty i reread back and i agree with tinyfemalewriter it isnt that clear so i um rather shamefacedly apologise to anyone who thought i was using spoilers i really wasnt but i probably do need to go back to sentencestructure school "
"75" "MJNoble" 2011-06-21 " kged if it means that he gets to spend an exhausting hour with ros then the deals off "
"76" "kged" 2011-06-21 " whos up for a whipround to buy unclephaester an iced coffee in time for season 2 i propose we get him a promotion maesterphaester "
"77" "EddieLarkin" 2011-06-21 " i also liked the reveal of the true nature of mirri maz duur any other story she would be presented as the evil witch but here she has real motivation for what she did drogo deserves what he got and although the child was innocent his birth would have only led to more bloodshed but even though her actions were justified and we sympathise the story doesnt allow her to get away with it she is in danys clutches and like any person would act in that situation she burns the bitch alive "
