"author" "date" "body"
"89" "Ideologue" 2013-05-16 " mroneill  ah right cheers thats appreciated i dont mind a bit of book history at all im looking forward to digging into the books from the start soonyeah i like chatting about imaginary dragons as well makes the day seem more interestingspeaking of dragons our band has been jamming a new dub tune inspired by the sound of dragons in got i can do i rough impression through a guitar with lots of delay and a bit of distortion  man that sounds sad reading this back it was a mistake by the way picked up by my drummer i dont go into music practices trying to do dragon impressions usually "
"90" "edinamikie" 2013-05-16 " oldhama  presumably by northern accent you mean north of england the actress is from aberdeen so its a poncy southern accent to her "
"91" "emmack" 2013-05-16 " intravenousdemilo  you may be right about talisa id never considered it but there is similarity tysha wasnt a plant though i personally think that talisa was just a bit more a romantic way for old robbers to tie the knot worth bearing in mind he is never a pov character in the books a lot of what we know about robbs trajectory is anecdotal making that work for telly would be quite difficult so i can understand them going for the spontaneous inappropriate option in terms of his responsibilities and obligations "
"92" "BishopLenBrennan" 2013-05-16 " any other pedants ears prick up when the term stymie was used in the scene where kingslayers stump was being dressed my brief etymological search confirmed that this was a term first coined in golf and then usage spread to cover the general being thwarted meaning that it has now but as its origins are entirely with golf it means that the westerosi too must be golfing somewhere do they have majors links golf by the shining sea a race to quarth season ending order of merit a maisters tournament the possibilities are endless are the iron born the best players ive no doubt that there are hosts of other words with similar origins which could not possibly be used in westeros but this one really clunked to my ears in my generosity however ill let it pass and will continue to watch at least until joffrey pays the iron price for something "
"93" "MRONeill" 2013-05-16 " ideologue  if i may realizing people get annoyed with in the books starters  butin the booksit was explained that eventually the targaryens kept their dragons in chains and they didnt necessarily roam free harrenhal the result of this was smaller dragons  whereas the dragons of lore were those with heads the size of wagons tywin was referring to the more recent dragons did not reach that size because they werent allowed to fly free entire post re dragons awesome "
"94" "nickc909" 2013-05-16 " vonsparron 1000th comment klaxon your prize of a petrifacted dragon egg has been sent by raven to your castle "
"95" "Ideologue" 2013-05-16 " vonsparron  interesting yeah could be i got from what he was saying that although they were young they were not the larger type breed which ruled the kingdom before and so even when they grow to full size they will not be as big as the ones which the targaryans used to gain power with before and as such were no real threat which maybe i misinterpretted as i only watched that episode once so farso going on the currently accepted theme that tywin is a maverick who is very much in control could he be making a mistake here for a change or is he actually correct and still very much in control or as you mentioned above is it bullshit and is he playing joffrey somehowi guess were just gonna have to keep watching eh "
"96" "sunnyone" 2013-05-16 " valeria  talisa giving birth to robbs baby will throw all kinds of spanners in the works as it would be a focal point for rebellion plus whoever has the baby holds the north in theory cf king henry vi "
"97" "sunnyone" 2013-05-16 " jimmymac  i keep praying that grrm will finish the books before i die ditto the series i am quite old btw "
"98" "Shackalack" 2013-05-16 " seeknsanity  if it a song of ice and fire and jon is ice and dany is fire that would give rise to an epic battle but does jon want to be king would he be fighting on behalf of the north or the far northbeyond the wall "
"99" "VonSparron" 2013-05-16 " thenorthremembers tywin might not have committed the deed but surely he ordered it to be done "
"100" "DeleteThisPost" 2013-05-16 " sinequanone 16 may 2013 1057am from the perspective of a reader of the books at least through book 4 is that the show has diverged enough from the books that for the most part i really have no idea what is going to happen the wikis can only tell you what happened in the books but they have no clue what is going to happen in the show "
"101" "VonSparron" 2013-05-16 " sinequanone i did the same thing whilst watching the wire big mistake "
"102" "VonSparron" 2013-05-16 " ideologue he told joffrey that they werent a threat which isnt the same as not thinking that they are threat thats how i saw it anyway "
"103" "TheNorthRemembers" 2013-05-16 " ideologue  im interested that not many people have been talking about tywins dismissal of the dragons not being big enough to be a threat but not much can be said i guess we all know that surely joff must be right to be concerned drogons head is already bigger than an apple lol and he likes dany stroking it what this told us was that machiavellian tywin is not as allseeing and omnipotent as he has been so far and we can justifiably assume that these dragons will keep growing  "
"104" "DeleteThisPost" 2013-05-16 " congrats sarah on reaching 1000 comments on this blog "
"105" "DeleteThisPost" 2013-05-16 " bargepoled 14 may 2013 1119am for whatever reason thoros of myr has made a greater impression on me in the tv show than he did in the books some of that is probably due to the whittling down of the number of characters but some has to be do to paul kayes performancewhich has been great "
"106" "VonSparron" 2013-05-16 " crehane i agree with this entirely thats why i really like this blog and the discussion as it sometimes switches me onto things i might otherwise have missed i try to watch each episode twice if i can but sometimes there just isnt time the series certainly rewards repeat viewing in the first series we had eddard stark as a focal point but since he lost his head and the starks were scattered the threads sometimes seem very disparate especially danys and the scenes in the north which seem very detached and sometimes inconsequential to the events at kings landing which i suppose has become the default focal point for the show im not saying they are of course but sometimes it feels like that to me "
"107" "TheNorthRemembers" 2013-05-16 " nickc909  wiki of ice and fire therein lies madness and pain i avoid any wikilinks to got i did caution i looked up wiki of ice and fire beware there for spoilers but for those that have read the books its a useful reference checking source "
"108" "TheNorthRemembers" 2013-05-16 " angelamarica  they all seem to have displaced their own blame on jaime  it was pycelle who persuaded aerys to open the city gates to tywin who then proceeded to massacre the inhabitants of kings landing and killed prince rhaegars wife and two little children poor old jaime was about 17 at this point in the throne room with aerys ordering him to burn the city and bring him his fathers head in qualified defence of tywin it was actually gregor clegane aka the mountain together with amory lorch seen previously at harrenhal that killed prince rhaegars wife princess elia martell in kings landing not tywin this is not spoilerish as its in the first two books during the sack of kings landing jaime lannister killed aerys ii in the throne room of the red keep and at the same time gregor gregor and lorch scaled the walls of maegors holdfast and killed the two children of rhaegar and elia  princess rhaenys and the infant aegon it was tywin that presented the bodies of the children to robert baratheon ned stark recalled book 1 that lord tywins soldiers had torn aegon from his mothers breast and dashed his head against a wall they were also said to have dragged rhaenys from beneath her bed putting her to the sword according to tyrion book 2 the responsibility of gregor for the murders of elia and aegon was common knowledge in casterly rock "
"109" "Ideologue" 2013-05-16 " vonsparron  darn it i was so close to being the 1000th with my first post on this blog as i usually lurk in the shadows my cunning plan was foiledgood blog everybody been keeping me entertained for all of this season so farhowever ive caught up and read all the comments this week now anyone up for some further discussion im interested that not many people have been talking about tywins dismissal of the dragons not being big enough to be a threat "
"110" "Ideologue" 2013-05-16 " sinequanone  try rohypnol washed down with a pint or two of vodka should wipe the slate clean nicely "
"111" "VonSparron" 2013-05-16 " 1000th comment klaxon "
"112" "TheNorthRemembers" 2013-05-16 " crehane  in view of the above tywin becomes a problem for all three lannister siblings on the contrary tywin is the main influence holding the war strategy together hes only now restraining the lannister progeny from besetting each other if tywin had been at kings landing when ned was there he would have been the hand and joffrey would not have been permitted to have ned killed ned would have been a negotiating tool with robb subject to ned and cats authority all the emphasis would have been on defeating stannis without tywin cersei andor joff would soon bump off tyrion one of them almost did at blackwater tyrion would take any chance to have joff killed jaime might now be the hand etc it would be like a sack full of snarling cats its interesting that tywin has not countermanded tyrions decision when he was hand to send myrcella to dorne maybe he thinks he has enough squabbling kids and grandkids around as it is but we could do with seeing more of tommen "
"113" "Sinequanone" 2013-05-16 " yes the first rule of being a nonbook reader is avoid all the wikis i have two or three bits of knowledge i regret "
"114" "TheNorthRemembers" 2013-05-16 " bluestone  torture  sex does not equal torture porn gratuitous depictions of torture without other merit is feel free to misuse and dilute the term by all means as im free to point out the misuse when people use it ignorantly i may well be something of a pedant myself but i did think the scenes with theon approximated to torture porn  however you wish to define it and merit is never one of the attributes of gratuitous depictions of torture as sarah has also said elsewhere in the blog it was the lingering camera on the naked women whilst blades were brandished with a view to castration that was distasteful its not the fact that tp happens its the mass screening of it that seems unnecessary in order to get the message across that theon is surely going to be a broken man like the rattorture scene at harrenhal these could have been very brief glimpses remarks or innuendos in order to make the point "
"115" "nickc909" 2013-05-16 " thenorthremembers i looked up wiki of ice and fire therein lies madness and pain i avoid an wikilinks to got i made the mistake of imdbing margaery only to see the actress starring in elementary which spoilt this weeks suprise on elementary "
"116" "TheNorthRemembers" 2013-05-16 " deletethispost  remember the scene in season two when theons sister came to see him at winterfell after theon had captured it she knew hed never be able to hold the castle and she said something like come home brother dont die so far from the sea yes indeed he must be regretting not taking her advice wonder what happened to her afterwards "
"117" "nickc909" 2013-05-16 " crehane jaimes revelations of the last days of the mad king yes i completely agree with your points for example the kingslayers big reveal a few episodes ago had its seeds very early in season 1 when he was asked to relate the mad kings final wordsthen 20odd episodes later it all makes sense tv that requires you to pay attention and remember what happenedwhatever next  im still waiting to find out about jon snows mother who was touched upon very early in season 1 but barely mentioned since "
"118" "tee222111" 2013-05-16 " sarahhughes  ive never had a problem with the camera lingering on naked women i can see maybe how some people could though but small complaint for an otherwise nearly flawless show  "
"119" "Sinequanone" 2013-05-16 " well i hope the nights watch realise the wildings are actually nice people and let them thro the gate then the wildings and the northerners can all live together happily and jon snow and ygritte can be their king and queen and she can have her palace and lots of silk dresses "
"120" "lola465" 2013-05-16 " crehane  actually i gave up on the books because i thought theyd lost the plot someone above said they were books in search of an editor and that sums it up rather well "
