"author" "date" "body"
"58" "Sinequanone" 2014-06-20 " rory mccann has such amazing presence  if sandor is gone he will be the most sorely missed character when he fights you just totally believe that he is a warrior  more so than ned stark jaime or oberyn i hope mr mccann gets some more parts where we see him shine "
"59" "chriskilby" 2014-06-20 " thats an inevitability though surely cersei isnt anywhere near as clever as she thinks she is and her comeuppance is longoverdue all good things and that lena headys great btw it cant be easy playing such a loathsome character so well not when online pinheads and i suspect misogynists have trouble distinguishing between the actor and the role they play i bet jack gleasons glad to put joffrey behind him for similar reasons it cant be easy popping down to your local for a pint with something like that hanging over you "
"60" "chriskilby" 2014-06-20 " its a dilemma to be sure i am a complete spoilerphobe ordinarily and generally prefer to watch the adaptation first cos youll always get more out of the book afterwards danys premonition of the red wedding in book ii say and i think ive just read a massive hint at where bran could be heading while reading the books first can often lead to disappointment when favourite scenes and sometimes characters dont make it on to the screen for obvious reasons of narrative streamlining or running time but i am so hooked on got now im kinda desperate to find out what happens next especially to tyrion and varys i guess ill read the first four books then see how my will power holds out  gah incidentally i dont understand the sort of purists who complain when changes are made adapting material for the screen the key word is adaptation david cronenberg was asked once why he adapts so many unfilmable books to which he replied all books are unfilmable changes always have to be made sometimes for the better sometimes for the worse a good adaptation will always be faithful to the spirit of the original if not the letter take la confidential one of the greatest film adaptations of a book ever made i thought the film was complex till i read the book how they made that film out of that book i will never know but it wasnt without wholesale changes to the plot the characters and crucially the timescale of the book not to mention the fate of certain characters and yet la confidential is still faithful to the spirit of the book the same but different which is why its so good what has happened to hbos longmooted adaptation of james ellroys underworld usa trilogy now that i would love to see and two books in i would say the same of game of thrones which is remarkably faithful to the spirit and letter of the booksi kinda like it when they make changes which work especially when they improve on or are more satisfying than the original  i believe brienne v the hound falls into that category i love surprises me also adaptations can be too slavish sacrilege i know but ive always thought what few changes watchmen made to the overrated original were improvements  especially the ending oh and mediocre books tend to make for better films cos they cant help but improve on their sources few in their right mind would still claim that jaws or the godfather arent as good as the books "
"61" "SarahHughes" 2014-06-20 " i am inclined to agree "
"62" "ocelot75" 2014-06-20 " isnt it that the man in the tree is going to teach him how to warg into a dragon my thoughts exactly catch22 remember the vision bran had at the tree dragon flying over kings landing only two dragons got locked up hmmm "
"63" "Jez Holland" 2014-06-20 " interesting but this interview contradicts that httpcollidercomgameofthronesseason34georgerrmartininterview i will pull out the quote from it that seems to say we are both incorrect david and dan what was the specific question that george asked you dan weiss he asked us “who is jon snow’s mother” we had discussed it before and we gave a shocking answer at that point george didn’t actually say whether or not we were right or wrong but his smile was his tell we knew we had passed the wonka test at that point read more at httpcollidercomgameofthronesseason34georgerrmartininterviewiw1dwwdbtcj7arrb99 "
"64" "monders" 2014-06-20 " peter jackson made lotr bearable the books are utter tripe tom bombadil ffs old man willow eight pages describing a forest ive seen one j i know what a forest looks like these books arent long enough  lets have another song i loved the hobbit book though and despise the films so far "
"65" "monders" 2014-06-20 " from the very first parapgraph at the very top of this blog and even more than usual please keep books spoilers to a minimum "
"66" "Dustin James" 2014-06-20 " the good thing is cerseis downfall is upcoming cant stand that bitch but at least shes hot "
"67" "Bluegoat" 2014-06-20 " if i were you i would either stop at the end of book three or read four and five which happen concurrently i guess it depends somewhat on how you feel about knowing what happens before it happens personally i really like knowing the background information that isnt in the show and really never could be and having the character narratives things like the mythology songs and stories religious customs and such really add a lot of depth to the tv presentation for me  i enjoy it a lot more than i would have otherwise on the other hand what the show uniquely offers  the visual aspect  can be enjoyed just as much having read it all first "
"68" "Pepa01" 2014-06-20 " i dont understand how stanis managed to get a loan assembled an army and made it to the wall in two chapters while the wildlings took the whole season to get to castle black i havent liked most of the season at some point i almost gave it up lots of pointless storylines and waste of time in irrelevant and disgusting violence scenes but i have to recognise the last two chapters were really good "
"69" "Joe Dawson" 2014-06-19 " here here siror font color 000000madamfont "
"70" "Tadhginsalzburg" 2014-06-19 " read the books theyre much better then the show and i like the show "
"71" "chriskilby" 2014-06-19 " one does not simply warg into hodor badoom and indeed tschhhh "
"72" "chriskilby" 2014-06-19 " hopefully tywins death marks the last time we will ever hear the most overplayed song in westeros oh come on i havent heard the rains of castermere for at least 15 minutes i forget how it goes "
"73" "chriskilby" 2014-06-19 " waiting for podoh "
"74" "chriskilby" 2014-06-19 " nobody expects the stannis inquisition his main weapon is scowling thats it just scowling "
"75" "chriskilby" 2014-06-19 " i have a question ive started reading the books  im almost finished the second one should i continue reading them after i get to the end of the fourth one or should i keep going and spoilers be damned "
"76" "chriskilby" 2014-06-19 " another recurring theme this season appeared to be characters going wrong tyrion arya and the increasingly thatcherite danerys complete with disturbing leni reifenstahlchancellor palpatine hero shot in one episode a nazilike targaryan flag fluttering ominously overhead once again danerys learned there’s more to being a warrior queen than freeing slaves even freeing slaves isn’t that straightforward that starving former slave curiously reminded me of life of brian’s old exleper who jesus robbed of his livelihood – no pleasing some people that old dude seemed familiar i wonder who he was then there was stannis’ soldier riding past and casually cutting down that wilding like in holy grail there’s been a lot of python references this season after davos’ “kerniggit” in season three this was only compounded by the breaker of chains having to put even heavier chains on her own children oh the irony nothing is ever straightforward or clear cut in game of thrones that’s why it’s so good and so much better than the rest of its reassuringly black  white and it must be said immature genre arya isn’t alone tyrion understandably embittered by betrayal injustice and heartbreak is in danger of becoming the very monster everyone thinks he is while for all her good intentions it’s pretty clear where danerys could be heading – we all know what the road to hell is paved with dany and tyrion could yet prove to be each other’s unlikely salvation though the charred skeleton of that little girl and her father’s grief was unbearable how do you solve a problem like drogon i sense an unlikely how to train your dragon crossover in the offing tyrion might not believe in dragons yet but he knows an awful lot about them a teasing detail in the first book which i’ve just finished is that tyrion is always reading about dragons maybe varys and ser barristan will put a good word in for tyrion with danerys this was a quietly heartbreaking episode for jon tyrion dany and even the hound all the more affecting because it was handled with such sensitivity and restraint without recourse to hysteria or histrionics ygritte’s funeral pyre was reminiscent of the master’s which was reminiscent of darth vader’s by the way incredibly though the tenderest moment belonged to tormond giantsbane wulf sternhammer of all people “did you love her” rougher than a hound’s arse it was good to see him and mance rayder still alive to cause havoc another season officially hbo’s biggest ever show surpassing even the sopranos and a genuine cultural phenomenon now inevitably some fans insist that game of thrones “isn’t as good as it used to be” that’s what “fans” do bless but while some episodes are better than others game of thrones’ quality remains remarkably consistent after four seasons i honestly don’t think one season is better than another they’re all equally good long may it continue now if you’ll excuse me i’m off to watch seasons 14 back to back see you next year winter is coming when valar morghulis whatever that means "
"77" "chriskilby" 2014-06-19 " this episode really shoulda been called the hound and the maiden fair season four has cruelly stretched viewers’ loyalties to breaking point constantly reminding us what ruthless murdering bastards even the “good” guys are ygritte the hound then forcing popular characters to face off  jon and ygritte this reached its harrowing apotheosis with the hound v brienne of fucking tarth – a momentous event my missus reliably informs me wasn’t in the books the only true “knights” in westeros worthy of the title i didn’t want either of them to die and was scared shitless they both would gits there was a real sense of life and death struggle here with a desperate and increasingly feral brienne biting spitting and finally smashing the hound’s head in with a rock ouch before that they even booted each other in the balls this was one of got’s best locations yet was that northern ireland too it looked kinda volcanic iceland maybe it was how i’d always imagined obi wan kenobi’s fateful battle with anakin skywalkerdarth vader if only the climactic duel in revenge of the sith had been this good or that sweary – “you were the fucking chosen one” gwendoline christie always looked a bit stiff and awkward in her earlier fight scenes but my god she’s improved after this she better have a goddamn lightsabre in her hand in star wars i’m still hoping she’s the iconic female villain that franchise has been crying out for – tarth vader no suit yourselves the hound’s had a good season – “lots of cnts” but this was without doubt his best episode yet unexpectedly confronted with a rival protector for arya and near death he hoped the hound’s gruff mask finally slipped begging for mercy and poignantly revealing he has no happy memories  sniff  but only after finally admitting that he was protecting arya after all never one to mince his fucking words the hound told it like it is in westeros “there is no safety you dumb bitch” while his bitter “i’ve been looking at lannister gold all my life” reeked of selfloathing the hound revealed longsuspected hidden depths here and achieved a certain tragic nobility which was surprisingly moving brienne would have been as well saying “cleaning woman” to the hound as calling him a knight though the fate of both cleganes seemed pretty cut and dried yet is far from certain even if it does look like the mountain’s fate could be the same as khal drogo’s or his longlost brother hodor’s “it may change him” what again so what else is new was this got’s slyest injoke yet the cleganes now join the growing list of characters whose fates are far from certain – benjen stark syrio florel they’re probably all dead but you never know season four had arguably the highest body count so far joffrey tywin oberyn ygritte grenn pyp jojen and shae and there was much rejoicing with the cleganes still pending how cruel was that though what a great and fanpleasing team arya and brienne would have made but it was not to be arya’s proving to be a right wee chip off the old hound  “you can shit later there’s people coming” then there was “i swore a sacred vow to protect your mother”“why didn’t you”ouch “fancy sword you’ve got there where did you get it”where indeed i wonder what arya’s reaction would have been if she knew what oathkeeper was forged from arya perhaps wisely decided she didn’t need anyone’s protection although her increasingly evil wee smile when brienne and the hound drew their swords was a source of growing concern arya was merciless vengeful and worst of all cold especially when she relieved the hound of his silver he taught her well – dead men have no need of silver before cruelly denying him the coup de grace he desperately craved what is happening to her and what is she turning into this is by far game of thrones’ most disturbing development is arya evil and what did melisandre see in arya’s eyes her own death by her hand the first season not to end with dany’s dragons – hinting at arya’s true significance – the “queen of the world” climax with arya leaving westeros behind and setting sail for an uncertain future in braavos was suitably rousing "
"78" "chriskilby" 2014-06-19 " branden stark also inched eversoslowly towards his destiny the children of the forest are another gamechanger their very existence makes the petty squabbling over who sits on the iron throne even more irrelevant than ever those thunderbolts or laser blasts or whatever they were are surely a gamechanger in their own right too like gunpowder was the weirwood tree is bran’s dagobah by the look of it with revelations aplenty in store starting with “you will never walk again but you will fly” told you bran is destined to fly one of dany’s dragons into game of thrones’ final battle against the white walkers in another saddle designed by tyrion i expect then there was the mysterious “threeeyed raven” gandalf kenobi intriguingly played by none other than struan rodger aka the voice of boe although i don’t imagine bran’s rustic new “friends” have much sympathy for the descendents of the first men who drove them north to begin with i really enjoyed the brinksmanship between jon snow and mance rayder it was a nice touch that they drank to their enemies’ courage one of my favourite scenes of all and a welcome reminder from the king beyond the wall of who the real enemy is no not the judean peoples front he might know nuffink but it looks like jon snow was right about the wildling army’s chances against an actual army especially when caught in a pincer movement – loved the sly visual nods to spartacus and gladiator too but where did stannis come from sort of rex ex machina pofaced he may be but stannis has just risen in my estimations maybe he deserves to be king after all for what that’s worth he’s the only one who answered aemon’s call and the only one prepared to believe the real threat to the seven kingdoms is the white walkers even if that is only courtesy of melisandre and what was that meaningful stare at jon snow about what is her obvious interest in him more “blood of kings” stuff or something else entirely "
"79" "chriskilby" 2014-06-19 " what has bitterness betrayal and heartbreak done to tyrion though what has he turned into and just what is he capable of a vengeful mushroom cloudlaying mofo out to systematically destroy his own family better than their enemies ever could one lives in hope “i am your son i have always been your son” more than either of his siblings ever were turns out tywin even shared his lustful son’s predeliction for ladies of the night the randy old hypocrite while tyrion’s “i’m sorry” to the murdered shae was grimly if unintentionally amusing i imagine there was some unseemly rejoicing at the passing of game of thrones’ stroppiest character and most thankless role like richard iii who he is clearly modelled on is tyrion destined to be remembered as a murderous monster the fratricidal kinslaying demon imp if he’s remembered at all varys did say the history books wouldn’t record his valour at the blackwater “what have you done” by killing tywin tyrion has surely unleashed the one thing varys always wanted to avoid – chaos which is why he decided to run off with tyrion at the last minute game of thrones’ unlikeliest and potentially most intriguing odd couple of all that last shot of varys sitting beside tyrion in his box had me thinking of samuel beckett  waiting for pod oh varys is wrong though tyrion’s exploits won’t be historic they’ll be legendary the dwarf who rode a dragon into battle against the white walkers yes i still think game of thrones will eventually boil down to a final battle between the living and the dead with petty squabbles over who sits on the iron throne forgotten those haryhausentastic skeletons got’s best fx sequence yet were but a tantalising taste of what’s to come loved the hodornator too – he’ll be back danerys tyrion and bran will fly into that battle on dragons and wouldn’t it be great when cersei meets her fate if tyrion was sitting on its back the first thing we saw in game of thrones were the white walkers and the last thing we saw at the end of the first season was dany’s dragons hatching the game of thrones is just that – a game the iron throne is irrelevant destined to sit in the ruins of the red keep covered in snow – a vision shared by danerys and bran which anticipates the final shot of the last episode it is known "
"80" "chriskilby" 2014-06-19 " looks like the rumours that charles dance could be doctor who’s new master weren’t just fanboy wishful thinking after all was this the best episode of game of thrones yet possibly the most gamechanging certainly with huge implications for where the show is heading and what or who it’s really about – gamechanger of thrones following the revelations here the petty squabbling over who sits on the iron throne which tellingly barely warranted a mention is more irrelevant than ever season four was very much about consequences and hasn’t shied away from the human cost of war the aftermath of battle the carnage the suffering the dead bodies so much sanitised science fiction and fantasy goes out of its way to avoid but game of thrones gleefully rubs our noses in this season began with the war seemingly over and tywin lannister triumphant – the ritualistic melting down of ned stark’s sword and that dire wolf pelt ohsosymbolically thrown on the fire only for him to end up dead while sitting on another sort of throne entirely at the hand of the one character everyone underestimates at their peril we never did find out if tywin lannister actually does shit gold be careful what you wish for the lannisters are reaping what they sowed and what happened to the starks is now being visited on them long may it continue a house divided cannot stand and the lannisters are their own worst enemies who said “not while arya stark’s still breathing” with joffrey dead boohoo tywin skewered and tyrion gone jaime and cersei have shown their true colours at last jaime compassionate “farewell little brother” cersei spiteful “your legacy is a lie” both of them suicidally reckless cersei’s “i don’t care” echoed what jaime said when he raped her betraying a solipsistic nihilism bordering on a death wish  “noone likes us we don’t care” good luck with that “they’re so small i cannot see them i only care about what matters” no danger of hubris there cersei’s wedding to loras tyrell is very definitely off now along with any chance of her family surviving in any meaningful sense with tywin gone and an increasingly deranged cersei who isn’t nearly as clever or cunning as she thinks she is the power behind the throne once again it’s just a matter of time before she goes the full lady macbeth and the iron bank’s bailiffs are at the door wouldn’t it be delightfully ironic if the lannisters finally fell because they couldn’t pay their debts when a sneering cersei told margery tyrell what the rains of castermere was about she was oblivious to the obvious irony that the ambitious family which fatally overreached itself and whose doom she gleefully anticipated was clearly her own not the tyrells i have always imagined cersei’s final scene standing on the battlements of the red keep nose to nose with one of the very dragons she arrogantly denied the existence of – fwoosh fair dos to the wicked queen though at least she genuinely loves her children – it’s her one redeeming feature apart from her cheek bones unlike tywin who was obsessed with his legacy to the point of neglecting his actual children philip larkin was right "
"81" "Chgorob1" 2014-06-19 " the only things i can think of is that he will be like drogo but that would seem to make him weak which is not what the measter said the other is like the multi reincarnated beric of the no banners clan which made him damaged each time but caple of fighting and speaking and otherwise functional "
"82" "discoveryofslood" 2014-06-19 " this blog iswas about the series not the source material i am aware of that the point i was making is that knowledge of the source material can inform discussion of the series is this your first visit to these blogs no its not in fact and i have never noticed anyone complaining about divergences being discussed when the equivalent events have already happened in both book and show "
"83" "ciwstudent" 2014-06-19 " now you mention it there is certain resemlance "
"84" "Jimzilla81" 2014-06-19 " im part of most people and i like both the tv show and the books with no real preference so like thats just your opinion maaaaan  "
"85" "zTom" 2014-06-19 " for his role in the blackwater battle both as strategist and leader on the battlefield once joffrey chickened out varys acknowledged that without him kings landing would have fallen and thousands died "
"86" "doncobaino" 2014-06-19 " that sounds good now im interested "
"87" "doncobaino" 2014-06-19 " its only been three days but im already missing game of thrones how long until the next season when do they start filming might try and sneak into titanic studios and wait there until they begin "
"88" "Bluegoat" 2014-06-19 " well i dont know how much jojen really knows about wargs  if he was surprised it might have been related to his lack of knowledge that such a thing was possible most of his information on this seems to be from his visions "
"89" "Bluegoat" 2014-06-19 " although  in general you may be right i thought peoples reaction to tywin has interesting they find it hard to read him as less than what he presents himself as and i think with bronn sometimes people had a hard time thinking he might have really sold tyrion out because they enjoyed the actors performances so much "
"90" "Bluegoat" 2014-06-19 " are those impressions really the result of doing things the same way though for one thing i think if you interpret her actions as being merciless which i dont part of the reason it seems worse is that she isnt a confused 10 year old as well i would say that the hound being more sympathetic was something they did on purpose with the way they wrote his character they really removed most of his more antisocial behaviors and they added a lot more intimate scenes with him and arya and made her seem to respond to them she was consistently hostile to him in the book and the scene where he tells the story about gregor is quite different almost an aggressive act in itself "
"91" "Bluegoat" 2014-06-19 " the books arent finished yes but they are decades old with a very much established fan base those people are perfectly reasonable to want to enjoy the show as well people dont generally put in spoilers but you will ever get away from the fact that information is out there and people have impressions about things that affect what they say someone who knows something is or is not going to happen may not say so but of course it will be reflected in how he interprets what is going on and anyone with a bit of a clue will pick up on it they will say things like i am really looking forward to the increased importance of the story of the wall its just a normal way for people to talk about a tv show they like the worst spoilers i have seen here are genuine mistakes  someone thought something already happened or get confused about what happened and that is pretty much impossible to avoid too since it is totally inadvertent this is despite being a show blog is the general blog for the show for the guardian which is a publication with a pretty wide readership it will always attract a pretty wide variety of people who dont go to other sorts of specialized tv discussion groups that is actually one of the nice things about it and probably why you get some pretty good commentary at times compared to more dedicated sites but it also means you cant easily cut out a whole section of watchersreaders "
"92" "zTom" 2014-06-19 " i believe jojens reaction was that it was meant to be impossible and that bran was a special for a warg "
"93" "Bluegoat" 2014-06-19 " but she didnt tell you how long they would live it just said there would be more of their story and in fact associated story which is even broader  in the next series given that happenings beyond the wall are a major plot focus at the most basic level i dont see how they could not remain important the white walkers after all are one of the most important if so far little seen elements of the story even if jon slips and falls off the wall in the opening episode there are still the walkers the wildlings whatever the threat that melisandre keeps talking about is and brans story also is above the wall and could easily become part of the same action "
"94" "beggiesmalls" 2014-06-19 " yeah seriously what was that about "
"95" "RoomSixteen" 2014-06-19 " exactly that saddle was a chekovs gun and since he doesnt use it to ride the wolf "
"96" "crehane" 2014-06-19 " i dont believe that tryion was set up by jaime when it comes to the lannister children cersei hates tryion and blames him for depriving her of her mother jaime meanwhile loves tryion perhaps hes the only person who does and does not blame him for their mothers death jaime is the more pragmatic of the twins while cersei is the one who allows her emotions to rule her i havent read the books at least not far beyond book 2 so i think it will be interesting to see how these two characters react to tryions murder of their collective father on the one hand it serves cersei purposes best shes queen regent so is now the most powerful of three lannister children tryion is an outcast powerless and under death sentence jaime remains largely powerless also as a member of the kingsguard he cannot father any children officially and he cannot inherit casterly rock he remains cerceis plaything but little else will he be able to forgive his brother for murdering their father the irony of the whole situation is that of the two twins the one who loaths tryion and would gladly see him dead ie cersei is the one who stands to benefit most from his murderous actions "
