"author" "date" "body"
"32" "ID2250637" 2014-04-10 " the last daario was a bit ridiculous but as the op said at least he was different from all the faces we see in westeroshes meant to be flamboyant and in your face and until dany said his name i had no idea who the new guy was as he just looks like everyone else on another blog people have complained about the lack of diversity being inherently racistwhich is ridiculous when in westeros which is based on medieval england apart from dorne obviously so youd presume most would be white and english but essos  the free cities is a big mix of cultures and itd be good to get more of a flavour of that although to be fair the eunuchsmissandei as well as the citizens of qarth do reflect this i think weve been deprived of any sid vicious tyroshi fashion thus far to be honesti cant understand why anyone would write a blue forked beard out of the script "
"33" "ID2250637" 2014-04-10 " also slavers bay is quite some distance from westeros cant be bothered looking for it now but someone has done a map of the gotsoiaf world and pieced together all the various regions and you then get an inkling as to how far away meereen is immediately across the narrow sea you have braavospentosmyrlys island i think  volantis which is most southeasterly then where valyria used to be  the smoking sea and then on the other side of that slavers bay so even if he did believe the tales of dragons they are a very dangerous boat or land journey away that could take over a year the most recent dragons were stunted and tiny and shes miles away and young whilst westeros is fresh from war with lots of power plays going on behind the scenes "
"34" "RacingCert" 2014-04-10 " i go back and forth on shaeunlike tyrion who no longer wants to "
"35" "VonSparron" 2014-04-10 " thats the only time i can remember seeing her smile "
"36" "tronald" 2014-04-10 " oh i got that it was sarcasm i was just pointing out the correct bit what a dull life you must live to find entertainment in being patronising and sarcastic on a blog about a programme you dont like have a recommend to give you the validation you clearly crave "
"37" "VonSparron" 2014-04-10 " sarah i totally agreed with you until i rewatched episodes 910 from season 3 and found daario a lot less annoying than i remembered first impressions of the new guy were good though so lets see how it pans out over the coming season "
"38" "Sunburst" 2014-04-10 " you were right with this bit it was sarcasm dear one day when you grow out of bookstv shows with dragons zombies and witches youll learn about that too "
"39" "Sunburst" 2014-04-10 " youre monotonously fucking boring and pretentious im modelling myself after george rr martin "
"40" "Wigwampaddy" 2014-04-10 " oh the thoeries i have on this pointdanaerys and her vision in the house of the undying included "
"41" "SarahHughes" 2014-04-10 " well theres nothing like disagreeing forcefully i suppose generally i dont tend to simply say someones talking rubbish when i disagree but each to their own obviously its a personal thing but i couldnt take skrein at all seriously he just looked too like an eighties cheesecake model good point about diversity though although i actually the character of daario is one of the weakest things in the books martin generally writes complex rogues well but for some reason i never find him interesting or believable so perhaps thats why ive struggled with the character on screen "
"42" "MooseandSquirrel" 2014-04-10 " which says it all really enlighten me what does it say i saw peasants "
"43" "MooseandSquirrel" 2014-04-10 " this is background information that is given in the novellas which occur before the events in game of thrones another thing to consider is that during this time period dragons were considered to be extinct for over a century when the last dragon died during the reign of aegon iii grrm has said there are no more dragons known to exist but this is a medieval period and large parts of the world are still terra incognita so there are always tales of dragon sightings in far off mysterious places the maesters tend to discount those so for tywin these reports of dragons are most likely nothing more than rumors about an exiled teenager she is also far off in the free cities which is across the narrow sea east of westeros although you would think a sensible ruler would pursue any potential threats no matter how absurd or distant its also important to note that the in the first season of game of thrones robert was pursuing the targaryens not because of their danger but because of what rhaegar targaryen did to lyanna stark his love at the time he was motivated by vengeance more than anything else they briefly touch upon this early in the first season "
"44" "Kit Kimberly" 2014-04-10 " after the unfortunate decision to lumber ed skrein with a haircut that was more fabio than seasoned mercenary commander we have been granted a new daario naharis in the shape of tremes michiel huisman who already appears a much better bet not least because he looks as though he might know what to do with a sword rubbish skrein and his hair and abs and crooked smile are the closest thing the show has gotten to the diversity across the narrow sea that is not close at all daario is supposed to have blue hair styled wildly and and a long blue beard in 3 braids benioffs and weiss lack of courage or laziness or whatever it is that prevents them from recreating martins wonderfully diverse cultures is the shows weakest link and huisman please he was the one element of treme that was immanently disposable and his lack of charisma is already apparent in got imo hes now the shows other weakest link bring back the longhaired warrior hunks hetwomen need eye candy too "
"45" "Pygar" 2014-04-09 " i thought nihilists were nothing to be afraid of  "
"46" "Anopheles" 2014-04-09 " im certain that was kathy burke cameoing as a corpse facing the camera when hound and little miss stabby pass through the massacre before the inn "
"47" "DiamondDag" 2014-04-09 " fair point i wouldnt expect them to be all cuddly and nice and i do understand why theyve depicted them like this its a quick and easy way to set them apart from the other wildlings "
"48" "Moreisless" 2014-04-09 " even worse he cannot keep his children onside he will end up like henry ii "
"49" "DiddleyDum" 2014-04-09 " his cancer is terminal the initial prognosis was that he would not survive 2013 thankfully he is still with us but this time last year that looked unlikely "
"50" "Ryan Brighton" 2014-04-09 " wasnt he leafing through the book backwards ill have to rewatch again perhaps ser arthur should be quite recent considering he only died duringjust after roberts rebellion maybe they arent using him as anything more than as a historical famed knight rather than rhaegars closest friend "
"51" "Ryan Brighton" 2014-04-09 " yeah it was hard not to feel your heart go out to jamie a bit in that scene which is disturbing considering who they are "
"52" "Ryan Brighton" 2014-04-09 " ive a soft spot for doran he comes across as one of the few noblemen to actually care about all his people rather than just himself or the nobility but i suppose any further discussion of him veers into spoilery territory all i shall say is alfred molina as a dream casting "
"53" "Bluegoat" 2014-04-09 " that seems to be true but the dragon thing does seem kind of an big thing to ignore like someone parking huge missiles right off your coastline its hard for me to see if he could ignore problems to that degree how he could have succeeded as hand as long as he did on the other hand he is cersies father and she is pretty good at making herself believe what she wants to be true tyrion isnt bad at it either so maybe they got it from him "
"54" "Bluegoat" 2014-04-09 " im confused about the part where arya asked the hound why he had not money and didnt steal any from joffery just last season she saw her friends beric and thoros steal all of his cash and give him an iou "
"55" "Bluegoat" 2014-04-09 " the martells i could have done without especially telegraphing their hostility towards the lannisters so quickly this right under the nose of tywin who just brought down robb stark in the end without a battle one of the things that doesnt come out much or at all on the show is that oberyns brother doran aside from having poor health is an extremely subtle politician who plays the long hand and doesnt make bets he wont win he was supposed to be the one to come to kings landing but he sent oberyn instead knowing his nature and how he was likely to behave "
"56" "Clariana" 2014-04-09 " as i said above tywin is all realpolitik what he cant see doesnt trouble him "
"57" "Clariana" 2014-04-09 " tywin is a realistempiricist he doesnt believe in anything he cant see although there are dragon skulls for tywin theyre like the dinosaurs long time gone "
"58" "Bluegoat" 2014-04-09 " remember what olenna said  she and mace arent necessarily on the same page "
"59" "Bluegoat" 2014-04-09 " my impression in the books though was that they were civilized in the sense that they had a hierarchical social structure and better equipment not necessarily that they werent brutal and strange although i agree that the cannibalism seems out of place especially in light of later events but maybe they know stuff we dont "
"60" "Clariana" 2014-04-09 " jaime is actually in a horrible position i think tywin knows this and thats why hes left the door slightly ajar i think at the moment jaime is just trying to do his duty while he assesses the situation pressure is coming at him from all directions but he only really lets brienne know that "
"61" "Bluegoat" 2014-04-09 " the hound is always eating pigs feet apples whatever that thing on the stick was "
"62" "Clariana" 2014-04-09 " the one that survives the longest obviously "
"63" "Bluegoat" 2014-04-09 " it appears to me that jamie had a road to damascus style epiphany on the road to harrenhall much like his old man hes concerned for the first time in his life with his legacy its what lives on after youve gone its occurred to me that its significant that he confesses everything that happened after losing his hand while sitting in a bathtub its after that incident that he begins to really heal and grow stronger psychologically and begins trying to be true to some sort of good it seems like a conversion story to me theon strikes me similarly and some others follow the same general pattern as the story goes on "
"64" "Clariana" 2014-04-09 " great analysis exactly let the ner do well second sons duke it out see who comes out on top nothing ventured nothing gained surprisingly but that would be telling "
"65" "Bluegoat" 2014-04-09 " its a problem for her and i think its meant to be but what do we expect from a kid that would be reading teen beat if she lived in our world "
"66" "Bluegoat" 2014-04-09 " i would have maybe said he was a cynic and an alcoholic "
"67" "Bluegoat" 2014-04-09 " i actually had the opposite impression they spent almost the whole time telling us that obyren was kind of decadent and that the dornish think differently about sex martin communicated that with a few lines in a few scenes here and there  not all at once but pretty efficiently and in a way that was integrated into the storytelling we lost a lot of the indications that oberyn was actually politically insightful as well as just dangerous in a more direct way we lost almost all of the backstory of the lannisters and martells all of the stuff about the tywin and the targayrians and all of the stuff about the functioning of the lannister household when jamie cercie and tyrion were youngsters not that i would have expected all that to get into the show but i dont think there is any way the scene in the show came close to summarizing what was in the conversation oberyn and tyrion had while they were riding into kings landing  it was one of the really great scenes in the book funny and clever as well as giving a ton of information the show scene was mostly about looking at boobs it was i think the only one in the episode i was disappointed in "
"68" "Bluegoat" 2014-04-09 " brings me to my oft griped about shae i still cant figure out if its the character or the actress that i dislike or both shes petulant loud ungraciousugh my guess is that you are supposed to have mixed feelings about her book shae was acually much less likable  she was a shallow stupid little twat they have made her more likable in the show she really seems to love tyrion and that is the source of her anger im not sure if that is just to attract viewer or because they felt that people would think the written character was antiwoman but i dont think she could be a completely good character and really move the plot along the way she did in the book "
"69" "Bluegoat" 2014-04-09 " i didnt notice less scars but they seemed a bit differently shaped especially around his mouth but it might have been the hair "
"70" "Bluegoat" 2014-04-09 " plus – did tywin or anyone in kings landing get the raven from the wall about what’s about to come never mind the wildlings – this white walker malarkey has got me worried the thenns byjingoes they are looking for some fat southerners aren’t they mind you if you didn’t eat your enemies beyond the wall there is a good chance they’ll come back as a white walk then you would really be in a spot of bother… he doesnt believe in white walkers or even that there are enough wildings to be a threat in act i would say that while brilliant in one sense his inability to imagine anything is different from how he sees it is his big blindspot he doesnt really think his family will oppose him that the supernatural could be real or that people who slaughter their guests might e cursed by the gods those possibilities just dont exist for him i honestly perhaps naively thought that when jamie said he was not going to have a wife or children he might hot foot it to the wall don the black and become a crow yes i know naive huh he meant he would remain in the kingsguard they serve for life and are not allowed to marry or hold land by becoming kingsguard he deprived tywin of his heir "
"71" "Bluegoat" 2014-04-09 " he discussed it with joffery last season but didnt seem to think it was important which seems odd i cant decide if he was lying about what he thought or it is just too airyfairy for him to take seriously  he pretty much dismisses the possibility of anything magical "
"72" "R042" 2014-04-09 " got is categorically not trying to be clever its unpredictable entertainment nonsense its a highly topical and relevant commentary on the war on terror not to mention an incisive look into gender politics and on top of that a look into the australian labour party "
"73" "R042" 2014-04-09 " its coming back on amazon tv causing conniptions in people who really hate amazon for being the scum of the capitalist earth some nonsense to do with taxes "
"74" "Jez Holland" 2014-04-09 " remember there are only three people in the kingdom who could best jamie but i would go team selmy all the way "
"75" "VonSparron" 2014-04-09 " i did wonder about the hood thats a terrible shame if its the case as i thought he was perfectly cast "
"76" "VonSparron" 2014-04-09 " oh yeah go on then ill have half half a tic tac "
"77" "VonSparron" 2014-04-09 " i agree with your first point take the scene with oberyn  two full frontal female nudes and a slight glimpse of the procurers hairless chest hardly even handed regarding your second point  all the whorehouses we see are the ones visited by noble lords so i imagine the workers are well rewarded and looked after im sure you can find the less salubrious kind down fleabottom "
"78" "SharpMango" 2014-04-09 " yes  the costume designers were fantastic this episodewhat brienne was wearing completely captured how uncomfortable she was feelingwhat the highgarden girls wore being all summerydaenery rocking a dress and trousers look hey im a guy i dont know the technical termsand of course the dornish prince with the deep vee "
"79" "R042" 2014-04-09 " a little worried about arya loving the killing so much though its just a sign of how progressive and feminist the show is  a young girl killing grown men is very progressive and shows how game of thrones is the most feminist fantasy story "
"80" "SharpMango" 2014-04-09 " you mean your tired of her marching around completely disconnected from the rest of the characters liberating slave cities we hadnt heard of beforei cant wait to see if she frees mereen sooooooo interesting it looks exactly like yunkai complete with grr martins interest in having a goddess as its symbol with her legs wide open "
"81" "R042" 2014-04-09 " just as in the real word the us has committed all sorts of terrible acts but our propaganda tells us the russians are the bad guys  and how that living in fascist uk plc is literally worse than north korea "
"82" "VonSparron" 2014-04-09 " tywin disowning jaime appears to have been a little bit glossed over that seems like a fairly important plot point "
"83" "R042" 2014-04-09 " he’s tryin’ what with the folksy charms and protohomoeopathy “this one makes tea this one is poison” i wasnt aware that my cup of tea this morning was homeopathic "
"84" "Sinequanone" 2014-04-09 " yes i guess at the time robert did not have so much to worry about still people should be aware  that dragons are coming "
"85" "rickyredmanc" 2014-04-09 " great sense of humour you have there "
"86" "pdboxer" 2014-04-09 " no need to apologise i found it useful if you were to give spoilers for future events ie tell me jodfrey gets his head chopped off in the next episode i read it in the books or something i might have grounds for complaint well maybe not if jodfrey got his head chopped off that would be grounds for rejoicing however it happens but filling in details around events that have already happened based on what you read in the books is useful so thanks "
"87" "Moreisless" 2014-04-09 " tywin has stated several times that the most important thing is family his 3 children and grandchild are not obeying him his goose is cooked "
"88" "VonSparron" 2014-04-09 " robert was paranoid and hated the targaryans more pragmatic ned stark essentially told him not to worry about it im sure tywin is aware of it but has more pressing things to attend to like his grandson being a right royal pain in the proverbial "
"89" "Sinequanone" 2014-04-09 " no spoiler please but here is a picky point in the first season robert was very aware of the danger of the targaryens and their activity over the sea surely tywin is aware of dani and her dragons and slave army has he mentioned it "
"90" "MashaHeddle" 2014-04-09 " i probably did yes sorry "
"91" "MashaHeddle" 2014-04-09 " this comment was removed by a moderator because it didnt abide by our community standards replies may also be deleted for more detail see our faqs "
"92" "MashaHeddle" 2014-04-09 " then you should probably give it 10 weeks and wait for the inevitable youtube the hounds greatest growls compilation "
"93" "MashaHeddle" 2014-04-09 " i read the initial reports that he had decided not to undergo treatment and therefore was going to withdraw from production sounds like perhaps there was more to it going by your comment if he is now getting treatment then all the best to him its hard to imagine anyone else taking his place "
"94" "pdboxer" 2014-04-09 " ah i was about to say i think i would have remembered that line but i guess you got it from the books which i have not read "
"95" "Sinequanone" 2014-04-09 " i think one of the great things about got is its politics are complex and no one is without guilt and the winners write the history just as in the real word the us has committed all sorts of terrible acts but our propaganda tells us the russians are the bad guys  "
"96" "Sinequanone" 2014-04-09 " im not a book reader and i agree that the other daario did look more exotic the new one does look samey agree its the one jarring negative of the opener "
"97" "bleudegex" 2014-04-09 " joffrey actually suggested to tywin that they should do something about dany last series and tywin curtly dismissed him probably the only mistake he has made so far "
"98" "MashaHeddle" 2014-04-09 " according to the slaver who sold them and got his face melted off by drogon the unsullied have both the balls and cock removed to avoid any problems with still being able to achieve erections im one of the rare people who didnt loathe daario in the books  his snarky comments to grey worm have now made me hate him what a douche "
"99" "outmoder" 2014-04-09 " great to have it back  that hour flew over im almost tempted to wait until all episodes are available so i dont have to wait a week between fixes wasnt too impressed with some of the bit part acting quality ser dontos and polliver to a lesser extent seemed a bit outclassed also a shame they had to recast daario naharis oberyn looks like an excellent addition to kings landing "
"100" "Jonnytheshirt" 2014-04-09 " poor sansa who single handedly foiled the starks midnight escape from kings landing and the deaths of some stark bannermen by running tell tail to the queen in season one has been indeed terrified since one symbolic thing to remember however is eds killing of sansas own dire wolf at the behest of the king he threw his own lamb to the slaughter by allowing her to be betrothed then killed her spirit ie the dire wolf the remaining starks luckily have their fierce wolves alive and kicking "
"101" "ID0686782" 2014-04-09 " great series opener  especially the bloodbath at the end "
"102" "sailthedarkenedseas" 2014-04-09 " theres nothing to get its a superficial soap opera with witches and zombies you say the same thing every single time on every single blog youre monotonously fucking boring and pretentious "
"103" "Fionnuala Sheehan" 2014-04-09 " sophie turner did a great job of suggesting someone who has been frozen by grief feckin sansas been frozen by grief since the first season it made an incredibly refreshing change when she actually warmed up slightly to ser dontas "
"104" "Sheila Jones" 2014-04-09 " it lasts longer than the programme good job theres fast forward "
"105" "Sheila Jones" 2014-04-09 " indira varma indira varma indira varma indira varma indira varma indira varma indira varma indira varma  etc "
"106" "ocelot75" 2014-04-09 " nzerdan  have to agree about tywin hes is so the man and his kids did you catch the promo for next week tyrions summation of his siblings is spot on cersei is defo on the turn and someone is going to get it good luck to tywin to rein her in "
"107" "DiddleyDum" 2014-04-09 " im not sure if the mods will let this stand but if anyone is interested in what ser ilyn payne is currently doing here he is wielding an axe with roger daltrey httpwwwvevocomwatchrogerdaltreyikeepittomyselfgbuv71400273 "
"108" "tronald" 2014-04-09 " so many vast hidden layers treasure troves of aweinspiring insight into the human condition you were right with this bit "
"109" "tronald" 2014-04-09 " a lot of people seem to confuse theres too much with id prefer less of 2 very different things "
"110" "NZerDan" 2014-04-09 " tywin is the man if something needs to be done about the dragons he will put pen to paper and have dany killed by someone like a faceless man of braavos in his own good time of course he has no idea about arya bran  rickon being alive keeping the starks in the game but has sansa in his pocket foiling the tyrell plot easily funnily enough his kids give him the biggest headache just like most folk the thenns can i say i liked the book version of them without being spoilery they showed their hand with what the viewers will get from the thenns but i agree they look scary mofos but the cannibals could have been another tribe surely "
"111" "NZerDan" 2014-04-09 " same i watched s3 again and ramsay is a hoot and his old man the opposite will be fun to watch them interact pork sausage "
"112" "Sunburst" 2014-04-09 " lol yes it must be unfathomably hard to get to decipher to deconstruct so many vast hidden layers treasure troves of aweinspiring insight into the human condition  theres nothing to get its a superficial soap opera with witches and zombies "
"113" "ocelot75" 2014-04-09 " great episode welcome back sarah from the house of hughes and all the regulars from last season’s blog so good to see you all was it wrong that i was quietly cheering for young ayra to get involved with the hound in the fight that glint in little ayra’s eye you literally could see her ticking it over in her mind when the right time was to get involved oh sweet revenge i did cheer at that moment when she skewered polliver plus she got her pony… interesting that tywin thinks that by melting down neds sword flinging the dire wolf pelt on the flames that the house of stark is no more but could it be said the best chance dare i even think it of justice for the house of starks comes from ayra and her reclaimed sword needle have no idea how this will come about perhaps that coin is burning a hole in her pocket the two swords from the house of stark size isn’t everything then again – after the red wedding i have learnt that got can give cruel twist of fate to favourite characters and justice sometimes never comes one thing that has struck me is that tywin thinks he is all over everything that nothing will get inbetween him and his family’s power in westeros but i think he’s a bit blinded at dany and her dragons was there mention of dany last season by someone in kings landing that she now has dragons can’t remember who it was but they mentioned that if she did have dragons they would be tiny and deformed like the last dragons who lived in kings landing at least robert baratheon kept taps on the khaleesi plus – did tywin or anyone in kings landing get the raven from the wall about what’s about to come never mind the wildlings – this white walker malarkey has got me worried the thenns byjingoes they are looking for some fat southerners aren’t they mind you if you didn’t eat your enemies beyond the wall there is a good chance they’ll come back as a white walk then you would really be in a spot of bother…i honestly perhaps naively thought that when jamie said he was not going to have a wife or children he might hot foot it to the wall don the black and become a crow yes i know naive huh too many questions and it’s only the first episode all i know is winter is coming "
"114" "James Minglis" 2014-04-09 " sir barristan doesnt need dirty tricks hes barristan fucking selmy "
"115" "digit" 2014-04-09 " as i read it the nights watch guy running wasnt desertion it was blind panic and the right thing in this situation though neds mistake was understandable would have been to show compassion how did you read the intercutting between ned executing the nights watch deserter and being executed himself at the start of this episode "
"116" "digit" 2014-04-09 " ill buy that "
"117" "digit" 2014-04-09 " no its just that i cant see that hes doing what you say hes in a difficult situation but he could easily still at some point find a way to beat both joffrey and his father not engaging with the situation at all was never going to be the way to do that im prepared to concede that regardless of how bad stannis eventually turns out to be – and he could be very bad indeed if his penchant for human sacrifice matures – theres no way tyrion could have known how bad he already was when the battle occurred but didnt he try to get the inexperienced and slight joffrey to ride into battle at the head of the army "
"118" "elsmallo" 2014-04-09 " the only character i like is the hound "
"119" "elsmallo" 2014-04-09 " yikes what a load of drivel its all getting a bit hard boiled for me now can we see some peasants please i know its all about power but i bet vladimir putin loves this show which says it all really "
"120" "MishkaYaponchik" 2014-04-09 " if you open your mouth one more time im gonna have to eat all the chickens in the room "
"121" "sailthedarkenedseas" 2014-04-09 " i guess its improving maybe you just dont get it "
"122" "pdboxer" 2014-04-09 " i think my absolute favourite bit was where the hound sneeringly said cunts wish i could remember the rest of the sentence "
"123" "zephirine" 2014-04-09 " people allow the fact that hes a sympathetic character to cloud their assessment of what hes actually doing my impression is that both you and digit are right about tyrion because hes changing he has been as you describe complicit with his ghastly family all his life because he didnt know any other way to be and he still is complicit in the sense that he participates in the lannister government and for a long time in the past he just stayed drunk and got laid and presumably hid a terrible deep hopelessness but what were being shown increasingly is a man whos gradually realising that he isnt quite as trapped as he thought he was and is also becoming more aware of his own capabilities thats why the character is so fascinating because at this stage we dont know how far he can go towards the good side or how far he wants to go "
"124" "pdboxer" 2014-04-09 " hey sunnyone i am finally up to date with got and able to partake in the blog "
"125" "pdboxer" 2014-04-09 " i must admit i have binge watched seasons 13 i found that harder work than i did with sopranos the wire breaking bad etc  i think one a week is about the right amount for me "
"126" "pdboxer" 2014-04-09 " i thought it was just the balls he was missing not the cock whereas the more important guy back in kings landing is missing both isnt he "
"127" "pdboxer" 2014-04-09 " i love the character hound his scene this week was one of the few times i agreed with the statement i was given years ago by those friends trying to persuade me to watch game of thrones its like sopranos with swords they also said sons of anarchy was sopranos with motorbikes the actor who plays hound is awesome one of the most realistic scenes was him and jerome flynn trash talking each other in the bar last year that actor has genuinly seen hard nuts and how they behave in scotland quite obviously and can brilliantly put himself in their shoes their mindset in a similar way that de niro or pesci can draw on their experience of wiseguys i didnt like the bit where they melted down the sword "
"128" "pdboxer" 2014-04-09 " thank you "
"129" "pdboxer" 2014-04-08 " thank you i do not recognise your handle from other tv blogs homeland borgen etc so it is good to see ill get to virtually meet new folks like yourself on here "
"130" "sailthedarkenedseas" 2014-04-08 " uh i really dont want to do this but condescending is an adjective and not a verb however i can be condescending such as right now correcting you on your grammar i honestly was making no attempt to be smug or superior i just have different tastes to you and a different palette its fine i can be condescending too and correct you on your vocabulary its palate "
"131" "davidjones2492" 2014-04-08 " i think he put a hood on before he did the deed will have to check though "
"132" "Janel Jones" 2014-04-08 " which avidly followed series in the past decade started a new season after an hour resumé of clips bringing us all up to date  was it homeland i would welcome that for got its taken me a while to refresh those neurones "
"133" "davidjones2492" 2014-04-08 " tyrion is not shagging shae or anyone else to protect her tywin clearly told him the next whore i catch in your bed ill hang as his experience with his first wife taught him tyrion knows his father doesnt make idle threats "
"134" "Malkatrinho" 2014-04-08 " the bad boys give undivided attention at first which is intoxicating to a dumb girl whose father is gonenever theredoesnt pay attention to her but then it wanes and then theyre left pregnantwith genital wartsheartbroken so sad cant imagine all three sounds like a grrm story "
"135" "DiddleyDum" 2014-04-08 " wilkos manager told me last year that wilko hadnt been cast for this season this is a shame but it is great that wilko is still alive and playing book readers may note that in the preview clip for next week on the net not a spoiler jaime is sparring with bronn "
"136" "Janel Jones" 2014-04-08 " jaimenicolaj has the knack of appearing to have honorable motives and is being nice to cersei for whatever reason in reality he doesnt want to go back to the rock he needs to stay in the halls of power but seems to be searching for a new role "
"137" "davidjones2492" 2014-04-08 " ned didnt unjustly execute the nights watch deserter the man deserted the penalty for which was death he could have returned to castle black after the intro scene but chose to run off down south and foolishly not change his black uniform deserting the nights watch is like escaping from prison literally given that most of the members are convicts "
"138" "MooseandSquirrel" 2014-04-08 " i would not want to do all that flapping around with my arms either if i was in that sweltering heat in the desert "
"139" "Janel Jones" 2014-04-08 " visually the scenes with daenerys have been glorious i may not have been concentrating on the dialogue its cersei i find wooden though of course shes in the right place for directing intrigue "
"140" "codgod" 2014-04-08 " wild bill in deadwood also told someone they had a cntmouth "
