"author" "date" "body"
"13" "testure" 2012-05-17 " i dont get the episodes ahead of time any more only the first six sobs quietly in thought of the complications involved in watching this in time to get the blog written i think it makes potential sense but only as suggested above because yara never met this bunch of ironborn at all  if you remember dagmar turned up and said hi im dagmar and here are your crew theon took his word for that but we only have his word that hes ironborn or the crew are ironborn at all theon after all wouldnt have a bloody clue i admit this is entirely speculation but i wouldnt be surprised of the differing schools of speculation on this im definitely leaning toward the above discussed it with a few mates and none of us could see a reason why not yes it would take extra jiggery pokery in explaining it but better that than have no dramatic beat for the theon at winterfell story line yes you could just have a new character rock up in the last episodes but that exploits nothing in a purely dramatic sense it would be a bit of a head scratching volte face in terms of the source material but makes perfect sense in tv land westeros the only concern is perhaps an age issue in relative casting "
"14" "SarahHughes" 2012-05-17 " thats one of my favourite things actually he just lurks around making cryptic comments and appearing frosty and then disappears "
"15" "SarahHughes" 2012-05-17 " i dont get the episodes ahead of time any more only the first six sobs quietly in thought of the complications involved in watching this in time to get the blog written i think it makes potential sense but only as suggested above because yara never met this bunch of ironborn at all  if you remember dagmar turned up and said hi im dagmar and here are your crew theon took his word for that but we only have his word that hes ironborn or the crew are ironborn at all theon after all wouldnt have a bloody clue i admit this is entirely speculation but i wouldnt be surprised "
"16" "SarahHughes" 2012-05-17 " i am very impressed by your willpower  also i think it does stand alone as a tv series i like it as a tv series immensely and the changes dont bother me at all "
"17" "lmsava" 2012-05-17 " i dont think reek is necessarily missing i think a certain ironborn lieutenant might not be who he says he is feel free to mock me if im wrong i think the actual character of reek will be left out of the next series but his traits and purpose in the story have certainly been covered by finchy theres a fair bit of speculation that he might not be who he says he is but i think that if this turns out to be true and it will need some explaining if it is then hell be revealed as a certain nobles bastard rather than as reek i do hope to see reek in series four or five  whichever one covers a dance with dragons "
"18" "5432Hun" 2012-05-17 " a question for those having read the books and are watching the series does reading the books beforehand allow you more insights into the characters or are you worrying about some favourite part being left out i guess its different for everyone for myself ive read the books but i never worry as such about what they leave out by and large the changes have worked and its good to have a bit of doubt as to where they are taking it next i also accept that a tv show is a different thing to a book so some cropping is necessary it is interesting though to think through the possible consequences of these changes for plots and characters so i guess in that sense i do feel i have more insight into the characters having said that i watched the first series without having read the books and enjoyed it tremendously without knowing what was happening next i had read the fellowship of the ring before the movie had released and was wondering the whole 2 and a half hours why tom bombadil did not make an appearance thats easy its because hes an annoying arse "
"19" "Ninnyhammer" 2012-05-17 " i think it pleasures you all beyond measures to leave half clues all over the comments and also the sly wont leave spoilers dig its hard enough to contain myself from reading the book wo know what happens next but like the bastard ive taken a vow without thinking clearly too far ahead i will not read the book till the season ends so that i dont spoil the show for mei had read the fellowship of the ring before the movie had released and was wondering the whole 2 and a half hours why tom bombadil did not make an appearancea question for those having read the books and are watching the series does reading the books beforehand allow you more insights into the characters or are you worrying about some favourite part being left out "
"20" "ACertainBang" 2012-05-17 " i am surprised his own harrenhal troops arent rebelling too rebelling against him or deserting must have an outcome worse than death by hanging surely a few of those men are thinking its my neck next the way hes going through them for his investigation yet they still do his bidding scary "
"21" "damnfool" 2012-05-17 " i havent read the books but im guessing jon snows going to go all dances with wolves with the wildlings he seems to be on the way to becoming this very modern free man the wildlings boast about hes already broken his night watchmen vows with his i am jon snow descendent of ned stark distant relative of the first men speech "
"22" "5432Hun" 2012-05-16 " love this show but is the iron thrown actually worth having everyone is fighting everyone else so whoever prevails inherits nothing as weve seen that all allegiances are mostly temporary and expedient that said we need something to arrange all the drama around so not complaining too much very true but the willtorule is a strong force in human history even during periods where winning the throne seemed more trouble than its worth    eg war of roses which is generally believed to have been an influence on grrm human eh cant live with them    "
"23" "5432Hun" 2012-05-16 " i dont think reek is necessarily missing i think a certain ironborn lieutenant might not be who he says he is feel free to mock me if im wrong no sorry sarah not having this you may know something we dont from getting the episodes ahead of time to review them but it doesnt make sense for two reasons 1 the ironborn barely accept theon as their commander even though hes a greyjoy why would they run with a northerner from the green lands 2 someone has already mentioned the other reason why is wouldnt make any sense but i wont repeat it because its potentially a bit spoilery "
"24" "5432Hun" 2012-05-16 " just a small detail but all those men were hanged because tywin believes someone was trying to kill him not amory lurch and dont all those hangings put arya waaaay over her quota of three deaths for the red god quite right i realised later i had made this mistake but decided not to draw attention to it because there are some people on here who think of me as a god i hope youre happy with yourself now youve disappointed them  "
"25" "Bestofthebested" 2012-05-16 " love this show but is the iron thrown actually worth having everyone is fighting everyone else so whoever prevails inherits nothing as weve seen that all allegiances are mostly temporary and expedient that said we need something to arrange all the drama around so not complaining too much "
"26" "Kirjava13" 2012-05-16 " also something i feel should be added to the main body of the blog blinkandyoullmissit roose bolton appearance of the week too many prisoners "
"27" "mikepatto" 2012-05-16 " i got the impression hed rubbed through the wooden pole he was chained to with his chains "
"28" "weewilkie" 2012-05-16 " and also didnt roose bolton tell robb that he would send his bastard to retake winterfell so theres no need for the reek disguise if hes known alive and well and able to muster some men its a departure from the book is all im sure we wont see reek ah sweet hubris "
"29" "Cariad007" 2012-05-16 " he doesnt seem to have the necessary personal hygiene requirements for reek though "
"30" "HuwLyanThomas" 2012-05-16 " im so sorry  i havent read all the comments yet though i promise i will forgive me therefore if this has already been mentioned but how did jaime manage to kill his cousin when he was by his own admission chained to a post with a collar round his neck too was it a kind of boys own with one bound he was free sort of thing i think he had a certain amount of freedom to move within the cage re the escape itself it seemed very unwise to me for the starks to leave the keys on a guard who might have to go into the cage "
"31" "SarahHughes" 2012-05-16 " meant to add this is admittedly pure speculation and my own opinion "
"32" "SarahHughes" 2012-05-16 " i dont think reek is necessarily missing i think a certain ironborn lieutenant might not be who he says he is feel free to mock me if im wrong "
"33" "sunnyone" 2012-05-16 " im so sorry  i havent read all the comments yet though i promise i will forgive me therefore if this has already been mentioned but how did jaime manage to kill his cousin when he was by his own admission chained to a post with a collar round his neck too was it a kind of boys own with one bound he was free sort of thing "
"34" "VonSparron" 2012-05-16 " btw what is the currency in westeros coins  specifically gold silver and coppper ones stamped either with dragons from aeryss reign or stags from roberts reign "
"35" "VonSparron" 2012-05-16 " ok maybe not changes but reek and the reeds are fairly key to progressing both storylines its a bit difficult to discuss this without giving spoilers  "
"36" "Kirjava13" 2012-05-16 " her story was that her mother was a maid for lady soandso if tywin believes her and i think his tired never met a literate stone mason and aryas inspired she taught me to speak proper properly indicate that he probably does then he has no reason to think that she has any political worth or value to him shes just an interesting young girl whos smart resourceful and independent and she reminds him of the promise his own children bar tyrion had when they were young hes iron most of the time but hes getting on he knows this war will be his last whether its won or lost and i think we can allow him a touch of sentimentality perhaps with his children increasingly estranged he thinks of his dead wife more and more or remembers back to when jaime and circe were infants "
"37" "Ceri333" 2012-05-16 " just a small detail but all those men were hanged because tywin believes someone was trying to kill him not amory lurch and dont all those hangings put arya waaaay over her quota of three deaths for the red god i am not sure that finding the note on amory would automatically mean that arya had necessarily given it to him  maybe others had access to that room  but it would definitely make her a major suspect something tywin would absolutely deal with but maybe tywin had no idea the note existed perhaps littlefinger wrote it specifically for arya knowing she would clear the table maybe it is a trap good thing that note just magically disappeared "
"38" "5432Hun" 2012-05-16 " it could easily have been poisoned without aryas knowledge in which case the test would have been a waste of a good cupbearer as weve seen tywin avoids wasting human resources so i dont think it was a test i think he was just giving arya some food it was a nice touch to have tywin insist she eats the food despite the fact she didnt want any this is a man who gets his own way if hes generous enough to give you some food you better eat it right up and be suitably grateful for his munificence "
"39" "HuwLyanThomas" 2012-05-16 " perhaps he did fear that the mutton might be poisoned and set her a test it could easily have been poisoned without aryas knowledge in which case the test would have been a waste of a good cupbearer as weve seen tywin avoids wasting human resources so i dont think it was a test i think he was just giving arya some food "
"40" "HuwLyanThomas" 2012-05-16 " so tywin now knows that shes the daughter of a nobleman from the north    surely arya would move from cupbearer to welltreated hostage the instant that thought crossed tywins mind even the daughter of a minor house would have political value  enough value to make him put her somewhere safe and find another cupbearer it does seem like a weak point though aryas explanations of how she came to be such an educated wellspoken commoner at the very least invite questions logically tywin should be asking those questions and keeping a closer eye on her "
"41" "HuwLyanThomas" 2012-05-16 " the tywin  arya scene was great once more but did anyone else think that tywin only offered her his food because he suspected it might be poisoned it did occur to me as he offered it but he didnt eat the meal after arya had tasted it so i think he genuinely didnt want it "
"42" "5432Hun" 2012-05-16 " yes hes a terrible father and a massive bastard to all tcommon folk he does however always buy his round when hes up and in my book that cancels out a multitude of sins ned stark on the other hand may have talked a lot about honour but there was always some excuse when it camwe to his turn   oh im just having a soft drink this time lads so i wont get a round tight prick "
"43" "Sinequanone" 2012-05-16 " hes also a very bad father as we can see by his increasingly dysfunctional children and grandchildrenthe incest between cersei and jaime may be a result of his lack of parenting skills does he also not oppress his people to the point of rebellion as is evident by his troops spending a lot of time combating rebels in the countryside "
"44" "5432Hun" 2012-05-16 " on the other hand maybe we overestimate tywins abilities simply because he talks a good game he has been losing his battles to young robb stark but he did rebuild the lannisters to being the richest and most powerful family in the landhe deserves a little bit of credit "
"45" "Sinequanone" 2012-05-16 " on the other hand maybe we overestimate tywins abilities simply because he talks a good game he has been losing his battles to young robb stark "
"46" "Ninnyhammer" 2012-05-16 " response to acertainbang 16 may 2012 519am2 stags i think  if only it were varys instead of littlefinger id have loved some clues being dropped about aryas presence to cersei littlefinger has come across a little less scheming and political and more of a profit monger and i am not getting started on his accent "
"47" "5432Hun" 2012-05-16 " one argument is that tyrion cant risk the starks finding out that he doesnt have arya it would massively change their bargaining position when trying to broker jamies return very few people actually know that arya is awol and of those that do tyrion either doesnt trust that theyd reveal the information if captured or cant do without them at kings landing he cant risk sending information like this by raven in case it gets intercepted however saying that im surprised littlefinger didnt mention it last week no i dont accept this if he can send his niece to dorne and ravens about military movements are runofthemill then he could have sent a trusted messenger with an armed escort up to harrenhall its entirely possible that tywin does know arya is missing but would anyone really expect a 12 year old girl to have made her way through a war zone survive torture and assault and appear 100s of miles away from kings landing and also amass a healthy number of kills by this stage the lannisters have more likely given her up for dead but are just covering this up again no sorry this doesnt ring true of a character as intelligent and ruthless as tywin weve just seen him hanging people and send the mountain to raze the villages because someone killed amory lorch if he thought there was even a chance that arya stark was at large he would have sent intructions that every northern girl found was to be brought to him unharmed he didnt get where he is today without attending to details "
"48" "Ninnyhammer" 2012-05-16 " response to thenorthremembers 16 may 2012 854am respond is again missing   i agree with the notion that petyr baelish may have realized aryas real identity at harrelhal but then leaving her with tywin was probably the worst he could do he cannot gain anything from telling cersei or tyrion that arya is with their father neither can he tell robbcatelyn in riverrun that he left arya with the enemy when he had promised catelyn that he would protect her daughterswas the note from the table discovered on amory lorch he could have easily deduced aryas involvement into the murder then i think that he wishes arya was his daughter and hence is turning blind eye to the other signs hence that careful now girl and has someone told you that you are too smart for your own good any other general would not have taken that proper properly quip so lightlyi think we saw tywins anguish alright when talking about his father but i am sensing that the verbal sparring between mr dance and ms williams may soon be over how i cannot yet fathomits been a struggle from trying to read the second book for some weeks now "
"49" "5432Hun" 2012-05-16 " torrhens square was the fort theon attacked to draw out winterfells forces to be fair there are a couple of plotholes in the tv version which the op rightly identifies  especially what happened to ser rodricks 200 men  but these caused by necessarily having to reduce certain elements of the story so my vote is to live with them "
"50" "5432Hun" 2012-05-16 " afaik ravens work like homing pigeons to send a message to a specific location youve got to have one thats trained to fly to that location presumably tywin has ravens trained to contact casterly rock or kings landing but tyrion doesnt have ravens trained to find tywin somewhere in the riverlands tywin is at harrenhall and has been since episode 3 or maybe 4 "
"51" "BeesSting" 2012-05-16 " on subject of nights watch it seemed a little too convenient that jon was left to despatch ygritte and of course didnt kill her thus isolating him from his brothers  then i thought that perhaps thoren left him with her sos he could poke her with two different types of swordafter all the nw is full of murderers and rapists and thorne is grizzled enough to know his men need a release now and then even though its against their precious vows "
"52" "TheNorthRemembers" 2012-05-16 " response to ninnyhammer by acertainbang16 may 2012 423am  you are probably right on the money with 2 tyrion needs all the leverage he can get he may also think that theres still a chance arya will be found so no need to go crying to daddy just yet it was littlefinger whom cersei charged with finding arya something we suspect he has done that plus tywins notfaroffthemark probing mean our little teatime chats with dance and williams may soon be over my two pennies into this discussion about arya tyrion and tywin1 tyrion is not in a position to searchhunt arya its not like any of the citizens in kings landing are keen on helping the king or the imp2 not telling tywin that arya is missing allows tyrion to blackmail cerseijoffery3 as tyrion of unaware of aryas presence in harrenhal according to him tywin can only blow apeshit once he gets the news4 the more people know about aryas disappearance the higher probability it has of reaching robbs camp last i heard spies were in abundance on both sides5 even if arya  sansa  jamie its not in the stark nature to put a strategic value against their daughters lives its also not the lannister way to treat a family member firstly the means of communication i think it was suggested earlier that ravens could go from harrenhal to kings landing but not in reverse but im less than a quarter of the way through book 2 so far so no spoiler here and a chapter earlier has tyrion say doubtless stannis sent a bird to casterly rock and another to harrenhal so harrenhal was clearly connected the means were there secondly  who knows about arya in support of what ninnyhammer says it may be that cersei is indeed disinclined to keep her father informed  she had naively wanted tywin to be kept unawares of stannis allegation that joffrey was born of incest  although tyrion added i imagine father has heard rather more than a hint by now so tyrion at least is tuned in to the likelihood that tywin knows quite a bit of whats going on in the wider westeros i am assuming that littlefinger might also know about arya having been charged to find her but that he is not letting on to cersei after all he is now in a unique position with maybe more information than varys for a change to use this to advantage in discussions with catelyn and tyrion at some point he did not get far with tywin did he  on his part tywin knows that arya is a girl that had masqueraded as a boy when brought to harrenhal by the cloaks from kings landing he knows that the cloaks had actually set out to find roberts bastard gendry not her but he must have put his mind to why arya would pretend to be a boy put together with knowing thata this is a highborn girl who is lying to him b the note in dead amory lorchs hand came from his own table where she served c arya has been reported missingfled yet he has not yet been formally notifiedhell most likely have sussed her and is keeping his friends close and his enemies closer tywin avoids the risk of poisoning by getting her to eat the meat first i think hes actually intrigued by her she may seem almost as if she was the daughter he wishes he had had he respects her cunning and wit he could keep her a prisoner but he no doubt knows that by keeping his powder dry she may have little need to attempt escape after all why has she not done so already if she wishes indeed tywin is almost flirting with arya after all he was not the one that executed her father hell also be aware that she could be the key to getting jaime back although hes not exactly in a state of anguish about his son it would seem btw does tywin actually do anguish  so i surmise that both littlefinger and tywin know who arya is and both are keeping that info to themselves lf because information is a source of power for him and tywin because its a useful diplomatic tool to have in his armoury rather than entrust tyrion and cersei with it "
"53" "ACertainBang" 2012-05-16 " i think tyrion paid pycelles prosser with a stag you are probably right on the money with 2 tyrion needs all the leverage he can get he may also think that theres still a chance arya will be found so no need to go crying to daddy just yet it was littlefinger whom cersei charged with finding arya something we suspect he has done that plus tywins notfaroffthemark probing mean our little teatime chats with dance and williams may soon be over "
"54" "Ninnyhammer" 2012-05-16 " my two pennies into this discussion about arya tyrion and tywin 1 tyrion is not in a position to searchhunt arya its not like any of the citizens in kings landing are keen on helping the king or the imp2 not telling tywin that arya is missing allows tyrion to blackmail cerseijoffery3 as tyrion of unaware of aryas presence in harrenhal according to him tywin can only blow apeshit once he gets the news4 the more people know about aryas disappearance the higher probability it has of reaching robbs camp last i heard spies were in abundance on both sides5 even if arya  sansa  jamie its not in the stark nature to put a strategic value against their daughters lives its also not the lannister way to treat a family member5 why does tywin trust arya so much surely a northern girl with unknown but suspiciously noble origins pose a greater danger to a person of his stature bearing his cup and then poisoning him wouldnt require a lot of efforts i think thats worth a pound atleastbtw what is the currency in westeros "
"55" "ACertainBang" 2012-05-16 " be careful youre not spoilering by letting us know whos still alive "
"56" "ACertainBang" 2012-05-16 " according to that got blog stannis is a sort of medieval chris de burgh ill let you ponder that one "
"57" "ACertainBang" 2012-05-16 " i would also like to stick up for woof73 far and away one of the wittiest and most entertaining posters on this blog keep up the good work please it would be much duller without you also and this is for those of you with a sense of humour only check this site out for a more toungueincheek approach to reviewing got httpwwwgrantlandcombloghollywoodprospectuspostid49448gameofthronesseason2episode7amanwithouthonor "
"58" "pillroad" 2012-05-16 " yes i think it is a little bit of a plot hole because its strongly probable that tyrion would tell his father that arya was missing rather than keep it a secret to cover up for cersei however in return for introducing this slight plot hole the writers have given us the pleasure of all the tywinarya scenes so i feel more than compensated one argument is that tyrion cant risk the starks finding out that he doesnt have arya it would massively change their bargaining position when trying to broker jamies return very few people actually know that arya is awol and of those that do tyrion either doesnt trust that theyd reveal the information if captured or cant do without them at kings landing he cant risk sending information like this by raven in case it gets intercepted however saying that im surprised littlefinger didnt mention it last week its entirely possible that tywin does know arya is missing but would anyone really expect a 12 year old girl to have made her way through a war zone survive torture and assault and appear 100s of miles away from kings landing and also amass a healthy number of kills by this stage the lannisters have more likely given her up for dead but are just covering this up "
"59" "pillroad" 2012-05-16 " having read all the books this episode felt a little bit like it was just exposition for what comes next that being said the scenes with aryatywin and tyrioncersei were really excellent in general i dont mind the changes that have been made from the books as they are fairly minor to the overarching plot lines  characters merging or their roles being taken by others but this has worked better in some cases than others im not sure how brantheon story arcs are going to get back on track oh and jamie is awesome back on track brans story is very close to the book except with the absencechange of certain side characters who can be introduced in later seasons if necessary theons arc is pretty much exactly the same as the book but with dagmer replacing reek as the devil on his shoulder theres no significant changes to their overall arcs "
"60" "pillroad" 2012-05-15 " ok now i really need a diagram for what theons men are up to he sails up with a small force weve seen about ten guys obviously theres supposed to be more but they do only have one boat so it cant be many to feint at some villages drawing out the men who would normally guard winterfell did they say 200 men before then his guys head up to winterfell somehow travelling faster than the men who are coming the opposite way to get them and take it pretty much bloodlessly then the leader of the guards shows up alone for some reason im not quite clear on are the rest waiting back at the clearlynotunderattack fishing villages or are they travelling so much slower than theon that they havent even got there yet and now about 24 hours later theon feels safe enough to set out with a few men into the countryside leaving the offcamera portion of his men to hold the castle all i can think is that they sailed up to winterfell moving considerably faster than horses is there a river theres no major river they went over land basically the iron born have attacked the entire west coast of the north en masse and without warning remember yaras fleet her ships and many more have laid seige to a number of coastal towns and castles this will be introduced in later seasons but balons brother victarion is also a major war leader amongst the iron born and commands the elite iron fleet which is bigger than yaras the show hasnt stressed this as much as it could but theon is actually quite clever he knows how the northerners operate and knew by attacking a particular fortress they did say but i cant remember the name winterfell would send relief from their own forces he anticipates this and leads a small force literally around 20  40 men to take the fortress by stealth at night it will have taken him some time to reach winterfell from the coast at least a week or two even on horse back the north is huge about the size of brazil however because its sparsely populated it would be possible for a small party to go unnoticed the move to take winterfell was clever everything else he does there is a disaster of course what he should have done was take bran and rickon away to pyke as hostages remember the northerners werent expecting the islanders to attack partly because of theon and robs relationship partly because they were courting them as allies robs deal for balon was actually a very good one but mainly because as will be revealed later there is no longterm political gain for them the whole thing is balon getting back at ned stark anyway because of this they werent ready to defend an attack from any where except their southern borders and things become very chaotic this presumably is how ser roderick got caught he would have no way to know winterfell was occupied when he returned from the coast it will take a while for the north to get organised and retake winterfell in the meantime theon is hoping to be reenforced and hold the fortress "
"61" "JohnDear" 2012-05-15 " i dont think tyrion would risk such a messageraven falling into the wrong hands and theres no burning need for him to tell tywin afaik ravens work like homing pigeons to send a message to a specific location youve got to have one thats trained to fly to that location presumably tywin has ravens trained to contact casterly rock or kings landing but tyrion doesnt have ravens trained to find tywin somewhere in the riverlands "
"62" "euryleia" 2012-05-15 " not a fan of book ygritte either though shes blatantly been sexed up in this ep because nobody gets their kit off youve got me thinking of talisa as dr quinn now  "
"63" "damnfool" 2012-05-15 " very good nnnnoooooooooooooooooooooooooooooooooooooooooo by the maester at the end i thought top noing heart wrenching even "
"64" "zoutbestendig" 2012-05-15 " why are we not allowed to like tywin yes the lannisters killed the ned stark but that is just by the rules of the game they are playingand the starks just did not get that they were playing or were they they presented their eldest daughter for the kings eldest son so they were playing sometimes you need to play dirty to get peace or have we forgotten that catelyn captured tyrion without having proof of her suspicions may it actually be the case that the honourable starks are the reason of this mess and is tywins attempt to create order and thus peace under the lead of a lannister king and a stark queen probably an attempt to save the country from further bloodshed the story is far too realistic to work alongside clear lines of evil and good that is why the story matters and that is why we may like tywin he seems to think or is thinking in general now also suspicious and do we prefer bloodshed "
"65" "MissGlenghis" 2012-05-15 " hello if youve read the books and want to be able to discuss got tv series without having to hold back on what the books say or if you want to discuss how the series diverges from the books weve got a thread going here and wed welcome new posters please be aware that although the talkboard ntt is lightly moderated the culture is one of robust and often sweary argument correctly spelt and punctuated "
"66" "5432Hun" 2012-05-15 " but potentially sansa does not equal jaime so that leaves catelyn in the stronger bargaining position the two girls together dont equal jaime im afraid one much less "
"67" "ScotiaNova" 2012-05-15 " scandibaby 15 may 2012 737pmi dont think tyrion would risk such a messageraven falling into the wrong hands and theres no burning need for him to tell tywin the reason the tywinarya scenes work so well is really due to the acting of charles dance if you havent seen him before check out the jewel in the crown a masterpiece of narrative and acting and maybes maisie too    "
"68" "scandibaby" 2012-05-15 " i dont think tyrion would risk such a messageraven falling into the wrong hands and theres no burning need for him to tell tywin the reason the tywinarya scenes work so well is really due to the acting of charles dance if you havent seen him before check out the jewel in the crown a masterpiece of narrative and acting "
"69" "TheNorthRemembers" 2012-05-15 " letting him know that arya is missing is the smart move that is what i would have thought cersei may wish to avoid looking a fool to have lost arya but tyrion is compounding any later wrath from tywin by keeping schtum if he sent a message hey dad you need to bear in mind that in any trade with robb stark for jaime we only have one teenager  sansa that would surely inform tywins overall strategic planning as the commander in the field after all joffrey is hardly in control of anything least of all himself if jaime literally loses his head to catelyn a quid pro quo for ned then the situation may be different  but potentially sansa does not equal jaime so that leaves catelyn in the stronger bargaining position "
"70" "scandibaby" 2012-05-15 " as youve pointed out asha was too similar to osha so perhaps not pointless other changes are more upsetting than names but inspite of the changes i adore the series and look forward to reading your blog and all the comments well maybe not all the comments but do not want to contemplate the end of the series and woolf73s take on stannis cheers "
"71" "scandibaby" 2012-05-15 " good one now if only there were cell phones to be hacked rather than limbs "
"72" "scandibaby" 2012-05-15 " no one is forcing you to read the blog before youve seen the episode show some discipline and stop whinging do you not get it yet obviously not "
"73" "ScotiaNova" 2012-05-15 " probable smart move    has tywin explicitly been informed on screen that aryas missing    noyou can call your interpretation of the facts a plot hole but i guess time will tell    "
"74" "5432Hun" 2012-05-15 " you think tywin would congratulate tyrion for clyping on cersei    tyrion would get the blame and fathers wrath irrespective of who was responsible    hmm   not sure about that my reading of tywin is that he despises cersei only slightly less than he does tyrion plus he tywin is all about the smartest move for the lannisters letting him know that arya is missing is the smart move "
"75" "ScotiaNova" 2012-05-15 " you think tywin would congratulate tyrion for clyping on cersei    tyrion would get the blame and fathers wrath irrespective of who was responsible    "
"76" "5432Hun" 2012-05-15 " yes i think it is a little bit of a plot hole because its strongly probable that tyrion would tell his father that arya was missing rather than keep it a secret to cover up for cersei however in return for introducing this slight plot hole the writers have given us the pleasure of all the tywinarya scenes so i feel more than compensated "
"77" "5432Hun" 2012-05-15 " this also puzzled me as although they dont have telecommunications or a postal service in westeros they do have ravens surely tywin at harrenhall would be aware from raven traffic of what is going on at kings landing he knew that his son had been captured by robb stark why would he not have been told that his daughter cersei only has sansa and not arya in episode 21 tyrion arrived at kl ignorant of the fact arya was missing we can only assume that this information has been kept from tywin for fear that he would go completely apeshit were tywin aware that arya stark were missing and that he had in his service a suspiciously well educated northern girl then it is inconceivable that someone of his intellect would not take steps to a find out if she is who he thinks she might be eg send a raven to kl asking tyrion for a description and b keep her under guard to be sure that nothing happens to her i will be very disappointed in the writers if it turns out in the fullness of time that we are expected to swallow such a plotline however we have obviously in this episode seen the possible beginnings of some suspicions that she is not all she makes out to be which has interesting implications but i wont speculate on how this might turn out for fear of inadvertant spoilers "
"78" "ScotiaNova" 2012-05-15 " it was clear that they want everyone to think they still have arya as when tyrion only found out when he arrived at kings landing    you think cercei wants daddy to know shes screwed up again    it would take only 1 raven to end up in the wrong hands and reveal the shennanigans   hence why the frantic maybe not still shown search for arya    and those dreaded words    in the books    book spoiler witheld "
"79" "Sinequanone" 2012-05-15 " this might be a plot hole tyrion knows they dont have arya why would he not tell tywin that would put him to further advantage over cersei and joffrey and more in tywins favour do we actually know if tywin knows the true state of things in kings landing perhaps he does know "
