"author" "date" "body"
"25" "MJ1972" 2012-05-04 " on the subject of mysteries i am currently rereading the novels to see if i can work out who john snows mother is i genuinely dont want even a hint until i have finished my quest and fully collated all findings there may be a flow chart or a carrieoffhomelandesque timeline far be it from me to tell anyone not to reread the books but youre aware that others have done the homework for you right all it takes is a quick google search something along the lines of who is jon snows mother if you do that youll find that there are three theories one of which seems very plausible im assuming it was this theory benioff and weiss were referring to when george rr martin asked them who they thought jons mother was and they gave him the correct answer "
"26" "MJ1972" 2012-05-04 " a someone who dies in the godswood doesnt die but instead accompanies someone on a journey which hsnt been recounted in any detail in the books yet thus leaving the person who in the books goes on that journey free to go on the journey which has been recounted in the books b everyone who goes on these two journeys goes on a single journey together instead first of all can i just say that this thread is cracking me up the level of cryptic obscurity is astounding i love it 5432hun both of the above theories work for me id love to see more of the person who dies in the godswood ive been very impressed with their screen presence if the screen writers can find a believable way to keep them in the story i wont begrudge the departure from the books in the slightest "
"27" "Mooklaws" 2012-05-03 " reek isnt cast so presumably wont be showing up this series regarding the casting of reek did i completely misunderstand who he is or am i missing something amid all the cryptic spoiler avoidance "
"28" "5432Hun" 2012-05-03 " i agree that it could be impossibly clumsy to have these two characters disappear as they do in the books so either the series covers both journeys which seems unlikely to me as theres already so much story to get through or they are collapsed into one and the characters mixed around a bit the more i think about it the more i think the second option is the most likely it fits both the absence so far of the two related characters who should have showed up by now and what we have heard about grrm wanting to increase screen time for a couple of others this leaves the question of secret which the two related characters other relation is believed to share personally i think this secret is a bit of a macguffin anyway we dont even know if grrm intends to reveal this but in any case i think they could give this to another character if they want to reek isnt cast so presumably wont be showing up this series it could be that they will hold back the events he is part of until series 3 or another character who has turned up could take over those events this series and reek could turn up next if at all jon snows mother is                  "
"29" "Elspeth25" 2012-05-03 " james purefoy as mancedear god yes wanders off in reverie "
"30" "PeachMcGee" 2012-05-03 " oh seven hells you go to work for a day and miss some of the most cryptic chat ever chatted it will be really interesting to see how the producers handle the parallel narratives of different characters when some of these narratives have yet to be published in the novels  the disappearance of two quite major characters for a large amount of time is fine in a literary context but on television it might not work so well so do we get to watch the story of one sort of principal before its been fully recounted in the books or does grrm need to get his notinsiginificant arse into gear and publish a few more novels i think it will all become clear in the next couple of episodes seriously interesting questions for any media studieseng lit scholars out there the original medium being heavily influenced by a secondary medium however it pans out i cant wait on the subject of those characters we have yet to meet i will be most disappointed if theres no sign of reek on the subject of mysteries i am currently rereading the novels to see if i can work out who john snows mother is i genuinely dont want even a hint until i have finished my quest and fully collated all findings there may be a flow chart or a carrieoffhomelandesque timeline "
"31" "Mappiman" 2012-05-03 " wildfire  could it be that i hold in my mortal hand a nugget of purest green "
"32" "5432Hun" 2012-05-03 " lol  well i have rtb but i no longer have a clue what any of you lot are talking about  mainly because i cant remember who dies in the bloody godswood  its the same someone who knows who hasnt been killed and tarred "
"33" "5432Hun" 2012-05-03 " but i didnt understand where they had been sent just that it wasnt a very appealing destination possibly i should have been able to guess but i figured id find out in the fullness of time anyway  its only hinted at but if you think about the direction of travel which the characters who some people think grrm had forgotten about must have taken then think about an unpleasant place which grrm has told us about then theres really only one possible destination "
"34" "sunnyone" 2012-05-03 " was i the only one that would have preferred that scene without the scene at the end of the previous episode youre not alone  i would have preferred it the way you say "
"35" "sunnyone" 2012-05-03 " yes the person who palys the character who dies in the godswood has been fantastic but probably not received the plaudits others have one further thought on this if this character would go on a certain journey there could be some lovely tension between this persons inclinations and what is discovered on this journey that could be reason enough for doing this lol  well i have rtb but i no longer have a clue what any of you lot are talking about  mainly because i cant remember who dies in the bloody godswood  "
"36" "badger1969" 2012-05-03 " isnt their only one person left alive who can possibly know some perhaps vital information i assume  though i dont actually know  that there is at least one person in the 5th book who might know that information i have a vague hunch that there might be a second though im not absolutely sure yet who i think that character actually is just that they must  or at least might  be someone other than who they appear to be and even if the person i think might know doesnt  im completely wrong about the other thing theres still another possible alternative see the chapter 5 chapters on from the one you reference below  assuming youre not there yet   youll see what i mean  maybe im about half way through adwd and someone very loyal has just been sent to find someone else who at least some readers thought martin had forgotten about i got that for me its the first point in the story where it really matters that there is someone out there to find but i didnt understand where they had been sent just that it wasnt a very appealing destination possibly i should have been able to guess but i figured id find out in the fullness of time anyway  "
"37" "JohnDear" 2012-05-03 " but i can see at least 2 ways  maybe 3  in which the information that im assuming needs to come out can come out without that character either isnt their only one person left alive who can possibly know some perhaps vital information but unless i didnt understand something in book 5 possible i have no idea where the person i assume you are referring to is im about half way through adwd and someone very loyal has just been sent to find someone else who at least some readers thought martin had forgotten about "
"38" "ScotiaNova" 2012-05-03 " it was filmed in iceland    should be in the credits    "
"39" "badger1969" 2012-05-03 " it would make a lot of sense if they swapped one of them around and didnt kill the other and then didnt introduce members of another family until it matters presumably in book 6 or 7 i think if they dont introduce them soonish they probably wont bother at all as the point of their characters would largely be lost other members of the family  possibly but i can see at least 2 ways  maybe 3  in which the information that im assuming needs to come out can come out without that character either ive read all the books  im still confused by the other that ends up on a certain island comment dont tell me  obviously at least not in a spoilery way but unless i didnt understand something in book 5 possible i have no idea where the person i assume you are referring to is "
"40" "Sinequanone" 2012-05-03 " do we actually know where the north of the wall scenes in this episode were filmed did it say at the end "
"41" "badger1969" 2012-05-03 " you mean are you the only one whod have preferred it to be the same as in the book yes pretty much i wanted to say something last week  actually i did say something i think  but i had to avoid spoilering renlys demise this i think id have found renlys death more effective if i hadnt seen where the smoke ghost had come from and possibly if it hadnt been so obviously in the shape of a man just the fluttering tent a few wisps of smoke  renly with his throat cut i can see why they did it this way the storyline from the book in which the actual scene with davos  melisandre happened has obviously been cut but i still think they might have been able to find a way of showing that scene later somehow either as a flashback or with a few throwaway lines about needing to take storms end before marching on kings landing  with the scene from last week showing how they breached the castle "
"42" "Cariad007" 2012-05-03 " ygritte has been cast actress who was in downton abbey season 1 but ive not heard of any casting details for mance or reek personally im hoping for james purefoy as mance "
"43" "badger1969" 2012-05-03 " he has for the principal characters at least hes an executive producer on the show theyre not making it blind i know that hes told them the main plot points so they can finish the story if anything happens to him but i wouldnt have necessarily counted this among those i do assume they had a conversation about it im just interested from the perspective of what  if anything  how they deal with it on screen means for one aspect of the books going forward "
"44" "Werthead" 2012-05-03 " ghost man really where will it end then what beats smoke it was all too reminiscent of the moment in lost when the black smoke appears and it just gets a bit ott the level of magic in the series will grow slightly assuming it follows the books but not to particularly large levels the shadow entity is probably the most overwhelming display of magic in the entire series to date arguably actually also and not a point you made to be clear its been extremely amusing to see people elsewhere on the internet complaining about the smoke monster as being a ripoff from lost when lost debuted in 2004 and the novel the event took place in was published in 1998 i think they should have stuck with calling the white walkers as the others just to really irritate them "
"45" "ScotiaNova" 2012-05-03 " badger19693 may 2012 128pmwas i the only one that would have preferred that scene without the scene at the end of the previous episode you mean are you the only one whod have preferred it to be the same as in the book "
"46" "badger1969" 2012-05-03 " response to beardo 1 may 2012 527pm think that the renly death would have worked better as the climax to the previous episode rather than the opener to episode 5 i liked that it was so sudden and unexpected  almost casually placed within the storytelling it meant it was as much of a shock to the viewer as it was for cat and brienne was i the only one that would have preferred that scene without the scene at the end of the previous episode "
"47" "Camerwrong" 2012-05-03 " finchy "
"48" "JohnDear" 2012-05-03 " he has for the principal characters at least hes an executive producer on the show theyre not making it blind "
"49" "badger1969" 2012-05-03 " i think they are going to replace meera and jojen reeds characters with osha i think that seems quite possible the way things look right now however that would also create a domino effect further down the storyline unless grrm has already told the writers some of what he intends to happen with certain characters in book 6 "
"50" "badger1969" 2012-05-03 " the last major character introduction of the season as far as this season is concerned i would say so ygritte and im wondering whether we get to see mance andor reek "
"51" "ScotiaNova" 2012-05-03 " this must be getting terribly frustrating for certain someones who havent read certain somethings as to speculation on certain somewhats    apple orgies all    "
"52" "5432Hun" 2012-05-03 " i think i remember from the dvd commentaries that both actors the one that might die in godswood and the other that ends up on a certain island impressed enough that they wanted to write more for them it would make a lot of sense if they swapped one of them around and didnt kill the other and then didnt introduce members of another family until it matters presumably in book 6 or 7 yes the person who palys the character who dies in the godswood has been fantastic but probably not received the plaudits others have one further thought on this if this character would go on a certain journey there could be some lovely tension between this persons inclinations and what is discovered on this journey that could be reason enough for doing this "
"53" "5432Hun" 2012-05-03 " i have been waiting for some more opening credit locations to crop up beyond the wall then i realised its supposed to be unmapped so that could well be why we only see the wall even when theres no action there no the bit beyond the wall which the nights watch are currently camped in is mapped im going from memory here but i thinkj further north are the lands of always winter and then the unmapped lands i think the reason is there are no cities beyond the wall  though it might have been cool included crasters keep in the credits "
"54" "JohnDear" 2012-05-03 " i think i remember from the dvd commentaries that both actors the one that might die in godswood and the other that ends up on a certain island impressed enough that they wanted to write more for them it would make a lot of sense if they swapped one of them around and didnt kill the other and then didnt introduce members of another family until it matters presumably in book 6 or 7 "
"55" "ScotiaNova" 2012-05-03 " 5432hun2 may 2012 910amsomeone who dies in the godswood doesnt die but instead accompanies someone on a journey which hasnt been recounted in any detail in the books yet thus leaving the person who in the books goes on that journey free to go on the journey which has been recounted in the books seem to recall either the producers or george mention how impressed they were with a certain other someone and were trying to give them more to do    so i could see this as an alternative    "
"56" "monders" 2012-05-03 " i wish we could dm each other on here  theres loads i want to discuss with folks but i dont want to ruin it for anyone else "
"57" "JohnDear" 2012-05-03 " ve just realised that the way i see asha yarra is as a pantomime principal boy dressed in thigh high leather boots and a hat with a feather in it i dont think shes got the brio or the panache to carry the parti am also feeling for theon  though i know he deserves everything he gets  hes like those ineffectual dog owners on the dog whisperer whose animals have no respect for them he so wants to be pack leader yes book ashayara is a lot more joyful character series yaraashas lazy cynicism is growing on me i theyve toned her down a bit to make her closer to her father to emphasize that she is her fathers child whilst theon isnt "
"58" "JohnDear" 2012-05-03 " if the aforementioned certain someone does come along on a certain journey that kind of closes down a big mystery for the book readers i cant see it closes the mystery down its not those who come on the book journey that are important after all its their relative who we havent met yet in the book or the tv series assuming in all this i havent got confused about what youre talking about "
"59" "ACertainBang" 2012-05-03 " the scenes beyond the wall sure were jawdroppingly beautiful however cmdr mormont should have requested some nice white snowcamo gear as well as extra men those poor boys in black stuck out like a sore thumb up on the fist i have been waiting for some more opening credit locations to crop up beyond the wall then i realised its supposed to be unmapped so that could well be why we only see the wall even when theres no action there "
"60" "5432Hun" 2012-05-02 " yeah i know but i kind of wanted the producers to have a bit of respect for that things that even those who have read the books dont know if the aforementioned certain someone does come along on a certain journey that kind of closes down a big mystery for the book readers unless the tv show really does depart wholeheartedly from the novels one possibility is that both journeys happen  either with at least one of the so far missing two characters or in some other combination  but both journeys are covered in the series rather than one being left a mystery this would maintain the integrity of the original narrative as well as giving a certain character who grrm seems to be very impressed with more to do "
"61" "PeachMcGee" 2012-05-02 " yeah i know but i kind of wanted the producers to have a bit of respect for that things that even those who have read the books dont know if the aforementioned certain someone does come along on a certain journey that kind of closes down a big mystery for the book readers unless the tv show really does depart wholeheartedly from the novels "
"62" "sunnyone" 2012-05-02 " ive just realised that the way i see asha yarra is as a pantomime principal boy dressed in thigh high leather boots and a hat with a feather in it i dont think shes got the brio or the panache to carry the parti am also feeling for theon  though i know he deserves everything he gets  hes like those ineffectual dog owners on the dog whisperer whose animals have no respect for them he so wants to be pack leader "
"63" "Elspeth25" 2012-05-02 " arriving a bit late but here goes loved this episode especially after the gorefest torture porn of last week which was very uncomfortable viewing best bits  sorry its been mentioned many times already but the scene between tywin and arya was just fantastic ive watched and rewatched it and the acting is so subtle  the moment right at the end when aryas steel comes through in her expression and the dawning unease in tywins face huge kudos to maisie williams and charles dance im still a bit unconvinced by all the pyke scenes yara asha didnt sit right with how i imagined her but is slowly growing on me but i keep getting irritated by the background scenes and the washed out blue costumes of the iron born probably because i imagined more of a vikingy vibe but yknow its a small gripe a bigger gripe is the isnt theon a fish out of water storyline  enough already we get it its necessary in a way but feels very laboured loved the scenes north of the wall especially the bits with sam im exactly the sort of person who would stand around getting excited about the historical bits while standing on a freezing cold lump of rock while everyone else couldnt be arsed at all i would so go on a seven kingdoms history road trip with sam and lastly i appear to be getting a crush on stannis its probably because i like stephen dillane but its really quite disturbing especially as i really couldnt be doing with him in the books also gendry and also jaqen hagar im a happy woman "
"64" "ScotiaNova" 2012-05-02 " peachmcgee2 may 2012 717pmalso as his strand of story hasnt been recounted yet i dont see how the producers could know that its ok to change that bit if you catch my drift because george rr has already told them the ending for the principals and im sure theyd run some stuff by him if they werent sure    he does work on the show    "
"65" "NZerDan" 2012-05-02 " i think the show used the stannis  melisandre sex scene in episode 2 to give more magic credability to the shadow killer she gives birth too melisandre promised stannis she would give birth to a boy and that she did as for my favourite character i dont know but i think peter dinklage as tyrion is just outstanding jerome flynn as bronn is clearly having a ball there is always half a smile on flynns face around tyrion i think we all would  it is good to see him back on tvdissapointed with the girl playing greyjoys daughter yarraasha i think she needed to be a lot more charismatic than what she is balon greyjoy is great and very well played by the actor as is davos which i thought was critical to the show "
"66" "sunnyone" 2012-05-02 " does it inspire you to nearly do lots of important lifeordeath things have you found yourself wandering in an armorers shop and testing the weight of a morning starmacedirkother outmoded weapon well not yet oh and im completely with you on the other matter which we cant really talk abouttotally agree "
"67" "PeachMcGee" 2012-05-02 " yessss does it inspire you to nearly do lots of important lifeordeath things have you found yourself wandering in an armorers shop and testing the weight of a morning starmacedirkother outmoded weapon keep us posted on phoneinduced encounters with other got peeps "
"68" "PeachMcGee" 2012-05-02 " warning cryptic nonspoiler chat is about to reach levels of near incoherence so very hard to discuss this sans spoilers but i hope it is scenario a rather than b the latter would mean a certain other someone would come along on a journey too and his recent televisual appearance doesnt make him out to be the stealthiest of characters also as his strand of story hasnt been recounted yet i dont see how the producers could know that its ok to change that bit if you catch my drift "
"69" "sunnyone" 2012-05-02 " i love it when my phone rings it hasnt happened while ive been out yet so no public response but i just love it "
"70" "PeachMcGee" 2012-05-02 " brilliant i feel there isnt enough galloping music being made at the moment just had a trot round the kitchen its a good job we have a ground floor flat or our neighbours would hate me "
"71" "Kirjava13" 2012-05-02 " i imagine well see polliver again in one of the next episodes aryas just got to have that sword back "
"72" "UncertainAgain" 2012-05-02 " yeah one of the lannister guards was carrying it when arya was going over her list of names an old woman called to him by name for some food or water and he came over and smacked her and arya added him to the list polliver she was staring at needle again when tywin came riding up and put a halt to the ticklers festivities polliver told her to kneel before lord tywin or hed kill her with needle and tywin observed that she was only a girl disguised as a boy tywin rescued arya from polliver and took her as cupbearer i dont think we saw him last episode "
"73" "TheNorthRemembers" 2012-05-02 "  and to the wansteadimp  episode 4 when they were in the pen when tywin arrived arya has a lingering stare at needle on one of the soldiers belt i thought i saw it very briefly on the unnamed lannister toerag wot took it off her in the first place hes still hanging around thanks to both of you so she and her new assistant may get it back in episode 6 "
"74" "Woof73" 2012-05-02 " i though i saw it very briefly on the unnamed lannister toerag wot took it off her in the first place hes still hanging around "
"75" "thewansteadimp" 2012-05-02 " yep episode 4 when they were in the pen when tywin arrived arya has a lingering stare at needle on one of the soldiers belt "
"76" "wilsbowski" 2012-05-02 " probably not a bad idea i know ive not picked up on loads of things and gotten characters confused many a time worst was in dwd when i was completely oblivious to the identity of a singer until it was spelt out for me "
"77" "TheNorthRemembers" 2012-05-02 " has there been any sign of needle yet after arya had it taken off her at the time of yorens death "
"78" "sunnyone" 2012-05-02 " ive still got 100 pages of dwd left and its taking me an age to read because i know i dont have another book to start after well you could always start again at the beginning  "
"79" "wilsbowski" 2012-05-02 " sorry for the delay in response as soon as you think you have some free time a pile of work falls on your lap suppose it all comes down to the indvidual but glad im not alone didnt really have any idea what public opinion would be as ive been avoiding all forums regarding soiaf in the last year to avoid any potential spoilers ive still got 100 pages of dwd left and its taking me an age to read because i know i dont have another book to start after "
"80" "Sinequanone" 2012-05-02 " i know what people mean about the the magic but i think generally in fantasy no one knows how to handle it when melisandre gace birth to it in the preceding episode i was a bit unsure about it but the bit with the shadow stannis assasination was a highlight of the series dramatic action of the highest order the series keeps these magic events as highlights so far these highlights have included the first glimpse of white walkers in series 1 ep 1  something that had you hooked immediately and then the appearance of the dragons at the end of series 1 thinking some more why this was the best episode so far the renly assassination was great the brienne and catelyn pledges arya and tywin but the main thing was the location shoot of beyond the wall which was breathtaking "
"81" "ScotiaNova" 2012-05-02 " kged2 may 2012 1233ami should have mentioned this one too  the kids who play arya sansa and bran do their own versionhttpwwwyoutubecomwatchvreasbbijm00fucking adorable its actually from the audio commentary they do together for an episode in series 1    "
"82" "5432Hun" 2012-05-02 " yes i was trying not to mention the character name as some on here havent read the books i think shes probably been kept because teenage boys of all ages will continue to watch in the hope shell give dany another lesson  "
"83" "UninventiveName" 2012-05-02 " for this episode i think the more that it gets all magical the less believable it isim all for dragons dire wolfs and whitewalkers but ghost man really where will it end then what beats smoke it was all too reminiscent of the moment in lost when the black smoke appears and it just gets a bit ott hope they reign it in a bit or im going to start expecting wizards in white and talking trees the magic doesnt bother me so far in the series as i dont feel any of it has been used as a real deus ex machina plot device just slightly more entertaining analogues for real events for example the whole shadow baby thing is basically just an assassin  it hasnt performed a role that a highlytrained hired sword couldnt have done although a mecenary would obviously be more fallible it also accentuates the interesting ambiguity around the extent of melisandres powers and her motivations more so than her convincing stannis to hire an assassin would do similarly the dragons as has already been mentioned in other blogs are basically just weapons of mass destruction the dire wolves dont do anything more than act as massive guard dogs and the white walkers arent really involved much yet but dont seem to represent anything more than a powerful opposition that cant be reasoned with to give the show an outside threat separate from the political wheedlings of the ruling houses the shark is far from jumped yet at least as far as im concerned "
"84" "PlausibleDenial" 2012-05-02 " it was doreah not being dothraki she succumbed to the rigours of the desert crossing but given the role the character plays it makes sense to keep her alive for the series "
"85" "ScotiaNova" 2012-05-02 " it was a dream not meant to be taken literally    some catastrophe is heading winterfells way related to the sea    "
"86" "TheNorthRemembers" 2012-05-02 " kudos to brans actor his recounting of his dream was fantastic and eerie osha knew perfectly what it meant but refused to say presumably you know what osha knew but refused to say from reading the books "
"87" "TheNorthRemembers" 2012-05-02 " i felt this was another very gratifying episode following in quick succession from episode four’s dark gem liked your detailed analysis testure i find remembering whos who is not easy "
"88" "TheNorthRemembers" 2012-05-02 "  surely brans dream means that theon and the iron islanders are coming for winterfell what with them coming from the water and serving the drowned god i got the feeling that brans watery vision presaged some kind of tsunami event it was pointed out that winterfell was miles from the sea so a flood by seawater would only seem possible in that way "
"89" "monders" 2012-05-02 " briennes i wont leave him was fucking dreadful however on the whole i think its a great bit of casting im getting a mildly autistic vibe from her which in my opinion really works "
"90" "5432Hun" 2012-05-02 " there are two significant characters missing from the show who should have turned up by now already mentioned in this thread i think brans dream was actually one of theses    i believe that the producers said that some characters will be pushed back slightly and introduced in season3    and they may be the only link to the secret ned promised his sister on her death bed as their father was the only other person present and still living    im struggling with myself here i really want to chip in on the discussion on these two missing characters but its hard to do without spoilers first up i hope youre right and they show up in series 3 im holding out on the hope that because so many new significanrt characters are introduced in book 2 but fewer in book 3 as the story has settled down a bit the producers have decided to introduce a least one of these two in s3 second theres apparently an online petition strated to save these two characters google it im sure youll find it if interested third trying to figure out how the story will work if they dont appear this gets very tricky without spoilering but soome possibilities a someone who dies in the godswood doesnt die but instead accompanies someone on a journey which hsnt been recounted in any detail in the books yet thus leaving the person who in the books goes on that journey free to go on the journey which has been recounted in the books b everyone who goes on these two journeys goes on a single journey together instead "
"91" "5432Hun" 2012-05-02 " im afraid its one in all in if you can stomach wights smoke monsters really arent that much of a stretch the believability is all in the reactions to renlys assissination  which were all exceptionally well acted including for a change this season littlefinger not sure about this so far theyve done a good job of selling goft as a story about power set in a world where magic occassionally happens but theres obviously a limit to the tolerence level of the average punter if the whole plot becomes driven by magic or everyone spends each episode pointing in wonder at some legendary temple that has risen magically from legend then my guess is theyll lose the mainstream audience and be left with fantasy fanboys theres also something about the sort of magic which is used blue eyed little girl wights like in the prologue to series 1 are kind of cool and ghostly little girls ar a horror staple which most people will be ok with tom bombadil is only considered cool by the sort of weirdos who give their marriage vows in elvish most of the audience will run a mile from this sort of hokeyness "
"92" "5432Hun" 2012-05-02 " a bit offtopic but a question to readers and nonreaders alike i was rewatching season 1 with my better half and casually let slip that joffrey was clearly the result of some duuurty business between cersei and jamie they seem to make a big deal of it what with it being the undoing of the former hand of the kind john arron and finally ned stark however what does everyone else think did you suss it from the getgo or i didnt read the books until after watching the first series but i figured joff had to be cersei and jaimes from the first moment robert must have been incredibly stupid or pissed the whole time for this episode i think the more that it gets all magical the less believable it isim all for dragons dire wolfs and whitewalkers but ghost man really where will it end then what beats smoke it was all too reminiscent of the moment in lost when the black smoke appears and it just gets a bit ott hope they reign it in a bit or im going to start expecting wizards in white and talking trees i think the dire wolves are fine just big wolves dragons ok if they dont overdo them but agree with your general point the more magic is used as a plot device the hokeyer the whole thing will feel the thing they do need to avoid imho is too much of the behold the mythical caverns of asgoramarogartharon style proclamations i thought they came dangerously close to this with sams fist of the first men speech although they saved it a bit with edd and grenns sarcasm i suspect most of the audience will get that mormant has chosen a strong defensive position to make camp and prefer to be left alone to wonder what the standing stones are about "
