"author" "date" "body"
"23" "MeCavity" 2012-05-24 " sorry possible spoiler question look away now but the opening sequence shows the maps and the cities in their wonderful machinations however the maps scrolls upwards and over and it all rather looks like a dyson sphere or possibly an orbital right or wrong "
"24" "5432Hun" 2012-05-24 " what baffles me in both the series and the books is why arya is so insistent on taking hot pie on the escape with her hes fairly objectionable somewhat dimwitted and a coward unless they have to win favour with the mountain by offering him a fruit flan i cant see what hot pie has to offer to the situation it hasnt really come across so much on tv because the story has been shortened but arya feels a sense of responsibility to her compainions from the journey north remember whose daughter she is "
"25" "ScotiaNova" 2012-05-24 " acertainbang 24 may 2012 203am hell be a total gooseberry in the arry  gendry dynamic could be funny to watch though hes about 20 and aryas about 12   ewww    although maisies about 15 just looks younger    "
"26" "ACertainBang" 2012-05-24 " hell be a total gooseberry in the arry  gendry dynamic could be funny to watch though its good that we get to see some compassion from arya so many have died for  because of her and that number is surely going to keep climbing plus if they run out of food "
"27" "Kirjava13" 2012-05-23 " whats he to do if he keeps jaime then as far as he knows sansa and arya remain prisoners if he offers to trade jaime what then surely the lannisters will keep the fact that they only have sansa to themselves as long as possible and they probably wont swap one lannister for two starks then robb has one sister back and the kingslayer one of if not the most able swordsmen in the seven kingdoms running around again in the lannister armies free to kill anyone who stands against him so either he has no sisters and a valuable hostage or one sister and a lethal enemy back in the game its hardly an easy decision "
"28" "miapatrick" 2012-05-23 " frankly i havent read more then the first few chapters of the first book and ive thought this for a while right down to the later jondany union regarding jons parenthood i think the clues were already there a few episodes into season one and apparently its not been revealed in the books anyway so no spoilerregarding jondany possible union while neds death was a bit of a shake up i would stay that these are two of the characters least likely to suddenly die mostly because their story lines happen at such a distance from the rest she has a growing cult the dragons and the far off lands he has the nightwatch and the others and over the wall if these six factors have any significance which they must do or why spend money filming them then these two characters are not only important but downright essential so if this part was a spoiler on your part it wasnt much of onetry harder "
"29" "Sinequanone" 2012-05-23 " i agree i think robb is a bit out of order for not swapping jaime for even one of his sisters think im with cat too in this case "
"30" "TheNorthRemembers" 2012-05-23 " what baffles me in both the series and the books is why arya is so insistent on taking hot pie on the escape with her hes fairly objectionable somewhat dimwitted and a coward unless they have to win favour with the mountain by offering him a fruit flan i cant see what hot pie has to offer to the situation i think its neat how grrm does not sanitise out difference and disability just as sam is tubby and a coward at the wall and beyond and this spurs jon to support him hot pie surely fills a similar role for arya no doubt shell come to find he has a key role for her and her plans at some point "
"31" "weewilkie" 2012-05-23 " a little boost to her selfesteem "
"32" "pillroad" 2012-05-23 " regarding catelyns release of jaime  im not so critical of the logicstupidity of this act as most posters seem to be as catelyn says she has five children and only one of them is with her she hasnt yet heard that bran and rickon are supposedly dead she is desperate to get all her children back especially sansa and arya whom she believes to be hostages in kings landing the deal presumably was that brienne takes jaime in chains to kings landing and exchanges him for her daughters although not revealed onscreen i ssume that jaime agreed to this and that catelyn was relying on the principle much stressed in this series that lannisters pay their debts in short a mothers love and her faith in some vestige of honour in jaime lannister overrode robbs shortsighted and stupid strategy of throwing jaime to the wolves in order to ensure the loyalty of his vengeful bannermen at the expense of his sisters im with catelyn on this one  give her a break folks also it isnt jaimes honour shes relying on its tyrions if you remember in season 1 she witnessed him pay off a jailer who tormented him because he made a promise the original offer to swap jaime for the girls comes from tyrion and cat knows this "
"33" "Simgeo" 2012-05-23 " what baffles me in both the series and the books is why arya is so insistent on taking hot pie on the escape with her hes fairly objectionable somewhat dimwitted and a coward unless they have to win favour with the mountain by offering him a fruit flan i cant see what hot pie has to offer to the situation "
"34" "alecllewellyn" 2012-05-23 " regarding catelyns release of jaime  im not so critical of the logicstupidity of this act as most posters seem to be as catelyn says she has five children and only one of them is with her she hasnt yet heard that bran and rickon are supposedly dead she is desperate to get all her children back especially sansa and arya whom she believes to be hostages in kings landing the deal presumably was that brienne takes jaime in chains to kings landing and exchanges him for her daughters although not revealed onscreen i ssume that jaime agreed to this and that catelyn was relying on the principle much stressed in this series that lannisters pay their debts in short a mothers love and her faith in some vestige of honour in jaime lannister overrode robbs shortsighted and stupid strategy of throwing jaime to the wolves in order to ensure the loyalty of his vengeful bannermen at the expense of his sisters im with catelyn on this one  give her a break folks "
"35" "5432Hun" 2012-05-23 " i suspect jojen and meera and little walder and big walder were all written out because of the strict regulatory requirements on child actors the producers probably decided to cut out all nonessential young characters also child actors have a bad habit of growing up too quickly they could just do the trick they did with dany and age them make meera say 1617 and jojen1415 then you can get older actors to play them theyre supposed to be small anyway so just pick someone short i think its simpler than that clash of kings introduces an absolute shedload of new characters as the story both expands and fragments i just think theyve had to be very ruthless about who makes it onto the tv screen "
"36" "5432Hun" 2012-05-23 " i was right to assume that it was all far too obvious i had actually wondered if they might make no mention of them for a few weeks  have the news of their deaths spread around the kingdom  then have the final scene of the series be them emerging from the crypt this could have been a good idea a longer build up to the reveal might have put some doubt in peoples minds as it is i dont know anyone who thought it was bran and rickon one possible barrier could have been that we dont know at what point that storyline will be left at the end of the series it might be left earlier than we expect im hoping that talisa might actually become an important tv character rather than just a variation on the book character if so her line children do not always think that about their fathers believe me might be significant interesting theory it does seem a loaded comment now you mention it i can think of a couple of different possibilities but cant discuss them for risk of spoilering "
"37" "Pillowhead" 2012-05-23 " i suspect jojen and meera and little walder and big walder were all written out because of the strict regulatory requirements on child actors the producers probably decided to cut out all nonessential young characters also child actors have a bad habit of growing up too quickly they could just do the trick they did with dany and age them make meera say 1617 and jojen1415 then you can get older actors to play them theyre supposed to be small anyway so just pick someone short "
"38" "Mondragon" 2012-05-23 " dammit i mean ramsay "
"39" "Mondragon" 2012-05-23 " ive not read any of these other posts and im not spoiling coz it isnt in any book but finchy is roose bolton in disguise reading that out now he probably isnt because rbii is too mad and proud but hey theyve changed plenty else "
"40" "badger1969" 2012-05-23 " other comments from this weeks episode at the time i was watching i did have the same view as others about catelyns main motivation from the books for releasing jaime being gone but thinking back to her fears last week that jaime would be dead by morning  tyrions offer via littlefinger episode 3  i think there was enough there certainly she knows that a dead jaime would likely mean a dead sansa   she assumes arya too not sure that her other two children not being dead would change her attitude on this didnt comment last week but wondered how nonbook readers would react to the dead boys scene i was right to assume that it was all far too obvious i had actually wondered if they might make no mention of them for a few weeks  have the news of their deaths spread around the kingdom  then have the final scene of the series be them emerging from the crypt agree that the dany scene was superfluous this week also thought that the scene between roose  robb talking about rooses son was a bit of a repetition too i actually thought robb had agreed to this a few episodes back  presumably not im hoping that talisa might actually become an important tv character rather than just a variation on the book character if so her line children do not always think that about their fathers believe me might be significant especially given how little weve seen of those characters i thought the eddgrennsam scene was a terrific example of getting something small yet hugely significant from the books on to the screen "
"41" "ellipsis10" 2012-05-23 " shes charlie chaplins great great dunno how great but bloody marvelous granddaughter just plain old granddaughter no greats more interestingly shes eugene oneills greatgranddaughter chaplin was a bit of a perv "
"42" "badger1969" 2012-05-23 " violence count minimal this week with just the brief sad appearance of the tortured roz and qhorins attack on jon surprised noone seems to have commented on this yet rather a lot of dead bodies at harrenhal i thought not sure how many of the hanged men were fresh but certainly all the guards on the gate were  "
"43" "heavenairport" 2012-05-23 " only two more episodes eeeek  summer is coming you mean the the long night of winter "
"44" "TheNorthRemembers" 2012-05-23 " thankfully i have a terrible memory and am pretty bad with characters names im rather like that and this saga has more names than most i reckon i never saw series 1 or had read any of the books when the current series began so got hold of it and had to catch up quickly i soon decided to get book 1 and find the appendices and maps are useful im still occasionally having to suss who is who in a scene along with their nicknames too now halfway through book 2 "
"45" "FlasherNo" 2012-05-23 " rose leslie wow the flame hair potty mouth northern accent sensational perhaps young snow will man up "
"46" "Colwyn" 2012-05-23 " this series is such a slow burn lots of exposition and i love it for this feels like i will learn more with each watch and also reminds me i need to get my backside in gear and read the books turns out fantasy doesnt have to be a cgi and sword fight fest tyrion stealing the best lines again "
"47" "yingguoguizi" 2012-05-23 " thenorthremembers yes i think you are right that the blog is doing a pretty good job in this respect in general but do every so often stumble upon post which seems to drop a spoiler halfway through thankfully i have a terrible memory and am pretty bad with characters names "
"48" "TheNorthRemembers" 2012-05-23 " i think its legitimate if talking about the episode just watched but when making conjecture about future episodes and how they will square circles with regards to whats been misssed out from the book it is pretty frustrating for people who have not read the book i find myself having to breeze past such posts dont get me wrong conjecture is great but when its oh that didnt happen in the book i wonder how they will introduce x and y character now and how this will tie into z plot thread i know some people take great care not to give spoilers away but   i agree in general but i do like to compare what has already been shown with what ive read it should not be hard to do so without spoilering and so far i think the blog is doing that ok and if there are chats about how this or that will fit given this or that has been missed out then like you say  lifes a breeze and we can just skim read onwards "
"49" "WalkerboyUK" 2012-05-23 " i recorded the episode and started to watch last night it was only 15 seconds into the previously on bit that i realised i hadnt watched last weeks episode and had managed to delete from sky without thinking have been downloading though and am now just going to wait until series has finished and then watch it over a couple of days "
"50" "yingguoguizi" 2012-05-23 " respectfully as someone who avidly follows this blog every week interested in the opinions of others regarding each episode i really wish people would stop going on about the book especially giving away potential spoilers and talking about possible future characters there must be other places on the internet where people can chat about the adaptation of the book and all the discrepencies etc rather than keep banging on about it here i think its legitimate if talking about the episode just watched but when making conjecture about future episodes and how they will square circles with regards to whats been misssed out from the book it is pretty frustrating for people who have not read the book i find myself having to breeze past such posts dont get me wrong conjecture is great but when its oh that didnt happen in the book i wonder how they will introduce x and y character now and how this will tie into z plot thread i know some people take great care not to give spoilers away but some obviously couldnt care less about others enjoyment of the series "
"51" "avdotya" 2012-05-23 " why are all the gods such vicious cnts where are all the gods of tits and winein the summer isles they worship a fertility goddess with sixteen teatswe should sail there immediately please tyrion dont ever change i thought that for a moment there danerys was actually contemplating snogging jorah which she certainly should have if only to take her mind off her bloody dragons i was deeply surprised by ashas hitherto exceptionally wellhidden fondness for her brother and there was me thinking only a mother could love him "
"52" "5432Hun" 2012-05-23 " iwan rheon is inspired casting as ramsey  hed bring just the right level of psychoticness to the role never watched him in anything but just googled yes he looks perfect ps sorry about 6 posts in a row off to spend a day training communty groups now so no more from me for a while "
"53" "5432Hun" 2012-05-23 " i have every faith that despite the lack of wristwatches stannis and his fleet will not be one second late they have tides instead of watches "
"54" "5432Hun" 2012-05-23 " i forget what actually happened with reek at winterfell in the book as its been a while didnt he turn up there or was already there its a bit complicated to describe without risk of spoilering but hes basically at winterfell when theon captures it but he turns out not to be who they initially think he is "
"55" "5432Hun" 2012-05-23 " somethings niggling me why would varys refer to bronns brand of summary justice as extreme measures when in the tv series at least havent read the books the kings of westeros and their designated agents seem to have absolute power of life and death over their subjects unhindered by anything resembling rule of law good point i can see why politically varys might think it is a bad move ie city on verge of siege likelihood of common folk revolting etc but id be surprised if he had any great moral objection "
"56" "5432Hun" 2012-05-23 " im guessing that finchy is the bastard and reeks been written out which reek though i dont think finchy is who people are peculating in any guise but hes obviously taken over some of the functions in this bit of the story im not saying its impossible but ill be disappointed in the wirters if this is how it turns out "
"57" "5432Hun" 2012-05-23 " the kingsguard that were seeking gendry in the film were still looking for him after capturing him and arya  at the time yoren was killed then after lommy was brutally killed by a sword though the neck after he asked to be carried arya had quickly claimed that the dead youth had been the one they had been looking for this ingenious explanation seemed to kill off any further kingsguard search for roberts bastard in fact i thought this was better handled than in the book where the lack of any further search is not explained minor point but its not the kingsguard who search for him is it initially its 3 city watch goldcloaks then its amory lorch who works for tywin lannister youre right at least as far as i can remember there is no specific decision to end the search for gendry in the books but without being specific it is basically overtaken by the ebb and flow of the war which is played out in much more detail "
"58" "5432Hun" 2012-05-23 " i always pictured him as looking a bit like a shopsoiled super hans lol    wouldnt it be great if matt king turned up in goft ot but his delivery of every peep show line is perfect my favourite superhans moment right now is him telling his new manager hes changed the name of the band to curse these metal hands "
"59" "Cariad007" 2012-05-23 " true finchy looks to be about the same age as the actor playing roose bolton so i dont think he could pass as his son iwan rheon is inspired casting as ramsey  hed bring just the right level of psychoticness to the role "
"60" "ScotiaNova" 2012-05-23 " liked sam asking ed to help him dig up eds find    and sam doesnt do a stroke    "
"61" "SheriffFatman" 2012-05-23 " good point well made "
"62" "picpocpac" 2012-05-23 " couple of things 1 this week ive not watched the episode till wednesday and have somehow managed to not read the blog until after ive watched it who cares what day it goes up have some control people 2 random brit of the week  dunno his name but lord nairn i think from sharp popped up with tywin lannister 3 talk about calm before the storm did anyone see the look on podricks face during the cersei tyrion two hander the boys got secrets 4 buddy movie  varys and tyrion there would be quite a lot of one up manship going on wouldnt there i wonder how outlandish the tales  lies would get and how quickly "
"63" "ACertainBang" 2012-05-23 " actually screw it yes  lets have a 24 style countdown clock for the next 2 episodes i have every faith that despite the lack of wristwatches stannis and his fleet will not be one second late "
"64" "ACertainBang" 2012-05-23 " response to diamonddag and others i know what you are saying about the somewhat unsatisfying pacing and construction but then when i think back on the episode or even better  rewatch it there are so many great little moments  a fusty mojoless pedant like stannis gets a laugh talking about chatauvin genius  varys who didnt cheer when he appeared in his yellow kimono and enjoy every minute of his teasing refusal to bare all his cards at tyrions insistence that imminent war may be more important than game playing  quorins sacrifice aryas clever escape plan briennes steadfast belief that she can counter jaime with rationality even jorahs line to dany i wonder if it would improve the impact of the shorter scenes if flyby visits were left out of some episodes and served together in meatier installments or perhaps as i suspect when the season is done and we watch them back knowing their outcome they will be more satisfying of course this is still a problem for week by week viewing it might be that a lack of any consistent way of showing us how time is passing is what is throwing us im not suggesting a 24 style countdown clock would be approriate to build up the tension to a medieval times siege but maybe they could come up with something oh and these next two episodes are going to go off "
"65" "DiamondDag" 2012-05-23 " im late to party but oh dear the writers seem to be losing it a bit danys story has been treading water for almost the entire series either change the story from the books bring some stuff forward or just have her not appear much this series dont just give us five minutes of absolutely nothing i mean that scene we had was completely and utterly redundant to the story we learnt nothing from it in the eighth episode out of ten do we really need a bit of pointless padding when you have a character in the last episode being told go to the house of the undying you really really dont need to then show us that character saying you know what i might just go to the house of the undying like that guy said last week if you think people cant remember put it in the previously bit and get on with the bloody story or just dont even bother as sarah and others have stated omitting the fact that cat is grieving for the loss of two sons when she releases jaimie is just baffling it turns an act of pure desperation into one of pure stupidity even though throughout two series cat has been shown to be one of the most levelheaded people in robbs camp i dont get it also i understand why robbs falling in love needs to be beefed up for the show it was never given much time in the books and doing it like that here wouldnt work its just so dull and cliched i was almost tempted to skip ahead when dr quinn was telling her story i think richard madden is playing the part of robb just fine but hes not got much to work with the poor guy also have i missed something or has greatjon umber and most of robbs council just vanished did they ever bother to explain they are off fighting or something the way they had arya naming jaqen was so underwhelming it made my heart sink so other than the few safe bets conleth hill jerome flynn this was not the shows finest hour in my humble opinion and this isnt about deviations from the books ive said before that i think the show needs to make changes to streamline the story but for every wonderful bit of plotting that condenses the story and adds great scenes aryatywin they go and pad out bits in rather stupid ways and then just plain waste time they end up condensing nothing and are left struggling to give plots enough time to feel important anyway sorry that was mostly jumbled ranting this episode got on my nerves "
"66" "Tigreat" 2012-05-22 " id honestly stop watching completely if i didnt know there were only two episodes left and seeing as theyre the last episodes of the season something exciting will happen i remember that much from reading the book seven or eight years ago when i was young enough to be interested in such superficial literature great to learn youre still young enough to post inflammatory rants in such superficial blog "
"67" "ScotiaNova" 2012-05-22 " mirthin22 may 2012 1039pmon an unrelated note jaqen didnt give arya the coin that leads to her next major adventure in the books ill take that as a sign that the next few seasons are going to diverge rather a lot from the books dont think weve seen the last of jaqen this season    episode 10 is called valar morghulis "
"68" "Mirthin" 2012-05-22 " i suspect jojen and meera and little walder and big walder were all written out because of the strict regulatory requirements on child actors the producers probably decided to cut out all nonessential young characters also child actors have a bad habit of growing up too quickly surely im not the only person who found it unintentionally funny when in the scene immediately after sansas first menstrual bleeding she was already towering over cersei and more curvaceous to boot on an unrelated note jaqen didnt give arya the coin that leads to her next major adventure in the books ill take that as a sign that the next few seasons are going to diverge rather a lot from the books of all the changes the writers could have made one thing they should have done was brought back the others its really awkward that the prologue of the first episode of season 1 introduced this strange ghoulish race and nothing has been seen of them since at least in the book people were always talking about the others even if they arent seen the fact the epic conflict with the others been set up from the beginning but no movement in 2 seasons just makes it feel like this is the longest exposition in the history of storytelling like get on with it as this season draws toward an end i have to say im not as satisfied with things as i was with last season its not the changes from the novel that bother me so much as the fact i feel this season hasnt been as emotionally engaging i literally choked back tears when i read that theon had killed bran and rickon the fact that it was brilliantly revealed from catelyns perspective made it that much more intense it seems like the tv producers were too afraid to go there "
"69" "Pillowhead" 2012-05-22 " hope not that would be terrible casting in my eyes isnt ramsay younger than that plus him infiltrating the iron islands seems a bit far fetched although i forget what actually happened with reek at winterfell in the book as its been a while didnt he turn up there or was already there a wee bit of net research seems to suggest that they are advertising for a 2030 year old for next season misfits iwan rheon is a good suggestion "
"70" "JDKoopa" 2012-05-22 " ive no idea how a particular storyline is supposed to occur without the reeds my only guess is theyll pitch up at some point next series to do their thing "
"71" "SiccarPoint" 2012-05-22 " i suspect this is tyrions short term pragmatism coming through when youve already got a city on the point of open revolt just catching and hanging a bunch of guys without any actual evidence is probably a bad idea goes without saying that joffrey would be totally down with bronns plan "
"72" "FormicaAtomica" 2012-05-22 " i agree on the improvement of the osha character but the reeds has martin told the creators all the necessary characters he has at the end of the book because it kind of has me thinking the characters that are omitted in the show but are still in the book will not survive i dont like thinking like this at all "
"73" "Foom" 2012-05-22 " nice to see rattleshirt turn up this week although always going to be hard to make him as terrifying as he was in my mind i always pictured him as looking a bit like a shopsoiled super hans "
"74" "SheriffFatman" 2012-05-22 " somethings niggling me why would varys refer to bronns brand of summary justice as extreme measures when in the tv series at least havent read the books the kings of westeros and their designated agents seem to have absolute power of life and death over their subjects unhindered by anything resembling rule of law "
"75" "Bluestone" 2012-05-22 " best most satisfying episode all season all the others seem to have flitted here and there as if trying to fill a quaota and without really delivering a consistent satisfying story this was the first episode that i felt got its pacing right everything shown was enough and no less im not exactly sure why this is  what it is about the nature of the scenes or their content  but this episode felt well done and the most enjoyable so far as ever tyrions scenes are the most delightful daenerys is still a petulant little strumpet "
"76" "scandibaby" 2012-05-22 " i was less than impressed with jaime standing docily by while brienne positions the boat and then herself in it this is not a man without a plan so    when you have eliminated the impossible whatever remains however improbable must be the truth in this case jaime couldnt escape without ruining the plot "
"77" "scandibaby" 2012-05-22 " exactly neds examination of the history of the baratheons revealed that all of the baratheons had black hair joffrey could start darkening his hair using coal tar from the region known as clairol of the locks "
"78" "TheFatCaptain" 2012-05-22 " well thanks for reposting the spoilers which i managed to miss the first time how is that any better "
"79" "ScotiaNova" 2012-05-22 " the thing is roose bolton has been giving robb a running commentary on how far away his bastard is from winterfell    so its unlikely that he came via the iron islands and has been at winterfell since before roose ordered him there    "
"80" "Malkatrinho" 2012-05-22 " im guessing that finchy is the bastard and reeks been written out "
"81" "TheNorthRemembers" 2012-05-22 " im certainly getting bored waiting for dany to get into the house of the undying along with jons constant miserable walking through the snow scenes although the mountain views are brilliant i find these two tales in the got saga the least stimulating "
"82" "lookingon" 2012-05-22 " er could it be cos hes evil "
"83" "Pillowhead" 2012-05-22 " i miss jojeen and meera this im not averse to changing things to fit with the needs of tv there are numerous examples of it working well but for me this is a major loss i really like their characters and a lot of the information they give events at a certain tourney for example is absolutely crucial to the evolution of the story i dont see how theyre going to replace that with osha instead which makes me think the writers are planning on ditching it surely they cannot be thinking of losing the crannogmen entirely nice to see rattleshirt turn up this week although always going to be hard to make him as terrifying as he was in my mind cant wait for the bastard of bolton to turn up does anyone know if he has been cast for this season as for jaimes big 3 well barriston for sure id then wager the mountain as hed be pretty familar with his work i doubt he rates loras that high at the moment as hes never been in battle also would he ever have had contact with oberyn i suspect he probably meant the hound plus he would kick briennes ass although shed give him a fight "
"84" "TheNorthRemembers" 2012-05-22 " its now a bit unclear to me now who actually knows of his existence and why they dropped the intitial pursuit when it was originally deemed so necessary to kill him seems a bit of a loose end plotwise to have robert baratheons only son running around unhindered while others try to claim his fathers throne the kingsguard that were seeking gendry in the film were still looking for him after capturing him and arya  at the time yoren was killed then after lommy was brutally killed by a sword though the neck after he asked to be carried arya had quickly claimed that the dead youth had been the one they had been looking for this ingenious explanation seemed to kill off any further kingsguard search for roberts bastard in fact i thought this was better handled than in the book where the lack of any further search is not explained "
"85" "lookingon" 2012-05-22 " jack bauer didnt "
"86" "scandibaby" 2012-05-22 " you always crack me up "
"87" "lookingon" 2012-05-22 " richard sharp "
"88" "SheriffFatman" 2012-05-22 " my vote for dialogue of the week tyrion and how did you achieve this reduction in thievery bronn by rounding up all the known thieves tyrion for questioning bronn er no marvellous stuff watching soldier soldier parents choice not mine who could have guessed jerome flynn had such a talent for deadpan black comedy "
"89" "scandibaby" 2012-05-22 " wellsaid here here "
"90" "malacara" 2012-05-22 "  imagine stanniss terror i am trying "
"91" "scandibaby" 2012-05-22 " stop reading it early you have the power  use it "
"92" "TheNorthRemembers" 2012-05-22 " leaving aside the botched farmboys factor i dont see why they needed to put two dramatic cliffhangers in the same episode last week they could have ended last week on theon and the burned bodies which they did then this week catelyn hears about it goes mad and we end on her asking for briannes sword thinking shes going to kill jaime i agree it meant we pretty much discovered two damp squibs from last weeks suspense moments as the burned bodies were not bran and rickon after all i was dubious as soon as it was shown and catelyn had lamely let jaime go but with an escort haha so why did she need a sword anyway it would have been neater if the two scenes had been clearly connected however if wed ended this week with the sword as a cliffhanger we would not have seen the mismatched buddy movie extracts as sarah neatly described it with jaime and brienne that was so good i was impressed how brienne paddled that canoe with the blade to the right without hitting the rocks at the left  i was waiting for jaime to make a move on her she might be a brilliant swordswoman but maybe not so good at swimming  "
"93" "monkey2" 2012-05-22 " good episode i think it was right to be slow we all know the siege is coming next week and it was interesting to learn what various peoples positions would be during the siege and in the aftermath brilliant scene with cersei and tyrion again he has no choice but to play along with her idiotic parade she seems to be completely losing her grip and holding a prostitute hostage is hardly a masterful stroke on her part denerys continue to tire me she was so excellent in the first series but has been so entitled and tiresome in this i suppose the message is that she truly is a targarian like her brother "
"94" "MarSane" 2012-05-22 " i dont normally post on these things seeing as i am above it all but with last weeks the bridge blunder and subsequent apology why do you do it again with this blog people in the uk dont get to watch got until monday evening please post blog and otherwise afterduring said time excuse me being dimwitted but cant you just read the blog after youve seen the episode no matter when that is "
"95" "5432Hun" 2012-05-22 " its important to be absolutely certain on this crucial plot point "
"96" "weewilkie" 2012-05-22 " planning to skin another fat one  "
"97" "Malkatrinho" 2012-05-22 " im pretty sure that it wasnt oona chaplins bottom that we saw but that of a body double i may have to watch it again several times in closeup and slowmotion just to be 100 "
"98" "5432Hun" 2012-05-22 " i think the answer is much more simple ive double checked this for spoilers or cryptically giving anything away about the future so hope im ok in the books this storyline initially happens entirely offscreen and jeyne is pretty much a deafmute even when she appears to bring this all onscreen would require development and exposition of a number of subplots i can think of two at least which are not strictly necessary to getting us to where we are going there simply isnt room its undeniably neater to bring all this centre stage by introducing a new character who performs the same function whether it works better or worse in terms of plot pace risk of cliche etc is a matter of opinion i guess im fine with it myself though i certainly think we should have seen talisas bottom sooner and more frequently "
"99" "5432Hun" 2012-05-22 " ah but joffrey doesnt know he isnt roberts son sure hes heard the filthy rumours about his uncle and his mum but he thinks hes a baratheon then i suggest he takes a good look in the mirror in any case the principle still holds he may delusional enough to believe himself to be a baratheon but the darkhaired bastards could still be used by his enemies to try to substantiate the rumours so why not kill them just to be sure its not like he sets a very high value on human life after all "
"100" "SiccarPoint" 2012-05-22 " sorry hopefully pretty minor "
"101" "Malkatrinho" 2012-05-22 " joffrey has roberts bastards slaughtered because being universally dark haired they are evidence of the lie of his own parentage and therefore claim to the throne ah but joffrey doesnt know he isnt roberts son sure hes heard the filthy rumours about his uncle and his mum but he thinks hes a baratheon "
