"author" "date" "body"
"19" "purpleheart" 2011-06-08 " this is gripping stuffim enjoying seeing the stark children take up their differing positions  bran at winterfell robb leading an army of disparate houses sansa asking for mercy for her father and arya escaping to fight another dayooh and jon snow at the wall fighting zombies thats a lot of plates to keep in the air and its impressive plotting indeed can i add my heartfelt request against spoilers from book readers ive purposely not read the books as i was tempted to when i started watching as i want to enjoy the story as it unfolds on the screen this blog has been safe but now i know far too much that book readers can speculate on elsewherecant we leave this blog spoiler free "
"20" "lifetemp" 2011-06-08 " just a note of warning about the links on this page i am currently reading the second book wondering what will happen to various characters well i was just enjoying the interview with grrm when the length of the next book was being discussed suddenly it mentioned the displacement of the viewpoints of various characters so now i know the character i was thinking was in danger is definitely in book 5 great "
"21" "ALY81" 2011-06-08 " i read the first book just before watching the show as i always like to have my own vision first and i must say that for me the series has proved just as thrilling and intriguing as the novel you can tell the grrm has been closely consulted but is also clearly man enough to let the series take its own path and some of the additional scenes have added depth to characters ie cersei  jaime that was difficult to get in the books where their perspective and motivations are only subjectively given by the chapter narrators im also watching it with two nonreaders and i love watching their looks of surprise  and they like having me to elaborate on the clans and locations of certain things as without constant references to the map it gets confusing so sometimes a little knowledge of the book is a good thing basically i love love love this series and will be counting the days until the next one "
"22" "JamesWMoar" 2011-06-08 " well at least noone has give away the bit where  exit pursued by a direwolf "
"23" "Rosimir" 2011-06-08 " ive just caught up with episode 8 the many short scenes telescoping the action did seem to serve as a prelude to the no doubt great cliffhanger climax tyrion and bronn are indeed developing into a wonderful doubleact and i loved the look on samwell tarlys face on being told that he wasnt stupid got is so gripping those in the know must be constantly bursting to blurt out what will happen only two episodes to go in this season but hey as a nonreader ill have the book to relive it all again "
"24" "kurekamo" 2011-06-08 " more on drogos fight im not going to give away anything which hasnt been said already hopefully but you may want to skip if youre fervently avoiding all spoilers bearing in mind sarahs for want of a nail chain of events its noticeable that drogo gets into the fight and gets injured as an immediately direct result of danys actions interesting to see how that plays out i started reading the books at the same time as the series started i managed to just about pace them against each other until the last couple off weeks but gave up and ploughed on with the books theyre both pretty good arent they "
"25" "DrStaunch" 2011-06-08 " i am reading the books and i am disappointed that people have given things away particularly re syrio reading a book is no real achievement you dont need to make comments about it please on the basis of the first series i think it has been better than the book i would advise anyone thinking of reading it to hold off until the final episode airs "
"26" "SarahHughes" 2011-06-08 " ok everyone this is partially my fault as i let my frustration with one particular ommission spill over but lets try and lay off the spoilers inadvertant or otherwise i know its really hard but the last few weeks the discussion has been pretty good here without tipping into spoilers and id like to try and keep it that way and yes i have slapped my own wrist for triggering some of this "
"27" "vk1980" 2011-06-07 " ephiny0 what are we to make of varys replying not today to neds saying he might as well just kill him now thats not a connection thats hinted at in the books as far as i can remember but surely must be more than a coincidence especially as this episode was written by grrm himself it is known  maybe its just a bit of fun like the above catchphrase i bet others will come out with the line at some point winter is coming  not today "
"28" "vk1980" 2011-06-07 " eg she couldnt believe ned was trusting or at least hoping for help from littlefinger and i said i can remember being surprised by this in the book i was called stupid i mean i was surprised by littlefingers betrayal "
"29" "vk1980" 2011-06-07 " its been difficult for me as a reader discussing with my wife non readereg she couldnt believe ned was trusting or at least hoping for help from littlefinger and i said i can remember being surprised by this in the book i was called stupid maybe i was a bit naive or maybe its just the nature of the different mediums  in an 800 page book you have 400000ish words whereas the tv show is 10 hoursish  in one you get nuance and detail and in the other you get the essence in bullet points still at least as a reader i can tell you all that the the dream referred to is the entire story its all in brans head you see he comes round as old nan is finishing reading him his bedtime tale and the series ends with her words and they all lived happily ever after the end "
"30" "Ephiny0" 2011-06-07 " what are we to make of varys replying not today to neds saying he might as well just kill him now thats not a connection thats hinted at in the books as far as i can remember but surely must be more than a coincidence especially as this episode was written by grrm himself "
"31" "SoCalifornication" 2011-06-07 " thanks charliebronze for that link "
"32" "SoCalifornication" 2011-06-07 " sensational episode i really wanted to syrio to live and in my frantic search for spoilers on the net glimpsed spoilers for the next episode made the same mistake earlier in the season i really hope the one liner i read concerning a certain characters fate is not true but the response to that person seems to indicate that i unfortunately know a key event in advance there is no safe place to go on the internet concerning game of thrones without someone feeling the need to throw out a couple spoilers even mundane ones to demonstrate to everyone that they read the books this blog was a safe place the past weeks but even here it is hard to read all the comments and not pick up on the book readers foreknowledge of the plot i would rather have not known that syrios fate is left open to interpretation by the author or that the injury definitely plays a big part in the future i did expect the injury to play a big part but was not certain it is a challenge for nonbook readers to find a place to discuss the hbo series without having book readers intentionally or inadvertently tip off future plot points "
"33" "CharlieBronze" 2011-06-07 " ice and fire always get that the wrong way round "
"34" "CharlieBronze" 2011-06-07 " the av club has a spolier free game of thrones thread for newbies and a separate one for experts  well those that have read the books all the spoilers you can eat there newbie one only here httpwwwavclubcomtvclubtvshowgameofthronesnewbies176 on your own head be the clicking to the expert thread theres also a wiki of fire and ice if you really want some cold hard info "
"35" "Everworld" 2011-06-07 " sensational episode i really wanted to syrio to live and in my frantic search for spoilers on the net glimpsed spoilers for the next episode  "
"36" "Melissa2807" 2011-06-07 " i havent read the books and i thought it was pretty obvious that drogos injury was significant they were going on about it for ages i think he will end up dying of some kind of infection definitely agree with whoever said that dany will end up the stronger of the two maybe she will lead the dothraki if drogo ends up dying of his injury dunno how that will work though as they dont seem to like her much at the mo  maybe they will be drawn to her strength i dont see how a baby will fit into the whole situation though i cant imagine it fitting with the story  maybe she has it adopted to keep it safe or something im still finding catlyn the most irritating character  someone said last time that her motto was family duty or something and it was important that family came first  well she is the one who got her family into the mess its in and now shes gone and left her youngest kids home alone selfish selfish selfish i wish people could post spoilers on here lol i wanna know if my theories are correct im a click away from kindling the book  how many episodes are left "
"37" "ArticulateGhost" 2011-06-07 " i didnt notice it and i am most certainly not an idiotif youre going to be obnoxious maybe you should go and talk about the show elsewhere that way you wont have to worry about spoiling the plot "
"38" "candylilacs" 2011-06-07 " this comment was removed by a moderator because it didnt abide by our community standards replies may also be deleted for more detail see our faqs "
"39" "ScotiaNova" 2011-06-07 " redronin 6 june 2011 1111pm anyway good stuff fight scenes especially drogo interesting that grrm decided to change the original plot as to how he gets his scar in the book you dont witness him in a fight hes just got injured from a random clash with a local guess it was a good excuse for him to show off his wellardness anyway thanks for that    could people whove read the books please stop spoiling plot points not yet covered in the showyes we saw him get a scar and all sorts of    ooh you must get that clean    but not neccessarily a big plot poihnt but to now be told that the scar is a significant plot point kind of indicates were its going    "
"40" "lifetemp" 2011-06-07 " i started reading the books just after watching episode one and i just cant believe all of this passed me by i read sci fi and occasional fantasy books and these are what ive been looking for without even knowing it the main thing i want to praise is the casting of the show  every single character is cast to perfection i too cheered when i saw little john playing the greatjon the subjective nature of the narration of the books has been beautifully conveyed in subtle moments  catelyns seeing her son her boy dressed for war was wonderful so too cerseis calculated invitation for sansa to speak to joffrey and sansas selection of every word like stepping through a minefield watching and reading the books its been so long since ive genuinely worried about the well being of the heroes and detested the villains  the lannisters make my blood boil it is going to be hard waiting so long for the next series "
"41" "UnclePhaester" 2011-06-07 " can those of you whove read the books be a bit more considerate please ignatieff88 has already effectively told us what we will or wont be seeing from one character for the rest of this series and this dream flashback thing you keep discussing is going to be just as spoily if you dont keep it down "
"42" "DiamondDag" 2011-06-07 " another great episode these last few have been exhilarating even for someone who knows what happens i think syrio is the perfect example of what a great adaptation this is the fact that in his few scenes he has tv viewers invested in his fate in the exact same way you do when you read the scenes in the book its fantastic probably my favourite thing was robb taking centre stage at last very well played by richard madden especially when his fussing mother turns up and instantly makes him feel like a lost little boy when he needs to act a lord in front of his bannermen one of those silly what if moments i have is imagining jon not taking the black and being at robbs side when he goes after the lannisters those two together would be formidable id imagine as it is jon has enough trouble at the wall the scene with the wight attacking the lord commander lacked a bit of weight but thats being very nitpicky out of all the great performances john bradley is quietly getting on with playing samwell tarly perfectly someone else rightly pointed out he is challenging tyrion for the best lines in the show at this point i have to say whatever little worries i have as a fan are constantly getting blown away by the performances the quality of the actors is making this show what it is barristan selmy has that one scene in the throne room and its as powerful as anything else in the episode "
"43" "SmartyMcFly" 2011-06-07 " macster i dont want to discuss too much here  obviously for reasons of possible spoilers  and im not sure how far you have read in the series one thing though  grrm is fully aware of the theories and possibilities around syrio and he is evasive about them as you would if you were the author i tried to push him on it when i was lucky enough to meet him here in belfast as i suspect have many others  but to no avail he wrote this episode and he had the opportunity to make syrios fate clear at least clearer than the books  he didnt thereby leaving a door ajar two reasons for that  he is either leaving his and syrios options open  or hes messing with our minds i havent made my mind up which it is "
"44" "Adrian23" 2011-06-07 " so as a book reader i wont spoil anything but there have been numerous comments on here and other sites  mostly in usa  complaining and asking about the point of last nights giant penis of hordor  the writers of the show are being very true to the books and in the book that scene is described so does that mean there is any point to it probably not but hey i prefer it when showsmovies remain faithful to source material "
"45" "judierudie" 2011-06-07 " someone commented earlier on cersei looking constipated i just think its a lena headey look  anyone who saw her in the sarah connor chronicles will be familiar with it having not the read books ive no idea whats coming next which makes for great viewing i wouldnt even like to hazard a guess the way the plot twists and turns loving every single minute though "
"46" "macster" 2011-06-07 " smartymcfly  no we dont know but we can take a fair guess a swordsman with no sword against a pissedoff kingsguard and half a dozen lannister men also pissedoff your sound argument sounds like clutching at straws the syrios alive theory just doesnt fit with whats been seen or is in the book to me anyway  one of those fan flightsoffancy that doesnt work the rest of it  just great great tv rollicking along at breakneck speed from the start only slowing slightly for some brilliant scenes with tywintyrion drogo finding yet more interesting ways to kill people and the throne room scene with barristan more wolves still not enough hound though im guessing some material is being held back for the next season "
"47" "pintooo" 2011-06-07 " hugely enjoyable episode i cant help it i 3 cersei "
"48" "mygrimmbrother" 2011-06-07 " best thing about got the pacing especially this episode in the space of approximately 50 minutes you have robb receive the news of neds imprisonment his rallying of the northen houses and then the armies on the verge of clashing already this blstering pace has kept me constantly surprised and on the edge of my seat i know some may find it rushed obviously weeks must have passed between these events but its more than simply expedient  it barrels along and just keeps giving solid gold "
"49" "TAFKAJamie" 2011-06-07 " charliebronze how rubbish were the stark retinue easily ambushed by jaime ambushed when ned was doublecrossed and picked off without much fuss again here well ambush crops up a lot there also bear in mind that before things went nuts ned had already portioned off some of his household guard to the city watch so they were already understrength when ambushed and doublecrossed robb otoh has an army who one imagines are rather better prepared for a fight "
"50" "SmartyMcFly" 2011-06-07 " charlie bronze  well we dont really know and that was my point the use of sound has appeared to be considered direwolf barking aside so there may well be a specific significance there or there may not suffice to say there is an out there for grrm to bring syrio back beyond book 1 if he so chooses  chose "
"51" "ignatieff88" 2011-06-07 " as regards the dream scene i just cannot see how they can leave it out  but i guess its the kind of scene that can be put in anywhere when needed as regards to ser meryn in the throne room in the book grrm states that he look annoyed and frustrated implying that syrio got away or something like that  which is what most syrio lovers cling on to "
"52" "Bjerkley" 2011-06-07 " really enjoyed it again and lena headeys constant smirk is a joy to behold "
"53" "CharlieBronze" 2011-06-07 " the off camera sounds were coming from elsewhere in the castle as arya fled how rubbish were the stark retinue easily ambushed by jaime ambushed when ned was doublecrossed and picked off without much fuss again here i hope robbs army is made up of better men otherwise its gonna be another arsekicking "
"54" "SmartyMcFly" 2011-06-07 " syrio is the subject of many fan theories out there  whcih i wont go into for fear of spoilers just a few things i noticed though sound appears very important in this show  it always seems very considered as in syrios first scene with arya  they are fighting with wooden swords with an onlooking ned the sound is of wooden swords that gradually blends to the sound of steel on steel as we watch neds expression become more concerned with last nights syrio scene  we hear off camera  the sound of steel on steel and a scream we left him armed only with a broken wooden sword and ser meryn in full armour and steel the steel on steel soudns as though it is an important detail also  syrio does not seem to be the type to scream having said that  we see ser meryn later on in the throne room  so draw your own conclusions "
"55" "alaska" 2011-06-07 " i recommend to read the books there is much more in the books than in the tv series what is the difference it is like making love compared to watching people have sex "
"56" "FormicaAtomica" 2011-06-07 " also lysa is crrrrraaazy "
"57" "FormicaAtomica" 2011-06-07 " best yet i really hope next episode they show sansa for the stupid girl she really is its all her fault "
"58" "objectinspace" 2011-06-07 " mockingbirdgirl wow thanks for that jason momoas presence has come through very strongly in the last two episodes it helps that hes finally been given some lines his relationship with dani  exactly where the power lies between them  is becoming fascinating as a nonbook reader i dont know but i almost feel that dani will end up the stronger of the two she may not have 40000 nutters backing her up but shes developing a self certainty that despite her civilized saving of slaves this week could be quite threatening in fact for all the fighting men commanding armies robb khal tywin  jamie offscreen it was an episode which demonstrated to an extent anyway how powerful the main female characters are dani having the power to go against dothrak custom and cersi who  as per tyrion  rules in kings landing oh and whats her name in the vale refusing to help the starks damn it sean bean needs your help how can you say no bloody knights of the vale "
"59" "k2killer" 2011-06-07 " this program is fantasticone bump of k and im on an outer rim world in real time watching another worlds civilisation growthe next im expecting a map of modern britain to appear carved on rock laid down by the ancients of millennia ago  "
"60" "MockingbirdGirl" 2011-06-07 " as several people have commented on drogos badass fight scene  which isnt in the original novel  it might be of interest to some that the scene was actually added at jason momoas request httpinsidetvewcom20110605gameofthronesepisode8 "
"61" "EddieLarkin" 2011-06-07 " a certain location on the edge of dorne perchance he has the dream while in the cells  where he is right now  so dont lose heart im afraid he has the dream after he is attacked by jaime during a fever rather than in the cells not to say they cant move it to that point but there was never any casting announcements for lyanna so i doubt well see it both the mad king and brandon stark neds brother were cast though so perhaps well see a flashback involving them "
"62" "sfffff" 2011-06-07 " for me what was an even more iconic or at least important scene in the book was the title scene where arya kills the boy in the stable in the tv adaptation this scene seemed to be skimped on despite title recognition its possible that my expectations led me to believe that it would be the artistic conclusion to the episode and rather they used it as a low key intro hopefully ill enjoy it more in the future without these expectations "
"63" "dotmegsam" 2011-06-07 " i am increasingly impressed with the quality of the acting  in fantasy it is so easy to trip into heroic and declamatory acting but watch charles dance underplay tywin and show the character weighing political consequences of every action by himself and others or lena headley show cersei doing what she has to but still relating to sansa and ned also the writing  sam is challenging tyrion for the best lines crown i wanted to be a wizard theres honour in being a stewardand food as well as his satisfaction in being told that he may a coward but he isnt stupid and syrios refrain of what do we say to death gains pathos and reverence with each repetition glad i havent succumbed to reading the books as it keeps me guessing but the series has pulled fantasy out of the dungeons and dragons ghetto and is the most engrossing television around right now "
"64" "SarahHughes" 2011-06-07 " kingslayer i would argue why i think we need it sooner rather than later but it would get off topic and really i just love the scene and want to see it good point regarding the plotting its very clever and all the more so for the fact that the descent into war is both inevitable and almost accidental "
"65" "EACLucifer" 2011-06-07 "  sarahhughes the other concerns an iconic flashback scene which im increasingly concerned we wont see a certain location on the edge of dorne perchance he has the dream while in the cells  where he is right now  so dont lose heart "
"66" "Kingslayer" 2011-06-07 "  sarah yeah we need more hound also the flashback you refer to is it the tower of thingy from the time of roberts rebellion if so then i dont think its needed just yet its implied imporatnce in the books has yet to be paid off 4 books later was just thinking that when i first read the books it was around this point that i realised just how brilliant martins writing especially his plotting is so what you have is some squabbling and politicking between the noble houses with a murder mystery plot device which gradually descends into a full blown war and you barely notice its happening theres no pompous council of elrond type scene to hammer the point home gregor clegane and his band of scumbags raid some peasant village ned sends out a group of knights to bring him down and the next thing you know there armies smashing the crap out of each other "
"67" "TinyFemaleWriter" 2011-06-07 " eacluciferit is always delightful to see normal naked human bodies rather than eh so im told cough the perfect bodies of porn stars which are just about the only naked humans we get to see on the screen nowadays gives you a sort of one of us feeling as in thank god there are more humans like me out there warms my heart every time this was a really good episode supported by the sad fact that it only felt like five minutes long i want more robb had until now come across as weak and indecisive but he is clearly rising to the challenge of leading the stark armyhouse tyrion good arya and her dancing master brilliant i must agree with those that have mentioned that some scenes are not properly fleshed out as in aryas scene with the boy she killed they are trying to squeeze an awful lot of material into each one hour episode "
"68" "SarahHughes" 2011-06-07 " werthead  when i was first writing this i had a par about the difference between martins writing style and that of benioff and weiss the key difference i think is that grrm having written the books doesnt feel the need to treat the subject matter with reverence and thus the episode moved quicker than some of the others on one hand i really appreciate how faithful the other writers have been to the source but i do think that it has occasionally clogged up the action and this episode was notably free of that slower pace katypie no i think youre right and it was for ayra but i just really wanted him to survive objectinspace id watch either spin off i think jerome flynn is doing a really nice job here and also enjoyed the whole you wouldnt know quip redronin im on the whole she was uncomfortable side  talking of which i liked how they showed joffrey fidgeting on the throne it was a nice touch kingslayer ooh great spot about jorah ignatieff88  true there might have only been one moment of nudity but what a moment oh a couple of other points i really liked both the scene where the septa walked to her death and the moment of barristans resignation both of which gave good character insight in only a few words or in the septas case little to no words finally i do have two quibbles but theyre both book related so i wont discuss them here for the record one involves the lack of screentime given to the hound in contrast to the books the other concerns an iconic flashback scene which im increasingly concerned we wont see "
"69" "katypie" 2011-06-07 " i will be happy to be proved wrong but i really dont think syrio survived what do we say to death not today  well that was for arya wasnt it he knows that her stubborn fierce nature wouldnt allow her to flee so he presents running as a stand against death "
"70" "EACLucifer" 2011-06-06 "  trickydicky there do seem to be quite a number of people overjoyed at the sight of hodors hodor "
"71" "objectinspace" 2011-06-06 " kingslayer thanks good spot with jorahs clothing as i think other commentators have mentioned working out exactly where his loyalties lie is proving a nice challenge though as per the clothing he seems to get closer to the dothrak  dani each episode his contact with varys leaves things beautifully open to doubt the same could also be said for the latter of course "
"72" "SmallPaul" 2011-06-06 " best line of the night after ned asks varys why he didnt intervene to help the starks  do i look like a hero to you "
"73" "SmartyMcFly" 2011-06-06 " really good episode  so many iconic moments my favourite two being syrioarya and aryastable boy the first was done really well the second as has already been said felt rushed and accidental rather than deliberate and shocking im a book reader  but it is such a different and totally enjoyable experience watching things develop on tv some things are made a bit more explicit on tv talking plot points  not boobs n bums whereas the books are more subtle about various aspects "
"74" "trickydicky" 2011-06-06 " feels a bit redundant to say great episode but great episode however it did seem a tiny bit rushed at times ie from robb hearing dads in jail to mustering an army to nearly attacking the lannisters all went by in a flash however to have done it at a realistic pace would have undone the whole feeling of thoughtless headlong omigawd everyones gonna die type stuffapologies for my overexuberent inarticulteness after last weeks slightly uncomfortable lesbo scene i watch got with my wife  this week i had the er privelige of being instructed by mrs dicky to rewind and pause when naked hodor appeared on screen sighjust been on imdb and have learnt there are only two more episodes in this season the word im thinking of rhymes with rollocks its bollocks "
"75" "Werthead" 2011-06-06 " the wildling girl that was talking to bran talks about life north of the wall it seems but then how does she get to be south of the wall the wall is meant to stop armies its way too long for the nights watch to keep an eye on every single foot of it in fact theres a great line from tyrions visit cut from the show where tyrion works out that the watch only has 33 men for each mile of the wall and of course most of them are in the castles or out on patrol at any moment so theres vast stretches of it which go unmonitored how do you scale the wall with a lot of luck more prosaically the wall stops at the sea and the wildlings have a small number of fishing boats so its possible to simply sail around it "
"76" "redwinter" 2011-06-06 " this was so good i feel positively giddy i might even have clapped i didnt know this weeks episode was written by grrm until i read the blog but the writing was really tight  so much going on complex shifts of men locations and loyalties but it never felt muddled all the storylines are picking up pace and i was utterly gripped from beginning to end the slower moments bran in the woods with the kindaslavewhosenameescapesme robb leaving winterfell the inspection of the dead rangers etc all added to the tension rather than disrupting the pace as has sometimes been the case in earlier episodes robb finally stepped into the spotlight  i loved all the round table scenes with his commanders clive mantle was wonderful  just the right side of brian blessed camp with a genuine query over which way hell jump if robb keeps ignoring his advice and i loved the dothraki scenes im fascinated by the possibility that daenerys growing ambitions both for herself and her child are not just threatening the khals supremacy among his people but might just threaten the dothrakis entire future even better  she knows it and so does jorah best line of the night  varys to ned is this the face of a hero i may have misquoted  but the sentiment was perfect "
"77" "Kingslayer" 2011-06-06 " slightly worried that the lack of major battles scenes so far either jamie v riverrun or the dothrak all these battles happen offscreen in the books as well if my memory serves and the tv show follows the books chronology the first big setpiece battle should be coming up in the next episode one random detail i liked is jorah slowly going native by wearing dothraki clothes speaking of which the dothraki scenes have been bugging me just a little as its the one place where the limited budget shows drogo is supposed to have 30 or 40 thousandish riders but its always the same dozen dudes plus a few camp followers sitting around in tents one or two cgi shots to epic things up a bit would be cool like the ones they did to establish the lannister army camp "
